Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89),OO[C](F)F(503),F[C]C(F)F(182),CH2F(91)
1.3354680176916552e-19,0.061564227132319495,3.76,0.0,0.8685465563311328,0.9999999999996148,2.0310960931779654e-44,1.2453996155617802e-32,3.5838143611343705e-30,1.941307666681743e-27,1.831176114687102e-22,6.386360645601074e-19,2.3923392202820843e-34,1.947979420682875e-47,6.698688404525494e-42,4.1941137754593095e-59,2.8665261853263164e-67,4.406706790431746e-25,2.8637983450969374e-18,1.0404040446487504e-34,7.395312286200607e-38,1.2878717469915892e-41,3.932529316763808e-57,3.523999173770813e-33,5.0898122108594646e-57,1.2453723724090443e-32,7.226170925730662e-34,1.158766630905141e-52,1.586219906092486e-42,1.598795522521449e-38,1.6965824217191206e-54,2.5093661550812456e-58,1.3644343728183655e-56,9.021898006053425e-48,2.799486937586092e-51,1.140601072889079e-46,2.9665341442730613e-56,2.1421484250834963e-54,6.38636064559859e-19,3.22344313452853e-31,5.407420252680634e-41,2.9323452869495466e-35,4.066080807965484e-34,2.167191554095007e-33,3.496029297074957e-30,1.2609860396911868e-33,9.001661101405272e-40,1.0274597672609591e-37,3.851982756480973e-13,1.3773347779005107e-49,7.64330184151131e-74,1.5417417971802022e-52,1.5267128274964595e-61,2.9571711652171045e-58,2.2436039995724587e-69,1.520447498138302e-73,7.73551460597962e-65,3.638000673135788e-63,5.894301649491237e-78,5.670689389755014e-39,1.0676486540404918e-50,1.206924185214499e-65,6.628183331304128e-85,5.593293517841428e-87,1.8993693182204058e-69,1.3695171498728722e-67,1.7754306297851448e-81,2.863798345093434e-18,1.831176114687097e-22,1.0737034358440277e-42,1.2545160519270894e-42,4.40670676928381e-25
2.6720963029920783e-19,0.061564227132319495,3.76,0.0,0.8685465563311328,0.9999999999992292,1.6261118680663386e-43,4.984844067794956e-32,1.4169055740507314e-29,3.8843115384812356e-27,3.6639431730012124e-22,1.2778269823471331e-18,9.575591497066109e-34,1.5595679914267098e-46,5.363023811277318e-41,3.3578412180239396e-58,4.5917793930737893e-66,8.817242212927802e-25,5.730084786062768e-18,4.164327549460745e-34,2.960052188481423e-37,5.154843278243349e-41,3.1488653989687636e-56,1.4105180501957433e-32,4.074944592546289e-56,4.984735024050852e-32,2.892351564780773e-33,9.277178844414549e-52,6.349058649525281e-42,6.399348671468506e-38,1.358641926110812e-53,2.0090187261176524e-57,1.0923771327649727e-55,3.6713115421144323e-47,2.2418600338680816e-50,4.5653820081664256e-46,2.375633280046339e-55,1.7154560981737247e-53,1.277826982345963e-18,1.290217307325665e-30,2.1643773785963953e-40,1.1737023202965383e-34,1.6274919724461685e-33,8.674414071777736e-33,1.3993228103553495e-29,5.0472303797276094e-33,3.603010331142046e-39,4.1125166966169636e-37,7.707312142136844e-13,1.1027053000487573e-48,1.2242566239403702e-72,1.2346438453591087e-51,1.2223070517566301e-60,2.3675375474947357e-57,3.591252947876392e-68,2.4355638696843796e-72,6.193159828169957e-64,5.82712356175428e-62,1.888293543059111e-76,2.2697536717665347e-38,8.549848239202695e-50,1.9331762116799858e-64,2.1235836579887626e-83,1.7920184468999658e-85,3.042527551281578e-68,2.1937774900220182e-66,5.687754700389105e-80,5.730084786048746e-18,3.6639431730011917e-22,8.596153972323416e-42,5.02133369752511e-42,8.81724212828095e-25
5.345352873592923e-19,0.061564227132319495,3.76,0.0,0.8685465563311328,0.9999999999984581,1.3013837032807734e-42,1.9945869335113806e-31,5.634359617744119e-29,7.77034802893902e-27,7.329477289629434e-22,2.5562088179202016e-18,3.831483877377187e-33,1.248128377688976e-45,4.292048978770752e-40,2.6872934859969504e-57,7.351119826229352e-65,1.763831318494879e-24,1.1462657667994432e-17,1.6662734483066335e-33,1.1844064400435589e-36,2.062608760441316e-40,2.5202296370862443e-55,5.643909485610937e-32,3.261194133104433e-55,1.9945433017017334e-31,1.1573173721470973e-32,7.42456259954154e-51,2.540486648196887e-41,2.5605730223550663e-37,1.0874642053701076e-52,1.607825562702308e-56,8.742337019216885e-55,1.517179440500277e-46,1.7943966644574933e-49,1.8267516527144656e-45,1.9014694802343008e-54,1.3730601613999071e-52,2.5562088179151684e-18,5.162549815086018e-30,8.660329251730294e-40,4.6963382135354875e-34,6.512087780401866e-33,3.470895516433406e-32,5.599113943759622e-29,2.0195495812940208e-32,1.4416734382783213e-38,1.645542350864784e-36,1.5417970880655453e-12,8.824993734403282e-48,1.9598738642533253e-71,9.882154837687188e-51,9.782307034275305e-60,1.8947536283716938e-56,5.747193676653735e-67,3.899222308101783e-71,4.956481508302892e-63,9.328458570521893e-61,6.045928631676004e-75,9.081971910848494e-38,6.843343886843538e-49,3.09476090779389e-63,6.799643779054377e-82,5.73798309649302e-84,4.87087525037603e-67,3.5120853552818344e-65,1.8211023945497446e-78,1.1462657667938327e-17,7.329477289629352e-22,6.879532377702082e-41,2.0091876393507458e-41,1.7638312846251117e-24
1.0691866014794614e-18,0.061564227132319495,3.76,0.0,0.8685465563311328,0.999999999996916,1.0413046886852548e-41,7.979646534138e-31,2.247089077627008e-28,1.5542535997289984e-26,1.4660545522885876e-21,5.112972489062404e-18,1.532843042196439e-32,9.986923364857748e-45,3.4342912910458874e-39,2.1502430747655885e-56,1.1765211083094469e-63,3.528045563710628e-24,2.2927803431857757e-17,6.666178803253859e-33,4.738396999318589e-36,8.251778129634387e-40,2.0166387581644146e-54,2.2579313035474704e-31,2.6094507962424423e-54,7.979471977620734e-31,4.630023088378297e-32,5.940778130230283e-50,1.0163890387069006e-40,1.0243959434458967e-36,8.701916838878068e-52,1.2865047350861782e-55,6.995197882005937e-54,6.455181332566054e-46,1.4358808752747413e-48,7.308229572766419e-45,1.5215608207559007e-53,1.0987263101733975e-51,5.112972489041567e-18,2.0653560910217436e-29,3.464696031735334e-39,1.878841184031882e-33,2.605259141171402e-32,1.3885842120877322e-31,2.2400101698847933e-28,8.079513354493548e-32,5.767632450408813e-38,6.583240853170729e-36,3.0839288226520114e-12,7.061335792607913e-47,3.136649026888344e-70,7.907725988928221e-50,7.8275491904370535e-59,1.5160972590627892e-55,9.196460997849904e-66,6.240741448569815e-70,3.966052560080678e-62,1.4929583562913525e-59,1.9352396146846556e-73,3.6333807331009434e-37,5.476061566239404e-48,4.9529610104261116e-62,2.1765987113757894e-80,1.836756019945199e-82,7.795666077268083e-66,5.6209701806654074e-64,5.829161569481463e-77,2.2927803431633305e-17,1.4660545522885555e-21,5.504665787714246e-40,8.038059672659014e-41,3.528045428209504e-24
2.1384892297198e-18,0.0615642271323195,3.76,0.0,0.8685465563311328,0.9999999999938317,8.331228502723522e-41,3.192118394021748e-30,8.975044537679078e-28,3.108737188373516e-26,2.9322681989398757e-21,1.0226499831331074e-17,6.131871186805072e-32,7.990297310203784e-44,2.747693898783989e-38,1.720357782202266e-55,1.882707368040206e-62,7.056474257388334e-24,4.5858094959584405e-17,2.666688537512051e-32,1.8955130585338403e-35,3.300979887179774e-39,1.6134930716210973e-53,9.032460285071106e-31,2.0877588544885798e-53,3.192048565038208e-30,1.8521599660279316e-31,4.753073772568438e-49,4.066118682756439e-40,4.097917266551463e-36,6.9624148570604e-51,1.0293015124853045e-54,5.596689668991561e-53,2.8906882934893157e-45,1.148850135442141e-47,2.923556513299068e-44,1.2174027700766023e-52,8.790923341143578e-51,1.0226499831246318e-17,8.262096741533751e-29,1.385991529535909e-38,7.515977125640564e-33,1.0421884607014065e-31,5.554788857794618e-31,8.960769916090766e-28,3.2320683529529497e-31,2.307240694545488e-37,2.6335106085959484e-35,6.168192239355925e-12,5.649604989395828e-46,5.019319179795496e-69,6.3269817363643696e-49,6.262981636852151e-58,1.2130033360250546e-54,1.471509865638376e-64,9.987188178287634e-69,3.173326196385557e-61,2.3890574038823452e-58,6.193634823184814e-72,1.4534710472329797e-36,4.381403903431897e-47,7.92581261583907e-61,6.966539909271271e-79,5.878820968397489e-81,1.2474878561495828e-64,8.994859329297116e-63,1.8655931566774295e-75,4.585809495868654e-17,2.9322681989397475e-21,4.404142200725563e-39,3.215486197330088e-40,7.056473715339722e-24
4.277094486200477e-18,0.061564227132319495,3.76,0.0,0.8685465563311326,0.9999999999876632,6.6652992235794625e-40,1.2768993170108096e-29,3.587355237030034e-27,6.217888345561156e-26,5.864695492242453e-21,2.0453554515805483e-17,2.452848281872932e-31,6.392541311603346e-43,2.198259462768769e-37,1.3763515430946738e-54,3.0125506859350878e-61,1.4113332457728633e-23,9.171867801503771e-17,1.0667188187928479e-31,7.582360762672079e-35,1.3204456827475953e-38,1.2908673267509192e-52,3.6131311333822156e-30,1.6702863754905478e-52,1.2768713837256327e-29,7.408941336076364e-31,3.802639534952637e-48,1.6266989774529964e-39,1.6392336075580147e-35,5.570284461534756e-50,8.234803018544449e-54,4.47756429185527e-52,1.4030568973303826e-44,9.191382859676857e-47,1.1694916037468156e-43,9.73983865260872e-52,7.033183843480511e-50,2.045355451546363e-17,3.30497317656322e-28,5.54419430066596e-38,3.006513771490459e-32,4.168923396437984e-31,2.2220059212041146e-30,3.584453818826717e-27,1.2928799345341997e-30,9.229337912729608e-37,1.0534470681286697e-34,1.2336718862887684e-11,4.519898506662884e-45,8.031455202415945e-68,5.061905786622951e-48,5.0111795092413966e-57,9.704653210727855e-54,2.3544767369486667e-63,1.5982424327750807e-67,2.539074102493613e-60,3.8227510906295246e-57,1.9821020427816306e-70,5.814124519875538e-36,3.5053449964986545e-46,1.2682160244887983e-59,2.2297020875507376e-77,1.8815681234457555e-79,1.9961256086286268e-63,1.4392820441131282e-61,5.97031639277818e-74,9.171867801144609e-17,5.864695492241938e-21,3.523467312468696e-38,1.2862473357131121e-39,1.4113330289445884e-23
8.554304999161829e-18,0.061564227132319495,3.76,0.0,0.8685465563311325,0.9999999999753262,5.332365962331632e-39,5.107701200528361e-29,1.4344095567864816e-26,1.243692657954135e-25,1.1729550078847605e-20,4.090766388450255e-17,9.811592745294337e-31,5.1141544377494163e-42,1.7586492956890834e-36,1.1011073379265653e-53,4.8202562330428055e-60,2.8227052110349145e-23,1.8343984412594444e-16,4.266962076296743e-31,3.033006011825666e-34,5.28189017983433e-38,1.0327230727138574e-51,1.4452818577014125e-29,1.3362608190665155e-51,5.107589460672937e-29,2.9636368297988404e-30,3.042183836494325e-47,6.508410892136552e-39,6.557067834553493e-35,4.4563686038587555e-49,6.58799878666502e-53,3.5821364583473623e-51,7.58625816249182e-44,7.353339004883101e-46,4.678232892691176e-43,7.792117527177415e-51,5.626725147630188e-49,4.0907663883129495e-17,1.3220161668317891e-27,2.2177249102192374e-37,1.2026304444592593e-31,1.667603221207095e-30,8.888204228034816e-30,1.4338106984376772e-26,5.17162484070643e-30,3.691809947268473e-36,4.213873681009845e-34,2.4673771270446982e-11,3.6160045521810704e-44,1.2850763588094092e-66,4.049652792040234e-47,4.0099289270569884e-56,7.764172195032074e-53,3.7672117609120416e-62,2.557844686507855e-66,2.0317757088172727e-59,6.116609144417274e-56,6.342948782910848e-69,2.3257001266090115e-35,2.8043647494634826e-45,2.029214446067038e-58,7.136862920938494e-76,6.022550688628189e-78,3.1939170092136222e-62,2.3029348500054284e-60,1.9105681315911322e-72,1.8343984411157763e-16,1.172955007884555e-20,2.8188188163068824e-37,5.145098172392402e-39,2.8227043437041113e-23
1.7108726025084537e-17,0.0615642271323195,3.76,0.0,0.8685465563311323,0.999999999950652,4.265943422373694e-38,2.0431012763583558e-28,5.736573128120596e-26,2.4877946726005296e-25,2.3459259252057913e-20,8.181588262088973e-17,3.9246770219913444e-30,4.0913721059930835e-41,1.4069361059442293e-35,8.80896273172793e-53,7.712550118362897e-59,5.645450442335275e-23,3.668821763477581e-16,1.7068021845013936e-30,1.2132147461522617e-33,2.1127775548374564e-37,8.261902431592328e-51,5.781186239660627e-29,1.0690213445999259e-50,2.0430565764083153e-28,1.1854667910221118e-29,2.4337759527457158e-46,2.6045769305689925e-38,2.6228538149805195e-34,3.565151297755789e-48,5.270461579201292e-52,2.8657431769618235e-50,4.6136833090115366e-43,5.882764291517267e-45,1.8714492361108496e-42,6.233792666509106e-50,4.501451347025367e-48,8.181588261538621e-17,5.288118458120889e-27,8.871006442747134e-37,4.810574459443617e-31,6.670480221107765e-30,3.555317627240828e-29,5.735301135360785e-26,2.0686708881762083e-29,1.476738738620461e-35,1.6855663603263382e-33,4.9347872727549166e-11,2.892837842544092e-43,2.056156879668129e-65,3.2397734992199516e-46,3.2094054896011873e-55,6.2118360276178825e-52,6.027578709863143e-61,4.094430313901406e-65,1.6261890058115416e-58,9.786740542321455e-55,2.0297791696440143e-67,9.302919157613323e-35,2.2435273011059024e-44,3.246798159143644e-57,2.284831966930102e-74,1.9280965897854464e-76,5.110360043702164e-61,3.6847623283132483e-59,6.1139247636028985e-71,3.6688217629029024e-16,2.3459259252049688e-20,2.2550467106936588e-36,2.0580635263427453e-38,5.645446972976324e-23
3.4217568076929946e-17,0.0615642271323195,3.76,0.0,0.8685465563311319,0.9999999999013037,3.412775028551213e-37,8.172446773636063e-28,2.294416228700105e-25,4.977176173361868e-25,4.691867759847857e-20,1.6363232008963618e-16,1.5698787935729755e-29,3.27311710685523e-40,1.1255555189257997e-34,7.047211177973843e-52,1.2340192416598715e-57,1.1290946108043398e-22,7.337668407913865e-16,6.827243394950165e-30,4.8528836672491046e-33,8.45115312889762e-37,6.609570690258454e-50,2.3124862573951593e-28,8.552221541851554e-50,8.172267944500754e-28,4.7418912817735576e-29,1.9470323152965604e-45,1.0427849486048089e-37,1.0491468622936575e-33,2.852143604173227e-47,4.216394283959536e-51,2.2926081455891805e-49,3.10880847527982e-42,4.706248667476138e-44,7.486931369274318e-42,4.987073593376481e-49,3.6011895673197576e-47,1.6363232006759955e-16,2.1152581397765138e-26,3.548433874482207e-36,1.9242425676976274e-30,2.6682052440887373e-29,1.4221340997829806e-28,2.294132121939689e-25,8.274724906218683e-29,5.906982899194881e-35,6.742297665869507e-33,9.869606220969152e-11,2.3142837970075326e-42,3.289878400381229e-64,2.5918393053015193e-45,2.5698184823943179e-54,4.9701776029710517e-51,9.644160112868913e-60,6.556922367238881e-64,1.302157568514946e-57,1.5658917561969132e-53,6.495350232049518e-66,3.721205803771658e-34,1.7948360417472322e-43,5.194921088006411e-56,7.31787342373735e-73,6.175319997270042e-75,8.176650329954985e-60,5.895672234105558e-58,1.956472826054274e-69,7.337668405615136e-16,4.691867759844562e-20,1.8039919071196523e-35,8.232322550660433e-38,1.1290932230533405e-22
6.843525218062076e-17,0.06156422713231951,3.76,0.0,0.868546556331131,0.9999999998026072,2.7302281863552896e-36,3.268987103698241e-27,9.177238863395946e-25,9.960649061295747e-25,9.383751429132021e-20,3.2726519501101764e-16,6.279531143609751e-29,2.6185014537163147e-39,9.004470150075752e-34,5.637784349049817e-51,1.9744397999664916e-56,2.2581958251908145e-22,1.4675361696786477e-15,2.730904248444164e-29,1.9411584031876096e-32,3.380469788326979e-36,5.287678617779046e-49,9.249968550355349e-28,6.841797591303384e-49,3.2689155491215555e-27,1.896761335755275e-28,1.5576304728570823e-44,4.178741440078691e-37,4.1965981221682925e-33,2.281723909646717e-46,3.373125436214462e-50,1.8340919578019243e-48,2.2541897338713653e-41,3.765013826036936e-43,2.995657245966045e-41,3.989674661967129e-48,2.8809630464408215e-46,3.272651949228258e-16,8.461054058782488e-26,1.4193877588207756e-35,7.697013819107729e-30,1.0672844794342721e-28,5.688549390130503e-28,9.176551818772866e-25,3.3098977928405145e-28,2.3627974887579396e-34,2.696924270130531e-32,1.9739238744575744e-10,1.8514321949107579e-41,5.26382616529733e-63,2.0734796458971272e-44,2.0595070648231765e-53,3.977240750029342e-50,1.5430690764739966e-58,1.0509601478092334e-62,1.0436469812727762e-56,2.5054374140051767e-52,2.0785211727716315e-64,1.4885014779760876e-33,1.4358745139886545e-42,8.3119089569017e-55,2.3457895836971055e-71,1.9795371115814937e-73,1.3082699923716114e-58,9.433115100833808e-57,6.2607389517379885e-68,1.4675361687591536e-15,9.383751429118813e-20,1.4431079489371018e-34,3.2929586536058924e-37,2.25819027416982e-22
1.368706203880024e-16,0.06156422713231952,3.76,0.0,0.8685465563311292,0.9999999996052145,2.1841858900717876e-35,1.307596568807162e-26,3.670810331594552e-24,1.9946434387104338e-24,1.8767518767700654e-19,6.545309447893343e-16,2.5118156510945717e-28,2.0948042692821182e-38,7.203585658584506e-33,4.510232057246026e-50,3.1591110029133246e-55,4.516406578958285e-22,2.9350748274531863e-15,1.0923630447198131e-28,7.764643483329135e-32,1.3521895865576873e-35,4.230155828489885e-48,3.699992122430749e-27,5.473446286194304e-48,1.3075679287475304e-26,7.587054985108304e-28,1.2461062255197473e-43,1.6775715394633248e-36,1.6786413837620345e-32,1.8253827380655384e-45,2.6985043538354288e-49,1.4672757423046476e-47,1.7102086116563494e-40,3.012017014934166e-42,1.1989660886563377e-40,3.1917460495130206e-47,2.3047749888541653e-45,6.545309444364767e-16,3.3844259127108577e-25,5.677643049692352e-35,3.0788286216428783e-29,4.2691406866516e-28,2.2754214688103558e-27,3.670625390014307e-24,1.3239603309141237e-27,9.451188534220627e-34,1.0787697558959846e-31,3.9478482300524816e-10,1.4811474158103798e-40,8.422134637095828e-62,1.6587869961933605e-43,1.653441992596449e-52,3.183536315491763e-49,2.4689156067016216e-57,1.6874530431497746e-61,8.379873637919435e-56,4.00870830890718e-51,6.651282286223201e-63,5.954136451172264e-33,1.148701883790316e-41,1.3299082469525407e-53,7.532522562607379e-70,6.35645643720415e-72,2.0932367354559112e-57,1.5093007833993263e-55,2.003439883832829e-66,2.935074823775205e-15,1.8767518767647575e-19,1.1543443236677183e-33,1.3172021435246666e-36,4.516384374823035e-22
2.0530598859538406e-16,0.061564227132319536,3.76,0.0,0.8685465563311274,0.9999999994078219,6.245409074426708e-35,2.778643842794224e-26,7.800418692177334e-24,2.9951059267147934e-24,2.8151286106269743e-19,9.81796694503205e-16,5.337610254366499e-28,5.989833237410809e-38,2.0597758704570213e-32,1.289644623394991e-49,1.2044117196897947e-54,6.7746256577353995e-22,4.402613485227741e-15,2.321272273982163e-28,1.6499873568930054e-31,2.873403875323272e-35,1.2356949829131516e-47,7.862486196855579e-27,1.5650641590849054e-47,2.778582955924287e-26,1.6122497864865432e-27,3.5630863438852745e-43,3.575088771577727e-36,3.567114275417268e-32,5.419107960606774e-45,7.716038830508434e-49,4.1954931733771644e-47,4.99859213399658e-40,8.941930530096187e-42,2.5489879544004152e-40,9.475501167958982e-47,6.842304176445068e-45,9.817966937533261e-16,7.191907733050187e-25,1.206513908442816e-34,6.542541436986041e-29,9.071923445526665e-28,4.835270695487861e-27,7.800081863545858e-24,2.813416065424012e-27,2.0083763408032805e-33,2.2923846441153106e-31,5.921770436523318e-10,4.235156622952278e-40,3.186265322968516e-61,4.924526660666751e-43,4.738605976865494e-52,9.106140692503284e-49,9.23024942967511e-57,6.444909192872825e-61,2.4018046512586642e-55,1.5165764667956543e-50,3.102809936919325e-62,1.2652725299983653e-32,3.4102103617449706e-41,5.031315502145488e-53,3.5405630589628384e-69,2.987764595471329e-71,7.980469263559231e-57,5.754210989078755e-55,9.346005371848017e-66,4.4026134774120275e-15,2.815128610615659e-19,3.3004684733023035e-33,2.7990843019686475e-36,6.774578473896501e-22
3.421767250101474e-16,0.06156422713231958,3.76,0.0,0.8685465563311239,0.9999999990130377,2.870159431287123e-34,7.682136392529368e-26,2.1565723051837303e-23,5.003566727854338e-24,4.691882078341104e-19,1.6363281936731634e-15,1.4756927725548517e-27,2.7527059888871765e-37,9.465966058658159e-32,5.926725265118176e-49,9.904320151259573e-54,1.1291097115449162e-21,7.337690800776919e-15,6.41763694078921e-28,4.561731374791202e-31,7.944118924116724e-35,5.7416469744125605e-47,2.1737469560722764e-26,7.192456693527331e-47,7.681967867693852e-26,4.457398051788948e-27,1.6374628009082572e-42,9.953285022298603e-36,9.862025341223117e-32,2.5384257065824746e-44,3.5460062934726946e-48,1.9280936101155975e-46,2.3034530820504213e-39,4.1885909311182327e-41,7.055201446901939e-40,4.438526763846773e-46,3.2050810728073845e-44,1.6363281915998196e-15,1.9883516552560286e-24,3.335753930377224e-34,1.8088410060096209e-28,2.5081181207131845e-27,1.3368093738267828e-26,2.1564939846267113e-23,7.778265799905908e-27,5.5525577916714995e-33,6.33775770754627e-31,9.869606252987423e-10,1.9463202410960168e-39,2.51463187957284e-60,2.3067532961405997e-42,2.1923063731441483e-51,4.1891832202515766e-48,7.206319895200335e-56,5.338675187634399e-60,1.1114990979814502e-54,1.1968982050529755e-49,4.1579699023464596e-61,3.4982364079986706e-32,1.5974151916386216e-40,3.970767971976058e-52,4.971828832135442e-68,4.1955780791167647e-70,6.5626326352744305e-56,4.731891401876218e-54,1.2524253138552765e-64,7.337690779168762e-15,4.6918820783095655e-19,1.5164456122556057e-32,7.738841427859478e-36,1.1290966665724458e-21
4.625226268087908e-16,0.06156422713231959,3.76,0.0,0.8685465563311208,0.9999999986659177,6.329058999555212e-34,1.3503733199894849e-25,3.790834185996977e-23,6.77534171691127e-24,6.34204919544789e-19,2.2118360455295465e-15,2.593986795277297e-27,6.070059270549505e-37,2.087363012585865e-31,1.3069161169967358e-48,2.8089172270410176e-53,1.5262306403325624e-21,9.918406997978692e-15,1.1280982759327977e-27,8.01865480862953e-31,1.3964247260508317e-34,1.2847364657963017e-46,3.821033077747476e-26,1.5860262344608457e-46,1.35034367514617e-25,7.835256697375891e-27,3.610809251241127e-42,1.7581001058928801e-35,1.7335561981467084e-31,5.739870992701385e-44,7.819385179581352e-48,4.251686356628588e-46,5.181005529719519e-39,9.471213493369961e-41,1.2411523820892164e-39,1.0036366571758093e-45,7.247307369263018e-44,2.2118360418849125e-15,3.4951434401935075e-24,5.8637387119383854e-34,3.1796204767672957e-28,4.4087907685385774e-27,2.3498548479815593e-26,3.790705637522058e-23,1.367270410436887e-26,9.760323115575005e-33,1.1140555233042784e-30,1.334080081246972e-09,4.291876917772195e-39,6.854461231508548e-60,5.2160149592527264e-42,4.8526569532172526e-51,9.243077578375243e-48,1.9487787675308158e-55,1.519899842360192e-59,2.4607367037498243e-54,3.2625433672588126e-49,1.3271939848829844e-60,6.149377801286547e-32,3.6120642526747937e-40,1.0823647449102987e-51,1.646031287012581e-67,1.3890398786423229e-69,1.8611970345377686e-55,1.3419880939733959e-53,3.9976501233167126e-64,9.918406959995668e-15,6.342049195392163e-19,3.3435691941314685e-32,1.360364720285712e-35,1.5262077097287556e-21
5.828685286074343e-16,0.06156422713231964,3.76,0.0,0.8685465563311177,0.9999999983187984,1.1866724199927106e-33,2.094578745745826e-25,5.879994957224866e-23,8.553342617531426e-24,7.992216312555132e-19,2.7873438971729573e-15,4.0235609014558986e-27,1.1381109873826735e-36,3.913718625373303e-31,2.450412477753217e-48,6.364129434393124e-53,1.92335432031319e-21,1.2499123195180518e-14,1.7498053236566873e-27,1.2437821973613228e-30,2.166009366777306e-34,2.4341097867385354e-46,5.9268456231534e-26,2.9737335918062163e-46,2.0945327291651636e-25,1.2153351179256959e-26,6.770117880442883e-42,2.7406613320377194e-35,2.688937721705062e-31,1.0955140650760977e-43,1.4661023568349903e-47,7.971735931342343e-46,9.854099233327124e-39,1.8076795925143653e-40,1.926742375893482e-39,1.9155449189574287e-45,1.3832239424478635e-43,2.787343891519637e-15,5.4213546684773785e-24,9.095499014783221e-34,4.931979618302245e-28,6.838517931186161e-27,3.644882988976315e-26,5.87980439886588e-23,2.1207870020282447e-26,1.5139317256500545e-32,1.7280210558644455e-30,1.6811988269791076e-09,8.047088654009941e-39,1.5556043364706569e-59,9.955307001295437e-42,9.136124298558968e-51,1.7341555213937785e-47,4.393330899017914e-55,3.4552868979016004e-59,4.633610311982669e-54,7.404271289112737e-49,3.5388628714455304e-60,9.538597032607807e-32,6.8940000366446154e-40,2.456403301648615e-51,4.421675965551611e-67,3.7313255422066085e-69,4.216891218797518e-55,3.040524180844798e-53,1.0659429269321443e-63,1.2499123136264643e-14,7.992216312468238e-19,6.26827402333184e-32,2.1101146305892226e-35,1.923318752363008e-21
7.032144304060778e-16,0.061564227132319654,3.76,0.0,0.8685465563311145,0.9999999979716797,1.9717393579226677e-33,2.9897532625682796e-25,8.392959893201585e-23,1.0337143858273219e-23,9.642383429662886e-19,3.3628517486179523e-15,5.743137465334437e-27,1.8910510538199852e-36,6.502916434754342e-31,4.071530060480498e-48,1.2489202295767532e-52,2.3204805634362734e-21,1.5079839392382397e-14,2.497631404410021e-27,1.77534584650238e-30,3.0917113864569088e-34,4.084758247917039e-46,8.459841906341622e-26,4.941066554340567e-46,2.9896875332726277e-25,1.734741144657578e-26,1.1249024645896085e-41,3.9310763938821825e-35,3.8381273103136663e-31,1.851067531069087e-43,2.4360316722913875e-47,1.3245597140171477e-45,1.6611130974965697e-38,3.0543989577669126e-40,2.7523965190593367e-39,3.236656752388434e-45,2.3372049324256627e-43,3.3628517405484495e-15,7.738315817227622e-24,1.2982971209884573e-33,7.039842068520663e-28,9.76113504228902e-27,5.202618396288073e-26,8.392696348147851e-23,3.027160959451079e-26,2.1609475953302937e-32,2.4665337882660434e-30,2.0283169110433704e-09,1.3370796478356457e-38,3.011194003962555e-59,1.6821277104039346e-41,1.5239880936434517e-50,2.883181829926816e-47,8.454442662370237e-55,6.80583076329045e-59,7.730617780395508e-54,1.433250500957034e-48,7.76581178230244e-60,1.36154849858038e-31,1.1648649438603596e-39,4.754879040178854e-51,9.830612819400315e-67,8.295779620187196e-69,8.27538253349886e-55,5.9668320730976015e-53,2.339143892955361e-63,1.5079839308287244e-14,9.642383429538236e-19,1.0413977140745995e-31,3.01198220722012e-35,2.320429794510888e-21
