Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237)
6.814972329475723e-05,0.1357475039034981,3.76,0.0,0.32785414341909724,0.6851740542373691,0.22450922253630362,0.00032609149509543923,0.006107010871192386,0.21321616176824124,0.00024224066947359815,6.0022464940828095e-05,9.273883265347301e-10,8.013115973646073e-12,0.00012703691536465118,1.6569554561931983e-05,1.0900118703677183e-05,0.0466555131397951,1.0552630185845412e-06,0.040401442150464845,0.24802257323473803,0.0001438801229984701,2.5030136899407086e-08,0.0005324157878329837,0.0030650548978261,0.006656483242492363,0.058664840391995626,1.987628935297906e-05,0.006914098719239651,8.198745813328554e-10,2.4256251608879975e-06,2.5292038170691437e-08,0.0005651378850519039,1.993048127275659e-08
6.850436385377013e-05,0.13576463878287595,3.76,0.0,0.326346241864398,0.6838529441293987,0.22544196804260772,0.00032630359253694535,0.00609647592066462,0.21419872306610976,0.00024213579302647152,5.987711386501422e-05,9.232444937623562e-10,7.977298987246293e-12,0.00012746432224351522,1.6503126944827484e-05,1.085896505473066e-05,0.04683585491613552,1.052983328388646e-06,0.04050420985299041,0.24906230176965802,0.0001443231604034606,2.493629518378297e-08,0.0005313892164555118,0.0030615515823440888,0.006642848241650292,0.058979230914867266,1.986133533472523e-05,0.006925940888105324,8.168133952583614e-10,2.424801112789858e-06,2.528342580434619e-08,0.0005683283669431602,2.004210690092735e-08
6.885900441278303e-05,0.1357817291607058,3.76,0.0,0.32484351844738507,0.6825357543478214,0.22637189847875488,0.0003265168027999551,0.006085904715143954,0.21517916842431833,0.0002420345518206429,5.973152353015869e-05,9.191122464983889e-10,7.941582202665814e-12,0.00012789193113557732,1.6436825690882535e-05,1.0817895511898056e-05,0.04701559877661999,1.050705657803313e-06,0.04060591896575824,0.2500986611450398,0.00014476662643915584,2.4842646556814147e-08,0.0005303656913745182,0.0030580326315861614,0.006628998585522918,0.05929316133630765,1.9845616012910035e-05,0.006937530791303207,8.137583229453521e-10,2.4238877025897533e-06,2.527388188569445e-08,0.0005715030037401674,2.0153952825842262e-08
6.921364497179593e-05,0.13579877501689827,3.76,0.0,0.32334596169818675,0.6812224796114775,0.22729901972517802,0.00032673114693389856,0.006075297647689626,0.21615749775169246,0.00024193690402212023,5.9585696460727895e-05,9.149915909842516e-10,7.905965672715012e-12,0.00012831973982234973,1.6370651441760806e-05,1.0776910666799975e-05,0.04719474608417146,1.0484300713475536e-06,0.0407065715210593,0.2511316547219703,0.00014521053155817982,2.4749192369818397e-08,0.0005293452084862882,0.0030544983726293463,0.006614937625043572,0.05960662998006325,1.9829140048859638e-05,0.0069488696121546446,8.107094094093743e-10,2.422885938175848e-06,2.5263416922515897e-08,0.0005746615901350014,2.0266017590701855e-08
6.956828553080883e-05,0.13581577633307276,3.76,0.0,0.3218535600902858,0.6799131145512218,0.2282233377103329,0.0003269466444216293,0.00606465510505963,0.21713371103533227,0.0002418428080511514,5.94396351839507e-05,9.108825328998528e-10,7.87044944635125e-12,0.00012874775068857507,1.6304604826257656e-05,1.0736011093532135e-05,0.04737329821010262,1.0461566331945264e-06,0.04080616955431023,0.25216128594413256,0.00014565488490014806,2.4655933932636083e-08,0.0005283277636187385,0.0030509491299889157,0.006600668678661811,0.05991963520359557,1.9811916015096746e-05,0.00695995853660423,8.07666698335541e-10,2.4217968211120714e-06,2.5252041356452617e-08,0.0005778039241830196,2.0378300371564944e-08
6.992292608982173e-05,0.1358327330927439,3.76,0.0,0.3203663020459301,0.6786076537090155,0.22914485840606924,0.0003271633171721687,0.006053977464339234,0.21810780833891336,0.00024175222288122986,5.929334223285869e-05,9.067850775973839e-10,7.835033569382103e-12,0.0001291759665726788,1.6238686465954575e-05,1.0695197338259574e-05,0.047551256534008914,1.043885407704468e-06,0.04090471510598187,0.25318755833672346,0.00014609969874310432,2.4562872494358073e-08,0.0005273133525307111,0.003047385224575433,0.0065861950325603385,0.06023217539783643,1.9793952557947334e-05,0.006970798752940264,8.046302313119394e-10,2.420621346353785e-06,2.5239765560379668e-08,0.0005809298072640363,2.0490800342309477e-08
7.027756664883463e-05,0.13584964528112498,3.76,0.0,0.31888417593184637,0.6773060915389341,0.23006358782969877,0.00032738118822873464,0.006043265098861146,0.2190797898028381,0.00024166510813620622,5.914682014328177e-05,9.02699230029082e-10,7.799718083987081e-12,0.00012960438962303342,1.61728969744305e-05,1.0654469934240562e-05,0.047728622443758605,1.0416164594009244e-06,0.04100221022175443,0.2542104755047636,0.00014654498656715623,2.4470009272565127e-08,0.000526301970912755,0.00304380697481381,0.0065715199403455875,0.060544248986697455,1.9775258314374932e-05,0.0069813914520412005,8.01600048953597e-10,2.419360502436557e-06,2.5226599840278858e-08,0.000584039044045126,2.0603516671270267e-08
7.063220720784753e-05,0.13586651288532275,3.76,0.0,0.3174071700562489,0.6760084224089328,0.23097953204574334,0.0003276002798430835,0.006032518382245144,0.22004965564432744,0.0002415814240290166,5.900007145147678e-05,8.986249947010917e-10,7.764503028553098e-12,0.0001300330217969412,1.6107236955688557e-05,1.0613829404349408e-05,0.047905397335442974,1.0393498519885989e-06,0.041098656952049256,0.25523004113167713,0.00014699076082450485,2.437734546305619e-08,0.0005252936143884991,0.003040214697490295,0.006556646623061497,0.06085585442673613,1.9755841834198477e-05,0.006991737827431581,7.985761910897345e-10,2.418015271564722e-06,2.5212554436073726e-08,0.0005871314424657836,2.0716448450463238e-08
7.098684776686043e-05,0.13588333589414225,3.76,0.0,0.3159352726715257,0.6747146406023456,0.23189269716419955,0.00032782061368244155,0.00602173768675397,0.22101740615655677,0.0002415011312965136,5.885309869461248e-05,8.945623756716242e-10,7.729388437637128e-12,0.00013046186531787948,1.6041707003881944e-05,1.0573276264224669e-05,0.048081582613269794,1.0370856489973436e-06,0.04119405735173639,0.2562462589782179,0.0001474370333625511,2.4284882242644063e-08,0.0005242882785158187,0.00303660870745052,0.006541578269634912,0.06116699020697765,1.973571158578673e-05,0.007001839075000237,7.955586969969415e-10,2.416586629558984e-06,2.519763952110379e-08,0.0005902068137299391,2.0829594885648e-08
7.134148832587333e-05,0.13590011429812196,3.76,0.0,0.31446847197777816,0.6734247403190662,0.2328030893381206,0.0003280422117627489,0.0060109233809885415,0.22198304170760047,0.00024142419118924563,5.870590441169389e-05,8.905113765879617e-10,7.694374342306879e-12,0.00013089092262282218,1.597630770420999e-05,1.0532811012034528e-05,0.048257179689464115,1.0348239134849974e-06,0.04128841348005935,0.2572591328814089,0.00014788381650839146,2.419262075067138e-08,0.0005232859587877477,0.003032989317139649,0.006526318037296213,0.06147765484870668,1.971487599934632e-05,0.007011696392692236,7.925476046363004e-10,2.41507554575404e-06,2.5181865201062527e-08,0.000593264972288936,2.0942955123479163e-08
7.169612888488623e-05,0.1359168480895386,3.76,0.0,0.3130067561175984,0.6721387156667396,0.23371071476785388,0.00032826509655541465,0.0060000758297344544,0.22294656274887836,0.0002413505655440097,5.855849114321433e-05,8.864720006673398e-10,7.65946076989212e-12,0.00013132019621847564,1.5911039632762398e-05,1.0492434134378268e-05,0.04843218998516689,1.0325647085706048e-06,0.04138172740102991,0.25826866676245325,0.0001483311231145507,2.4100562098008284e-08,0.0005222866506256424,0.0030293568363678703,0.006510869047951282,0.06178784690907894,1.9693343465352e-05,0.007021310980613707,7.895429510964098e-10,2.413482982844091e-06,2.5165241512852702e-08,0.0005963057361800793,2.1056528418278713e-08
7.205076944389913e-05,0.13593353726148913,3.76,0.0,0.31155011319496867,0.6708565606922464,0.23461557968532828,0.000328489290458192,0.005989195396306853,0.22390796978729866,0.00024128021659507003,5.841086143002202e-05,8.824442507398134e-10,7.624647744019539e-12,0.00013174968861209992,1.5845903356641652e-05,1.0452146104075677e-05,0.0486066149274393,1.030308096793778e-06,0.0414740011817009,0.25927486459794363,0.0001487789659252553,2.4008707365442534e-08,0.0005212903494036383,0.003025711573375341,0.006495234399917407,0.06209756496907812,1.967112233713611e-05,0.0070306840402339305,7.865447724181038e-10,2.411809897062401e-06,2.5147778424051795e-08,0.0005993289258702743,2.1170313963755544e-08
7.240541000291203e-05,0.13595018181099075,3.76,0.0,0.3100985312606124,0.6695782693575338,0.23551769036620604,0.0003287148158593026,0.0059782824414605995,0.2248672634075847,0.00024121310712567297,5.826301781490928e-05,8.784281292593111e-10,7.589935285960292e-12,0.00013217940240144112,1.5780899435258624e-05,1.0411947387267913e-05,0.04878045595163656,1.028054140605717e-06,0.041565236893270394,0.26027773044190883,0.0001492273576989928,2.3917057617940145e-08,0.000520297050429875,0.0030220538341087675,0.006479417158422432,0.0624068076431594,1.964822090465685e-05,0.007039816774840192,7.83553104148065e-10,2.410057238807342e-06,2.512948584554912e-08,0.0006023343652436518,2.1284311027583668e-08
7.276005056192493e-05,0.13596678173533905,3.76,0.0,0.3086519983125895,0.6683038355395409,0.236417053129479,0.00032894169525637186,0.005967337323082509,0.2258244442728218,0.00024114920046381812,5.811496284122387e-05,8.74423638229413e-10,7.555323411758645e-12,0.00013260934028111124,1.571602841739335e-05,1.0371838430419257e-05,0.04895371450146141,1.025802901946944e-06,0.04165543661098228,0.26127726842588117,0.0001496763113287853,2.3825613875661943e-08,0.0005193067489464343,0.003018383922142259,0.006463420355369545,0.06271557357951452,1.9624647405801725e-05,0.007048710389403145,7.805679803355806e-10,2.4082259511098224e-06,2.5110373605240303e-08,0.0006053218816079967,2.139851883244973e-08
7.311469112093783e-05,0.13598333703321439,3.76,0.0,0.3072105023009383,0.6670332530369126,0.23731367433370518,0.00032916995125378693,0.005956360396351079,0.22677951311885677,0.00024108846043704128,5.7966699052078085e-05,8.704307792497808e-10,7.520812135702958e-12,0.000133039505032997,1.5651290843560352e-05,1.0331819676358765e-05,0.04912639202835425,1.023554442708064e-06,0.0417446024136801,0.2622734827527315,0.0001501258398430679,2.373437715087482e-08,0.0005183194401345611,0.003014702138829861,0.006447246991696307,0.0630238614576779,1.960041002672152e-05,0.007057366090306471,7.7758943477182e-10,2.406316970800715e-06,2.5090451474664687e-08,0.0006082913054419018,2.1512936709838033e-08
7.346933167995073e-05,0.13599984770664014,3.76,0.0,0.30577403113103574,0.6657665155749055,0.23820756037427043,0.0003293996065508209,0.005945352013935848,0.2277324707503274,0.00024103085134005332,5.78182289914607e-05,8.664495535485942e-10,7.486401466904465e-12,0.00013346989951747677,1.5586687245500928e-05,1.029189154775949e-05,0.04929848999105977,1.0213088242832522e-06,0.04183273638345777,0.2632663776921854,0.00015057595637522374,2.3643348408621267e-08,0.0005173351191184721,0.00301100878342926,0.0064309000390538025,0.06333166998681881,1.9575516904391985e-05,0.007065785085129416,7.74617499709281e-10,2.404331228504685e-06,2.5069729150997677e-08,0.0006112424702077468,2.1627563910968023e-08
7.382397223896363e-05,0.1360163137545893,3.76,0.0,0.3043425726633808,0.6645036168044264,0.23909871768364466,0.0003296306839211228,0.00593431252594652,0.22868331804193986,0.00024097633794643262,5.766955520178054e-05,8.624799618793116e-10,7.452091411927467e-12,0.00013390052667025697,1.5522218144380653e-05,1.0252054461675595e-05,0.049470009855758036,1.0190661078892587e-06,0.0419198406056094,0.26425595758166215,0.0001510266741563192,2.355252860290761e-08,0.000516353780964611,0.0030073041530368056,0.006414382439165847,0.06363899790635123,1.954997612914267e-05,0.0070739685825313755,7.716522069874926e-10,2.4022696470795232e-06,2.5048216258466505e-08,0.0006141752124858253,2.1742399792845975e-08
7.417861279797653e-05,0.13603273518266648,3.76,0.0,0.30291611471429586,0.6632445503025203,0.23998715273086388,0.00032986320622705416,0.0059232422799082715,0.2296320559385208,0.00024092488550505042,5.752068022599163e-05,8.585220046499176e-10,7.417881973396189e-12,0.00013433138950815962,1.545788405395433e-05,1.0212308819769751e-05,0.04964095309605578,1.0168263543531255e-06,0.04200591716848893,0.2652422268258135,0.00015147800651621124,2.3461918650361097e-08,0.0005153754206820263,0.003003588542571395,0.0063976971037836665,0.06394584398597145,1.9523795735895706e-05,0.007081917792138977,7.68693587277559e-10,2.400133143786353e-06,2.5025922357397505e-08,0.0006170893719705533,2.1857443656687254e-08
7.453325335698943e-05,0.1360491119962217,3.76,0.0,0.3014946450571955,0.6619893095738408,0.24087287202052557,0.0003300971964264388,0.0059121416207506446,0.23057868545412544,0.00024087645972886457,5.737160660782889e-05,8.545756818928906e-10,7.383773151711553e-12,0.00013476249113336612,1.5393685479050255e-05,1.0172655017621636e-05,0.04981132119288497,1.0145896243919224e-06,0.04209096816333067,0.2662251898951487,0.00015192996689414266,2.337151945680628e-08,0.0005144000332235147,0.0029998622447944844,0.006380846915069442,0.06425220702527094,1.949698370827144e-05,0.007089633924416923,7.657416708028452e-10,2.3979226292835267e-06,2.5002856945179137e-08,0.0006199847914028329,2.197269491111351e-08
7.488789391600233e-05,0.13606544420221375,3.76,0.0,0.300078151423818,0.6607378880520933,0.24175588209182247,0.0003303326775787165,0.005901010890831838,0.2315232076711434,0.00024083102678540806,5.7222336890369505e-05,8.506409932555616e-10,7.349764942576354e-12,0.00013519383473196834,1.5329622915875618e-05,1.0133093433021358e-05,0.04998111563440065,1.0123559782565568e-06,0.042174995684078675,0.26720485132470057,0.00015238256884114387,2.328133188326314e-08,0.0005134276134867422,0.0029961255503288507,0.006363834725953927,0.06455808585336356,1.9469547979260478e-05,0.007097118190535694,7.627964864300351e-10,2.395639007647246e-06,2.49790294430052e-08,0.000622861316532668,2.208815287846932e-08
7.524253447501523e-05,0.13608173180917976,3.76,0.0,0.29866662150526463,0.6594902791011419,0.242636189517744,0.0003305696728358145,0.0058898504299496135,0.23246562373970242,0.00024078855329122534,5.7072873615529254e-05,8.467179379831736e-10,7.315857339703038e-12,0.00013562542356959913,1.5265696851369472e-05,1.0093624439445096e-05,0.05015033791591076,1.0101254760764904e-06,0.042258001827231995,0.26818121571297865,0.00015283582601562142,2.3191356786334057e-08,0.0005124581563151043,0.0029923787476629237,0.0063466633603470116,0.06486347932865409,1.9441496431025762e-05,0.0071043718022375255,7.598580627162938e-10,2.3932831761799877e-06,2.4954449209781335e-08,0.0006257187961148926,2.2203817017202064e-08
7.559717503402813e-05,0.13609797482717795,3.76,0.0,0.29726004295299946,0.6582464760160335,0.2435138009043173,0.0003308082054514512,0.005878660575344495,0.23340593487716643,0.0002407490063059956,5.692321932442414e-05,8.428065149393776e-10,7.282050331890578e-12,0.00013605726099477416,1.5201907763861662e-05,1.0054248392093764e-05,0.050318989539813654,1.0078981775342628e-06,0.042339988691686294,0.26915428772102196,0.0001532897521820911,2.3101594974013146e-08,0.0005114916564985217,0.002988622123151669,0.006329335613311262,0.06516838633864555,1.9412836893925752e-05,0.007111395971708183,7.569264268220912e-10,2.390856025654529e-06,2.492912552707688e-08,0.0006285570819030127,2.2319686677284285e-08
7.595181559304103e-05,0.13611417326777248,3.76,0.0,0.2958584033798955,0.6570064720240967,0.24438872288980448,0.0003310482987783341,0.0058674416616886,0.2343441423675486,0.00024071235332635417,5.677337655740278e-05,8.389067226129605e-10,7.248343906584633e-12,0.00013648935043936964,1.5138256122945699e-05,1.0014965643618585e-05,0.05048707201552814,1.0056741421989483e-06,0.04242095837857332,0.2701240720713558,0.00015374436121475443,2.3012047257176795e-08,0.0005105281087742938,0.0029848559610213747,0.0063118542512819575,0.06547280579970256,1.938357714642355e-05,0.00711819191145321,7.54001605737748e-10,2.388358440260487e-06,2.4903067618552423e-08,0.000631376028627468,2.243576137519837e-08
7.630645615205393e-05,0.1361303271440143,3.76,0.0,0.2944616903613083,0.6557702602861256,0.2452609621438767,0.0003312899762792754,0.005856194021099181,0.23528024756085258,0.000240678562278165,5.662334785366628e-05,8.350185591209807e-10,7.214738045844692e-12,0.00013692169541976992,1.5074742389632467e-05,9.975776526857252e-06,0.05065458685941613,1.0034534292130556e-06,0.04250091299109839,0.27109057354690047,0.0001541996671000643,2.2922714390659124e-08,0.00050956750782802,0.002981080543380205,0.0062942220123210785,0.06577673665678015,1.935372491535643e-05,0.007124760834177515,7.510836249340575e-10,2.3857912976223725e-06,2.487628462707203e-08,0.0006341754939675742,2.255204048443344e-08
7.666109671106682e-05,0.13614643647044158,3.76,0.0,0.2930698914316955,0.6545378338895893,0.24613052537050792,0.0003315332615283057,0.005844917982851835,0.23621425188041636,0.00024064760155917216,5.647313575080841e-05,8.311420221849278e-10,7.181232730639237e-12,0.00013735429953973835,1.5011367015887404e-05,9.936681372604814e-06,0.05082153559554365,1.0012360975606575e-06,0.04257985463460901,0.2720537969970759,0.0001546556839441733,2.2833597136694996e-08,0.0005086098482883214,0.0029772961499774176,0.0062764416029465735,0.06608017788660674,1.9323287868462077e-05,0.007131103952681235,7.481725097570777e-10,2.3831554685583956e-06,2.4848785637738333e-08,0.0006369553388542859,2.2668523566636e-08
7.701573727007972e-05,0.13616250126229654,3.76,0.0,0.2916829940990167,0.653309185873735,0.24699741929598718,0.00033177817818818526,0.005833613874297575,0.2371461567982168,0.00024061943988032096,5.6322742784972534e-05,8.272771091825623e-10,7.1478279367154865e-12,0.0001377871664714742,1.4948130445226566e-05,9.897680494256188e-06,0.05098791975308459,9.990222058787019e-07,0.042657785415745005,0.2730137473150248,0.0001551124259412422,2.2744696206940504e-08,0.0005076551247463484,0.002973503058975885,0.00625851570869275,0.06638312848702321,1.9292273637173492e-05,0.007137222479698872,7.452682842114249e-10,2.3804518174649033e-06,2.482057965617369e-08,0.0006397154264240031,2.278521006482343e-08
7.737037782909262e-05,0.13617852153818477,3.76,0.0,0.29030098583449265,0.652084309210438,0.2478616506776002,0.0003320247500454626,0.005822282020053497,0.23807596385447805,0.00024059404639164083,5.617217149125504e-05,8.234238171589963e-10,7.1145236393763085e-12,0.00013822029998295117,1.4885033113862925e-05,9.858774203192274e-06,0.05115374086837144,9.968118125960323e-07,0.04273470744286789,0.2739704294549266,0.00015556990741181088,2.2656012318716305e-08,0.0005067033317408993,0.002969701546304139,0.0062404469856277974,0.0666855874855052,1.926068979468562e-05,0.007143117627809793,7.423709721792849e-10,2.3776812027428635e-06,2.4791675638434398e-08,0.0006424556229102749,2.2902099558129094e-08
7.772501838810552e-05,0.13619449731694822,3.76,0.0,0.288923854072996,0.6508631968042495,0.2487232263033598,0.00033227300101600245,0.005810922742004789,0.23900367465816025,0.00024057139068101908,5.602142440289293e-05,8.195821427544781e-10,7.081319807164812e-12,0.00013865370393258546,1.482207544790805e-05,9.819962789171336e-06,0.05131900048494072,9.94604975839681e-07,0.04281062282593283,0.2749238484319346,0.00015602814280118112,2.2567546126215316e-08,0.0005057544637584589,0.0029658918856408957,0.006222238060132365,0.06698755393937114,1.9228543859592977e-05,0.007148790609332265,7.394805958772515e-10,2.3748444753896718e-06,2.4762082446223e-08,0.0006451757976428178,2.3019191509492012e-08
7.807965894711842e-05,0.13621042861861546,3.76,0.0,0.28755158621646265,0.6496458414978391,0.24958215298920725,0.0003325229551219105,0.005799536359493482,0.23992929088200632,0.00024055144273857546,5.5870504050731396e-05,8.157520822551299e-10,7.048216409935809e-12,0.00013908738225819684,1.4759257865728034e-05,9.781246545417249e-06,0.05148370015300268,9.924017534683778e-07,0.042885533676208225,0.27587400931718,0.00015648714666502235,2.2479298311071875e-08,0.0005048085152374242,0.002962074348569512,0.00620389153101069,0.06728902693364072,1.919584329707098e-05,0.007154242636216395,7.365971778321362e-10,2.371942480125736e-06,2.473180889895255e-08,0.0006478758228133419,2.3136485586829328e-08
7.843429950613132e-05,0.13622631546471722,3.76,0.0,0.2861841696361162,0.6484322360752948,0.2504384375772252,0.00033277463650474137,0.005788123189418144,0.24085281425971974,0.00024053417293535008,5.571941296335507e-05,8.119336315836313e-10,7.0152134088245234e-12,0.00013952133897924523,1.4696580776548443e-05,9.742625738779213e-06,0.05164784142913943,9.902022030959863e-07,0.04295944210605649,0.27682091723477764,0.00015694693366840733,2.239126946881708e-08,0.0005038654805706747,0.0029582492046558778,0.006185409970671337,0.06759000557982835,1.9162595521897993e-05,0.007159474919929312,7.337207385208814e-10,2.3689760549629374e-06,2.4700863716509604e-08,0.0006505555733574172,2.3253981252478358e-08
7.878894006514422e-05,0.13624215787831004,3.76,0.0,0.28482159167330906,0.6472223732628885,0.25129208693501703,0.00033302806942090205,0.005776683546186485,0.24177424658562147,0.00024051955202031728,5.5568153667220245e-05,8.081267863204357e-10,6.982310769150109e-12,0.0001399555782016711,1.4634044581893282e-05,9.704100646726807e-06,0.05181142587626252,9.880063820429539e-07,0.04303235022878538,0.27776457736106375,0.00015740751859258257,2.2303460253787508e-08,0.0005029253541061595,0.0029544167214444294,0.006166795925235773,0.06789048901581474,1.9128807897135086e-05,0.007164488671344225,7.308512993005817e-10,2.365946031523886e-06,2.4669255589956435e-08,0.0006532149269537077,2.3371678272523208e-08
7.914358062415712e-05,0.13625795588385506,3.76,0.0,0.2834638396400037,0.6460162457292896,0.2521431079553801,0.0003332832782643397,0.005765217741712236,0.24269358971489888,0.00024050755111962747,5.541672868648921e-05,8.043315416985828e-10,6.949508444100136e-12,0.00014039010411967683,1.4571649674494164e-05,9.665671512040545e-06,0.05197445506363492,9.858143474328343e-07,0.04310426015852025,0.2787049949244058,0.0001578689163399362,2.2215871195018974e-08,0.0005019881301470716,0.0029505771644415084,0.006148051914397587,0.0681904764059684,1.909448773427728e-05,0.007169285100634162,7.279888788119596e-10,2.362853234826942e-06,2.4636993093122493e-08,0.0006558537640439126,2.348957608263048e-08
7.949822118317002e-05,0.13627370950715503,3.76,0.0,0.2821109008195082,0.6448138460861926,0.2529915075557633,0.00033354028754748605,0.005753726085380007,0.24361084556339482,0.00024049814173443426,5.526514054275939e-05,8.005478926047955e-10,6.916806395493476e-12,0.00014082492101407428,1.4509396439157741e-05,9.627338598541538e-06,0.05213693056684318,9.836261560667924e-07,0.04317517401006219,0.27964217520454454,0.00015833114193347593,2.2128502930773267e-08,0.0005010538029523271,0.002946730797114249,0.006129180431482783,0.0684899669410649,1.9059642292337007e-05,0.00717386541717071,7.251334974132522e-10,2.359698483357715e-06,2.4604084793369506e-08,0.0006584719678261982,2.360767458032262e-08
7.985286174218292e-05,0.1362894187753152,3.76,0.0,0.28076276246742254,0.6436151668894228,0.25383729267754584,0.0003337991219261373,0.005742208884102988,0.24452601610697608,0.0002404912957331569,5.511339175486264e-05,7.967758335853149e-10,6.884204567410798e-12,0.00014126003325193426,1.4447285252084281e-05,9.589102122946881e-06,0.05229885396772606,9.81441864578261e-07,0.04324509389873809,0.2805761235316189,0.00015879421051586684,2.2041355910889417e-08,0.0005001223667374328,0.002942877880905213,0.006110183943693247,0.06878895983802219,1.902427877844023e-05,0.007178230829424829,7.22285171744837e-10,2.356482589091072e-06,2.457053911164366e-08,0.00066106942422807,2.3725973137754144e-08
8.020750230119582e-05,0.13630508371676345,3.76,0.0,0.2794194118126585,0.642420200640048,0.2546804702852583,0.00033405980617276455,0.005730666442280985,0.24543910338080757,0.00024048698534661364,5.4961484838738985e-05,7.930153588416092e-10,6.851702919784076e-12,0.00014169544528703877,1.4385316481495382e-05,9.550962338784598e-06,0.05246022685429345,9.79261529261257e-07,0.04331402194024319,0.2815068452850396,0.00015925813735016129,2.1954430776012938e-08,0.0004991938156753416,0.002939018675245496,0.006091064892389038,0.06908745433959676,1.898840434731233e-05,0.007182382544868089,7.194439214378639e-10,2.353206357426319e-06,2.45363645003547e-08,0.0006636460218764277,2.3844471832289237e-08
8.056214286020872e-05,0.13632070436121818,3.76,0.0,0.2780808360583762,0.6412289397854982,0.25552104736587417,0.00033432236521601755,0.0057190990618717664,0.24635010947871058,0.0002404851831596107,5.480942230731181e-05,7.892664622464657e-10,6.819301385754043e-12,0.0001421311616613429,1.4323490487221246e-05,9.512919433699389e-06,0.05262105082065436,9.770852062682152e-07,0.04338196025049251,0.282434345892539,0.0001597229378220465,2.186772787595028e-08,0.0004982681438973322,0.0029351534375694857,0.006071825693335016,0.06938544971411525,1.895202610206505e-05,0.007186321769875962,7.166097608819755e-10,2.349870587349488e-06,2.4501569217693137e-08,0.0006662016520721693,2.3963169914243157e-08
8.091678341922162e-05,0.13633628073970475,3.76,0.0,0.27674702238290744,0.6400413767204856,0.2563590309281117,0.00033458682410046777,0.0057075070423167435,0.24725903655258732,0.0002404858621085946,5.465720667034995e-05,7.855291373304106e-10,6.786999925970461e-12,0.0001425671870047229,1.4261807621129903e-05,9.474973655729043e-06,0.05278132746695302,9.749129514066305e-07,0.043448910945467885,0.2833586308291733,0.00016018862744126628,2.1781247882807957e-08,0.0004973453454937108,0.0029312824233229083,0.006052468736918334,0.06968294525523504,1.891515109338002e-05,0.007190049709632087,7.137827093737878e-10,2.346476071226486e-06,2.4466161614958123e-08,0.0006687362087680116,2.4082067715119012e-08
8.127142397823452e-05,0.13635181288449927,3.76,0.0,0.2754179579406131,0.6388575037880493,0.25719442800179027,0.0003348532080424567,0.005695890680646497,0.2481658868118679,0.00024048899547239987,5.45048404343155e-05,7.818033773073647e-10,6.754798459599713e-12,0.00014300352603630878,1.4200268226857324e-05,9.437125158603118e-06,0.052941058399306476,9.72744820357635e-07,0.04351487614107568,0.28427970561649,0.00016065522184286488,2.169499101181971e-08,0.000496425414514642,0.002927405885977654,0.0060329963883579965,0.0699799402817123,1.8877786320571124e-05,0.00719356756803602,7.109627786485423e-10,2.3430235951162955e-06,2.4430149771288173e-08,0.0006712495885464189,2.420116427307678e-08
8.162606453724742e-05,0.136367300829159,3.76,0.0,0.27409362986279556,0.637677313280425,0.258027245637141,0.0003351215423680097,0.005684250271367846,0.24907066252294016,0.00024049455687195976,5.4352326102224363e-05,7.780891750484928e-10,6.722696952128417e-12,0.0001434401835632441,1.413887264011348e-05,9.39937419182737e-06,0.05310024522974242,9.705808684617233e-07,0.0435798579529936,0.28519757582151306,0.00016112273678779666,2.1608958012850355e-08,0.0004955083449707986,0.0029235240770387728,0.006013410987920905,0.07027643413716375,1.8839938730302083e-05,0.007196876547611219,7.081499882427142e-10,2.3395139383912006e-06,2.4393541958855113e-08,0.0006737416905967653,2.4320460287353922e-08
8.198070509626032e-05,0.13638274460844912,3.76,0.0,0.2727740252585361,0.6365007974401327,0.2588574909041807,0.00033539185259503167,0.00567258610661904,0.24997336600858328,0.00024050252025850378,5.419966617350194e-05,7.743865231230489e-10,6.690695303759716e-12,0.00014387716448356389,1.407762118850791e-05,9.361720867689355e-06,0.05325888957613534,9.684211509369118e-07,0.04364385849653187,0.2861122470559486,0.00016159118816467494,2.1523148910050605e-08,0.00049459413083424,0.0029196372460624093,0.005993714851138973,0.0705724261898268,1.8801615218284372e-05,0.007199977849416962,7.053443466064334e-10,2.335947874263634e-06,2.435634605112896e-08,0.0006762124166918079,2.4439954444753662e-08
8.233534565527322e-05,0.1363981442583996,3.76,0.0,0.2714591312156109,0.6353279484607869,0.25968517089201876,0.0003356641643399117,0.005660898475995322,0.25087399964738966,0.0002405128599165446,5.404686314385405e-05,7.706954137534915e-10,6.6587934914113556e-12,0.0001443144737834884,1.4016514191789461e-05,9.324165447406171e-06,0.05341699306214512,9.66265722678958e-07,0.04370687988647808,0.2870237249751264,0.00016206059199062634,2.1437564605268638e-08,0.0004936827660390004,0.002915745640660668,0.005973910269028521,0.0708679158323179,1.8762822627260498e-05,0.007202872672959281,7.025458743695923e-10,2.332326169146625e-06,2.4318570276468665e-08,0.0006786616711643344,2.4559647986473764e-08
