Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130)
1.7301516949483684e-12,0.08235561716900387,3.76,0.0,0.6858746237827312,0.9999971267435963,1.884769281544084e-24,2.8903122720623905e-19,2.1661504973693794e-12,6.651144207033177e-12,2.1661579778367608e-12,6.6510941463907994e-12,7.082072558570636e-22,9.31258623882898e-21,4.989346681922099e-17,4.989222115737309e-17,7.170266583711945e-18,3.8073751842720806e-22,3.80606998499221e-22,2.3386708450180424e-22,2.890301908617859e-19,1.8410376809362476e-19,2.250820147406498e-20,2.873254237877857e-06,1.580195581700375e-19,1.072741300581521e-28
2.2376577191608455e-12,0.08235561716903336,3.76,0.0,0.6858746237801449,0.9999962959032218,4.077649184168272e-24,4.835012636800688e-19,2.80154419659854e-12,8.602126749658164e-12,2.8015567090329986e-12,8.60204301322094e-12,1.2062677057117706e-21,1.554608019986883e-20,8.345667372718236e-17,8.345454151397184e-17,1.1993654553788785e-17,8.236657901630943e-22,8.233030074864195e-22,5.059348981818186e-22,4.834994198716596e-19,3.066925137613741e-19,3.7611263697067044e-20,3.704093976936544e-06,2.643193307582458e-19,2.3207095213974202e-28
2.7451637433733226e-12,0.08235561716906285,3.76,0.0,0.6858746237775585,0.9999954704306564,7.529361676425946e-24,7.277474826801319e-19,3.4369360823406704e-12,1.055310929227333e-11,3.436954913850268e-12,1.0552983265506796e-11,1.847967896336201e-21,2.335084627763705e-20,1.256055174226482e-16,1.256022346592132e-16,1.805086523178212e-17,1.520802522663102e-21,1.5199831261108832e-21,9.341500023518109e-22,7.277444541608096e-19,4.604132093553293e-19,5.654907882751256e-20,4.529565906870191e-06,3.978114352510906e-19,4.284922823050075e-28
3.2526697675857996e-12,0.08235561716909237,3.76,0.0,0.6858746237749721,0.9999946502912226,1.2525593032763154e-23,1.0217815365519727e-18,4.07232615805431e-12,1.2504091834878793e-11,4.072352595694667e-12,1.2503914903300409e-11,2.639870192098475e-21,3.271745184263677e-20,1.7633990649798e-16,1.7633519393743187e-16,2.5341875617379952e-17,2.529800784549361e-21,2.5281877292783563e-21,1.5539259058219567e-21,1.021776805767908e-18,6.452776326161561e-19,7.930993877954197e-20,5.3497047051811814e-06,5.584957116477651e-19,7.127823318508153e-28
3.760175791798276e-12,0.08235561716912186,3.76,0.0,0.6858746237723857,0.9999938354504659,1.9352096164026585e-23,1.365615078502252e-18,4.707714427176129e-12,1.4455074377474689e-11,4.707749757950427e-12,1.4454837926653663e-11,3.588497707012504e-21,4.363652062897903e-20,2.3565974962911893e-16,2.356533128121375e-16,3.386666273669835e-17,3.908312941544026e-21,3.905433703314159e-21,2.400675748209851e-21,1.365607952243957e-18,8.612975615861068e-19,1.0588217108845875e-19,6.164544826321057e-06,7.463720003513754e-19,1.101185177099165e-27
4.77518784022323e-12,0.08235561716918088,3.76,0.0,0.685874623767213,0.9999922215282699,3.963926351372407e-23,2.2027272437399227e-18,5.978485559282778e-12,1.8357039462638428e-11,5.9785425371247726e-12,1.835665813024604e-11,5.981826513819778e-21,7.009482186927403e-20,3.800554331725073e-16,3.8004460379204694e-16,5.4617475411342976e-17,8.004485062317422e-21,7.997000092906269e-21,4.9167480674119615e-21,2.2027123683915995e-18,1.386851050334516e-18,1.7041424012702364e-19,7.778465751354387e-06,1.2036999782824368e-18,2.2553049349686254e-27
5.7901998886481845e-12,0.08235561716923988,3.76,0.0,0.6858746237620402,0.9999906283928469,7.0678223321793e-23,3.239177221031065e-18,7.2492495057211565e-12,2.225900454776609e-11,7.249333278014434e-12,2.2258443876696415e-11,9.079361784184056e-21,1.0265185628100721e-19,5.58791839097636e-16,5.587752576533316e-16,8.030311998599815e-17,1.4270523945602367e-20,1.4254347323340216e-20,8.765664808200223e-21,3.2391488358521326e-18,2.0371679058760242e-18,2.500526157447429e-19,9.371599903416875e-06,1.769794100224714e-18,4.0208015283902255e-27
7.820223985498093e-12,0.08235561716935788,3.76,0.0,0.6858746237516947,0.9999875034147754,1.741663119846311e-22,5.910463648125434e-18,9.790755948134937e-12,3.006293471792116e-11,9.790908749804204e-12,3.006191199981071e-11,1.758962279205815e-20,1.8577094215288878e-19,1.019283908596998e-15,1.0192512633785496e-15,1.4647817379451835e-16,3.515696540394259e-20,3.5103160439124026e-20,2.1595193002267674e-20,5.910379727060689e-18,3.71246866101076e-18,4.542804239298296e-19,1.2496575432791095e-05,3.2282757318716654e-18,9.905714215669059e-27
9.596423436016931e-12,0.08235561716946116,3.76,0.0,0.6858746237426427,0.9999848348435086,3.2190204281082276e-22,8.902676073674426e-18,1.2014461077943291e-11,3.689109823648738e-11,1.2014691162721635e-11,3.68895581917144e-11,2.7826437449778294e-20,2.7781738146550746e-19,1.5348650989903398e-15,1.5348127910309776e-15,2.2056872422598076e-16,6.496467746066175e-20,6.484270717225354e-20,3.99046646101462e-20,8.902493620986401e-18,5.588555127968055e-18,6.8166129890049e-19,1.5165144475229087e-05,4.8612514723682096e-18,1.8304302553794526e-26
1e-11,0.08235561716956442,3.76,0.0,0.6858746237405859,0.9999842369016148,3.6426356613643917e-22,9.6678234633069e-18,1.2519713971442414e-11,3.8442549437709946e-11,1.2519963812836697e-11,3.844087713898893e-11,3.054443017131221e-20,3.0120398407661923e-19,1.6666721740448704e-15,1.6666145986816082e-15,2.395096362145755e-16,7.351026816440271e-20,7.336645862915794e-20,4.515382417438068e-20,9.667609575938153e-18,6.0682666501237274e-18,7.396074204531642e-19,1.5763085863575037e-05,5.278719836075513e-18,2.071210525330832e-26
1.137262288653577e-11,0.08235561716956442,3.76,0.0,0.6858746237335908,0.9999822261270034,5.358785670829888e-22,1.2506668119619042e-17,1.4238144582764962e-11,4.3719261754980966e-11,1.4238467707145063e-11,4.3717098873044447e-11,4.094178437187158e-20,3.8750173036832053e-19,2.155595718936579e-15,2.1555178489790203e-15,3.0976832972534334e-16,1.0812504027684582e-19,1.0788452966451047e-19,6.6416093785433e-20,1.2506315239985194e-17,7.848069400781318e-18,9.539773275092101e-19,1.77738587558557e-05,6.827278466535549e-18,3.04651745992747e-26
1.3148822337054609e-11,0.08235561716966766,3.76,0.0,0.6858746237245388,0.9999796759227807,8.283883605893841e-22,1.6722939863577428e-17,1.6461806596734527e-11,5.0547425273422156e-11,1.6462238514963177e-11,5.0544534045945044e-11,5.719154143530923e-20,5.144561589272854e-19,2.8814719017944987e-15,2.8813619404884544e-15,4.1407602115949004e-16,1.6710915324177922e-19,1.6667950203103335e-19,1.0264739977553921e-19,1.6722315227283316e-17,1.0491516574297643e-17,1.2707501857096551e-18,2.0324060753866643e-05,9.12635011161882e-18,4.7084625629498717e-26
1.492502178757345e-11,0.08235561716977093,3.76,0.0,0.6858746237154868,0.9999771829184513,1.2117339446834215e-21,2.155199149323849e-17,1.868544725103659e-11,5.737558879183459e-11,1.8686003715114922e-11,5.737186371254272e-11,7.682624966385782e-20,6.583205007707577e-19,3.712489791210895e-15,3.71234058420535e-15,5.334908328675063e-16,2.4438801030357484e-19,2.436749834947845e-19,1.5011644611981312e-19,2.155095928118397e-17,1.3519401779474021e-17,1.631506643037263e-18,2.2817062858653773e-05,1.175845985714245e-17,6.885893101779931e-26
1.670122123809229e-11,0.08235561716987419,3.76,0.0,0.6858746237064348,0.9999747458310582,1.698227887811862e-21,2.6994323302792057e-17,2.0909066673970296e-11,6.420375231024531e-11,2.0909763433653944e-11,6.419908787494691e-11,1.00091221582546e-19,8.18742097462881e-19,4.648645540704045e-15,4.648449313686865e-15,6.680118025671212e-16,3.424325002737555e-19,3.4131482357398553e-19,2.1034104076515465e-19,2.6992708204152927e-17,1.6932230181714095e-17,2.03577850946574e-18,2.5254148026915767e-05,1.472360120334579e-17,9.648434637502516e-26
1.847742068861113e-11,0.08235561716997744,3.76,0.0,0.6858746236973831,0.999972363406409,2.300192807679276e-21,3.305043568931069e-17,2.3132664991014963e-11,7.103191582868471e-11,2.3133517793814072e-11,7.102620653525032e-11,1.2722665156752526e-19,9.953756400115035e-19,5.689935313242125e-15,5.689683676925588e-15,8.176379712597646e-16,4.637134071648338e-19,4.62039367337683e-19,2.8483893620012924e-19,3.304801795323435e-17,2.073050697918579e-17,2.4831025808737352e-18,2.7636570450965773e-05,1.802176769959707e-17,1.3065710770232177e-25
2.2029819589648807e-11,0.08235561717018396,3.76,0.0,0.6858746236792792,0.9999677576688062,3.899876306261445e-21,4.7006004276684934e-17,2.7579798795607484e-11,8.468824286578841e-11,2.758101091818589e-11,8.468012735784591e-11,1.9404466671969686e-19,1.3959332204723905e-18,8.087901624350635e-15,8.087511566301763e-15,1.1622020855432617e-15,7.858670855971028e-19,7.824864530998249e-19,4.827253628264205e-19,4.700111980714447e-17,2.948542670738099e-17,3.505079153420948e-18,3.224230360378736e-05,2.5617150576949246e-17,2.214295150471898e-25
2.5582218490686484e-11,0.08235561717039047,3.76,0.0,0.6858746236611754,0.9999633562237347,6.10956644303936e-21,6.342270236268858e-17,3.202684961457386e-11,9.834456990345702e-11,3.202848402002402e-11,9.833362619675791e-11,2.7910340353301484e-19,1.857372134171045e-18,1.0906358202627387e-14,1.0905788908378796e-14,1.5671755660755866e-15,1.2306132338169993e-18,1.2244691050031653e-18,7.559166415264448e-19,6.341381741473166e-17,3.9788203145815696e-17,4.6938284775881855e-18,3.6643744224356046e-05,3.454455781130712e-17,3.467456543063304e-25
2.9134617391724165e-11,0.08235561717059697,3.76,0.0,0.6858746236430715,0.999959150009026,9.02820613685272e-21,8.230453648399373e-17,3.647381835653125e-11,1.1200089694205592e-10,3.6475937989974746e-11,1.1198670306818028e-10,3.8415079186272886e-19,2.3771792243648256e-18,1.4145274652412416e-14,1.4144480561846692e-14,2.0325508500711096e-15,1.8177143839520113e-18,1.807384451288088e-18,1.1165528086375958e-18,8.228958897457423e-17,5.1642878899944276e-17,6.045819044824645e-18,4.0849954481885295e-05,4.4803939416297936e-17,5.121747223014011e-25
3.2687016292761845e-11,0.08235561717080349,3.76,0.0,0.6858746236249679,0.9999551303642045,1.2754899275855677e-20,1.0365551451130082e-16,4.0920705890725686e-11,1.2565722398200444e-10,4.092337367930583e-11,1.256393579880863e-10,5.1086259223365375e-19,2.9529449636229184e-18,1.7804620693531402e-14,1.7803551575704686e-14,2.5583204191086456e-15,2.5669314210361545e-18,2.550574045399487e-18,1.5767730247020264e-18,1.0363183978801086e-16,6.505349695481384e-17,7.557594137034583e-18,4.486959485173034e-05,5.639524605582654e-17,7.232856155317123e-25
3.6239415193799526e-11,0.08235561717100999,3.76,0.0,0.6858746236068641,0.9999512890140835,1.7388910763575177e-20,1.2747964556389788e-16,4.5367513048642304e-11,1.3931355102377573e-10,4.537079190151478e-11,1.3929159097224058e-10,6.608451425043296e-19,3.582359509060703e-18,2.1884366151812485e-14,2.1882967178306044e-14,3.1444767969022737e-15,3.498023590866251e-18,3.47332401948333e-18,2.148715577298071e-18,1.2744390364467395e-16,8.002410063563532e-17,9.225770344369665e-18,4.871094052057262e-05,6.931842900739466e-17,9.856469338059106e-25
3.9791814094837207e-11,0.08235561717121649,3.76,0.0,0.6858746235887604,0.9999476180515624,2.3029666567917897e-20,1.5378093992052242e-16,4.98142406256941e-11,1.529698780678965e-10,4.98181934340152e-11,1.5294340203621185e-10,8.356382388725941e-19,4.2632085646518214e-18,2.6384480949236903e-14,2.638269276595962e-14,3.791012546976599e-15,4.630748508118627e-18,4.594865246146939e-18,2.844517883927569e-18,1.5372904428131703e-16,9.65587335667005e-17,1.1047036005582387e-17,5.238189858907071e-05,8.357344012391938e-17,1.3048269839953588e-24
4.334421299587489e-11,0.08235561717142302,3.76,0.0,0.6858746235706566,0.9999441099193245,2.977675377404205e-20,1.8256340892427996e-16,5.426088938301856e-11,1.6662620511494693e-10,5.4265579019930986e-11,1.6659479119538629e-10,1.036718203175595e-18,4.993368975977481e-18,3.130493509342526e-14,3.1302693890758173e-14,4.497920270186875e-15,5.984862165062914e-18,5.934373512466707e-18,3.67631649512247e-18,1.8249045694356005e-16,1.146614396275281e-16,1.3018149538734052e-17,5.589002637400255e-05,9.916023179296801e-17,1.68639378407353e-24
4.689661189691257e-11,0.08235561717162952,3.76,0.0,0.6858746235525529,0.9999407573932944,3.77299206293506e-20,2.1383106489700982e-16,5.870746004910139e-11,1.8028253216556042e-10,5.871294936971791e-11,1.802457584649802e-10,1.2655006715555814e-18,5.7708047251825e-18,3.6645698668292526e-14,3.664293624967076e-14,5.2651926024900885e-15,7.580118939347545e-18,7.510969688525426e-18,4.656247097110285e-18,2.1373126986164101e-16,1.3433626291335068e-16,1.513593786878017e-17,5.9242547950513474e-05,1.1607875690019756e-16,2.13591506680544e-24
5.044901079795025e-11,0.08235561717183602,3.76,0.0,0.6858746235344492,0.9999375535708098,4.698907656902766e-20,2.475879210803795e-16,6.31539533209376e-11,1.9393885922042378e-10,6.316030516232329e-11,1.938963038600477e-10,1.5233426194152492e-18,6.59356402289334e-18,4.240674182800327e-14,4.240338567725766e-14,6.0928222134232626e-15,9.436271599029594e-18,9.343719869358735e-18,5.796444513223055e-18,2.4745454543094744e-16,1.5558724770811892e-16,1.7397295181045796e-17,6.244636598113703e-05,1.343289688048167e-16,2.6589582822620517e-24
5.400140969898793e-11,0.08235561717204254,3.76,0.0,0.6858746235163456,0.9999344918573321,5.765429224799812e-20,2.838379915701391e-16,6.760036986533586e-11,2.0759518628027675e-10,6.760764704648869e-11,2.075464273954901e-10,1.8115446199707836e-18,7.459776064658342e-18,4.858803479016497e-14,4.85840081375296e-14,6.980801804401246e-15,1.1573071308223583e-17,1.1451635524239842e-17,7.109042705560146e-18,2.836632814793068e-16,1.7841843845448487e-16,1.979918158011271e-17,6.550807500420576e-05,1.5391082131216948e-16,3.2610906005416954e-24
5.755380860002561e-11,0.08235561717224904,3.76,0.0,0.685874623498242,0.9999315659505708,6.982579958342003e-20,3.2258529123687177e-16,7.204671032047682e-11,2.2125151334591184e-10,7.205497564230628e-11,2.2119612908606678e-10,2.1313535262754488e-18,8.36764717918449e-18,5.518954782746472e-14,5.5184769714050156e-14,7.929124106659238e-15,1.401026763403605e-17,1.3853673665176396e-17,8.60617477717013e-18,3.223604127208559e-16,2.0283387971758822e-16,2.2338621546722195e-17,6.843397731076273e-05,1.7482426864044866e-16,3.947878915027821e-24
6.110620750106328e-11,0.08235561717245553,3.76,0.0,0.6858746234801384,0.999928769825229,8.360399179360484e-20,3.6383383564913716e-16,7.649297529741023e-11,2.3490784041817404e-10,7.650229154271402e-11,2.3484540894640604e-10,2.4839650636322687e-18,9.315457105259156e-18,6.221125125959844e-14,6.220563660032587e-14,8.937781879260748e-15,1.6767608553241982e-17,1.656873702093296e-17,1.029997297406682e-17,3.635488122173978e-16,2.2883761614978614e-16,2.501270239002556e-17,7.123009819697107e-05,1.970692653883851e-16,4.724889845636691e-24
6.465860640210096e-11,0.08235561717266204,3.76,0.0,0.6858746234620348,0.9999260977233826,9.908942341283118e-20,4.0758764102618657e-16,8.093916538099955e-11,2.4856416749796144e-10,8.094959531443912e-11,2.484942669910119e-10,2.870525516357617e-18,1.0301556569424787e-17,6.965311544872866e-14,6.964657509408666e-14,1.000676790788711e-14,1.9864840456058305e-17,1.96156741839401e-17,1.2202568685951967e-17,4.072312925072607e-16,2.564336924689366e-16,2.7818573066227224e-17,7.390219558761992e-05,2.2064576651591155e-16,5.5976897409326626e-24
6.821100530313863e-11,0.08235561717286856,3.76,0.0,0.6858746234439311,0.9999235441445936,1.1638281030840735e-19,4.538507241913675e-16,8.538528113089199e-11,2.622204945862243e-10,8.539688749896701e-11,2.6214270323427027e-10,3.2921334432147886e-18,1.1324364822537992e-17,7.751511079508806e-14,7.750755159174362e-14,1.1136075003642977e-14,2.332170814986227e-17,2.3013279750227093e-17,1.4326092446946757e-17,4.534106067037632e-16,2.8562615343731715e-16,3.0753443028316643e-17,7.645576992009636e-05,2.455537273253675e-16,6.571844680073845e-24
7.17634042041763e-11,0.08235561717307505,3.76,0.0,0.6858746234258275,0.9999211038334224,1.3558502970957762e-19,5.026271025136922e-16,8.983132308274415e-11,2.758768216839648e-10,8.984416861376561e-11,2.757907176904563e-10,3.749841805552241e-18,1.2382366583638267e-17,8.57972077312677e-14,8.578853258137937e-14,1.232569600154838e-14,2.715795486404256e-17,2.6780294470161647e-17,1.6682673936814527e-17,5.020894497334661e-16,3.1641904383538965e-16,3.38145809224197e-17,7.8896076634361e-05,2.717931034377574e-16,7.652920475092639e-24
7.531580310521398e-11,0.08235561717328155,3.76,0.0,0.6858746234077239,0.9999187717655855,1.5679712024111817e-19,5.53920793840963e-16,9.427729174958066e-11,2.8953314879223773e-10,9.429143915364229e-11,2.894383103737443e-10,4.24466032823724e-18,1.3474108649429161e-17,9.449937671550825e-14,9.448948463458681e-14,1.3575623758810935e-14,3.139332225558849e-17,3.093540541910305e-17,1.9284441982426678e-17,5.532704597210444e-16,3.4881640843146425e-16,3.699931312799607e-17,8.12281400139018e-05,2.9936385076519414e-16,8.846482673595483e-24
7.886820200625165e-11,0.08235561717348804,3.76,0.0,0.6858746233896202,0.999916543137346,1.8012028194150886e-19,6.077358164467792e-16,9.872318762283548e-11,3.031894759121494e-10,9.873869959178386e-11,3.030854812982146e-10,4.7775573598922996e-18,1.4598197222799366e-17,1.0362158822655272e-13,1.0361037440000229e-13,1.488585115346814e-14,3.604755041323843e-17,3.549724616618277e-17,2.2143524558523348e-17,6.069562192545413e-16,3.828222919572424e-16,4.030502243369971e-17,8.345676379587297e-05,3.2826592548907084e-16,1.0158096561126406e-23
8.242060090728933e-11,0.08235561717369454,3.76,0.0,0.6858746233715166,0.999914413359451,2.0565587626216431e-19,6.640761890020502e-16,1.0316901117294687e-10,3.168458030448583e-10,1.0318595038035086e-10,3.167322304778579e-10,5.3494609911129e-18,1.5753296307089492e-17,1.1316381276139846e-13,1.1315116860007229e-13,1.6256371083674718e-14,4.114037785929214e-17,4.0484396913941124e-17,2.5272048787490516e-17,6.631492563415186e-16,4.184407390947171e-16,4.372914705031935e-17,8.558653723249534e-05,3.5849928404900845e-16,1.1593327162553481e-23
8.5972999808327e-11,0.08235561717390102,3.76,0.0,0.685874623353413,0.9999123780502148,2.3350542607294317e-19,7.229459305474287e-16,1.076147628500361e-10,3.3050213019157454e-10,1.0763319195115598e-10,3.3037855792657837e-10,5.961260276980871e-18,1.693812595072636e-17,1.2312602083332548e-13,1.2311183402816342e-13,1.7687176467007504e-14,4.669154155152532e-17,4.591538462139745e-17,2.868214093929192e-17,7.218520452990571e-16,4.556757944643474e-16,4.726917969063319e-17,8.762184201001872e-05,3.9006388313281496e-16,1.3157739243103853e-23
8.952539870936468e-11,0.08235561717410754,3.76,0.0,0.6858746233353096,0.9999104330213795,2.637706156998783e-19,7.843490604308316e-16,1.1206044308529487e-10,3.441584573535594e-10,1.1208042471704966e-10,3.4402446365820143e-10,6.6138076126975206e-18,1.815145883577709e-17,1.3350818296593619e-13,1.334923375412332e-13,1.9178260238847526e-14,5.272077688852469e-17,5.1808683161794236e-17,3.238592643289381e-17,7.830670080592637e-16,4.945315025976631e-16,5.092266619374207e-17,8.956686638611934e-05,4.229596796515527e-16,1.485689731054343e-23
