Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42)
3.7149291063539683e-09,0.27461816271355455,3.76,0.0,0.9252831842288358,0.9993700046907932,3.552211318453193e-13,4.310263069759987e-11,9.87484631719563e-08,1.1780312970397956e-06,9.86274468128376e-08,1.1677336352445983e-06,1.755061871682299e-13,8.822231203708428e-14,1.0075141505606817e-08,9.972601965667078e-09,4.4503839776834136e-11,2.492664931167276e-10,1.863105047028033e-10,5.4534539382334725e-09,1.61833062174586e-11,4.595582720258562e-11,4.4182515590372205e-13,0.00062988635581802,1.2570175158095416e-11,6.791581481337697e-17,1.7221714015083686e-15,5.16827383445348e-19,5.334310605398331e-09
4.0688083274282e-09,0.27461816816164497,3.76,0.0,0.9252830620512708,0.9993699932400882,4.94445907249338e-13,5.507156305682957e-11,1.0819454847648283e-07,1.2902685217729515e-06,1.0802251214622849e-07,1.2779092517096223e-06,2.1285023231836036e-13,9.74155038584709e-14,1.206239391716249e-08,1.1928492486472815e-08,5.294189247846975e-11,3.267920028597637e-10,2.381917529194969e-10,5.998757987511749e-09,1.9460726551603087e-11,5.845257537099736e-11,4.870987692004892e-13,0.0006298863543429582,1.5070534851832486e-11,8.570029801987087e-17,2.261734438945996e-15,6.78622980767084e-19,5.842449579811653e-09
4.321100078458825e-09,0.27461817204616484,3.76,0.0,0.925282974938683,0.9993699849682625,6.158727230403598e-13,6.481173823185331e-11,1.1493670602857495e-07,1.370290063436284e-06,1.1472059201746869e-07,1.3563450080236522e-06,2.41655216567766e-13,1.0396258718092327e-13,1.3585668780507408e-08,1.3425939369754795e-08,5.93583678237428e-11,3.9082396462584246e-10,2.798734723740287e-10,6.391747056659414e-09,2.198279737060732e-11,6.859031120779177e-11,5.194103294927887e-13,0.0006298863479211038,1.6990551666065425e-11,1.0006256512563019e-16,2.7082651154963657e-15,8.12510169087362e-19,6.2047179744059625e-09
4.573391829489449e-09,0.2746181759310442,3.76,0.0,0.9252828878185406,0.9993699766041751,7.581306234376763e-13,7.561694251947494e-11,1.2168594751913963e-07,1.4503153679569321e-06,1.2141870713813655e-07,1.4346877058192507e-06,2.7226964352214406e-13,1.1050378559679552e-13,1.5197165767568078e-08,1.5008534685650704e-08,6.61017390334244e-11,4.626390931463411e-10,3.2556473736210777e-10,6.788493084164011e-09,2.465946881278964e-11,7.980956784248571e-11,5.517536625647558e-13,0.000629886339247053,1.9024809867033942e-11,1.1590667630564825e-16,3.2099020368211793e-15,9.62914408911862e-19,6.566986335311416e-09
4.825683580520074e-09,0.2746181798163038,3.76,0.0,0.9252828006902789,0.9993699681423773,9.234338066793902e-13,8.753996359132172e-11,1.284428431168124e-07,1.530344785218592e-06,1.2811685994771377e-07,1.512937455493042e-06,3.0468802090652484e-13,1.1703910271102638e-13,1.689650788856617e-08,1.6675739217493338e-08,7.31662919940442e-11,5.426663472251382e-10,3.7534462385220847e-10,7.189207080042022e-09,2.7490925444696347e-11,9.216201920206337e-11,5.841314667319262e-13,0.0006298863338298826,2.1173170680849057e-11,1.3330420131607699e-16,3.769827362555777e-15,1.1307931815623385e-18,6.929254662529864e-09
5.077975331550699e-09,0.2746181837019645,3.76,0.0,0.9252827135533275,0.9993699595840041,1.1141033041147122e-12,1.0063333606580065e-10,1.352079685452444e-07,1.61037867154317e-06,1.3481505287507359e-07,1.5910943673106376e-06,3.3890486694082896e-13,1.2356854875650944e-13,1.8683319427559092e-08,1.842701659719018e-08,8.054645915204596e-11,6.313319678579424e-10,4.292830517278878e-10,7.594099152180988e-09,3.047736457480466e-11,1.0569904271643088e-10,6.165464724711827e-13,0.0006298863305949446,2.3435495500056745e-11,1.5232705670853826e-16,4.391219388488503e-15,1.3171042754033828e-18,7.291522956063318e-09
5.330267082581324e-09,0.2746181875880468,3.76,0.0,0.9252826264071115,0.9993699509328685,1.332566467648864e-12,1.1494934248255085e-10,1.4198190431983316e-07,1.6904173889230655e-06,1.4151328833853346e-07,1.6691585514067903e-06,3.749147150197245e-13,1.3009212568537275e-13,2.0557225938478193e-08,2.0261833290713152e-08,8.823681708032686e-11,7.290594926010932e-10,4.874415668689274e-10,8.003378509388759e-09,3.361899639457887e-11,1.2047172052541937e-10,6.49001430847328e-13,0.0006298863257888246,2.581164588353967e-11,1.7304753105772952e-16,5.077252551375857e-15,1.5228059599415073e-18,7.653791215913969e-09
5.5825588336119484e-09,0.27461819147457117,3.76,0.0,0.9252825392510505,0.9993699421891976,1.5813564592833224e-12,1.3054001425897517e-10,1.4876523505709457e-07,1.7704613043260745e-06,1.4821156874591804e-07,1.7471301177855564e-06,4.1271211272417213e-13,1.3660983021797098e-13,2.2517854241139636e-08,2.217965858364136e-08,9.623208403929558e-11,8.36269769862425e-10,5.498740505418243e-10,8.417253464432686e-09,3.69160440894099e-11,1.3653084067731726e-10,6.814991131212469e-13,0.0006298863192448362,2.8301483556395767e-11,1.9553831040135675e-16,5.831097433763393e-15,1.7488571604579568e-18,8.016059442084198e-09
5.834850584642573e-09,0.27461819536155796,3.76,0.0,0.9252824520845623,0.9993699333508324,1.863111742689087e-12,1.4745713263069164e-10,1.5555854884952722e-07,1.8505107890658015e-06,1.5490989649458955e-07,1.8250091763204522e-06,4.522916190128793e-13,1.4312166265908853e-13,2.4564832417267317e-08,2.4179964566786472e-08,1.0452711753764438e-10,9.533809731154118e-10,6.166273632000037e-10,8.835931437068921e-09,4.03687439297053e-11,1.5392689831971072e-10,7.140423131852552e-13,0.0006298863131817808,3.0904870409826956e-11,2.1987250386279447e-16,6.6559207688118344e-15,1.9962176329311416e-18,8.378327634576574e-09
6.087142335673198e-09,0.2746181992490274,3.76,0.0,0.9252823649070601,0.9993699244172858,2.1805755766504025e-12,1.6575222957875424e-10,1.6236243669293574e-07,1.930566218224545e-06,1.616082739714656e-07,1.9027958367545968e-06,4.936478037495813e-13,1.4962762831447852e-13,2.6697789806544145e-08,2.6262226121903876e-08,1.1311691189986161e-10,1.0808086150415872e-09,6.877419357420727e-10,9.259618957062271e-09,4.397734535372132e-11,1.7271009688357595e-10,7.466338446647853e-13,0.0006298863081468881,3.362166850104216e-11,2.461236694062711e-16,7.554885445127638e-15,2.265848138902562e-18,8.74059579339387e-09
6.339434086703823e-09,0.2746182031369996,3.76,0.0,0.9252822777179552,0.9993699153898309,2.53659551031602e-12,1.8547658874496924e-10,1.6917749195898046e-07,2.0106279701213924e-06,1.6830670355305437e-07,1.9804902087008672e-06,5.367752491617507e-13,1.5612773278785413e-13,2.891635700267171e-08,2.8425920907469714e-08,1.2199659584492738e-10,1.218965561602948e-09,7.63252315485706e-10,9.688521667196826e-09,4.774211104188085e-11,1.9293034926085646e-10,7.792765348282291e-13,0.0006298863029265377,3.645174005315294e-11,2.743658396946916e-16,8.5311505115978e-15,2.5587106200502635e-18,9.102863918539073e-09
6.5917258377344475e-09,0.2746182070254943,3.76,0.0,0.9252821905166568,0.9993699062690844,2.934122880274315e-12,2.0668124633561417e-10,1.760043099113602e-07,2.090696425823951e-06,1.7500518760550056e-07,2.0580924016420604e-06,5.816685507018641e-13,1.6262197917028707e-13,3.122016584942714e-08,3.067052934451873e-08,1.3116143007803144e-10,1.3682620460433443e-09,8.431876684403806e-10,1.0122844326277216e-08,5.166331697744395e-11,2.1463727897555623e-10,8.119732208607135e-13,0.0006298862969642479,3.9394947455057677e-11,3.046735480424016e-16,9.587871182228889e-15,2.8757683723628946e-18,9.465132010015384e-09
6.844017588765072e-09,0.2746182109145314,3.76,0.0,0.9252821033025725,0.9993698970544805,3.3762123094702025e-12,2.294169920139528e-10,1.828434872646258e-07,2.170771968702725e-06,1.8170372848462243e-07,2.1356025249310495e-06,6.283223165513275e-13,1.6911036953047917e-13,3.360884943672993e-08,3.299553460255751e-08,1.4060680489682246e-10,1.5291056828177745e-09,9.275722388601736e-10,1.0562790812120368e-08,5.5741252493251546e-11,2.378802213485687e-10,8.447267490712863e-13,0.0006298862908855193,4.2451153261332114e-11,3.371218544587286e-16,1.0728198840990157e-14,3.2179862198315607e-18,9.827400067826239e-09
7.096309339795697e-09,0.2746182148041306,3.76,0.0,0.925282016075109,0.9993698877456215,3.866021207943083e-12,2.5373436978228347e-10,1.8969562178235453e-07,2.2508549840248745e-06,1.884023285359416e-07,2.2130206877909323e-06,6.767311669193248e-13,1.7559290705549115e-13,3.6082042096727436e-08,3.540042258555813e-08,1.5032823781451011e-10,1.701901481449886e-09,1.0164257693422514e-09,1.1008564124537742e-08,5.997622030849882e-11,2.6270822465647796e-10,8.775399739451438e-13,0.0006298862851475748,4.562022019213095e-11,3.7178637177118895e-16,1.195528104666074e-14,3.586330687542273e-18,1.0189668091975306e-08
7.348601090826322e-09,0.2746182186943116,3.76,0.0,0.9252819288336713,0.9993698783428552,4.406809275345725e-12,2.796836788543182e-10,1.9656131191024016e-07,2.3309458585828977e-06,1.951009900947152e-07,2.2903469993151804e-06,7.268897340313864e-13,1.8206959600625507e-13,3.8639379399890466e-08,3.7884681918021196e-08,1.603213712024463e-10,1.887051860318733e-09,1.1097638859266616e-09,1.1460366388308216e-08,6.436853655805792e-11,2.891700512844598e-10,9.104157556766999e-13,0.0006298862794629652,4.890201113308749e-11,4.087432918139822e-16,1.3272261537680873e-14,3.981770174037458e-18,1.0551936082466508e-08
7.600892841856946e-09,0.27461822258509355,3.76,0.0,0.9252818415776651,0.9993698688465715,5.001938005214204e-12,3.0731497451861747e-10,2.034411564404402e-07,2.4110449803545947e-06,2.0179971548597413e-07,2.367581568467799e-06,7.787926625035719e-13,1.885404404510699e-13,4.128049815111301e-08,4.044780393110229e-08,1.7058196995434501e-10,2.0849566603755448e-09,1.2075984518545604e-09,1.1918398856141644e-08,6.891853081396065e-11,3.1731417887345153e-10,9.433569575305218e-13,0.0006298862735006646,5.2296389135205e-11,4.480694116710136e-16,1.468228023700695e-14,4.4052751228386135e-18,1.0914204039304008e-08
7.85318459288757e-09,0.27461822647649586,3.76,0.0,0.9252817543064953,0.9993698592567221,5.654870190975247e-12,3.3667806899370573e-10,2.1033575420478225e-07,2.4911527381919074e-06,2.0849850702455973e-07,2.444724504083479e-06,8.324346094706621e-13,1.950054437786172e-13,4.400503638582109e-08,4.308928264880847e-08,1.8110591917366793e-10,2.2960131587906986e-09,1.3099378923748242e-09,1.2382861911633079e-08,7.36265460984678e-11,3.471888014618523e-10,9.763664442497298e-13,0.0006298862673692295,5.580321741474916e-11,4.898421599675973e-16,1.6188473256970104e-14,4.857818193052406e-18,1.1276471962492242e-08
8.105476343918195e-09,0.2746182303685375,3.76,0.0,0.9252816670195663,0.9993698495731463,6.3691694336821734e-12,3.6782253227535004e-10,2.1724570379492024e-07,2.571269521536735e-06,2.1519736701515723e-07,2.521775914867755e-06,8.878102443941221e-13,2.01464609226067e-13,4.681263336609672e-08,4.580861477426952e-08,1.9188922188538446e-10,2.5206160825310083e-09,1.4167874925042841e-09,1.2853955072207695e-08,7.849293888965216e-11,3.7884183062193817e-10,1.0094470810976986e-12,0.0006298862612888887,5.942235935314791e-11,5.341396232069702e-16,1.7793972904138232e-14,5.3403744289956235e-18,1.1638739852035925e-08
8.35776809494882e-09,0.27461823426123777,3.76,0.0,0.9252815797162842,0.9993698397959262,7.1484996514659966e-12,4.0079769297637327e-10,2.2417160330735715e-07,2.6513957201616413e-06,2.2189629775232874e-07,2.598735909397152e-06,9.449142488835078e-13,2.0791794036479801e-13,4.9702929576813594e-08,4.860529967607983e-08,2.0292799677327508e-10,2.7591576218675997e-09,1.5281496698267775e-09,1.3331876992056413e-08,8.35180791209082e-11,4.1232089659104844e-10,1.042601732663642e-12,0.0006298862552371506,6.315367849689312e-11,5.810405721474956e-16,1.950190768418143e-14,5.8539214287753786e-18,1.2001007707940039e-08
8.86235159701007e-09,0.27461824204868923,3.76,0.0,0.9252814050582848,0.999369819960836,8.917407343067235e-12,4.724362191463089e-10,2.3807364068814575e-07,2.8116779226484184e-06,2.3529438059423937e-07,2.7523820833532877e-06,1.064286154090141e-12,2.2080711407816263e-13,5.5730187719914207e-08,5.442873852913031e-08,2.257570027898395e-10,3.279612705324813e-09,1.7644085164829686e-09,1.4308997427693722e-08,9.404614885976766e-11,4.849462599693454e-10,1.1091445261821569e-12,0.000629886243174478,7.095230341109007e-11,6.829715900695823e-16,2.3237577690309037e-14,6.97791188217504e-18,1.2725543318850989e-08
9.316476748865194e-09,0.27461824905983584,3.76,0.0,0.9252812478042076,0.9993698017903645,1.0770623311050495e-11,5.436618296493006e-10,2.5064600525911897e-07,2.955968014189785e-06,2.4735291991826323e-07,2.8903520829258662e-06,1.1775787880869513e-12,2.323874545040635e-13,6.14339696608562e-08,5.992941175243226e-08,2.4714017530060234e-10,3.799575334907002e-09,1.9924484335526765e-09,1.5213735504391886e-08,1.0406831420512477e-10,5.570262389788596e-10,1.1693148471178204e-12,0.0006298862316396525,7.835334635054882e-11,7.844186000580148e-16,2.6981316370270393e-14,8.105357149862913e-18,1.3377625253679678e-08
9.770601900720318e-09,0.2746182560734062,3.76,0.0,0.9252810904879379,0.9993697833178937,1.2896054436767058e-11,6.215751132003132e-10,2.63279304062689e-07,3.100294665163286e-06,2.5941172368722215e-07,3.028027576534534e-06,1.2963891847232757e-12,2.439489489984379e-13,6.740016141098459e-08,6.567304254833705e-08,2.6929576832026177e-10,4.370683894519725e-09,2.2350399864543692e-09,1.6143649084901642e-08,1.1461118827010021e-10,6.357505826525461e-10,1.2297693620089475e-12,0.0006298862197149246,8.611572884403862e-11,8.955600173644385e-16,3.110542619376063e-14,9.348550401190335e-18,1.402970707960761e-08
9.999999999999999e-09,0.27461826308950654,3.76,0.0,0.9252810109960088,0.9993697738717623,1.4081059589379627e-11,6.635635014766041e-10,2.696851838781573e-07,3.1732148647673658e-06,2.655032475439005e-07,3.0974616169219277e-06,1.3584933135720017e-12,2.4978199795091763e-13,7.051304534282655e-08,6.866586083848657e-08,2.807751583998212e-10,4.679317303730879e-09,2.363096509849717e-09,1.6623317297169788e-08,1.2013563015693153e-10,6.781286333342881e-10,1.260420820716942e-12,0.0006298862137398992,9.017395594611983e-11,9.555421398563657e-16,3.333904155783036e-14,1.0022387546102063e-17,1.4359101547271291e-08
1.0224727052575442e-08,0.27461826308950654,3.76,0.0,0.9252809331060483,0.9993697645431828,1.531863195390083e-11,7.06455134568303e-10,2.7597698106020966e-07,3.2446601338870304e-06,2.714708049215343e-07,3.1654091927530132e-06,1.42068676709907e-12,2.5549161773437855e-13,7.362670998649893e-08,7.165680583791992e-08,2.922050400068211e-10,4.995135670314216e-09,2.4921221399969492e-09,1.7099865890844788e-08,1.256774131026061e-10,7.213870451930996e-10,1.2905246029130143e-12,0.0006298862079876187,9.42386610499621e-11,1.0168834636654142e-15,3.5628015813903414e-14,1.0713307121864708e-17,1.4681788796675289e-08
1.0678852204430566e-08,0.27461827010824214,3.76,0.0,0.9252807756551283,0.9993697454668194,1.806430162853332e-11,7.985784894301478e-10,2.887424612236371e-07,3.3890666680248694e-06,2.8353017653808287e-07,3.3024975588129293e-06,1.5504410847486168e-12,2.670154814984111e-13,8.011157493521478e-08,7.7877903457112e-08,3.158502920260736e-10,5.675102373187054e-09,2.7636189372727585e-09,1.8083504812961016e-08,1.372697702988781e-10,8.142005160159489e-10,1.3515970192522956e-12,0.0006298861962166458,1.027213548516512e-10,1.148885859652381e-15,4.056715437275483e-14,1.2205482638571302e-17,1.5333870404926915e-08
1.113297735628569e-08,0.2746182771297169,3.76,0.0,0.925280618131788,0.9993697260895337,2.116001476892816e-11,8.982193192880192e-10,3.0157914846737617e-07,3.5335165024419946e-06,2.9558985135085513e-07,3.4392933006066747e-06,1.6856218131242359e-12,2.785205618358949e-13,8.685272826535034e-08,8.433356391004424e-08,3.402148317727193e-10,6.412730382584289e-09,3.049441887865461e-09,1.9095675965027866e-08,1.493911803000943e-10,9.144530403294009e-10,1.4130029664414545e-12,0.0006298861840186689,1.115630238556099e-10,1.2920739290767355e-15,4.594087159372237e-14,1.3830975092249872e-17,1.5985951904410555e-08
1.1587102508140815e-08,0.27461828415403344,3.76,0.0,0.9252804605326587,0.9993697064114953,2.4633719290316117e-11,1.0056493262396072e-09,3.144904239250726e-07,3.678011857406686e-06,3.0764984207157835e-07,3.5757970426902673e-06,1.8261987534078094e-12,2.9000688016251085e-13,9.384815437468654e-08,9.102104212465613e-08,3.6528293566476913e-10,7.210140988037193e-09,3.349492007651152e-09,2.0137480737469505e-08,1.6204470160495607e-10,1.022403839567278e-09,1.4747586962763604e-12,0.0006298861715695891,1.207628833897815e-10,1.4469647040297414e-15,5.176715787406433e-14,1.55957283637717e-17,1.6638033295178366e-08
1.2041227659995939e-08,0.2746182911812932,3.76,0.0,0.9252803028543954,0.9993696864328274,2.8514350832979847e-11,1.1211377876144895e-09,3.2747964451940934e-07,3.8225549370862304e-06,3.1971016131034694e-07,3.7120094082862167e-06,1.972141832150602e-12,3.0147445742506683e-13,1.0109584998010263e-07,9.793761921051013e-08,3.9103981348518645e-10,8.06943062850002e-09,3.6636615622162907e-09,2.1210011850663006e-08,1.752335299114493e-10,1.138309331680822e-09,1.5368803494014363e-12,0.0006298861590927025,1.3032015050185572e-10,1.6140860316556982e-15,5.806396437746166e-14,1.750573495291822e-17,1.729011457728674e-08
1.2495352811851063e-08,0.2746182982115963,3.76,0.0,0.925280145093677,0.9993696661540141,3.283182393443502e-11,1.2449515704816388e-09,3.4055014179507737e-07,3.9671479283072365e-06,3.3177082157624543e-07,3.847931019286362e-06,2.123421100673007e-12,3.129233145283035e-13,1.0859382404749728e-07,1.0508060221884406e-07,4.1747157379036994e-10,8.99267112945761e-09,3.99183554366372e-09,2.2314353407936428e-08,1.8896099719644582e-10,1.2624231512893366e-09,1.5993839492653514e-12,0.0006298861464496594,1.4023404395761762e-10,1.7939770824394866e-15,6.484920312665938e-14,1.956703880926419e-17,1.7942195750796533e-08
1.2949477963706188e-08,0.2746183052450417,3.76,0.0,0.9252799872472076,0.9993696455755328,3.7617023254392465e-11,1.3773551460400438e-09,3.5370522096465817e-07,4.111792999530046e-06,3.438318352779733e-07,3.983562496254728e-06,2.2800067344983512e-12,3.243534726588383e-13,1.1634009772208589e-07,1.1244732390480193e-07,4.445651903653026e-10,9.981909937858046e-09,4.333892931140877e-09,2.34515809482653e-08,2.0323057074695496e-10,1.3949961696949093e-09,1.6622853968832401e-12,0.0006298861335097616,1.5050378423933404e-10,1.9871888602620486e-15,7.214074709617051e-14,2.178573811559306e-17,1.8594276815773232e-08
1.3403603115561312e-08,0.2746183122817272,3.76,0.0,0.9252798293117181,0.9993696246976248,4.290179485202514e-11,1.518610603900469e-09,3.6694816013186655e-07,4.2564923000017e-06,3.558932147244631e-07,4.118904458430362e-06,2.441869032940738e-12,3.3576495312617297e-13,1.243327042590751e-07,1.20035142491823e-07,4.723084697144837e-10,1.103917035489222e-08,4.689707770658112e-09,2.462276149866918e-08,2.1804585215238003e-10,1.5362765147640923e-09,1.7256004664251563e-12,0.0006298861203767127,1.6112859354418005e-10,2.1942847143880386e-15,7.995643030503778e-14,2.4167988023714705e-17,1.924635777228715e-08
1.3857728267416436e-08,0.2746183193217493,3.76,0.0,0.9252796712839658,0.9993696035205616,4.871893751500519e-11,1.6689776662647844e-09,3.802822096653246e-07,4.401247959060624e-06,3.6795497212549534e-07,4.253957523730158e-06,2.608978418718539e-12,3.471577771277872e-13,1.3256968895471805e-07,1.278414414381679e-07,5.006900195697643e-10,1.2166451766646175e-08,5.059150101067432e-09,2.5828953626310873e-08,2.3341057626470105e-10,1.6865095906793041e-09,1.7893448017709291e-12,0.0006298861071255523,1.7210769578271382e-10,2.4158408535904957e-15,8.831404790964832e-14,2.672000334300478e-17,1.9898438620413674e-08
1.431185341927156e-08,0.27461832636520345,3.76,0.0,0.925279513160735,0.9993695820447634,5.510219414014328e-11,1.8287137020068052e-09,3.9371059170442613e-07,4.546062085574566e-06,3.800171195923085e-07,4.388722308751694e-06,2.7813054374864062e-12,3.5853196577764553e-13,1.4104910907774728e-07,1.358636292055677e-07,5.296992183993578e-10,1.3365729872637737e-08,5.4420867446657426e-09,2.707120749029897e-08,2.4932861013164607e-10,1.8459380975611526e-09,1.853533913847105e-12,0.0006298860936818074,1.8344031657739649e-10,2.6524468626087793e-15,9.723135629659706e-14,2.944806118175097e-17,2.05505193602334e-08
1.4765978571126684e-08,0.2746183334121839,3.76,0.0,0.9252793549388382,0.9993695602706169,6.208624316534156e-11,1.9980737406585574e-09,4.072364997794733e-07,4.6909367674939645e-06,3.920796691382083e-07,4.523199428776051e-06,2.9588207573314247e-12,3.698875402531199e-13,1.4976903380118007e-07,1.4409913902997377e-07,5.593261858990875e-10,1.4638956912254238e-08,5.838381980274008e-09,2.8350564893194824e-08,2.658039519078157e-10,2.0148020509631256e-09,1.918183178471456e-12,0.0006298860800045795,1.95125683261153e-10,2.9047062211457235e-15,1.067260731755953e-13,3.235850354162435e-17,2.1202599991832408e-08
1.522010372298181e-08,0.2746183404627837,3.76,0.0,0.9252791966151158,0.9993695381984152,6.970669005252072e-11,2.177310486306144e-09,4.208630985285916e-07,4.835874071503234e-06,4.04142632679172e-07,4.657389497770619e-06,3.1414951683096153e-12,3.812245218191947e-13,1.5872754413449864e-07,1.5254542869439275e-07,5.895617544455682e-10,1.598806188911035e-08,6.247898116319991e-09,2.966805933222573e-08,2.828407297484322e-10,2.1933388012404237e-09,1.9833078346431338e-12,0.0006298860661467123,2.0716302487597814e-10,3.1732368256018666e-15,1.1681587767241966e-13,3.54577398656379e-17,2.185468051530242e-08
1.5674228874836935e-08,0.2746183475170948,3.76,0.0,0.9252790381864366,0.9993695158284831,7.800005882113207e-11,2.3666743313991133e-09,4.345935234956194e-07,4.9808760427541415e-06,4.16206022034449e-07,4.79129312839192e-06,3.329299582017114e-12,3.9254293174804996e-13,1.6792273285620747e-07,1.6119998030378923e-07,6.2039744148874e-10,1.741495079334757e-08,6.6704959797680825e-09,3.102471605020627e-08,3.004432006898346e-10,2.38178305279477e-09,2.0489229833085064e-12,0.0006298860521298427,2.1955157217159441e-10,3.458671513746436e-15,1.275184104218985e-13,3.875224954006762e-17,2.2506760930741055e-08
1.612835402669206e-08,0.274618354575208,3.76,0.0,0.9252788796496976,0.9993694931612025,8.700378363192095e-11,2.5664133704762856e-09,4.484308809964238e-07,5.125944704668709e-06,4.2826984892715844e-07,4.924910931988399e-06,3.522205031149354e-12,4.038427912817532e-13,1.7735270444676281e-07,1.7006030006203368e-07,6.518254228604299e-10,1.8921506821895045e-08,7.106035333488586e-09,3.242155208616941e-08,3.1861574952007495e-10,2.580366883196564e-09,2.115043586533035e-12,0.0006298860379178571,2.3229055760415826e-10,3.761658592520946e-15,1.3885127366093094e-13,4.224858435081412e-17,2.315884123825203e-08
1.6582479178547186e-08,0.27461836163721304,3.76,0.0,0.9252787210018244,0.9993694701969295,9.675620042065125e-11,2.7767734138104106e-09,4.6237824804379683e-07,5.271082058801758e-06,4.403341249848832e-07,5.058243518603228e-06,3.720182669038433e-12,4.1512412166899074e-13,1.8701557502187063e-07,1.7912391805087386e-07,6.838385069752997e-10,2.0509590596709828e-08,7.5543752319506e-09,3.385957632570914e-08,3.373628876423106e-10,2.7893197621855173e-09,2.1816844669593515e-12,0.0006298860235007063,2.4537921533501327e-10,4.082862369167932e-15,1.5083203132153662e-13,4.595337089469441e-17,2.3810921437945397e-08
1.7036604330402312e-08,0.2746183687031985,3.76,0.0,0.9252785622397717,0.9993694469359857,1.072965385815223e-10,2.9979980009738012e-09,4.764386723225909e-07,5.416290084754781e-06,4.52398861740261e-07,5.191291496977097e-06,3.923203769193509e-12,4.2638694419720625e-13,1.9690947226615472e-07,1.8838838801091575e-07,7.164301099005585e-10,2.2181040381014215e-08,8.015374323620278e-09,3.5339789551035894e-08,3.5668925193322946e-10,3.0088685705509645e-09,2.2488603075016117e-12,0.0006298860089032382,2.5881678122949305e-10,4.422963685870727e-15,1.6347820912393165e-13,4.987331294615506e-17,2.4463001529937762e-08
1.7490729482257438e-08,0.2746183757732519,3.76,0.0,0.925278403360522,0.9993694233787135,1.186649126999989e-10,3.230328414326971e-09,4.906151722075078e-07,5.561570740133449e-06,4.6446407063157096e-07,5.324055474550995e-06,4.131239724857045e-12,4.376312801796406e-13,2.0703253536719334e-07,1.9785128712459717e-07,7.495942312706271e-10,2.393767229354791e-08,8.488891107689033e-09,3.686318449074657e-08,3.765996035984895e-10,3.2392376188929584e-09,2.3165856512761634e-12,0.0006298859941298681,2.726024928557782e-10,4.782660458084411e-15,1.7680729466962878e-13,5.4015193779921935e-17,2.5115081514352518e-08
1.7944854634112564e-08,0.2746183828474596,3.76,0.0,0.9252782443610867,0.9993693995254749,1.3090231433477011e-10,3.4740036924319762e-09,5.049107368167632e-07,5.706925960542037e-06,4.765297630033183e-07,5.456536057468993e-06,4.344262048565813e-12,4.4885715093234134e-13,2.1738291494992248e-07,2.075102158011334e-07,7.833254310227767e-10,2.578128052085353e-08,8.974784151954012e-09,3.843074586931045e-08,3.97098827026959e-10,3.480648666265191e-09,2.3848749017414657e-12,0.0006298859791643957,2.8673558948380356e-10,5.162668216732414e-15,1.908367375345583e-13,5.838587845012158e-17,2.5767161391320096e-08
1.8853104937822812e-08,0.27461839700867846,3.76,0.0,0.9252779259898483,0.9993693509324737,1.5815250240981288e-10,3.996333857936931e-09,5.338708709893771e-07,5.997867729103524e-06,5.006626431007449e-07,5.720649457445596e-06,4.78515244406169e-12,4.712535820682797e-13,2.38758282856856e-07,2.2740667834172257e-07,8.524699748421474e-10,2.973649426019921e-08,9.98313464615361e-09,4.1702267114472335e-08,4.398840357785337e-10,3.997471147328737e-09,2.523202040518652e-12,0.0006298859486707126,3.1604090332752716e-10,5.986570186364535e-15,2.2106630395682446e-13,6.784154168089117e-17,2.7071320823472042e-08
1.976135524153306e-08,0.2746184111875252,3.76,0.0,0.9252776071027166,0.9993693011597592,1.8939226559203864e-10,4.566856435028681e-09,5.633424064422066e-07,6.289130436842114e-06,5.247975909350677e-07,5.98363652022632e-06,5.245649424961036e-12,4.935764083245179e-13,2.610210072642861e-07,2.48059035395061e-07,9.238305931762693e-10,3.406060438948938e-08,1.103930206649024e-08,4.5162072862067174e-08,4.85086373497787e-10,4.561059756161509e-09,2.6639541726413766e-12,0.0006298859174200347,3.4672667091711206e-10,6.9007670215367666e-15,2.543057480262192e-13,7.829694251882272e-17,2.837547982758687e-08
2.066960554524331e-08,0.27461842538465364,3.76,0.0,0.9252772876768025,0.9993692502100768,2.2498028032463695e-10,5.187404306956448e-09,5.933482142815639e-07,6.580728782112935e-06,5.489346939452429e-07,6.245502048556761e-06,5.725529340874375e-12,5.158258007052158e-13,2.8415669830902643e-07,2.6944890490878336e-07,9.973817411785364e-10,3.87671960509368e-08,1.214217306381212e-08,4.881775774224629e-08,5.327492333684914e-10,5.173098584351937e-09,2.807241542947739e-12,0.0006298858854463147,3.787868675759733e-10,7.911673395891216e-15,2.906933069312272e-13,8.981016816220033e-17,2.967963840498631e-08
