Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48)
2.297790111470375e-08,0.12790523202313037,3.76,0.0,0.6318578786710707,0.9999966086031095,2.710163185148456e-10,2.900245705428061e-09,1.9402593007224853e-06,1.6812032640067428e-05,1.465418672693326e-06,1.4623838123045913e-05,7.08134867434916e-11,2.603119020401226e-12,1.6909866548007297e-06,1.5715936076263488e-06,7.418115860441746e-09,3.437280161581322e-07,7.092853952686816e-08,2.183348407410214e-07,3.1588617912059324e-09
2.362133110356876e-08,0.12790524364277422,3.76,0.0,0.63185733304188,0.9999964624460722,2.955108848211318e-10,3.0840440088593944e-09,2.022192659465122e-06,1.7298920061646244e-05,1.5067789910048347e-06,1.4982737929849934e-05,7.439051256980472e-11,2.67002782806202e-12,1.7768581663137647e-06,1.6482430171065515e-06,7.783069131254157e-09,3.712991293365853e-07,7.473620452381619e-08,2.3618713073721978e-07,3.36576717239801e-09
2.426476109243377e-08,0.1279052552929601,3.76,0.0,0.631856785265617,0.9999963137276353,3.215399824898167e-10,3.2751032833261194e-09,2.1062551012275695e-06,1.778706078906238e-05,1.548164177885026e-06,1.53391192497985e-05,7.803157907221495e-11,2.736591152841415e-12,1.8643299063657937e-06,1.7260871757297513e-06,8.157877066900364e-09,4.0019336546124397e-07,7.861313555859103e-08,2.549318691864764e-07,3.5813581446334573e-09
2.490819108129878e-08,0.12790526697414967,3.76,0.0,0.6318562353036756,0.9999961624645696,3.4916375720465025e-10,3.4735935560601713e-09,2.1924847954243383e-06,1.827647708135205e-05,1.5895746916104685e-06,1.5692999751118288e-05,8.173513662917626e-11,2.802809886955804e-12,1.9533674335359107e-06,1.8050882687665103e-06,8.542753755108892e-09,4.304308701530159e-07,8.25572167853042e-08,2.745853539135052e-07,3.805859656298542e-09
2.555162107016379e-08,0.12790527868678958,3.76,0.0,0.6318556831184846,0.9999960086735282,3.784437576336694e-10,3.679687487091774e-09,2.2809188736364574e-06,1.876719051433349e-05,1.6310109803886623e-06,1.6044396978052313e-05,8.549966007220736e-11,2.868684935298476e-12,2.0439367922159804e-06,1.8852092461845804e-06,8.937912880384928e-09,4.620311482607115e-07,8.65663747698376e-08,2.951635305434236e-07,4.039500611294136e-09
2.61950510590288e-08,0.12790529043131182,3.76,0.0,0.6318551286734874,0.9999958523710486,4.0944295645175147e-10,3.893560239533375e-09,2.3715934489628404e-06,1.9259221994320594e-05,1.6724734825011488e-06,1.639332835173044e-05,8.932364834670145e-11,2.9342172150923776e-12,2.1360045066363394e-06,1.966413808807846e-06,9.343567189372533e-09,4.950130768329041e-07,9.063857774907394e-08,3.1668199747236284e-07,4.282513762759432e-09
2.683848104789381e-08,0.127905302208134,3.76,0.0,0.6318545719331253,0.9999956935735527,4.4222577031280503e-10,4.1153893527649596e-09,2.4645436350039174e-06,1.975259177159685e-05,1.713962626444846e-06,1.6739811171033806e-05,9.320562417719097e-11,2.9994076555290456e-12,2.2295375749606854e-06,2.0486663947165817e-06,9.759928020579484e-09,5.293949178545686e-07,9.477183489451439e-08,3.391560107769367e-07,4.535135608601537e-09
2.748191103675882e-08,0.12790531401765984,3.76,0.0,0.6318540128628184,0.9999955322973498,4.768580787949995e-10,4.345354618480173e-09,2.559803564485969e-06,2.0247319453650898e-05,1.7554788310716346e-06,1.7083862613453106e-05,9.714413373697736e-11,3.0642571974897634e-12,2.3245034634493466e-06,2.131932165884926e-06,1.0187204891862956e-08,5.651943307525696e-07,9.896419558320708e-08,3.6260048906327157e-07,4.7976062888145895e-09
2.812534102562383e-08,0.12790532586027914,3.76,0.0,0.6318534514289483,0.9999953685586358,5.134072423424618e-10,4.583637959551209e-09,2.6574064075344844e-06,2.0743424018175027e-05,1.7970225057262093e-06,1.742549973594089e-05,1.0113774632210032e-10,3.1287667932605165e-12,2.4208701006901764e-06,2.21617699505142e-06,1.0625605139597806e-08,6.024283846740939e-07,1.0321374867858926e-07,3.870300182563053e-07,5.070169484570691e-09
2.876877101448884e-08,0.12790533773636836,3.76,0.0,0.63185288759884,0.9999952023734964,5.519421192265583e-10,4.83042331166942e-09,2.7573843896058023e-06,2.1240923825829786e-05,1.8385940503822205e-06,1.7764739475757884e-05,1.0518505402960518e-10,3.1929374061979646e-12,2.5186058718962597e-06,2.3013674528185483e-06,1.1075333604072687e-08,6.411135705420421e-07,1.0751862182217497e-07,4.1245885633006164e-07,5.3530723190635046e-09
2.941220100335385e-08,0.1279053496462908,3.76,0.0,0.6318523213407454,0.9999950337579055,5.925330815493539e-10,5.0858965077180675e-09,2.8597688090866654e-06,2.173983663277881e-05,1.880193855776726e-06,1.8101598651313314e-05,1.0928467144002567e-10,3.2567700104264073e-12,2.6176796132696754e-06,2.387470794977357e-06,1.1536592356292926e-08,6.812658128912919e-07,1.1187698073590538e-07,4.389009379795853e-07,5.646565260084414e-09
3.0699060981083874e-08,0.12790537356902443,3.76,0.0,0.6318511814181356,0.9999946892987263,6.801724072730898e-10,5.623658580758738e-09,3.0718776210292893e-06,2.274196931980255e-05,1.963479766337356e-06,1.876824199400483e-05,1.176354042435307e-10,3.3834251414829848e-12,2.819718573073176e-06,2.562288507615132e-06,1.2494493860577023e-08,7.66032402216001e-07,1.207470050788055e-07,4.948789818765181e-07,6.266339487534939e-09
3.1857234961040896e-08,0.12790539521857916,3.76,0.0,0.6318501468839518,0.9999943711313629,7.668170927615505e-10,6.139256057763297e-09,3.271301175818043e-06,2.3648887379100296e-05,2.0385374729860586e-06,1.9360245790894535e-05,1.2531651377072012e-10,3.49626875270758e-12,3.005825897837708e-06,2.72243161700965e-06,1.33980016331439e-08,8.47488230440496e-07,1.288953024674112e-07,5.488578502122227e-07,6.862932281625479e-09
3.301540894099792e-08,0.12790541698283103,3.76,0.0,0.6318491040299283,0.9999940453328493,8.612886087801752e-10,6.685967274928027e-09,3.478967761374864e-06,2.4560633348835903e-05,2.1136924128688735e-06,1.99447927748975e-05,1.33146555621367e-10,3.608032827870835e-12,3.1958036171499234e-06,2.8850532571714567e-06,1.434186192117618e-08,9.339202991286969e-07,1.371900360789035e-07,6.063220462411111e-07,7.497875223553852e-09
3.417358292095494e-08,0.12790543886345784,3.76,0.0,0.6318480527022419,0.9999937119924948,9.640538809658662e-10,7.264930330633105e-09,3.69502859388635e-06,2.5477290496577612e-05,2.188946547903325e-06,2.0521976842116052e-05,1.4111822264537153e-10,3.718723400566963e-12,3.389485571427356e-06,3.0499856475668964e-06,1.532712886106454e-08,1.0254024836448622e-06,1.4562179734111222e-07,6.673417428676313e-07,8.172737751543519e-09
3.533175690091196e-08,0.1279054608620209,3.76,0.0,0.6318469927555164,0.9999933711985249,1.0755966942356675e-09,7.877294916217473e-09,3.919626455068226e-06,2.6398936668294912e-05,2.2643017532049235e-06,2.109189070601707e-05,1.4922441979425453e-10,3.828346595460567e-12,3.5867099078822707e-06,3.2170672633285577e-06,1.6354816020001764e-08,1.1220035858772237e-06,1.5418152557156181e-07,7.319840725188147e-07,8.889117220582828e-09
3.6489930880868984e-08,0.12790548297996784,3.76,0.0,0.6318459240525428,0.9999930230380981,1.1964178511265036e-09,8.52422055669887e-09,4.152895975012479e-06,2.7325644489384454e-05,2.3397598193577245e-06,2.1654625912338353e-05,1.5745825879247708e-10,3.9369086234697e-12,3.787318984585779e-06,3.3861426306954775e-06,1.742589538922421e-08,1.223787523911059e-06,1.62860496638927e-07,8.003132061034403e-07,9.648637336614034e-09
3.7648104860826006e-08,0.1279055052186383,3.76,0.0,0.6318448464640073,0.9999926675973186,1.3270353044330097e-09,9.206874930333758e-09,4.394963906079165e-06,2.8257481559045374e-05,2.4153224546332697e-06,2.2210272853804183e-05,1.658130529363845e-10,4.0444157770914796e-12,3.991159276556621e-06,3.557062128938589e-06,1.8541296821378667e-08,1.3308135154067215e-06,1.7165031197955834e-07,8.723904301874706e-07,1.045294664267125e-08
3.880627884078303e-08,0.127905527579267,3.76,0.0,0.6318437598682282,0.999992304961252,1.4679842658144025e-09,9.926432262763576e-09,4.6459493883424544e-06,2.919451063835178e-05,2.4909912871600877e-06,2.2758920784656575e-05,1.742823120151299e-10,4.150874425796142e-12,4.198081283789558e-06,3.7296817984345896e-06,1.9701907829464614e-08,1.443136255012853e-06,1.805428879515452e-07,9.482742224614607e-07,1.1303717054453102e-08
3.996445282074005e-08,0.12790555006298848,3.76,0.0,0.6318426641508981,0.9999919352139373,1.6198172907916675e-09,1.0684071795230455e-08,4.905964206668757e-06,3.0136789832054575e-05,2.5667678670435796e-06,2.3300657835000462e-05,1.8285973735377936e-10,4.256291011601008e-12,4.40793944123169e-06,3.903863154857601e-06,2.0908573695358792e-08,1.5608060858474828e-06,1.895304455268298e-07,1.0280203254934703e-06,1.2202642445238951e-08
4.112262680069707e-08,0.12790557267084068,3.76,0.0,0.6318415592048384,0.9999915584384007,1.7831043416619528e-09,1.1480976323095264e-08,5.175113039880686e-06,3.1084372764418226e-05,2.6426536684381614e-06,2.3835571024967706e-05,1.9153921697376837e-10,4.360672044816875e-12,4.620592030635318e-06,4.079473009192544e-06,2.2162097806619164e-08,1.6838691653378308e-06,1.9860550030671758e-07,1.1116818188312978e-06,1.3151437277964516e-08
4.2280800780654094e-08,0.12790559540376878,3.76,0.0,0.6318404449297566,0.9999911747166693,1.9584328294130866e-09,1.2318330802145372e-08,5.453493702300774e-06,3.203730874929203e-05,2.7186500915727135e-06,2.436374627870271e-05,2.0031482086787386e-10,4.464024099863428e-12,4.8359010942467006e-06,4.256383293378974e-06,2.346324216616794e-08,1.8123676256076508e-06,2.077608528499333e-07,1.1993091894907936e-06,1.4151835283062177e-08
4.3438974760611116e-08,0.12790561826262864,3.76,0.0,0.6318393212320134,0.999990784129782,2.1464076356960842e-09,1.319732102015094e-08,5.74119737795419e-06,3.299564295461676e-05,2.7947584647304884e-06,2.4885268438172186e-05,2.0918079638669734e-10,4.566353811208148e-12,5.0537323502878085e-06,4.434470891393335e-06,2.4812728037153434e-08,1.9463397286013803e-06,2.169895793017414e-07,1.2909504008689096e-06,1.5205588180619272e-08
4.459714874056814e-08,0.1279056412481907,3.76,0.0,0.6318381880243963,0.9999903867578025,2.3476511156913348e-09,1.4119132331729755e-08,6.0383088476311165e-06,3.395941656151544e-05,2.870980046184226e-06,2.5400221276800828e-05,2.181315637345495e-10,4.667667869482385e-12,5.273955110202001e-06,4.613617475627293e-06,2.6211236699217136e-08,2.0858200160858694e-06,2.2628502231603505e-07,1.386650960107938e-06,1.631446444577652e-08
4.575532272052516e-08,0.1279056643611428,3.76,0.0,0.6318370452258996,0.9999899826798314,2.562803082743378e-09,1.5084948454439498e-08,6.344906709024239e-06,3.492866691812875e-05,2.947316026087376e-06,2.5908687512934715e-05,2.2716171157241313e-10,4.767973017686865e-12,5.496442197630391e-06,4.793709348408021e-06,2.7659410292986084e-08,2.2308394546818497e-06,2.356407822622864e-07,1.4864539839411094e-06,1.7480248116189062e-08
4.691349670048218e-08,0.12790568760209403,3.76,0.0,0.6318358927615112,0.9999895719740172,2.792520775653591e-09,1.609595032396167e-08,6.661063590163249e-06,3.5903427688359884e-05,3.023767528322347e-06,2.6410748823134823e-05,2.3626599272552463e-10,4.867276047481589e-12,5.7210698690837665e-06,4.974637288501547e-06,2.9157852729604612e-08,2.381425576081827e-06,2.450507087089136e-07,1.5904002630513002e-06,1.8704737640332427e-08
4.8071670680439205e-08,0.1279057109715775,3.76,0.0,0.6318347305620057,0.9999891547175683,3.037478809524198e-09,1.7153315006200552e-08,6.986846356370529e-06,3.6883728995698055e-05,3.1003356123067337e-06,2.6906485855302797e-05,2.4543931999298846e-10,4.9655837956344914e-12,5.947717736273432e-06,5.156296402437085e-06,3.070713064511078e-08,2.5376026126142003e-06,2.5450889217402644e-07,1.698528324976068e-06,1.9989744765399634e-08
4.9229844660396227e-08,0.12790573447005338,3.76,0.0,0.6318335585637438,0.9999887309867641,3.298369110992696e-09,1.8258214664243987e-08,7.322316310944155e-06,3.786959756227876e-05,3.1770212747584754e-06,2.739597824164137e-05,2.5467676205703283e-10,5.062903140583125e-12,6.176268690066418e-06,5.3385859805003055e-06,3.2307774385039097e-08,2.6993916283033903e-06,2.640096561349045e-07,1.8108744955902445e-06,2.133709346360284e-08
5.038801864035325e-08,0.1279057580979121,3.76,0.0,0.6318323767084779,0.9999883008569668,3.5759008386440786e-09,1.9411815578251214e-08,7.66752938975807e-06,3.886105684332951e-05,3.253825451420742e-06,2.7879304611451306e-05,2.6397353948965905e-10,5.159240999061238e-12,6.406608826032626e-06,5.521409357253145e-06,3.3960279008963224e-08,2.8668106455663946e-06,2.7354754928823654e-07,1.927472959195512e-06,2.274861889575762e-08
5.154619262031027e-08,0.12790578185547696,3.76,0.0,0.6318311849431635,0.9999878644026307,3.870800289353472e-09,2.0615277216410137e-08,8.0225363499599e-06,3.9858127157142865e-05,3.330749018747434e-06,2.835654260376706e-05,2.7332502085447294e-10,5.254604322852042e-12,6.638627371552573e-06,5.704673776443546e-06,3.5665105306670256e-08,3.039874767680355e-06,2.8311733805364174e-07,2.048355817245387e-06,2.4226166411069567e-08
5.270436660026729e-08,0.12790580574300717,3.76,0.0,0.6318299832197756,0.9999874216973146,4.1838107912944176e-09,2.186975135513783e-08,8.387382952943927e-06,4.086082581071676e-05,3.407792795550079e-06,2.8827768879832975e-05,2.82726718901528e-10,5.349000095669311e-12,6.872216614454442e-06,5.888290260170664e-06,3.7422680818394255e-08,3.218596297153609e-06,2.927139993131098e-07,2.1735531457339816e-06,2.5771590582055894e-08
5.3862540580224315e-08,0.12790582976069997,3.76,0.0,0.6318287714951314,0.9999869728136921,4.5156925843295035e-09,2.317638124673165e-08,8.76211014177318e-06,4.1869167221199475e-05,3.484957544606978e-06,2.9293059135422195e-05,2.9217428685303966e-10,5.442435330103278e-12,7.107271833149286e-06,6.072173482173399e-06,3.9233400852508466e-08,3.402984850130355e-06,3.0233271337902864e-07,2.3030930512767827e-06,2.7386754273549505e-08
5.502071456018134e-08,0.12790585390869372,3.76,0.0,0.6318275497307188,0.9999865178235607,4.867222688474696e-09,2.4536300832731115e-08,9.146754213218506e-06,4.288316303327284e-05,3.56224397423538e-06,2.9752488113000257e-05,3.016635147778489e-10,5.534917064659976e-12,7.3436912282338425e-06,6.256241645114005e-06,4.109762949554076e-08,3.593047466955174e-06,3.119688571836432e-07,2.4370017259111567e-06,2.9073527744759738e-08
5.617888854013836e-08,0.1279058781870702,3.76,0.0,0.6318263178925284,0.9999860567978544,5.239194761099354e-09,2.595063400131537e-08,9.541346984575225e-06,4.3902822232601694e-05,3.6396527398274905e-06,3.0206129613735304e-05,3.1119032605257687e-10,5.626452360927909e-12,7.581375855531245e-06,6.4404163617333575e-06,4.301570061079128e-08,3.7887887190188443e-06,3.2161799768307826e-07,2.5753035006434987e-06,3.083378778339795e-08
5.733706252009538e-08,0.12790590259585694,3.76,0.0,0.6318250759508928,0.9999855898066519,5.632418943497032e-09,2.7420493887120206e-08,9.945915955411662e-06,4.492815125547372e-05,3.717184445351065e-06,3.065405650935684e-05,3.207507739074918e-10,5.717048300820589e-12,7.820229560540708e-06,6.624622539758861e-06,4.498791882275634e-08,3.990210812002579e-06,3.312758854693517e-07,2.71802089776928e-06,3.266941687090809e-08
5.84952365000524e-08,0.12790592713502957,3.76,0.0,0.6318238238803278,0.9999851169191882,6.047721697439112e-09,2.894698221190892e-08,1.0360484464399003e-05,4.595915409474921e-05,3.7948396448153394e-06,3.109634075386508e-05,3.303410380551475e-10,5.806711983887854e-12,8.060158914267817e-06,6.808788270449537e-06,4.7014560485074494e-08,4.197313685634269e-06,3.409384485839986e-07,2.8651746819917037e-06,3.458230237786845e-08
6.081158445996645e-08,0.12790597660418881,3.76,0.0,0.6318212892705006,0.9999841537282531,6.94794930128996e-09,3.217419041376521e-08,1.1219693543124833e-05,4.803818557894834e-05,3.950522500285729e-06,3.1964264585753454e-05,3.495963470243127e-10,5.983271050781989e-12,8.542884107179037e-06,7.176726036912352e-06,5.12320838487503e-08,4.628550770797168e-06,3.602621649298984e-07,3.172865978192921e-06,3.864741202555668e-08
6.289629762388908e-08,0.12790602157112252,3.76,0.0,0.6318189733054583,0.9999832673688217,7.842281770315936e-09,3.528314477122089e-08,1.2027334350005925e-05,4.9928711938814665e-05,4.091064004330745e-06,3.272680162576958e-05,3.6699224675018975e-10,6.139057387175156e-12,8.980131831223662e-06,7.507071748614893e-06,5.521620974508891e-08,5.036048754016953e-06,3.7763207490786313e-07,3.4651346547841596e-06,4.258923508040496e-08
6.498101078781171e-08,0.12790606695798695,3.76,0.0,0.6318166243020026,0.9999823629446887,8.821728691750138e-09,3.859212603189317e-08,1.2867562035840134e-05,5.1837582342616774e-05,4.232012109195187e-06,3.3472134766303925e-05,3.844307795589027e-10,6.29193416603646e-12,9.4195297192577e-06,7.836302539654032e-06,5.937977153060828e-08,5.461857808371073e-06,3.949613027970683e-07,3.772024984772395e-06,4.6810865795611325e-08
6.706572395173435e-08,0.1279061127630338,3.76,0.0,0.6318142422437925,0.9999814408303848,9.891675399196368e-09,4.210707353169555e-08,1.3740381253813222e-05,5.376474443906638e-05,4.373368420599331e-06,3.420065194970363e-05,4.018938232282445e-10,6.44194310876294e-12,9.86062346687424e-06,8.16410069563907e-06,6.37234789950669e-08,5.905907614157885e-06,4.1223177035842797e-07,4.093600835821391e-06,5.132339232032668e-08
6.915043711565698e-08,0.12790615898414257,3.76,0.0,0.63181182714744,0.9999805013923392,1.105766265079265e-08,4.583376679138046e-08,1.464576393318388e-05,5.571012752010052e-05,4.515134125508465e-06,3.491273236858851e-05,4.1936434105613504e-10,6.58912593750315e-12,1.0302982711511122e-05,8.49017417531189e-06,6.824781526652107e-08,6.3681109274146425e-06,4.2942683209616847e-07,4.429911312831511e-06,5.6137899458557135e-08
7.123515027957961e-08,0.12790620561882768,3.76,0.0,0.6318093790602628,0.9999795449890521,1.2325382302780993e-08,4.97778187799354e-08,1.558365152422334e-05,5.7673643989993095e-05,4.657310014557681e-06,3.560874666334381e-05,4.3682633063289457e-10,6.733524337998026e-12,1.0746200031109071e-05,8.814255031851595e-06,7.295305150427273e-08,6.848364961267238e-06,4.465311875917713e-07,4.780991540911524e-06,6.126545785215669e-08
7.331986344350225e-08,0.12790625266428643,3.76,0.0,0.6318068980581584,0.9999785719712617,1.370067281521259e-08,5.394467011804446e-08,1.6553957118526367e-05,5.9655190743342606e-05,4.799896503519819e-06,3.628905711509042e-05,4.5426477485351517e-10,6.875179924713605e-12,1.1189889981311814e-05,9.136097924786666e-06,7.78392608475966e-08,7.34655268118567e-06,4.6353079886060295e-07,5.14686341513957e-06,6.671711391900094e-08
7.540457660742488e-08,0.12790630011741635,3.76,0.0,0.6318043842435963,0.9999775826821091,1.518951461615564e-08,5.833958413777865e-08,1.7556567453617592e-05,6.165465045886418e-05,4.942893653872978e-06,3.6954017834332215e-05,4.716655950313217e-10,7.014134208126646e-12,1.1633688169012879e-05,9.455478715762333e-06,8.290633166232369e-08,7.862544020698704e-06,4.804128123570107e-07,5.5275363190618226e-06,7.250388049016543e-08
7.748928977134751e-08,0.12790634797484676,3.76,0.0,0.6318018377437229,0.9999765774572981,1.6798025340409545e-08,6.296764276399539e-08,1.8591344804561563e-05,6.367189281130688e-05,5.086301192477947e-06,3.760397494527096e-05,4.8901560608298e-10,7.150428564208282e-12,1.2077250361896636e-05,9.772193145973203e-06,8.815398008848735e-08,8.396197019767392e-06,4.971654855067178e-07,5.923007812283165e-06,7.863672812787951e-08
7.957400293527015e-08,0.12790639623296118,3.76,0.0,0.6317992587085695,0.9999755566252531,1.8532454968305717e-08,6.78337431390501e-08,1.9658128770763997e-05,6.570677560788343e-05,5.230118530416118e-06,3.823926676595847e-05,5.063024736597569e-10,7.284104205875985e-12,1.2520251632013492e-05,1.0086055589049502e-05,9.358176192082094e-08,8.94735889185997e-06,5.137781174223413e-07,6.333264288898211e-06,8.512657707251512e-08
8.165871609919278e-08,0.1279064448879214,3.76,0.0,0.6317966473093621,0.9999745205072739,2.0399180885021754e-08,7.294259493236683e-08,2.0756737963792517e-05,6.775914585381823e-05,5.374344781022219e-06,3.886022398438659e-05,5.23514673138829e-10,7.415202156283044e-12,1.2962385532074161e-05,1.0396897874938648e-05,9.918908384937334e-08,9.515867024086332e-06,5.302409835549835e-07,6.758281607949692e-06,9.198428978132974e-08
8.374342926311541e-08,0.1279064939356885,3.76,0.0,0.631794003736922,0.9999734694176864,2.2404702878466282e-08,7.82987182809236e-08,2.1886971601721496e-05,6.982884075132628e-05,5.518978777145658e-06,3.9467169830619484e-05,5.406414503908192e-10,7.543763223954401e-12,1.3403363303165479e-05,1.070456818059711e-05,1.0497521409357289e-07,1.0101549914473023e-05,5.465452740499793e-07,7.198025697080393e-06,9.922066402381283e-08
8.582814242703804e-08,0.12790654337204327,3.76,0.0,0.6317913282001579,0.9999724036639903,2.4555638090535043e-08,8.390644231775316e-08,2.3048611014278426e-05,7.191568863539084e-05,5.66401908766625e-06,4.006042024504105e-05,5.576727842591942e-10,7.669827979640984e-12,1.384291311290389e-05,1.1008929984233706e-05,1.1093929245783314e-07,1.0704228049565051e-05,5.626830356262687e-07,7.652453130269742e-06,1.0684642650610659e-07
8.791285559096068e-08,0.12790659319260514,3.76,0.0,0.6317886209246416,0.9999713235470056,2.685871593611086e-08,8.976990424527602e-08,2.4241421063198692e-05,7.401950984978058e-05,5.8094640332916465e-06,4.064028404279986e-05,5.745993506838932e-10,7.793436734740173e-12,1.4280779322978909e-05,1.1309861079766197e-05,1.1708033983541487e-07,1.1323714725610796e-05,5.786471167944837e-07,8.121511680599635e-06,1.148722269962725e-07
8.999756875488331e-08,0.12790664339284974,3.76,0.0,0.631785882151264,0.9999702293610123,2.9320773003804874e-08,9.58930489105604e-08,2.5465151482221106e-05,7.614011756675276e-05,5.955311701664384e-06,4.120706307453733e-05,5.914124884004018e-10,7.914629521306804e-12,1.4716721785014572e-05,1.1607252648145058e-05,1.2339726718606828e-07,1.1959816816590406e-05,5.944311162283639e-07,8.60514084901381e-06,1.2330863292207496e-07
9.208228191880594e-08,0.1279066939681254,3.76,0.0,0.6317831121349675,0.9999691213938919,3.19487479517068e-08,1.022796288407022e-07,2.6719538141108138e-05,7.827731855383287e-05,6.101559961806622e-06,4.1761052383488974e-05,6.081041661452956e-10,8.033446073570658e-12,1.5150515163664612e-05,1.190100838224757e-05,1.2988888401372515e-07,1.261233549229546e-05,6.100293341068336e-07,9.103272370043776e-06,1.3216612441331973e-07
9.416699508272858e-08,0.12790674491366857,3.76,0.0,0.6317803111435514,0.9999679999272619,3.474967641004398e-08,1.0893320470013181e-07,2.8004304237726576e-05,8.043091389078049e-05,6.248206477928915e-06,4.23025403590424e-05,6.246669513040965e-10,8.149925810780457e-12,1.5581948285927747e-05,1.2191043662316503e-05,1.3655390637014881e-07,1.3281066889401773e-05,6.254367262590935e-07,9.61583069541071e-06,1.4145508976298983e-07
9.625170824665121e-08,0.1279067962246183,3.76,0.0,0.6317774794565426,0.9999668652366113,3.773068590135532e-08,1.1585714613506868e-07,2.9319161421898673e-05,8.260069963958775e-05,6.395248722627498e-06,4.2831808886831584e-05,6.410939799417185e-10,8.2641078213862e-12,1.601082351573588e-05,1.2477284779172248e-05,1.4339096440914232e-07,1.3965802738227686e-05,6.406488609592016e-07,1.0142733456352555e-05,1.5118582128350513e-07
9.833642141057384e-08,0.1279068478960296,3.76,0.0,0.6317746173641363,0.9999657175914283,4.089899078782853e-08,1.2305463297276676e-07,3.0663810854511106e-05,8.478646747017373e-05,6.5426839894935325e-06,4.3349133495443596e-05,6.573789281587958e-10,8.376030848541725e-12,1.6436956152910912e-05,1.2759668202602658e-05,1.5039860951413283e-07,1.4666330947697401e-05,6.556618782263417e-07,1.0683891905486545e-05,1.613685115358657e-07
9.999999999999998e-08,0.1279068999228858,3.76,0.0,0.6317723118331696,0.9999647926661192,4.356650643913915e-08,1.2899639582023878e-07,3.175799317723918e-05,8.654201012155603e-05,6.660615772311577e-06,4.375356492168398e-05,6.702683093586283e-10,8.463749342651245e-12,1.677492217858043e-05,1.2982203201538958e-05,1.5611199654852125e-07,1.523653014144895e-05,6.674970166235275e-07,1.1125894188519978e-05,1.6982517234014605e-07
1.0042113457449648e-07,0.1279068999228858,3.76,0.0,0.6317717251661915,0.9999645572553321,4.426188725475285e-08,1.3052865674474328e-07,3.203794420524374e-05,8.698800524433059e-05,6.690509405157163e-06,4.385478349981358e-05,6.735159847187079e-10,8.485733276745641e-12,1.68601738556043e-05,1.3038139892437254e-05,1.5757532102067044e-07,1.538243615092719e-05,6.704724514926308e-07,1.123921133899957e-05,1.7201324991027984e-07
1.0250584773841911e-07,0.1279069523001103,3.76,0.0,0.6317688031712901,0.9999633844861949,4.782674833835747e-08,1.3828202250473065e-07,3.3441244592151126e-05,8.920509756036962e-05,6.838721940788747e-06,4.434902214138363e-05,6.894998248916387e-10,8.593253119597423e-12,1.7280316085353547e-05,1.331265464991595e-05,1.6491951255457992e-07,1.6113900213749037e-05,6.850777515060611e-07,1.1808591499939707e-05,1.831300195377233e-07
1.0459056090234174e-07,0.12790700502257746,3.76,0.0,0.6317658516958493,0.9999621995362675,5.160101900555217e-08,1.4631735091392594e-07,3.487338746616611e-05,9.143752626077873e-05,6.987318423078747e-06,4.4832106725099014e-05,7.05325585464119e-10,8.698628008702272e-12,1.769723357391957e-05,1.3583175507091735e-05,1.7242953800579594e-07,1.6860502708358893e-05,6.994754123433212e-07,1.2391926963354754e-05,1.9472869451294205e-07
1.0667527406626438e-07,0.12790705808512262,3.76,0.0,0.6317628710632843,0.9999610026522966,5.55922112923232e-08,1.5463708056805673e-07,3.6334041443415954e-05,9.368507090505866e-05,7.136295544716903e-06,4.530428875331365e-05,7.209888408650299e-10,8.801895183561275e-12,1.8110787811104033e-05,1.3849673152146846e-05,1.80103697156974e-07,1.7622021354138545e-05,7.136634994150165e-07,1.298910750399114e-05,2.0681903741056812e-07
1.0875998723018701e-07,0.12790711148255143,3.76,0.0,0.631759861603225,0.9999597940756464,5.980789950684898e-08,1.6324347054253526e-07,3.7822869088079204e-05,9.594750920977335e-05,7.285649874390403e-06,4.5765814056673965e-05,7.364855803612445e-10,8.903091482378448e-12,1.852085055277789e-05,1.4112125388628333e-05,1.8794024098488345e-07,1.8398232427575998e-05,7.276404793527977e-07,1.360001844723741e-05,2.194106970770667e-07
1.1084470039410964e-07,0.1279071652096484,3.76,0.0,0.6317568236507747,0.9999585740424103,6.425571550280158e-08,1.7213860313348122e-07,3.933952764837596e-05,9.822461745773858e-05,7.435377866320086e-06,4.62169229220494e-05,7.518121862779064e-10,9.002253333855205e-12,1.892730334837881e-05,1.4370516626715652e-05,1.9593737665158195e-07,1.9188911143103864e-05,7.414051916738253e-07,1.4224541003971647e-05,2.3251320668212267e-07
1.1292941355803227e-07,0.1279072192611855,3.76,0.0,0.6317537575458163,0.999957342783526,6.894334402775282e-08,1.8132438677375958e-07,4.0883669748159806e-05,0.0001005161708781726,7.5854758693530536e-06,4.6657850217576224e-05,7.669654132001207e-10,9.099416749849669e-12,1.933003708715933e-05,1.4624837404729361e-05,2.0409327220152294e-07,1.9993832006580195e-05,7.549568221233321e-07,1.4862552589950072e-05,2.461359820138819e-07
