Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68)
6.408123972217165e-07,0.7242632198705242,3.76,0.0,0.9262721711402543,0.9892191161674712,0.001049850846628847,0.0006672002188862925,0.011789290688955241,0.01613583324025979,0.0003089964755234106,0.004035974364180663,2.1570739406343165e-09,1.872970077915198e-10,0.0010185378537756723,0.0005198157899216798,1.4489964626609717e-06,0.005787865838639095,9.67018860552446e-05,0.004390878841113929,0.00023089974647027702,0.0003892035851687994,1.6967201877111582e-07,0.0029459997955429765,9.135927936456965e-05,3.456628123427216e-06,4.8258355994885175e-06,1.804702330877669e-08
6.490775160636979e-07,0.7242950343886315,3.76,0.0,0.9258725116653508,0.9890668969688945,0.0010831441450499452,0.0006760029112594363,0.012043939609711061,0.016388902409239577,0.00031248846662787147,0.004047946731546469,2.1653444199146963e-09,1.8782093165220821e-10,0.0010242735699314092,0.0005215353334021233,1.480410731758876e-06,0.0059050183443697555,9.702119432312014e-05,0.004485786955979388,0.00023954650133380383,0.0003939421981839979,1.7330651572952313e-07,0.002945546546179673,9.61056851229806e-05,3.662756706370053e-06,5.14840579312628e-06,1.9593037748319553e-08
6.573426349056792e-07,0.7243268987759628,3.76,0.0,0.9254714778185296,0.9889140794075425,0.001116859975143898,0.0006846635282287523,0.012299657660677412,0.016642481007700737,0.0003159639826247786,0.004059521192025697,2.1733307958392516e-09,1.8832589625570918e-10,0.0010298963278650064,0.0005231940866036674,1.5119488106856502e-06,0.006022553965931446,9.732868757230196e-05,0.004581104688863785,0.0002483823734267511,0.00039862578951416,1.7695489470662823e-07,0.002945091513180163,0.00010100956906117106,3.877675501471735e-06,5.487277031453408e-06,2.1243439562514856e-08
6.656077537476605e-07,0.7243588113910834,3.76,0.0,0.9250691060127322,0.9887606770719044,0.0011509909839011352,0.000693182113121084,0.01255640521762156,0.01689655761221344,0.0003194229492808253,0.004070709298563434,2.1810413162883916e-09,1.8881245479084562e-10,0.0010354094280077746,0.0005247938304665362,1.5436055456707332e-06,0.006140459177677228,9.762471313550811e-05,0.004676820083688044,0.00025740821649081533,0.00040325509129801335,1.8061657022293456e-07,0.002944634737059986,0.00010607251897417122,4.101599684124583e-06,5.842976068283316e-06,2.3003299556079132e-08
6.738728725896418e-07,0.7243907706419079,3.76,0.0,0.924665431844657,0.9886067031625897,0.0011855298298049986,0.0007015588644987442,0.012814143563472342,0.017151121148438513,0.0003228652949572847,0.004081522267657123,2.1884839929908883e-09,1.8928114432118977e-10,0.0010408160725206095,0.0005263362936184425,1.5753759023742162e-06,0.0062587208490873765,9.790960817731279e-05,0.004772921535246521,0.00026662485336465306,0.000407830854511301,1.842909704137888e-07,0.002944176257177209,0.00011129604991089767,4.334744861671426e-06,6.216034744735169e-06,2.4877828714364285e-08
6.821379914316232e-07,0.7244227749842391,3.76,0.0,0.9242604901087154,0.9884521705038315,0.0012204691903910188,0.0007097941273617866,0.013072834873671868,0.017406160879218254,0.0003262909505496161,0.004091970989199377,2.195666607898952e-09,1.8973248625399754e-10,0.0010461193681152346,0.000527823153919607,1.6072549639507977e-06,0.006377326233222108,9.818369999032493e-05,0.004869397778859093,0.00027603307665876426,0.0004123538462486588,1.879775368068089e-07,0.0029437161117681697,0.000116681604745257,4.577326996093947e-06,6.6069897505075446e-06,2.6872378196822077e-08
6.904031102736045e-07,0.7244548229203517,3.76,0.0,0.9238543148109369,0.9882970915546502,0.0012558017693630504,0.0007178883846043053,0.013332442201477656,0.01766166639312125,0.0003296998494282816,0.004102066036032385,2.2025967194398433e-09,1.901669867962146e-10,0.0010513223288240228,0.0005292560399619989,1.6392379291066456e-06,0.006496262955511981,9.844730628293211e-05,0.004966237880306735,0.0002856336494226507,0.0004168248471996057,1.9167572409853567e-07,0.002943254337980835,0.00012223055484775268,4.8295623286667505e-06,7.016382387185469e-06,2.8992439251054752e-08
6.986682291155858e-07,0.7244869129976153,3.76,0.0,0.9234469391828131,0.9881414784196855,0.00129152030327956,0.0007258422487275146,0.013592929463231283,0.01791762759342493,0.0003330919273807798,0.004111817673222293,2.20928166864002e-09,1.905851373972642e-10,0.0010564278787148801,0.0005306365325241417,1.6713201101514238e-06,0.006615519002876108,9.870073545883198e-05,0.005063431226046106,0.00029542730580392506,0.00042124464930745875,1.9538499993258557e-07,0.002942790971905434,0.00012794420085048927,5.091667306582449e-06,7.4447583339016545e-06,3.124364305065239e-08
7.151984667995484e-07,0.7245512139827274,3.76,0.0,0.9226287160711729,0.9878286963010002,0.0013640863826584846,0.0007413318483808296,0.014116403680839074,0.018430878177751072,0.0003398253754062524,0.00413033029314707,2.221944392615245e-09,1.9137428332068818e-10,0.0010663580082272,0.0005332464295786645,1.7357639254532165e-06,0.006854942765648554,9.917825115349938e-05,0.005258836743481004,0.0003155966653750434,0.00042993386858892677,2.0283475119331947e-07,0.002941859602154876,0.0001398704347988932,5.646352595311258e-06,8.360663382073208e-06,3.616270155583154e-08
7.300756807151147e-07,0.7246092152962376,3.76,0.0,0.9218885281462391,0.9875454800213705,0.0014306438386135108,0.0007548008637735608,0.014590195009132684,0.018894266938623856,0.00034582735439051584,0.004145914180183467,2.2325717919410833e-09,1.9203324084419103e-10,0.0010749895646663214,0.000535431079633449,1.7940579076363568e-06,0.007071402763269286,9.957612236560078e-05,0.0054358095649121,0.00033441623099754307,0.00043758716793348957,2.095723667137506e-07,0.0029410162652689508,0.00015117893682146862,6.181496676149448e-06,9.25545660372508e-06,4.109770938484675e-08
7.449528946306811e-07,0.7246673324784841,3.76,0.0,0.9211449340138508,0.9872607061117933,0.001498340949715177,0.000767829633923436,0.01506631403918169,0.019358988405421388,0.0003517739395466227,0.0041605319192147576,2.2425097158329643e-09,1.9264623721675887e-10,0.0010833471476718887,0.0005374685185859336,1.852605432444529e-06,0.007288725984455591,9.994541862485729e-05,0.0056137755156250736,0.00035387155189248957,0.0004450872010818299,2.1633819801452645e-07,0.0029401682855711023,0.00016303814603755353,6.751986668791724e-06,1.0220418070426826e-05,4.655155898315997e-08
7.598301085462475e-07,0.7247255585248779,3.76,0.0,0.9203981012694804,0.9869744336665257,0.0015671372792647174,0.0007804254198187843,0.015544579597486561,0.019824993767700545,0.00035766483659336256,0.004174233374259364,2.251793875059115e-09,1.9321565881291642e-10,0.0010914448933362815,0.0005393664132734142,1.9113830121830203e-06,0.007506854117419411,0.0001002876361238967,0.005792683100407851,0.00037396594826591645,0.0004524387431349713,2.23129579111616e-07,0.0029393158392534155,0.00017545321908282374,7.359083386692687e-06,1.1258858680236119e-05,5.256210439381014e-08
7.747073224618139e-07,0.7247838868006135,3.76,0.0,0.9196481904525424,0.9866867188182461,0.001636993134424653,0.0007925962718542004,0.016024818399788174,0.02029223677457381,0.00036349977242645736,0.004187065829661115,2.260458140552569e-09,1.9374376823240278e-10,0.0010992961887574695,0.0005411320306125545,1.970368196793162e-06,0.007725731880847278,0.00010060419305760055,0.005972483500875587,0.00039470248642969717,0.0004596465531559463,2.299439621922412e-07,0.002938459093676128,0.00018842865605816312,8.004044631929783e-06,1.2374117701549601e-05,5.916863268111351e-08
7.895845363773802e-07,0.724842311033562,3.76,0.0,0.9188953552915851,0.9863976148939829,0.001707869631231816,0.0008043509166300219,0.016506864778573358,0.02076067358774447,0.00036927849423131707,0.004199074124392343,2.2685346366254234e-09,1.9423271073557252e-10,0.001106913712840258,0.0005427722586038054,2.0295395377977754e-06,0.007945306866240846,0.0001008964336906564,0.006153130433192013,0.0004160839897029115,0.00046671535288600577,2.3677891348999107e-07,0.0029375982078339627,0.00020196832529142679,8.68812413614369e-06,1.3569558949250955e-05,6.641185067926437e-08
8.044617502929466e-07,0.7249008252862013,3.76,0.0,0.9181397429451504,0.986107172562602,0.0017797287495157862,0.0008156986521302617,0.016990560413792336,0.02123026264456459,0.0003750007686372973,0.004210300779257981,2.276053829772308e-09,1.9468452034093127e-10,0.0011143094749746496,0.0005442936262137427,2.0888765526760328e-06,0.008165529388579604,0.00010116563221330507,0.006334580013395816,0.0004381130489718697,0.00047364980873694756,2.4363210921148326e-07,0.0029367333327972762,0.0002160754891809106,9.412570564896511e-06,1.4848567113848889e-05,7.433387020264599e-08
8.19338964208513e-07,0.724959423943136,3.76,0.0,0.917381494238166,0.9858154399744701,0.00185253337869416,0.0008266492508512688,0.017475754067271657,0.021700964530166122,0.00038066638091191057,0.004220786117507007,2.2830446133042e-09,1.951011256096956e-10,0.001121494851698798,0.0005457023222156051,2.148359689730628e-06,0.008386352344710005,0.00010141299639904666,0.006516790629812052,0.0004607920329132147,0.0004804545166409137,2.5050133151755617e-07,0.002935864612125706,0.0002307528307876694,1.0178626582306378e-05,1.6214544244562423e-05,8.297819193594608e-08
8.342161781240793e-07,0.7250181016916047,3.76,0.0,0.9166207438935743,0.9855224628934804,0.001926247354879062,0.0008372128707854443,0.017962301321299168,0.02217274185830312,0.00038627513419507324,0.004230568379009451,2.289534387838467e-09,1.9548435512501774e-10,0.0011284806213664182,0.0005470042130143677,2.207970293510954e-06,0.008607731079278114,0.00010163967106796756,0.006699722822397005,0.00048412309787191195,0.0004871339895348062,2.57384464569405e-07,0.0029349921822626884,0.0002460024809866334,1.0987527975685129e-05,1.7670906392825048e-05,9.23896880990813e-08
8.490933920396457e-07,0.7250768535065272,3.76,0.0,0.9158576207590428,0.9852282848220099,0.00200083549020902,0.0008473999738281101,0.01845006432183084,0.02264555916006009,0.0003918268487718467,0.00423968382846584,2.2955491378491512e-09,1.958359426861096e-10,0.00113527699691725,0.0005482048595314318,2.267690570853476e-06,0.008829623257658075,0.0001018467413703229,0.0068833391685412275,0.0005081081973983799,0.0004936926470853718,2.6427949064870525e-07,0.002934116172910467,0.0002618260458969195,1.1840502837306509e-05,1.922108041748806e-05,1.02614584078702e-07
8.639706059552121e-07,0.7251356746348641,3.76,0.0,0.9150922480285704,0.9849329471192192,0.0020762635951154774,0.0008572212512734671,0.018938911526725225,0.023119382779804232,0.0003973213613826268,0.004248166857983621,2.3011135044317707e-09,1.9615753223328695e-10,0.0011418936568309012,0.0005493095332023421,2.3275035575939923e-06,0.009051988745486086,0.00010203523590053838,0.0070676041749827044,0.000532749091445635,0.0005001348073605688,2.7118448635233065e-07,0.0029332367073796736,0.0002782246343687845,1.2738770801275074e-05,2.0868500953399898e-05,1.1370043916589635e-07
8.788478198707784e-07,0.7251945605814949,3.76,0.0,0.9143247434588619,0.9846364891130741,0.002152498494196544,0.0008666875560369617,0.019428717459335405,0.023594180777803207,0.0004027585245695651,0.004256050084335296,2.3062508544578474e-09,1.9645068252008614e-10,0.0011483397743557804,0.0005503232311374411,2.3873930859949414e-06,0.009274789494431354,0.00010220612965049764,0.007252484175489333,0.0005580473552298865,0.0005064646801980279,2.780976188690684e-07,0.0029323539029234235,0.0002951988853312456,1.3683542333240224e-05,2.2616607542736028e-05,1.2569612653429263e-07
8.937250337863448e-07,0.7252535070954895,3.76,0.0,0.9135552195803558,0.9843389482063837,0.002229508036252978,0.0008758098412855317,0.0199193624677368,0.024069922839055128,0.0004081382060581793,0.0042633644411435795,2.3109833462658627e-09,1.967168715422525e-10,0.001154624045093905,0.0005512506904843606,2.447343752924509e-06,0.009497989433917416,0.00010236034680898346,0.007437947234038128,0.0005840043877573161,0.0005126863620819891,2.8501714234678456e-07,0.0029314678710570903,0.0003127489948453053,1.4676018071047434e-05,2.4468841927903578e-05,1.3865181256276604e-07
9.086022477019112e-07,0.7253125101572552,3.76,0.0,0.9127837839028059,0.9840403599771811,0.002307261099039854,0.0008845991051342051,0.020410732489826375,0.0245465801878822,0.0004134602881729382,0.004270139266245655,2.3153319920381777e-09,1.9695750073533388e-10,0.0011607547130238483,0.0005520964020325752,2.5073408888192395e-06,0.009721554368498697,0.0001024987634149427,0.007623963053212379,0.0006106214200215557,0.0005188038323473568,2.919413943470182e-07,0.0029305787178542883,0.000330874742724475,1.5717388214240613e-05,2.642864550376975e-05,1.526189356045494e-07
9.234794616174776e-07,0.7253715659662866,3.76,0.0,0.9120105391153451,0.9837407582737387,0.0023857275892779396,0.0008930663410581857,0.020902718824498543,0.025024125507851075,0.0004187246672855241,0.0042764023844899844,2.3193167170119875e-09,1.9717389895473857e-10,0.0011667395950430417,0.0005528646231004807,2.567370527457338e-06,0.009945451880595601,0.00010262220987230672,0.007810502887538254,0.0006378995228772829,0.0005248209505358779,2.988687923910723e-07,0.0029296865442290394,0.0003495755185983783,1.6808831960257937e-05,2.8499456926355913e-05,1.6765018429739316e-07
9.383566755330439e-07,0.7254306709296058,3.76,0.0,0.9112355832809763,0.9834401753045235,0.0024648784384520435,0.0009012224936613905,0.021395217909065782,0.025502532866600272,0.0004239312532943873,0.004282180186216032,2.322956415675568e-09,1.9736732624868098e-10,0.0011725861041112378,0.0005535593897448181,2.627419376564296e-06,0.010169651238295137,0.00010273147333375182,0.007997539461484958,0.0006658396145964033,0.0005307414547416965,3.057978306067371e-07,0.002928791446208868,0.00036885034731039333,1.7951516985093998e-05,3.068470987437841e-05,1.8379947550356484e-07
9.532338894486103e-07,0.7254898216507943,3.76,0.0,0.9104590100254514,0.9831386417233827,0.0025446855948799327,0.000909078419452442,0.021888131103053664,0.025981777645197143,0.0004290799691342168,0.004287497701647278,2.3262690050962512e-09,1.9753897743398465e-10,0.0011783012710741714,0.0005541845283289281,2.6874747892677776e-06,0.01039412330794743,0.00010282729996017554,0.008185046891871826,0.0006944424681137343,0.0005365689608069708,3.1272707647044173e-07,0.002927893515185736,0.0003886979135594177,1.91465989662586e-05,3.2987830959424216e-05,2.0112193195673947e-07
9.681111033641766e-07,0.7255490149196129,3.76,0.0,0.9096809087205252,0.9828361867102089,0.0026251220124923753,0.0009166448522909358,0.02238136447846268,0.026461836471687105,0.00043417075031395745,0.004292378671409027,2.3292714755194403e-09,1.9768998548704012e-10,0.0011838917652427572,0.0005547436664832954,2.7475247364140004e-06,0.010618840471310507,0.00010291039706227457,0.008373000614444908,0.0007237087179695112,0.0005423069622494937,3.196551676449078e-07,0.002926992838153702,0.00040911658571451037,2.039522114592605e-05,3.541223778003458e-05,2.1967385968220817e-07
9.829883172797428e-07,0.7256082477021613,3.76,0.0,0.9089013646615803,0.9825328380473173,0.0027061616367306134,0.000923932373177645,0.022874828616558093,0.02694268715852798,0.0004392035444820063,0.004296845613369632,2.331979938370908e-09,1.9782142475852665e-10,0.0011893639137990275,0.00055524024348983,2.8075577797532557e-06,0.010843776547010785,0.00010298143513025665,0.008561377314399946,0.0007536388669563803,0.0005479588308188033,3.2658080892244283e-07,0.0029260894979427905,0.00043010443874662416,2.16985139322205e-05,3.7961337114605685e-05,2.395127252477592e-07
9.97865531195309e-07,0.7256675171315572,3.76,0.0,0.9081204592396388,0.9822286221917809,0.0027877793879420706,0.0009309513840702257,0.023368438411221534,0.027424308643623236,0.00044417831101721105,0.0043009198859963816,2.334409671789536e-09,1.9793431401922715e-10,0.001194723720096668,0.0005556775201201828,2.8675630459985552e-06,0.011068906716095197,0.00010304104975742356,0.008750154860638005,0.0007842332924789739,0.0005535278175867003,3.3350276926744774e-07,0.0029251835734324444,0.0004516592762342434,2.305759453661246e-05,4.063852324773359e-05,2.6069713289584986e-07
9.999999999999997e-07,0.7257268204991107,3.76,0.0,0.9080083138319723,0.982184905986661,0.002799535275403173,0.000931936993152381,0.023439264918611914,0.027493470051284812,0.0004448872906852598,0.004301473422123695,2.3347362663336752e-09,1.979490461389571e-10,0.001195483826431546,0.0005557355761567131,2.876169251698011e-06,0.011101221196558859,0.00010304870147558486,0.008777270854178022,0.0007886772526005996,0.0005543201995765636,3.344955079239519e-07,0.0029250533907791702,0.000454798167731582,2.325722606068877e-05,4.103333047268556e-05,2.6385036839269647e-07
1.0127427451108753e-06,0.7257268204991107,3.76,0.0,0.907338270107783,0.9819235643439415,0.002869951142629849,0.000937712085415192,0.02386211287887228,0.027906680934688,0.0004490950206442901,0.004304621748409724,2.3365751638130555e-09,1.980296193480128e-10,0.0011999768809209893,0.0005560585879571663,2.9275302017582043e-06,0.011294207451459821,0.00010308984346314,0.008939312243548889,0.0008154922526344862,0.0005590170544870672,3.404198789536575e-07,0.002924275139750736,0.0004737786514109891,2.4473566645440745e-05,4.344717642441477e-05,2.8328680160138903e-07
1.0276199590264416e-06,0.7257861552459636,3.76,0.0,0.9065548713420327,0.9816176885122866,0.0029526537128836293,0.0009442244570986365,0.024355774974941787,0.028389785056703355,0.000453953655072319,0.004307970417310004,2.3384901533349973e-09,1.9810825687033685e-10,0.001205128802770073,0.0005563863782267897,2.987449429339639e-06,0.011519656450950926,0.00010312838742047627,0.00912882951612809,0.0008474158920228675,0.0005644295562299983,3.473310268077027e-07,0.002923364268474971,0.0004964598872340738,2.594752012362982e-05,4.639066142634887e-05,3.073425420931587e-07
1.0424971729420079e-06,0.7258455189551701,3.76,0.0,0.9057703335967284,0.9813110175749119,0.003035864824290649,0.0009504982425319732,0.02484935141686209,0.028873603002237052,0.00045875420665494394,0.004310984120940499,2.3401676689458186e-09,1.981710953525304e-10,0.001210184617215453,0.000556663670166754,3.047311403418905e-06,0.011745232573946496,0.00010315722309351067,0.009318687738244767,0.0008800042472953926,0.0005697682225253341,3.542351575528288e-07,0.0029224510278143393,0.0005197000954625783,2.748053074874231e-05,4.947232626448736e-05,3.329262338706999e-07
1.0573743868575741e-06,0.7259049093441955,3.76,0.0,0.9049847242544846,0.9810035733377501,0.0031195630925984516,0.0009565429356030953,0.02534277251350853,0.02935811768442878,0.0004634966780710258,0.004313680150241153,2.341620065765237e-09,1.9821895866129623e-10,0.001215149195397233,0.0005568930989557561,3.1071072685676836e-06,0.011970915781237289,0.00010317686378896767,0.009508868923888764,0.0009132572524504233,0.0005750358405592202,3.6113126924302e-07,0.0029215354827758257,0.0005434961947433728,2.9073659973576875e-05,5.269550098193013e-05,3.6010080224298093e-07
1.0722516007731404e-06,0.7259643242578112,3.76,0.0,0.9041981075707912,0.9806953765897203,0.0032037279993769752,0.0009623677702371086,0.025835972001019922,0.029843312892455162,0.00046818108202444314,0.004316074907339503,2.3428590603675857e-09,1.9825262809651404e-10,0.001220027161705237,0.0005570771632267083,3.166828617627071e-06,0.012196687078035664,0.0001031877961266299,0.00969935599123437,0.0009471747438851945,0.0005802350876741311,3.680184108004168e-07,0.0029206176953363162,0.0005678449277099878,3.0727954715590106e-05,5.606349656128495e-05,3.889301954105114e-07
1.0871288146887067e-06,0.726023761661365,3.76,0.0,0.9034105448133413,0.9803864471549805,0.0032883398669053023,0.0009679817123243066,0.026328886884902987,0.030329173249304887,0.00047280744096182175,0.004318183951518087,2.3438957638975703e-09,1.982728446009721e-10,0.001224822906694805,0.0005572182321858265,3.226467470915347e-06,0.012422528459948855,0.00010319048143276993,0.00989013271536668,0.0009817564652124771,0.0005853685342085941,3.748956796519409e-07,0.0029196977246003855,0.0005927428771061048,3.2444447171488704e-05,5.957960393065749e-05,4.194793616086196e-07
1.102006028604273e-06,0.7260832196344047,3.76,0.0,0.902622094396182,0.9800768039424508,0.0033733798324870525,0.0009733934537867452,0.0268214572883145,0.030815684171708466,0.00047737578680699536,0.00432002204279058,2.3447407134690143e-09,1.9828031085465304e-10,0.00122954059928302,0.0005573185523584185,3.2860162562555397e-06,0.012648422861761587,0.00010318535706064129,0.010081183683525034,0.0010170020718509418,0.0005904386464583213,3.8176221944954124e-07,0.0029187756269373074,0.0006181864809508533,3.422415465540779e-05,6.324709306252643e-05,4.518142263261309e-07
1.1168832425198392e-06,0.7261426963646426,3.76,0.0,0.9018328120087851,0.9797664649927217,0.0034588298223777415,0.000978611408568653,0.027313626306401856,0.03130283183208077,0.0004818861607110481,0.004321603183211829,2.3454039019346772e-09,1.9827569326183978e-10,0.0012341841982684001,0.0005573802539810655,3.34546778980649e-06,0.012874354108881257,0.00010317283764184351,0.010272494252725946,0.001052911135397935,0.000595447789725596,3.8861721788758096e-07,0.002917851456128251,0.000644172046767868,3.606807945916346e-05,6.706921215987165e-05,4.860016696105756e-07
1.1317604564354055e-06,0.7262021901422334,3.76,0.0,0.9010427507401423,0.9794554475225051,0.0035446725254880463,0.0009836437103497512,0.027805339866572184,0.03179060312234692,0.00048633861281683146,0.004322940656040177,2.3458948061112024e-09,1.9825962383351215e-10,0.0012387574632144128,0.0005574053570588266,3.4048152576795806e-06,0.01310030687130673,0.0001031533162721695,0.010464050509635812,0.0010894831477932816,0.0006003982314283618,3.954599046174689e-07,0.002916925263504499,0.0006706957649040557,3.7977208733139814e-05,7.104918692406598e-05,5.221095034683507e-07
1.1466376703509717e-06,0.7262616993543592,3.76,0.0,0.9002519611979984,0.9791437679667834,0.0036308913670089213,0.0009884982117940402,0.028296546594551324,0.032278985619533136,0.0004907332020368994,0.004324047062864244,2.3462224135387816e-09,1.982327019705906e-10,0.0012432639647346907,0.000557395777105095,3.464052198322909e-06,0.013326266619989193,0.00010312716563536093,0.01065583923257102,0.0011267175252826004,0.0006052921442444163,4.0228954923779284e-07,0.0029159970980595293,0.0006977537209672559,3.995251438644191e-05,7.519021989920453e-05,5.602064493660157e-07
1.161514884266538e-06,0.726321222480096,3.76,0.0,0.8994604916233355,0.9788314420187317,0.0037174704820880245,0.0009931824851596373,0.028787197686086372,0.0327679675530144,0.0004950699958438507,0.0043249343588004936,2.3463952478508816e-09,1.9819549615647006e-10,0.0012477070942154018,0.00055735333058082,3.5231724856531374e-06,0.013552219585460193,0.00010309473906802592,0.010847847855509853,0.001164613612188439,0.0006101316092695185,4.091054593727112e-07,0.002915067006573773,0.0007253419074145257,4.1994953005015504e-05,7.949548988772832e-05,6.003621158370669e-07
1.1763920981821042e-06,0.7263807580855534,3.76,0.0,0.8986683880002307,0.978518484667558,0.0038043946896716236,0.000997703824107863,0.02927724678413936,0.03325753777331933,0.0004993490700721162,0.004325613885862403,2.3464213928260543e-09,1.9814854556082276e-10,0.0012520900730080442,0.0005572797400489334,3.582170312914061e-06,0.013778152718608667,0.0001030563715688029,0.011040064434006926,0.0012031706844973457,0.0006149186191712185,4.1590697884521036e-07,0.002914135033737958,0.000753456234324735,4.410546578650206e-05,8.396815143239319e-05,6.426469761970756e-07
1.206146526013237e-06,0.7264998614086966,3.76,0.0,0.8970824518772008,0.9778907324016273,0.003979220923040349,0.0010062855006966495,0.03025536512101436,0.03423840140876566,0.000507734403848354,0.0043263921199718286,2.3460638832910646e-09,1.9802742897829806e-10,0.0012606876642611902,0.0005570455761455298,3.6997768665390262e-06,0.014229910676911057,0.00010296306764546021,0.011425076600043181,0.001282264567465443,0.0006243428208181401,4.2946439178971383e-07,0.00291226561287535,0.0008112465953343233,4.853440144457019e-05,9.342814352301114e-05,7.338903631874525e-07
1.2329255110612563e-06,0.7266070843196033,3.76,0.0,0.8956533596521838,0.977323733149921,0.0041376055468148615,0.0010135193598395991,0.03113319381885206,0.035123090466900916,0.0005150847288375162,0.004326484273951317,2.3453133182368124e-09,1.9788995766594051e-10,0.0012682489134019075,0.0005567438415107649,3.8051517052758367e-06,0.014636307580425313,0.00010286179409979142,0.011772190552903723,0.0013557010866759762,0.0006326634956446068,4.416109453068113e-07,0.002910577108839741,0.0008650149409046313,5.276238277442439e-05,0.00010254575029004452,8.240151673989717e-07
1.2597044961092757e-06,0.7267143288723804,3.76,0.0,0.8942228357782425,0.9767548926891784,0.0042969007341548,0.001020326399598236,0.03200845108879465,0.0360095375676399,0.0005222495850916197,0.004326054800236844,2.344195382922849e-09,1.977281110870983e-10,0.0012756584720003089,0.0005563641879187429,3.910052501704522e-06,0.015042466480157522,0.00010274573961764726,0.012119817693927877,0.0014312651584851648,0.0006408414911624245,4.5370214512768566e-07,0.0029088831189697005,0.0009204215890813457,5.722485482298219e-05,0.00011225361389103483,9.221717537856286e-07
1.286483481157295e-06,0.7268215893204122,3.76,0.0,0.8927910797240124,0.9761842772996457,0.004457039361659915,0.0010267396413356296,0.03288094074672792,0.03689769653286513,0.0005292296945432274,0.004325151484275188,2.3427440615191263e-09,1.9754415658656796e-10,0.0012829300220206636,0.0005559138536228095,4.014455057095547e-06,0.015448332845064642,0.00010261630984831773,0.012467906957404936,0.001508950501689933,0.000648885634054796,4.657352594613636e-07,0.00290718384083138,0.0009774408613920187,6.192674682429551e-05,0.00012256920650296284,1.0287994950548703e-06
1.3132624662053144e-06,0.7269288604785034,3.76,0.0,0.8913582745618809,0.975611948280254,0.004617959544403337,0.0010327895964122088,0.03375048422982266,0.03778752566862671,0.0005360258541360996,0.004323817799821301,2.340990251495213e-09,1.9734015577960928e-10,0.0012900760412375475,0.0005553994187321373,4.11833746573757e-06,0.015853857209069778,0.00010247478205837297,0.0128164116395938,0.0015887503483864144,0.0006568040594818437,4.777078161524089e-07,0.0029054794571641562,0.00103604683073091,6.68728259025709e-05,0.00013350972246538848,1.1443451023699043e-06
1.3400414512533338e-06,0.7270361377449621,3.76,0.0,0.889924588368711,0.9750379623934173,0.004779604229160112,0.0010385043999450155,0.03461691906651937,0.03867898737617303,0.0005426389333445826,0.0043220933011007675,2.3389620460204425e-09,1.9711798337693451e-10,0.0012971079098999102,0.0005548268655668876,4.22167991435953e-06,0.016258994710115396,0.00010232231694491423,0.01316528900054152,0.0016706574868796302,0.0006646042612089203,4.896175799018722e-07,0.0029037701371853633,0.0010962134178187613,7.206769781958189e-05,0.00014509207616035074,1.2692622229788146e-06
1.3668204363013531e-06,0.7271434169939126,3.76,0.0,0.8884901755125527,0.974462372268956,0.004941920811560423,0.0010439099498041455,0.03548009747782511,0.03957204779364933,0.0005490698718415231,0.004320013978799703,2.336684990194314e-09,1.9687934424167525e-10,0.0013040360075261804,0.0005542016333907949,4.324464499067134e-06,0.016663704671779783,0.00010215996934258153,0.013514499902899695,0.001754664300707635,0.0006722931389884478,5.0146253150756e-07,0.0029020560377553658,0.0011579144719916544,7.751580798192096e-05,0.00015733290084293052,1.404011041313659e-06
1.3935994213493725e-06,0.72725069456114,3.76,0.0,0.8870551778353938,0.9738852267714414,0.00510486077668767,0.0010490300476945595,0.03633988509734512,0.040466676465793015,0.000555319677281709,0.004317612583734538,2.3341823139170526e-09,1.9662578889468635e-10,0.0013108698009435902,0.0005535286681295213,4.426675057808631e-06,0.017067950222883148,0.00010198869794872724,0.013864008483699347,0.0018407628041925768,0.0006798770432599389,5.132408488808034e-07,0.00290033730453522,0.0012211238387831692,8.322144266362355e-05,0.00017024854826005968,1.5490578838157596e-06
1.4203784063973919e-06,0.7273579671861641,3.76,0.0,0.8856197257359353,0.973306571333242,0.005268379363592073,0.001053886540344854,0.03719615980498119,0.041362846040225984,0.0005613894231861766,0.004314918920076935,2.331475142750377e-09,1.9635872757740081e-10,0.0013176179240999906,0.0005528124673747091,4.528297017719023e-06,0.017471697952895028,0.00010180937412556649,0.01421378185716007,0.001928944674707785,0.0006873618171120013,5.249508897221969e-07,0.0028986140729692646,0.0012858154153561486,8.918873042427574e-05,0.0001838550889599128,1.7048748274295321e-06
1.4471573914454112e-06,0.7274652319801758,3.76,0.0,0.8841839391616371,0.9727264482573884,0.005432435253348351,0.0010584994580115153,0.03804881066287342,0.04226053198766075,0.000567280246901076,0.004311960111766898,2.328582689417853e-09,1.960794430014813e-10,0.0013242882506660284,0.0005520571212466297,4.6293172560195485e-06,0.017874917598857554,0.00010162278989014161,0.014563789844777984,0.0020192012820391347,0.0006947528355346096,5.365911757734499e-07,0.0028968864691247416,0.001351963195875662,9.542164368758309e-05,0.00019816831314223047,1.871939311964088e-06
