Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237),CFO(50),H2O2(11)
1.799292699201997e-07,0.13805740301239303,3.76,0.0,0.8608345194323972,0.993595124485676,0.0007252025367469984,0.0003807070894145989,0.005829585382128875,0.007521407518284103,0.00019960029586095523,0.0015956051975857173,9.368875487392207e-09,3.521776840826451e-10,0.0004699930535456753,0.0006322457049929511,3.3638828164445094e-06,0.0026544181498353607,3.432514204318077e-05,0.0023221795709579772,0.00021840637104950154,0.00020572866300113071,7.184470679809322e-08,0.0021248466923542704,4.357366584784551e-05,4.506416793449343e-06,4.367370926515695e-06,8.79535958894848e-09,6.58506653965174e-05,9.472969540246254e-10,4.428858400972695e-08,1.4769429460107043e-09,3.4248823996035346e-05,4.069741287269624e-09,9.761533198829599e-07,8.254722094402909e-07
1.8327359193042424e-07,0.13806164131529483,3.76,0.0,0.860545129831093,0.9934776706089025,0.0007577828955084598,0.0003876033617639892,0.0060089156106978014,0.007695369398183912,0.0002031607964159485,0.0016000887853195602,9.404813758920018e-09,3.5314524905487253e-10,0.0004727073814891087,0.0006347779653959225,3.467773562483623e-06,0.0027369947019453165,3.446614897906036e-05,0.002390536181186225,0.00023025609178252093,0.00020871960301935613,7.404519096533476e-08,0.002124595551021587,4.669946149786346e-05,4.899864171929652e-06,4.699401573810719e-06,9.590592744985993e-09,6.820287536201236e-05,9.765559643112961e-10,4.589148149604933e-08,1.5302650662928082e-09,3.6132160987005335e-05,4.2717854768794156e-09,1.0035309393733934e-06,8.531149634647707e-07
1.866179139406488e-07,0.13806588935406558,3.76,0.0,0.8602543624293507,0.9933595652795575,0.0007909495093932175,0.0003943538181354029,0.006188977209247211,0.007869835250249951,0.00020670838424639864,0.001604309511033483,9.438617928756873e-09,3.5405267075643494e-10,0.0004753249980895431,0.0006371179248609649,3.5720696948655707e-06,0.002819980124872268,3.459640680240068e-05,0.002459208433248091,0.00024246959249438842,0.00021164522760059345,7.625398402277428e-08,0.0021243430155792275,4.996572076560863e-05,5.317396426250512e-06,5.0491935630488335e-06,1.0442406860425847e-08,7.063236085402591e-05,1.0059293708411237e-09,4.7547562994112605e-08,1.5853526259019287e-09,3.8060512434691093e-05,4.477301182031368e-09,1.0305832857570064e-06,8.810814111738976e-07
1.8996223595087333e-07,0.13807014659045533,3.76,0.0,0.8599622736412464,0.9932408245925386,0.0008246903656543003,0.00040096018381803144,0.006369707816353722,0.00804478501409354,0.00021024285519515154,0.0016082811080006963,9.470399004167615e-09,3.5490309096490427e-10,0.00047785089897557604,0.0006392754633779714,3.6767339902739035e-06,0.0029033508381615487,3.471646629408389e-05,0.002528181926454899,0.00025504836711220106,0.00021450763828888527,7.847030833063367e-08,0.0021240891204928405,5.3374190213677634e-05,5.759815907405226e-06,5.417324997447588e-06,1.1353511067854698e-08,7.314077373565222e-05,1.035406700321616e-09,4.925841762367974e-08,1.642256234384649e-09,4.003274594257234e-05,4.6861459422951384e-09,1.05731311776549e-06,9.093650321071892e-07
1.9330655796109788e-07,0.13807441251435384,3.76,0.0,0.8596689175597422,0.9931214638574447,0.000858993597198775,0.0004074244056860921,0.0065510476921399685,0.00822019974782792,0.00021376401345237801,0.0016120165952338995,9.500262278588827e-09,3.5569948812353284e-10,0.000480289816440459,0.0006412600184535911,3.7817307958642202e-06,0.002987084422975683,3.482685383326295e-05,0.002597443008680914,0.00026799378181594473,0.00021730891661021404,8.069341915521834e-08,0.0021238338985472313,5.692650284071356e-05,6.227923366027568e-06,5.804381709325636e-06,1.2326658310095272e-08,7.572971705733295e-05,1.0649779217944095e-09,5.1025605360758326e-08,1.701025508041576e-09,4.204770556995608e-05,4.8981800362202105e-09,1.083725371152892e-06,9.379593439194739e-07
1.9665087997132242e-07,0.13807868664248812,3.76,0.0,0.8593743460362329,0.9930014976408724,0.0008938475002709115,0.000413748624512978,0.006732939628933258,0.008396061573744795,0.00021727167116979138,0.0016155283145441082,9.528307618407751e-09,3.5644468578079713e-10,0.00048264623335110833,0.0006430805986561282,3.887025975889071e-06,0.0030711595709082243,3.492807211419136e-05,0.0026669787366505274,0.0002813070804048801,0.00022005111764501078,8.292260354423516e-08,0.002123577380935714,6.062418097005254e-05,6.722517360084761e-06,6.210957049493103e-06,1.3364642817955811e-08,7.84007447798175e-05,1.0946334314831036e-09,5.2850655339836256e-08,1.7617090205736372e-09,4.410421591095199e-05,5.11326677744433e-09,1.1098269319148567e-06,9.66857903511801e-07
1.9999520198154697e-07,0.13808296851716154,3.76,0.0,0.8590786087590951,0.9928809398064053,0.000929240549898679,0.00041993514921433335,0.006915328862920755,0.008572353625966759,0.00022076564809498175,0.0016188279656769707,9.554629736521413e-09,3.5714136059758813e-10,0.0004849243963763078,0.0006447457975772883,3.992586858887288e-06,0.003155556034353691,3.50206008904775e-05,0.002736776838310997,0.000294989389488581,0.00022273626455993908,8.515717921483896e-08,0.0021233195973448674,6.446863931065508e-05,7.244393694651248e-06,6.637651660987766e-06,1.447029763058878e-08,8.115536164191226e-05,1.1243640378903388e-09,5.4735064349577685e-08,1.824354259722709e-09,4.620108592846773e-05,5.331272774339497e-09,1.1356264203413296e-06,9.960543080685791e-07
2.033395239917715e-07,0.13808725770503658,3.76,0.0,0.8587817533310227,0.9927598035524169,0.0009651614132648683,0.00042598643294836785,0.007098162987048996,0.008749060000099151,0.00022424577122497676,0.0016219266396309126,9.579318453043344e-09,3.5779204995170934e-10,0.00048712832855007324,0.0006462638080509853,4.0983821855922205e-06,0.0032402545784854992,3.510489773738836e-05,0.00280682567718906,0.0003090417235032451,0.00022536634399501824,8.7396493455759e-08,0.0021230605760377075,6.846118815556099e-05,7.794344892913676e-06,7.085073239223192e-06,1.5646492165094138e-08,8.39950231605335e-05,1.154160947282598e-09,5.6680295512438694e-08,1.889007589604036e-09,4.8337112547519625e-05,5.552068138125033e-09,1.1611339866580822e-06,1.0255421960048983e-06
2.0668384600199606e-07,0.1380915537959608,3.76,0.0,0.8584838253449997,0.9926381014478213,0.0010015989611553496,0.00043190505099806336,0.007281391865368389,0.008926165704882357,0.00022771187447816362,0.0016248348502530903,9.602458943597384e-09,3.5839915914826516e-10,0.0004892618411916332,0.0006476424365006745,4.204382057682855e-06,0.0033252369348711324,3.5181398824648255e-05,0.0028771142186328797,0.0003234649895545575,0.00022794330221372964,8.963992204932262e-08,0.0021228003439293197,7.26030366863149e-05,8.373159697510794e-06,7.553836280555307e-06,1.6896129840333823e-08,8.692113575128869e-05,1.1840157491204881e-09,5.8687777138693626e-08,1.9557142184145572e-09,5.051108401324573e-05,5.775526644241755e-09,1.1863611186957666e-06,1.0553152478280298e-06
2.100281680122206e-07,0.13809585640183747,3.76,0.0,0.8581848684587736,0.9925158454658773,0.0010385422776278462,0.000437693680357611,0.0074649675489821075,0.009103656615826971,0.00023116379838373767,0.001627562564201262,9.624131975673715e-09,3.589649682574226e-10,0.0004913285452070892,0.0006488891173136623,4.310557887476138e-06,0.0034104857567348558,3.525051969377155e-05,0.002947631997844984,0.00033825999208896907,0.00023046904193472294,9.188686821445096e-08,0.002122538926657571,7.689529635502768e-05,8.981622601271714e-06,8.044561821183718e-06,1.8222145758703385e-08,8.99350569585507e-05,1.213920401815278e-09,6.07589017454362e-08,2.0245181712042475e-09,5.27217830199891e-05,6.0015258673398604e-09,1.211320461762395e-06,1.0853671869170872e-06
2.1337249002244515e-07,0.1381001651555402,3.76,0.0,0.8578849244677375,0.9923930470161457,0.001075980668037203,0.0004433550809445562,0.007648844193731292,0.00928151943080397,0.0002346013897878731,0.0016301192293543094,9.644414133517982e-09,3.594916386094008e-10,0.0004933318617985272,0.0006500109271576728,4.416882348642925e-06,0.0034959845758670343,3.5312656034928865e-05,0.0030183690896161855,0.0003534274373957185,0.00023294541977187384,9.413676156932803e-08,0.002122276348654123,8.133898431849982e-05,9.620513406382657e-06,8.557877168193435e-06,1.9627504448767204e-08,9.303809578462372e-05,1.2438672190715028e-09,6.289502523117499e-08,2.0954622674214846e-09,5.496798961852966e-05,6.229947280300794e-09,1.236025650724092e-06,1.115691780224886e-06
2.167168120326697e-07,0.13810447970987166,3.76,0.0,0.8575840333761249,0.9922697169747099,0.0011139036655478801,0.00044889207835855873,0.007832977979730177,0.009459741627555819,0.00023802450157582925,0.0016325138017511062,9.663378032015142e-09,3.599812189521693e-10,0.0004952750326058552,0.0006510145991650735,4.523329328018656e-06,0.0035817177611721335,3.5368184458905484e-05,0.003089316079673706,0.00036896793794228525,0.00023537424421502665,9.638905711886665e-08,0.0021220126332088135,8.593502690108804e-05,1.0290606810977722e-05,9.094415624435077e-06,2.111519767101057e-08,9.623151310809973e-05,1.2738488561709065e-09,6.509746619668158e-08,2.1685881029299557e-09,5.724848390911886e-05,6.460676312495134e-09,1.260491154190055e-06,1.146282838906052e-06
2.2006113404289424e-07,0.138108799736565,3.76,0.0,0.8572822334664489,0.9921458657127544,0.0011523010362590618,0.0004543075481074184,0.008017327032846548,0.009638311423088847,0.000241432992409224,0.0016347547711343317,9.68109252002281e-09,3.6043565128609825e-10,0.000497161129306484,0.0006519065369201459,4.6298738785681954e-06,0.0036676704788407427,3.5417463260294664e-05,0.0031604640375597426,0.0003848820165462739,0.00023775727408904457,9.864323426825342e-08,0.002121747802528234,9.068426306515644e-05,1.0992672022124776e-05,9.654816208835483e-06,2.2688242288237542e-08,9.951652218200494e-05,1.3038582965787477e-09,6.736750540283836e-08,2.2439360361900865e-09,5.956204852841332e-05,6.693602388094655e-09,1.2847321305982696e-06,1.1771342188754706e-06
2.2340545605311878e-07,0.13811312492532737,3.76,0.0,0.8569795613671285,0.9920215031235824,0.001191162783061446,0.0004596044012212249,0.008201851348202992,0.00981721773490065,0.0002448267264777269,0.0016368501851718952,9.697622873607586e-09,3.6085677640726194e-10,0.000498993062698326,0.0006526928281964158,4.736492173551798e-06,0.00375382865412343,3.546083316875615e-05,0.0032318044909599515,0.00040117011038706473,0.0002400962174346155,1.0089879585919665e-07,0.0021214818777963254,9.55874478701935e-05,1.1727472394165082e-05,1.0239723373621069e-05,2.4349678201398468e-08,0.00010289428920289992,1.3338888393408368e-09,6.970638535637529e-08,2.321545178330122e-09,6.190747093874323e-05,6.9286189431021695e-09,1.3087642958958469e-06,1.2082398213011103e-06
2.2674977806334332e-07,0.1381174549829249,3.76,0.0,0.8566760521182641,0.9918966386481698,0.0012304791483378718,0.0004647855711763879,0.008386512715754838,0.009996450143990504,0.0002482055732644539,0.0016388076724243455,9.713030979640115e-09,3.612463391646634e-10,0.0005007735912917027,0.0006533792584024051,4.8431614619276446e-06,0.0038401789346773248,3.549861808582265e-05,0.003303329401405073,0.0004178325748608314,0.00024239273076018768,1.0315526723333087e-07,0.002121214879229688,0.00010064525590392222,1.2495765091363876e-05,1.0849786719819236e-05,2.6102566350977098e-08,0.00010636593394269098,1.3639340863878748e-09,7.211531001463218e-08,2.401453386827688e-09,6.428354552836773e-05,7.1656234093939115e-09,1.3326038024169594e-06,1.2395935930351842e-06
2.3009410007356787e-07,0.13812178963230878,3.76,0.0,0.8563717392355303,0.9917712812993354,0.0012702406156131986,0.00046985400205277794,0.008571274647984897,0.010175998859597324,0.0002515694073243731,0.0016406344641227615,9.727375510193203e-09,3.6160599343707573e-10,0.0005025053294351903,0.000653971323703176,4.949860025016754e-06,0.003926708655451365,3.5531125805250334e-05,0.0033750311412728195,0.000434869687282695,0.00024464841861966804,1.0541219532487563e-07,0.002120946826125724,0.00010585828467082924,1.329830077383347e-05,1.1485660712282946e-05,2.7949986783564257e-08,0.0001099325304354879,1.3939879300760962e-09,7.459544460076628e-08,2.483697262514478e-09,6.668907553148249e-05,7.404517182190533e-09,1.3562671284973094e-06,1.2711895269875332e-06
2.3343842208379241e-07,0.13812612861177997,3.76,0.0,0.856066654772176,0.991645439684593,0.0013104379102526823,0.00047481263784904075,0.008756102309742348,0.010355854685607607,0.0002549181080750558,0.0016423374148183533,9.740712088165787e-09,3.619373068615383e-10,0.0005041907549995186,0.0006544742437917069,5.056567134447691e-06,0.004013405805072876,3.55586487152991e-05,0.0034469024720207323,0.00045228165043995305,0.0002468648334749438,1.0766914777715291e-07,0.0021206777369141266,0.00011122705792542986,1.4135823305698594e-05,1.2148004395364648e-05,2.989503678285214e-08,0.00011359510771237809,1.4240445417459197e-09,7.714791552107302e-08,2.568312149656841e-09,6.912287477678021e-05,7.64520557816082e-09,1.379770978325046e-06,1.3030216624450227e-06
2.3678274409401696e-07,0.13813047167419257,3.76,0.0,0.8557608293791175,0.9915191220277657,0.0013510619993022147,0.00047966441288318514,0.008940962450242163,0.010536008988574722,0.0002582515595991374,0.0016439230219620561,9.753093444544169e-09,3.6224176532098034e-10,0.0005058322166426827,0.0006548929742896576,5.163263011391861e-06,0.004100258993695733,3.5581464481655094e-05,0.0035189365235841212,0.00047006859600045713,0.00024904347580617393,1.0992571208644767e-07,0.002120407629205059,0.00011675202893931774,1.5009069484485509e-05,1.2837481110252383e-05,3.194082906394511e-08,0.00011735465057749195,1.4540983601439248e-09,7.977381037638468e-08,2.6553321388681607e-09,7.158376927334016e-05,7.88759776980171e-09,1.4031321915031051e-06,1.3350840853406302e-06
2.401270661042415e-07,0.1381348185861942,3.76,0.0,0.8554542923631285,0.9913923361894383,0.0013921040905580306,0.0004844122432077288,0.009125823337231335,0.010716453667290095,0.0002615696504578694,0.0016453974444694784,9.764569567700162e-09,3.62520777188033e-10,0.0005074319406785426,0.0006552322187622823,5.269928787094494e-06,0.0041872574222681785,3.559983671001202e-05,0.0035911267748764252,0.00048823058778028444,0.0002511857944364533,1.1218149477692397e-07,0.002120136519828379,0.00012243358369266885,1.5918768790732402e-05,1.3554758214872392e-05,3.4090490029580475e-08,0.00012121210041922711,1.4841440798976937e-09,8.247417805985067e-08,2.744790072590719e-09,7.40705986425471e-05,8.13160670475909e-09,1.4263676617795961e-06,1.3673709284758038e-06
2.434713881144661e-07,0.13813916912750207,3.76,0.0,0.8551470717431328,0.9912650896862917,0.0014335556309477177,0.0004890590189710697,0.00931065469331847,0.010897181123846246,0.00026487227351517734,0.0016467665203236726,9.775187845106204e-09,3.6277567735592017e-10,0.0005089920375703632,0.000655496440337124,5.376546464700022e-06,0.004274390853176524,3.561401558760733e-05,0.0036634670353325265,0.0005067676248749246,0.0002532931870409371,1.1443612059953301e-07,0.002119864424876956,0.00012827204398239584,1.686564315683933e-05,1.430050680715846e-05,3.63471580866004e-08,0.00012516835605097868,1.514176641274799e-09,8.5250028933703e-08,2.8367175529290045e-09,7.658221740461026e-05,8.377149023835119e-09,1.4494942643906018e-06,1.399876371699532e-06
2.4681571012469065e-07,0.1381435230902137,3.76,0.0,0.8548391943046126,0.9911373897093966,0.0014754083042987965,0.0004936075976593222,0.009495427634455001,0.011078184236131551,0.00026815932577165755,0.0016480357832653794,9.784993197835994e-09,3.6300773106872324e-10,0.000510514508069853,0.0006556898729202942,5.483098882365167e-06,0.004361649582219745,3.5624238503255465e-05,0.003735951427438681,0.0005256796446582633,0.0002553670008137018,1.1668923175684423e-07,0.002119591359749386,0.00013426767044055947,1.78504067541996e-05,1.5075401452388062e-05,3.871398202082789e-08,0.00012922427457618513,1.5441912197824855e-09,8.810233507795042e-08,2.9311449516310804e-09,7.911749612807467e-05,8.624144965223977e-09,1.4725287914559498e-06,1.4325946420474263e-06
2.501600321349152e-07,0.1381478802781508,3.76,0.0,0.8545306856521558,0.9910092431415216,0.0015176540285657674,0.0004980607981555513,0.009680114610549325,0.01125945633169733,0.0002714307082079764,0.001649210478617855,9.794028208207862e-09,3.6321813753986963e-10,0.000512001249021236,0.0006558165320074934,5.589569677649433e-06,0.004449024411869295,3.563073064561989e-05,0.0038085743701957438,0.0005449665256536476,0.0002574085332684824,1.1894048715973544e-07,0.0021193173391817533,0.00014042066545792784,1.8873765797680637e-05,1.5880119915190598e-05,4.119411942836841e-08,0.00013338067227293494,1.5741832155158515e-09,9.103203060432982e-08,3.028101421985037e-09,8.16753224505085e-05,8.872518254771564e-09,1.4954878948734445e-06,1.465520013843996e-06
2.535043541451398e-07,0.13815224050623565,3.76,0.0,0.85422157026016,0.9908806565735079,0.0015602849525814745,0.0005024213955561016,0.00986468934818912,0.011440991162938724,0.0002746863256371546,0.001650295578290949,9.802333240905063e-09,3.6340803338601224e-10,0.0005134540588488973,0.0006558802250896435,5.69594325316879e-06,0.004536506625768208,3.5633705579625247e-05,0.0038813305634652186,0.0005646280902813076,0.00025941903315195074,1.2118956170771915e-07,0.00211904237728337,0.00014673117600872717,1.9936418366549985e-05,1.671534289674431e-05,4.379073520126993e-08,0.00013763832549378813,1.604148244102319e-09,9.404001202916012e-08,3.127614912441251e-09,8.425460197831237e-05,9.122195998898836e-09,1.5183880361684161e-06,1.4986468087711196e-06
2.5684867615536436e-07,0.13815660359989743,3.76,0.0,0.8539118715217273,0.9907516363197499,0.0016032934523937967,0.0005066921166864938,0.010049126795442028,0.011622782883531961,0.0002779260865652458,0.0016512957950068643,9.809946557893803e-09,3.635784958957051e-10,0.0005148746427461954,0.0006558845616553224,5.8022047434945885e-06,0.004624087964423739,3.563336580104866e-05,0.00395421497315037,0.000584664107486413,0.00026139970145050813,1.2343614559249628e-07,0.002118766487575399,0.00015319929637367532,2.103905424097096e-05,1.7581753777596286e-05,4.650700006541798e-08,0.00014199797157685192,1.6340821275252762e-09,9.712713869907354e-08,3.2297121818003034e-09,8.685425907334483e-05,9.373108573220945e-09,1.5412454427706806e-06,1.531969395905615e-06
2.6019299816558893e-07,0.13816096939450911,3.76,0.0,0.8536016117957783,0.9906221884328574,0.0016466721272440368,0.0005108756362621651,0.010233403068700167,0.011804826026072014,0.00028114990305993793,0.001652215595787817,9.816904427452317e-09,3.63730546115147e-10,0.0005162646175821301,0.0006558329627942347,5.9083399832777266e-06,0.004711760602047878,3.562990326944968e-05,0.0040272228171671556,0.0006050742952520018,0.0002633516924736604,1.2567994363338035e-07,0.0021184896830166444,0.00015982507075933244,2.2182354753223e-05,1.8480038366464373e-05,4.9346089168514726e-08,0.00014646030976451488,1.663980884239152e-09,1.0029423326399264e-07,3.3344188157644484e-09,8.94732375337865e-05,9.625189499010453e-09,1.5640760702088e-06,1.5654821917286224e-06
2.635373201758135e-07,0.13816533773485157,3.76,0.0,0.8532908124524179,0.9904923187175232,0.0016904137952389743,0.0005149745736421142,0.010417495401530166,0.011987115480855997,0.000284357690626631,0.0016530592147437535,9.823241227603525e-09,3.63865151771342e-10,0.0005176255165416652,0.0006557286704076553,6.014335476575594e-06,0.004799517124500646,3.5623499919703244e-05,0.004100349552162236,0.0006258583230009585,0.0002652761149989736,1.2792067463602506e-07,0.002118211976031986,0.00016660849581265184,2.3366992652832744e-05,1.9410884655309615e-05,5.231118071599118e-08,0.00015102600212658497,1.6938407212370717e-09,1.0354208219203684e-07,3.441759244687812e-09,9.211050117638121e-05,9.87837532284334e-09,1.586895569731706e-06,1.5991796601093964e-06
2.668816421860381e-07,0.13816970847460586,3.76,0.0,0.8529794939165942,0.9903620327436339,0.001734511488764332,0.0005189914901262934,0.01060138209548703,0.012169646475759362,0.0002875493680915634,0.0016538306651962941,9.828989544228403e-09,3.639832300607156e-10,0.0005189587935146533,0.000655574756033197,6.120178367356367e-06,0.004887350508291707,3.561432815248421e-05,0.004173590860937652,0.0006470158138911848,0.00026717403346533387,1.3015807077072296e-07,0.002117933378547993,0.00017354952303036858,2.459363198483385e-05,2.0374982580904138e-05,5.5405454652727505e-08,0.00015569567448489878,1.7236580261526826e-09,1.0687143632134074e-07,3.5517567624080508e-09,9.476503432689794e-05,1.01326054997164e-08,1.6097192608901177e-06,1.633056312265946e-06
2.7022596419626264e-07,0.13817408147587046,3.76,0.0,0.8526676757100846,0.990231335858692,0.0017789584496834493,0.0005229288867503425,0.010785042472847464,0.01235241455715352,0.0002907248574915804,0.001654533751173212,9.834180264132989e-09,3.640856502816746e-10,0.0005202658272474677,0.0006553741292923429,6.225856411154606e-06,0.004975254100596623,3.5602551304118475e-05,0.00424694264054394,0.0006685463470080251,0.0002690464692027935,1.3239187698182613e-07,0.0021176539020142894,0.0001806480610635279,2.5862927980405515e-05,2.137302379306106e-05,5.8632091388502796e-08,0.00016046991733676647,1.7534293580044665e-09,1.1028301144415077e-07,3.6644335459895623e-09,9.743584222535919e-05,1.0387822267176095e-08,1.6325621086342244e-06,1.6671067067048143e-06
2.735702862064872e-07,0.1381784566087041,3.76,0.0,0.8523553764918541,0.9901002331995681,0.0018237481243612342,0.0005267892025339307,0.01096845683121613,0.012535415571815495,0.0002938840839701593,0.0016551720783060059,9.838842663323353e-09,3.641732363212265e-10,0.0005215479252706572,0.0006551295459700613,6.331357947850841e-06,0.005063221600245128,3.558832409627038e-05,0.004320400991005576,0.0006904494594579328,0.0002708944016886794,1.346218504205507e-07,0.0021173735574247705,0.00018790397791803708,2.7175526959171614e-05,2.2405701429640604e-05,6.199427056515663e-08,0.00016534928677489435,1.7831514402751178e-09,1.1377748891886805e-07,3.7798106762317325e-09,0.00010012195135228203,1.0643970520894152e-08,1.6554387045089707e-06,1.7013254491421633e-06
2.769146082167118e-07,0.13818283375069143,3.76,0.0,0.8520426140968216,0.9899687297036085,0.0018688741585499158,0.0005305748131416093,0.01115160639995655,0.012718645649781812,0.0002970269756793221,0.0016557490641614311,9.843004490725503e-09,3.6424676903270424e-10,0.0005228063276151805,0.0006548436157365115,6.436671875545473e-06,0.005151247039639743,3.557179306597988e-05,0.004393962204644641,0.0007127246483672817,0.0002727187698208957,1.3684775989304723e-07,0.002117092355350881,0.00019531710305262915,2.8532066242474346e-05,2.3473709898399373e-05,6.549516986351807e-08,0.00017033430540168418,1.8128211543722289e-09,1.1735551630595483e-07,3.897908158865039e-09,0.00010282240968187742,1.0900997698862935e-08,1.6783632515534199e-06,1.7357071924081687e-06
2.8025893022693636e-07,0.13818721278653215,3.76,0.0,0.8517294055730831,0.9898368301191616,0.0019143303921698334,0.000534288029917616,0.011334473298396873,0.012902101188100836,0.00030015346368708926,0.0016562679480362909,9.846692047586258e-09,3.643069884833017e-10,0.0005240422103290665,0.0006545188095213946,6.541787625497413e-06,0.005239324767564277,3.555309697659754e-05,0.004467622755970413,0.0007353713727901414,0.00027452047320049343,1.3906938533799138e-07,0.002116810305960257,0.0002028872293760627,2.9933174076967575e-05,2.45777446657085e-05,6.913796384824122e-08,0.00017542546323604655,1.842435530847434e-09,1.2101770802397808e-07,4.01874494629865e-09,0.00010553628686785831,1.1158853661062185e-08,1.7013495525356758e-06,1.7702466363366265e-06
2.8694757424738545e-07,0.13819597611189902,3.76,0.0,0.8511017146069562,0.9895718607911194,0.0020062097563042602,0.0005415062030298733,0.011699291776953478,0.01326967547953969,0.0003063569669437937,0.0016571435297091297,9.852742754499878e-09,3.6439025626421923e-10,0.0005264508204862784,0.0006537618002659368,6.751384842305979e-06,0.005415615970827679,3.550972809799826e-05,0.004615228624981945,0.0007817770846608266,0.00027805929531700126,1.4349895663434258e-07,0.0021162437039797906,0.00021849748554122586,3.287156264661647e-05,2.6896679051911917e-05,7.686191196449271e-08,0.00018592799903567063,1.9014871041425504e-09,1.2859688050044261e-07,4.268707112813444e-09,0.00011100068535302174,1.167686279331585e-08,1.7475605822272172e-06,1.8397776597552507e-06
2.9296735386578963e-07,0.13820386855733177,3.76,0.0,0.8505354231246955,0.9893320778795687,0.002089972455679688,0.0005477768266645267,0.012026499138045025,0.013601232211865584,0.00031188338441274566,0.0016577620088678838,9.856803176615106e-09,3.6442632783894783e-10,0.0005285521543811881,0.0006529697255201926,6.939248632662271e-06,0.00557440610526873,3.546453799795936e-05,0.00474838167696328,0.0008248067330501077,0.0002811749872737296,1.4746892243209482e-07,0.00211573095878485,0.0002330808993044945,3.5674651421833296e-05,2.911392145800739e-05,8.433048971871046e-08,0.0001957475575775158,1.9544173171369873e-09,1.3571148708239064e-07,4.503210840428587e-09,0.00011595565023872624,1.2145447918732429e-08,1.7894917267226962e-06,1.9028427036010584e-06
2.989871334841938e-07,0.13821176563105492,3.76,0.0,0.849967918978108,0.9890910778471393,0.0021747175112807617,0.0005538458644410181,0.012352549183054673,0.013933474063357645,0.00031735570640703965,0.0016582353989816128,9.85967739015271e-09,3.644291229850996e-10,0.0005305962236899674,0.000652084489323526,7.1263278957306895e-06,0.005733290584053532,3.5414175461228985e-05,0.0048818091216954445,0.0008690301873317866,0.0002842295750029357,1.5142204354191467e-07,0.0021152156100070507,0.0002481682963388266,3.863149192560786e-05,3.1458732462697594e-05,9.230791991241662e-08,0.00020591723235448045,2.007128230412197e-09,1.4310689911257962e-07,4.746838896370715e-09,0.0001209406216193932,1.2616037046510229e-08,1.8318186553291665e-06,1.9663384035798235e-06
3.05006913102598e-07,0.13821966687293383,3.76,0.0,0.8493992775199467,0.9888488827475779,0.0022604153154684413,0.0005597244509003734,0.01267736490761783,0.014266387826904632,0.00032277362590975886,0.001658577263112603,9.861475503980276e-09,3.644017388096739e-10,0.0005325879732122141,0.0006511163401068373,7.312577332546464e-06,0.005892245915754307,3.535921635951405e-05,0.005015495835621969,0.0009144431373630356,0.00028722705133278533,1.5535737765456985e-07,0.0021146977048391935,0.00026375737584188213,4.174541315849003e-05,3.393518092868607e-05,1.0081246411083263e-07,0.0002164388185271805,2.0596071232345914e-09,1.5078559260075358e-07,4.9996667076216345e-09,0.00012595096182781946,1.308841053032714e-08,1.8746067874129002e-06,2.0302355301395673e-06
3.110266927210022e-07,0.1382275718677456,3.76,0.0,0.8488295683241102,0.9886055133157586,0.002347037874716843,0.0005654230622605476,0.01300087587525532,0.014599962068586485,0.0003281368607171456,0.001658799916246199,9.862297488630702e-09,3.6434698705103367e-10,0.0005345318986091377,0.0006500745499059949,7.4979555775276144e-06,0.006051250826425735,3.530018176469441e-05,0.005149427966737221,0.0009610409978521761,0.00029017109589603263,1.5927406454001783e-07,0.002114177287672914,0.000279845580540276,4.501964570671419e-05,3.6547332298846596e-05,1.0986227037891347e-07,0.0002273138374514392,2.1118423826409957e-09,1.5874975157957249e-07,5.261760466922861e-09,0.00013098225765593888,1.3562365608177493e-08,1.917917221007176e-06,2.094505334940214e-06
3.170464723394064e-07,0.13823548024705629,3.76,0.0,0.8482588556646192,0.9883609890895315,0.0024345587130819055,0.0005709515356613876,0.013323017684143837,0.014934186939142396,0.0003334451523805816,0.0016589145402506923,9.862234110206143e-09,3.6426742040024955e-10,0.0005364320872734599,0.0006489675045031187,7.682424878822014e-06,0.006210286054632955,3.5237542991921474e-05,0.005283592816779754,0.0010088189319431584,0.00029306509676978025,1.6317131937799363e-07,0.0021136544003383224,0.0002964301197835928,4.845732158004784e-05,3.929924569836885e-05,1.194753566075402e-07,0.000238543551545117,2.163823410854396e-09,1.6700128150789214e-07,5.5331775647000345e-09,0.00013603031640038824,1.4037714750336769e-08,1.9618068331194157e-06,2.159119547497362e-06
