Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176)
1.0241407302628803e-06,0.1920409170719537,3.76,0.0,0.8150137784204005,0.9982755407252571,0.00029236378745674106,4.70199764970203e-05,0.0014909191431993392,0.0013718932219491011,6.394052001789713e-05,0.00010004776983626705,1.4990095897548096e-09,1.3930672159523013e-11,4.336173238133038e-05,3.012916172530878e-05,5.3519642233747165e-06,0.0006216940132411287,1.673249034994209e-06,0.0004846836619864281,9.016746249095652e-05,2.6446740647902513e-05,8.6846176565233e-09,0.0007753387767407216
1.0412330270771553e-06,0.19204180026186976,3.76,0.0,0.8149650410810805,0.9982552156271511,0.00030126295171060437,4.750598739059489e-05,0.0015232942600259772,0.0013969337363111429,6.500091352192363e-05,0.00010004922702286446,1.4991160299228602e-09,1.3930682559556836e-11,4.3432515656220076e-05,3.012965842475119e-05,5.469153602593013e-06,0.0006342133065741976,1.6732753315796546e-06,0.0004949460100810514,9.389105987001731e-05,2.662480102724406e-05,8.873027114694324e-09,0.0007753229911668
1.0583253238914303e-06,0.1920426840729368,3.76,0.0,0.8149161757547966,0.9982348076725173,0.0003102531863600757,4.799048849597227e-05,0.0015557180132440274,0.001421973472863188,6.605985641696531e-05,0.00010004991312358804,1.4991965712349564e-09,1.3930566254783989e-11,4.350293007117882e-05,3.012982084555653e-05,5.586514463265923e-06,0.0006467327542754424,1.6732827839785567e-06,0.0005052233097603742,9.769478708909116e-05,2.6801930394620802e-05,9.061710005154226e-09,0.0007753071413304535
1.0754176207057054e-06,0.19204356850169474,3.76,0.0,0.8148671830792475,0.9982143168852458,0.0003193342204008759,4.847369336295128e-05,0.00158818964848099,0.001447012297284556,6.71173288006749e-05,0.00010004991854279626,1.4992542331072953e-09,1.3930337964439546e-11,4.35730350867427e-05,3.0129687920721044e-05,5.704043868187359e-06,0.0006592522256138886,1.6732735913091274e-06,0.0005155154683896201,0.00010157876515414678,2.6978247302099946e-05,9.25066185996474e-09,0.0007752912269261161
1.0925099175199804e-06,0.1920444535451742,3.76,0.0,0.814818063609871,0.9981937432754165,0.00032850582107549914,4.895579506179513e-05,0.001620708495012727,0.0014720500907434491,6.81733109604177e-05,0.0001000493230542611,1.499291681450999e-09,1.3930010676579767e-11,4.364288320094836e-05,3.012929400352819e-05,5.821739200167699e-06,0.0006717716050789832,1.673249693998215e-06,0.000525822406561198,0.00010554311335371753,2.7153858249122676e-05,9.439878699498717e-09,0.0007752752483100812
1.1096022143342554e-06,0.19204533920083783,3.76,0.0,0.8147688178284684,0.9981730868418152,0.00033776779018580995,4.9436968009785474e-05,0.0016532739569801076,0.001497086748075146,6.922778335290647e-05,0.00010004819705133087,1.4993112699154143e-09,1.3929595855055822e-11,4.3712520769296126e-05,3.0128669406287166e-05,5.939598128454804e-06,0.0006842907905904383,1.6732128042143332e-06,0.000536144056538091,0.00010958794945187298,2.732885885406354e-05,9.629356980360586e-09,0.0007752592055374572
1.1266945111485304e-06,0.19204622546653036,3.76,0.0,0.8147194461509502,0.9981523475735363,0.00034711996073674435,4.991736965602388e-05,0.0016858855055032367,0.0015221221761741646,7.028072658645237e-05,0.00010004660265026531,1.499315076354524e-09,1.392910361734446e-11,4.378198872818959e-05,3.0127840875778944e-05,6.057618578607133e-06,0.0006968096919183328,1.6731644327252153e-06,0.0005464803608805484,0.00011371338986067674,2.7503334920156788e-05,9.819093549985062e-09,0.0007752430981276646
1.1437868079628055e-06,0.1920471123404325,3.76,0.0,0.814669948934285,0.9981315254498048,0.00035656219388497675,5.039714203224563e-05,0.0017185426716054063,0.0015471562925755426,7.1332121405515e-05,0.00010004459466379254,1.4993049350598767e-09,1.3928542889268795e-11,4.385132323310247e-05,3.012683201276169e-05,6.175798705423938e-06,0.0007093282292890528,1.6731059125949216e-06,0.0005568312712347137,0.00011791954979422555,2.7677363404079553e-05,1.0009085605633186e-08,0.0007752269264493318
1.1608791047770805e-06,0.19204799982102158,3.76,0.0,0.8146203264827345,0.998110620442079,0.00036609437616799115,5.087641317751537e-05,0.0017512450398668642,0.001572189024203174,7.238194867726975e-05,0.00010004222146002801,1.4992824652405091e-09,1.3927921549474118e-11,4.392055622145093e-05,3.012566364206322e-05,6.294136868657868e-06,0.0007218463321553929,1.6730384200895512e-06,0.0005671967472642418,0.00012220654340618515,2.7851013294998052e-05,1.0199330656271228e-08,0.0007752106906793187
1.1779714015913555e-06,0.1920488879070369,3.76,0.0,0.8145705790534418,0.9980896325156517,0.0003757164169905515,5.135529844459767e-05,0.0017839922427355611,0.0015972203062654883,7.34301893799434e-05,0.00010003952572028416,1.4992490961864669e-09,1.3927246552212053e-11,4.3989715909077166e-05,3.012435413909418e-05,6.412631611283034e-06,0.0007343639381114441,1.6729629931212716e-06,0.0005775767557079779,0.00012657448391256354,2.802434641139145e-05,1.0389826490084967e-08,0.0007751943901380246
1.1950636984056306e-06,0.19204977659744785,3.76,0.0,0.8145207068614398,0.998068561628585,0.00038542824634701863,5.1833901695677654e-05,0.0018167839554289642,0.001622250081281001,7.447682459269715e-05,0.00010003654510775919,1.4992060895008906e-09,1.3926524030770121e-11,4.405882722823267e-05,3.012291971795066e-05,6.531281639978165e-06,0.0007468809919350998,1.6728805475223707e-06,0.0005879712695487094,0.0001310234837012513,2.8197418122515318e-05,1.0580571145263822e-08,0.0007751780251786365
1.2121559952199056e-06,0.1920506658914278,3.76,0.0,0.8144707100841405,0.9980474077334441,0.0003952298127593565,5.231231639504123e-05,0.0018496198913672617,0.0016472782982184084,7.552183548686514e-05,0.00010003331285762424,1.499154558736382e-09,1.3925759398976555e-11,4.41279122139898e-05,3.012137468564095e-05,6.6500858076207396e-06,0.0007593974447431153,1.6727918914055837e-06,0.0005983802672798347,0.00013555365442973372,2.8370278000963288e-05,1.0771562881910855e-08,0.0007751615961792297
1.2292482920341806e-06,0.19205155578832908,3.76,0.0,0.8144205888653503,0.9980261707792412,0.0004051210814120689,5.2790626606159295e-05,0.0018824997980841167,0.001672304911737789,7.656520331838098e-05,0.00010002985829772761,1.4990954867406287e-09,1.3924957437101237e-11,4.4196990345151475e-05,3.01197316664116e-05,6.769043097680277e-06,0.0007719132532455205,1.6726977378354873e-06,0.0006088037322584352,0.0001401651071122482,2.854297041236618e-05,1.0962800158994671e-08,0.0007751451022396609
1.2463405888484556e-06,0.1920524462876625,3.76,0.0,0.8143703433188694,0.9980048507095396,0.0004151020324666918,5.3268907900274125e-05,0.0019154234535666507,0.0016973298815210725,7.760690942124583e-05,0.00010002620730804376,1.4990297409780468e-09,1.3924122359046602e-11,4.426607884499878e-05,3.011800179967638e-05,6.888152610202954e-06,0.0007844283790877487,1.6725987160087178e-06,0.0006192416521345954,0.00014485795219747004,2.871553504780357e-05,1.1154281613872117e-08,0.0007751285436414658
1.2634328856627307e-06,0.19205333738907832,3.76,0.0,0.8143199735317088,0.9979834474637379,0.0004251726595397997,5.374722818326495e-05,0.0019483906629808572,0.001722353171681274,7.864693520190826e-05,0.00010002238272606835,1.4989580870558826e-09,1.3923257884059603e-11,4.433519294660971e-05,3.0116194914651274e-05,7.0074135492220894e-06,0.0007969427882701639,1.6724953811182254e-06,0.0006296940183479878,0.0001496322996377337,2.8888007404081226e-05,1.1346006041258243e-08,0.0007751119210600332
1.2805251824770057e-06,0.1920542290923499,3.76,0.0,0.814269479566969,0.9979619609797076,0.0004353329683297382,5.422564844725434e-05,0.001981401255742699,0.0017473747502412195,7.968526213444285e-05,0.00010001840470453134,1.498881200668237e-09,1.392236729861341e-11,4.440434612693918e-05,3.0114319684443627e-05,7.126825211601307e-06,0.0008094564506358668,1.6723882230570106e-06,0.0006401608256837707,0.0001544882589507373,2.9060419216640456e-05,1.1537972377052231e-08,0.0007750952333646969
1.2976174792912807e-06,0.1920551213973592,3.76,0.0,0.8142188614664152,0.9979403911911257,0.0004455829753784624,5.470422345298004e-05,0.002014455082899454,0.001772394588673561,8.07218717564274e-05,0.0001000142910270493,1.4987996781463222e-09,1.3921453497658765e-11,4.4473550313345037e-05,3.011238376201803e-05,7.246386977015689e-06,0.00082196933941873,1.6722776740981685e-06,0.0006506420718807898,0.0001594259392744933,2.923279884946051e-05,1.1730179684441789e-08,0.0007750784806722048
1.3147097761055557e-06,0.19205601430408378,3.76,0.0,0.8141681192527772,0.9979187380280926,0.00045592270695596674,5.518300234863028e-05,0.002047552014789284,0.0017974126614948745,8.175674566543189e-05,0.00010001005738666439,1.498714045769065e-09,1.3920519035173987e-11,4.454281606580846e-05,3.0110393900170346e-05,7.366098298902484e-06,0.0008344814308445731,1.6721641156715017e-06,0.0006611377572859174,0.00016444544941623582,2.9405171645972074e-05,1.1922627137657446e-08,0.0007750616640676438
1.3318020729198308e-06,0.19205690781258564,3.76,0.0,0.8141172529318056,0.9978970014208327,0.00046635219805583064,5.56620292305557e-05,0.002080691938949894,0.0018224289459074926,8.27898655160431e-05,0.00010000571763162832,1.498624767982232e-09,1.3919566171358033e-11,4.461215273771647e-05,3.0108356057389522e-05,7.485958696520807e-06,0.0008469927037792418,1.672047884342979e-06,0.0006716478845490953,0.0001695468978960047,2.9577560244692708e-05,1.211531401077592e-08,0.0007750447822040352
1.3488943697341058e-06,0.19205780192300143,3.76,0.0,0.8140662624941088,0.9978751812963668,0.0004768714914913876,5.614134365079406e-05,0.0021138747582505166,0.0018474434214834625,8.382121301735747e-05,0.00010000128398228038,1.4985322546601876e-09,1.3918596895146091e-11,4.468156861772309e-05,3.010627549126619e-05,7.605967747833144e-06,0.0008595031394180775,1.671929277090833e-06,0.0006821724583542936,0.00017473039298543036,2.9749984862934525e-05,1.2308239668967e-08,0.0007750278348934495
1.3659866665483808e-06,0.19205869663553327,3.76,0.0,0.8140151479167921,0.9978532775780963,0.00048748063708293105,5.662098107599755e-05,0.0021471003892241324,0.0018724560698856624,8.48507699308845e-05,9.999676722242135e-05,1.4984368675116711e-09,1.3917612958898075e-11,4.475107105491611e-05,3.010415684091268e-05,7.72612508298595e-06,0.0008720127210119042,1.6718085559609233e-06,0.0006927114851821429,0.0001799960427421992,2.992246355164331e-05,1.250140355523908e-08,0.0007750108237551941
1.3830789633626559e-06,0.19205959195044145,3.76,0.0,0.813963909164923,0.9978312901909414,0.0004981796909272125,5.710097330214749e-05,0.002180368760578403,0.0018974668746217181,8.587851806880803e-05,9.999217686818541e-05,1.4983389257316356e-09,1.3916615917782448e-11,4.482066656926883e-05,3.010200419968908e-05,7.846430378681182e-06,0.000884521433625238,1.6716859521744734e-06,0.0007032649731005125,0.00018534395504077173,3.0095012424205886e-05,1.2694805182787705e-08,0.0007749937472816074
1.4001712601769309e-06,0.19206048786803723,3.76,0.0,0.8139125461928374,0.9978092190575772,0.0005089687147412615,5.758134882897274e-05,0.002213679811866781,0.0019224758208268484,8.690443929256168e-05,9.998752131705619e-05,1.4982387109980987e-09,1.391560713882038e-11,4.489036094910371e-05,3.0099821179376933e-05,7.966883353170315e-06,0.0008970292639229248,1.6715616697527715e-06,0.0007138329315797356,0.00019077423759971033,3.0267645861757827e-05,1.2888444130566746e-08,0.0007749766047832044
1.417263556991206e-06,0.19206138438867695,3.76,0.0,0.8138610589453051,0.9977870640964404,0.0005198477752732793,5.806213319765362e-05,0.0022470334923032492,0.0019474828950722424,8.792851551167808e-05,9.998280797936342e-05,1.4981364718784913e-09,1.3914587822516046e-11,4.496015933708869e-05,3.009761096680474e-05,8.087483761526018e-06,0.0009095361999818649,1.6714358887155598e-06,0.0007244153713295787,0.00019628699800590453,3.0440376697281532e-05,1.308232003154841e-08,0.0007749593985403996
1.434355853805481e-06,0.1920622815127567,3.76,0.0,0.8138094473585705,0.9977648252286677,0.0005308169437740134,5.854334929531174e-05,0.002280429759704846,0.0019724880851959697,8.895072868287769e-05,9.997804339431829e-05,1.498032427713436e-09,1.3913559039587085e-11,4.503006630613176e-05,3.0095376373813435e-05,8.208231391659338e-06,0.0009220422311248772,1.6713087679031575e-06,0.0007350123041553985,0.0002018823437361777,3.0613216380648784e-05,1.32764325674539e-08,0.0007749421270045342
1.451448150619756e-06,0.19206317924070773,3.76,0.0,0.8137577113612803,0.9977425023742958,0.0005418762955226386,5.902501762933558e-05,0.002313868579548589,0.001997491380153771,8.997106080936755e-05,9.997323333240518e-05,1.4979267720547306e-09,1.3912521730763074e-11,4.510008592635735e-05,3.0093119881346496e-05,8.329126060868668e-06,0.0009345473477740957,1.6711804474667053e-06,0.0007456237428312235,0.00020756038217652277,3.07861751265001e-05,1.3470781468416039e-08,0.0007749247887216445
1.468540447434031e-06,0.19206407757299243,3.76,0.0,0.8137058508753088,0.997720095447958,0.0005530259094017157,5.950715657423718e-05,0.002347349924131272,0.0020224927698873855,9.098949394032242e-05,9.996838288573575e-05,1.4978196756967224e-09,1.3911476716219864e-11,4.517022182419955e-05,3.0090843678354092e-05,8.450167612366212e-06,0.000947051541321604,1.6710510510655895e-06,0.0007562497009877689,0.00021332122063908416,3.095926204663747e-05,1.3665366501477065e-08,0.000774907386744746
1.4935365579597797e-06,0.1920653924009177,3.76,0.0,0.813629784758855,0.9976871755740867,0.0005694940158735982,6.021312731313501e-05,0.002396390223635819,0.002059051843805785,9.247541412592135e-05,9.996122603575022e-05,1.4976607721647148e-09,1.3909936110341123e-11,4.527300596871572e-05,3.008748340160384e-05,8.627445348245261e-06,0.0009653362414521494,1.6708601065770017e-06,0.0007718154838661938,0.00022189529201943836,3.121263528335037e-05,1.3950356233568255e-08,0.000774881819592443
1.5185326684855285e-06,0.1920667085239929,3.76,0.0,0.8135534519379467,0.9976540754637917,0.0005861556069554685,6.092018458453901e-05,0.0024455213766239243,0.00209560679765734,9.395717887407623e-05,9.995400443457711e-05,1.497499512467148e-09,1.3908382560948891e-11,4.537605449128511e-05,3.0084090260892837e-05,8.805036593204628e-06,0.0009836189294698972,1.6706673858193599e-06,0.0007874123975142544,0.00023064701008772496,3.146632203320546e-05,1.423585005436495e-08,0.0007748561098474778
1.5435287790112772e-06,0.19206802594392822,3.76,0.0,0.8134768521081495,0.9976207948455399,0.00060301096157379,6.162836672885697e-05,0.0024947433567952095,0.0021321576085383794,9.543473256595619e-05,9.994672811766082e-05,1.4973362331170559e-09,1.3906817678922643e-11,4.547937488158756e-05,3.008066856707267e-05,8.98294108691151e-06,0.0010018995868714754,1.6704731323563161e-06,0.0008030404920490663,0.0002395767099964869,3.1720340982337405e-05,1.4521847589091376e-08,0.0007748302635616541
1.568524889537026e-06,0.19206934466249584,3.76,0.0,0.8133999849472416,0.9975873334537401,0.0006200603682636977,6.233770636505873e-05,0.002544056155639981,0.002168704256009218,9.690801979040009e-05,9.993940542157986e-05,1.4971712136080697e-09,1.3905242829668756e-11,4.5582973518318976e-05,3.0077221899897315e-05,9.161158636592219e-06,0.0010201781975798718,1.6702775484597189e-06,0.000818699819766529,0.0002486847268303709,3.197470790795981e-05,1.4808348557972251e-08,0.000774804278419543
1.5935210000627747e-06,0.19207066468157105,3.76,0.0,0.8133228501183561,0.9975536910256393,0.0006373041235090204,6.304823137473583e-05,0.002593459779246872,0.002205246721619485,9.837698534500198e-05,9.993204330977911e-05,1.4970046873503237e-09,1.3903659165725092e-11,4.568685588251195e-05,3.0073753248236298e-05,9.339689104838303e-06,0.0010384547474780756,1.6700808030288347e-06,0.0008343904347376701,0.0002579713956699432,3.2229436192561745e-05,1.5095352768117197e-08,0.0007747781472273481
1.6185171105885234e-06,0.1920719860030498,3.76,0.0,0.8132454472721256,0.9975198672835734,0.000654742530594651,6.375996558818205e-05,0.0026429542461226265,0.002241784988591486,9.984157423817008e-05,9.9924647589861e-05,1.4968368489797902e-09,1.390206760717509e-11,4.5791026699889115e-05,3.0070265103600522e-05,9.51853240127963e-06,0.00105672922409799,1.6698830368724708e-06,0.0008501123925394235,0.0002674370516349522,3.248453717847234e-05,1.5382860105511802e-08,0.0007747518759190231
1.6435132211142722e-06,0.19207330862888566,3.76,0.0,0.8131677760483352,0.997485861950279,0.0006723758987195169,6.447292931599731e-05,0.002692539585513229,0.0022783190415780223,0.00010130173169118182,9.99172230797703e-05,1.4966678599177637e-09,1.3900468926524184e-11,4.58954900497444e-05,3.0066759531669312e-05,9.697688476088503e-06,0.0010750016163825012,1.6696843667488583e-06,0.000865865750048751,0.00027708202991760686,3.274002044170113e-05,1.5670870509148107e-08,0.0007747254684390934
1.668509331640021e-06,0.19207463256108254,3.76,0.0,0.8130898360781327,0.997451674760587,0.000690204541801789,6.518714006841918e-05,0.002742215835157983,0.0023148488663426135,0.00010275740314224342,9.990977382722614e-05,1.496497855727355e-09,1.389886381145372e-11,4.6000249508682026e-05,3.006323826673538e-05,9.877157311403543e-06,0.0010932719143713161,1.6694848906999396e-06,0.0008816505651708554,0.00028690666582692335,3.299589416025683e-05,1.5959383963263696e-08,0.0007746989153045149
1.6935054421657697e-06,0.19207595780163683,3.76,0.0,0.8130116269849825,0.997417305438671,0.0007082287779600661,6.590261286887271e-05,0.0027919830403199714,0.0023513744496229685,0.00010420853424891428,9.990230320341236e-05,1.4963269492830646e-09,1.3897252797620693e-11,4.610530821210217e-05,3.0059702752021212e-05,1.0056938917630139e-05,0.00111154010906683,1.6692846903282695e-06,0.0008974668967230934,0.00029691129480787263,3.325216527381107e-05,1.6248400511756706e-08,0.0007746722164645824
1.7185015526915184e-06,0.19207728435261767,3.76,0.0,0.8129331483859973,0.9973827536892617,0.0007264489287844705,6.661936069636323e-05,0.0028418412524341546,0.002387895778943007,0.00010565507089267367,9.989481403195308e-05,1.496155235100999e-09,1.389563628668421e-11,4.621066893870086e-05,3.0056154195193047e-05,1.023703332807591e-05,0.0011298061922494602,1.6690838339321942e-06,0.0009133148042752774,0.00030709625246782505,3.3508839707733006e-05,1.6537920226510076e-08,0.0007746453902343732
1.7434976632172671e-06,0.19207861221606357,3.76,0.0,0.8128543998923998,0.9973480192488923,0.0007448653190819044,6.733739464062074e-05,0.00289179052863699,0.0024244128425480495,0.00010709695918116872,9.98873086334033e-05,1.4959827907802398e-09,1.3894014717812154e-11,4.631633413983024e-05,3.005259358748622e-05,1.0417440597268173e-05,0.0011480701564139696,1.6688823775863289e-06,0.0009291943480945379,0.00031746187458599635,3.376592245123264e-05,1.6827943180033817e-08,0.0007746184221000677
1.7684937737430159e-06,0.19207994139408,3.76,0.0,0.8127753811107739,0.9973131018587447,0.0007634782761889391,6.805672432015058e-05,0.0029418309304965512,0.0024609256292293553,0.0001085341454536604,9.98797889456233e-05,1.4958096810902485e-09,1.3892388436962009e-11,4.642230601819429e-05,3.0049021755524292e-05,1.0598160796413186e-05,0.0011663319945971029,1.6686803680682513e-06,0.0009451055889963396,0.0003280084971382416,3.402341776847962e-05,1.7118469521778048e-08,0.0007745912920084485
1.7934898842687646e-06,0.19208127188875715,3.76,0.0,0.8126960916436318,0.9972780012143514,0.0007822881296570735,6.877735807430447e-05,0.002991962523435422,0.0024974341282450606,0.00010996657628455802,9.987225657802384e-05,1.4956359598149709e-09,1.3890757629926934e-11,4.65285865635577e-05,3.004543938466487e-05,1.077919401060877e-05,0.0011845917002999153,1.6684778441764872e-06,0.0009610485882772954,0.0003387364563084411,3.428132929507985e-05,1.7409499403200978e-08,0.0007745640247257971
1.8184859947945134e-06,0.19208260370220445,3.76,0.0,0.8126165310899423,0.9972427170214964,0.0008012952109593165,6.949930314278929e-05,0.0030421853761951525,0.0025339383292476516,0.00011139419848682395,9.986471286133693e-05,1.4954616713716122e-09,1.388912249582474e-11,4.663517758551765e-05,3.0041847040400672e-05,1.0960540336607308e-05,0.0012028492674165292,1.6682748379395618e-06,0.0009770234076534902,0.0003496460884988415,3.453966012781324e-05,1.7701032960489256e-08,0.0007745366339924584
1.843482105320262e-06,0.19208393683654792,3.76,0.0,0.812536699045735,0.9972072490333336,0.0008204998531518655,7.022256587393185e-05,0.0030924995602211965,0.002570438222201668,0.00011281695911705684,9.985715890407793e-05,1.4952868526935951e-09,1.3887483294093631e-11,4.674208075053617e-05,3.0038245192646835e-05,1.1142199881427778e-05,0.0012211046901532973,1.6680713759880887e-06,0.0009930301091906344,0.0003607377303424393,3.479841292827285e-05,1.799307038622864e-08,0.0007745090854649176
1.8684782158460108e-06,0.19208527129391703,3.76,0.0,0.812456595104516,0.9971715969661711,0.0008399023906392954,7.094715186956278e-05,0.003142905149240945,0.002606933797327873,0.00011423480547991034,9.984959563084093e-05,1.4951115345797097e-09,1.3885840144382099e-11,4.684929760720162e-05,3.0034634232224825e-05,1.1324172760475442e-05,0.0012393579629739586,1.667867480485138e-06,0.0010090687552566494,0.000372011718711266,3.50575899945031e-05,1.8285611900073026e-08,0.0007744813809722383
1.8934743263717596e-06,0.19208660707645153,3.76,0.0,0.8123762188576126,0.9971357604996366,0.0008595031589776831,7.167306610658931e-05,0.003193402218914099,0.0026434250450571776,0.00011564768513285873,9.984202381389606e-05,1.4949357427363898e-09,1.3884193091083418e-11,4.695682960700248e-05,3.0031014484461767e-05,1.150645909494441e-05,0.0012576090805543887,1.6676631698941113e-06,0.0010251394084825948,0.0003834683907229661,3.531719332090305e-05,1.8578657672902465e-08,0.0007744535583847346
1.9184704368975083e-06,0.19208794418629527,3.76,0.0,0.8122955698944273,0.9970997393738367,0.0008793024947297312,7.240031302726552e-05,0.003243990846574701,0.002679911955997281,0.00011705554589055483,9.983444409608183e-05,1.4947594984822098e-09,1.3882542310272726e-11,4.706467811943173e-05,3.0027386219017345e-05,1.1689059011879809e-05,0.001275858037749837,1.6674584595345135e-06,0.0010412421317343775,0.0003951080837462186,3.557722464240579e-05,1.887220789822358e-08,0.0007744255944739233
1.943466547423257e-06,0.1920892826255979,3.76,0.0,0.8122146478024308,0.997063533331289,0.0008993007354547222,7.312889655797477e-05,0.003294671111197859,0.0027163945209230603,0.00011845833586388268,9.982685699629419e-05,1.49458281899298e-09,1.3880887914525694e-11,4.717284443596922e-05,3.002374965225018e-05,1.1871972645109638e-05,0.0012941048295862616,1.6672533617153092e-06,0.0010573769881160708,0.0004069311354398153,3.583768544396742e-05,1.9166262846643678e-08,0.0007743974629207122
1.9684626579490054e-06,0.19209062239651073,3.76,0.0,0.8121334521679127,0.9970271420551892,0.0009194982193036998,7.385882033560256e-05,0.003345443092717552,0.0027528727306989197,0.00011985600339446934,9.981926296498556e-05,1.4944057191792253e-09,1.3879229910693076e-11,4.7281329805977006e-05,3.0020104971092986e-05,1.2055200130597108e-05,0.001312349451182487,1.6670478870827401e-06,0.001073544040880667,0.00041893788368787296,3.609857707061907e-05,1.9460822710648322e-08,0.0007743691962375622
1.993458768474754e-06,0.19209196350119706,3.76,0.0,0.8120519825758834,0.996990565262042,0.000939895285065929,7.459008768601008e-05,0.0033963068721024926,0.002789346576285218,0.00012124849707903706,9.981166237906884e-05,1.4942282114649902e-09,1.3877568363278622e-11,4.739013543343214e-05,3.00164523308669e-05,1.2238741607024865e-05,0.0013305918977569997,1.6668420444975096e-06,0.0010897433534426042,0.0004311286666214751,3.635990071712353e-05,1.975588771230425e-08,0.0007743407930898103
2.0184548790005024e-06,0.19209330594181456,3.76,0.0,0.8119702386100923,0.9969538026797856,0.0009604922721487105,7.532270164513753e-05,0.00344726253131196,0.0028258160487295227,0.00012263576579623042,9.980405554722548e-05,1.4940503059814534e-09,1.3875903342970214e-11,4.749926248095941e-05,3.0012791857548353e-05,1.2422597217112582e-05,0.0013488321646198504,1.6666358411628643e-06,0.0011059749893775515,0.00044350382264448225,3.6621657438179154e-05,2.0051458101333472e-08,0.0007743122401308198
2.043450989526251e-06,0.19209464972052612,3.76,0.0,0.8118882198531623,0.9969168540176789,0.000981289520497929,7.605666500820713e-05,0.003498310153160413,0.0028622811391490607,0.000124017758710646,9.979644272194478e-05,1.4938720109867923e-09,1.3874234877727474e-11,4.7608712077742774e-05,3.0009123652953945e-05,1.2606767106039266e-05,0.001367070247155416,1.6664292829170387e-06,0.0011222390124074253,0.0004560636904354339,3.6883848172322164e-05,2.034753411154969e-08,0.000774283542126436
2.0684471000519995e-06,0.19209599483949727,3.76,0.0,0.8118059258867174,0.9968797189864274,0.0010022873705234246,7.679198037552843e-05,0.0035494498211909144,0.002898741838714731,0.0001253944252751071,9.978882411055714e-05,1.4936933332242295e-09,1.387256299337148e-11,4.7718485326712716e-05,3.0005447799484442e-05,1.2791251420657194e-05,0.0013853061408066465,1.6662223745012615e-06,0.001138535486386169,0.0004688086089474992,3.714647376409896e-05,2.0644115977949522e-08,0.0007742547018422862
2.118439321103497e-06,0.1920986891068937,3.76,0.0,0.811640510646061,0.9968048886770697,0.0010448862397817165,7.826667656659317e-05,0.0036520056338879537,0.0029716500302096175,0.00012813157909989263,9.977357013808944e-05,1.4933348489629684e-09,1.3869209070839381e-11,4.7939007068776604e-05,2.999807338063873e-05,1.3161163926552418e-05,0.0014217713435037969,1.6658075207631868e-06,0.0011712260433823537,0.0004948549557746118,3.767303243706516e-05,2.123879827034993e-08,0.0007741965841369642
2.1634323200498448e-06,0.19210111855299708,3.76,0.0,0.811490691498155,0.996736901140929,0.0010839147025678182,7.959855024579852e-05,0.0037446215132701114,0.0030372522979587252,0.0001305763005283117,9.975982320120679e-05,1.4930109498091495e-09,1.3866179062630758e-11,4.813859423307015e-05,2.9991410790357884e-05,1.349516202468667e-05,0.0014545824950382721,1.665432986514262e-06,0.0012007591699102118,0.0005189329475733677,3.8148429560671215e-05,2.1775744833406375e-08,0.0007741437809665639
2.2084253189961925e-06,0.19210355237527837,3.76,0.0,0.81133997412741,0.996668305298846,0.001123598425002456,8.093483914529989e-05,0.0038375369463931426,0.003102840203392506,0.0001330029921925339,9.974605942400615e-05,1.492685871186256e-09,1.3863138251354301e-11,4.833924647605666e-05,2.9984724132639217e-05,1.3830181212697186e-05,0.0014873864853231417,1.6650573594336275e-06,0.0012303984357026224,0.0005436157878959574,3.862524599681367e-05,2.231433421785378e-08,0.0007740905055573218
2.2534183179425403e-06,0.1921059905864498,3.76,0.0,0.8111883560668323,0.9965990994622105,0.0011639394036301748,8.227555478005282e-05,0.003930752437753557,0.0031684136958173674,0.0001354113701071777,9.973227917125272e-05,1.4923596241307836e-09,1.386008667872492e-11,4.854096980340148e-05,2.9978013524995373e-05,1.4166222388354711e-05,0.0015201832887740308,1.664680646654256e-06,0.001260144216908213,0.0005689054634429786,3.910348490214672e-05,2.2854567887733062e-08,0.0007740367561142042
2.298411316888888e-06,0.19210843319917684,3.76,0.0,0.8110358348427432,0.9965292819358444,0.0012049396374565061,8.36207081479387e-05,0.004024268495589771,0.003233972724589284,0.00013780115368601785,9.971848268448045e-05,1.492032215556394e-09,1.3857024364873899e-11,4.874377017908019e-05,2.9971279031937053e-05,1.450328645651409e-05,0.0015529728799179683,1.6643028523112694e-06,0.0012899968906402905,0.0005948039639143884,3.958314917796579e-05,2.3396447317938353e-08,0.0007739825316024281
2.343404315835236e-06,0.1921108802261547,3.76,0.0,0.8108824079751801,0.9964588510189052,0.001246601127670712,8.497030990325473e-05,0.004118085631482663,0.003299517239058574,0.0001401720658153437,9.970467011987255e-05,1.4917036495228064e-09,1.385395131632458e-11,4.894765355067726e-05,2.99645206812489e-05,1.4841374327338207e-05,0.0015857552333391556,1.6639239784611737e-06,0.0013199568349295217,0.0006213132820130197,4.0064241552181755e-05,2.3939973991812344e-08,0.0007739278308182892
