Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146)
9.213106591393883e-09,0.2339835038617568,3.76,0.0,0.6071981166944431,0.9999951776270087,8.334037351788913e-10,3.666451463292364e-08,2.8862049527485067e-06,5.268634787523986e-05,2.712827363095495e-06,5.053760243142813e-05,2.283620017637466e-11,6.090638369490509e-12,1.938315680581591e-06,1.884067888717993e-06,1.4090633102535505e-09,1.8635586358478401e-07,1.0806309891438607e-07,9.752789072250834e-08,2.376845884766346e-09,3.546155598940256e-08,3.1451764712505083e-11
9.532010544552393e-09,0.2339835840842477,3.76,0.0,0.607196181463869,0.9999949359771863,9.515362604951175e-10,4.0457362557998074e-08,3.0003141231486504e-06,5.451724227766385e-05,2.8067546306097353e-06,5.221469859060803e-05,2.438292597041863e-11,6.3004901197635885e-12,2.0681942150313455e-06,2.008447198850243e-06,1.4861037074043675e-09,2.0574727756036584e-07,1.174287503312479e-07,1.0775111302758749e-07,2.5513096582130666e-09,3.9120920058491176e-08,3.2711421273106167e-11
9.850914497710904e-09,0.2339836643610788,3.76,0.0,0.6071942446951807,0.9999946893863101,1.0816696022445438e-09,4.4496368402059185e-08,3.1159609894622455e-06,5.6348980046857995e-05,2.900685030269319e-06,5.3887100461468043e-05,2.5974065218075676e-11,6.50984122716882e-12,2.2018425094149e-06,2.1362564098803547e-06,1.5644457186020584e-09,2.2639528604574207e-07,1.2719988048834246e-07,1.1864685540928061e-07,2.7326223509274075e-09,4.3015420595881114e-08,3.3987857929652355e-11
9.999999999999999e-09,0.23398374469372546,3.76,0.0,0.607193338724976,0.9999945724134937,1.1468376770758524e-09,4.647096175912174e-08,3.170568543279037e-06,5.7205604864969355e-05,2.9445979855368155e-06,5.466733080446419e-05,2.6732988470056405e-11,6.6075399362941644e-12,2.2656042221377752e-06,2.197169606782158e-06,1.6015159595436216e-09,2.36488729473355e-07,1.3190634575212452e-07,1.2397663904972379e-07,2.8197602987115974e-09,4.491850654499339e-08,3.4590517025834164e-11
1.0169818450869415e-08,0.23398374469372546,3.76,0.0,0.6071923063318401,0.9999944378603619,1.2245687961398137e-09,4.8788423845872696e-08,3.233202004495888e-06,5.818159715452971e-05,2.994618690658187e-06,5.555482116169999e-05,2.7609056259167163e-11,6.718692307984116e-12,2.339221275473235e-06,2.2674484484520662e-06,1.644087660789381e-09,2.4833383851162405e-07,1.373744603941694e-07,1.3023425458390375e-07,2.920877015736843e-09,4.7151339281278805e-08,3.528170299501556e-11
1.0488722404027926e-08,0.2339838250836422,3.76,0.0,0.6071903663176639,0.9999941814053533,1.381019884219244e-09,5.3340347173858014e-08,3.352093259451715e-06,6.0015129379316465e-05,3.0885557388182246e-06,5.7217873772171145e-05,2.9287342928877086e-11,6.92704398393783e-12,2.4802915359784943e-06,2.401976744011228e-06,1.72503153512045e-09,2.7159641822887603e-07,1.4795018771058932e-07,1.42532247336418e-07,3.1161700611228595e-09,5.153486922315092e-08,3.659358095337479e-11
1.0807626357186437e-08,0.2339839055322637,3.76,0.0,0.6071884245968456,0.9999939200273258,1.5518296905123026e-09,5.8158883805921016e-08,3.472690462334511e-06,6.184961228376111e-05,3.1824963002619993e-06,5.8876271337028357e-05,3.100837450723383e-11,7.134896881873097e-12,2.6250146224557433e-06,2.539795223714403e-06,1.807282718709979e-09,2.9621604725739033e-07,1.5892451476780888e-07,1.5555957210198436e-07,3.3186012305153803e-09,5.617211577161453e-08,3.792411219291489e-11
1.1126530310344948e-08,0.23398398604100484,3.76,0.0,0.607186481113975,0.9999936537323505,1.7378255983306439e-09,6.32507068249486e-08,3.5950489187197236e-06,6.368508119367701e-05,3.276440498985407e-06,6.053002686380178e-05,3.277160566900972e-11,7.342251633645203e-12,2.773352172920741e-06,2.680858307388597e-06,1.8908496789764543e-09,3.2222529138413665e-07,1.7029467413895468e-07,1.6933477053586813e-07,3.5282735802336658e-09,6.106909732436516e-08,3.927391277561512e-11
1.1445434263503458e-08,0.23398406661126067,3.76,0.0,0.6071845358140553,0.9999933825265279,1.939855329170236e-09,6.86224175000866e-08,3.7192235146581944e-06,6.552157117967677e-05,3.370388457480236e-06,6.217915332350869e-05,3.4576496434044575e-11,7.549108876187814e-12,2.92526612963367e-06,2.8251209025415303e-06,1.975743708849743e-09,3.496562650109453e-07,1.820577020006257e-07,1.8387618907178593e-07,3.745293456233678e-09,6.62317461257539e-08,4.064359423806122e-11
1.1764338216661969e-08,0.23398414724440647,3.76,0.0,0.6071825886425187,0.9999931064159885,2.158786723207195e-09,7.428054580591836e-08,3.845268701521099e-06,6.735911704066715e-05,3.464340296746642e-06,6.382366365075668e-05,3.642251211802911e-11,7.755469251498135e-12,3.0807187368686956e-06,2.9725383994218186e-06,2.0619786812731255e-09,3.785406359926788e-07,1.942104594780762e-07,1.9920198046881253e-07,3.969770469809398e-09,7.166590905912993e-08,4.2033763409763094e-11
1.208324216982048e-08,0.23398422794179874,3.76,0.0,0.6071806395452406,0.9999928254068913,2.3955075213804518e-09,8.023155093761934e-08,3.973238482634246e-06,6.919775328915734e-05,3.558296136305537e-06,6.546357074384702e-05,3.830912328375301e-11,7.961333406497218e-12,3.2396725386993458e-06,3.123066666128727e-06,2.1495708217783213e-09,4.0890963042612243e-07,2.0674965212733957e-07,2.1533010534689106e-07,4.201817472352717e-09,7.737734843251328e-08,4.344502224854133e-11
1.240214612297899e-08,0.23398430870477446,3.76,0.0,0.6071786884685503,0.9999925395054247,2.6509251490507794e-09,8.648182182217185e-08,4.103186401552877e-06,7.103751413823157e-05,3.652256094210894e-06,6.709888746487752e-05,4.023580569279243e-11,8.166701992898165e-12,3.4020903767996286e-06,3.2766620437710464e-06,2.2385384979088836e-09,4.407940373900369e-07,2.196718477047657e-07,2.322783337110186e-07,4.441550529268773e-09,8.337174275767651e-08,4.487796769817665e-11
1.2721050076137502e-08,0.23398438953465217,3.76,0.0,0.6071767353592424,0.9999922487178055,2.9259665012241993e-09,9.303767762572409e-08,4.2351655318308285e-06,7.287843349003769e-05,3.7462202870619573e-06,6.872962663984518e-05,4.220204025762129e-11,8.371575667151526e-12,3.5679353882608076e-06,3.433281341674594e-06,2.3289020242794785e-09,4.7422421363686936e-07,2.329734923717525e-07,2.500642464641899e-07,4.689088893148556e-09,8.965468752271992e-08,4.6333191566265116e-11
1.3039954029296012e-08,0.23398447043273152,3.76,0.0,0.6071747801645866,0.9999919530502784,3.2215777293262556e-09,9.990536825717915e-08,4.369228468144843e-06,7.472054492565242e-05,3.84018883001537e-06,7.035580105874874e-05,4.420731299415137e-11,8.575955090412228e-12,3.737171003423731e-06,3.592881832637811e-06,2.4206834820974303e-09,5.092300882366703e-07,2.466509254755531e-07,2.6870523690919337e-07,4.944554976299315e-09,9.623169595822921e-08,4.781128041638111e-11
1.3358857982454523e-08,0.23398455140029364,3.76,0.0,0.6071728228323329,0.9999916525091175,3.5387240295149764e-09,1.070910748680898e-07,4.505427318651154e-06,7.656388169619841e-05,3.934161836797208e-06,7.197742347569072e-05,4.625111497470687e-11,8.77984092846907e-12,3.909760943726631e-06,3.755421248234916e-06,2.51390655208867e-09,5.458411671737259e-07,2.6070039303058466e-07,2.882185122393464e-07,5.208074322717734e-09,1.0310819979709556e-07,4.9312815473029235e-11
1.3677761935613034e-08,0.23398463243860174,3.76,0.0,0.6071708633107213,0.9999913471006241,3.878389432521564e-09,1.146009103489264e-07,4.643813698466329e-06,7.840847671510492e-05,4.0281394197149386e-06,7.359450660897949e-05,4.8332942281427377e-11,8.983233851650251e-12,4.085669219568292e-06,3.920857774166174e-06,2.6085963598779973e-09,5.840865378963707e-07,2.751180600096218e-07,3.086210950182497e-07,5.479775579577818e-09,1.1028955002807084e-07,5.0838372540722105e-11
1.3996665888771545e-08,0.2339847135489008,3.76,0.0,0.6071689015484856,0.9999910368311268,4.2415765950084025e-09,1.2244091982177985e-07,4.784438724174562e-06,8.025436255141303e-05,4.122121689669269e-06,7.520706314123085e-05,5.045229596008917e-11,9.186134534744031e-12,4.264860128186507e-06,4.089150045654795e-06,2.7047793329485535e-09,6.239948738204468e-07,2.8990002154400066e-07,3.2992982464863617e-07,5.7597904683006276e-09,1.1778101764312552e-07,5.238852193626202e-11
1.4315569841930056e-08,0.23398479473241807,3.76,0.0,0.6071669374948588,0.9999907217069823,4.629306592433699e-09,1.3061708112955953e-07,4.927353009270011e-06,8.210157142403334e-05,4.2161087561659305e-06,7.681510571946948e-05,5.260868197434046e-11,9.388543656939441e-12,4.447298251551732e-06,4.260257142890027e-06,2.802483068352423e-09,6.655944387868611e-07,3.0504231312551637e-07,3.521613588303931e-07,6.04825375527019e-09,1.2558779437867663e-07,5.3963828431578796e-11
1.4634473795088567e-08,0.233984875990363,3.76,0.0,0.6071649710995771,0.9999904017345739,5.042618713411917e-09,1.391353053217436e-07,5.072606660449032e-06,8.395013519687012e-05,4.310100727327364e-06,7.841864695523001e-05,5.480161116035026e-11,9.590461901765547e-12,4.632948454275838e-06,4.4341385865159435e-06,2.901736210390828e-09,7.089130914737248e-07,3.2054091989636863e-07,3.753321750078391e-07,6.3453032222540004e-09,1.3371499345075311e-07,5.556485120588016e-11
1.4953377748247077e-08,0.23398495732392793,3.76,0.0,0.6071630023128824,0.9999900769203118,5.482570255559257e-09,1.480014371367364e-07,5.22024927467459e-06,8.580008537473357e-05,4.404097709904311e-06,8.001769942465803e-05,5.703059918186873e-11,9.791889957019324e-12,4.8217758815358655e-06,4.610754333165484e-06,3.002568337537515e-09,7.539782897635294e-07,3.363917851061248e-07,3.9945857180633594e-07,6.651079636580188e-09,1.4216765028416323e-07,5.719214380714961e-11
1.5272281701405586e-08,0.23398503873428755,3.76,0.0,0.6071610310855248,0.9999897472706328,5.950236322813829e-09,1.5722125548088369e-07,5.370329936942516e-06,8.765145309996925e-05,4.4980998092873295e-06,8.161227566861042e-05,5.929516648569384e-11,9.992828514691621e-12,5.013745957012682e-06,4.790064771039263e-06,3.1050098579367076e-09,8.008170950658303e-07,3.5259081780707725e-07,4.245566704583144e-07,6.96572672111872e-09,1.5095072323572537e-07,5.884625412238089e-11
1.5591185654564096e-08,0.23398512022259982,3.76,0.0,0.6071590573687647,0.9999894127920002,6.446709624220388e-09,1.6680047390419172e-07,5.52289721868593e-06,8.950426914974012e-05,4.592107129518222e-06,8.320238819275596e-05,6.159483825753925e-11,1.0193278270900056e-11,5.208824380844461e-06,4.97203071552872e-06,3.209091912858239e-09,8.494561765958745e-07,3.6913389985281123e-07,4.506424162187896e-07,7.289391124110371e-09,1.600690943116224e-07,6.05277243552366e-11
1.6228993560881117e-08,0.23398528343762953,3.76,0.0,0.6071551022746351,0.999988729373854,7.53053559771842e-09,1.870596412301623e-07,5.835683354252683e-06,9.321436749475844e-05,4.780137842014779e-06,8.636927192895933e-05,6.629761938170962e-11,1.0592714183654554e-11,5.608170444272532e-06,5.343774496029458e-06,3.422305345874984e-09,9.522399094870366e-07,4.032356395379779e-07,5.058397585922994e-07,7.964372923309398e-09,1.7933088135692478e-07,6.397488489873277e-11
1.6803020676566436e-08,0.2339854306090273,3.76,0.0,0.6071515336976796,0.9999880978478624,8.615815194760443e-09,2.0657803693070036e-07,6.126171843917852e-06,9.65587104912194e-05,4.9493843550927455e-06,8.920432610974451e-05,7.064551182608007e-11,1.0950541869814166e-11,5.97787394529873e-06,5.6870412253502285e-06,3.620132478547558e-09,1.0511618781933846e-06,4.350621963158057e-07,5.590515290567218e-07,8.604225769901481e-09,1.9786064736593514e-07,6.717622290757676e-11
1.7377047792251756e-08,0.23398557805023876,3.76,0.0,0.6071479563204434,0.9999874507777374,9.812207726873712e-09,2.2734680848049098e-07,6.425448836336948e-06,9.990820784437174e-05,5.118649341319756e-06,9.202511072876357e-05,7.509997044822022e-11,1.1306796847079673e-11,6.357127485924575e-06,6.0383214685936615e-06,3.823784031306053e-09,1.156314019203538e-06,4.679387981598533e-07,6.157033610606608e-07,9.275705899759365e-09,2.1754928922303754e-07,7.047437860609094e-11
1.7951074907937075e-08,0.23398572576742402,3.76,0.0,0.6071443698771588,0.9999867882020785,1.1126696452070002e-08,2.4939697565533767e-07,6.7337790073189236e-06,0.00010326302567597948,5.2879333601730985e-06,9.483169745984639e-05,7.965839181011945e-11,1.1661483315945055e-11,6.7457407612018924e-06,6.397401586609571e-06,4.03345785193879e-09,1.2678382344677025e-06,5.018411592869838e-07,6.758820670611486e-07,9.979770340742239e-09,2.3842261051991124e-07,7.387230787074135e-11
1.8525102023622394e-08,0.23398587376657887,3.76,0.0,0.6071407741073831,0.9999861101597352,1.2566433885118502e-08,2.727589089997313e-07,7.051421679008617e-06,0.00010662332622673407,5.457236957853104e-06,9.762415761533714e-05,8.431821883609395e-11,1.2014605515133676e-11,7.143526210088074e-06,6.7640720904682885e-06,4.249353974757897e-09,1.3858726353553817e-06,5.367450826064415e-07,7.396727215351395e-07,1.0717404408125618e-08,2.6050566859839416e-07,7.737290707283611e-11
1.9099129139307713e-08,0.23398602205353747,3.76,0.0,0.6071371687559625,0.9999854166898016,1.4138738235214186e-08,2.9746233829157614e-07,7.378630857543335e-06,0.00010998926787475636,5.6265606674847055e-06,0.00010040256214794246,8.907694004401302e-11,1.2366167720448053e-11,7.550298979199373e-06,7.1381275658936175e-06,4.471673733544715e-09,1.5105516164133265e-06,5.726265150141004e-07,8.071586860113629e-07,1.1489621135380138e-08,2.838227871561714e-07,8.097901345698829e-11
1.9673156254993032e-08,0.23398617063397611,3.76,0.0,0.607133553572988,0.9999847078316099,1.585108989079702e-08,3.2353636090609907e-07,7.715655278473955e-06,0.0001133610051622112,5.795905009316186e-06,0.00010316698165256976,9.393208878917468e-11,1.2716174243637638e-11,7.965876887040001e-06,7.519366599073125e-06,4.7006189997443395e-09,1.6420059277555467e-06,6.094615932057664e-07,8.784216337661714e-07,1.229746070901249e-08,3.0839756866807754e-07,8.469340561241786e-11
2.024718337067835e-08,0.23398631951341567,3.76,0.0,0.6071299283137446,0.9999839836247251,1.771112794993446e-08,3.51009450082793e-07,8.062738458562152e-06,0.00011673868882862212,5.965270490915172e-06,0.00010591748636815599,9.888124252035136e-11,1.3064629431284373e-11,8.39008038869031e-06,7.907591703790928e-06,4.936391528592247e-09,1.7803627461399757e-06,6.472266814766462e-07,9.535415741951982e-07,1.3141989908103378e-08,3.3425290662981365e-07,8.851880402106548e-11
2.082121048636367e-08,0.2339864686972253,3.76,0.0,0.6071262927386548,0.9999832441089388,1.9726646796810357e-08,3.799094630946155e-07,8.420118753097439e-06,0.00012012246585002349,6.134657607361902e-06,0.0001086541461794868,1.0392202204810225e-10,1.3411537663711717e-11,8.822732540959112e-06,8.302609249891273e-06,5.1791924036055915e-09,1.925745744723666e-06,6.858984023615675e-07,1.032596876857384e-06,1.4024301549234537e-08,3.614109976224729e-07,9.245787167155858e-11
2.139523760204899e-08,0.23398661819062505,3.76,0.0,0.6071226466132186,0.9999824893242624,2.19055927230739e-08,4.1026364932256626e-07,8.788029417391687e-06,0.0001235124794825859,6.304066841439801e-06,0.00011137703061900602,1.0905209082496146e-10,1.3756903353916549e-11,9.263658967986907e-06,8.70422939302746e-06,5.429221563008416e-09,2.0782751615417344e-06,7.254536615251661e-07,1.1156642952007783e-06,1.494551393747255e-08,3.898933532033691e-07,9.651321472318847e-11
2.196926471773431e-08,0.23398676799868884,3.76,0.0,0.6071189897079496,0.9999817193109225,2.425606059348745e-08,4.420986582371877e-07,9.166698671494774e-06,0.0001269088693097446,6.4734986638234014e-06,0.00011408620886861562,1.1426915423729739e-10,1.4100730946519998e-11,9.712687827293788e-06,9.11226600567135e-06,5.686677396198398e-09,2.2380678667348014e-06,7.658696678971704e-07,1.2028189899746132e-06,1.5906770323941227e-08,4.197208116258988e-07,1.0068738320927504e-10
2.2543291833419628e-08,0.2339869181263474,3.76,0.0,0.607115321798309,0.9999809341093543,2.6786290555233772e-08,4.7544054728858847e-07,9.556349767424225e-06,0.00013031177129211108,6.6429535332636835e-06,0.00011678174976146616,1.195709589086217e-10,1.444302491673658e-11,1.0169649776264814e-05,9.526536609356877e-06,5.951756400783627e-09,2.4052374285514427e-06,8.071239497986607e-07,1.2941345523326987e-06,1.6909238370321202e-08,4.509135493913976e-07,1.049828717714101e-10
2.3117318949104947e-08,0.2339870685783911,3.76,0.0,0.6071116426646351,0.9999801337601957,2.9504664790539847e-08,5.103147897058862e-07,9.957201058423867e-06,0.00013372131781967583,6.812431896770838e-06,0.00011946372178373784,1.2495529201420708e-10,1.4783789769363498e-11,1.0634377939068796e-05,9.94686230814011e-06,6.224652893377525e-09,2.5798941781430007e-06,8.491943675699021e-07,1.3896830266310515e-06,1.7954109620518382e-08,4.834910926347321e-07,1.0940212041843001e-10
2.3691346064790266e-08,0.2339872193594727,3.76,0.0,0.6071079520920764,0.9999793183042812,3.241970431217039e-08,5.467462822071654e-07,1.0369466069788876e-05,0.0001371376377658291,6.98193418979448e-06,0.0001221321930764119,1.304199806068463e-10,1.5123030037790092e-11,1.1106707874005257e-05,1.037306772325565e-05,6.505558767602411e-09,2.762145273171052e-06,8.920591231912038e-07,1.4895349329233984e-06,1.904259897970441e-08,5.174723283457673e-07,1.1394751530487396e-10
2.4265373180475585e-08,0.23398737047411008,3.76,0.0,0.6071042498705178,0.9999784877826378,3.554006580130065e-08,5.847593526211335e-07,1.0793353570806129e-05,0.0001405608565427419,7.151460836401352e-06,0.00012478723143703285,1.359628909535746e-10,1.5460750283025767e-11,1.1586477541273967e-05,1.0804980928947709e-05,6.794663292938842e-09,2.9520947602490515e-06,9.356967673779749e-07,1.5937592891585204e-06,2.0175944200914597e-08,5.528755154290091e-07,1.1862138952383574e-10
2.4839400296160904e-08,0.2339875219266888,3.76,0.0,0.6071005357945095,0.9999776422364767,3.887453848723204e-08,6.243777674217324e-07,1.1229067647408334e-05,0.00014399109615769625,7.3210122494505704e-06,0.000127428904321461,1.415819278831635e-10,1.5796955092745752e-11,1.2073527271161014e-05,1.1242433389453118e-05,7.09215294859297e-09,3.1498436362408485e-06,9.800862045825438e-07,1.7024236330837e-06,2.135540537934435e-08,5.897182956038946e-07,1.2342602390923196e-10
2.5413427411846224e-08,0.23398767372146514,3.76,0.0,0.6070968096631949,0.9999767817071894,4.243204106845293e-08,6.656247391768397e-07,1.167680777522932e-05,0.00014742847527004534,7.490588830766417e-06,0.0001300572788456162,1.4727503414420805e-10,1.613164908035529e-11,1.2567699732635638e-05,1.1685259897114957e-05,7.398211287575779e-09,3.3554899084373978e-06,1.0252066962438206e-06,1.815594043858282e-06,2.2582264454429637e-08,6.280177041480113e-07,1.283636478436697e-10
2.5987454527531543e-08,0.23398782586256794,3.76,0.0,0.6070930712802368,0.9999759062363426,4.6221618674581174e-08,7.08522933912099e-07,1.213676889282127e-05,0.00015087310924855822,7.660190971308748e-06,0.0001326724217872117,1.5304018977363984e-10,1.646483688407203e-11,1.306883990235257e-05,1.2133298511606617e-05,7.713018827070258e-09,3.5691286536317247e-06,1.071037862550183e-06,1.933335163381061e-06,2.3857824719751746e-08,6.677901804853786e-07,1.3343644006926422e-10
2.6561481643216862e-08,0.23398797835400165,3.76,0.0,0.6070893204537468,0.9999750158656708,5.0252439868740506e-08,7.530944783908606e-07,1.2609141474835188e-05,0.00015432511022894427,7.829819051341011e-06,0.00013527439958747905,1.5887541147550174e-10,1.6796523166025827e-11,1.3576795034054666e-05,1.2586390500246933e-05,8.036752961702408e-09,3.790852076111516e-06,1.1175596829393714e-06,2.055710217335114e-06,2.5183410340781187e-08,7.090515786218403e-07,1.3864652949907217e-10
2.7709535874587497e-08,0.23398828440327274,3.76,0.0,0.6070817807244165,0.9999731905926033,5.907508683420411e-08,8.473434702152378e-07,1.3591861047678039e-05,0.00016125164591738745,8.169154498433157e-06,0.00014043912385681024,1.707482996163852e-10,1.7455409927484824e-11,1.4612550403983082e-05,1.3507115359491245e-05,8.711694639908764e-09,4.2589077454648115e-06,1.2125969935531822e-06,2.314608073819185e-06,2.7990055852284157e-08,7.961016904093826e-07,1.494868713243043e-10
2.8857590105958132e-08,0.23398859189891721,3.76,0.0,0.6070741890262993,0.9999713062250388,6.897568778671769e-08,9.485382148491999e-07,1.462640377356779e-05,0.00016820891693898943,8.508598006458124e-06,0.00014555197651878806,1.8287854257855635e-10,1.8108347106898594e-11,1.5673788276660598e-05,1.444622656649029e-05,9.42439089467843e-09,4.76033923675716e-06,1.3101656066929644e-06,2.5927658763503534e-06,3.101319392882941e-08,8.892835501098119e-07,1.6090073869600384e-10
3.000564433732877e-08,0.23398890086873766,3.76,0.0,0.6070665439770574,0.9999693631023896,8.003173816979817e-08,1.0568370366695443e-06,1.5714140131451502e-05,0.00017519770982212394,8.84815224906136e-06,0.00015061347716376885,1.9525153293037088e-10,1.8755372774205487e-11,1.6759365625937126e-05,1.540256388914017e-05,1.0176143585898803e-08,5.295786449351681e-06,1.4101181363942392e-06,2.890640529896122e-06,3.426412188849855e-08,9.887039449145756e-07,1.7290345107517958e-10
3.115369856869941e-08,0.2339892113387646,3.76,0.0,0.6070588442586836,0.9999673615662635,9.232243401892136e-08,1.1723903029020814e-06,1.685637605373287e-05,0.00018221876480887202,9.187819744094279e-06,0.0001556241401608803,2.0785319364067342e-10,1.939652530123942e-11,1.7868173054013017e-05,1.637501304371241e-05,1.0968201663108248e-08,5.86584853694927e-06,1.5123127193381813e-06,3.208668206870365e-06,3.7754427367147585e-08,1.0944612466626045e-06,1.8550960709975136e-10
3.2301752800070047e-08,0.23398952333334133,3.76,0.0,0.6070510886153072,0.9999653019603073,1.0592858536435274e-07,1.29534063725395e-06,1.8054355127346296e-05,0.0001892727776028627,9.527602858449786e-06,0.0001605844747110359,2.206699605196558e-10,2.003184333686228e-11,1.8999133903960235e-05,1.7362504029596025e-05,1.1801761479209226e-08,6.471085520747319e-06,1.616612881067694e-06,3.5472649558512816e-06,4.14959747484661e-08,1.206645710840787e-06,1.9873310910331605e-10
3.3449807031440685e-08,0.23398983687517788,3.76,0.0,0.6070432758510662,0.9999631846300489,1.2093253189756543e-07,1.4258231288548824e-06,1.930926073766498e-05,0.00019636040107106739,9.867503812768013e-06,0.00016549498489940492,2.3368876520892796e-10,2.066136578302367e-11,2.0151203394279342e-05,1.836400952138283e-05,1.2677967425180639e-08,7.112019845769313e-06,1.722887391389983e-06,3.906827294726502e-06,4.5500892050203004e-08,1.3253397672016218e-06,2.1258718700901086e-10
3.459786126281132e-08,0.23399015198542378,3.76,0.0,0.6070354048280295,0.9999610099227493,1.3741806085730664e-07,1.5639655365951125e-06,2.0622218154101497e-05,0.000203482246898109,1.0207524686015375e-05,0.00017035616974734154,2.4689701870542554e-10,2.1285131771721075e-11,2.13233677749951e-05,1.9378543316499514e-05,1.3597912815821572e-08,7.789137882157267e-06,1.831010112197119e-06,4.2877327886126365e-06,4.978155825497861e-08,1.4506183021922697e-06,2.2708442158346078e-10
3.574591549418196e-08,0.2339904686837285,3.76,0.0,0.6070274744641833,0.9999587781872552,1.554703271562684e-07,1.7098884888129366e-06,2.1994296555856308e-05,0.0002106388871915919,1.0547667419936203e-05,0.0001751685232637645,2.602825954202316e-10,2.1903180642858425e-11,2.2514643505437215e-05,2.0405158838341275e-05,1.4562640992010465e-08,8.502891371482127e-06,1.9408598392542027e-06,4.690340612442875e-06,5.4350591086908975e-08,1.5825489331441396e-06,2.422367670323024e-10
3.68939697255526e-08,0.23399078698830117,3.76,0.0,0.6070194837314755,0.9999564897738582,1.7517577572538198e-07,1.8637056783760059e-06,2.3426510995992962e-05,0.0002178308560364401,1.0887933823378847e-05,0.00017993253449598637,2.738338177621046e-10,2.251555192298349e-11,2.372407645341726e-05,2.144294769365969e-05,1.5573146576663197e-08,9.253698819319812e-06,2.0523201412152323e-06,5.114992098424149e-06,5.92208352268645e-08,1.721192274339306e-06,2.5805557291449717e-10
3.804202395692324e-08,0.23399110691597041,3.76,0.0,0.6070114316539246,0.9999541450341581,1.9662206600049612e-07,2.025524053308318e-06,2.4919824303287154e-05,0.0002250586509972406,1.1228325576501058e-05,0.0001846486875800054,2.875394412224698e-10,2.312228530486329e-11,2.495074111500024e-05,2.2491038281584512e-05,1.6630376811924465e-08,1.0041946836702558e-05,2.165279199480947e-06,5.5620112689280085e-06,6.4405350948362e-08,1.866602195266022e-06,2.745516053665781e-10
3.9190078188293876e-08,0.23399142848223903,3.76,0.0,0.6070033173057863,0.9999517443209299,2.1989799847756744e-07,2.195444003111415e-06,2.64751489229069e-05,0.00023232273456923357,1.156884423485946e-05,0.00018931746179027176,3.013886399394475e-10,2.372342062785811e-11,2.619373985408968e-05,2.3548594451767425e-05,1.7735232933409368e-08,1.0867991432946627e-05,2.279629650759377e-06,6.0317053553651155e-06,6.991740315559018e-08,2.018826071367199e-06,2.917350676470416e-10
4.0338132419664515e-08,0.23399175170133946,3.76,0.0,0.6069951398097815,0.9999492879879947,2.450934432909259e-07,2.3735595408691475e-06,2.8093348697569134e-05,0.00023962353557934683,1.1909491233386085e-05,0.00019393933158893322,3.1537099272607647e-10,2.4318997859066954e-11,2.7452202161332722e-05,2.461481420995848e-05,1.8888571566556704e-08,1.1732159261540456e-05,2.3952684326163677e-06,6.524365303390828e-06,7.577045081045854e-08,2.1779050274757823e-06,3.09615620018754e-10
4.148618665103515e-08,0.23399207658628424,3.76,0.0,0.6069868983353813,0.9999467763900957,2.7229927078176347e-07,2.5599584811993425e-06,2.9775240590533846e-05,0.00024696145053845455,1.2250267890254313e-05,0.0001985147666745655,3.294764695512608e-10,2.4909057075223695e-11,2.8725283931979226e-05,2.5688928469692533e-05,2.0091206136003574e-08,1.2634748820413687e-05,2.512096632157465e-06,7.04026626469956e-06,8.197813673835663e-08,2.343874174082444e-06,3.282023989842786e-10
4.263424088240579e-08,0.2339924031489176,3.76,0.0,0.6069785920971497,0.9999442098827773,3.016072840161215e-07,2.7547226141321276e-06,3.1521596351576585e-05,0.00025433684494577695,1.2591175410636877e-05,0.00020304423203038998,3.4369541846008674e-10,2.549363844531981e-11,3.0012166762254135e-05,2.6770199848569052e-05,2.1343908272532963e-08,1.3576031608099288e-05,2.6300193384374932e-06,7.5796680757191386e-06,8.855427780106791e-08,2.5167628366101e-06,3.4750403588628683e-10
4.378229511377643e-08,0.2339927313999631,3.76,0.0,0.6069702203531385,0.9999415888222694,3.331101532031351e-07,2.9579278750122977e-06,3.333314412731285e-05,0.00026175005454652907,1.2932214890359195e-05,0.00020752818797198754,3.580185529181957e-10,2.6072782213926513e-11,3.1312057263721035e-05,2.7857921507409744e-05,2.2647409201844072e-08,1.4556253237498334e-05,2.748945499200034e-06,8.142815723573926e-06,9.551285542365083e-08,2.6965947779007473e-06,3.675286748877648e-10
4.493034934514707e-08,0.23399306134907022,3.76,0.0,0.6069617824033408,0.9999389135653732,3.669013519657751e-07,3.169644510519904e-06,3.5210570017582116e-05,0.0002692013865442761,1.3273387319450999e-05,0.00021196709019451453,3.7243693956552837e-10,2.6646528685190225e-11,3.262418639513404e-05,2.895141603065601e-05,2.400240110676223e-08,1.5575634508879387e-05,2.868787782121568e-06,8.729939799672519e-06,1.0286800646237608e-07,2.88338841411289e-06,3.882839903507596e-10
