Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411)
1.9715116885926426e-09,0.4887891980406707,3.76,0.0,0.7901455506679874,0.9994023535101629,3.3814146175031738e-15,1.524167605544044e-12,2.2032134923642728e-08,2.3368178194224637e-07,2.2032988499480617e-08,2.3308617622733843e-07,3.752131543947498e-15,7.78035679763546e-15,5.923346962555785e-10,5.88273656165752e-10,1.8291560215793367e-12,6.102114663388123e-12,5.638686293438037e-12,1.6323707146955177e-09,1.1624340559158003e-12,1.484698230298965e-12,7.778127259493025e-14,0.0005976238581286132,7.549275811996434e-13,2.0551799873824084e-18,2.7819605920206226e-17,7.094586808589305e-21,1.6306581908311799e-09,9.825942825393511e-17,3.248986396619418e-22
1.9961191726188846e-09,0.48878919829934747,3.76,0.0,0.790145547455863,0.9994023162306411,3.5253786465341652e-15,1.5707326471148466e-12,2.2307129902353943e-08,2.3659850501890095e-07,2.2307971017767996e-08,2.3598794013457263e-07,3.862725808367094e-15,7.91576063572129e-15,6.071725096086685e-10,6.029598411958609e-10,1.8726241989361574e-12,6.3327524719603494e-12,5.846171374370336e-12,1.652788660583028e-09,1.1941880586377557e-12,1.5283817551473905e-12,7.901481884722845e-14,0.0005976608476362298,7.73873328665797e-13,2.11215799408596e-18,2.887385872642682e-17,7.363146788234368e-21,1.6510112985076095e-09,1.0062559676373585e-16,3.3305953762533448e-22
2.0207266566451266e-09,0.4887891985580247,3.76,0.0,0.790145544243736,0.9994022821489063,3.673715945436433e-15,1.6181791729843194e-12,2.258212641156138e-08,2.395152289254836e-07,2.2582953522807773e-08,2.3888951923878483e-07,3.97507529275901e-15,8.051421108293193e-15,6.221928514637464e-10,6.178248546675029e-10,1.916544625592199e-12,6.569111908915611e-12,6.058531649735759e-12,1.673208220400882e-09,1.2264154070673073e-12,1.5728446090213095e-12,8.024913352683587e-14,0.0005976946391709168,7.930534579325769e-13,2.170042021911325e-18,2.9954403602852285e-17,7.63839445314912e-21,1.671364406117987e-09,1.0262661952624351e-16,3.4132166403059955e-22
2.0453341406713686e-09,0.48878919881670235,3.76,0.0,0.7901455410316066,0.9994022509873992,3.826508801890374e-15,1.6665134083401958e-12,2.2857124492204338e-08,2.424319536817447e-07,2.285793601559971e-08,2.4179091355171e-07,4.089182383195204e-15,8.187328614852257e-15,6.373956844159574e-10,6.328686156337503e-10,1.960915411222739e-12,6.811262208361163e-12,6.275816603842048e-12,1.693629413880741e-09,1.2591165541632035e-12,1.6180925754092734e-12,8.148417540837198e-14,0.0005977255102912682,8.124679537952381e-13,2.228836955912719e-18,3.1061563804885375e-17,7.920411786389264e-21,1.6917175136623617e-09,1.0525933150054784e-16,3.4968501889572995e-22
2.0699416246976106e-09,0.48878919907538054,3.76,0.0,0.7901455378194748,0.9994022224932156,3.9838401849626416e-15,1.7157432892716636e-12,2.3132124185344687e-08,2.453486793076369e-07,2.31329184970687e-08,2.446921230850847e-07,4.2050493669729554e-15,8.32347391095425e-15,6.527809710615767e-10,6.480910431776433e-10,2.0057346764668154e-12,7.059272572472793e-12,6.498075486174421e-12,1.7140522607501453e-09,1.292293663036841e-12,1.664131436214629e-12,8.271990555802382e-14,0.0005977537139020116,8.321168010467283e-13,2.288547681290978e-18,3.219566256656196e-17,8.20928076174072e-21,1.712070621140996e-09,1.077991566716028e-16,3.5814960223737154e-22
2.0945491087238526e-09,0.4887891993340592,3.76,0.0,0.7901455346073403,0.9994021964357036,4.145793743432432e-15,1.765876159014272e-12,2.3407125532171867e-08,2.4826540582331385e-07,2.34079009680718e-08,2.4759314785064696e-07,4.322678437013939e-15,8.45984809235967e-15,6.683486739983157e-10,6.634920564121602e-10,2.0510005490534145e-12,7.313212171723958e-12,6.725357313982287e-12,1.7344767807325447e-09,1.3259483033343691e-12,1.7109669717668438e-12,8.395628718889882e-14,0.0005977794806553314,8.519999844779323e-13,2.3491790833958242e-18,3.335702310069319e-17,8.50508334381161e-21,1.7324237285540781e-09,1.101080067295996e-16,3.66715414070928e-22
2.143764076776336e-09,0.48878919985141794,3.76,0.0,0.7901455281830636,0.9994021507981742,4.483905134413313e-15,1.868878573407171e-12,2.3957133352271477e-08,2.5409886160556114e-07,2.3957865881833963e-08,2.533946431252927e-07,4.5632311928373406e-15,8.733248989203706e-15,7.000311791446039e-10,6.948295165451625e-10,2.142864661685411e-12,7.839155610267863e-12,7.19518480223008e-12,1.775330918911104e-09,1.3946947902769177e-12,1.8070511811178277e-12,8.64308669176907e-14,0.0005978245361082947,8.924692990348207e-13,2.473223459899114e-18,3.576282223889282e-17,9.117817144087853e-21,1.773129943184137e-09,1.1511356506526868e-16,3.8415072327020566e-22
2.1880575480235715e-09,0.48878920031704265,3.76,0.0,0.7901455224012052,0.9994021161232132,4.8048659288368824e-15,1.9647402160862578e-12,2.4452146461896324e-08,2.593489750587998e-07,2.4452834275869013e-08,2.586153570843369e-07,4.785775241540698e-15,8.980009622881223e-15,7.291689223103425e-10,7.236431828713079e-10,2.227051133479625e-12,8.333475974467948e-12,7.63569515072024e-12,1.8121055631021539e-09,1.4582131050830718e-12,1.8963095540116735e-12,8.86598865794769e-14,0.0005978586865641948,9.296929592584179e-13,2.5880611260738315e-18,3.8024518771923036e-17,9.693812585943723e-21,1.8097655361285996e-09,1.19719811602725e-16,4.0018870312446735e-22
2.232351019270807e-09,0.48878920078266885,3.76,0.0,0.790145516619338,0.9994020865806165,5.142134133640321e-15,2.0636382537532756e-12,2.494716557627923e-08,2.645990917173486e-07,2.4947802646811368e-08,2.6383547257827347e-07,5.0140586219829316e-15,9.227387541182631e-15,7.588971126711074e-10,7.530342102497535e-10,2.3126558513808314e-12,8.84808136606909e-12,8.093231744251878e-12,1.8488859347331952e-09,1.5232995256130068e-12,1.9882389775868376e-12,9.089053078528197e-14,0.0005978877040526991,9.676756320984014e-13,2.7059577688663603e-18,4.037956909246076e-17,1.0293547214650183e-20,1.8464011288631844e-09,1.2459425727372071e-16,4.1655466348406317e-22
2.276644490518042e-09,0.48878920124829695,3.76,0.0,0.7901455108374615,0.9994020614042164,5.4962218704684466e-15,2.1656155761772675e-12,2.5442190940766276e-08,2.698492117058213e-07,2.5442770997895793e-08,2.6905498967559457e-07,5.248091158416638e-15,9.475341503144449e-15,7.892155321820539e-10,7.830021280405882e-10,2.3996681816595356e-12,9.383374050502275e-12,8.56807223597386e-12,1.88567214868448e-09,1.5899632619387629e-12,2.0828731062795466e-12,9.312264812783264e-14,0.00059791235474125,1.0064172288056256e-12,2.8269418853976995e-18,4.282985741522545e-17,1.0917498721935788e-20,1.8830367213890067e-09,1.286047000329181e-16,4.33248604404441e-22
2.3209379617652775e-09,0.4887892017139267,3.76,0.0,0.7901455050555757,0.9994020399307856,5.867648082850217e-15,2.2707113334781732e-12,2.5937222802290858e-08,2.7509933515078504e-07,2.5937739332042887e-08,2.742739084447974e-07,5.487881975523556e-15,9.723832790082918e-15,8.201239628322122e-10,8.13546465917221e-10,2.488077563361257e-12,9.939755973178835e-12,9.060492005972417e-12,1.9224643197948454e-09,1.6582097864213667e-12,2.180245578629782e-12,9.535610075117358e-14,0.0005979333018576231,1.0459176606238307e-12,2.95104197456585e-18,4.5377267739861055e-17,1.1566144708977039e-20,1.9196723137067204e-09,1.342922978901654e-16,4.502705259342065e-22
2.365231433012513e-09,0.4887892021795581,3.76,0.0,0.7901454992736802,0.9994020215960708,6.256938659016261e-15,2.378971874727736e-12,2.6432261409415676e-08,2.8034946218079045e-07,2.643270765187253e-08,2.794922289543839e-07,5.733439511091779e-15,9.97282515993647e-15,8.516221866465906e-10,8.446667538737219e-10,2.5778735275841666e-12,1.0517628752652956e-11,9.570764123421474e-12,1.959262562860817e-09,1.7280517730455906e-12,2.2803900169384744e-12,9.759076392930475e-14,0.000597951109655239,1.0861768387902744e-12,3.0782865371301163e-18,4.802368384623128e-17,1.2239962684818486e-20,1.9563079058178714e-09,1.3691239716483687e-16,4.676204281152893e-22
2.4095249042597482e-09,0.4887892026451916,3.76,0.0,0.7901454934917748,0.9994020059296819,6.6646265846553074e-15,2.4904288521526657e-12,2.692730701237194e-08,2.8559959292639683e-07,2.6927675959716722e-08,2.8470995127285895e-07,5.984771530659955e-15,1.0222284794532129e-14,8.837099856886152e-10,8.763625222315724e-10,2.6690456625631005e-12,1.1117393674851949e-11,1.0099159316331412e-11,1.996066992635844e-09,1.7994872024024165e-12,2.3833400269794463e-12,9.982652559961226e-14,0.0005979662485237137,1.1271946745369526e-12,3.208704075788446e-18,5.0770989290431095e-17,1.2939430065086186e-20,1.9929434977221897e-09,1.4636794481036528e-16,4.85298310983381e-22
2.4538183755069836e-09,0.48878920311082674,3.76,0.0,0.7901454877098593,0.9994019925359525,7.091251826821243e-15,2.6051369021059943e-12,2.7422359863086724e-08,2.908497275201409e-07,2.7422644257682526e-08,2.89927075468729e-07,6.2418851834694886e-15,1.0472180097980037e-14,9.16387142063611e-10,9.08633301639727e-10,2.7615836743945617e-12,1.1739451695271976e-11,1.0645946005086564e-11,2.0328777238305583e-09,1.8725370440521282e-12,2.489129198106226e-12,1.0206328480222573e-13,0.000597979114129924,1.168971079093377e-12,3.3423230952380557e-18,5.3621067406070623e-17,1.3665024173163962e-20,2.029579089422253e-09,1.4946301046858887e-16,5.033041745691142e-22
2.498111846754219e-09,0.48878920357646394,3.76,0.0,0.7901454819279331,0.9994019810753354,7.537361293857385e-15,2.7231204370700257e-12,2.7917420215190152e-08,2.96099866096486e-07,2.7917612547702076e-08,2.9514360161050066e-07,6.504787062311252e-15,1.072248148100576e-14,9.496534379213385e-10,9.41478623070955e-10,2.8554772976946306e-12,1.2384203444476348e-11,1.1211390358408217e-11,2.069694871113468e-09,1.947192049943077e-12,2.5977911035217217e-12,1.043009500820932e-13,0.0005979900460212302,1.2115059636888113e-12,3.479172102214703e-18,5.657580130779078e-17,1.4417222242282546e-20,2.0662146809168972e-09,1.6320638697660546e-16,5.216380188990511e-22
2.5424053180014542e-09,0.48878920404210296,3.76,0.0,0.7901454761459964,0.9994019712547937,8.003508632140023e-15,2.8444652610101698e-12,2.841248832401601e-08,3.013500087917931e-07,2.8412580831573226e-08,3.0035952976667844e-07,6.77348324504429e-15,1.0973161211318944e-14,9.835086554574968e-10,9.74898017820372e-10,2.9507164449868724e-12,1.3052049230392648e-11,1.179575632468207e-11,2.1065185491112224e-09,2.023504370539796e-12,2.709359300387452e-12,1.0653943845566757e-13,0.0005979993372340428,1.2547992395532497e-12,3.619279605545831e-18,5.963707389265485e-17,1.519650141667292e-20,2.1028502722125607e-09,1.4303549547338774e-16,5.40299843996102e-22
2.5866987892486896e-09,0.488789204507744,3.76,0.0,0.7901454703640488,0.9994019628265209,8.490254644790312e-15,2.9691057884565876e-12,2.890756444661541e-08,3.066001557443311e-07,2.890754911093705e-08,3.055748600057663e-07,7.047979313391525e-15,1.1224193345890395e-14,1.0179525769152478e-09,1.0088910175098077e-09,3.0472908576844838e-12,1.3743389034365261e-11,1.239930561798766e-11,2.1433488724080954e-09,2.1013747748486e-12,2.823867329623134e-12,1.087786749979677e-13,0.0005980072355749232,1.2988508179179324e-12,3.762674116237098e-18,6.280676783735859e-17,1.600333875094641e-20,2.1394858632969457e-09,1.959722678287913e-16,5.592896498796781e-22
2.630992260495925e-09,0.488789204973387,3.76,0.0,0.7901454645820901,0.9994019555841334,8.998166583280983e-15,3.0973102122471687e-12,2.9402648841774503e-08,3.1185030709428343e-07,2.940251738734951e-08,3.1078959239626546e-07,7.328280374292128e-15,1.1475553654033409e-14,1.0529849845873583e-09,1.0434571540924254e-09,3.1451909033698784e-12,1.4458622507530407e-11,1.3022297707087496e-11,2.1801859555454875e-09,2.1810378180638552e-12,2.9413487157238704e-12,1.1101859233398427e-13,0.0005980139474282475,1.3436606100165573e-12,3.909384147558516e-18,6.608676559564771e-17,1.6838211209568075e-20,2.1761214541990655e-09,9.459882639644001e-17,5.786074365661485e-22
2.6752857317431603e-09,0.4887892054390321,3.76,0.0,0.7901454588001198,0.999401949350284,9.527819446848529e-15,3.2288133198354027e-12,2.989774177001377e-08,3.1710046298370895e-07,2.989748566221183e-08,3.160037270066736e-07,7.614391105833047e-15,1.1727219451882108e-14,1.0886056608180993e-09,1.0785959598501721e-09,3.2444061498748083e-12,1.5198148974762236e-11,1.3664989859910698e-11,2.2170299130224158e-09,2.2621946602152124e-12,3.0618369669524152e-12,1.1325912949822925e-13,0.0005980196501402496,1.38922852708701e-12,4.059438215094269e-18,6.947894940080142e-17,1.7701595668528095e-20,2.212757044881923e-09,1.4577279473739423e-16,5.982532040695965e-22
2.715149855865672e-09,0.4887892058581143,3.76,0.0,0.7901454535963366,0.9994019444758222,1.0023575651856776e-14,3.350150249716247e-12,3.0343332917919635e-08,3.218256072843439e-07,3.034295710940604e-08,3.206959371106733e-07,7.876861574776818e-15,1.1953962285120072e-14,1.1211670591928176e-09,1.1107101308713977e-09,3.334816436078844e-12,1.5884823085924775e-11,1.4260467231314663e-11,2.2501954469114397e-09,2.3366489888935978e-12,3.1728749443181852e-12,1.1527609721491315e-13,0.0005980240460635339,1.4308877759429838e-12,4.197369596869721e-18,7.26293893846595e-17,1.850341350938597e-20,2.24572907632584e-09,1.9218615199997753e-16,6.162148184310887e-22
2.755013979988184e-09,0.4887892062771984,3.76,0.0,0.7901454483925437,0.9994019401997829,1.0537841151887152e-14,3.474352219605248e-12,3.078893138237766e-08,3.265507554846789e-07,3.078842855740905e-08,3.253876631182087e-07,8.144044198749073e-15,1.218092082074229e-14,1.1542046202438325e-09,1.1432874448325162e-09,3.4262771346598004e-12,1.6591788363492848e-11,1.4872292770992128e-11,2.2833667251359285e-09,2.4124546694208467e-12,3.286400015829676e-12,1.1729348581345246e-13,0.0005980278430757272,1.473160969431328e-12,4.3380535387400805e-18,7.58735963367626e-17,1.932905978879056e-20,2.2787011076096314e-09,2.319315306102349e-16,6.3444209727126935e-22
2.794878104110696e-09,0.4887892066962842,3.76,0.0,0.790145443188741,0.9994019364405592,1.1071048846444344e-14,3.6015438028377273e-12,3.123453735687762e-08,3.312759076920989e-07,3.123390000713588e-08,3.3007890507920547e-07,8.415941597836972e-15,1.2408081372791953e-14,1.1877181854102832e-09,1.1763275614488433e-09,3.518781318897135e-12,1.7319335240172775e-11,1.5500649527441428e-11,2.316543831077892e-09,2.4897117816651036e-12,3.4024365754021352e-12,1.1931126205033754e-13,0.0005980311227845719,1.5160480428547267e-12,4.4815108336116225e-18,7.921294194843338e-17,2.0178881968213123e-20,2.311673138745671e-09,1.7008807088184236e-16,6.529350405962913e-22
2.834742228233208e-09,0.4887892071153717,3.76,0.0,0.7901454379849282,0.9994019331277488,1.1623636653735948e-14,3.731526999201871e-12,3.168015103603417e-08,3.360010640151823e-07,3.1679371459427234e-08,3.347696630435865e-07,8.69255617254626e-15,1.263543104750651e-14,1.221707596167608e-09,1.2098301406524347e-09,3.612321581043104e-12,1.8067753934768247e-11,1.614571914245933e-11,2.3497268480915046e-09,2.568197839880173e-12,3.5210090062969718e-12,1.2132939560481962e-13,0.0005980339555918309,1.559548931520016e-12,4.627762276080018e-18,8.264879776609832e-17,2.1053227452438583e-20,2.3446451697064166e-09,2.3483201359186617e-16,6.716936484113618e-22
2.8746063523557197e-09,0.488789207534461,3.76,0.0,0.790145432781105,0.9994019302002336,1.2196046268858843e-14,3.864544691917451e-12,3.2125772615580234e-08,3.4072622456368854e-07,3.2124842915149974e-08,3.394599370612708e-07,8.973890116545287e-15,1.2862957697388216e-14,1.2561726940279339e-09,1.2437948425916993e-09,3.706891285900286e-12,1.8837334452798682e-11,1.6807681863175012e-11,2.382915859503177e-09,2.6481312486865146e-12,3.642141681149831e-12,1.233478588211001e-13,0.0005980364026159432,1.6036635707384365e-12,4.776828662464317e-18,8.618253519162805e-17,2.195244359002265e-20,2.3776172005188878e-09,2.126328341235775e-16,6.907179207208468e-22
2.9144704764782316e-09,0.488789207953552,3.76,0.0,0.7901454275772717,0.9994019276062223,1.2788724782529791e-14,4.0005360101792805e-12,3.257140229247061e-08,3.4545138944866406e-07,3.2570314375104697e-08,3.441497271821733e-07,9.25994540642598e-15,1.3090649958183827e-14,1.2911133205438917e-09,1.2782213276521282e-09,3.8024833521085986e-12,1.9628366566186002e-11,1.7486716415928765e-11,2.4161109486088995e-09,2.7294266677142615e-12,3.7658589609562e-12,1.253666267847528e-13,0.0005980385156477852,1.6483918958262053e-12,4.9287307910041484e-18,8.981552546850404e-17,2.287687766819143e-20,2.4105892311725167e-09,1.9420058609619665e-16,7.100078575282544e-22
2.9543346006007435e-09,0.4887892083726449,3.76,0.0,0.7901454223734276,0.9994019252991284,1.3402122469138796e-14,4.139511932438858e-12,3.301704026447708e-08,3.501765587820138e-07,3.301578584008489e-08,3.488390334562061e-07,9.550723884106884e-15,1.3318496951611049e-14,1.3265293172957994e-09,1.313109256378956e-09,3.899090851540543e-12,2.044113988966098e-11,1.8183000511845303e-11,2.449312198684181e-09,2.81207061169879e-12,3.892185198876019e-12,1.273856762130204e-13,0.0005980403412744459,1.693733842103128e-12,5.0834894612733095e-18,9.354913973354571e-17,2.3826876933221644e-20,2.4435612616656258e-09,1.9823621066919626e-16,7.295634588366076e-22
2.9941987247232554e-09,0.4887892087917398,3.76,0.0,0.7901454171695725,0.9994019232393735,1.4036694421169191e-14,4.281517368783119e-12,3.346268673057539e-08,3.5490173267690454e-07,3.3461257310866674e-08,3.5352785593327696e-07,9.846227199630903e-15,1.3546488491806985e-14,1.3624205259051588e-09,1.3484582895536107e-09,3.996706963652371e-12,2.1275943805659228e-11,1.889671036734256e-11,2.4825196929742576e-09,2.8960835358980964e-12,4.021144736488032e-12,1.2940498610562944e-13,0.0005980419190740747,1.7396893448944685e-12,5.2411254748473615e-18,9.738474896589368e-17,2.4802788571109014e-20,2.4765332920007372e-09,2.0940041982567346e-16,7.493847246482712e-22
3.0340628488457673e-09,0.4887892092108365,3.76,0.0,0.7901454119657066,0.999401921393656,1.4692900779949513e-14,4.426588304230376e-12,3.3908341890980545e-08,3.5962691124780025e-07,3.3906728788205695e-08,3.582161946632886e-07,1.0146456815558208e-14,1.37746150695283e-14,1.3987867880364625e-09,1.3842680882019625e-09,4.095324906548748e-12,2.213306745640003e-11,1.9628020662014657e-11,2.515733514693051e-09,2.9814769799546166e-12,4.1527619033918214e-12,1.314245376296505e-13,0.000598043282348272,1.7862583395313605e-12,5.4016596354151605e-18,1.0132372398154566e-16,2.5804959705842402e-20,2.509505322179273e-09,2.21244604446514e-16,7.694716549650187e-22
3.0739269729682792e-09,0.4887892096299351,3.76,0.0,0.7901454067618294,0.9994019197333265,1.537120624804883e-14,4.57476296481525e-12,3.4354005947024786e-08,3.643520946103304e-07,3.4352200272843487e-08,3.6290404969613966e-07,1.0451414037123758e-14,1.4002867743378186e-14,1.4356279453936606e-09,1.4205383135719597e-09,4.194937950023738e-12,2.301279976605382e-11,2.0377104691302193e-11,2.548953747026037e-09,3.0682647333116606e-12,4.287061018309366e-12,1.3344431369819598e-13,0.0005980444597466063,1.83344076135049e-12,5.5651127486374216e-18,1.0536743544830457e-16,2.6833737405533775e-20,2.5424773522029305e-09,2.2502996384950956e-16,7.898242497881723e-22
