Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41)
4.901275255751257e-06,0.10550639799532298,3.76,0.0,0.7603966592220952,0.9958592862367878,0.0030727400449419473,8.280973934642483e-05,0.001125999535822141,0.0011972872203970702,9.105203368500877e-05,1.129212156240011e-05,8.646548941414507e-10,2.5990595898997154e-12,7.562006081357945e-06,5.281370851165554e-06,1.1700683294704682e-05,0.0005323962553085704,1.5310923417650285e-07,0.00044851770735887677,0.002988908652938813,7.653715092664458e-06,4.225450611013001e-09,0.00037156421689723255,9.029986877178915e-05,3.693787335447066e-05,1.5009208704249437e-05,4.1111798866585386e-08,1.0241726392416688e-05,3.5197153373494765e-10,5.232368284495995e-09,2.3959068767763873e-11,4.24482683370151e-06
4.990292576020356e-06,0.1055068015647778,3.76,0.0,0.760256015064454,0.9957390415828817,0.003178032314665823,8.385017463839223e-05,0.0011411087222791552,0.0012233429010005876,9.251886527160751e-05,1.1292054355989666e-05,8.645427741011677e-10,2.598720949284094e-12,7.588294322495135e-06,5.279537373823986e-06,1.1856558073572056e-05,0.0005423428830238878,1.530713040454093e-07,0.0004578830070587579,0.0030946949658799848,7.720613937586022e-06,4.281623022647633e-09,0.000371519353019518,9.451836522147592e-05,3.882056222340635e-05,1.6048254763617015e-05,4.382301504346473e-08,1.0728824005172793e-05,3.566606151155021e-10,5.486072522055187e-09,2.511689930411156e-11,4.377127363161221e-06
5.079309896289456e-06,0.10550720579364531,3.76,0.0,0.7601140311756565,0.9956174149828169,0.0032846169782093466,8.486963295452358e-05,0.0011559281297160923,0.0012495785294768709,9.397614002187751e-05,1.1291993494372107e-05,8.644299230449929e-10,2.598380141967197e-12,7.6141884765556545e-06,5.277729596626288e-06,1.200936307854076e-05,0.0005522885296620504,1.5303436528258387e-07,0.0004672744079121381,0.0032018683122674277,7.78637299870511e-06,4.336688140467994e-09,0.0003714739735152089,9.882371138657851e-05,4.075252084741645e-05,1.7135216393079854e-05,4.663916631695763e-08,1.1228095283815379e-05,3.612573633034141e-10,5.74627059623568e-09,2.6304222392035307e-11,4.510229773987395e-06
5.168327216558555e-06,0.10550761069452899,3.76,0.0,0.7599707358391459,0.9954944340814939,0.003392467115823115,8.586825428863636e-05,0.0011704588348432352,0.001275994115950563,9.5423815858866e-05,1.1291938854589e-05,8.643163554236614e-10,2.598037211137162e-12,7.6396885383919e-06,5.2759474521717964e-06,1.2159110159546464e-05,0.0005622331963039561,1.529984125101967e-07,0.0004766913441222294,0.003310401229404666,7.8509946386199e-06,4.390650298346113e-09,0.00037142808869891045,0.00010321393092707383,4.27333688626572e-05,1.8271058100827167e-05,4.956052035290693e-08,1.1739457565701785e-05,3.657621348636742e-10,6.012919230616816e-09,2.7520838331687876e-11,4.644078594721045e-06
5.257344536827655e-06,0.10550801628024317,3.76,0.0,0.7598261571339812,0.9953701263978669,0.0035015559948077565,8.684619344129445e-05,0.0011847021565241057,0.0013025895629779666,9.686185594215269e-05,1.1291890313491863e-05,8.642020855710405e-10,2.5976921996109703e-12,7.664794893021524e-06,5.274190849193268e-06,1.2305813726463786e-05,0.0005721768841919873,1.5296343960500434e-07,0.0004861332523599267,0.00342026637212091,7.914482256964422e-06,4.443514750957679e-09,0.0003713817088382441,0.00010768698582441895,4.4762692406499896e-05,1.9456721779829682e-05,5.2587214237186525e-08,1.2262820791981015e-05,3.701753633600733e-10,6.2859709586052756e-09,2.876652852548476e-11,4.778619312944061e-06
5.346361857096754e-06,0.10550842256377861,3.76,0.0,0.7596803229154453,0.9952445193026963,0.003611857088261317,8.7803619154828e-05,0.001198659643987037,0.0013293646696745844,9.829022852681505e-05,1.1291847747873988e-05,8.640871276947039e-10,2.5973451498077892e-12,7.689508299553204e-06,5.272459673712125e-06,1.2449490623599077e-05,0.0005821195947218982,1.529294397374455e-07,0.0004955995722228736,0.00353143653516501,7.976840243905637e-06,4.495287628495978e-09,0.000371334844145547,0.00011224078187218398,4.684004594915522e-05,2.0693126045799073e-05,5.571925758974198e-08,1.2798087904891592e-05,3.744975555798259e-10,6.565374341664379e-09,3.0041056469678563e-11,4.913798399315387e-06
5.435379177365854e-06,0.10550882955826801,3.76,0.0,0.7595332607968225,0.9951176399974343,0.003723344092713755,8.874071325874863e-05,0.001212333065043338,0.0013563191358710361,9.970890681944087e-05,1.1291811034597526e-05,8.639714958671373e-10,2.59699610372416e-12,7.71382987496204e-06,5.270753790191199e-06,1.2590160004278459e-05,0.0005920613294348301,1.528964054105369e-07,0.0005050897466717102,0.003643884674474425,8.038073933411578e-06,4.5459758914299005e-09,0.00037128750476999255,0.00011687317407002558,4.896495411954519e-05,2.198116563641712e-05,5.895653600489891e-08,1.3345155242157603e-05,3.7872928776107317e-10,6.8510741865003505e-09,3.134416874074348e-11,5.049563329353726e-06
5.524396497634953e-06,0.10550923727695309,3.76,0.0,0.7593849981323274,0.9949895154942425,0.003835990944662696,8.965766982775179e-05,0.0012257243943510415,0.001383452566282386,0.0001011178688317122,1.129178005071597e-05,8.638552040177865e-10,2.596645102911219e-12,7.737761077777305e-06,5.269073042681514e-06,1.2727843205946064e-05,0.0006020020900094644,1.528643284984618e-07,0.0005146032224435233,0.0037575839273219077,8.098189556464717e-06,4.5955872854551e-09,0.0003712397007901357,0.00012158197190837557,5.113691351964652e-05,2.3321710870671592e-05,6.229881478454238e-08,1.3903912927416271e-05,3.828712018357488e-10,7.143011760578459e-09,3.2675595973750814e-11,5.1858626030098634e-06
5.613413817904053e-06,0.10550964573315202,3.76,0.0,0.7592355620011725,0.9948601725971303,0.003949771836027399,9.055469435429329e-05,0.0012388358017605785,0.0014107644746768385,0.00010251709723206273,1.1291754673591533e-05,8.637382659257482e-10,2.59629218845369e-12,7.761303691741548e-06,5.267417255959318e-06,1.2862563626159086e-05,0.0006119418782543263,1.5283320028473062e-07,0.000524139450442596,0.0038725076313462442,8.157194194379507e-06,4.644130296777164e-09,0.0003711914422068742,0.00012636494453243643,5.335539452193457e-05,2.4715607167001063e-05,6.574574293109872e-08,1.4474245255693962e-05,3.8692400169943867e-10,7.441125005388019e-09,3.403505383012598e-11,5.322645762076556e-06
5.702431138173152e-06,0.10551005494022797,3.76,0.0,0.7590849791927474,0.9947296378842074,0.004064661228540372,9.143200293752802e-05,0.0012516696407759821,0.0014382542880307218,0.00010390657919588902,1.1291734781007216e-05,8.636206952128972e-10,2.5959374009503954e-12,7.784459809496709e-06,5.265786236649954e-06,1.299434659983733e-05,0.0006218806961002441,1.5280301149980863e-07,0.0005336978861086188,0.003988629342476659,8.21509573237125e-06,4.69161410785514e-09,0.00037114273893682653,0.00013121982577527356,5.561984304496526e-05,2.616367461882914e-05,6.929685736781953e-08,1.5056031073030643e-05,3.9088844951898776e-10,7.745348746921087e-09,3.542224395238575e-11,5.459863405488443e-06
5.7914484584422515e-06,0.1055104649115592,3.76,0.0,0.7589332761928897,0.9945979376910334,0.004180633867098325,9.228982149020847e-05,0.0012642284371625504,0.0014659213506576134,0.00010528630625477106,1.1291720251273654e-05,8.635025053374922e-10,2.5955807804963177e-12,7.80723181634936e-06,5.264179774335801e-06,1.3123219278095794e-05,0.0006318185455929794,1.5277375235812518e-07,0.0005432779897626014,0.004105922851763632,8.271902813515039e-06,4.7380485537233605e-09,0.00037109360080611934,0.00013614431905096494,5.792968230253802e-05,2.7666707625960492e-05,7.295158735464127e-08,1.564914414943447e-05,3.947653620877408e-10,8.055614902875181e-09,3.683685490366081e-11,5.597467202568498e-06
5.880465778711351e-06,0.10551087566050923,3.76,0.0,0.7587804791712219,0.9944650980950522,0.004297664792096178,9.31283849649566e-05,0.0012765148777292114,0.0014937649283004266,0.00010665627414513451,1.1291710963330904e-05,8.633837095883704e-10,2.5952223666663178e-12,7.8296223741634e-06,5.262597642645966e-06,1.3249210508960718e-05,0.0006417554288860281,1.5274541259438747e-07,0.000552879226930764,0.004224362201131674,8.327624793224187e-06,4.783444078999334e-09,0.00037104403754457965,0.000141136102099906,6.0284314522285773e-05,2.9225474580215714e-05,7.6709259068829e-08,1.625345354442857e-05,3.9855560723744997e-10,8.371852686135364e-09,3.827856309001304e-11,5.735409904281014e-06
5.9694830989804505e-06,0.10551128720039914,3.76,0.0,0.7586266139695232,0.994331144901088,0.00441572935076958,9.39479366011447e-05,0.0012885317993112156,0.0015217842121761785,0.0001080164826567628,1.1291706796845094e-05,8.632643210797302e-10,2.5948621985004364e-12,7.85163440542455e-06,5.261039600325218e-06,1.337235072024117e-05,0.0006516913482336045,1.5271798149912834e-07,0.0005625010686467642,0.0043439216980721345,8.382271694365941e-06,4.827811695675164e-09,0.00037099405878032195,0.00014619283157946985,6.268312262993394e-05,3.084071760359963e-05,8.056910032068379e-08,1.686882396453004e-05,4.0226010031503447e-10,8.693988804134822e-09,3.974703366375488e-11,5.873645352554116e-06
6.05850041924955e-06,0.10551169954448039,3.76,0.0,0.7584717060911143,0.9941961036278847,0.004534803207572941,9.474872719344722e-05,0.00130028217797622,0.0015499783229640876,0.000109366935481542,1.1291707632299861e-05,8.631443527464014e-10,2.5945003144906635e-12,7.8732710775174e-06,5.259505392280011e-06,1.349267180480101e-05,0.0006616263059838081,1.5269144795341476e-07,0.0005721429917326461,0.004464575929296533,8.435854163120554e-06,4.871162941780325e-09,0.0003709436740347269,0.00015131214749427538,6.51254718958589e-05,3.251315233722703e-05,8.453024537579875e-08,1.749511611207699e-05,4.058798007315567e-10,9.021947653736044e-09,4.12419214061732e-11,6.012128487737273e-06
6.236535059787748e-06,0.1055125266977259,3.76,0.0,0.7581588625707388,0.9939228574172713,0.004775883112857925,9.629506202157932e-05,0.0013229958445980122,0.0016068871785945853,0.00011203860744723162,1.1291723835549166e-05,8.629027274240098e-10,2.593771550100375e-12,7.915432146575826e-06,5.256507395490364e-06,1.3724990827417454e-05,0.0006814933465147632,1.52641027187358e-07,0.0005914850197312955,0.004709068409781699,8.539871248259673e-06,4.954864865712049e-09,0.00037084172412485644,0.00016172904038180532,7.013817619272789e-05,3.6032326291484124e-05,9.275254577751116e-08,1.8779890382613133e-05,4.1286886160124525e-10,9.69502070503108e-09,4.4309520750247394e-11,6.289663100065586e-06
6.3967662362721265e-06,0.10551327401661066,3.76,0.0,0.7578739860478939,0.9936734643257241,0.00499606950154315,9.762524670873873e-05,0.0013425589073789285,0.0016586929281606085,0.00011440985939283147,1.1291754345795197e-05,8.6268340758211e-10,2.593110168504797e-12,7.952129629593534e-06,5.253887904682662e-06,1.3924782579999097e-05,0.0006993704195775588,1.5259859936307e-07,0.0006089564019496493,0.0049326068288492115,8.62996432120596e-06,5.026845724937403e-09,0.0003707486739270951,0.00017129442015283944,7.479184752196395e-05,3.940181093916448e-05,1.0048864898582909e-07,1.9972071908248078e-05,4.1887943517872315e-10,1.031990104007379e-08,4.7157061204859064e-11,6.5398619533104895e-06
6.556997412756505e-06,0.10551402414134266,3.76,0.0,0.7575861114912207,0.993420928439151,0.005219162951293144,9.889881887819176e-05,0.0013613099324925144,0.0017110486242214768,0.00011674972286825002,1.1291799249684369e-05,8.624624016737963e-10,2.5924438000694476e-12,7.987669798397449e-06,5.251341142298722e-06,1.4115991781796225e-05,0.0007172444171925553,1.5255889143509924e-07,0.0006264850012514153,0.005159310952483992,8.716798218760816e-06,5.095732869314712e-09,0.00037065445109632077,0.00018102554878743834,7.957607890859495e-05,4.29665038298172e-05,1.085357591828202e-07,2.1197325313514615e-05,4.2463186817473904e-10,1.0962385174447206e-08,5.0084438859386753e-11,6.790213166099901e-06
6.7172285892408836e-06,0.10551477714368995,3.76,0.0,0.7572953743402325,0.9931653868238948,0.005445034048064328,0.00010011742652482169,0.001379269985390605,0.001763947086425979,0.00011905834093604257,1.1291857889795047e-05,8.622397781895264e-10,2.591772648180137e-12,8.022078014271701e-06,5.248865248308533e-06,1.4298843327680574e-05,0.0007351153556192755,1.5252182797793813e-07,0.0006440680054296216,0.005389044107163607,8.80045209527365e-06,5.16160753873625e-09,0.0003705591067739654,0.00019090858271063118,8.448673119955565e-05,4.6729610182008855e-05,1.16886097612824e-07,2.2454735863695118e-05,4.3013292568995724e-10,1.1621972455280114e-08,5.3089373159244114e-11,7.040494028897393e-06
6.877459765725262e-06,0.10551553309274563,3.76,0.0,0.7570019059497514,0.992906972802969,0.005673557233747018,0.00010128274687173942,0.0013964608285323133,0.0018173806844394018,0.0001213358859941867,1.1291929622958637e-05,8.620156035106911e-10,2.5910969098815206e-12,8.055381064479049e-06,5.246458291202029e-06,1.4473569373483842e-05,0.0007529832516259219,1.524873316950809e-07,0.0006617026786112322,0.005621673306336564,8.881008475715291e-06,5.224553571768664e-09,0.0003704626907048138,0.00020092979754300261,8.951959543741878e-05,5.069405592141414e-05,1.2553129741170431e-07,2.374337115877069e-05,4.3538959118835054e-10,1.229815167857235e-08,5.616953667180535e-11,7.2904933874387205e-06
7.037690942209641e-06,0.10551629205501924,3.76,0.0,0.756705833532402,0.9926458158550533,0.005904610865048796,0.00010239647666289401,0.0014129047677010167,0.0018713413983185055,0.00012358255721027693,1.1292013821134373e-05,8.617899418879043e-10,2.5904167758216706e-12,8.087606925356635e-06,5.2441182827690885e-06,1.4640407706188806e-05,0.0007708481223936462,1.5245532390074768e-07,0.0006793863634131649,0.005857069355047195,8.958552608510419e-06,5.2846568190692904e-09,0.00037036525119931357,0.0002110756426101911,9.467041580972392e-05,5.486249064449333e-05,1.344624927933801e-07,2.5062285970540035e-05,4.4040901747387645e-10,1.2990403827372358e-08,5.932256745638046e-11,7.540011528326672e-06
7.197922118694019e-06,0.10551705409389103,3.76,0.0,0.7564072801240916,0.9923820415391015,0.006138077250259381,0.00010346032331853526,0.0014286245097478412,0.0019258208752127863,0.00012579857805265527,1.129210987212957e-05,8.61562855446012e-10,2.5897324302437805e-12,8.11878454025282e-06,5.241843191852607e-06,1.479960023666291e-05,0.0007887099854279463,1.5242572496590626e-07,0.000697116482568514,0.006095106928869106,9.033171863015218e-06,5.342004601133912e-09,0.0003702668351054362,0.00022133278961041032,9.9934910776917e-05,5.923729164031722e-05,1.4367040488648237e-07,2.641052670162616e-05,4.451984813535232e-10,1.3698204602272522e-08,6.254608048831017e-11,7.788860025755253e-06
7.358153295178398e-06,0.10551781926955452,3.76,0.0,0.756106364569888,0.9921157714420092,0.006373842666363223,0.0001044759968980595,0.0014436430315775525,0.0019808104823985408,0.00012798419392477743,1.129221718013044e-05,8.613344041779069e-10,2.5890440509756942e-12,8.148943612646395e-06,5.239630956831804e-06,1.4951391611928876e-05,0.0008065688584764678,1.5239845472177733e-07,0.000714890540074067,0.006335664629679106,9.10495517117052e-06,5.396685209130087e-09,0.0003701674877891523,0.00023168817572756455,0.0001053087924182213,6.382056883339028e-05,1.531454236355537e-07,2.7787135477604128e-05,4.497653418961473e-10,1.4421026748831215e-08,6.583767816117405e-11,8.036861554427953e-06
7.518384471662776e-06,0.1055185876387538,3.76,0.0,0.7558032015290632,0.9918471231481636,0.006611797357671864,0.00010544520285234137,0.001457983460425122,0.0020363013565894905,0.0001301396699086922,1.1292335166240332e-05,8.611046459448769e-10,2.588351809464883e-12,8.178114415036099e-06,5.237479497052743e-06,1.509602794773716e-05,0.000824424759453223,1.5237343282773954e-07,0.0007327061218827852,0.006578625019435137,9.17399251427647e-06,5.4487874490163166e-09,0.0003700672531230655,0.00024212904128719247,0.00011078778399439243,6.861417057189525e-05,1.6287768499113732e-07,2.919115387353257e-05,4.541170023100073e-10,1.5158342181420957e-08,6.919495986668388e-11,8.283849671401612e-06
7.678615648147154e-06,0.10551935925466543,3.76,0.0,0.7554979014968782,0.991576210228417,0.006851835518283572,0.00010636963553839494,0.0014716689650615634,0.0020922844495812358,0.00013226528862162167,1.1292463268912482e-05,8.608736364954092e-10,2.5876558708505667e-12,8.206327613175221e-06,5.235386723336952e-06,1.523375567831937e-05,0.0008422777063687815,1.5235057910753562e-07,0.0007505608961915556,0.006823874634405579,9.240374454108184e-06,5.498400228052686e-09,0.00036996617348228935,0.00025264296228471635,0.00011636763578914832,7.361969012813055e-05,1.728571429797768e-07,3.0621626289634733e-05,4.582608753453169e-10,1.5909623911207572e-08,7.261553068476406e-11,8.529668571739089e-06
7.838846824631532e-06,0.1055201341667679,3.76,0.0,0.755190570841198,0.9913031422465357,0.007093855260193997,0.00010725097246510809,0.0014847226576058673,0.002148750570290526,0.00013436134818853144,1.1292600944223057e-05,8.60641429498091e-10,2.5869563940511905e-12,8.233614105268162e-06,5.233350547451857e-06,1.5364820518789195e-05,0.0008601277172665372,1.523298138503971e-07,0.000768452613364298,0.00707130398179062,9.304191707228276e-06,5.545612181843529e-09,0.00036986428974685685,0.0002632178780647948,0.00012204413928567869,7.883847280416207e-05,1.8307363647720652e-07,3.207760298881996e-05,4.6220435208529235e-10,1.6674347784920285e-08,7.609700921619623e-11,8.77417282187769e-06
7.999078001115911e-06,0.1055209124207641,3.76,0.0,0.7548813118521085,0.9910280247812319,0.007337758568801646,0.00010809086922165309,0.00149716750552495,0.002205690423292873,0.00013642816033179067,1.1292747666011057e-05,8.604080765724439e-10,2.5862535318542135e-12,8.26000487581358e-06,5.231368890498521e-06,1.5489466535670356e-05,0.0008779748101647533,1.5231105807663863e-07,0.0007863791055289786,0.007320807520614666,9.365534760827074e-06,5.590511340202586e-09,0.00036976164130993764,0.0002738421144578453,0.00012781313975007667,8.427162354354822e-05,1.935169506096853e-07,3.3558142811527963e-05,4.659547739895419e-10,1.7451994042365902e-08,7.963703459633263e-11,9.017227074337705e-06
8.15930917760029e-06,0.10552169405852095,3.76,0.0,0.754570222803033,0.9907509594622008,0.007583451247248269,0.00010889095504769849,0.001509026253381199,0.002263094643975381,0.00013846604857783496,1.1292902925955808e-05,8.601736273182744e-10,2.5855474310238598e-12,8.285530863720173e-06,5.229439690392692e-06,1.560793532197222e-05,0.0008958190030039587,1.522942337728732e-07,0.0008043382858810989,0.0075722836284721935,9.424493528595529e-06,5.633184830909786e-09,0.000369658266091273,0.0002845044026590209,0.00013367054729506055,8.99200149667349e-05,2.0417687269454987e-07,3.5062315583162146e-05,4.69519408082424e-10,1.824204870061826e-08,8.323327272232682e-11,9.258705766777248e-06
8.319540354084668e-06,0.1055224791180403,3.76,0.0,0.7542573980218704,0.9904720440185767,0.007830842851004823,0.00010965282900936375,0.001520321353819128,0.002320953830445593,0.00014047534657965285,1.1293066233595269e-05,8.599381293535882e-10,2.5848382324267182e-12,8.310222844083383e-06,5.227560908540245e-06,1.5720465270363288e-05,0.0009136603135993537,1.5227926409973237e-07,0.0008223281477263168,0.007825634555706165,9.481157044957623e-06,5.673718618696137e-09,0.00036955420055526106,0.00029519389415428514,0.00013961234650672742,9.578429574995942e-05,2.150432427194816e-07,3.658920423111581e-05,4.729054250922236e-10,1.9044004774104436e-08,8.688342173765343e-11,9.498492808320923e-06
8.479771530569046e-06,0.10552326763345211,3.76,0.0,0.753942927970727,0.9901913723382664,0.008079846614073162,0.00011037805673940699,0.0015310749072546606,0.00237925857235048,0.00014245639655317035,1.129323711626002e-05,8.597016283621293e-10,2.584126071168149e-12,8.3341113229191e-06,5.225730535665961e-06,1.5827290938217185e-05,0.0009314987595980912,1.5226607357185735e-07,0.0008403467632941993,0.008080766368562144,9.53561319563671e-06,5.712197277086038e-09,0.0003694494797330951,0.0003059001720052283,0.00014563460472192196,0.00010186489927046807,2.261059984675062e-07,3.8137906629172315e-05,4.761198803536033e-10,1.985736334038351e-08,9.058521682176202e-11,9.73648125597525e-06
8.640002707053425e-06,0.10552405963502987,3.76,0.0,0.7536268993328712,0.9899090345366717,0.00833037936811817,0.00011106816769480933,0.0015413086097084221,0.002437999476770688,0.0001444095478249084,1.1293415118924598e-05,8.59464168142347e-10,2.5834110767391493e-12,8.357226444153384e-06,5.2239465968211715e-06,1.5928642500028374e-05,0.0009493343584411788,1.5225458821095458e-07,0.0008583922823539832,0.00833758888280763,9.58794848227353e-06,5.748703792055509e-09,0.0003693441372483898,0.00031661325880683917,0.00015173347904746948,0.00010816205244508289,2.3735521546653207e-07,3.970753718762064e-05,4.791696973382897e-10,2.0681634461684568e-08,9.433643432544252e-11,9.97257298378724e-06
8.800233883537803e-06,0.10552485514922551,3.76,0.0,0.753309395105668,0.9896251170334331,0.008582361455719029,0.00011172465289008888,0.001551043708218963,0.002497167191360221,0.00014633515548768768,1.129359980400306e-05,8.592257906544446e-10,2.582693373164778e-12,8.379597908170505e-06,5.2222071556891566e-06,1.6024745280410622e-05,0.0009671671273296186,1.5224473567508938e-07,0.0008764629306606614,0.008596015589183914,9.638247818863212e-06,5.7833193945795264e-09,0.0003692382053458242,0.00032732362162196085,0.00015790522221262635,0.00011467578469682402,2.487811419769029e-07,4.129722820727376e-05,4.820616536097456e-10,2.1516337972183614e-08,9.813489529849879e-11,1.0206678347125432e-05
8.960465060022182e-06,0.10552565419872191,3.76,0.0,0.7529904946983934,0.9893397026359586,0.008835716638804138,0.00011234896306830996,0.0015603009632718175,0.0025567524249049947,0.00014823357916062712,1.1293790751103059e-05,8.589865360695793e-10,2.581973079154214e-12,8.401254901181044e-06,5.220510318255226e-06,1.611581936062073e-05,0.000984997083194485,1.5223644536732183e-07,0.0008945570082572001,0.008855963571934262,9.686594357864437e-06,5.81612341925332e-09,0.0003691317149223103,0.00033802217418407954,0.00016414618734521963,0.0001214059369918183,2.603742292614406e-07,4.290613101530105e-05,4.848023689891022e-10,2.2361004140957094e-08,1.0197846846014601e-10,1.0438715844190288e-05
9.12069623650656e-06,0.10552645680249999,3.76,0.0,0.7526702740339187,0.9890528706285998,0.009090372003234806,0.00011294250726991775,0.0015691006176894568,0.002616745965474055,0.0001501051818493014,1.1293987556735722e-05,8.587464428236393e-10,2.5812503082654515e-12,8.422226034629548e-06,5.2188542358532834e-06,1.620207925436836e-05,0.0010028242426707093,1.522296485241433e-07,0.0009126728876565731,0.009117353421545758,9.73306934380125e-06,5.84719318838419e-09,0.00036902469556024793,0.00034870027664768313,0.00017045283176031484,0.0001283521708949149,2.7212515739928376e-07,4.453341690036778e-05,4.873982958053583e-10,2.32151742204289e-08,1.0586507265003021e-10,1.0668611776632658e-05
9.280927412990939e-06,0.10552726297591987,3.76,0.0,0.7523488056533465,0.9887646968664263,0.009346257860424513,0.00011350665176076152,0.0015774623714409004,0.002677138696335547,0.00015195032890165795,1.1294189833981638e-05,8.585055476726752e-10,2.5805251690716056e-12,8.442539293878836e-06,5.217237107637597e-06,1.6283733646815468e-05,0.001020648622074315,1.522242782844165e-07,0.0009308090119255762,0.009380109142759331,9.777751992127056e-06,5.876603918738846e-09,0.000368917175562522,0.00035934973315377615,0.00017682171984824077,0.0001355139775973564,2.840248569232407e-07,4.617827786410645e-05,4.898557110464555e-10,2.4078400889873886e-08,1.097926788032794e-10,1.0896299910978634e-05
9.441158589475318e-06,0.10552807273081267,3.76,0.0,0.7520261588227586,0.9884752538726359,0.009603307646802365,0.00011404271928423934,0.0015854053618451441,0.0027379216098062623,0.00015376938705509915,1.1294397212123025e-05,8.582638857471274e-10,2.5797977653183803e-12,8.462221995459123e-06,5.215657182555099e-06,1.6360985189524103e-05,0.0010384702373828203,1.522202697423559e-07,0.0009489638926906255,0.009644158058820702,9.820719391181436e-06,5.904428647761224e-09,0.0003688091819888577,0.00036996278746516707,0.00018324952514598968,0.0001428906868746116,2.9606452658780113e-07,4.7839927205358506e-05,4.921807101927663e-10,2.495024860319323e-08,1.1375931149939857e-10,1.1121721142387395e-05
9.601389765959696e-06,0.10552888607558297,3.76,0.0,0.751702399641327,0.9881846109387143,0.009861457821847669,0.00011455198860350743,0.0015929481486609905,0.002799085819198749,0.00015556272357000818,1.1294609336252051e-05,8.580214906056557e-10,2.579068196091625e-12,8.481300752170256e-06,5.214112760864344e-06,1.643403034766863e-05,0.0010562891042185459,1.5221755998625473e-07,0.0009671361080839452,0.009909430712855303,9.862046425193743e-06,5.930738179340551e-09,0.00036870074069316676,0.00038053211691114683,0.00018973303167244557,0.0001504814759374554,3.082356475798783e-07,4.951759995290796e-05,4.943792026228137e-10,2.583029384982295e-08,1.177630501171727e-10,1.13448231620884e-05
9.761620942444075e-06,0.10552970301531846,3.76,0.0,0.7513775911501116,0.9878928342265626,0.01012064776534163,0.0001150356943018572,0.0016001087035819397,0.0028606225690237484,0.00015733070544494463,1.1294825866858164e-05,8.577783942901455e-10,2.5783365559872715e-12,8.499801445317962e-06,5.212602195232212e-06,1.6503059294711198e-05,0.0010741052378346145,1.5221608812256656e-07,0.000985324300646715,0.010175860767161276,9.901805716377232e-06,5.955601046706157e-09,0.0003685918763616617,0.00039105082486481636,0.00019626913460381274,0.00015828537814433475,3.2052999446838307e-07,5.121055316160562e-05,4.964569084469576e-10,2.6718125337220567e-08,1.2180202963179423e-10,1.1565560129663809e-05
9.921852118928453e-06,0.1055305235519068,3.76,0.0,0.7510517934409616,0.9875999868718842,0.010380819674407194,0.00011549502681225063,0.0016069044036823698,0.0029225232435988575,0.0001590736987087175,1.1295046479396103e-05,8.575346273812617e-10,2.577602935267946e-12,8.517749203422376e-06,5.211123891455141e-06,1.6568255847487203e-05,0.0010919186531034078,1.5221579528813717e-07,0.0010035271752039895,0.010443384901131914,9.940067584220599e-06,5.979083488789867e-09,0.00036848261255144945,0.00040151243196023703,0.00020285484036130166,0.0001663012915475945,3.329396431877166e-07,5.291806608593861e-05,4.984193565559597e-10,2.7613344102899608e-08,1.2587444110197614e-10,1.1783892351177257e-05
9.999999999999997e-06,0.10553134768415792,3.76,0.0,0.7508925539680733,0.9874567892858751,0.010508050184342626,0.00011571055640577115,0.0016100915032393145,0.0029528428906615083,0.00015991483461098383,1.1295155463536346e-05,8.574155030300482e-10,2.577244441583603e-12,8.52630943296061e-06,5.210414132629038e-06,1.659871673528852e-05,0.0011006056225720331,1.522160630375412e-07,0.0010124100261635835,0.010574240301880774,9.958205933624534e-06,5.990054847656544e-09,0.0003684291843236194,0.00040659220446293015,0.00020608394210040978,0.0001702873609722123,3.390315990898732e-07,5.375592475942508e-05,4.993362789699256e-10,2.8052523105453e-08,1.2787223538315215e-10,1.1889494415787187e-05
1.0082083295412832e-05,0.10553134768415792,3.76,0.0,0.7507250637649994,0.9873061290882054,0.010641918460840762,0.00011593113264757985,0.0016133520283858113,0.0029847793742068377,0.00016079206778458254,1.1295270863839241e-05,8.572902190529884e-10,2.5768674200283984e-12,8.535168386784871e-06,5.2096763088527965e-06,1.6629797438644255e-05,0.0011097293645072638,1.5221662465284176e-07,0.0010217434967246186,0.010711942708441642,9.976900020177994e-06,6.001249440992312e-09,0.00036837297172931193,0.0004119108662409026,0.00020948726617870986,0.0001745279872501441,3.454569763490755e-07,5.463944024423683e-05,5.002718837931991e-10,2.8515563563510183e-08,1.2997853187188446e-10,1.1999785964005826e-05
1.024231447189721e-05,0.10553217540792947,3.76,0.0,0.750397456640227,0.9870113182709651,0.010903891649178574,0.00011634511480584758,0.0016194677595535874,0.0030473826449389607,0.0001624861749218992,1.1295498724223926e-05,8.570451971259445e-10,2.5761300923633207e-12,8.552082577305376e-06,5.208257960367876e-06,1.6687855123333916e-05,0.0011275373861312087,1.522185214115889e-07,0.0010399720881779629,0.010981476594060279,1.0012368676084578e-05,6.022160538621512e-09,0.00036826297531054853,0.0004222404524156185,0.0002161636392130658,0.00018296411755275944,3.580746861569405e-07,5.637399938583515e-05,5.020196351577071e-10,2.9424409507981994e-08,1.3411260551419122e-10,1.221321262910125e-05
