Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7)
5.359310016756401e-07,0.2928115291765081,3.76,0.0,0.503238496851999,0.9999989721374762,1.1290008228177517e-12,3.965826901257314e-12,2.472293993465262e-06,1.0606394142389494e-06,9.033898188136277e-07,2.757699821413996e-11,6.919896454011483e-14,6.04912879220933e-07,2.5814710287487417e-07,5.835526459229316e-07,1.3625461691605852e-08,1.5684001302510636e-07,2.9292568061515256e-08,2.2134791768351831e-07
5.53501620122036e-07,0.29281153464883114,3.76,0.0,0.5032383720944062,0.9999989180186105,1.302049152743951e-12,4.412617500036401e-12,2.5739176381088555e-06,1.077122778818773e-06,9.634708333630505e-07,2.8909056809399313e-11,7.057686719691271e-14,6.310081550858372e-07,2.6443762877709204e-07,6.231466731129276e-07,1.3965095346542605e-08,1.6276535541814044e-07,3.159989502321403e-08,2.398464626450582e-07
5.693151767237923e-07,0.29281153961184264,3.76,0.0,0.5032382583349986,0.9999988686000798,1.4740919757752685e-12,4.8412599164855794e-12,2.6661902930094396e-06,1.0913647784957296e-06,1.0189492316880845e-06,3.011255104496728e-11,7.178493265200935e-14,6.543741403855493e-07,2.6989186145991355e-07,6.595815441772097e-07,1.4259619636603e-08,1.681445759882967e-07,3.3748596384123695e-08,2.5716140167550524e-07
5.851287333255486e-07,0.29281154460933445,3.76,0.0,0.5032381432068858,0.9999988185309431,1.6625561999835622e-12,5.295575200467524e-12,2.759203942531441e-06,1.1050670335058984e-06,1.075729224389013e-06,3.1319520482640684e-11,7.296358065873091e-14,6.776082589387068e-07,2.751550853601462e-07,6.967471481040642e-07,1.4543865026797832e-08,1.735675260968247e-07,3.596442556074523e-08,2.751040973067852e-07
6.009422899273049e-07,0.29281154963995604,3.76,0.0,0.5032380267398113,0.9999987678330897,1.868406019116222e-12,5.7760510076373166e-12,2.852932619943247e-06,1.1182499985850351e-06,1.133782238602968e-06,3.252912143191862e-11,7.411368911411154e-14,7.006940958727845e-07,2.802325360574042e-07,7.346177952230317e-07,1.481810838037889e-08,1.7903394122202723e-07,3.8246212167887415e-08,2.936707726253906e-07
6.167558465290612e-07,0.2928115547024019,3.76,0.0,0.5032379089632303,0.9999987165276845,2.092623195603054e-12,6.283144266460014e-12,2.9473510724249237e-06,1.1309333532493712e-06,1.1930800113365741e-06,3.374055250601304e-11,7.523610531859115e-14,7.236164668498194e-07,2.851295065104799e-07,7.731685136664123e-07,1.5082630456364945e-08,1.8454352717328917e-07,4.059276437870185e-08,3.128572251341773e-07
6.325694031308175e-07,0.29281155979540724,3.76,0.0,0.5032377899062692,0.9999986646351898,2.336205916896737e-12,6.817281144159803e-12,3.042434768621447e-06,1.143136031199044e-06,1.2535946237805278e-06,3.495305286690639e-11,7.633164781442454e-14,7.463613540838454e-07,2.898513120942632e-07,8.123750549306045e-07,1.533771391758596e-08,1.9009596234588223e-07,4.300287448216543e-08,3.326588590759183e-07
6.483829597325738e-07,0.2928115649177511,3.76,0.0,0.5032376695976934,0.9999986121753871,2.6001676520734317e-12,7.37885708932799e-12,3.13815990147049e-06,1.154876248591748e-06,1.3152985298221166e-06,3.61659005398725e-11,7.740110843941903e-14,7.689158453141418e-07,2.944032611790659e-07,8.522138950247375e-07,1.5583641651449665e-08,1.9569089985667264e-07,4.5475323809969296e-08,3.530707160496968e-07
6.641965163343301e-07,0.29281157006825326,3.76,0.0,0.5032375480658781,0.9999985591673969,2.885536011279135e-12,7.968236944581157e-12,3.2345033870774775e-06,1.1661715312528278e-06,1.3781645795715045e-06,3.737841079516033e-11,7.844525155196762e-14,7.912680755477805e-07,2.9879063045819363e-07,8.926622319345561e-07,1.5820695358704694e-08,2.0132796956858093e-07,4.80088871022189e-08,3.7408750403264664e-07
6.800100729360865e-07,0.29281157524577506,3.76,0.0,0.5032374253387857,0.9999985056297002,3.19335161029306e-12,8.585755126739175e-12,3.331442860097917e-06,1.1770387408337062e-06,1.4421660383573695e-06,3.8589934593143604e-11,7.946481537172507e-14,8.134071715286883e-07,3.030186445769552e-07,9.336979798364515e-07,1.6049154385058173e-08,2.0700678000580738e-07,5.0602336345297084e-08,3.957036248359183e-07
6.958236295378428e-07,0.29281158044921846,3.76,0.0,0.5032373014439486,0.9999984515801569,3.524666942873149e-12,9.23171586850552e-12,3.4289566663660176e-06,1.1874940999779757e-06,1.5072766019694077e-06,3.9799857089755096e-11,8.046051458738511e-14,8.35323198764359e-07,3.0709245930737815e-07,9.752997607580727e-07,1.6269294753087563e-08,2.1272692016696973e-07,5.325444414584159e-08,4.17913200097316e-07
7.116371861395991e-07,0.2928115856775248,3.76,0.0,0.5032371764084521,0.9999983970360274,3.880545263245041e-12,9.906393517031155e-12,3.5270238533065424e-06,1.1975532165352724e-06,1.5734704087076237e-06,4.10075962026231e-11,8.143303931813503e-14,8.570071109931061e-07,3.1101714772230757e-07,1.0174468941917003e-06,1.6481388363682607e-08,2.184879612411734e-07,5.596398668987906e-08,4.40710095882585e-07
7.274507427413554e-07,0.2928115909296742,3.76,0.0,0.5032370502589243,0.9999983420139903,4.262059480789373e-12,1.0610032884995965e-11,3.6256241585457703e-06,1.207231106862305e-06,1.6407220486793502e-06,4.221260123228354e-11,8.238305577768741e-14,8.78450701978344e-07,3.1479768893793167e-07,1.0601193850519925e-06,1.6685702342743163e-08,2.2428945823185256e-07,5.8729746331402e-08,4.640879459646921e-07
7.432642993431117e-07,0.2928115962046844,3.76,0.0,0.5032369230215255,0.9999982865301609,4.670291068720741e-12,1.1342849650602553e-11,3.724737997017329e-06,1.2165422182409658e-06,1.7090065706589143e-06,4.341435153609098e-11,8.331120949882365e-14,8.996465595423263e-07,3.184389591164045e-07,1.1032979102564876e-06,1.688249851576454e-08,2.301309514921394e-07,6.155051384514127e-08,4.880401738349852e-07
7.59077855944868e-07,0.29281160150160995,3.76,0.0,0.5032367947219423,0.9999982306001104,5.1063289884533385e-12,1.2105030802841679e-11,3.824346446843865e-06,1.2255004504452559e-06,1.7782994868136614e-06,4.4612355256951764e-11,8.421812421653631e-14,9.205880217475761e-07,3.2194572443256754e-07,1.1469638041931455e-06,1.7072032993633233e-08,2.3601196817567919e-07,6.44250903769277e-08,5.125600135023774e-07
7.748914125466243e-07,0.29281160681954105,3.76,0.0,0.5032366653853836,0.9999981742388828,5.57126863128108e-12,1.2896735128361509e-11,3.924431234265911e-06,1.23411917648938e-06,1.8485767755925168e-06,4.580614810178503e-11,8.510440159401301e-14,9.412691351328612e-07,3.253226357172223e-07,1.1910990433301173e-06,1.7254555853431184e-08,2.419320236068552e-07,6.735228912369954e-08,5.37640529137381e-07
7.907049691483806e-07,0.29281161215760276,3.76,0.0,0.5032365350365767,0.9999981174610123,6.0662107788901205e-12,1.3718093736311076e-11,4.02497471786248e-06,1.2424112625896524e-06,1.9198148830480006e-06,4.6995292165723105e-11,8.597062508908059e-14,9.616846149104166e-07,3.2857422451461683e-07,1.2356862301974399e-06,1.7430310899464926e-08,2.4789062257437983e-07,7.033093677346e-08,5.63274633617726e-07
8.065185257501369e-07,0.2928116175149536,3.76,0.0,0.5032364036997669,0.9999980602805405,6.592260584068795e-12,1.4569210617741103e-11,4.125959872259851e-06,1.2503890873706182e-06,1.991990722814149e-06,4.817937480543842e-11,8.681735906972618e-14,9.818298070376067e-07,3.317049003393405e-07,1.2807085769250672e-06,1.7599535492410692e-08,2.538872605519304e-07,7.335987473196218e-08,5.8945510602827e-07
8.223320823518932e-07,0.2928116228907847,3.76,0.0,0.5032362713987165,0.9999980027110316,7.150526572830423e-12,1.5450163236361308e-11,4.227370271484035e-06,1.2580645603437644e-06,2.065081674921331e-06,4.9358007557363846e-11,8.764514733630386e-14,1.001700652082362e-06,3.3471894895862956e-07,1.3261498884828488e-06,1.7762460436763978e-08,2.59921424849241e-07,7.643796015949175e-08,6.161746081641156e-07
8.381456389536495e-07,0.29281162828431867,3.76,0.0,0.5032361381567085,0.9999979447655892,7.742119669043668e-12,1.6361003147603627e-11,4.329190072087605e-06,1.2654491396858066e-06,2.139065583604276e-06,5.053082509526829e-11,8.845451754621029e-14,1.0212936508058027e-06,3.376205315507785e-07,1.3719945457447878e-06,1.7919309918172408e-08,2.6599259569688376e-07,7.956406683850919e-08,6.43425700083282e-07
8.539591955554059e-07,0.2928116336948085,3.76,0.0,0.5032360039965458,0.999997886456872,8.368152242564451e-12,1.730175664303673e-11,4.431403996167485e-06,1.2725538493429462e-06,2.2139207542459252e-06,5.169748423182449e-11,8.924598097155097e-14,1.0406058313875672e-06,3.4041368460434894e-07,1.4182274884864957e-06,1.807030148301823e-08,2.721002472678777e-07,8.273708589110648e-08,6.712008547539132e-07
8.697727521571622e-07,0.29281163912153685,3.76,0.0,0.503235868940557,0.9999978277971071,9.029737181764464e-12,1.8272425417274898e-11,4.533997314376122e-06,1.279389295486799e-06,2.2896259495857793e-06,5.28576629613912e-11,9.002002957495586e-14,1.059634718221506e-06,3.4310232043687836e-07,1.4648341984114286e-06,1.8215646053405453e-08,2.782438486391644e-07,8.595592636358836e-08,6.994924718396003e-07
8.855863087589185e-07,0.2928116445638146,3.76,0.0,0.5032357330105995,0.9999977687981066,9.727986991246962e-12,1.927298725464565e-11,4.636955829011514e-06,1.2859656823467813e-06,2.3661603853043627e-06,5.401105953631582e-11,9.077714076520634e-14,1.0783783022123814e-06,3.456902282287355e-07,1.5118006822854889e-06,1.8355547971660846e-08,2.8442286469586124e-07,8.921951569373796e-08,7.282928906645087e-07
9.013998653606748e-07,0.29281165002098,3.76,0.0,0.503235596228063,0.9999977094712794,1.0464012915436303e-11,2.0303396733014e-11,4.7402658572549665e-06,1.2922928274425927e-06,2.4435037250785016e-06,5.5157391582134734e-11,9.151777830443009e-14,1.0968350125075671e-06,3.481810754845239e-07,1.559113455243944e-06,1.849020506940089e-08,2.906367569810508e-07,9.252680007455623e-08,7.575944023979006e-07
9.172134219624311e-07,0.292811655492398,3.76,0.0,0.5032354586138762,0.9999976498276466,1.123892408863049e-11,2.1363585942286917e-11,4.843914214612565e-06,1.2983801762394592e-06,2.5216360751888005e-06,5.629639525121179e-11,9.224238777062325e-14,1.1150036896008022e-06,3.5057840984764456e-07,1.6067595243223906e-06,1.8619808756960998e-08,2.968849844937377e-07,9.587674472669221e-08,7.873892614957194e-07
9.330269785641874e-07,0.29281166097745887,3.76,0.0,0.5032353201885118,0.9999975898778534,1.2053826712016757e-11,2.245346521523382e-11,4.947888198606908e-06,1.3042368162479457e-06,2.6005379787510267e-06,5.7427824404753445e-11,9.295140123526916e-14,1.1328835597476372e-06,3.528856612032818e-07,1.654726372254699e-06,1.8744544129527174e-08,3.031670044374845e-07,9.926833409047224e-08,8.176696964352736e-07
9.488405351659437e-07,0.2928116664755776,3.76,0.0,0.503235180971992,0.999997529632183,1.2909823258066399e-11,2.3572923868367224e-11,5.052175572757965e-06,1.309871490589383e-06,2.680190409635056e-06,5.855144982857849e-11,9.364523990017742e-14,1.1504742106345485e-06,3.551061440131098e-07,1.7030019415735815e-06,1.886459008676226e-08,3.094822729221389e-07,1.0270057194730936e-07,8.48427919777583e-07
9.804676483694564e-07,0.2928116775087654,3.76,0.0,0.5032349002433655,0.9999974082926006,1.4749484855877957e-11,2.590003602067053e-11,5.261643782625963e-06,1.3205082693864555e-06,2.8416728638759762e-06,6.077445286618656e-11,9.49889967458693e-14,1.1847878777365068e-06,3.5929950031214893e-07,1.8004332213362586e-06,1.9091299187024482e-08,3.2221037827952116e-07,1.0968310514089214e-07,9.113465567471406e-07
9.999999999999997e-07,0.29281168747789366,3.76,0.0,0.5032347253947436,0.9999973328170213,1.597372686342079e-11,2.7395503083020695e-11,5.3915713670517175e-06,1.3266784144345764e-06,2.9428012229112423e-06,6.213065767727943e-11,9.579071343118017e-14,1.205402707038726e-06,3.617328876271138e-07,1.8611603490543898e-06,1.9222859567146836e-08,3.3013447971828315e-07,1.1407135101632973e-07,9.511158957040072e-07
1.0089320502526178e-06,0.29281168747789366,3.76,0.0,0.5032346450737281,0.999997298171236,1.6556678652668817e-11,2.8094084372634648e-11,5.451123203421756e-06,1.3294033581229448e-06,2.9893915971621806e-06,6.274648802719728e-11,9.615041060162448e-14,1.2146835192182745e-06,3.62807751755959e-07,1.8890651115626234e-06,1.928097222083546e-08,3.337739267178975e-07,1.1609680576592768e-07,9.695292367635267e-07
1.0373964521357792e-06,0.2928116974812582,3.76,0.0,0.5032343876322534,0.9999971872358354,1.8513913832856906e-11,3.038136769233409e-11,5.641447384064328e-06,1.3377008387165143e-06,3.1392651431809513e-06,6.469037169342531e-11,9.726858711548084e-14,1.24364987088958e-06,3.6608142275361096e-07,1.978529150053955e-06,1.9457965153991477e-08,3.4543675693572184e-07,1.2262759931579573e-07,1.0291390466918449e-06
1.0658608540189406e-06,0.2928117075162237,3.76,0.0,0.5032341280203146,0.9999970755347918,2.0627390562631528e-11,3.2760580130661376e-11,5.832559826787503e-06,1.3454408578713114e-06,3.2911972430289327e-06,6.660528679429483e-11,9.834551972080528e-14,1.2716948024578008e-06,3.6913602608258917e-07,2.068769677583854e-06,1.9623115966420994e-08,3.5719573465737e-07,1.292703720691125e-07,1.0901311023353146e-06
1.094325255902102e-06,0.29281171758034275,3.76,0.0,0.5032338663351104,0.9999969631135736,2.2903216155600985e-11,3.523025560564688e-11,6.0244077726414505e-06,1.35266086472995e-06,3.4450956164886995e-06,6.84905414724473e-11,9.938310440262139e-14,1.298828414601522e-06,3.719860864453384e-07,2.1597347204635265e-06,1.9777209385469616e-08,3.6904775619413185e-07,1.360202066396806e-07,1.152460955737809e-06
1.1227896577852634e-06,0.29281172767135066,3.76,0.0,0.5032336026698009,0.9999968500149027,2.5347394799321353e-11,3.7788781914705214e-11,6.216941962602259e-06,1.3593957923983577e-06,3.6008718285766304e-06,7.034555883542497e-11,1.0038313445563947e-13,1.3250627489210876e-06,3.7464519493562033e-07,2.251375754559668e-06,1.9920979793026636e-08,3.8098975551527495e-07,1.4287237793921766e-07,1.2160846966183102e-06
1.1512540596684248e-06,0.2928117377871473,3.76,0.0,0.5032333371136463,0.9999967362789243,2.796581823398455e-11,4.043441459537679e-11,6.410116412205959e-06,1.3656782271224196e-06,3.758441156590909e-06,7.216986745763138e-11,1.013472868534534e-13,1.3504115247519655e-06,3.771260623805551e-07,2.3436474827841496e-06,2.0055114080060965e-08,3.9301871037259173e-07,1.4982234860124074e-07,1.2809590402385727e-06
1.1797184615515862e-06,0.2928117479257885,3.76,0.0,0.5032330697521449,0.9999966219433615,3.076425734069449e-11,4.316529047650745e-11,6.6038881989848394e-06,1.3715385661731855e-06,3.917722458272284e-06,7.396309253128686e-11,1.022771614180462e-13,1.374889900211377e-06,3.794405712424967e-07,2.4365076253146748e-06,2.0180254429889147e-08,4.0513164758100327e-07,1.5686576400102e-07,1.347041403174076e-06
1.2081828634347476e-06,0.29281175808547366,3.76,0.0,0.5032328006671652,0.999996507043665,3.3748354638218846e-11,4.597944086394625e-11,6.798217262640915e-06,1.377005164853346e-06,4.0786380416326816e-06,7.572494769563231e-11,1.0317427992760466e-13,1.3985142563025442e-06,3.815998257520114e-07,2.5299167224624533e-06,2.0297001011327507e-08,4.173256475049908e-07,1.6399844696453446e-07,1.4142899677014397e-06
1.236647265317909e-06,0.29281176826453637,3.76,0.0,0.5032325299370833,0.9999963916131517,3.692361764884953e-11,4.8874804311189756e-11,6.993066217378551e-06,1.3821044736063224e-06,4.241113537121205e-06,7.745522747601913e-11,1.0404005856914265e-13,1.4213020016138389e-06,3.836141998910205e-07,2.623837949586563e-06,2.0405914559455832e-08,4.2959784784746685e-07,1.7121639230311752e-07,1.4826637361869412e-06
1.2651116672010704e-06,0.2928117784614342,3.76,0.0,0.50323225763691,0.9999962756831342,4.0295413104127874e-11,5.1849238927944634e-11,7.1884001758899445e-06,1.386861165944457e-06,4.405077772568009e-06,7.915380023086426e-11,1.0487585102876425e-13,1.443271395786307e-06,3.8549338302763666e-07,2.7182369435369883e-06,2.050751883221246e-08,4.419454468134872e-07,1.785157612644722e-07,1.5521225765137004e-06
1.2935760690842318e-06,0.29281178867474045,3.76,0.0,0.5032319838384206,0.999996159283044,4.3868961955661615e-11,5.490053419319085e-11,7.384186584355981e-06,1.3912982578501295e-06,4.570462651126653e-06,8.08206016292414e-11,1.0568295605192688e-13,1.4644413901180774e-06,3.8724642318785187e-07,2.8130816399874157e-06,2.060230294141928e-08,4.5436570571257334e-07,1.8589287595557263e-07,1.6226272594613706e-06
1.3220404709673932e-06,0.29281179890313547,3.76,0.0,0.5032317086102788,0.9999960424405459,4.764933515951817e-11,5.802642224584171e-11,7.580395067893479e-06,1.395437219157894e-06,4.737203032325104e-06,8.245562863705726e-11,1.0646257381861851e-13,1.4848314840367416e-06,3.888817680222038e-07,2.908342121091617e-06,2.0690723561067958e-08,4.668559510492737e-07,1.933442137691837e-07,1.6941394887494894e-06
1.3505048728505546e-06,0.2928118091453989,3.76,0.0,0.5032314320181569,0.9999959251816462,5.1641450199264364e-11,6.122458863370008e-11,7.776997285890888e-06,1.3992980774293108e-06,4.905236616335286e-06,8.405893389713904e-11,1.0721585114643381e-13,1.504461596179765e-06,3.9040730351154905e-07,3.003990472907594e-06,2.0773207014911833e-08,4.794135761507668e-07,2.0086640184548533e-07,1.7666219244438335e-06
1.378969274733716e-06,0.2928118194004029,3.76,0.0,0.5032311541248559,0.9999958075307932,5.585006831096082e-11,6.449268250525277e-11,7.973966796696414e-06,1.402899514828439e-06,5.074503831577106e-06,8.563062053854261e-11,1.0794390344162603e-13,1.523351948842389e-06,3.918303904390526e-07,3.100000652054461e-06,2.085015124444627e-08,4.920360423792909e-07,2.084562116013236e-07,1.8400382004105603e-06
1.4074336766168774e-06,0.29281182966710506,3.76,0.0,0.5032308749904182,0.9999956895109732,6.027979237165454e-11,6.782832623422717e-11,8.171278931113675e-06,1.4062589584913966e-06,5.2449477257363535e-06,8.717083742084692e-11,1.0864775263506567e-13,1.5415229646025094e-06,3.9315789867756014e-07,3.196348361059579e-06,2.092192765961684e-08,5.047208799748724e-07,2.1611055335430328e-07,1.9143529364697363e-06
1.4358980785000388e-06,0.29281183994454213,3.76,0.0,0.5032305946722385,0.9999955711437974,6.493506541285154e-11,7.122912447155793e-11,8.36891067416809e-06,1.409392664836128e-06,5.416513860219163e-06,8.867977467374991e-11,1.0932837016521874e-13,1.558995174058963e-06,3.943962393784983e-07,3.293010931863568e-06,2.098888287672038e-08,5.174656885686178e-07,2.2382647105907337e-07,1.989531745825289e-06
1.4643624803832002e-06,0.2928118502318248,3.76,0.0,0.5032303132251719,0.9999954524495889,6.982016972066845e-11,7.469267262417549e-11,8.5668405546297e-06,1.4123157982145646e-06,5.589150208026743e-06,9.015765956936872e-11,1.0998672049201646e-13,1.5757891337374047e-06,3.955513951688668e-07,3.389967216974559e-06,2.1051340349143255e-08,5.30268137402031e-07,2.3160113716585673e-07,2.065541238279555e-06
1.4928268822663616e-06,0.2928118605281318,3.76,0.0,0.5032300307016363,0.9999953334474573,7.493922648463319e-11,7.821656476375638e-11,8.765048541811184e-06,1.4150425042788604e-06,5.762807055021665e-06,9.160475277913309e-11,1.1062367942472599e-13,1.5919253533000103e-06,3.966289484603688e-07,3.4871974877959794e-06,2.1109601896465565e-08,5.43125965284459e-07,2.3943184760853134e-07,2.142349019692415e-06
1.521291284149523e-06,0.2928118708327049,3.76,0.0,0.5032297471517149,0.9999952141553748,8.02961959572651e-11,8.17984009718623e-11,8.963515949188274e-06,1.4175859784146279e-06,5.93743690455443e-06,9.302134485070963e-11,1.1124006795973828e-13,1.6074242312477095e-06,3.9763410796548586e-07,3.584683339680102e-06,2.1163949136965526e-08,5.560369803185521e-07,2.4731601692897335e-07,2.219923688113354e-06
1.5497556860326844e-06,0.2928118811448447,3.76,0.0,0.5032294626232502,0.999995094590245,8.58948780869313e-11,8.543579413076687e-11,9.162225344411465e-06,1.4199585295753994e-06,6.112994385411047e-06,9.440775292965266e-11,1.11836725636174e-13,1.622305998355554e-06,3.9857173351251575e-07,3.682407603281151e-06,2.1214644828409837e-08,5.689990594214738e-07,2.552511735431229e-07,2.2982348269838815e-06
1.5782200879158458e-06,0.29281189146390596,3.76,0.0,0.5032291771619392,0.9999949747679665,9.173891358715544e-11,8.91263761719069e-11,9.361160465297409e-06,1.4221716398301612e-06,6.28943616302872e-06,9.576431783342022e-11,1.1241441011104823e-13,1.6365906681422286e-06,3.9944635925438127e-07,3.7803542618014035e-06,2.126193412218831e-08,5.820101476671152e-07,2.6323495515193424e-07,2.3772529957722674e-06
1.6066844897990072e-06,0.29281190178929356,3.76,0.0,0.5032288908114233,0.9999948547034947,9.783178540650004e-11,9.286780379613268e-11,9.560306141410526e-06,1.4242360199122134e-06,6.466720853914772e-06,9.709140128871404e-11,1.1297381164078034e-13,1.650297993736855e-06,4.002622153671699e-07,3.878508373745995e-06,2.1306045735948745e-08,5.950682574720458e-07,2.712651042981817e-07,2.4569497183662815e-06
1.6351488916821686e-06,0.2928119121204589,3.76,0.0,0.5032286036133745,0.9999947344108987,1.0417682056421243e-10,9.6657763681779e-11,9.759648220869847e-06,1.4261616610366494e-06,6.644808943198004e-06,9.83893833261594e-11,1.135156651275522e-13,1.6634474305613056e-06,4.0102324833114806e-07,3.976856000826385e-06,2.1347193049718102e-08,6.081714676457029e-07,2.7933946406882436e-07,2.537297469517938e-06
1.66361329356533e-06,0.2928119224568967,3.76,0.0,0.5032283156075791,0.9999946139034147,1.1077719231795167e-10,1.0049397719808408e-10,9.959173502039844e-06,1.4279578832361745e-06,6.823662705239526e-06,9.965866000996614e-11,1.1404063506185493e-13,1.676058104292238e-06,4.017331398811966e-07,4.075384140675999e-06,2.1385575130177053e-08,6.213179223234975e-07,2.8745597394210155e-07,2.6182696596077166e-06
1.6920776954484914e-06,0.2928119327981413,3.76,0.0,0.5032280268320185,0.9999944931934962,1.1763592263110143e-10,1.0437420464272968e-10,1.0158869669785349e-05,1.4296333804492741e-06,7.003246127228332e-06,1.0089964129634282e-10,1.1454929665281815e-13,1.6881487836075543e-06,4.0239532470813805e-07,4.1740806640624066e-06,2.142137768747621e-08,6.345058297998572e-07,2.9561266577812493e-07,2.699840617972378e-06
1.7205420973316528e-06,0.29281194314376396,3.76,0.0,0.5032277373229457,0.9999943722928615,1.2475588490844823e-10,1.082962490232799e-10,1.0358725235989579e-05,1.431196262579462e-06,7.183524835684061e-06,1.021127489587627e-10,1.150422950285033e-13,1.699737857261432e-06,4.030130069888981e-07,4.272934256299375e-06,2.1454773968791918e-08,6.477334612766701e-07,3.0380765995116516e-07,2.7819855750179873e-06
1.7490064992148142e-06,0.2928119534933702,3.76,0.0,0.5032274471149606,0.9999942512125375,1.321398069703576e-10,1.1225795940306065e-10,1.0558729484052765e-05,1.4326540947293587e-06,7.364466025786741e-06,1.0329841483980573e-10,1.155202244353443e-13,1.7108433150703494e-06,4.035891758204735e-07,4.371934362580258e-06,2.148592559265181e-08,6.609991495410919e-07,3.1203916162123785e-07,2.8646806433181596e-06
1.7774709010979756e-06,0.29281196384659697,3.76,0.0,0.5032271562410809,0.9999941299629018,1.3979027423698684e-10,1.1625723383254261e-10,1.0758872417106919e-05,1.4340139337992762e-06,7.546038393451876e-06,1.0445707922179333e-10,1.1598355797424406e-13,1.7214827324276748e-06,4.04126619628536e-07,4.47107113697209e-06,2.1514983327858203e-08,6.743012875852655e-07,3.203054571421606e-07,2.947902797877592e-06
1.805935302981137e-06,0.29281197420311056,3.76,0.0,0.5032268647328116,0.999994008553721,1.4770973309550032e-10,1.2029202188759954e-10,1.0959144709699731e-05,1.435282362627132e-06,7.728212070069057e-06,1.0558918916737171e-10,1.1643286050991997e-13,1.7316732579963813e-06,4.0462793961714887e-07,4.570335394827008e-06,2.154208782060202e-08,6.876383271792759e-07,3.286049106030319e-07,3.0316298557230526e-06
1.8343997048642984e-06,0.2928119845626041,3.76,0.0,0.5032265726202101,0.9999938869941887,1.5590049442468793e-10,1.2436032683616275e-10,1.1159537662716882e-05,1.4364655218348053e-06,7.910958559822623e-06,1.0669519718074697e-10,1.1686867752831693e-13,1.7414316042586953e-06,4.0509556232213604e-07,4.6697185683836025e-06,2.1567370273127858e-08,7.010087774075291e-07,3.3693596049995337e-07,3.115840454967965e-06
1.8628641067474598e-06,0.2928119949247956,3.76,0.0,0.50322627993195,0.9999937652929582,1.6436473725282486e-10,1.2846020745479358e-10,1.1360043161326973e-05,1.4375691395350675e-06,8.09425067951318e-06,1.0777556000709604e-10,1.1729139157111218e-13,1.7507740406278366e-06,4.0553175132648393e-07,4.769212665345563e-06,2.1590953077107993e-08,7.144112031777208e-07,3.4529711653468973e-07,3.2005140334819716e-06
1.8913285086306212e-06,0.2928120052894265,3.76,0.0,0.5032259866953818,0.9999936434581757,1.731045125260451e-10,1.325897795165517e-10,1.1560653635747174e-05,1.4385985590429027e-06,8.278062500799303e-06,1.088307372972016e-10,1.1770149128262762e-13,1.7597163888519286e-06,4.0593861819267147e-07,4.868810230238751e-06,2.1612950404699998e-08,7.278442237106042e-07,3.536869565368392e-07,3.285630807283206e-06
1.9197929105137824e-06,0.2928120156562591,3.76,0.0,0.5032256929365918,0.9999935214975104,1.8212174696592757e-10,1.3674721697127634e-10,1.1761362024641068e-05,1.4395587647252803e-06,8.46236929477934e-06,1.0986119058029298e-10,1.180994936984832e-13,1.7682740204638633e-06,4.0631813266399183e-07,4.968504308360899e-06,2.163346876008231e-08,7.413065110178904e-07,3.621041235059868e-07,3.3711717487583706e-06
1.9482573123969436e-06,0.29281202602507567,3.76,0.0,0.5032253986804571,0.999993399418184,1.9141824699639587e-10,1.4093075283902488e-10,1.196216174097252e-05,1.4404544061144005e-06,8.64714747883438e-06,1.1086738242910014e-10,1.1848570249933998e-13,1.7764618560518742e-06,4.0667213218324984e-07,5.068288412150409e-06,2.165260749408608e-08,7.547967883748019e-07,3.7054732277027754e-07,3.457118564804243e-06
1.9767217142801047e-06,0.2928120363956764,3.76,0.0,0.5032251039507005,0.9999932772269954,2.0099570272140783e-10,1.4513867983694255e-10,1.2163046640151245e-05,1.4412898204010544e-06,8.832374565654798e-06,1.1184977537882332e-10,1.1886052847589271e-13,1.7842943661448887e-06,4.0700233077382126e-07,5.168156489812411e-06,2.167045928437058e-08,7.683138287930891e-07,3.7901531925783966e-07,3.543453674973785e-06
2.005186116163266e-06,0.2928120467678784,3.76,0.0,0.5032248087699409,0.9999931549303475,2.1085569193625e-10,1.4936935075930194e-10,1.2364010990316649e-05,1.4420690534169094e-06,9.018029114374081e-06,1.1280883112394651e-10,1.1922447916566382e-13,1.7917855735253514e-06,4.0731032732576996e-07,5.268102896050894e-06,2.168711058342834e-08,7.818564534996388e-07,3.8750693487750374e-07,3.630160189700579e-06
2.033650518046427e-06,0.29281205714151415,3.76,0.0,0.5032245131597434,0.9999930325342702,2.2099968415655325e-10,1.5362117862985875e-10,1.2565049444616674e-05,1.4427958792072518e-06,9.204090683735281e-06,1.1374501000152337e-10,1.195777929973961e-13,1.7989490567984341e-06,4.075976133266434e-07,5.368122364765768e-06,2.1702642036560438e-08,7.954235304252142e-07,3.960210460052793e-07,3.7172218886665852e-06
2.0621149199295883e-06,0.29281206751643063,3.76,0.0,0.503224217140666,0.999992910044443,2.3142904465040711e-10,1.5789263664500999e-10,1.2766157015347841e-05,1.4434738182888807e-06,9.390539787216874e-06,1.1465877011537601e-10,1.1992079542843889e-13,1.805797955061418e-06,4.0786558007356303e-07,5.4682099835831524e-06,2.171712887182605e-08,8.090139727073005e-07,4.045565810730785e-07,3.804623199370339e-06
