Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19)
3.5005263154814e-16,0.30984451985417977,3.76,0.0,0.8983783939790373,0.9999999924879258,3.0515351452892445e-32,1.442251595769757e-23,5.432992690982085e-11,5.432992681454815e-11,5.730707846401748e-13,3.577409695103954e-25,4.161528274593086e-24,9.55781678230418e-20,9.52071164206944e-20,4.994950475462282e-28,4.2276796665470614e-16,5.730707842815968e-13,1.1663991471131487e-23,7.921622279712166e-13,4.279561110514567e-18,1.6243135231183284e-23,3.55414228291907e-23,7.228811686178247e-27,2.7599436390632307e-26,1.459377967685587e-23,5.915992062701887e-33,3.341810619001802e-31,7.921622279653367e-13,5.027744002061082e-27,1.4926541118686345e-41,1.9415585915283672e-25,2.497080796398482e-24,7.51150115567425e-09,7.755317067281596e-41,3.571422336906736e-35,5.141705362766004e-35,1.1771801297456016e-33,4.2276799220515775e-16,3.90955166839493e-46,1.6485698552618144e-42,2.9238187038294194e-46,5.459678070164626e-48,2.9954614598607316e-33,2.027338528046568e-48,4.3715219128928394e-58
4.667368461856214e-16,0.3098445198551859,3.76,0.0,0.8983783939604721,0.9999999899839042,6.384839169398325e-32,2.4528959279694952e-23,7.243990318512496e-11,7.243990302309103e-11,7.640943853747167e-13,6.084237653564394e-25,7.077668909625803e-24,1.6242088812423787e-19,1.6192237002157296e-19,1.0451107322483768e-27,5.6369061779454e-16,7.64094384897412e-13,1.98373944279887e-23,1.0562163132783002e-12,5.706100810844793e-18,2.7625322280864963e-23,6.04466519050277e-23,1.2294315486167778e-26,4.693941312323255e-26,2.4820193778774157e-23,1.2378234446042344e-32,5.6837445108846965e-31,1.0562163132682997e-12,8.550875946029486e-27,3.123206760676971e-41,3.302088610482959e-25,4.246879817371772e-24,1.0015331613056446e-08,1.6226719763647115e-40,7.810294559403225e-35,1.1244330013092822e-34,2.574360226956765e-33,5.636906612489712e-16,1.0137760030668252e-45,3.449359995850271e-42,7.581680878762516e-46,1.4157353859782302e-47,6.267507422973032e-33,5.25704444424243e-48,1.3174828246285953e-57
5.834210608231028e-16,0.3098445198561921,3.76,0.0,0.898378393941907,0.9999999874798846,1.1623368467727103e-31,3.747476516996997e-23,9.054987945990918e-11,9.054987921235797e-11,9.551179856309146e-13,9.29534147715871e-25,1.0813077677037224e-23,2.4800880651070707e-19,2.473807947110543e-19,1.9025841654562502e-27,7.046132639033914e-16,9.551179850353119e-13,3.030705602372225e-23,1.3202703985800001e-12,7.13265084192022e-18,4.2205255726857197e-23,9.234882617994e-23,1.8782936222323008e-26,7.17128174997917e-26,3.7919642761271433e-23,2.2534102992140235e-32,8.6837905807322e-31,1.3202703985647213e-12,1.306380663813916e-26,5.685820826557528e-41,5.044854581882783e-25,6.488271792804275e-24,1.2519160275608804e-08,2.9540127462556744e-40,1.4653171345717778e-34,2.1095893778306366e-34,4.829850199088434e-33,7.046133302916384e-16,2.2165976401204297e-45,6.27942880981142e-42,1.6577169241506535e-45,3.095472493735911e-47,1.140975784293509e-32,1.1494414428130696e-47,3.296485902687075e-57
8.167894900980657e-16,0.3098445198582043,3.76,0.0,0.8983783939047766,0.9999999824718506,3.068921207297283e-31,7.206290184119276e-23,1.267698320078853e-10,1.2676983153185312e-10,1.3371651846782348e-12,1.787461679822737e-24,2.079315945023645e-23,4.765977008331322e-19,4.757044933285474e-19,5.023383323639563e-27,9.864585407125813e-16,1.3371651838473478e-12,5.827939208339202e-23,1.8483785691669096e-12,9.985782545308602e-18,8.11592332402206e-23,1.7758351751028134e-22,3.6118920474221406e-26,1.379012056323998e-25,7.291810494925682e-23,5.949667802960714e-32,1.6699993067928776e-30,1.8483785691375277e-12,2.5121238004063366e-26,1.5013268650474706e-40,9.701117900743834e-25,1.2476712150707238e-23,1.7526812103490725e-08,7.799467484346542e-40,4.009373180908067e-34,5.772221051329774e-34,1.3215350240244362e-32,9.864586683734634e-16,8.526021497253784e-45,1.6579548634888753e-41,6.376317970803859e-45,1.190656571783618e-46,3.012512573120601e-32,4.421273530972275e-47,1.8136432986959044e-56
1.2835263486479914e-15,0.30984451986222894,3.76,0.0,0.8983783938305158,0.9999999724558049,1.186711264580364e-30,1.758130031437665e-22,1.9920973709750733e-10,1.9920973593613295e-10,2.1012595769484268e-12,4.360867548725944e-24,5.072898169616367e-23,1.1620231323008581e-18,1.1605748520440159e-18,1.942462696694078e-26,1.5501490330764468e-15,2.1012595756521835e-12,1.4218405279033184e-22,2.9045949102751772e-12,1.5692171743431087e-17,1.9800406613271781e-22,4.332499875055251e-22,8.811922589043275e-26,3.364371722681085e-25,1.7789796505094852e-22,2.3006422361531445e-31,4.074999409680483e-30,2.9045949102034888e-12,6.128821674820975e-26,5.8062864215123784e-40,2.3668006712995256e-24,3.0439375004327426e-23,2.754209390489297e-08,3.015932536798048e-39,1.5923151312969082e-33,2.2924278319466347e-33,5.248453788758632e-32,1.5501493445231713e-15,5.627914282448978e-44,6.411052324179988e-41,4.208924231461102e-44,7.85936721014121e-46,1.1648908517897266e-31,2.918437111065412e-46,2.0611834412823197e-55
2.217000065747843e-15,0.309844519870278,3.76,0.0,0.8983783936819942,0.9999999524238006,6.2455970174009285e-30,5.217237978503544e-22,3.4408954725141005e-10,3.4408954380509556e-10,3.629448338172387e-12,1.2940649515818186e-23,1.5053527663557838e-22,3.446599019893676e-18,3.4439417894894196e-18,1.0222926234507539e-25,2.6775297726103948e-15,3.6294483359662814e-12,4.2192327263708895e-22,5.0170275922293085e-12,2.710545371386141e-17,5.87566902346046e-22,1.2856454310691583e-21,2.6148894902436335e-25,9.983587734337738e-25,5.279016360129777e-22,1.2107978316484442e-30,1.2096672013593372e-29,5.0170275920165405e-12,1.8186943794236266e-25,3.056766078571938e-39,7.023485841991263e-24,9.032702210359704e-23,4.7572570020278704e-08,1.5872479399834783e-38,8.491802943094641e-33,1.222550397937173e-32,2.798997033487261e-31,2.6775306967668558e-15,5.554746614819722e-43,3.3740566124373036e-40,4.154206499688941e-43,7.757189368497175e-45,6.130667626862242e-31,2.8805196458711114e-45,3.862779672121059e-54
4.0839474999475456e-15,0.30984451988637635,3.76,0.0,0.8983783933849511,0.9999999123601417,3.994789293053247e-29,1.767055405668696e-21,6.338491674578799e-10,6.338491557857488e-10,6.6858257673831884e-12,4.3828075727204857e-23,5.098383478619418e-22,1.1669565182358526e-17,1.1664094951654475e-17,6.538560437204082e-25,4.932290271364876e-15,6.685825763440589e-12,1.4289881061591398e-21,9.241892955088415e-12,4.9934031385242277e-17,1.990002978836893e-21,4.354281135156296e-21,8.856224635799507e-25,3.3812861050292114e-24,1.7879155081967024e-21,7.744235703203522e-30,4.0999266601419125e-29,9.24189295436754e-12,6.1596375367895195e-25,1.9563900112503548e-38,2.3788388776011252e-23,3.059225859570584e-22,8.763317240812335e-08,1.0152030192961564e-37,5.457725588186158e-32,7.857400919381517e-32,1.7989309838226933e-30,4.932293401032009e-15,6.917064669865846e-42,2.158043940679948e-39,5.173042650073107e-42,9.659664562560767e-44,3.9211610590969066e-30,3.587036516195336e-44,9.438545717091184e-53
7.817842368346952e-15,0.30984451991857287,3.76,0.0,0.8983783927908648,0.9999998322342235,2.848485902331515e-28,6.472077506265092e-21,1.2133684074654664e-09,1.2133683647175461e-09,1.2798580252852893e-11,1.6051639565788355e-22,1.8672189100819576e-21,4.2731163425852765e-17,4.2718486759688234e-17,4.662041898213549e-24,9.441807348873828e-15,1.2798580245769116e-11,5.2335117572727984e-21,1.7691623676611006e-11,9.559924213230263e-17,7.288209894908751e-21,1.59470847362781e-20,3.243497130732026e-24,1.2383596924751755e-23,6.548009007265041e-21,5.521697599032491e-29,1.5037391577157125e-28,1.7691623673969e-11,2.2559026190025187e-24,1.3967645379481167e-37,8.712929441323066e-23,1.1204011547814708e-21,1.677529777953553e-07,7.238512850869671e-37,3.8971191045135096e-31,5.610629329862984e-31,1.2845381555341754e-29,9.441818808678598e-15,9.743448771392972e-41,1.538708355839946e-38,7.28681463289423e-41,1.3606707644190085e-42,2.7958167289377625e-29,5.052907789115254e-43,2.6379055093793528e-51
1.5285632105145763e-14,0.3098445199829661,3.76,0.0,0.8983783916026924,0.9999996719879845,2.150001132414269e-27,2.474147642795949e-20,2.372406885859251e-09,2.3724067224640167e-09,2.502408773206363e-11,6.135473967640197e-22,7.136995553381741e-21,1.6331612358942053e-16,1.6328271248475126e-16,3.518425627400509e-23,1.8460825835038545e-14,2.5024087720015705e-11,2.0004011821203373e-20,3.459108510288298e-11,1.8696188680475587e-16,2.7857997096811787e-20,6.095448872892154e-20,1.2397611585142896e-23,4.733379248540896e-23,2.502813744962608e-20,4.167205074516052e-28,5.764460724110648e-28,3.459108509277006e-11,8.62274318145381e-24,1.0569177611998694e-36,3.33086760113852e-22,4.282449681605977e-21,3.279869912809531e-07,5.462939434168528e-36,2.9423242382799e-30,4.236037370708034e-30,9.698284032398883e-29,1.84608696204783e-14,1.4619659824823982e-39,1.1612681335747504e-37,1.0933617325966782e-39,2.041634006824729e-41,2.1099923405424875e-28,7.58220150529803e-42,7.887617985461338e-50
3.0221211578743385e-14,0.30984452011175234,3.76,0.0,0.8983783892263475,0.9999993515178935,1.6707085456829116e-26,9.673413084137065e-20,4.690483836161265e-09,4.690483197488415e-09,4.9475096724019125e-11,2.3982576646931458e-21,2.7896266471171776e-20,6.383330562690468e-16,6.382328906179801e-16,2.7334147749094146e-22,3.6498800219209114e-14,4.947509670724359e-11,7.819071439832472e-20,6.839000788840643e-11,3.6981608529683236e-16,1.0889256048744815e-19,2.382564997239098e-19,4.84593209174373e-23,1.8501654835001757e-22,9.782668460133051e-20,3.237443062501365e-27,2.266267123634044e-27,6.839000784876472e-11,3.370434874743355e-23,8.254315776403066e-36,1.3023689360663072e-21,1.6738633010265088e-20,6.484326305309748e-07,4.244174284556655e-35,2.2860800600833185e-29,3.291269132563424e-29,7.535253767442224e-28,3.649897123043456e-14,2.2648924150682807e-38,9.021892635886816e-37,1.693859378236139e-38,3.1629239753386448e-40,1.6392228300889552e-27,1.1748012218403915e-40,2.4399487610208467e-48
6.009237052593863e-14,0.30984452036932486,3.76,0.0,0.8983783844736577,0.9999987106672501,1.3176977702786967e-25,3.8266604679295055e-19,9.326637710823081e-09,9.326635185664817e-09,9.837709084570958e-11,9.482509872333328e-21,1.1029083110754353e-19,2.523752518964709e-15,2.5234177065801676e-15,2.154820134279592e-21,7.257449933350631e-14,9.837709083970446e-11,3.091458017168006e-19,1.3598785319194993e-10,7.360402491751183e-16,4.305532457953339e-19,9.420086717352528e-19,1.9159666037462923e-22,7.315114591191913e-22,3.8676481299496585e-19,2.5521596238260808e-26,9.063691001937663e-27,1.3598785303432467e-10,1.3325973096241174e-22,6.575309435448515e-35,5.152514766967473e-21,6.617705531097522e-20,1.2892343698215126e-06,3.345938974236724e-34,1.8022067070661843e-28,2.5946690878624104e-28,5.9403933520712126e-27,7.257517439842044e-14,3.5656678212597916e-37,7.112448013186507e-36,2.6667174591676557e-37,4.979470487011876e-39,1.2922406166291709e-26,1.8500146560712036e-39,7.678073905183491e-47
8.996352947313387e-14,0.30984452062689744,3.76,0.0,0.898378379720968,0.9999980699359762,4.171520179655797e-25,8.580315206700999e-19,1.3962791550895285e-08,1.3962785891345972e-08,1.4727905315583648e-10,2.125351956824471e-20,2.4718308565209816e-19,5.65635057872789e-15,5.655646275890844e-15,6.819447108954925e-21,1.0864986648751846e-13,1.472790531868158e-10,6.9287511582311e-19,2.0358569813957763e-10,1.10295227291814e-15,9.650179932635365e-19,2.111291220130146e-18,4.29419302425311e-22,1.6395124477001802e-21,8.668086425840337e-19,8.076926169239472e-26,2.0505730449140205e-26,2.035856977846458e-10,2.986720121240458e-22,2.095379650142154e-34,1.1554195667492921e-20,1.4831392268051575e-19,1.929916738644143e-06,1.0589395489416536e-33,5.703509100177277e-28,8.21151216861114e-28,1.8799899252377107e-26,1.086513775006252e-13,1.5058873880714165e-36,2.2509697275141949e-35,1.1262430740905293e-36,2.1029813896624131e-38,4.089605957634313e-26,7.814595187887253e-39,4.138159552469696e-46
1.1983468842032912e-13,0.30984452088446995,3.76,0.0,0.8983783749682784,0.99999742932405,9.50772647650064e-25,1.5230700280769871e-18,1.8598945356377882e-08,1.8598935314533802e-08,1.961809836610116e-10,3.771172673184772e-20,4.385678921462508e-19,1.0036124040308979e-14,1.0034915412352551e-14,1.55380741923979e-20,1.4472490295516468e-13,1.961809837541366e-10,1.2293767563803827e-18,2.7118354273234485e-10,1.4705523949150578e-15,1.71230818132826e-18,3.746103414191866e-18,7.619273423641178e-22,2.9090197757094562e-21,1.5379362521578889e-18,1.8403239214611598e-25,3.6714738791832736e-26,2.7118354209972865e-10,5.299421230243095e-22,4.805847337092992e-34,2.0511266878829883e-20,2.631450932468062e-19,2.570479758167769e-06,2.4128712183945678e-33,1.2995361996089937e-27,1.8709959719088152e-27,4.2835557693807575e-26,1.4472758054187523e-13,4.254076658985044e-36,5.128968565989376e-35,3.1816200402644224e-36,5.940854237319725e-38,9.318144264589425e-26,2.208032176851405e-38,1.4108689201792706e-45
1.795770063147196e-13,0.30984452139961505,3.76,0.0,0.8983783654628993,0.9999961484581251,3.1950268349979603e-24,3.423492007204703e-18,2.7871252863574273e-08,2.7871230313439846e-08,2.939847492930951e-10,8.469217005950381e-20,9.847867325549696e-19,2.253717977296507e-14,2.2534558040872417e-14,5.217321629526434e-20,2.1687399088404258e-13,2.939847495801671e-10,2.7606865322614697e-18,4.063792308591403e-10,2.2078182536354856e-15,3.845483265709273e-18,8.412312803585495e-18,1.711000165593305e-21,6.5325549868458796e-21,3.453321515280698e-18,6.179381874813558e-25,8.411105389350837e-26,4.0637922942418213e-10,1.1900610026382645e-21,1.6410954855342014e-33,4.61129201444885e-20,5.908674257524275e-19,3.851247866454545e-06,8.102533810567985e-33,4.3634784448002024e-27,6.282410153790896e-27,1.4383208232297756e-25,2.1687998646823153e-13,2.143549174191457e-35,1.722306543577145e-34,1.6031959111419407e-35,2.9934978754092064e-37,3.1288136194293837e-25,1.113205285982435e-37,1.0790453117300899e-44
2.3931932420911007e-13,0.30984452191476014,3.76,0.0,0.8983783559575202,0.9999948680693178,7.447279241537127e-24,6.085716014516101e-18,3.7143560232412245e-08,3.7143520182396764e-08,3.9178838779117936e-10,1.5042711833995325e-19,1.7489091096812487e-18,4.0026896408094045e-14,4.002232235072754e-14,1.2152740879640674e-19,2.8902177260975017e-13,3.917883883591725e-10,4.903061034224614e-18,5.415749175801978e-10,2.947839601467214e-15,6.830237784875646e-18,1.494063158090163e-17,3.0388158767931326e-21,1.1602119193930452e-20,6.13275743364384e-18,1.4393683740224548e-24,1.52164101971151e-25,5.415749150076888e-10,2.1136233293979664e-21,3.87712930172954e-33,8.198618327950014e-20,1.049313223514691e-18,5.13153885224636e-06,1.8874658529405167e-32,1.0163752057563158e-26,1.4633734886425885e-26,3.350293681226528e-25,2.890323922134431e-13,6.415614260189373e-35,4.012021196709584e-34,4.798429465506969e-35,8.959529614352403e-37,7.287963482031439e-25,3.3332181713757287e-37,4.0694640299578477e-44
2.9906164210350055e-13,0.3098445224299052,3.76,0.0,0.8983783464521418,0.9999935881574572,1.4341541955774883e-23,9.511678791726845e-18,4.641586746289185e-08,4.6415804921419514e-08,4.89591899208683e-10,2.349201302138587e-19,2.7308935150684207e-18,6.25052486706763e-14,6.2498183140121e-14,2.33878202987425e-19,3.611682584340384e-13,4.895919001360574e-10,7.656484964651311e-18,6.767706029040518e-10,3.690618366585703e-15,1.066674463074089e-17,2.3331054047811015e-17,4.745375288373789e-21,1.811771469277468e-20,9.576066909952434e-18,2.7700508822707367e-24,2.418633685189706e-25,6.767705988502527e-10,3.300636659905236e-21,7.561583188253286e-33,1.2816221543671152e-19,1.6384490264935538e-18,6.411352886541246e-06,3.6326649012724497e-32,1.9559795813616137e-26,2.816260048237427e-26,6.447609782538722e-25,3.611847978165414e-13,1.4958793070647422e-34,7.721543567734463e-34,1.118831405591114e-34,2.089031113813406e-36,1.4025603939626786e-24,7.775010140175388e-37,1.1319798825780705e-43
3.5880395999789104e-13,0.3098445229450502,3.76,0.0,0.8983783369467634,0.9999923087223676,2.453006023812657e-23,1.3703367973353862e-17,5.568817455501307e-08,5.568808453052345e-08,5.873952836004126e-10,3.3817485722131977e-19,3.930697357402856e-18,8.997221063507514e-14,8.996211455859298e-14,3.9977324290326193e-19,4.333134589291986e-13,5.873952849568907e-10,1.1020942626140036e-17,8.119662868394606e-10,4.436156527837099e-15,1.5355181202632e-17,3.3583574361325114e-17,6.830679234636562e-21,2.6079343850226706e-20,1.3783068233793949e-17,4.7349129382325414e-24,3.542243407363418e-25,8.119662809518777e-10,4.751108749774411e-21,1.3094000218510847e-32,1.8467298659840204e-19,2.358240504205801e-18,7.690690144771495e-06,6.209833269668074e-32,3.3433593811696156e-26,4.8139183409414224e-26,1.1021051420208522e-24,4.3333720331758354e-13,2.997510612126148e-34,1.3199376552783524e-33,2.2420015917479756e-34,4.186108381729109e-36,2.3974271561121228e-24,1.558647420803062e-36,2.6288085393783267e-43
4.78288595786672e-13,0.30984452397534035,3.76,0.0,0.8983783179360076,0.9999897512818541,5.721015606802038e-23,2.4391273785565537e-17,7.423278832418046e-08,7.423262835903158e-08,7.83001671509083e-10,6.009829527070338e-19,6.98360593739509e-18,1.5987186787180172e-13,1.5985409376335153e-13,9.311906081721173e-19,5.776000430167407e-13,7.830016739006303e-10,1.9582901118432404e-17,1.0823576505773248e-09,5.93551835448963e-15,2.7288499157605938e-17,5.967488694517715e-17,1.2137523816429856e-20,4.634071194548489e-20,2.4487474871203302e-17,1.1029032274840442e-23,6.506856384114917e-25,1.0823576399323267e-09,8.44245788088663e-21,3.127573121845536e-32,3.2881689292183636e-19,4.189663614154434e-18,1.0247934981273699e-05,1.4466584351988807e-31,7.787490827960272e-26,1.1213145353050685e-25,2.5671334344672696e-24,5.776420141615908e-13,9.007125449927225e-34,3.0748849747635572e-33,6.737141554735156e-34,1.257878799401274e-35,5.584316655241694e-24,4.687702130994268e-36,1.0080571416128782e-42
5.97773231575453e-13,0.3098445250056303,3.76,0.0,0.8983782989252529,0.9999871957463752,1.1073211047083023e-22,3.816532884573308e-17,9.277740153991452e-08,9.277715166804369e-08,9.786075519552151e-10,9.388805952549672e-19,1.090729437850927e-17,2.497256609299703e-13,2.496980533784515e-13,1.800131044297483e-18,7.218816094176533e-13,9.786075555585338e-10,3.0588811003896154e-17,1.3527490088638338e-09,7.445940906550628e-15,4.2631609675346694e-17,9.321452265893876e-17,1.8959356295990853e-20,7.238624257529224e-20,3.824452489771466e-17,2.132079889913291e-23,1.0496690066961773e-24,1.3527489919490683e-09,1.318773274798681e-20,6.192205134480713e-32,5.14673427034591e-19,6.5433081637358505e-18,1.2803274763652912e-05,2.796994769384759e-31,1.5054035648200933e-25,2.1676877567817517e-25,4.962659549316743e-24,7.219468250658098e-13,2.122627729915442e-33,5.9448938711300795e-33,1.587729400607791e-33,2.964347184467076e-35,1.0795315265338385e-23,1.1056261190811675e-35,2.8513553001680792e-42
7.17257867364234e-13,0.3098445260359204,3.76,0.0,0.8983782799144993,0.9999846421144565,1.9064158382723155e-22,5.504226209178852e-17,1.1132201420221545e-07,1.1132165445768876e-07,1.1742129253995524e-09,1.3518984954629012e-18,1.5701404480706607e-17,3.595333718610839e-13,3.5949377608921993e-13,3.095369893360768e-18,8.661582471080862e-13,1.174212930317793e-09,4.4038540215519524e-17,1.6231403617727066e-09,8.96744083900594e-15,6.138600452960361e-17,1.342024324210005e-16,2.729618369737786e-20,1.0421595597535002e-19,5.505269035266018e-17,3.666168650968548e-23,1.559721332602636e-24,1.6231403370021369e-09,1.8986998630220333e-20,1.089955335478277e-31,7.425113813518258e-19,9.418885517089504e-18,1.5356710966355822e-05,4.810167694464862e-31,2.5885180276740867e-25,3.727424839820791e-25,8.53342569851173e-24,8.662516363673862e-13,4.307402825318773e-33,1.0223562301356928e-32,3.2220417736060025e-33,6.015522318504423e-35,1.8562801499823835e-23,2.2454620210240695e-35,6.740865942238966e-42
9.562271389417958e-13,0.3098445280965003,3.76,0.0,0.898378241892995,0.9999795405555726,4.514459212920516e-22,9.816984628748592e-17,1.4841123786651834e-07,1.484105984793782e-07,1.5654221530729659e-09,2.403414446516382e-18,2.7899497294870365e-17,6.390097004038476e-13,6.389396663302307e-13,7.310123555698182e-18,1.1546970824901617e-12,1.5654221606443287e-09,7.826894302111929e-17,2.1639230517443443e-09,1.2043737640547795e-14,1.0913444511581201e-16,2.385228835098325e-16,4.8514850594042774e-20,1.852280111259573e-19,9.781642927909918e-17,8.658163354516643e-23,2.9462842628302667e-24,2.163923006217388e-09,3.3747757417536143e-20,2.7048998918282078e-31,1.325176023811485e-18,1.6734717062605807e-17,2.0457878359822604e-05,1.1363263781726395e-30,6.112810936958291e-25,8.802971131316757e-25,2.0152858895527052e-23,1.1548612614742786e-12,1.3587572903020318e-32,2.4150296379041593e-32,1.016460668424634e-32,1.8976069654668394e-34,4.383844610309993e-23,7.097092660175943e-35,2.893204001909295e-41
