Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300)
6.092745506096955e-16,0.2651981745447705,3.76,0.0,0.6629223446104275,0.9999999990192598,5.972182113165258e-35,4.324392557382819e-26,3.7074308317932535e-14,3.707430826767244e-14,1.5347983728881548e-15,2.3750108540199045e-28,3.132252824488992e-27,5.0169622659240863e-23,5.015783102159755e-23,2.1225383970895983e-31,3.715232017938951e-21,1.5347983731805826e-15,2.553054858890931e-25,4.4256352177903335e-17,2.0014999804032345e-23,4.3336738115975017e-26,9.86068448223207e-26,1.4598058532842226e-32,3.6710605079354473e-31,6.0759896034695966e-27,9.923841927722461e-37,2.743814704423523e-37,4.4256352177734507e-17,1.867718733363824e-33,1.0270952491891324e-46,1.008172386198934e-30,1.690931653347788e-29,9.80738508655085e-10,2.9073807545213345e-49,1.420475388365116e-40,4.024472282288542e-40,5.776476222949213e-31,3.715232308694135e-21,1.9092958788879172e-50,1.9775828749011953e-52,3.816388721361197e-46,5.2480733045771317e-48,2.079273194561004e-41,4.0268812211687764e-48,7.348707307596254e-54,9.407888220104256e-38,2.0474095807917236e-45,2.619763369298131e-34,2.2890765944895215e-55
8.123661248672142e-16,0.2651981745447712,3.76,0.0,0.6629223446104147,0.9999999986923471,1.2597064240777565e-34,7.376906583926626e-26,4.9432414582608316e-14,4.9432414496870495e-14,2.0463979746138635e-15,4.051494682548218e-28,5.3432542233497305e-27,8.557926349341287e-23,8.556336706177575e-23,4.4770486706799344e-31,4.953642932071226e-21,2.0463979751169296e-15,4.355211646145335e-25,5.900847373904668e-17,2.672570312137512e-23,7.392738478934803e-26,1.6821169286818014e-25,2.4902575000075226e-32,6.262397949913231e-31,1.0364923672165736e-26,2.0932258943011426e-36,4.680857685711894e-37,5.900847373875866e-17,3.186109116402596e-33,2.16652170031048e-46,1.7198368516791297e-30,2.88452931888337e-29,1.3076506389096193e-09,6.1325125805633935e-49,3.0951415621689706e-40,8.769112453681853e-40,9.853989837169152e-31,4.953643427979779e-21,4.969886011577441e-50,4.171299783576207e-52,8.049869962063616e-46,1.106970770485843e-47,4.3857898193984597e-41,8.493866660071011e-48,1.977146260220438e-53,1.6502877331165618e-37,4.318580220891529e-45,4.469005407857036e-34,5.80675353415334e-55
1.2185492733822518e-15,0.2651981745447724,3.76,0.0,0.6629223446103889,0.9999999980385228,3.4406498416782035e-34,1.5272952663966016e-25,7.414862711195926e-14,7.414862693444998e-14,3.0695971775467133e-15,8.388123823098706e-28,1.1062526355003065e-26,1.7717239944689157e-22,1.7714809964347625e-22,1.2228209730427786e-30,7.430464639889879e-21,3.069597178596859e-15,9.016913334742887e-25,8.851271686133281e-17,4.019050510720751e-23,1.530572771145239e-25,3.4826097665646308e-25,5.155763144577474e-32,1.2965500735043977e-30,2.1459257237534203e-26,5.717249724970321e-36,9.692012158549335e-37,8.85127168607364e-17,6.596436296979688e-33,5.917839839319444e-46,3.56074970576938e-30,5.972047183060627e-29,1.9614740119001684e-09,1.674981868429408e-48,8.984242447775552e-40,2.5454020979692376e-39,2.040143632322161e-30,7.430465666309712e-21,1.8238776410361554e-49,1.1393141199215739e-51,2.198669386870522e-45,3.023480820804155e-47,1.197895348102348e-40,2.3199429268949523e-47,7.996206011815003e-53,3.590808416513423e-37,1.1795383195838927e-44,9.252498104020763e-34,2.031756476585197e-54
1.6247324218972892e-15,0.26519817454477357,3.76,0.0,0.6629223446103631,0.9999999973846998,7.198991805959987e-34,2.59752986893543e-25,9.886483964130927e-14,9.886483933941242e-14,4.092796379667034e-15,1.4266031357664596e-27,1.881445459866989e-26,3.0131554137477354e-22,3.0128253451496064e-22,2.5585506603241712e-30,9.907286159068977e-21,4.092796381461379e-15,1.533540864577667e-24,1.1801695998361804e-16,5.372330213653312e-23,2.6031035797810264e-25,5.923007364846759e-25,8.768604566538777e-32,2.2050922019493053e-30,3.649657354405268e-26,1.1962399564598616e-35,1.648508391657528e-36,1.180169599826036e-16,1.1218813460210906e-32,1.2382877585749812e-45,6.055976771285543e-30,1.0156880606674748e-28,2.615295994262794e-09,3.504626960143165e-48,1.9647526474720537e-39,5.56650608605537e-39,3.469750166247516e-30,9.907287904261475e-21,4.729450357025512e-49,2.3838314483808514e-51,4.6003520995859673e-45,6.326133623967645e-47,2.5063979127870153e-40,4.854105010508808e-47,2.1658585601327446e-52,6.402194825540392e-37,2.4679888649951807e-44,1.57360592065441e-33,5.0785226065209804e-54
2.030915570412327e-15,0.2651981745447748,3.76,0.0,0.6629223446103374,0.9999999967308784,1.3105491904496171e-33,3.9684396386226074e-25,1.235810521706582e-13,1.2358105170942802e-13,5.115995580916789e-15,2.1795318452007547e-27,2.8744226549483714e-26,4.603336895567445e-22,4.60291650167395e-22,4.657743898465752e-30,1.2384107476297093e-20,5.1159955836665296e-15,2.3429039960497684e-24,1.4752120310590235e-16,6.732895101528098e-23,3.9769542799805545e-25,9.049017204806067e-25,1.339644906019951e-31,3.3688827408584536e-30,5.575851272311195e-26,2.1777092207227175e-35,2.518784865274726e-36,1.4752120310435231e-16,1.713981640937713e-32,2.2544027973719254e-45,9.252279877214103e-30,1.551740655093522e-28,3.269116486669855e-09,6.380047975650655e-48,3.6861435412496185e-39,1.0443521492364156e-38,5.3009944388741885e-30,1.2384110141808054e-20,1.03408316829179e-48,4.339683741202671e-51,8.37476557754565e-45,1.151648503077835e-46,4.562801811582834e-40,8.836728208414855e-47,4.865395131748217e-52,1.0243658550925275e-36,4.492879602277501e-44,2.4041116220120344e-33,1.0777403558226907e-53
2.8432818674424017e-15,0.2651981745447772,3.76,0.0,0.6629223446102859,0.9999999954232398,3.460237902934287e-33,7.63117251854058e-25,1.7301347722935295e-13,1.7301347634242369e-13,7.162393980749924e-15,4.1911828153537145e-27,5.527408664211344e-26,8.851856489055918e-22,8.851245469376703e-22,1.2297818187962563e-29,1.7337749493318444e-20,7.162393986057317e-15,4.505321419075259e-24,2.065296893504685e-16,9.476338056679263e-23,7.647542616922107e-25,1.7400939775495372e-24,2.5760906857493596e-31,6.478242270610631e-30,1.0722161583867727e-25,5.749794907177662e-35,4.844569718948686e-36,2.0652968934748686e-16,3.295927711871469e-32,5.953348874851208e-45,1.779232183269621e-29,2.983936772877625e-28,4.576752908046748e-09,1.6845263673048672e-47,1.0085960928895479e-38,2.8575373238663237e-38,1.0193624778080664e-29,1.733775461566022e-20,3.97754358145862e-48,1.1458107503917054e-50,2.2111852363974845e-44,3.0406918741821194e-46,1.2047143072872095e-39,2.3331668789309407e-46,1.8866874397919033e-51,2.1724009232194943e-36,1.1862527789805021e-43,4.623009342536601e-33,3.949571090177228e-53
3.6556481644724766e-15,0.2651981745447797,3.76,0.0,0.6629223446102344,0.9999999941156075,7.173942315291054e-33,1.2515109230598452e-24,2.2244590228804348e-13,2.2244590083348171e-13,9.20879237704725e-15,6.873561425170017e-27,9.064929223902188e-26,1.4516834912100695e-21,1.4516020032839382e-21,2.5496457048923797e-29,2.229139069256779e-20,9.208792385770081e-15,7.388715629897882e-24,2.6553817559503177e-16,1.224937003506933e-22,1.2541950958776427e-24,2.853749702999246e-24,4.224783678905757e-31,1.0624300881634404e-29,1.7584312907577395e-25,1.1920764892121985e-34,7.946713143247876e-36,2.655381755901402e-16,5.405315731419973e-32,1.2344754568019426e-44,2.918018408222074e-29,4.893639829920361e-28,5.884383277968511e-09,3.492455099555805e-47,2.1262433346619136e-38,6.024035975841506e-38,1.671751891892109e-29,2.229139908786676e-20,1.0565376484187418e-47,2.3755640533513987e-50,4.584340818232653e-44,6.3041158320627234e-46,2.4976744768859027e-39,4.837257501484322e-46,5.0202426212279044e-51,3.881811881061243e-36,2.4593991014112383e-43,7.581704110708425e-33,1.0256934740087843e-52
5.280380758532626e-15,0.26519817454478445,3.76,0.0,0.6629223446101313,0.9999999915003608,2.1555640926634115e-32,2.594608787680614e-24,3.2131075240541194e-13,3.2131074938984494e-13,1.330158915903603e-14,1.4250267473175425e-26,1.8793190595321164e-25,3.009557104047503e-21,3.009430869844078e-21,7.660948339055448e-29,3.21986706461385e-20,1.330158917716273e-14,1.531813037364593e-23,3.8355514808415185e-16,1.7884188672291887e-22,2.60017124435377e-24,5.91633415980664e-24,8.758739697291308e-31,2.2026078299204738e-29,3.6455407872681487e-25,3.5818452906232372e-34,1.6482136836350726e-35,3.835551480740036e-16,1.1206199138462796e-31,3.710619152030538e-44,6.049940877848535e-29,1.0145352015985347e-27,8.499625866142185e-09,1.0493885711329164e-46,6.485701954166866e-38,1.8375177963676871e-37,3.465841112904845e-29,3.219868802734373e-20,4.794669086211723e-47,7.137959459855432e-50,1.3774619279481951e-43,1.8942046115669646e-45,7.50478983209457e-39,1.4534682493701455e-45,2.250181377569995e-50,9.451754978983316e-36,7.389783366462279e-43,1.5718143509396154e-32,4.5467021567700895e-52
8.529845946652927e-15,0.2651981745447941,3.76,0.0,0.6629223446099252,0.9999999862699399,9.267481633211054e-32,6.74604065630351e-24,5.190404526400982e-13,5.190404447995731e-13,2.1487182680590842e-14,3.705172472104208e-26,4.886244397355675e-25,7.824802726632305e-21,7.824571071845129e-21,3.293688493650432e-28,5.201322082532067e-20,2.1487182727817174e-14,3.982739696281686e-23,6.195890930623816e-16,2.9508842439588974e-22,6.76049045298755e-24,1.538256895967642e-23,2.2772907258759197e-30,5.72681767402827e-29,9.478455895096573e-25,1.5399507047956408e-33,4.289280011627485e-35,6.195890930359573e-16,2.913637090201292e-31,1.5966136841009418e-43,1.5731955793418705e-28,2.637786956882452e-27,1.3730038437305005e-08,4.511720698804336e-46,2.814201542278188e-37,7.973147033915671e-37,9.011245980978698e-29,5.201326588655405e-20,3.5893944343240695e-46,3.06890697043607e-49,5.92215284777614e-43,8.143796148432232e-45,3.226550930858541e-38,6.249037745424744e-45,1.6332537994406388e-49,3.219717469532835e-35,3.177105920928998e-42,4.086696353014777e-32,3.353150478401378e-51
1.5028776322893526e-14,0.26519817454481354,3.76,0.0,0.6629223446095128,0.9999999758093888,5.218650789877885e-31,2.0909845035142733e-23,9.14499853109269e-13,9.144998288070928e-13,3.785836955401436e-14,1.1484908208030907e-25,1.514509776837695e-24,2.425323115731493e-20,2.4252724701516353e-20,1.8547156369745063e-27,9.164228268991149e-20,3.7858369700607015e-14,1.234473881603418e-22,1.091656983018925e-15,5.417820863158761e-22,2.0954551797407446e-23,4.7679191551997275e-23,7.058621472488969e-30,1.775061375297572e-28,2.9378964400160576e-24,8.67164805240804e-33,1.3319709925933246e-34,1.0916569829367714e-15,9.031032680160243e-31,9.005994540743876e-43,4.877499206416787e-28,8.175839031576463e-27,2.4190573168787403e-08,2.540674007820128e-45,1.591026034947464e-36,4.507668013043596e-36,2.7930898002068497e-28,9.164242152600611e-20,3.8175671615390675e-45,1.7282158201838724e-48,3.3348358600438836e-42,4.585869976932759e-44,1.8169096793845761e-37,3.519032665448411e-44,1.67544364163587e-48,1.4837033171180482e-34,1.7890665689131452e-41,1.2666654871036982e-31,3.543631523278769e-50
2.8026637075374727e-14,0.2651981745448522,3.76,0.0,0.6629223446086883,0.9999999548894482,3.4654036432753265e-30,7.268154946693714e-23,1.7054186540468025e-12,1.7054185695744117e-12,7.06007426221451e-14,3.9924161107823322e-25,5.264236493668651e-24,8.43018095265065e-20,8.430049564965339e-20,1.2315994596001241e-26,1.7090025577574735e-19,7.060074313213747e-14,4.290930376836499e-22,2.0357927629333392e-15,1.0919720559058211e-21,7.2836374660068e-23,1.6572899779256755e-22,2.4535355212324752e-29,6.169969336604652e-28,1.0211835974111409e-23,5.758293894849944e-32,4.647265218327893e-34,2.035792762646028e-15,3.1391420245608505e-30,6.000838725428858e-42,1.6962839318153056e-27,2.841757245436778e-26,4.511048104923717e-08,1.6871936696701136e-44,1.0579177395269678e-35,2.997275586891267e-35,9.708555207150002e-28,1.7090073248907759e-19,4.949636398581331e-44,1.1477013162359313e-47,2.214454186334995e-41,3.04518693444951e-43,1.20649492852968e-36,2.3369318216122908e-43,2.1133330191932452e-47,8.569300748472943e-34,1.1880060373562858e-40,4.402611946505613e-31,4.5847195308665266e-49
5.402235858033712e-14,0.26519817454492967,3.76,0.0,0.662922344607039,0.9999999130542128,2.5192573770979756e-29,2.700041256996192e-22,3.2872562559186374e-12,3.2872559421182353e-12,1.3608548604376262e-13,1.4833789272205277e-24,1.955516247700224e-23,3.1316577319793096e-19,3.131617973633881e-19,8.953262232315255e-26,3.294156260286454e-19,1.3608548793921443e-13,1.5940063920119417e-21,3.9240643227754416e-15,2.419565263774769e-21,2.7057500871510577e-22,6.15654720004107e-22,9.114581858481596e-29,2.2920375912357535e-27,3.7934815314319865e-23,4.186062390730323e-31,1.7393813584582164e-33,3.924064321695053e-15,1.1661584416183266e-29,4.392314459640794e-41,6.308151862880344e-27,1.0555908358274804e-25,8.694565096099079e-08,1.2266604484715658e-43,7.693674927387139e-35,2.179761092807808e-34,3.60656267244802e-27,3.294173531522237e-19,7.119155660064342e-43,8.344839964491502e-47,1.609825034527014e-40,2.213736379501711e-42,8.770762028533979e-36,1.6990998546814852e-42,2.9885830759201406e-46,5.7268673172203015e-33,8.636354185946629e-40,1.635334684876826e-30,6.590067548414923e-48
8.001808008529952e-14,0.26519817454500716,3.76,0.0,0.6629223446053898,0.9999998712251712,7.783070527005482e-29,5.9236928462128835e-22,4.8690938577861635e-12,4.869093169340997e-12,2.0157022584614215e-13,3.254863079388761e-24,4.290093033818422e-23,6.870521095148593e-19,6.870440548895067e-19,2.766018273777615e-25,4.87930263186885e-19,2.0157023000525625e-13,3.4970820254653836e-21,5.812335882645628e-15,4.050113141985741e-21,5.93613929758891e-22,1.3506818773312394e-21,1.9996655208201113e-28,5.0284902587168954e-27,8.322427533930968e-23,1.293241029290739e-30,3.839827902531199e-33,5.812335880251429e-15,2.5584680711220355e-29,1.3632434228181473e-40,1.3851781750022258e-26,2.3157217100596607e-25,1.287746270321385e-07,3.789960843101106e-43,2.3770581887648436e-34,6.734650626365957e-34,7.912422776105473e-27,4.879339721318084e-19,2.938485747391466e-42,2.578413440501108e-46,4.97339012219544e-40,6.839112291581903e-42,2.709636761113197e-35,5.2497730922467794e-42,1.2755001883072633e-45,1.7221428129939294e-32,2.6681127181116305e-39,3.587459923887924e-30,2.720277444489804e-47
1.3200952309522432e-13,0.26519817454516204,3.76,0.0,0.6629223446020913,0.9999997875856649,3.497268919350792e-28,1.6122552250183826e-21,8.032769061508287e-12,8.032767187823499e-12,3.3253969459535434e-13,8.861460174427887e-24,1.1675356019922218e-22,1.869891632867558e-18,1.869871014115146e-18,1.2428559479758825e-24,8.049576007994236e-19,3.3253970591632183e-13,9.51771669473773e-21,9.588879002548663e-15,8.220100436916253e-21,1.6155949235443242e-21,3.6760401789551895e-21,5.442459425132753e-28,1.368563110705206e-26,2.265002262879678e-22,5.810925705788788e-30,1.0596050433685293e-32,9.588878995886234e-15,6.963409855512958e-29,6.1996264000325966e-40,3.7774781034474256e-26,6.301691991089597e-25,2.124140023670426e-07,1.703301434569718e-42,1.0681309484474167e-33,3.0262184031107466e-33,2.1534608417772737e-26,8.049672050435709e-19,2.1927201814215983e-41,1.1589588736215934e-45,2.2346965942517442e-39,3.073022370600312e-41,1.2175220817652525e-34,2.3595235337076164e-41,9.632782145125907e-45,7.533410786797323e-32,1.198863922809836e-38,9.761906283128547e-30,2.0298748291444978e-46
1.8400096610514911e-13,0.26519817454531697,3.76,0.0,0.6629223445987928,0.9999997039709227,9.204534087790715e-28,3.132377612875185e-21,1.1196444265213175e-11,1.1196440625022101e-11,4.635091488727514e-13,1.7221210256086994e-23,2.2681742426813225e-22,3.632820046182706e-18,3.632780825997132e-18,3.2710255039936265e-24,1.1219826285875297e-18,4.63509170868195e-13,1.849099250404011e-20,1.3365422122749925e-14,1.3601971747591997e-20,3.1387825247838117e-21,7.141803530938004e-21,1.0573832875587755e-27,2.658841901279427e-26,4.400363874121112e-22,1.5293558022627975e-29,2.084026383060041e-32,1.3365422109550444e-14,1.3528912900609768e-28,1.6469486193482384e-39,7.352072849681879e-26,1.2241485316022671e-24,2.9602861351440293e-07,4.483631660875215e-42,2.811207221772698e-33,7.964692776982496e-33,4.183742184340501e-26,1.1220004312288581e-18,7.56983942599435e-41,3.051097628169146e-45,5.881416417514342e-39,8.087774745014834e-41,3.204350378708159e-34,6.211347657539849e-41,3.391777186450111e-44,1.961011429910998e-31,3.155244377690528e-38,1.896228566578047e-29,7.008221076636352e-46
2.359924091150739e-13,0.26519817454547184,3.76,0.0,0.6629223445954944,0.9999996203809378,1.900453560525427e-27,5.152778146323767e-21,1.436011946890082e-11,1.436011348093701e-11,5.944785886815696e-13,2.8336486809836973e-23,3.730873978026359e-22,5.975836994025444e-18,5.975772901879564e-18,6.753520422946901e-24,1.4390057389864844e-18,5.944786248639934e-13,3.04169045432947e-20,1.7141965243366593e-14,2.0195768307409557e-20,5.163180194828086e-21,1.1747971543826358e-20,1.73938923093202e-27,4.373685352806683e-26,7.238291606848794e-22,3.157583874181192e-29,3.4688976249250516e-32,1.714196522124406e-14,2.225516621499658e-28,3.4303643723128726e-39,1.211500544204104e-25,2.0134446421194024e-24,3.796184675152919e-07,9.258693696524415e-42,5.80418725765458e-33,1.6444397356249758e-32,6.882087339039033e-26,1.4390336506925683e-18,1.915726303679149e-40,6.30122410145345e-45,1.214306815826729e-38,1.6698425261997984e-40,6.615859902903952e-34,1.282710230721335e-40,8.737177533912055e-44,4.023141921121328e-31,6.514472649744724e-38,3.118716553338215e-29,1.773740685196083e-45
2.879838521249987e-13,0.2651981745456267,3.76,0.0,0.6629223445921959,0.9999995368157029,3.4032251727066956e-27,7.673499675472723e-21,1.752379467257123e-11,1.7523785755568426e-11,7.254480140251341e-13,4.2209728456428675e-23,5.555582156006474e-22,8.898942113645007e-18,8.898846639359814e-18,1.2093571276080267e-23,1.756027335248246e-18,7.254480679069203e-13,4.5295447779752255e-20,2.091850836451908e-14,2.8001532491963563e-20,7.688791492457016e-21,1.749454382231411e-20,2.5902747105643563e-27,6.513093421216398e-26,1.0778748493418553e-21,5.654306141976417e-29,5.22619086346635e-32,2.091850833096708e-14,3.314236402852404e-28,6.195946382933692e-39,1.8072483577643608e-25,2.997990219614313e-24,4.631835716028936e-07,1.6582410946549666e-41,1.0393623571582187e-32,2.94471931520514e-32,1.0248497370934677e-25,1.7560668634397346e-18,4.0559789356491295e-40,1.1286835578497265e-44,2.1744678834162496e-38,2.990198713035803e-40,1.1847062126102767e-33,2.297468778065151e-40,1.8761935947905335e-43,7.173933981945691e-31,1.1665506303526724e-37,4.6435074531852085e-29,3.7556241828628596e-45
3.919667381448483e-13,0.26519817454593647,3.76,0.0,0.6629223445855991,0.9999993697594556,8.396951634037362e-27,1.4216064222566448e-20,2.3851145079860342e-11,2.385112856098152e-11,9.873868213287948e-13,7.823912540351675e-23,1.0290829127696942e-21,1.6485415530336618e-17,1.6485236874788806e-17,2.9837850209930485e-23,2.3900674769221224e-18,9.873869211460013e-13,8.39104092489175e-20,2.8471594608876876e-14,4.724912048651148e-20,1.4243668136470212e-20,3.240889972156243e-20,4.7987247380242055e-27,1.2065603249317647e-25,1.9967113003283482e-21,1.3950585122222665e-28,9.902326954644826e-32,2.847159454450135e-14,6.140031160494382e-28,1.5547316625262515e-38,3.359402687342134e-25,5.552580922055601e-24,6.302395567818181e-07,4.0926864129832436e-41,2.564372918302179e-32,7.265388547003247e-32,1.8985516010102104e-25,2.3901332688030548e-18,1.3070002478305862e-39,2.7863295151700436e-44,5.364958699447218e-38,7.377570614995216e-40,2.9229652764838506e-33,5.670966430941043e-40,6.176589396540559e-43,1.760779082322206e-30,2.878170430386403e-37,8.599454139622101e-29,1.2103448397429884e-44
4.959496241646979e-13,0.26519817454624633,3.76,0.0,0.6629223445790022,0.9999992028021235,1.6809925976611034e-26,2.2760414117787627e-20,3.0178495487080505e-11,3.0178469041262995e-11,1.24932557081032e-12,1.2532890734274104e-22,1.6473494006055489e-21,2.6392237402339645e-17,2.639194672084697e-17,5.973022568460766e-23,3.0241062800591677e-18,1.2493257306110497e-12,1.3433583668794985e-19,3.602468085678672e-14,7.134507480841787e-20,2.280344093605073e-20,5.1884868082556115e-20,7.682820889866625e-27,1.9316371041711875e-25,3.196516165739196e-21,2.7926672337330257e-28,1.6208226966150849e-31,3.6024680750153265e-14,9.830430975266628e-28,3.163030594259004e-38,5.396633654048108e-25,8.88738245444838e-24,7.971966268904115e-07,8.195583581017561e-41,5.133439378010906e-32,1.45440990185561e-31,3.039480663273131e-25,3.0241996473590903e-18,3.2131020439411554e-39,5.580864999421828e-44,1.07397314691174e-37,1.476863500696369e-39,5.8512723249002156e-33,1.1357278848008108e-39,1.5402963221939826e-42,3.513649608014763e-30,5.761599788539794e-37,1.3762892579394137e-28,2.9757095957103557e-44
5.999325101845476e-13,0.26519817454655614,3.76,0.0,0.6629223445724054,0.9999990359436457,2.9598290597070166e-26,3.3306910231506195e-20,3.650584589423172e-11,3.650580719641454e-11,1.5112642624976794e-12,1.8349959946187801e-22,2.410313364049456e-21,3.8619404685336076e-17,3.861897111500425e-17,1.0516649029825701e-22,3.6581471404656004e-18,1.5112644963290071e-12,1.96571687770188e-19,4.357776710926264e-14,1.0028975234448545e-19,3.3368139864602964e-20,7.592244559705284e-20,1.1242655282438072e-26,2.8265396439752873e-25,4.677258320991518e-21,4.917026566949946e-28,2.4244713780477945e-31,4.3577766947922836e-14,1.4385599421583531e-27,5.658848552578253e-38,7.924162001547775e-25,1.3001828726404232e-23,9.640548427729175e-07,1.4434707259951284e-40,9.038410502163999e-32,2.56077353171157e-31,4.447637821880804e-25,3.6582659991502285e-18,6.712790708620155e-39,9.831665689387034e-44,1.890937012522024e-37,2.600302900310456e-39,1.0302285121152134e-32,2.0005436359980585e-39,3.2472767500590915e-42,6.173237195435718e-30,1.014439771353758e-36,2.0132586088950084e-28,6.217136436273607e-44
8.078982822242467e-13,0.2651981745471757,3.76,0.0,0.6629223445592117,0.9999987025230164,7.202285316845366e-26,6.040774522656784e-20,4.9160546708327315e-11,4.916047653133446e-11,2.0351414725985903e-12,3.3316352378504334e-22,4.370161404729234e-21,7.003476365000411e-17,7.003394386074164e-17,2.5588328231310157e-22,4.926248244998817e-18,2.035141896628345e-12,3.5647449624301e-19,5.868393963185812e-14,1.7272666568293694e-19,6.05124327146064e-20,1.3768241523584576e-19,2.0389897205269697e-26,5.125821868545184e-25,8.481433428461404e-21,1.1963751941944197e-27,4.5901738070746615e-31,5.868393931981499e-14,2.609087866220092e-27,1.4254356521256288e-37,1.4470392946588288e-24,2.3567456281039262e-23,1.2974749482900955e-06,3.514719165140304e-40,2.1991616323485725e-31,6.230714841222016e-31,8.065639922698919e-25,4.926398622602739e-18,2.2046199007400926e-38,2.3950940260187396e-43,4.600897080078835e-37,6.32687522133797e-39,2.5066757709279627e-32,4.872252796656286e-39,1.0758446658524954e-41,1.497997023252378e-29,2.4682588270026435e-36,3.6485937170888885e-28,2.0419403600343e-43
