Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401)
0.00015210670306068725,0.46293005325920006,3.76,0.0,0.7899933241392422,0.9995987422824322,0.0002850583546407242,2.0693664838514194e-06,9.373647669878677e-05,2.5677472224465797e-07,0.00010887035028047466,4.6256150478643665e-11,1.4481824779124726e-14,3.1825424559387484e-07,6.899452098995723e-08,4.545844359602581e-05,1.939967141174757e-09,7.102053647125129e-06,1.194818235267164e-05,4.07557454149931e-05,3.2843386440459987e-07,0.00026575759871344935,1.882451079999277e-06,3.7324856561567747e-06,4.950389554519441e-08,4.575036918635683e-10,1.2969622816525293e-07,9.054429821586287e-10,1.7162394972380874e-07,4.0173875784207345e-07,2.095295695403722e-11,2.577599851388132e-11,1.451550333306285e-14,5.9066771056417486e-05,1.5844203930327542e-15,5.059190661285228e-13,6.314477059233856e-11,3.6257952636885385e-10,8.46627579309455e-10,1.2247653056338066e-13,7.055888060834321e-20
0.00015438614705679752,0.46293015993866676,3.76,0.0,0.7899821496169015,0.9995893513672219,0.0002935707202296627,2.0989994889698646e-06,9.521712753333417e-05,2.567706957464424e-07,0.00011049345683322915,4.625497964100483e-11,1.448145816763897e-14,3.1967987648984925e-07,6.899154224732002e-08,4.6144178858814495e-05,1.9399252314699343e-09,7.210350139474784e-06,1.2126713508355703e-05,4.148363558500533e-05,3.319138228349477e-07,0.0002739650853679373,1.9602269155876357e-06,3.906812530264138e-06,5.1058159344150526e-08,4.643197769115923e-10,1.3676383767505533e-07,9.608100381940247e-10,1.784999957490805e-07,4.205264654097079e-07,2.2234251855180365e-11,2.683333764665051e-11,1.5109399299652036e-14,5.9066216257181684e-05,1.6591642704632218e-15,5.305607165226382e-13,6.597195883822884e-11,3.761043996367468e-10,8.594955408009318e-10,1.279596153019597e-13,7.46393442107157e-20
0.00015643764665329677,0.4629302559385365,3.76,0.0,0.7899719823815783,0.9995807957052619,0.00030133514816460885,2.125572746059555e-06,9.655242689206955e-05,2.567670936008501e-07,0.00011194931949712492,4.6253924827030523e-11,1.448112794127167e-14,3.2095891784878506e-07,6.898888947657253e-08,4.676133459769165e-05,1.9398890739450793e-09,7.307789716180873e-06,1.2286847550044415e-05,4.2141479779413046e-05,3.350357152289398e-07,0.0002814554548184394,2.031997069582886e-06,4.068137766951767e-06,5.2478731801897036e-08,4.704333537014927e-10,1.433723505261339e-07,1.01266765178945e-09,1.848383085076555e-07,4.379147829055119e-07,2.3434326090775986e-11,2.7808685638181574e-11,1.5657198851511547e-14,5.906571067483582e-05,1.7283736938746385e-15,5.53444796424148e-13,6.858681713935248e-11,3.885989973184448e-10,8.710395221449355e-10,1.3303085063872308e-13,7.845484684772955e-20
0.000158489146249796,0.4629303519246735,3.76,0.0,0.7899617111595391,0.9995721420242936,0.00030919708396249965,2.152052030884612e-06,9.789032666224962e-05,2.5676351235032437e-07,0.00011340036241342022,4.6252869087335594e-11,1.4480797397731984e-14,3.2223401584165005e-07,6.89862637889361e-08,4.737848484162241e-05,1.939854412277527e-09,7.405200818587094e-06,1.2446450076880098e-05,4.280191381006639e-05,3.3814775538678796e-07,0.0002890436680779972,2.105458852879934e-06,4.233703693003906e-06,5.3919970203448115e-08,4.765265160317338e-10,1.5022127787651512e-07,1.066485640813327e-09,1.9131959895123636e-07,4.557620062185114e-07,2.4679760438104882e-11,2.880669834578552e-11,1.6217687115078905e-14,5.906519955443199e-05,1.7994416000176808e-15,5.770082531436787e-13,7.126891464266267e-11,4.014061069814745e-10,8.825471110728447e-10,1.3823243466022976e-13,8.240902259543548e-20
0.00016054064584629526,0.4629304478945168,3.76,0.0,0.7899513363275963,0.9995633906763478,0.0003171561765732024,2.178434875409674e-06,9.923085490656337e-05,2.5675995231141194e-07,0.00011484644671746038,4.625181249727796e-11,1.4480466706532172e-14,3.235050479712106e-07,6.898366562217797e-08,4.799562977328224e-05,1.939821261894459e-09,7.502580905617089e-06,1.2605505746210123e-05,4.346492889797417e-05,3.412496466930541e-07,0.00029672939398537744,2.1806242983813658e-06,4.403550641587008e-06,5.538194939999295e-08,4.825986785433717e-10,1.573162400454702e-07,1.1223020362966703e-09,1.9794478554226327e-07,4.740726195527394e-07,2.5971434267649505e-11,2.9827534816658016e-11,1.6790952334689915e-14,5.9064682225994795e-05,1.8723874186109604e-15,6.012605837735933e-13,7.401876450089091e-11,4.145328733429341e-10,8.940171995447709e-10,1.4356535896461162e-13,8.650414882622673e-20
0.00016296132279022363,0.46293056111021175,3.76,0.0,0.7899389617663102,0.9995529393600102,0.0003266720109526022,2.2094380991084827e-06,0.00010081603582839963,2.5675577932994005e-07,0.00011654619718096697,4.6250564777079315e-11,1.448007617820424e-14,3.249994147896427e-07,6.898063588067528e-08,4.8723826362103224e-05,1.9397841104976596e-09,7.6174416713038495e-06,1.2792460339327122e-05,4.4250564018335574e-05,3.4489628750192796e-07,0.0003059231523861886,2.2715229739692204e-06,4.609521897141488e-06,5.713379994163083e-08,4.897357644851962e-10,1.660121240885682e-07,1.1907843733368333e-09,2.0594847079239868e-07,4.96280264293187e-07,2.7556206792094726e-11,3.1061637860474e-11,1.7483927384242186e-14,5.906406465029926e-05,1.9609015615339626e-15,6.307759802875349e-13,7.735127082717246e-11,4.3044292314394864e-10,9.075016680058211e-10,1.5002818133466972e-13,9.152176318248376e-20
0.000165381999734152,0.46293067429564394,3.76,0.0,0.7899264441399223,0.9995423531725147,0.00033632200689364387,2.2402997536147403e-06,0.00010240495908063687,2.5675163681270945e-07,0.00011823863247914618,4.624931609866575e-11,1.4479685384725686e-14,3.264877574506203e-07,6.89776457367182e-08,4.945201611976226e-05,1.9397491086256816e-09,7.732251581958338e-06,1.2978608096777153e-05,4.5039764875794287e-05,3.48527918899054e-07,0.00031525162687373316,2.364827825705709e-06,4.821571231410281e-06,5.891476797955214e-08,4.968418821645529e-10,1.7506780615723168e-07,1.2621626246505265e-09,2.1415509609651226e-07,5.191462028363882e-07,2.920798270909318e-11,3.2327970338728584e-11,1.8194942232450818e-14,5.906343910864229e-05,2.0520878405194615e-15,6.612787047041996e-13,8.077956423883045e-11,4.4682039380532524e-10,9.209306393430493e-10,1.5667667784829897e-13,9.674430428692145e-20
0.00016780267667808037,0.46293078744682314,3.76,0.0,0.7899137841182495,0.9995316327391952,0.0003461055400204085,2.2710160021520244e-06,0.00010399766803091714,2.567475252470602e-07,0.0001199235358469903,4.624806658215533e-11,1.4479294364411846e-14,3.279698842597305e-07,6.897469585572079e-08,5.018019935784545e-05,1.939716279465553e-09,7.84700650957934e-06,1.3163925065186178e-05,4.583251573208874e-05,3.521440771668552e-07,0.0003247142243238435,2.4605560243021116e-06,5.039759589104787e-06,6.07249910612122e-08,5.039161193613597e-10,1.844927193169659e-07,1.3364970861020761e-09,2.2256595618059667e-07,5.426772552482065e-07,3.092815559814201e-11,3.3626759518488525e-11,1.8924122745994253e-14,5.90628056339806e-05,2.14597625380925e-15,6.9278368546641e-13,8.430437747492211e-11,4.63677767172224e-10,9.343023801876337e-10,1.635122621357124e-13,1.0217619535309087e-19
0.00017022335362200874,0.46293090055984126,3.76,0.0,0.7899009823887327,0.9995207787020959,0.00035602196941201966,2.3015830895490502e-06,0.00010559420502721392,2.567434451081452e-07,0.0001216006948011656,4.62468163464268e-11,1.4478903153802618e-14,3.294456071325977e-07,6.897178688316505e-08,5.090837639181152e-05,1.9396856453059926e-09,7.961702345627577e-06,1.3348387763006e-05,4.662880039065626e-05,3.5574430748545543e-07,0.00033431033452790927,2.5587237900605907e-06,5.264145948334115e-06,6.256461219690935e-08,5.109575819745336e-10,1.9429636181247116e-07,1.413847154389508e-09,2.3118226750123995e-07,5.668800392060909e-07,3.271809809317874e-11,3.4958220195629224e-11,1.9671587810714774e-14,5.906216426477303e-05,2.24259606803691e-15,7.253055936007818e-13,8.792640541148145e-11,4.810277874559285e-10,9.476151900280447e-10,1.70536274085844e-13,1.0782182451091015e-19
0.0001726440305659371,0.46293101363087297,3.76,0.0,0.7898880396560547,0.9995097917196197,0.00036607063796094945,2.3319973436866486e-06,0.00010719461138189746,2.5673939685873237e-07,0.00012326990122864733,4.6245565509071345e-11,1.447851178929013e-14,3.309147416753527e-07,6.896891944433603e-08,5.1636547540845344e-05,1.939657227512821e-09,8.07633500240561e-06,1.3531973190352716e-05,4.742860220574806e-05,3.5932816412552063e-07,0.0003440393305381787,2.659346387206776e-06,5.494787297769964e-06,6.443377995457659e-08,5.179653943548519e-10,2.0448829333999357e-07,1.4942712701690605e-09,2.400051678273974e-07,5.917609675807698e-07,3.4579160592374925e-11,3.6322554608817395e-11,2.0437449284887152e-14,5.906151503970662e-05,2.3419757973545946e-15,7.588588393891051e-13,9.164630613806295e-11,4.988834576140972e-10,9.608674019413894e-10,1.7774998201995176e-13,1.1368553617709594e-19
0.00017506470750986548,0.4629311266561776,3.76,0.0,0.78987495664175,0.9994986724661613,0.00037625087273695276,2.3622551768706803e-06,0.0001087989273568353,2.567353809490273e-07,0.00012493095147036865,4.6244314186215244e-11,1.4478120306690622e-14,3.3237710726124196e-07,6.896609414408647e-08,5.236471312771024e-05,1.9396310465258594e-09,8.190900414411654e-06,1.3714658838381566e-05,4.823190409171697e-05,3.628952106302328e-07,0.0003539005690193635,2.7624381190895423e-06,5.731738615722104e-06,6.633264854585435e-08,5.249386996668241e-10,2.1507813130313667e-07,1.5778268629879387e-09,2.4903571589323e-07,6.173262462131168e-07,3.651266998642061e-11,3.771995236492534e-11,2.1221811958598067e-14,5.906085799868399e-05,2.444143158069701e-15,7.93457565044973e-13,9.546470205687165e-11,5.172580355425633e-10,9.74057383288428e-10,1.851545848202658e-13,1.1977162820408557e-19
0.0001799060613977222,0.46293135255507806,3.76,0.0,0.7898483727362623,0.9994760399215907,0.00039700327237459396,2.4222876590274124e-06,0.00011201944388364356,2.567274478858272e-07,0.00012822779148231292,4.6241810540842755e-11,1.4477337128131106e-14,3.3528082830890387e-07,6.896057227538999e-08,5.382102892298002e-05,1.939585472058389e-09,8.419813360930452e-06,1.4077243266407716e-05,4.984893759163806e-05,3.699771747592879e-07,0.0003740171202874133,2.9760813761221413e-06,6.224780912605063e-06,7.022013371974569e-08,5.387784577003223e-10,2.3749026207415299e-07,1.754556830380393e-09,2.677235936487597e-07,6.705336311222606e-07,4.06022122401226e-11,4.0614632844213497e-11,2.284642454627874e-14,5.905952063274796e-05,2.6569476658537068e-15,8.658466439141001e-13,1.0339929737522917e-10,5.556181962788894e-10,1.0002442989190641e-09,2.0054093642765574e-13,1.3262788744667376e-19
0.0001847474152855789,0.46293157822837433,3.76,0.0,0.7898212367664045,0.9994528867691495,0.00041827348262256673,2.4816535687968327e-06,0.0001152560551970201,2.5671964926307195e-07,0.0001314896774909545,4.62393063078002e-11,1.4476553894780408e-14,3.3815540323320385e-07,6.895522569975092e-08,5.527732642560305e-05,1.9395490666550174e-09,8.648409154708262e-06,1.4435971112946706e-05,5.147975577145472e-05,3.7698689990485413e-07,0.0003946545276694177,3.199748646870469e-06,6.743671793297845e-06,7.422841694662873e-08,5.524703895783376e-10,2.6161070426721236e-07,1.944474305300937e-09,2.872527815779715e-07,7.26547628877158e-07,4.49968242526435e-11,4.3643523799289254e-11,2.454612142582843e-14,5.90581525038202e-05,2.8812152826872716e-15,9.425803626261372e-13,1.1173449923444285e-10,5.962192748571605e-10,1.0261635852492674e-09,2.1670361357028022e-13,1.4642390401431357e-19
0.0001895887691734356,0.4629318036493483,3.76,0.0,0.7897935550700759,0.9994292189412128,0.00044005558880458415,2.5403273614903085e-06,0.00011850904430487516,2.5671198821507113e-07,0.00013471514791799758,4.6236802358530414e-11,1.4475770874912563e-14,3.4099952944110314e-07,6.895005850143626e-08,5.673360833117245e-05,1.9395219599050124e-09,8.87665620233738e-06,1.4790680800670815e-05,5.31242070960918e-05,3.839212443544142e-07,0.0004158070918174989,3.433519485337707e-06,7.288777038761544e-06,7.835894169738158e-08,5.66008348700967e-10,2.875180895300045e-07,2.147997167600726e-09,3.076288859730648e-07,7.854102535092273e-07,4.970615536829103e-11,4.680768250054013e-11,2.632148387225595e-14,5.9056753962445806e-05,3.117138652872437e-15,1.023761578656219e-12,1.204741155942359e-10,6.391760823275621e-10,1.0518034769028625e-09,2.336499280637502e-13,1.6119199327881593e-19
0.00019443012306129232,0.4629320287927481,3.76,0.0,0.7897653342155619,0.9994050425892,0.0004623434597862648,2.598284942023425e-06,0.00012177867634735083,2.5670446766266963e-07,0.0001379028187251529,4.623429953729788e-11,1.4474988328059222e-14,3.4381197046126863e-07,6.894507442255077e-08,5.818987737799431e-05,1.9395042661558253e-09,9.104523385652834e-06,1.5141219306659187e-05,5.478213393893068e-05,3.907772285852646e-07,0.00043746888694197125,3.6774579170208604e-06,7.860428936843234e-06,8.261324676633463e-08,5.793865157970957e-10,3.1529160955749985e-07,2.3655225310940843e-09,3.288562403532437e-07,8.471600626904675e-07,5.4739372539596257e-11,5.010796102747624e-11,2.8172978453348456e-14,5.905532537211474e-05,3.364897079830444e-15,1.1094883065659909e-12,1.2962148889931631e-10,6.846070850706263e-10,1.0771528099245556e-09,2.513862857440221e-13,1.7696337452457242e-19
0.00019927147694914904,0.46293225363485035,3.76,0.0,0.7897365809879269,0.9993803640707858,0.0004851307607053963,2.6555036859488564e-06,0.00012506519837915075,2.5669709031055663e-07,0.00014105138485631227,4.6231798659587696e-11,1.447420650459241e-14,3.465915573322205e-07,6.894027686057486e-08,5.964613634216443e-05,1.939496084488451e-09,9.331980097838651e-06,1.548744232328848e-05,5.645337291361836e-05,3.975520385015756e-07,0.000459633773313916,3.931612496955999e-06,8.458926087430183e-06,8.699296673137838e-08,5.925994049626738e-10,3.450108948815445e-07,2.5974254877079633e-09,3.509379117054807e-07,9.118321350218947e-07,6.010513126983181e-11,5.354500671193954e-11,3.010095731169e-14,5.905386710850422e-05,3.62465638132725e-15,1.1998535639121668e-12,1.3917952871388033e-10,7.326342465076721e-10,1.1022010343161672e-09,2.6991824992880226e-13,1.937680676147771e-19
0.00020411283083700575,0.46293247815345007,3.76,0.0,0.7897073023752527,0.999355189936958,0.0005084109658491514,2.7119624548364904e-06,0.00012836883921647077,2.5668985864559064e-07,0.00014415962136687038,4.622930051084216e-11,1.447342564538595e-14,3.4933718971874896e-07,6.89356688671882e-08,6.11023880326413e-05,1.939497498746613e-09,9.558996277462539e-06,1.582921438451887e-05,5.8137755211243764e-05,4.042430280131842e-07,0.00048229540995717307,4.196016418446816e-06,9.084533324541344e-06,9.149983182253691e-08,6.056418683798736e-10,3.7675589437495144e-07,2.844057991585675e-09,3.738757108787105e-07,9.794580592417872e-07,6.581154980480579e-11,5.7119263268373645e-11,3.210565882974951e-14,5.905237955871456e-05,3.896568793072191e-15,1.2949452327871043e-12,1.4915074213028038e-10,7.833828626993897e-10,1.1269382241026808e-09,2.8925060056135685e-13,2.1163479740606544e-19
0.00020895418472486246,0.4629327023278944,3.76,0.0,0.7896775055547707,0.9993295269189665,0.0005321773716342524,2.767641606086078e-06,0.0001316898093474011,2.566827749359088e-07,0.0001472263842441513,4.6226805845758846e-11,1.4472645981586075e-14,3.520478367597215e-07,6.893125314835226e-08,6.255863528633117e-05,1.9395085776182674e-09,9.785542440374392e-06,1.6166408958115227e-05,5.983510694169097e-05,4.10847720960971e-07,0.0005054472674852453,4.47068767086759e-06,9.737481752806736e-06,9.613566720600427e-08,6.185090997326008e-10,4.106067558255662e-07,3.1057478872180777e-09,3.976702069977679e-07,1.0500659350944549e-06,7.186618666893868e-11,6.083097259184953e-11,3.418720866714975e-14,5.905086312049786e-05,4.180772877078004e-15,1.3948459346879897e-12,1.5953726170626466e-10,8.369813927338259e-10,1.151355084956532e-09,3.0938738856162893e-13,2.305909054094882e-19
0.00021379553861271917,0.4629329261390859,3.76,0.0,0.7896471978789223,0.9993033819151963,0.0005564231096537686,2.822522997184286e-06,0.0001350283009058891,2.5667584123073315e-07,0.0001502506109173721,4.6224315387710345e-11,1.447186773442042e-14,3.547225376451991e-07,6.892703206559067e-08,6.401488096319968e-05,1.9395293747673948e-09,1.0011589709373694e-05,1.6498908503485858e-05,6.154524947821041e-05,4.1736381238224515e-07,0.0005290826410471036,4.755629245961926e-06,1.041796889804646e-05,1.0090239168179417e-07,6.311966363130343e-10,4.466437079132594e-07,3.382798086491394e-09,4.2232074584781184e-07,1.1236803858326182e-06,7.827602165732425e-11,6.468017721886842e-11,3.634562116711873e-14,5.9049318201482446e-05,4.47739349218818e-15,1.4996329208667384e-12,1.7034087078777102e-10,8.935612844916921e-10,1.1754429593627365e-09,3.3033198510466014e-13,2.5066226987595017e-19
0.00021863689250057588,0.46293314956948556,3.76,0.0,0.7896163868614003,0.9992767619780166,0.0005811411597453347,2.8765899845399007e-06,0.00013838448770782348,2.5666905936096553e-07,0.00015323132046273123,4.6221829828036834e-11,1.447109111500969e-14,3.57360401926718e-07,6.89230076384639e-08,6.547112794142559e-05,1.939559929015335e-09,1.0237109841587922e-05,1.6826604495765735e-05,6.326799980397923e-05,4.2378916912867904e-07,0.0005531946633359916,5.050829390754121e-06,1.1126158968796473e-05,1.0580201580788557e-07,6.43700359842659e-10,4.849469439593146e-07,3.675485894693166e-09,4.478254720729391e-07,1.2003225820355107e-06,8.504744028499466e-11,6.866672342895576e-11,3.858080111965224e-14,5.904774521839558e-05,4.786541817520996e-15,1.6093779783589014e-12,1.8156302616602085e-10,9.532567965395816e-10,1.1991938293609097e-09,3.5208712572671626e-13,2.718732343166206e-19
0.0002234782463884326,0.46293337260311224,3.76,0.0,0.7895850801632242,0.9992496743006539,0.0006063243630292474,2.9298274171592093e-06,0.00014175852534615302,2.566624309405426e-07,0.0001561676135171067,4.6219349825414784e-11,1.4470316324213114e-14,3.599606095718662e-07,6.891918154818956e-08,6.69273791126144e-05,1.9396002645690662e-09,1.0462075253549802e-05,1.714939741766839e-05,6.500317085921522e-05,4.3012182986547117e-07,0.0005777763176079324,5.356261903849729e-06,1.1862183222605483e-05,1.1083663947974349e-07,6.560164960648751e-10,5.255965078259721e-07,3.9840624817449845e-09,4.7418135492243875e-07,1.2800102761179185e-06,9.218622160635941e-11,7.279026494630961e-11,4.0892545858475595e-14,5.904614459628799e-05,5.10831540928816e-15,1.7241473517246786e-12,1.93204878116707e-10,1.0162048170458322e-09,1.2226003169626417e-09,3.7465494935119985e-13,2.942465447153867e-19
0.0002283196002762893,0.46293359522553357,3.76,0.0,0.7895532855788999,0.9992221262041349,0.0006319654348688962,2.9822216254589826e-06,0.000145150551341717,2.566559573684623e-07,0.00015905867191523922,4.6216876005503836e-11,1.4469543552536897e-14,3.625224107754868e-07,6.891555514231438e-08,6.838363737708735e-05,1.9396503912925763e-09,1.0686459043976388e-05,1.7467196720716344e-05,6.675057188751e-05,4.363600044812102e-07,0.0006028204506604405,5.6718864717846875e-06,1.2626140430537391e-05,1.1600844899816295e-07,6.681416131721406e-10,5.686721823051386e-07,4.308752494867403e-09,5.013842172679117e-07,1.3627578468672238e-06,9.969752931615514e-11,7.705026719835787e-11,4.3280547667590336e-14,5.904451676776218e-05,5.4427982993158836e-15,1.8440016811636685e-12,2.0526728796600235e-10,1.0825446805070589e-09,1.2456556823557819e-09,3.980370325147222e-13,3.178032955945224e-19
0.00023316095416414602,0.4629338174238532,3.76,0.0,0.789521011022706,0.9991941251243478,0.0006580569777132711,3.0337604054763086e-06,0.0001485606853469188,2.5664963983145207e-07,0.00016190375806327003,4.621440896079696e-11,1.4468772980093383e-14,3.650451255380051e-07,6.891212944037741e-08,6.983990563925999e-05,1.939710305018584e-09,1.0910235014250155e-05,1.7779920757260486e-05,6.851000878024889e-05,4.4250207293431725e-07,0.0006283197857295026,5.997649042542772e-06,1.3418097434208235e-05,1.213197136562081e-07,6.800726191221139e-10,6.142533802897769e-07,4.649753809707397e-09,5.294287676517915e-07,1.448576353438227e-06,1.075859060626364e-10,8.144601209405626e-11,4.574439647653708e-14,5.9042862172208005e-05,5.790061135274068e-15,1.968995957457979e-12,2.1775084339607225e-10,1.1524179828850214e-09,1.2683538199931616e-09,4.222344192057639e-13,3.4256288499874864e-19
0.00023800230805200273,0.46293403918669257,3.76,0.0,0.7894882645151501,0.9991656785992522,0.0006845914937847708,3.0844329987188977e-06,0.00015198902939947005,2.566434793072695e-07,0.0001647022140612001,4.621194925052675e-11,1.446800477658822e-14,3.6752814302127423e-07,6.890890514051628e-08,7.129618680312221e-05,1.939779987898211e-09,1.1133377686605987e-05,1.808749668468418e-05,7.028128441807987e-05,4.4854658356260105e-07,0.0006542669352664018,6.333482233481297e-06,1.423808978987532e-05,1.267727818766366e-07,6.918067578959903e-10,6.624190389972819e-07,5.007237416159984e-09,5.583086351375742e-07,1.5374735982558432e-06,1.1585527088518823e-10,8.597660328632347e-11,4.8283582824381244e-14,5.9041181255046704e-05,6.150161356129059e-15,2.099179494139831e-12,2.306558717369885e-10,1.2259683956718332e-09,1.2906892526606285e-09,4.4724764679481255e-13,3.685429783975853e-19
0.00024284366193985944,0.4629342605041677,3.76,0.0,0.7894550541696285,0.999136794256278,0.0007115613975758471,3.1342300679334916e-06,0.00015543566822304362,2.5663747656857987e-07,0.00016745346058876003,4.620949740062905e-11,1.4467239101334338e-14,3.6997092069411314e-07,6.890588262694453e-08,7.275248376783228e-05,1.93985940878551e-09,1.1355862320042922e-05,1.838986034338628e-05,7.206419900839283e-05,4.5449225088622347e-07,0.0006806544135559986,6.679305770622791e-06,1.5086122493409305e-05,1.323700769356072e-07,7.033416047603243e-10,7.13247517501871e-07,5.381347433354527e-09,5.880164067088958e-07,1.6294541982065125e-06,1.245089196476387e-10,9.064097187883968e-11,5.0897501070122576e-14,5.903947446698648e-05,6.523143402038871e-15,2.2345959172031024e-12,2.4398245150697033e-10,1.3033414794193981e-09,1.3126571236338912e-09,4.730767685640501e-13,3.9575948142794013e-19
0.0002476850158277162,0.46293448136786175,3.76,0.0,0.789421388179329,0.999107479799947,0.0007389590281190726,3.183143669103794e-06,0.00015890066957132177,2.5663163218736134e-07,0.0001701569955710062,4.620705390384491e-11,1.4466476103304116e-14,3.7237298328128e-07,6.890306197822312e-08,7.420879942343639e-05,1.9399485236534638e-09,1.1577664923995248e-05,1.8686956110339477e-05,7.385855041778944e-05,4.6033795293765275e-07,0.0007074746491389047,7.035026956018806e-06,1.5962170779341637e-05,1.381140923125828e-07,7.146750606012945e-10,7.668164978138221e-07,5.7722012471671735e-09,6.185436669438056e-07,1.7245196634346863e-06,1.335495283128106e-10,9.543788253356165e-11,5.358545282509463e-14,5.903774226329093e-05,6.90903895746424e-15,2.3752831724928856e-12,2.577304224694776e-10,1.38468449728587e-09,1.3342531870491481e-09,4.997213733574946e-13,4.2422652133087687e-19
0.0002525263697155729,0.4629347017707946,3.76,0.0,0.7893872748044146,0.9990777429997538,0.0007667766609983693,3.231167219994598e-06,0.00016238408461183892,2.566259465398031e-07,0.000172812392640475,4.620461921997376e-11,1.4465715921221045e-14,3.747339215301248e-07,6.890044297625504e-08,7.56651366467236e-05,1.9400472760382797e-09,1.1798762269807774e-05,1.8978736730083732e-05,7.566413449860634e-05,4.6608272815358867e-07,0.0007347199970030457,7.4005411598843825e-06,1.686618098706609e-05,1.440073867079113e-07,7.258053454025363e-10,8.232028897143819e-07,6.179889763393304e-09,6.498810396897156e-07,1.8226684830497118e-06,1.4297915889861022e-10,1.003659399349042e-10,5.6346650582711367e-14,5.903598510306306e-05,7.30786722407533e-15,2.521273550761499e-12,2.7189939447401943e-10,1.4701462291265334e-09,1.3554737966179547e-09,5.271806028693165e-13,4.53956436874588e-19
0.00025736772360342966,0.462934921707387,3.76,0.0,0.7893527223595126,0.9990475916783316,0.0007950065200728096,3.278295465551895e-06,0.000165885948346085,2.566204198116524e-07,0.0001754192994125547,4.620219377622444e-11,1.4464958683681515e-14,3.770533908091335e-07,6.889802511593117e-08,7.712149829722573e-05,1.9401555975088127e-09,1.2019131900066132e-05,1.92651631249947e-05,7.748074540865198e-05,4.7172577186394953e-07,0.0007623827505138085,7.775732334310889e-06,1.7798071487425505e-05,1.5005257876965639e-07,7.367309909369323e-10,8.824827395253834e-07,6.604477769582432e-09,6.820182314733981e-07,1.9238962170642577e-06,1.5279926795294438e-10,1.054235955678096e-10,5.918022152163845e-14,5.903420344854581e-05,7.719635221037774e-15,2.6725937302420113e-12,2.864887553350919e-10,1.5598767866199537e-09,1.3763158928157345e-09,5.554531670638888e-13,4.849597764958168e-19
0.0002622090774912864,0.4629351411734223,3.76,0.0,0.789317739201539,0.9990170336999301,0.0008236407888872951,3.324524440467166e-06,0.00016940628006235217,2.5661505200396086e-07,0.00017797743559074886,4.619977796763307e-11,1.4464204509300714e-14,3.7933110955263775e-07,6.889580761535191e-08,7.857788721336976e-05,1.9402734081578614e-09,1.223875213583962e-05,1.9546204186668454e-05,7.930817592339481e-05,4.7726643241297e-07,0.0007904551530548497,8.160473545429614e-06,1.8757733662979852e-05,1.5625234157145812e-07,7.474508327427826e-10,9.447311429677423e-07,7.046004398081198e-09,7.149440763857757e-07,2.0281955938921454e-06,1.6301071737417454e-10,1.1060915476751205e-10,6.208521145881117e-14,5.903239776444137e-05,8.144338110614637e-15,2.829264836427345e-12,3.0149767798179857e-10,1.6540274299044175e-09,1.3967769886733895e-09,5.845373581787028e-13,5.172453043395309e-19
0.00026705043137914314,0.46293536016600584,3.76,0.0,0.7892823337178883,0.9989860769592305,0.0008526716217466949,3.369851429217004e-06,0.00017294508381777082,2.566098429391861e-07,0.00018048659091878213,4.61973721575632e-11,1.4463453506883867e-14,3.8156685756623764e-07,6.889378942655214e-08,8.003430620878973e-05,1.940400617112188e-09,1.2457602081901884e-05,1.982183655029639e-05,8.114621773989981e-05,4.82704206947909e-07,0.0008189294093538893,8.554627520910428e-06,1.9745032935206525e-05,1.6260939688371255e-07,7.579640014559369e-10,1.0100221622408606e-06,7.504483682308793e-09,7.486465821823377e-07,2.1355566127286966e-06,1.736137873917357e-10,1.1592078399864995e-10,6.506058892865464e-14,5.903056851725011e-05,8.581959546465763e-15,2.991302518579378e-12,3.1692512708397806e-10,1.7527503862002791e-09,1.4168551543044094e-09,6.144310637093898e-13,5.508200138336784e-19
0.0002718917852669999,0.462935578683519,3.76,0.0,0.7892465143150005,0.9989547293705162,0.0008820911544324858,3.414274923889602e-06,0.0001765023489459644,2.566047922676071e-07,0.00018294662299664786,4.6194976678301344e-11,1.4462705775623943e-14,3.8376047420767884e-07,6.889196924665873e-08,8.149075806880453e-05,1.9405371230581715e-09,1.2675661630001977e-05,2.0092044353921347e-05,8.299466177187544e-05,4.880387369113501e-07,0.0008477976964702357,8.958047209715205e-06,2.0759809831890202e-05,1.6912650928047209e-07,7.682699135700875e-10,1.0784287474317965e-06,7.979905198033966e-09,7.831129773430038e-07,2.2459666501370958e-06,1.8460819151565234e-10,1.213565183216267e-10,6.81052493650138e-14,5.9028716174630855e-05,9.032472042089089e-15,3.158717042339742e-12,3.327698653327014e-10,1.8561986708910844e-09,1.4365490003019609e-09,6.451317787218222e-13,5.85689148397198e-19
