Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11)
7.823390673978034e-05,0.14098793095574014,3.76,0.0,0.9875656287389607,0.9890772085986543,0.008918412451542937,1.4160047818626495e-05,0.003923304042361694,4.076517423416609e-06,0.001043893612946051,8.649341369866708e-10,7.239520476205651e-13,3.3237798029145237e-06,1.7283722428090445e-06,0.0016204739026480313,3.0665378128410855e-08,0.00011220478872095476,9.697732504580568e-05,0.0016803911313904038,3.392787765091591e-06,0.008532883346445608,0.0002455746862402934,0.0013691631711067287,4.546342822228097e-05,7.719807231695768e-09,0.00018595204924348296,1.332865621931362e-06,4.8095354285719895e-05,0.00010096521649467762,2.9010255133429247e-08,5.7431879979711975e-08,8.077908380944294e-11,0.0001346643933007423,1.6709878044345783e-12,1.3356843251336333e-09,6.372075059192548e-08,1.6534271507043502e-06,5.5019464856520444e-08,1.494202906736757e-10,1.0771476672075125e-15,4.819070441173039e-11,3.061175870866364e-11,1.1484237870859641e-07,3.480717031224996e-11,1.8485202185209125e-08,2.1440284302671236e-08,2.2614436701075294e-12,2.8013656558279354e-13,4.008357915022332e-12,3.411370359334045e-10,6.396678944180138e-06
7.912623675830857e-05,0.14098858753318452,3.76,0.0,0.9873739297097253,0.9889334833388282,0.009041767426457115,1.41592901312928e-05,0.003972673394703217,4.076452341138328e-06,0.0010437929429314241,8.647906040053469e-10,7.238319175539155e-13,3.3244544145543917e-06,1.7283022702440114e-06,0.0016389611188017494,3.067064618685082e-08,0.0001126298972155741,9.695346830760966e-05,0.0017005464653195965,3.3936881766359995e-06,0.00865243989066241,0.0002475788746460381,0.0013900062815474059,4.632502359433896e-05,7.717919329267954e-09,0.0001905891737538491,1.3532163703413732e-06,4.878514335744363e-05,0.00010284448568144749,2.94488155536619e-08,5.8247532890576915e-08,8.192538051833428e-11,0.00013464482488361186,1.7028124218380145e-12,1.3600355546394968e-09,6.485716255866893e-08,1.7012895276674215e-06,5.503353458553241e-08,1.5206240779957174e-10,1.0974822790784768e-15,4.962957816681203e-11,3.151035440600044e-11,1.1577778846848323e-07,3.615121059917175e-11,1.8864811093903707e-08,2.1784957024467823e-08,2.309979443925117e-12,2.803960153296951e-13,4.127483252867013e-12,3.440974414995931e-10,6.474705129079405e-06
8.00185667768368e-05,0.14098924523968293,3.76,0.0,0.9871822722286173,0.9887897907360106,0.009165105690372993,1.4158449389100465e-05,0.004022083745860376,4.076387363664606e-06,0.0010436858243207797,8.646471224251622e-10,7.237118296122735e-13,3.3251230347841666e-06,1.7282324181002164e-06,0.0016574476367322915,3.0675895760012176e-08,0.00011304446618055943,9.692901447214571e-05,0.001720694753968151,3.3945726554652067e-06,0.008771973780929762,0.00024954540511177604,0.0014108318951262123,4.719164392531777e-05,7.715983990457166e-09,0.00019526358217132703,1.3735487763810847e-06,4.9474754787028215e-05,0.00010473264927838769,2.988684492417614e-08,5.9062679769471025e-08,8.307097003064744e-11,0.00013462526091379684,1.7347749108764657e-12,1.384512639983696e-09,6.599996697433866e-08,1.749960464036692e-06,5.504731566791855e-08,1.5471871931402638e-10,1.1179168521258356e-15,5.1093733381113494e-11,3.242447941013684e-11,1.1669464436485798e-07,3.75294323184343e-11,1.9248926537448733e-08,2.213134528792072e-08,2.359058188112106e-12,2.806561462634863e-13,4.248676997228552e-12,3.470574241145122e-10,6.551831623332204e-06
8.091089679536503e-05,0.14098990406166734,3.76,0.0,0.9869906569539183,0.9886461312589774,0.009288426512859655,1.4157533018807787e-05,0.004071534339543185,4.076322469745873e-06,0.001043572870549805,8.645036880220584e-10,7.235917801183577e-13,3.3257862639281726e-06,1.728162665037301e-06,0.0016759334555535264,3.068112694953227e-08,0.00011344872077836217,9.690402114378095e-05,0.0017408359628543076,3.395442705319918e-06,0.00889148432136917,0.00025147491175134685,0.0014316397748962981,4.8063239324822754e-05,7.714006161630156e-09,0.00019997457040970933,1.3938630577446057e-06,5.0164218591478946e-05,0.00010662966845501252,3.032434793577323e-08,5.987735761852365e-08,8.421590237777841e-11,0.00013460570145306866,1.7668740091547318e-12,1.4091150456380445e-09,6.714912546663312e-08,1.799443976814746e-06,5.5060840421348805e-08,1.5738912443300932e-10,1.138451665053341e-15,5.258330625779358e-11,3.3354221164725613e-11,1.1759328809262993e-07,3.89422514262407e-11,1.9637627906041994e-08,2.247944362889904e-08,2.4086871445488195e-12,2.809093915189314e-13,4.371949549910763e-12,3.5001688443403804e-10,6.628051151017614e-06
8.171399381204044e-05,0.14099049794395507,3.76,0.0,0.9868182397828686,0.9885168663920295,0.009399399787540882,1.4156649229403324e-05,0.004116073671921062,4.076264120659113e-06,0.0010434666860753147,8.643746342105117e-10,7.234837659398579e-13,3.3263790124044423e-06,1.7280999566701598e-06,0.0016925700940426437,3.068581945382964e-08,0.00011380391352283089,9.68811093493109e-05,0.0017589569719878007,3.3962145505661118e-06,0.008999023322657765,0.00025318033237609874,0.001450351528054216,4.885188844859598e-05,7.712193058368179e-09,0.0002042451632622434,1.4121305988062469e-06,5.078463459356014e-05,0.00010834452655432173,3.071765485661835e-08,6.061019720518292e-08,8.524582348117084e-11,0.0001345881018409971,1.795878997909842e-12,1.4313639329641736e-09,6.818877057894097e-08,1.8446771989991922e-06,5.5072817930878566e-08,1.5980446376305734e-10,1.1570183376005523e-15,5.3945765919819985e-11,3.42044130501894e-11,1.1838677456035785e-07,4.0243712513487544e-11,1.9991446172639565e-08,2.279418982094842e-08,2.453829661605841e-12,2.8113549764114835e-13,4.484680768586872e-12,3.526796865993719e-10,6.695867888090752e-06
8.251709082871586e-05,0.1409910927087491,3.76,0.0,0.9866458576666762,0.9883876289511652,0.009510357945906326,1.4155714183965973e-05,0.004160644479695296,4.076205810750791e-06,0.001043356601268383,8.642456129329516e-10,7.233757784179067e-13,3.326968198660334e-06,1.7280373018964566e-06,0.0017092061649518083,3.0690497383106995e-08,0.00011415108801695309,9.685783812650167e-05,0.00177707220102039,3.3969767393137895e-06,0.009106542484537558,0.0002548567280350057,0.0014690486046431593,4.964449281108174e-05,7.710351431012624e-09,0.00020854432858623983,1.4303838046672096e-06,5.140497714116391e-05,0.00011006650170805982,3.111054342740126e-08,6.134271366874295e-08,8.627529337625534e-11,0.00013457050596357606,1.824992814520282e-12,1.4537135472520529e-09,6.923350739250215e-08,1.8905747568966653e-06,5.50846313403084e-08,1.6223108210023783e-10,1.1756657178874733e-15,5.532902187960758e-11,3.506738829107981e-11,1.1916602418987627e-07,4.157383580527615e-11,2.034910244910687e-08,2.3110312979906996e-08,2.4994290926242327e-12,2.8136167246551187e-13,4.599111650348683e-12,3.5534210392481555e-10,6.762940505993572e-06
8.332018784539127e-05,0.1409916883460985,3.76,0.0,0.9864735109558063,0.9882584191650339,0.009621300576148526,1.4154732021047135e-05,0.004205246250804928,4.07614752826374e-06,0.0010432429580491311,8.641166218427563e-10,7.23267815524701e-13,3.327554154278916e-06,1.7279746906510563e-06,0.0017258416677011857,3.0695160908556467e-08,0.00011449039901380936,9.683423956524676e-05,0.0017951816315540689,3.397730114732131e-06,0.009214041428839201,0.0002565045496127343,0.001487730878688915,5.044101807286859e-05,7.708484028329952e-09,0.0002128715777093696,1.4486228436416077e-06,5.2025267979065205e-05,0.00011179556901490276,3.1503017381605386e-08,6.207493376330116e-08,8.730434850761869e-11,0.0001345529138507016,1.8542146469669136e-12,1.476163538799205e-09,7.028331148162517e-08,1.937139548201969e-06,5.509629866539375e-08,1.6466891599261385e-10,1.1943940242520034e-15,5.673317208588747e-11,3.594321003507282e-11,1.1993127585447115e-07,4.2932922810609555e-11,2.0710655733970823e-08,2.3427809327625914e-08,2.5454908243694044e-12,2.8158349394866455e-13,4.715249628465984e-12,3.580044668996465e-10,6.829265282573013e-06
8.412328486206668e-05,0.14099228484593138,3.76,0.0,0.9863011999670268,0.9881292372330018,0.009732227298095196,1.4153706544863804e-05,0.00424987848463895,4.07608926243278e-06,0.0010431260706082821,8.63987658787968e-10,7.231598755263148e-13,3.3281371829584812e-06,1.7279121142949308e-06,0.001742476601739948,3.069981023045986e-08,0.0001148219984187687,9.68103431487712e-05,0.001813285246945105,3.3984754533028155e-06,0.009321519811190428,0.00025812424382412575,0.0015063982364484658,5.1241430485571126e-05,7.706593135320043e-09,0.00021722642958814427,1.466847884193153e-06,5.26455287375512e-05,0.00011353170448792844,3.189508051582992e-08,6.280688408449624e-08,8.833302656238462e-11,0.00013453532552990194,1.8835437129456254e-12,1.4987135705207181e-09,7.133815947272632e-08,1.984374461333451e-06,5.510783646000835e-08,1.6711790582764134e-10,1.2132030560429176e-15,5.8158314046359194e-11,3.683194123642166e-11,1.2068276499847083e-07,4.432127448412739e-11,2.107616535002379e-08,2.3746675133599426e-08,2.592020283242043e-12,2.818024606981287e-13,4.8331021197722025e-12,3.6066650495042955e-10,6.894838961957202e-06
8.49263818787421e-05,0.1409928821982599,3.76,0.0,0.9861289249861415,0.988000083327602,0.009843137760745281,1.4152641250177447e-05,0.004294540691661486,4.076031003409388e-06,0.0010430062274866744,8.638587217946185e-10,7.230519569529225e-13,3.3287175623354076e-06,1.7278495654865117e-06,0.001759110966549135,3.0704445585715787e-08,0.0001151460353362632,9.678617595100511e-05,0.0018313830321613123,3.39921346977305e-06,0.009428977318357056,0.0002597162530116828,0.001525050575448694,5.204569687432426e-05,7.704680658328218e-09,0.0002216084107395942,1.4850590953155796e-06,5.326578090587561e-05,0.00011527488499533589,3.2286736793959e-08,6.353859103890716e-08,8.936136587993247e-11,0.0001345177410259949,1.912979258686181e-12,1.5213633135140364e-09,7.239802894194382e-08,2.0322823757120457e-06,5.511925992638191e-08,1.6957799665905135e-10,1.2320924487481764e-15,5.960454481035989e-11,3.773364460032841e-11,1.214207236951762e-07,4.5739191228004297e-11,2.1445690933167168e-08,2.4066906717180162e-08,2.6390229157688464e-12,2.8202373296393037e-13,4.952676482756521e-12,3.6332817361011857e-10,6.959658740388041e-06
8.572947889541751e-05,0.14099348039306028,3.76,0.0,0.9859566862708283,0.9878709575970899,0.009954031639697715,1.4151539347862117e-05,0.004339232393003007,4.075972742176069e-06,0.0010428836938044298,8.637298090533768e-10,7.229440582375263e-13,3.3292955463427313e-06,1.7277870380584235e-06,0.0017757447616445637,3.070906720731698e-08,0.00011546265612589832,9.676176284359635e-05,0.0018494749736333114,3.3999448223421e-06,0.009536413665463345,0.00026128101494381803,0.0015436878034742413,5.2853784613662714e-05,7.702748747025134e-09,0.00022601705515663332,1.503256645585545e-06,5.3886045805531716e-05,0.00011702508819266159,3.2677990002395144e-08,6.427008081753958e-08,9.038940219601408e-11,0.00013450016035800066,1.9425205586178483e-12,1.5441124489920698e-09,7.346289840095006e-08,2.0808661618940566e-06,5.5130583032041286e-08,1.720491327782689e-10,1.2510624405901739e-15,6.107196108244052e-11,3.864838268292692e-11,1.221453805611557e-07,4.7186972884352116e-11,2.1819292419714135e-08,2.4388500441843766e-08,2.686504200226156e-12,2.822431944524514e-13,5.0739800228969944e-12,3.65990000482094e-10,7.023722250139345e-06
8.653257591209292e-05,0.14099407942037281,3.76,0.0,0.9857844840527998,0.9877418601673755,0.010064908635200421,1.4150403785783426e-05,0.004383953120142349,4.075914470479804e-06,0.0010427587129208352,8.636009189070445e-10,7.228361779167987e-13,3.329871367359746e-06,1.7277245269264821e-06,0.0017923779865788225,3.0713675331413564e-08,0.00011577200444743748,9.673712665002285e-05,0.0018675610591419771,3.40067011668523e-06,0.009643828593887738,0.0002628189626750394,0.0015623098378057527,5.366566161211572e-05,7.700799393879179e-09,0.00023045190423315288,1.5214407033448268e-06,5.4506344570398265e-05,0.00011878229247469763,3.306884381876399e-08,6.500137936796611e-08,9.141717101400424e-11,0.00013448258354208532,1.972166913270623e-12,1.566960671171204e-09,7.453274721281243e-08,2.1301286817999446e-06,5.514181859763373e-08,1.7453125917416965e-10,1.2701131525934095e-15,6.256065927007345e-11,3.957621795528408e-11,1.228569608005504e-07,4.8664918736610874e-11,2.2197030037335118e-08,2.4711452725210085e-08,2.734469664808758e-12,2.824572139512992e-13,5.197020045073167e-12,3.6865193665757177e-10,7.087027546223544e-06
8.733567292876833e-05,0.14099467927027368,3.76,0.0,0.9856123185367388,0.987612791141188,0.010175768473259374,1.4149237238036946e-05,0.004428702415923954,4.075856180874326e-06,0.0010426315054131356,8.634720498565082e-10,7.227283149789657e-13,3.3304452349120574e-06,1.7276620281189729e-06,0.0018090106409483868,3.0718270243742046e-08,0.00011607422095648613,9.671228805591605e-05,0.0018856412778733259,3.4013899035822086e-06,0.009751221872411637,0.0002643305237638224,0.0015809166056312712,5.448129636138959e-05,7.698833862404406e-09,0.0002349125076623429,1.5396114352130685e-06,5.5126698100869064e-05,0.00012054647701562959,3.345930216986654e-08,6.57325123316513e-08,9.244471039288736e-11,0.0001344650105944504,2.001917647261148e-12,1.5899076824356544e-09,7.560755569733383e-08,2.1800727876649935e-06,5.515297824243132e-08,1.7702432798774474e-10,1.2892439903155403e-15,6.407073530444153e-11,4.051721263043943e-11,1.2355568571506185e-07,5.017332742741493e-11,2.257896433295304e-08,2.5035760029592297e-08,2.782924863729098e-12,2.8267416378275314e-13,5.3218038163305365e-12,3.7131355096573794e-10,7.149573146717661e-06
8.813876994544375e-05,0.1409952799328084,3.76,0.0,0.9854401899097418,0.9874837506063012,0.010286610896790997,1.4148042195888604e-05,0.0044734798313662135,4.075797866417655e-06,0.0010425022767958962,8.63343200503315e-10,7.226204681799987e-13,3.3310173432571514e-06,1.727599538375686e-06,0.0018256427243853923,3.072285221328092e-08,0.00011636944408775098,9.668726632306746e-05,0.0019037156199259622,3.4021046973451113e-06,0.009858593287760944,0.0002658161214349987,0.0015995080406297005,5.5300657778416366e-05,7.696853873537095e-09,0.00023939842131036714,1.5577690102184335e-06,5.5747127092379406e-05,0.0001223176215199872,3.384936883477215e-08,6.646350509547951e-08,9.34720548538419e-11,0.00013444744152580246,2.03177211241929e-12,1.6129531938719527e-09,7.668730466593946e-08,2.2307013249155603e-06,5.5164072794967586e-08,1.7952828877821575e-10,1.3084552160534195e-15,6.560228509945489e-11,4.1471428897383396e-11,1.2424177394252424e-07,5.171249712686345e-11,2.2965156084275587e-08,2.5361418910894062e-08,2.831875388646469e-12,2.8288958243860283e-13,5.44833856720719e-12,3.739753138703432e-10,7.211357902142153e-06
8.894186696211916e-05,0.1409958813982527,3.76,0.0,0.9852680983399768,0.9873547386343833,0.010397435666892167,1.4146820958756462e-05,0.004518284926345314,4.075739520819872e-06,0.0010423712164863328,8.632143695689653e-10,7.225126364556744e-13,3.3315878698902875e-06,1.7275370552265314e-06,0.0018422742365612039,3.072742152079226e-08,0.00011665780987849844,9.666207922134623e-05,0.001921784076381902,3.402814973350579e-06,0.009965942645945493,0.0002672761741625597,0.001618084083439995,5.612371522690763e-05,7.694860880699614e-09,0.000243909207762338,1.575913589769137e-06,5.636765201931931e-05,0.00012409570624919566,3.423904743913578e-08,6.719438275957995e-08,9.449923939780947e-11,0.00013442987634563767,2.0617296731795303e-12,1.6360969181699796e-09,7.777197589146526e-08,2.2820171309056663e-06,5.5175112227643816e-08,1.8204309394138127e-10,1.3277468074983772e-15,6.715540361360774e-11,4.2438928504780616e-11,1.249154404575619e-07,5.328272545666739e-11,2.3355666316643892e-08,2.5688425854254083e-08,2.88132682431048e-12,2.831025831329666e-13,5.576631458850042e-12,3.7663730774153674e-10,7.272381021074842e-06
8.974496397879457e-05,0.14099648365679,3.76,0.0,0.9850960439765519,0.9872257552809841,0.010508242563074867,1.4145575627636607e-05,0.004563117270157296,4.075681138328752e-06,0.0010422384975209893,8.630855558892309e-10,7.224048189145466e-13,3.332156976512716e-06,1.7274745769661422e-06,0.0018589051771911878,3.0731978463489665e-08,0.00011693945177748115,9.663674296689208e-05,0.00193984663931142,3.4035211672854377e-06,0.0100732697724793,0.00026871109515760747,0.0016366446817454691,5.695043855283881e-05,7.692856063504141e-09,0.0002484444368615174,1.5940453353033055e-06,5.698829309728038e-05,0.00012588071204343748,3.462834167269435e-08,6.792517009438304e-08,9.552629939038714e-11,0.00013441231506215672,2.0917897216118664e-12,1.6593385814845696e-09,7.886155178648111e-08,2.334023034799994e-06,5.5186105651342124e-08,1.8456869844625916e-10,1.3471185448653806e-15,6.873018586664712e-11,4.3419773255085184e-11,1.2557689687682837e-07,5.488430945992465e-11,2.3750556320614444e-08,2.6016777430830943e-08,2.931284819739017e-12,2.833156159481964e-13,5.70668966261413e-12,3.792993679631888e-10,7.332642092476023e-06
9.054806099546999e-05,0.14099708669873717,3.76,0.0,0.9849240269512447,0.9870968005870779,0.010619031381687719,1.414430812233822e-05,0.004607976441208813,4.07562271369561e-06,0.0010421042779214052,8.629567584027304e-10,7.222970146800378e-13,3.332724809776965e-06,1.7274121025751068e-06,0.0018755355460357555,3.073652334125e-08,0.00011721450069892102,9.661127236183672e-05,0.001957903301682705,3.4042236784544434e-06,0.010180574510673269,0.0002701212923042558,0.001655189789654648,5.778079806689938e-05,7.690840614903743e-09,0.0002530036855982201,1.6121644074912543e-06,5.7609070270577575e-05,0.00012767262027885625,3.50172551673456e-08,6.865589152857908e-08,9.655326900014087e-11,0.00013439475768079067,2.1219516717497966e-12,1.6826779190840127e-09,7.995601541416497e-08,2.386721857703565e-06,5.5197061387090064e-08,1.8710505816062022e-10,1.3665704106390875e-15,7.032672678760972e-11,4.441402490135748e-11,1.2622635144111124e-07,5.65175455995499e-11,2.414988764339557e-08,2.6346470291203893e-08,2.9817550603056122e-12,2.835282299899903e-13,5.838520326485983e-12,3.8196158226139377e-10,7.392141070823293e-06
9.13511580121454e-05,0.14099769051453562,3.76,0.0,0.9847520473826017,0.9869678745825619,0.01072980193200322,1.414302022522636e-05,0.004652862025290709,4.075564242119167e-06,0.00104196870416659,8.628279761285176e-10,7.221892229360944e-13,3.3332915042669094e-06,1.7273496315617407e-06,0.0018921653428936552,3.074105645729326e-08,0.00011748308548191992,9.658568113840342e-05,0.0019759540571494673,3.4049228782142112e-06,0.01028785671747154,0.0002715071689904086,0.0016737193661936684,5.8614764453051084e-05,7.688815657322355e-09,0.0002575865368515208,1.6302709633727787e-06,5.823000324892269e-05,0.00012947141274618815,3.540579146473403e-08,6.938657119334611e-08,9.758018191094609e-11,0.00013437720420539476,2.152214949647948e-12,1.7061146659302366e-09,8.10553504597552e-08,2.44011641396358e-06,5.520798714456225e-08,1.8965213022131552e-10,1.386102383384011e-15,7.194512056618341e-11,4.542174481139314e-11,1.2686400940601158e-07,5.818272984742165e-11,2.4553722040011944e-08,2.667750107403075e-08,3.0327432265203637e-12,2.8373970681139527e-13,5.9721305351989175e-12,3.8462404980681896e-10,7.450878204691023e-06
9.215425502882081e-05,0.14099829509447273,3.76,0.0,0.9845801053720106,0.9868389772831023,0.010840554040186435,1.4141713534454762e-05,0.004697773618411672,4.075505719261865e-06,0.001041831907568218,8.626992081854449e-10,7.220814429760338e-13,3.3338571803458982e-06,1.7272871640955332e-06,0.0019087945676190298,3.074557812363634e-08,0.00011774533205052002,9.65599815818314e-05,0.0019939989002520165,3.40561910104514e-06,0.010395116267597718,0.0002728691221542078,0.0016922333768068522,5.9452308920607756e-05,7.686782140516676e-09,0.00026219258177162004,1.6483651626314654e-06,5.885111139142771e-05,0.00013127707179604072,3.579395418136841e-08,7.011723277946995e-08,9.860707151102138e-11,0.00013435965463824126,2.182579013676732e-12,1.7296485740063353e-09,8.215954110351103e-08,2.4942095089810094e-06,5.5218889839313824e-08,1.922098733269682e-10,1.405714381910855e-15,7.358546179877475e-11,4.6442994552793016e-11,1.2749007240046662e-07,5.988015750095925e-11,2.496212155575776e-08,2.700986657078201e-08,3.0842550845803206e-12,2.8395063266586964e-13,6.107527406857894e-12,3.8728675360725417e-10,7.508854147784643e-06
9.295735204549623e-05,0.1409989004292876,3.76,0.0,0.9844082010082763,0.9867101086939942,0.01095128754486404,1.4140389515424618e-05,0.004742710824619209,4.075447141229426e-06,0.0010416940082728946,8.625704537747405e-10,7.219736741645078e-13,3.3344219464826398e-06,1.7272247008451589e-06,0.001925423220111755,3.075008865657834e-08,0.00011800136402092885,9.653418494394507e-05,0.0020120378261807375,3.406312654241637e-06,0.010502353048850268,0.0002742075434459484,0.001710731791650251,6.029340308132639e-05,7.684740930924289e-09,0.0002668214181309363,1.6664471580113168e-06,5.947241376790271e-05,0.0001330895801896189,3.618174678080266e-08,7.084789961156512e-08,9.963397067467958e-11,0.00013434210898018834,2.213043329352644e-12,1.7532793970214076e-09,8.326857228679798e-08,2.5490039404822607e-06,5.522977579230858e-08,1.9477824805790721e-10,1.4254063121621535e-15,7.524784437326456e-11,4.747783538115142e-11,1.2810473849867447e-07,6.161012328321109e-11,2.5375148462924928e-08,2.7343563526738012e-08,3.1362964005186586e-12,2.8416158892746376e-13,6.244717991611322e-12,3.899496750725048e-10,7.566069867315838e-06
9.376044906217164e-05,0.14099950650947765,3.76,0.0,0.984236334368499,0.9865812688109954,0.01106200229639778,1.4139049506923957e-05,0.004787673256144056,4.075388504512051e-06,0.0010415551158009277,8.62441712167864e-10,7.218659158906533e-13,3.3349859001854705e-06,1.7271622429176893e-06,0.0019420513003203688,3.075458837179291e-08,0.0001182513026180066,9.650830149017539e-05,0.00203007083072937,3.4070038193073977e-06,0.010609566961296021,0.000275522818914468,0.001729214585306682,6.113801896561125e-05,7.682692879582888e-09,0.00027147265056076935,1.6845171007466446e-06,6.009392912946141e-05,0.0001349089210933421,3.65691726800873e-08,7.157859461461411e-08,1.006609113690041e-10,0.00013432456723042098,2.243607374393235e-12,1.7770068865675858e-09,8.438242942048747e-08,2.6045024987176425e-06,5.5240650764034636e-08,1.9735721562718998e-10,1.4451781533612086e-15,7.69323614837122e-11,4.852632812492342e-11,1.287082025433212e-07,6.337292133615261e-11,2.5792865267875137e-08,2.7678588709412454e-08,3.188872940358521e-12,2.8437175914517277e-13,6.383709282099488e-12,3.926129122580351e-10,7.622526646693776e-06
9.456354607884705e-05,0.14100011332589338,3.76,0.0,0.9840645055203356,0.9864524576222848,0.011172698154691279,1.4137694744557511e-05,0.004832660532358821,4.075329805893091e-06,0.0010414153311177597,8.623129827016951e-10,7.217581676119224e-13,3.33554913083038e-06,1.7270997917739975e-06,0.001958678808237781,3.0759077587345105e-08,0.00011849526696772295,9.648234067081959e-05,0.002048097910176712,3.407692856732977e-06,0.01071675791493109,0.00027681532953543033,0.0017476817359306008,6.198612895660378e-05,7.680638739768859e-09,0.0002761458897778593,1.7025751367604522e-06,6.071567593616562e-05,0.00013673507799791707,3.695623517800098e-08,7.230934034763424e-08,1.0168792523687291e-10,0.00013430702938730288,2.2742706490874737e-12,1.8008308056469252e-09,8.550109850561851e-08,2.6607079668841276e-06,5.525152006107049e-08,1.9994673885237843e-10,1.465029851771097e-15,7.863910637586946e-11,4.958853367696418e-11,1.2930065613786252e-07,6.51688452520133e-11,2.621533468021651e-08,2.8014938898080086e-08,3.2419905277573867e-12,2.845810967289792e-13,6.524508271789489e-12,3.9527649785419017e-10,7.678226039676024e-06
9.536664309552247e-05,0.14100072086931148,3.76,0.0,0.9838927145221903,0.98632367510868,0.011283374989087783,1.4136326361084316e-05,0.004877672280060053,4.075271042438145e-06,0.0010412747466471142,8.621842647727105e-10,7.216504288648901e-13,3.3361117195833177e-06,1.7270373492150936e-06,0.001975305743903944,3.0763556625933897e-08,0.00011873337398887108,9.645631112553438e-05,0.0020661190612760055,3.4083800060650165e-06,0.01082392582954653,0.000278085450903083,0.001766133225204242,6.28377058119245e-05,7.67857914448407e-09,0.00028084075288305844,1.7206214100366984e-06,6.133767233197177e-05,0.0001385680347276917,3.7342937547858523e-08,7.304015897339888e-08,1.0271504366834982e-10,0.0001342894954485244,2.30503267225165e-12,1.8247509296682428e-09,8.662456596818283e-08,2.7176231211257708e-06,5.526238853998815e-08,2.02546782006424e-10,1.484961288504888e-15,8.036817250572464e-11,5.066451309968287e-11,1.2988228777932887e-07,6.699818805922885e-11,2.664261962337439e-08,2.8352610942933998e-08,3.2956550409862525e-12,2.84790777924281e-13,6.667121959813147e-12,3.979403546961766e-10,7.733169879075805e-06
9.616974011219788e-05,0.14100132913071825,3.76,0.0,0.9837209614240741,0.9861949212443651,0.011394032677548814,1.413494539743864e-05,0.004922708133165283,4.075212211501335e-06,0.0010411334470299888,8.620555578293383e-10,7.215426991915801e-13,3.336673739286113e-06,1.7269749173298246e-06,0.0019919321074050094,3.076802580741549e-08,0.00011896573847466285,9.643022078244254e-05,0.0020841342812105,3.4090654879381567e-06,0.010931070633843016,0.0002793335533346196,0.001784569038011342,6.369272264061388e-05,7.67651474054326e-09,0.0002855568631630372,1.7386560613854533e-06,6.1959936148891e-05,0.00014040777540856686,3.7729282979824616e-08,7.37710722650573e-08,1.0374229711327446e-10,0.00013427196541044315,2.3358929665155828e-12,1.8487670278139395e-09,8.77528187325418e-08,2.7752507305339028e-06,5.5273260647028766e-08,2.0515731008567531e-10,1.5049724173442966e-15,8.211965255803833e-11,5.1754326971156935e-11,1.3045328284149028e-07,6.886124221857826e-11,2.707478322572391e-08,2.8691601718896412e-08,3.349872336032844e-12,2.8500038611992177e-13,6.811557282076348e-12,4.0060453424548077e-10,7.787360260909455e-06
9.69728371288733e-05,0.14100193810112566,3.76,0.0,0.983549246268004,0.9860661959972952,0.011504671106327337,1.4133552804729821e-05,0.004967767732797934,4.075153310700791e-06,0.0010409915093865828,8.619268613707419e-10,7.214349781586207e-13,3.3372352553406996e-06,1.7269124984850741e-06,0.0020085578988747054,3.0772485449070735e-08,0.00011919247304679663,9.640407686330277e-05,0.0021021435675716185,3.4097495045557605e-06,0.011038192265061825,0.00028056000170796993,0.001802989162307428,6.455115291280308e-05,7.674446148322387e-09,0.0002902938502178485,1.756679229590399e-06,6.258248489210023e-05,0.00014225428446683558,3.8115274605147656e-08,7.450210158745931e-08,1.0476971529334945e-10,0.0001342544392684055,2.366851070400071e-12,1.872878871447508e-09,8.888584412372088e-08,2.833593557199101e-06,5.528414043158273e-08,2.0777828874743782e-10,1.5250632334969046e-15,8.38936387820632e-11,5.2858035592913365e-11,1.3101382363899645e-07,7.075829961830319e-11,2.7511888825213398e-08,2.9031908130331625e-08,3.4046482957972272e-12,2.852088846817051e-13,6.957821143909424e-12,4.032691498632423e-10,7.840799544753787e-06
