Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46)
2.562593925998993e-07,0.06341991906115445,3.76,0.0,0.8160827518297182,0.9999354851282158,9.55923629809673e-06,4.049420197628211e-06,9.443687506115258e-05,1.6445659817493322e-05,6.862010801848301e-05,3.5080336737113017e-09,6.470334322357384e-12,8.29664591449759e-06,1.1321811591793137e-05,3.3364322704603146e-05,1.752972387571054e-07,5.590908134735268e-06,4.8643051820924305e-06,2.5774883715140762e-05,3.2069757387832033e-06,1.8118461211051916e-06,1.1254097740894888e-07
2.6043530604265085e-07,0.06341993824685976,3.76,0.0,0.8160796003915229,0.9999339648821967,9.93134851444753e-06,4.1141128336800705e-06,9.635304621922359e-05,1.6471449893941984e-05,7.053865325269343e-05,3.538087550782756e-09,6.497773783313061e-12,8.323648176188282e-06,1.137339978803057e-05,3.4282473536932385e-05,1.7610473077682495e-07,5.7118620576911495e-06,5.011347667210661e-06,2.6442461450349766e-05,3.244840599065112e-06,1.8988687792213133e-06,1.1580960883857826e-07
2.646112194854024e-07,0.06341995746485315,3.76,0.0,0.8160764350904054,0.9999324389173687,1.0309309977240103e-05,4.177756449510234e-06,9.827337502837364e-05,1.649575685122834e-05,7.246763096937336e-05,3.5671402292924737e-09,6.524146965368678e-12,8.349149371678762e-06,1.142239253913925e-05,3.52046945059862e-05,1.7687163474022418e-07,5.833060589033487e-06,5.159356282093807e-06,2.711214135136478e-05,3.2815002560401637e-06,1.9883088210428148e-06,1.191345963976873e-07
2.6878713292815397e-07,0.0634199767134303,3.76,0.0,0.8160732564039003,0.9999309073949865,1.0693025706839739e-05,4.240365905084674e-06,0.0001001976553134913,1.651866572029902e-05,7.440659062853801e-05,3.595218468710009e-09,6.5494934176442715e-12,8.373230445411357e-06,1.146891014173987e-05,3.6130780419578185e-05,1.7759982896880898e-07,5.9544893705666325e-06,5.3082901516448835e-06,2.7783806039850254e-05,3.3169788056484476e-06,2.080179231775534e-06,1.225166733027562e-07
2.729630463709055e-07,0.0634199959909691,3.76,0.0,0.816070064790992,0.9999293704678539,1.1082402128728621e-05,4.301957140326365e-06,0.00010212569049900029,1.654025665690857e-05,7.635509929110447e-05,3.62234879201562e-09,6.573851335824973e-12,8.395968251791074e-06,1.151306821177038e-05,3.706053563213938e-05,1.782911189806699e-07,6.076134816436753e-06,5.458109931156965e-06,2.84573444785155e-05,3.3513009963341386e-06,2.1744924350149885e-06,1.25956562379969e-07
2.771389598136571e-07,0.06342001529592653,3.76,0.0,0.8160668606926923,0.999927828280755,1.1477347165743773e-05,4.362547040240752e-06,0.0001040572932329059,1.6560605221148396e-05,7.831274106181402e-05,3.648557444298493e-09,6.59725760104085e-12,8.417435730377954e-06,1.1554977780442133e-05,3.799377366982652e-05,1.7894723895068925e-07,6.197984073917322e-06,5.60877776417781e-06,2.9132651649386366e-05,3.3844921065566793e-06,2.271260314705838e-06,1.294549759111614e-07
2.8131487325640864e-07,0.06342003462683515,3.76,0.0,0.8160636445326128,0.9999262809708657,1.1877770318451321e-05,4.422153309460889e-06,0.0001059922850188264,1.6579782640947413e-05,8.027911653745698e-05,3.673870356056423e-09,6.619747818178715e-12,8.437702077421045e-06,1.1594745398111557e-05,3.893031686370625e-05,1.7956985329823777e-07,6.320024985894615e-06,5.760257240034134e-06,2.980962824601538e-05,3.41657783210515e-06,2.3704942364045195e-06,1.3301261554934476e-07
2.854907866991602e-07,0.06342005398230013,3.76,0.0,0.8160604167175308,0.9999247286681461,1.2283582734495004e-05,4.4807943557604945e-06,0.00010793049585660987,1.6597856060463335e-05,8.225384226178781e-05,3.6983131108289928e-09,6.641356353549963e-12,8.456832913257492e-06,1.1632473244570188e-05,3.9869995991595595e-05,1.8016055837862924e-07,6.442246055014808e-06,5.912513351215348e-06,3.0488180379316464e-05,3.447584182658343e-06,2.4722050678518814e-06,1.3663017229663733e-07
2.8966670014191176e-07,0.06342007336099606,3.76,0.0,0.81605717763795,0.9999231714957115,1.2694697267716104e-05,4.538489182089162e-06,0.00010987176389201952,1.6614888774231187e-05,8.42365501883256e-05,3.721910916821234e-09,6.662116371892701e-12,8.474890445198838e-06,1.1668259244420626e-05,4.081264992902693e-05,1.807208842571972e-07,6.564636409450333e-06,6.065512450792675e-06,3.116821929667713e-05,3.477537387050342e-06,2.576403198864348e-06,1.403083265378941e-07
2.938426135846633e-07,0.06342009276166391,3.76,0.0,0.8160539276686499,0.9999216095701877,1.3111028527801788e-05,4.595257286691535e-06,0.0001118159350758681,1.663094044788618e-05,8.622688715205849e-05,3.744688582198392e-09,6.68205987272141e-12,8.49193362561477e-06,1.1702197186357402e-05,4.1758125309702985e-05,1.812522965472568e-07,6.68718577023978e-06,6.219222210027587e-06,3.1849661113974146e-05,3.5064638067195393e-06,2.683098560553624e-06,1.4404774812378397e-07
2.980185270274149e-07,0.06342011218310822,3.76,0.0,0.8160506671692286,0.9999200430020457,1.3532492921179295e-05,4.651118570881581e-06,0.00011376286283288831,1.664606732623076e-05,8.822451435090868e-05,3.766670493754734e-09,6.701217725955278e-12,8.508018305001416e-06,1.1734376845309926e-05,4.2706276195717034e-05,1.81756198295399e-07,6.8098844201531745e-06,6.373611576303511e-06,3.2532426560097594e-05,3.5343898568380536e-06,2.7923006438862233e-06,1.4784909649749786e-07
3.0219444047016644e-07,0.06342013162419417,3.76,0.0,0.8160473964846335,0.9999184718959242,1.3959008683834853e-05,4.7060932540541026e-06,0.00011571240774054477,1.666032242937152e-05,9.022910683767437e-05,3.787880598680126e-09,6.7196197068047026e-12,8.523197379886862e-06,1.1764884106528977e-05,4.3656963757732863e-05,1.8223393189952506e-07,6.932723174032554e-06,6.528650731496848e-06,3.3216440733573364e-05,3.561341934638422e-06,2.9040185175951256e-06,1.5171302085969572e-07
3.06370353912918e-07,0.06342015108384494,3.76,0.0,0.816044115945682,0.9999168963509311,1.4390495906698489e-05,4.760201795527882e-06,0.00011766443721792163,1.6673755737609714e-05,9.224035302303536e-05,3.808342389167377e-09,6.737294529958978e-12,8.537520935481351e-06,1.1793801090809459e-05,4.461005596524944e-05,1.8268678104678878e-07,7.055693350556704e-06,6.68431105088736e-06,3.390163287086483e-05,3.5873463544749337e-06,3.01826084545682e-06,1.5564016036670442e-07
3.1054626735566955e-07,0.06342017056103894,3.76,0.0,0.8160408258695692,0.9999153164609346,1.4826876554199608e-05,4.813464822828189e-06,0.00011961882522475793,1.668641436573057e-05,9.425795419009937e-05,3.8280788896214856e-09,6.754269883013575e-12,8.551036383026227e-06,1.1821206280142003e-05,4.556542728701436e-05,1.8311597266019713e-07,7.17878674537823e-06,6.840565062693692e-06,3.4587936125929296e-05,3.6124292891776433e-06,3.1350359029476127e-06,1.596311443573637e-07
3.147221807984211e-07,0.06342019005480744,3.76,0.0,0.816037526560365,0.9999137323148349,1.526807447656305e-05,4.865903066030037e-06,0.0001215754519706479,1.6698342727299013e-05,9.628162402086319e-05,3.847112646248777e-09,6.770572459107531e-12,8.563788591835435e-06,1.1847174643176443e-05,4.652295840159677e-05,1.8352267884404643e-07,7.301995605580989e-06,6.997386408306907e-06,3.527528736060273e-05,3.6366167172776345e-06,3.254351593293738e-06,1.6368659260428305e-07
3.1889809424117267e-07,0.063420209564232,3.76,0.0,0.8160342183094991,0.9999121439968267,1.571401541638149e-05,4.917537297797834e-06,0.00012353420363437592,1.670958268953519e-05,9.831108813487337e-05,3.865465718819661e-09,6.786227988843994e-12,8.575820016057346e-06,1.1871777759961735e-05,4.7482535918083115e-05,1.8390801881966112e-07,7.425312605405886e-06,7.154749803283287e-06,3.596362694538719e-05,3.6599343757024814e-06,3.3762154629302115e-06,1.6780711558562374e-07
3.2307400768392423e-07,0.06342022908844208,3.76,0.0,0.8160309013962321,0.9999105515866453,1.616462700996753e-05,4.968388278771552e-06,0.0001254949720933139,1.6720173719309644e-05,0.00010034608364029097,3.88315967441367e-09,6.801261271442298e-12,8.587170816212968e-06,1.1895083945500335e-05,4.844405210681923e-05,1.8427306084406688e-07,7.548730823193532e-06,7.312630999147277e-06,3.665289857021851e-05,3.6824077175609523e-06,3.5006347163837514e-06,1.7199331477384747e-07
3.314258345694274e-07,0.0634202681779634,3.76,0.0,0.8160242426413993,0.9999073547877718,1.7079582136949292e-05,5.06782318951242e-06,0.00012942215386981738,1.673955564538985e-05,0.00010443167212701418,3.9166540185360845e-09,6.829555814550076e-12,8.607980398951871e-06,1.1938063182592069e-05,5.0372496367140666e-05,1.8494628051451108e-07,7.795845119074154e-06,7.62985475852709e-06,3.803402825093905e-05,3.7249216352821153e-06,3.7571665673336613e-06,1.8056510449431774e-07
3.3894247876638025e-07,0.06342030340126956,3.76,0.0,0.8160182227049574,0.9999044643901847,1.7918327995444356e-05,5.154842263970315e-06,0.00013296253790026082,1.6755131509853532e-05,0.00010812520186905055,3.94475089926385e-09,6.85312359050283e-12,8.624741222108015e-06,1.1972931743322889e-05,5.211375267674988e-05,1.8549249882434349e-07,8.018532236895983e-06,7.916903670907205e-06,3.92797294497605e-05,3.7605449024233817e-06,3.9968504156395235e-06,1.8851018838616069e-07
3.464591229633331e-07,0.0634203386609002,3.76,0.0,0.8160121785363176,0.9999015617937329,1.8771167135380064e-05,5.239641162372861e-06,0.00013650800876763728,1.676912264903103e-05,0.00011183304513834095,3.97102482759968e-09,6.875021521467805e-12,8.639828340161169e-06,1.2004524118054491e-05,5.385984724746842e-05,1.859874328820646e-07,8.241455926671259e-06,8.20529664425085e-06,4.052770839886171e-05,3.7938119419711483e-06,4.244911582080262e-06,1.9667703864784742e-07
3.5397576716028595e-07,0.06342037395324117,3.76,0.0,0.8160061113815599,0.9998986473304469,1.9637744656243293e-05,5.322335006362523e-06,0.0001400581098465126,1.6781688850400922e-05,0.00011555402958518344,3.995583526198162e-09,6.895364383110573e-12,8.653407229294399e-06,1.203313622159187e-05,5.561032456422337e-05,1.8643571197010964e-07,8.464587795710873e-06,8.494925010848902e-06,4.1777735078045975e-05,3.824856936051707e-06,4.501381485176044e-06,2.0506887915259482e-07
3.614924113572388e-07,0.06342040927500711,3.76,0.0,0.816000022392157,0.9998957213013162,2.0517724305223878e-05,5.403035945469838e-06,0.00014361242607584645,1.679297378159845e-05,0.00011928707200886516,4.018529559440409e-09,6.914259393475283e-12,8.665627285378269e-06,1.2059038792190837e-05,5.736477038258107e-05,1.8684157196060459e-07,8.687902222097428e-06,8.785688245531534e-06,4.3029602236409915e-05,3.853809119652336e-06,4.766288958832497e-06,2.136888650367686e-07
3.6900905555419164e-07,0.06342044462323979,3.76,0.0,0.8159939126317165,0.999892783979203,2.141078795978321e-05,5.4818527766417695e-06,0.0001471705804045221,1.6803106620594215e-05,0.00012303117197349315,4.039960425201741e-09,6.931806674436121e-12,8.676623335098115e-06,1.2082479298525445e-05,5.9122808194673526e-05,1.8720888504050972e-07,8.911376084084253e-06,9.077493401035115e-06,4.428312317078588e-05,3.8807925773912825e-06,5.039660449434071e-06,2.225400888639709e-07
3.765256997511445e-07,0.06342047999525882,3.76,0.0,0.8159877830823068,0.9998898356114799,2.231663505498807e-05,5.5588906520110705e-06,0.00015073223051196893,1.6812203519763753e-05,0.0001267854058235401,4.0599686695427594e-09,6.948099688807806e-12,8.6865170141297e-06,1.2103683738505119e-05,6.088409596903566e-05,1.875411877641846e-07,9.134988515282013e-06,9.370254575834995e-06,4.5538129715738134e-05,3.905926116173332e-06,5.321520198615398e-06,2.3162558662367816e-07
3.8404234394809734e-07,0.06342051538864805,3.76,0.0,0.8159816346503883,0.9998868764224288,2.323498196902669e-05,5.634250862023788e-06,0.0001542970657818688,1.6820368922966773e-05,0.00013054892107441986,4.078642019565178e-09,6.9632256547402525e-12,8.695418024733317e-06,1.212285833282014e-05,6.264832314239738e-05,1.878417074752079e-07,9.358720682914505e-06,9.663892412876494e-06,4.6794470422824683e-05,3.929323201458521e-06,5.611890412891353e-06,2.4094834351710204e-07
3.915589881450502e-07,0.06342055080122584,3.76,0.0,0.8159754681723606,0.9998839066154083,2.416556137581131e-05,5.708030686646532e-06,0.00015786480452095674,1.6827696745208552e-05,0.00013432093117244986,4.096063531379853e-09,6.977265937102066e-12,8.703425277933552e-06,1.2140191111662422e-05,6.441520785543412e-05,1.8811338707130385e-07,9.58255558787178e-06,9.958333629103614e-06,4.805200891869607e-05,3.951091949931168e-06,5.910791420589724e-06,2.505112994914532e-07
3.9907563234200303e-07,0.06342058623102569,3.76,0.0,0.8159692844197431,0.9998809263748205,2.5108121577421905e-05,5.780323302554269e-06,0.00016143519140280593,1.6834271432879176e-05,0.00013810071060199925,4.1123117486331295e-09,6.9902964170881335e-12,8.710627931495405e-06,1.2155853396746593e-05,6.6184494412395e-05,1.883589081426269e-07,9.806477884040571e-06,1.0253510574419667e-05,4.93106224213641e-05,3.9713351670134625e-06,6.218241817177057e-06,2.603173544876968e-07
4.065922765389559e-07,0.06342062167627519,3.76,0.0,0.8159630841040096,0.9998779358678936,2.6062425825921215e-05,5.8512177371866635e-06,0.00016500799512093005,1.6840168917790855e-05,0.0001418875903225172,4.127460868243486e-09,7.002387841422003e-12,8.717106332486015e-06,1.217000118106986e-05,6.795595094897977e-05,1.8858071251938366e-07,1.0030473715013057e-05,1.0549360818965445e-05,5.057020039906762e-05,3.99015042059197e-06,6.5342585997957406e-06,2.7036937337304216e-07
4.1410892073590873e-07,0.06342065713537834,3.76,0.0,0.8159568678810944,0.9998749352463021,2.7028251641795756e-05,5.920798862083736e-06,0.00016858300623558793,1.6845457476213137e-05,0.0001456809535166695,4.141580910810287e-09,7.013606151533095e-12,8.722932872894608e-06,1.2182776410792039e-05,6.972936729290775e-05,1.8878102229574547e-07,1.0254530566476808e-05,1.0845826767342071e-05,5.183064335781654e-05,4.0076301439865335e-06,6.858857291790213e-06,2.806701905459817e-07
4.216255649328616e-07,0.06342069260689864,3.76,0.0,0.8159506363555897,0.9998719246476334,2.8005390134163453e-05,5.9891474198078375e-06,0.00017216003520134345,1.6850198501320693e-05,0.00014948023163351433,4.154737893906431e-09,7.024012793419278e-12,8.728172765192494e-06,1.2194308173730337e-05,7.15045530042879e-05,1.8896185839932842e-07,1.0478637132966278e-05,1.114285529854103e-05,5.309186174679219e-05,4.023861763049539e-06,7.19205205784647e-06,2.9122261420924704e-07
4.291422091298144e-07,0.06342072808954406,3.76,0.0,0.815944390084647,0.9998689041967168,2.8993645327396563e-05,6.056340079082102e-06,0.00017573891056250107,1.6854447197266043e-05,0.0001532849007103009,4.166994006601029e-09,7.033665009773164e-12,8.732884744503421e-06,1.2204713799100184e-05,7.328133558296415e-05,1.891250577776543e-07,1.0702783197692218e-05,1.1440397430301551e-05,5.4353774971076006e-05,4.038927842618867e-06,7.533855810371339e-06,3.0202943031260715e-07
4.366588533267673e-07,0.06342076358215304,3.76,0.0,0.8159381295816015,0.9998658740068282,2.9992833498482375e-05,6.12244951303202e-06,0.00017931947730382203,1.6858253202894005e-05,0.0001570944779565945,4.1784077836461525e-09,7.042616114605815e-12,8.737121703802118e-06,1.2214099873047002e-05,7.505955883029179e-05,1.892722892716691e-07,1.0926959524204109e-05,1.173840800662126e-05,5.561631050149597e-05,4.052906247791596e-06,7.884280307730282e-06,3.1309340616933954e-07
4.441754975237201e-07,0.06342079908368212,3.76,0.0,0.8159318553193395,0.9998628341807809,3.10027825288466e-05,6.1875444958521835e-06,0.0001829015953441935,1.6861661152625676e-05,0.00016090851858436287,4.189034277956157e-09,7.050915750929347e-12,8.740931268322629e-06,1.2222563174733576e-05,7.683908135306833e-05,1.8940506825000723e-07,1.1151157758703321e-05,1.203684540711505e-05,5.6879403071892895e-05,4.065870315928344e-06,8.243336244947842e-06,3.2441729375388597e-07
4.5169214172067297e-07,0.06342083459319421,3.76,0.0,0.815925567733419,0.9998597848119137,3.202333127345224e-05,6.2516900139802194e-06,0.00018648513816180149,1.6864711181007815e-05,0.0001647266128683468,4.198925230322802e-09,7.058610133362781e-12,8.744356314808582e-06,1.2230191537898474e-05,7.861977519822182e-05,1.8952477008020958e-07,1.1375370341961142e-05,1.2335671276935725e-05,5.814299395522837e-05,4.077889036048654e-06,8.611033337425015e-06,3.3600383269127637e-07
4.592087859176258e-07,0.06342087010984858,3.76,0.0,0.8159192672249641,0.999856725984987,3.305432894918903e-05,6.314947388551117e-06,0.00019006999154028403,1.6867439376498607e-05,0.00016854838342187314,4.208129235581698e-09,7.0657422758516404e-12,8.747435440665416e-06,1.2237064642795511e-05,8.040152460778671e-05,1.896326425131575e-07,1.1599590429925097e-05,1.2634850276009697e-05,5.940703031101487e-05,4.0890272329489e-06,8.987380398178972e-06,3.478557529517704e-07
4.6672543011457867e-07,0.06342090563289103,3.76,0.0,0.8159129541633469,0.9998536577769935,3.409563454405196e-05,6.37737440638441e-06,0.00019365605242614874,1.6869878189450376e-05,0.0001723734826740863,4.216691904613547e-09,7.072352204628702e-12,8.75020338759141e-06,1.2243254743233524e-05,8.218422488449827e-05,1.8972981705413384e-07,1.1823811822191167e-05,1.293434984639625e-05,6.067146459732273e-05,4.099345753822649e-06,9.372385409073096e-06,3.5997577726558464e-07
4.742420743115315e-07,0.0634209411616456,3.76,0.0,0.8159066288886682,0.9998505802578933,3.51471162482828e-05,6.43902545707151e-06,0.00019724322788833897,1.687205679887348e-05,0.00017620159053521352,4.22465602166327e-09,7.078477158517706e-12,8.752691423908754e-06,1.2248827333210336e-05,8.39677813589367e-05,1.8981731939044971e-07,1.2048028897582927e-05,1.3234139996627412e-05,6.193625404113634e-05,4.108901655448121e-06,9.766055586479922e-06,3.7236662327340865e-07
4.817587185084843e-07,0.0634209766955068,3.76,0.0,0.815900291714054,0.9998474934912784,3.620865090834541e-05,6.499951674023429e-06,0.00020083143417139505,1.687400144219743e-05,0.00018003241223707626,4.2320616965587526e-09,7.0841517767995295e-12,8.754927689500676e-06,1.2253841757445474e-05,8.575210844970877e-05,1.8989607894260975e-07,1.2272236556137302e-05,1.3534193101929413e-05,6.320136016131561e-05,4.117748390273147e-06,1.0168397441794893e-05,3.850310054288957e-07
4.892753627054371e-07,0.06342101223393247,3.76,0.0,0.8158939429277791,0.9998443975349757,3.728012350427325e-05,6.560201077660383e-06,0.00020442059583425102,1.6875735711814523e-05,0.00018386567633670107,4.238946511523459e-09,7.089408274218488e-12,8.756937506934472e-06,1.2258351769952778e-05,8.753712880874885e-05,1.899669376035213e-07,1.2496430166862221e-05,1.3834483719272003e-05,6.446674833895398e-05,4.1259359900227505e-06,1.057941683719111e-05,3.979716366697149e-07
4.967920069023899e-07,0.06342104777643756,3.76,0.0,0.81588758279523,0.9998412924415924,3.836142665061207e-05,6.619818719240229e-06,0.00020801064496733113,1.6877280821755994e-05,0.00018770113287158802,4.2453456623828155e-09,7.094276605492119e-12,8.758743662013983e-06,1.2262406044606611e-05,8.932277254444155e-05,1.9003065772741256e-07,1.2720605520697787e-05,1.4134988416242971e-05,6.573238743047008e-05,4.133511245742066e-06,1.099911903697566e-05,4.1119122987384226e-07
5.043086510993427e-07,0.06342108332258828,3.76,0.0,0.8158812115607169,0.999838178259009,3.9452460120934796e-05,6.6788468240870715e-06,0.00021160152048120442,1.6878655847484797e-05,0.0001915385516559017,4.2512920940484685e-09,7.098784619711954e-12,8.76036665669202e-06,1.226604864143036e-05,9.11089765158598e-05,1.9008792942659995e-07,1.2944758788171278e-05,1.4435685612800304e-05,6.69982494192507e-05,4.1405178834215736e-06,1.142750875488121e-05,4.246924991175491e-07
5.118252952962955e-07,0.06342111887199711,3.76,0.0,0.8158748294491492,0.9998350550308285,4.055313039572959e-05,6.737324933188217e-06,0.00021519316746058522,1.6879877941498105e-05,0.00019537772070751393,4.256816630224706e-09,7.102958203474518e-12,8.761824937000596e-06,1.2269319432096363e-05,9.289568369194087e-05,1.9013937723052811e-07,1.3168886481284836e-05,1.47365554350088e-05,6.826430910206122e-05,4.146996734529109e-06,1.1864590197602843e-05,4.3847816075109036e-07
5.193419394932483e-07,0.06342115442431785,3.76,0.0,0.8158684366675798,0.9998319227967798,4.1663350233324714e-05,6.795290042300378e-06,0.000218785536577952,1.6880962527182907e-05,0.00019921844479644097,4.261948097326235e-09,7.1068214153310566e-12,8.763135098418288e-06,1.2272254487898156e-05,9.468284256990133e-05,1.9018556615800105e-07,1.3392985419216791e-05,1.503757957991938e-05,6.95305438067846e-05,4.152985900918108e-06,1.2310367104868847e-05,4.525509343075368e-07
5.268585836902011e-07,0.06342118997924162,3.76,0.0,0.8158620334066312,0.9998287815930841,4.278303826339117e-05,6.852776737864462e-06,0.00022237858356150298,1.6881923473128492e-05,0.00020306054410580801,4.26671344264132e-09,7.110396612338311e-12,8.76431207087517e-06,1.2274886433245674e-05,9.647040664764011e-05,1.9022700725022727e-07,1.3617052697457285e-05,1.5338741190798042e-05,7.079693313837522e-05,4.158520913714415e-06,1.276484278631387e-05,4.669135432595917e-07
5.343752278871539e-07,0.06342122553649292,3.76,0.0,0.815855619841811,0.9998256314527889,4.3912118602455204e-05,6.9098173291748e-06,0.00022597226871260456,1.6882773249870975e-05,0.0002069038529970453,4.271137846815872e-09,7.113704566636299e-12,8.765369285388842e-06,1.2277244767532217e-05,9.825833394531031e-05,1.9026416260914456e-07,1.3841085660036066e-05,1.564002474195915e-05,7.206345875022072e-05,4.163634885906025e-06,1.322802015540288e-05,4.815687156385435e-07
5.418918720841067e-07,0.06342126109582627,3.76,0.0,0.8158491961347242,0.9998224724060658,4.505052049076682e-05,6.966441976376881e-06,0.00022956655646829167,1.688352307083801e-05,0.00021074821887157502,4.2752448307637326e-09,7.116764574776854e-12,8.766318824132372e-06,1.2279356158022325e-05,0.00010004658657164486,1.9029744998242348e-07,1.4065081874535196e-05,1.5941415932504654e-05,7.333010413838893e-05,4.16835865846492e-06,1.3699901760635765e-05,4.965191845287552e-07
5.494085162810595e-07,0.06342129665702304,3.76,0.0,0.8158427624341902,0.9998193044804852,4.6198177949808094e-05,7.022678813974145e-06,0.00023316141500476041,1.688418301908237e-05,0.00021459350112177928,4.27905635713348e-09,7.119594561290802e-12,8.76717155556053e-06,1.2281244706213497e-05,0.00010183513033099805,1.9032724693348828e-07,1.4289039109609612e-05,1.6242901588316494e-05,7.459685445648621e-05,4.172720939914212e-06,1.4180489814245092e-05,5.117676884502734e-07
5.569251604780123e-07,0.06342133221988874,3.76,0.0,0.8158363188772753,0.999816127701261,4.735502945968396e-05,7.078554069612599e-06,0.0002367568158781353,1.6884762161236232e-05,0.00021843957016453135,4.2825929264830016e-09,7.1222111733297e-12,8.767937256064784e-06,1.2282932189938204e-05,0.00010362393436740693,1.9035389463195172e-07,1.4512955314765592e-05,1.6544469571692313e-05,7.586369634907518e-05,4.1767484393212316e-06,1.4669786218583762e-05,5.273169716413332e-07
5.644418046749651e-07,0.0634213677842505,3.76,0.0,0.8158298655902376,0.9998129420914746,4.8521017655607674e-05,7.134092177987444e-06,0.00024035273369911182,1.688526864997628e-05,0.00022228630655103887,4.285873668323697e-09,7.124629869049415e-12,8.768624719487238e-06,1.2284438283299127e-05,0.00010541297084229187,1.9037770129718015e-07,1.4736828602171488e-05,1.6846108698055532e-05,7.713061780179917e-05,4.1804659927533845e-06,1.5167792590384621e-05,5.431697842517309e-07
5.719584488719179e-07,0.06342140334995475,3.76,0.0,0.815823402689405,0.9998097476722769,4.9696089042673855e-05,7.189315889781427e-06,0.00024394914583836762,1.6885709816159455e-05,0.00022613360014718607,4.288916427207587e-09,7.126865002341126e-12,8.769241855695561e-06,1.2285780756368513e-05,0.0001072022146427077,1.9039894532519402e-07,1.4960657230297267e-05,1.714780865920911e-05,7.839760800654369e-05,4.183896683281475e-06,1.5674510283060214e-05,5.59328882457254e-07
5.794750930688706e-07,0.06342143891686522,3.76,0.0,0.8158169302819758,0.9998065444630699,5.088019372809977e-05,7.2442463756010396e-06,0.0002475460321599077,1.68860922516708e-05,0.00022998134937897405,4.291737844043499e-09,7.128929899515699e-12,8.769795779303786e-06,1.2286975656430088e-05,0.0001089916431173275,1.9041787812669774e-07,1.5184439589199864e-05,1.7449559952638983e-05,7.9664657240131e-05,4.187061954655107e-06,1.6189940407198213e-05,5.757970285045795e-07
5.869917372658234e-07,0.06342147448486125,3.76,0.0,0.8158104484667624,0.9998033324816742,5.20732851701141e-05,7.298903324923303e-06,0.00025114337477976024,1.6886421883919117e-05,0.0002338294605380504,4.2943534328297145e-09,7.1308369302177444e-12,8.77029288951711e-06,1.2288037472398006e-05,0.00011078123583758998,1.904347267017885e-07,1.540817418728947e-05,1.7751353816407596e-05,8.09317567551955e-05,4.189981718806275e-06,1.6714083849395654e-05,5.925769906953017e-07
5.945083814627762e-07,0.06342151005383587,3.76,0.0,0.8158039573348718,0.9998001117444784,5.327531994267705e-05,7.353305040104137e-06,0.00025474115784766935,1.6886704042821876e-05,0.00023767784714268244,4.296777652992124e-09,7.1325975768045785e-12,8.770738941982867e-06,1.2288979283912713e-05,0.00011257097438167103,1.9044969597482215e-07,1.563185963942842e-05,1.80531821692109e-05,8.219889868202035e-05,4.1926744573613736e-06,1.7246941289564686e-05,6.096715433170178e-07
6.02025025659729e-07,0.06342154562369462,3.76,0.0,0.815797456970332,0.9997968822665734,5.448625751522848e-05,7.407468525530158e-06,0.00025833936734963986,1.688694352103695e-05,0.00024152642934987026,4.299023977523804e-09,7.1342224965044326e-12,8.771139113443426e-06,1.2289812896488477e-05,0.00011436084213914837,1.9046297091093957e-07,1.5855494656229046e-05,1.835503755520233e-05,8.346607594023787e-05,4.19515731736006e-06,1.778851321683165e-05,6.270834665287162e-07
6.095416698566818e-07,0.06342158119435404,3.76,0.0,0.8157909474506699,0.9997936440618774,5.5706060046675245e-05,7.461409572021107e-06,0.00026193799092938484,1.6887144628122073e-05,0.00024537513341461235,4.301104957116968e-09,7.135721577710676e-12,8.771498059908528e-06,1.2290548963972117e-05,0.00011615082413441944,1.9047471843393675e-07,1.607907803442992e-05,1.8656913093216328e-05,8.473328215940464e-05,4.19744620139295e-06,1.8338799944142288e-05,6.448155462070577e-07
6.170583140536346e-07,0.06342161676574057,3.76,0.0,0.815784428847442,0.9997903971432465,5.693469219284892e-05,7.5151428366103705e-06,0.000265537017726899,1.6887311239234593e-05,0.00024922389119263355,4.3030322804731444e-09,7.137103996880902e-12,8.771819968993828e-06,1.2291197099465433e-05,0.00011794090686710928,1.9048508916352623e-07,1.6302608648242392e-05,1.895880243005045e-05,8.600051160756117e-05,4.199555852379886e-06,1.889780162167696e-05,6.628705737595299e-07
6.320916024475403e-07,0.0634216879104443,3.76,0.0,0.8157713646494515,0.9997838772108641,5.9418315400316086e-05,7.622039415997829e-06,0.00027273624418998354,1.688755454956228e-05,0.00025692132070028416,4.306468731354074e-09,7.139552283346035e-12,8.772367349608928e-06,1.2292263392678816e-05,0.00012152132710260233,1.9050223012113816e-07,1.674950742295731e-05,1.9562599481356927e-05,8.853502009235548e-05,4.203291089294501e-06,2.0041949684733163e-05,6.999606643753335e-07
6.456215620020554e-07,0.06342175194259343,3.76,0.0,0.8157595764174802,0.9997779795806478,6.168346402323975e-05,7.71766211640564e-06,0.0002792168438399112,1.6887686988594287e-05,0.00026384860663271776,4.309137573770117e-09,7.141435931974462e-12,8.772767308783672e-06,1.2293000807094604e-05,0.00012474393980351297,1.90514177988087e-07,1.715152589986954e-05,2.0106009648710233e-05,9.081611060682033e-05,4.206166691615172e-06,2.1101486659334213e-05,7.34474336174832e-07
