Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170)
7.302711651066962e-09,0.0899684333692688,3.76,0.0,0.9780320015714337,0.9999999477798109,6.024407997624321e-12,1.8800935598461102e-10,6.832142403347153e-07,6.606319303413916e-07,3.056447768311497e-08,3.0332294897203007e-12,1.0942537871468339e-13,2.1007395229043235e-08,2.1115883070409433e-08,8.290870314190929e-10,2.500297479167573e-10,2.9692347785367797e-08,3.320856568155766e-10,7.042518395036314e-10,2.230627485900507e-10,2.2777957524582084e-11,5.5140449246913675e-11,7.606425098268335e-17,4.961229071252691e-16,2.7164771793725335e-13
7.545022747462839e-09,0.08996843372528156,3.76,0.0,0.9780319778000184,0.9999999452821007,6.824468815708097e-12,2.0625042383957132e-10,7.05930149010092e-07,6.818149357884072e-07,3.1662002286715904e-08,3.236457773312476e-12,1.1303551222205573e-13,2.237615007856816e-08,2.2495547314151437e-08,9.13021471285731e-10,2.6854394967883545e-10,3.0682041571895655e-08,3.5389845804160487e-10,7.754490808764171e-10,2.435506921091983e-10,2.4356941939229298e-11,5.881798673368944e-11,8.414667464821365e-17,5.653785967905562e-16,2.8198217084287445e-13
8.029644940254595e-09,0.08996843443751082,3.76,0.0,0.9780319302285996,0.9999999401411779,8.65813289857129e-12,2.461061166525152e-10,7.513763823698445e-07,7.240422617854277e-07,3.38834360321666e-08,3.661924473559984e-12,1.202429370220805e-13,2.523356881217093e-08,2.5376865378807156e-08,1.0972166154582036e-09,3.0748007052416756e-10,3.266272087560861e-08,3.9955982523021735e-10,9.316518820346888e-10,2.880823280836757e-10,2.7684992698677992e-11,6.652060334273264e-11,1.0208446216354063e-16,7.255358741409551e-16,3.02886932402469e-13
8.51426713304635e-09,0.0899684351500266,3.76,0.0,0.9780318826170828,0.9999999348066243,1.0834363304210097e-11,2.906571363300619e-10,7.968429008293086e-07,7.660853470140567e-07,3.6142020407819544e-08,4.112588200857589e-12,1.2743327099839604e-13,2.82490361840937e-08,2.841912800276631e-08,1.3042177190430085e-09,3.489336531077864e-10,3.4645203855878227e-08,4.4794157779227936e-10,1.1071349876968667e-09,3.375463621235153e-10,3.1243015529727345e-11,7.468492384714252e-11,1.2255745924856046e-16,9.178116045514374e-16,3.2412502063702865e-13
8.998889325838106e-09,0.08996843586284656,3.76,0.0,0.9780318349631154,0.9999999292788845,1.339224026304567e-11,3.4013649009874536e-10,8.423309670980526e-07,8.079449953060945e-07,3.84400936535372e-08,4.58827001627406e-12,1.34606551715787e-13,3.142037595184884e-08,3.162030215752086e-08,1.535256159130364e-09,3.9287334806564837e-10,3.6629586979508084e-08,4.990541205415399e-10,1.3029288955534011e-09,3.9216867273797757e-10,3.503505501356022e-11,8.330893403989845e-11,1.4578089321170874e-16,1.1463656464214176e-15,3.4571910310870065e-13
9.483511518629862e-09,0.08996843657598806,3.76,0.0,0.9780317872643718,0.9999999235584014,1.6372719348098582e-11,3.947730102987161e-10,8.878418281138239e-07,8.496220069871486e-07,4.0779963057320007e-08,5.088791937326699e-12,1.4176281674074697e-13,3.474543435410937e-08,3.49783738877768e-08,1.7915477359508958e-09,4.392680006205488e-10,3.8615965382312085e-08,5.529113681946417e-10,1.5200498900771847e-09,4.5217084392884194e-10,3.9065392380544295e-11,9.239062851704797e-11,1.7198180791799516e-16,1.4156536672712459e-15,3.676916266785386e-13
9.968133711421617e-09,0.08996843728946816,3.76,0.0,0.9780317395185535,0.9999999176456146,1.981859691166367e-11,4.547914046412109e-10,9.333767151341529e-07,8.91117178891875e-07,4.316390526492521e-08,5.613976933089033e-12,1.4890210403950116e-13,3.822207989519835e-08,3.8491348147002425e-08,2.0742928221291257e-09,4.880867082233394e-10,4.060443288316188e-08,6.095306279583406e-10,1.7595001925158996e-09,5.177702186624967e-10,4.33385427107548e-11,1.0192801064084426e-10,2.0139991790631513e-16,1.7304374066116263e-15,3.9006465109888714e-13
9.999999999999999e-09,0.0899684380033037,3.76,0.0,0.9780317363773271,0.9999999172500923,2.0062553520055838e-11,4.5893183216017046e-10,9.363717287977425e-07,8.938393377992379e-07,4.332225981998545e-08,5.649370348413178e-12,1.493709532578818e-13,3.845594689795713e-08,3.872772334133754e-08,2.093840291852985e-09,4.91380974299618e-10,4.0735259824404357e-08,6.133508795345026e-10,1.7760515528073866e-09,5.222849882482179e-10,4.362814453275435e-11,1.0257105930995747e-10,2.0345306516804584e-16,1.7528508655110161e-15,3.9155034606644557e-13
1.0452755904213373e-08,0.0899684380033037,3.76,0.0,0.9780316917233888,0.9999999115409621,2.377447698611322e-11,5.204123043508014e-10,9.789368438748438e-07,9.324313043785168e-07,4.559416662588297e-08,6.163648920087286e-12,1.5602445145468008e-13,4.184820313847276e-08,4.2157248639822104e-08,2.3846765057951908e-09,5.392988251665055e-10,4.259508199744702e-08,6.689324884537325e-10,2.0222681046171966e-09,5.891799500899596e-10,4.78592520568703e-11,1.11919092504676e-10,2.3428846068970034e-16,2.095795217348008e-15,4.1285987078083654e-13
1.0937378097005128e-08,0.08996843871751126,3.76,0.0,0.9780316438766324,0.9999999052448794,2.8286741644591158e-11,5.918523074926734e-10,1.0245234146402196e-06,9.735651733424155e-07,4.807296350936186e-08,6.737632758275698e-12,1.6312989660057978e-13,4.562171651955573e-08,4.5974117679272175e-08,2.7238687198546645e-09,5.928739616008163e-10,4.458800394921188e-08,7.311407213774394e-10,2.3093281382289806e-09,6.666090476209987e-10,5.263249480468997e-11,1.223618949004887e-10,2.7091498944761074e-16,2.5171320621182173e-15,4.3609869164834735e-13
1.1422000289796884e-08,0.08996843943210707,3.76,0.0,0.978031595976066,0.9999998987577994,3.3403513181775545e-11,6.693240344381378e-10,1.0701376124818095e-06,1.0145195722336302e-06,5.060248269921366e-08,7.335754245625176e-12,1.702184770182794e-13,4.954055410672146e-08,4.994001600335345e-08,3.0930244078683177e-09,6.487819907168319e-10,4.6583288686711455e-08,7.961821572625098e-10,2.6216411814036713e-09,7.502624358831634e-10,5.766347035426719e-11,1.3325444727634537e-10,3.1156241530318117e-16,3.000192795558409e-15,4.598022765307592e-13
1.190662248258864e-08,0.08996844014710717,3.76,0.0,0.9780315480194965,0.9999998920801533,3.917462281492784e-11,7.530361738931558e-10,1.1157806073260001e-06,1.0552952840717186e-06,5.318488171625626e-08,7.957840113613695e-12,1.7729023026790306e-13,5.360267140177494e-08,5.405302262232779e-08,3.493283662017165e-09,7.069930590516097e-10,4.8581024895332934e-08,8.640865841587023e-10,2.9601546363754575e-09,8.403410036299624e-10,6.295760042950188e-11,1.4459478770089603e-10,3.5652990977149304e-16,3.5510737922946106e-15,4.839915210196054e-13
1.2391244675380395e-08,0.08996844086252735,3.76,0.0,0.9780315000047569,0.9999998852123707,4.565158061811228e-11,8.431935271878989e-10,1.1614535541018482e-06,1.0958930884600025e-06,5.5822289131927616e-08,8.603718023005444e-12,1.8434519380520612e-13,5.7806045148309255e-08,5.831123467152221e-08,3.925771856074174e-09,7.674775916364262e-10,5.058130001003693e-08,9.348866517529312e-10,3.325802552407019e-09,9.370416507874158e-10,6.852052649115146e-11,1.563809628291716e-10,4.0613381201543574e-16,4.17623472297813e-15,5.086870257857365e-13
1.3360489060963905e-08,0.08996844229468975,3.76,0.0,0.9780314037922283,0.9999998709081014,6.09372924344481e-11,1.0436439135378974e-09,1.252893849008344e-06,1.1765580763062158e-06,6.127050065099934e-08,9.96616522919054e-12,1.984049011150311e-13,6.662857401019053e-08,6.725575332918058e-08,4.891863778285769e-09,8.951501231676111e-10,5.458981052123151e-08,1.0853180421912592e-09,4.142172009560721e-09,1.1510771254135198e-09,8.047641505129375e-11,1.8128304654114384e-10,5.206078747684541e-16,5.677127446816907e-15,5.596778382584048e-13
1.4329733446547414e-08,0.08996844372871549,3.76,0.0,0.9780313073216542,0.9999998558483865,7.970513985194576e-11,1.2722375782752715e-09,1.344467441930656e-06,1.2565207048303728e-06,6.696357924464069e-08,1.14217355678905e-11,2.123978969725963e-13,7.599237201537384e-08,7.675870582681604e-08,6.00001397530652e-09,1.031568490362241e-09,5.86094951754101e-08,1.24779110262214e-09,5.077960055345427e-09,1.393866110842932e-09,9.35805603246999e-11,2.0794524205100917e-10,6.578960545589016e-16,7.562299181662265e-15,6.129339729545286e-13
1.5298977832130924e-08,0.08996844516472184,3.76,0.0,0.9780312105766071,0.9999998400365921,1.0242450865988767e-10,1.530477616060108e-09,1.4361830465307e-06,1.3357870893751535e-06,7.291754463456466e-08,1.2969083326089351e-11,2.2632447846798728e-13,8.588199774171043e-08,8.680550631554506e-08,7.258709512187953e-09,1.176505922472983e-09,6.264100973873582e-08,1.4226602889194564e-09,6.140172278084869e-09,1.666845124054944e-09,1.0788572989025483e-10,2.3635222812717445e-10,8.212496553981422e-16,9.897833076336277e-15,6.686105477206763e-13
1.6268222217714435e-08,0.08996844660282237,3.76,0.0,0.9780311135410527,0.9999998234760591,1.2958872045283713e-10,1.8198092566161184e-09,1.5280491497805702e-06,1.4143632920389862e-06,7.914798444706368e-08,1.46068772322602e-11,2.401849414693276e-13,9.628233082044529e-08,9.738184446403917e-08,8.676215031492558e-09,1.3297399082463277e-09,6.668499119007125e-08,1.6103168688411214e-09,7.335613640874167e-09,1.971391459700904e-09,1.2344795029886006e-10,2.6648881755100704e-10,1.0142953830768869e-15,1.2756918653518018e-14,7.268585706034553e-13
1.7237466603297947e-08,0.08996844804312698,3.76,0.0,0.9780310161993402,0.9999998061701034,1.6171410646511589e-10,2.141621247223778e-09,1.6200740162137949e-06,1.4922553221390343e-06,8.567006401117196e-08,1.633380031694409e-11,2.539795806374095e-13,1.0717856590653e-07,1.0847368079800873e-07,1.0260576952153742e-08,1.4910521431633485e-09,7.074205811117765e-08,1.811186223698682e-09,8.670892648247682e-09,2.308824655671875e-09,1.4032642531006454e-10,2.9833995602494583e-10,1.2410726488335106e-15,1.6220315191933152e-14,7.878249184924254e-13
1.8206710988881458e-08,0.089968449485742,3.76,0.0,0.9780309185361981,0.9999997881220181,1.9933910587563647e-10,2.4972472038165586e-09,1.7122656921080454e-06,1.5694691366688041e-06,9.249853589931683e-08,1.8148549774932156e-11,2.677086895615315e-13,1.1855620677330426e-07,1.200672421271852e-07,1.2019627586206035e-08,1.660228463093814e-09,7.481281106857197e-08,2.0257252855784203e-09,1.0152425423793368e-08,2.6804079245745587e-09,1.585834557967277e-10,3.318907210985466e-10,1.506072783801322e-15,2.037682537279233e-14,8.516524667434268e-13
1.917595537446497e-08,0.08996845093077024,3.76,0.0,0.9780308205367254,0.9999997693350754,2.4302338176901597e-10,2.8879669404820804e-09,1.8046320096271635e-06,1.6460106407532766e-06,9.964774928454237e-08,2.004983682836523e-11,2.813725607074712e-13,1.304010604897694e-07,1.3214901702809535e-07,1.396098920218765e-08,1.837058765299288e-09,7.88978329897739e-08,2.254420083304252e-09,1.178643972787763e-08,3.0873495615713605e-09,1.7828436085238614e-10,3.6712632110545864e-10,1.8142803819006273e-15,2.5323778985926814e-14,9.18480253905865e-13
2.014519976004848e-08,0.08996845237831123,3.76,0.0,0.9780307221863862,0.9999997498125283,2.933469556879527e-10,3.3150077761061124e-09,1.8971805909011062e-06,1.7218856881013769e-06,1.0713165908854562e-07,2.2036386590692735e-11,2.9497148538371223e-13,1.4269923168565876e-07,1.4470575138639123e-07,1.609207803164699e-08,2.0213369346186636e-09,8.299768953360027e-08,2.497783399184394e-09,1.3578978911827732e-08,3.5308043272333686e-09,1.9949740031085957e-10,4.040320941119245e-10,2.171216846922487e-15,3.116752496425044e-14,9.88443551277764e-13
2.111444414563199e-08,0.08996845382846115,3.76,0.0,0.9780306234710023,0.9999997295576115,3.509093641432091e-10,3.779545813222907e-09,1.9899188520240515e-06,1.7971000814542584e-06,1.1496383488201603e-07,2.4106937931919285e-11,3.0850575377985647e-13,1.5543711692547936e-07,1.5772444401505565e-07,1.8420108203940848e-08,2.2128607797810675e-09,8.711292945312475e-08,2.7563525453265217e-09,1.5535905793805222e-08,4.011874800166735e-09,2.222936989074451e-10,4.4259350688048823e-10,2.5829861130265143e-15,3.8023928744709185e-14,1.0616738999968311e-12
2.2083688531215503e-08,0.08996845528131298,3.76,0.0,0.9780305243767474,0.9999997085735429,4.1632883752600407e-10,4.282707188215277e-09,2.0828540069767474e-06,1.8716595730289239e-06,1.231574695442132e-07,2.626024334534946e-11,3.21975654970364e-13,1.6860139919561065e-07,1.7119234235206992e-07,2.0952095606225476e-08,2.4114319706757285e-09,9.124408495104365e-08,3.03068725650126e-09,1.7662906453607214e-08,4.531612698541624e-09,2.4674717204282484e-10,4.827961538500235e-10,3.056322522581311e-15,4.6018872339187354e-14,1.1382992005557029e-12
2.3052932916799014e-08,0.08996845673695661,3.76,0.0,0.9780304248901392,0.9999996868635255,4.902414994278452e-10,4.825569295557572e-09,2.1759930714858598e-06,1.945569864957775e-06,1.3172538771063192e-07,2.849506881563167e-11,3.353814769016986e-13,1.8217904249341713e-07,1.8509693822949952e-07,2.369486167608601e-08,2.616855971254425e-09,9.539167202818166e-08,3.321367688426846e-09,1.996549395422691e-08,5.091020173429191e-09,2.7293445301872133e-10,5.246257561305317e-10,3.598640894430651e-15,5.528875545223946e-14,1.2184438230110454e-12
2.4022177302382525e-08,0.0899684581954789,3.76,0.0,0.9780303249980355,0.9999996644307478,5.733005848458408e-10,5.409161988199254e-09,2.2693428668221406e-06,2.0188366097246292e-06,1.4068005402274003e-07,3.081019368791382e-11,3.487235064004487e-13,1.9615728650966942e-07,1.9942596370756423e-07,2.6655037132703144e-08,2.8289419721692285e-09,9.955619082571334e-08,3.6289925132362462e-09,2.244901199632033e-08,5.691051076202711e-09,3.009348216752438e-10,5.68068160511337e-10,4.218088819255987e-15,6.598099633635946e-14,1.302228683745995e-12
2.4991421687966036e-08,0.08996845965696376,3.76,0.0,0.9780302246876257,0.9999996412783855,6.661756771978733e-10,6.034468754126313e-09,2.36291002353304e-06,2.091465410597176e-06,1.500335811780288e-07,3.320441053813828e-11,3.6200202918035355e-13,2.1052364140423486e-07,2.1416738697384205e-07,2.983906564644351e-08,3.0475028273837523e-09,1.0373812596110445e-07,3.954177109454058e-09,2.511863850562056e-08,6.332612200059295e-09,3.30830134412784e-10,6.131093384826963e-10,4.923601186799162e-15,7.825453088619561e-14,1.3897713041477497e-12
2.5960666073549548e-08,0.08996846112149222,3.76,0.0,0.9780301239464267,0.9999996174096015,7.695519644499875e-10,6.702427868561722e-09,2.456700985109292e-06,2.1634618220555975e-06,1.5979773778020256e-07,3.567652504455651e-11,3.752173298409838e-13,2.2526588267752437e-07,2.2930940830974113e-07,3.325320744499088e-08,3.2723549933651902e-09,1.079379468576135e-07,4.297551844876595e-09,2.797938915159602e-08,7.016564495110172e-09,3.627047555950364e-10,6.597353852713381e-10,5.724956926619341e-15,9.228030835036933e-14,1.4811858854632797e-12
2.692991045913306e-08,0.0899684625891425,3.76,0.0,0.9780300227622756,0.9999995928275482,8.841295140947003e-10,7.413933522055291e-09,2.55072201158879e-06,2.234831350217341e-06,1.6998395599684924e-07,3.822535586046933e-11,3.883696918701107e-13,2.403720461369177e-07,2.4484045612390173e-07,3.690354285640517e-08,3.5033184679227434e-09,1.1215610806741175e-07,4.6597604485622705e-09,3.103612079797109e-08,7.74372425733173e-09,3.9664549032354295e-10,7.079325188899165e-10,6.632837943034707e-15,1.0824178220928655e-13,1.5765833930849846e-12
2.789915484471657e-08,0.08996846405999015,3.76,0.0,0.9780299211233239,0.9999995675353682,1.0106225663001541e-09,8.169836925325669e-09,2.644979183099904e-06,2.3055794532581446e-06,1.8060333903325584e-07,4.08497344881494e-11,4.0145939764817637e-13,2.5583042295477245e-07,2.6074918305017606e-07,4.0795975791320916e-08,3.7402167287498206e-09,1.1639304958855074e-07,5.041458466874079e-09,3.4293534887556426e-08,8.514864292319967e-09,4.3274151855339614e-10,7.576870791999141e-10,7.658890229150692e-15,1.2633539501835357e-13,1.676071628909773e-12
2.886839923030008e-08,0.08996846553410802,3.76,0.0,0.9780298190180325,0.9999995415361937,1.1497588446676267e-09,8.97094739156624e-09,2.739478403344294e-06,2.3757115418294627e-06,1.9166666842791017e-07,4.3548505153912046e-11,4.144867284504359e-13,2.7162955481519264e-07,2.7702446210825585e-07,4.4936237166098144e-08,3.98287667343454e-09,1.2064919717596642e-07,5.443311799278363e-09,3.7756180763405055e-08,9.330715054626708e-09,4.710843305054242e-10,8.089855269875558e-10,8.815787140810107e-15,1.4677105614798422e-13,1.7797552943710577e-12
2.983764361588359e-08,0.08996846701156645,3.76,0.0,0.978029716435166,0.9999995148331495,1.3022788843036372e-09,9.818033396545591e-09,2.8342254030195316e-06,2.4452329794722943e-06,2.0318441117360712e-07,4.632052468432826e-11,4.2745196444913856e-13,2.8775822914833983e-07,2.936553829262242e-07,4.932988826763265e-08,4.231128561342765e-09,1.249249626466035e-07,5.865995310735121e-09,4.142845892718328e-08,1.0191965763048744e-08,5.117676633418815e-10,8.618144430525609e-10,1.0117294801696111e-14,1.697726113876042e-13,1.8877360574638287e-12
3.0806888001467104e-08,0.08996846849243319,3.76,0.0,0.9780296133637859,0.9999994874293515,1.4689353769735145e-09,1.0711823616741466e-08,2.929225743182911e-06,2.5141490830273956e-06,2.151667266687474e-07,4.916466238358481e-11,4.4035538471669306e-13,3.042054744514808e-07,3.1063124802462494e-07,5.398232406025458e-08,4.484805956393901e-09,1.2922074417871642e-07,6.310191517762913e-09,4.531462423536797e-08,1.1099265492143914e-08,5.548874390916797e-10,9.161605273096184e-10,1.1578339603576109e-14,1.9557830343037355e-13,2.0001126232516253e-12
3.1776132387050615e-08,0.08996846997677356,3.76,0.0,0.9780295097932462,0.999999459327909,1.650492533000211e-09,1.165300794589307e-08,3.0244848185578553e-06,2.5824651230418947e-06,2.276234735039761e-07,5.2079799911985466e-11,4.5319726722845883e-13,3.2096055569536607e-07,3.2794156916117675e-07,5.889877643556738e-08,4.743745670209779e-09,1.335369266054462e-07,6.776589344946834e-09,4.941878903431214e-08,1.2053224240403765e-08,6.005417038102964e-10,9.720105979023773e-10,1.3215077762617692e-14,2.244412223529645e-13,2.11698079975074e-12
3.2745376772634126e-08,0.0899684714646505,3.76,0.0,0.9780294057131885,0.9999994305319246,1.8477254595055673e-09,1.2642238490456334e-08,3.1200078607836214e-06,2.650186324172363e-06,2.4056421608896686e-07,5.506483116557677e-11,4.659778888652926e-13,3.3801296981408937e-07,3.4557606373492646e-07,6.408431740638272e-08,5.007787706072708e-09,1.378738817027967e-07,7.265882948551334e-09,5.3744926235519654e-08,1.3054413975617566e-08,6.48830567946059e-10,1.029351590329654e-09,1.5044966890629992e-14,2.5662974531027255e-13,2.2384335589610627e-12
3.371462115821764e-08,0.08996847295612471,3.76,0.0,0.978029301113535,0.9999994010444954,2.061419554622631e-09,1.368013054440651e-08,3.215799941608939e-06,2.717317865584391e-06,2.539982311237542e-07,5.811866215688339e-11,4.786975254163649e-13,3.553524412767357e-07,3.6352465124874314e-07,6.954386224580228e-08,5.27677520410059e-09,1.4223196847212795e-07,7.778770604158953e-09,5.829687233235579e-08,1.41033696579188e-08,6.998561478817796e-10,1.0881705565835666e-09,1.7086839536739964e-14,2.924279647448974e-13,2.3645610980427327e-12
3.468386554380115e-08,0.08996847445125448,3.76,0.0,0.9780291959844846,0.9999993708687115,2.2923699173614685e-09,1.4767263543757896e-08,3.3118659760306256e-06,2.783864881348684e-06,2.6793451391894425e-07,6.124021089674463e-11,4.913564515819982e-13,3.729689177394391e-07,3.817774498292884e-07,7.528217257228609e-08,5.550554387462703e-09,1.4661153341725758e-07,8.315953655556904e-09,6.307833035920064e-08,1.5200590240924853e-08,7.53722508629524e-10,1.1484546642993568e-09,1.9360978651045068e-14,3.32136104471828e-13,2.4954509012208466e-12
3.565310992938466e-08,0.08996847595009608,3.76,0.0,0.9780290903165076,0.9999993400076596,2.541380772824479e-09,1.59041820011515e-08,3.4082107253782465e-06,2.849832460833713e-06,2.8238178456905736e-07,6.442840727724498e-11,5.039549409764012e-13,3.9085256577655766e-07,4.0032477280365536e-07,8.130385938149452e-08,5.828974509324428e-09,1.5101291081626294e-07,8.878135522220131e-09,6.809287279399684e-08,1.6346539651360372e-08,8.105356076609797e-10,1.210191195916661e-09,2.188919491853998e-14,3.7607092305946423e-13,2.6311877994712145e-12
3.662235431496817e-08,0.08996847745270344,3.76,0.0,0.9780289841003406,0.9999993084644209,2.809264912452454e-09,1.7091396420884168e-08,3.504838800345695e-06,2.9152256490949408e-06,2.973484939830254e-07,6.768219295572932e-11,5.164932661304564e-13,4.0899376668957197e-07,4.191571253317881e-07,8.761338602576112e-08,6.111887800526956e-09,1.5543642298807678e-07,9.466020762767089e-09,7.334394440521079e-08,1.7541647747578338e-08,8.704032398522653e-10,1.2733675478519763e-09,2.4694905909314068e-14,4.245661039941677e-13,2.7718540274693527e-12
3.759159870055168e-08,0.08996847895912856,3.76,0.0,0.9780288773269807,0.999999276242073,3.0968431489762366e-09,1.8329384194763985e-08,3.601754663970411e-06,2.980049447260655e-06,3.128428297756979e-07,7.100052123989187e-11,5.289716984945469e-13,4.273831123922587e-07,4.38265201093755e-07,9.4215071142093e-08,6.3991494181733975e-09,1.598823805539769e-07,1.0080314191833513e-08,7.883486504426198e-08,1.87863112574043e-08,9.334349835191225e-10,1.3379712296820504e-09,2.780321698906635e-14,4.779726321797684e-13,2.91752927962125e-12
3.8560843086135194e-08,0.08996848046942131,3.76,0.0,0.9780287699876822,0.9999992433436888,3.4049437857601515e-09,1.9618590479163164e-08,3.698962634561071e-06,3.0443088129144475e-06,3.2887272202417795e-07,7.438235697392842e-11,5.413905084413656e-13,4.4601140137074564e-07,4.576398790309755e-07,1.0111309152956381e-07,6.690617395144195e-09,1.643510826940639e-07,1.0721720047941537e-08,8.456883238443686e-08,2.0080894695714365e-08,9.997421475205941e-10,1.4039898633379259e-09,3.124100393201069e-14,5.36659156380367e-13,3.0682907656852363e-12
3.9530087471718705e-08,0.08996848198362968,3.76,0.0,0.9780286620739507,0.9999992097723387,3.73440210023778e-09,2.0959429053620753e-08,3.796466888574693e-06,3.108008660474367e-06,3.4544584889272533e-07,7.782667642574267e-11,5.537499652687322e-13,4.648696347171301e-07,4.772722201405611e-07,1.0831148497691369e-07,6.986152590426297e-09,1.6884281739881815e-07,1.1390941210073919e-08,9.054892460724989e-08,2.142573126213665e-08,1.0694377194119703e-09,1.4714111823093829e-09,3.5036997176359914e-14,6.010123372658221e-13,3.2242132649671986e-12
4.0499331857302216e-08,0.0899684835017996,3.76,0.0,0.9780285535775383,0.9999991755310887,4.0860598411472536e-09,2.2352283161339823e-08,3.894271463444006e-06,3.17115386156876e-06,3.6256964212979104e-07,8.133246717519755e-11,5.660503372024323e-13,4.839490122353761e-07,4.971534643219423e-07,1.1581415304115363e-07,7.285618640194213e-09,1.733578617158237e-07,1.2088678460759435e-08,9.6778103037192e-08,2.282112371925752e-08,1.142636314627617e-09,1.5402230308595167e-09,3.922186766099889e-14,6.714371807679738e-13,3.385369178754161e-12
4.146857624288573e-08,0.08996848502397524,3.76,0.0,0.97802844449044,0.999999140623003,4.460764739274922e-09,2.3797506331922864e-08,3.992380260355863e-06,3.2337492454088495e-06,3.80251292440573e-07,8.489872800340218e-11,5.782918913990614e-13,5.032409286182001e-07,5.172750272749574e-07,1.2362486377797372e-07,7.58888190967903e-09,1.7789648199174653e-07,1.2815629793551682e-08,1.0325921472580593e-07,2.426734525171237e-08,1.2194541266734524e-09,1.6104133632491935e-09,4.3828314180706654e-14,7.483573565029347e-13,3.551828581633503e-12
4.243782062846924e-08,0.08996848655019882,3.76,0.0,0.9780283348048876,0.9999991050511418,4.859370031419701e-09,2.5295423186686235e-08,4.090797046981432e-06,3.2957995991580625e-06,3.984977547384039e-07,8.852446878302517e-11,5.904748939488733e-13,5.227369696936724e-07,5.376284974485733e-07,1.3174725442475162e-07,7.895811445855129e-09,1.8245893410965594e-07,1.3572489762865796e-08,1.0999499498602078e-07,2.5764640306537078e-08,1.300008878309398e-09,1.6819702429711213e-09,4.88911521962527e-14,8.322155010595138e-13,3.723659272000287e-12
4.340706501405275e-08,0.08996848808051089,3.76,0.0,0.9780282245133471,0.9999990688185636,5.282733997296946e-09,2.684633022688669e-08,4.189525460159016e-06,3.357309668298147e-06,4.173157532782216e-07,9.220871036962456e-11,6.025996098786424e-13,5.424289087402786e-07,5.582056330394339e-07,1.4018483403694103e-07,8.206278930913679e-09,1.8704546372177266e-07,1.4359948874228221e-08,1.1698806987765693e-07,2.731322541514789e-08,1.38441977370325e-09,1.7548818419932761e-09,5.444740403479671e-14,9.234735059951527e-13,3.900926821427852e-12
4.534555378521977e-08,0.0899684911535538,3.76,0.0,0.978028002083303,0.9999989943834765,6.207193625813283e-09,3.010816483778412e-08,4.387931075011022e-06,3.4787277284356473e-06,4.5669213252104607e-07,9.974883365806704e-11,6.266752366849869e-13,5.823684896451388e-07,5.999987644575948e-07,1.5801897085008322e-07,8.837327380499105e-09,1.962916882369217e-07,1.602940300566202e-08,1.3175607598446803e-07,3.056499710138097e-08,1.5652939414914586e-09,1.9047224237339285e-09,6.719982662865918e-14,1.1301345175484827e-12,4.272023934116074e-12
4.709019367927009e-08,0.08996849393364635,3.76,0.0,0.9780277997528184,0.999998925162878,7.132579819039459e-09,3.322746809095372e-08,4.567595789409612e-06,3.5862029752233786e-06,4.941484378840633e-07,1.0672541568416248e-10,6.481465976462456e-13,6.189052645474085e-07,6.382982088594248e-07,1.7518030922690606e-07,9.416135838342457e-09,2.0469789821562457e-07,1.764338565692027e-08,1.4595142199564887e-07,3.366863232254699e-08,1.742493254155075e-09,2.0440956232239207e-09,8.078433891714496e-14,1.346474166596937e-12,4.6252192914111825e-12
4.883483357332041e-08,0.08996849672753862,3.76,0.0,0.9780275953519563,0.9999988538490132,8.151716262040465e-09,3.6521865308375885e-08,4.748321028002361e-06,3.691999634558506e-06,5.335510727226553e-07,1.138768033734819e-10,6.694331833521267e-13,6.55956998959045e-07,6.77201604083889e-07,1.9341184314726406e-07,1.000452733473887e-08,2.1318549571731632e-07,1.936700665049925e-08,1.610165023376424e-07,3.694062204228817e-08,1.9341031857807545e-09,2.1876790435222855e-09,9.665395819915261e-14,1.5948799031586682e-12,4.996953036544431e-12
5.0579473467370725e-08,0.0899684995354079,3.76,0.0,0.9780273888446445,0.9999987804596406,9.269734247016937e-09,3.99921668275558e-08,4.930123607062901e-06,3.796143922050707e-06,5.749315487597954e-07,1.211976695203225e-10,6.905365013649473e-13,6.93482030861377e-07,7.166666436859502e-07,2.127297336536708e-07,1.0601842942441235e-08,2.2175557253039276e-07,2.1204079484558397e-08,1.769629922708074e-07,4.0381321613877496e-08,2.140866533794523e-09,2.335407529321385e-09,1.1511673539421844e-13,1.8787740018777444e-12,5.387533165514495e-12
5.232411336142104e-08,0.08996850235741644,3.76,0.0,0.9780271801969275,0.9999987050124984,1.0491785263166092e-08,4.363894508584314e-08,5.113019167830357e-06,3.898661643872845e-06,6.183193282032677e-07,1.2868279388692595e-10,7.114580483139218e-13,7.314403945259719e-07,7.566525801824271e-07,2.3314899112727884e-07,1.120744793961632e-08,2.3040913011229648e-07,2.3158338624847976e-08,1.9380160243149242e-07,4.399085291882108e-08,2.363538147756852e-09,2.4872170066564025e-09,1.365114941017378e-13,2.201798450196827e-12,5.7972478670795014e-12
