Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637)
9.494930305995235e-06,0.16143350205432536,3.76,0.0,0.6579005382790302,0.9999446310461347,2.7224028929571584e-05,1.0941897105957663e-06,4.130361641426214e-05,5.820345617416329e-07,4.222738309427227e-05,2.0175866183980143e-10,9.346567568097843e-14,5.351834071374126e-07,2.618607502792911e-07,2.0159377593024174e-05,5.874628548098086e-09,3.860601518256807e-06,7.181704267711885e-06,1.3969977337672151e-05,3.909826625895012e-07,1.895312269161615e-05,1.4349971873341493e-07,1.1781448779810629e-07,1.2059434627503941e-08,2.6016592889191594e-10,4.331010595865792e-09,1.1588628657818628e-11,1.0901089028748642e-08,6.536387315797522e-09,4.3902615681406806e-13
9.810634715282258e-06,0.16143353532370164,3.76,0.0,0.6578966343780498,0.9999419814317497,2.8912039993013252e-05,1.1267688180995388e-06,4.270971159367922e-05,5.82032503879783e-07,4.375898076190867e-05,2.0176455371679217e-10,9.346679825568922e-14,5.368567722330551e-07,2.618473520984933e-07,2.0857610945072317e-05,5.874338793319686e-09,3.995139856014415e-06,7.445313371705555e-06,1.4482394740381827e-05,3.957092806406607e-07,2.0324886412960052e-05,1.5252055521667084e-07,1.309263970074582e-07,1.2930332874975642e-08,2.696028025636344e-10,4.714066453225609e-09,1.3268471404947032e-11,1.164697020580966e-08,7.263973080963851e-09,5.027186165960223e-13
9.999999999999997e-06,0.16143356861738908,3.76,0.0,0.6578942668619099,0.9999403681465606,2.9948318729073972e-05,1.1463284552478759e-06,4.3553337254886244e-05,5.820312709750557e-07,4.467869799794658e-05,2.0176714266938817e-10,9.346724422504265e-14,5.378617494412374e-07,2.618393023698364e-07,2.1276421959699015e-05,5.874164810260355e-09,4.0759193267933e-06,7.6036109201587324e-06,1.479051570629322e-05,3.985477373637595e-07,2.117116711688344e-05,1.581265248293295e-07,1.3924539478158107e-07,1.3467503247000868e-08,2.752695627666604e-10,4.955217978980708e-09,1.4364269072478438e-11,1.2112387161393566e-08,7.725608803373023e-09,5.442692840551398e-13
1.0126339124569282e-05,0.16143356861738908,3.76,0.0,0.6578926765197087,0.9999392817936569,3.064961850048981e-05,1.1593853969038515e-06,4.411627598355251e-05,5.820304490161104e-07,4.529272864602958e-05,2.0176855070215166e-10,9.346746488263603e-14,5.385327562585576e-07,2.618339263849165e-07,2.1555839846257547e-05,5.8740486595676946e-09,4.129846645864751e-06,7.709295710806328e-06,1.4996403992710145e-05,4.004428364153506e-07,2.1745578978154027e-05,1.6194979377178236e-07,1.4498964545711913e-07,1.3832059701762932e-08,2.7905284465945754e-10,5.120998064433718e-09,1.5134016174199854e-11,1.2430583748164861e-08,8.044372078899834e-09,5.73457851795679e-13
1.0442043533856305e-05,0.16143360193489092,3.76,0.0,0.6578886646442251,0.9999365320795104,3.2436820877554975e-05,1.1920376741424528e-06,4.552332676252333e-05,5.820283971511665e-07,4.6828544720762664e-05,2.0177115086456457e-10,9.346779487066718e-14,5.402112711342593e-07,2.6182047382362505e-07,2.225406426396646e-05,5.873758162412738e-09,4.2647204869289055e-06,7.973637142998007e-06,1.5512007305958915e-05,4.051830793474047e-07,2.3215267555602196e-05,1.7180062917889544e-07,1.6003891992010398e-07,1.4764644266977833e-08,2.8851554814661134e-10,5.5528795441945e-09,1.7199577157346636e-11,1.3253183973959496e-08,8.879513159057335e-09,6.517874945667773e-13
1.0757747943143328e-05,0.16143363527570778,3.76,0.0,0.6578845986947737,0.999933732239722,3.427370084151701e-05,1.2247238687862235e-06,4.6930881175947686e-05,5.820263482852923e-07,4.83663465144687e-05,2.017727200438245e-10,9.346787585367142e-14,5.418922282162287e-07,2.6180699508640466e-07,2.2952284165699922e-05,5.873467317112866e-09,4.399759961277552e-06,8.238323448588566e-06,1.602920680552737e-05,4.0992975677751455e-07,2.473401668059362e-05,1.820862482506954e-07,1.761089883007734e-07,1.5728114286274763e-08,2.9799040324958586e-10,6.010819147491326e-09,1.9480072583091023e-11,1.4116027505680002e-08,9.771330045936762e-09,7.382741388263159e-13
1.1389156761717375e-05,0.16143370202527782,3.76,0.0,0.6578763043615262,0.99992798199872,3.809669478556194e-05,1.2901908493894004e-06,4.9747570200101806e-05,5.820222595515918e-07,5.14475752406748e-05,2.0177375009917466e-10,9.346752666638396e-14,5.45261111753118e-07,2.617799617282742e-07,2.4348710291620064e-05,5.8728846420726264e-09,4.670330053711092e-06,8.768673429281511e-06,1.706840243276212e-05,4.194413971757842e-07,2.7918941466921952e-05,2.0401452667623327e-07,2.1145093991215445e-07,1.774781439941131e-08,3.169745160891995e-10,7.00947627020766e-09,2.4748554261954753e-11,1.5967480926464975e-08,1.1732748189016592e-08,9.380994036907166e-13
1.2020565580291422e-05,0.16143376886205885,3.76,0.0,0.6578677931249808,0.9999220307295043,4.211897545874677e-05,1.3557719486490406e-06,5.256648221975883e-05,5.820181828152495e-07,5.453574676708032e-05,2.0177305563573258e-10,9.346675621054137e-14,5.486386874017402e-07,2.617528315626564e-07,2.5745117965102786e-05,5.872300753484239e-09,4.941545244132747e-06,9.300230449329201e-06,1.8114006140954254e-05,4.2897570771118407e-07,3.1300816439991394e-05,2.2783984937830703e-07,2.5129498622922364e-07,1.9891353324732453e-08,3.360010540235618e-10,8.12651713602048e-09,3.107084990265296e-11,1.799503311562282e-08,1.3944179080831105e-08,1.1779241950460994e-12
1.265197439886547e-05,0.16143383578197712,3.76,0.0,0.6578590646382267,0.9999158781357,4.634087394715821e-05,1.421452677313663e-06,5.5387757240169085e-05,5.820141180731938e-07,5.7630186994789874e-05,2.017714324417446e-10,9.346575510289555e-14,5.520242282155776e-07,2.6172560981491024e-07,2.7141506927496883e-05,5.871715769558064e-09,5.2133935901135945e-06,9.832878249134557e-06,1.916603179221579e-05,4.3853061941497295e-07,3.488006173270346e-05,2.536671151817433e-07,2.959214367237288e-07,2.2158902031224452e-08,3.5506585076479715e-10,9.372033322248095e-09,3.8587912038314905e-11,2.020879317162477e-08,1.642122836356964e-08,1.463102620129443e-12
1.3283383217439516e-05,0.16143390278093073,3.76,0.0,0.6578501186027355,0.9999095239659727,5.076267700902533e-05,1.487218458764308e-06,5.8211535992999485e-05,5.820100653188543e-07,6.0730216361354623e-05,2.017693111936547e-10,9.346462650044437e-14,5.554170004570024e-07,2.616983017119415e-07,2.8537876920192058e-05,5.871129808313918e-09,5.485862891002925e-06,1.0366499612748576e-05,2.022449183134722e-05,4.481040447240734e-07,3.865705414045223e-05,2.816008034962665e-07,3.4561118228071485e-07,2.455060966371489e-08,3.741647064665256e-10,1.0756658351901401e-08,4.745014856408116e-11,2.2618881597163893e-08,1.9179542080724615e-08,1.799348216325321e-12
1.3914792036013563e-05,0.16143396985479083,3.76,0.0,0.6578409547686274,0.9999029680142517,5.538462682490276e-05,1.5530546416301297e-06,6.103795981974478e-05,5.820060245429279e-07,6.383515042686672e-05,2.0176690094751211e-10,9.346342047346224e-14,5.588162642664412e-07,2.61670912496913e-07,2.9934227684519084e-05,5.8705429879117e-09,5.7589406933986045e-06,1.09009764689249e-05,2.1289397274281437e-05,4.5769387898320816e-07,4.2632126791539264e-05,3.117448759962102e-07,4.00645450325725e-07,2.7066604101457897e-08,3.932933913496335e-10,1.2291565247914335e-08,5.781727847865255e-11,2.523542162129348e-08,2.2234793899726907e-08,2.1927284599706344e-12
1.454620085458761e-05,0.16143403699940806,3.76,0.0,0.6578315729349016,0.9998962101199212,6.020692078397849e-05,1.618946513392988e-06,6.386717055388824e-05,5.820019957334687e-07,6.694430046560247e-05,2.0176430243980552e-10,9.346216114642802e-14,5.622212743262778e-07,2.616434474394659e-07,3.1330558961685646e-05,5.869955426881142e-09,6.0326142968835916e-06,1.1436189993022766e-05,2.2360757697766867e-05,4.6729800339504184e-07,4.680556885464587e-05,3.442026781486591e-07,4.6130555781722773e-07,2.9706992580070006e-08,4.1244764936211774e-10,1.398846359108416e-08,6.985815647804289e-11,2.8068530455729236e-08,2.5602672255560457e-08,2.6496580886205982e-12
1.5177609673161657e-05,0.1614341042106148,3.76,0.0,0.6578219729496185,0.9998892501679655,6.52297113099584e-05,1.6848793137227935e-06,6.669931040201918e-05,5.819979788754059e-07,7.005697406655495e-05,2.0176157858941099e-10,9.346086358653432e-14,5.656312805217677e-07,2.616159118398444e-07,3.272687049276186e-05,5.869367244214569e-09,6.306870760022314e-06,1.197202071053498e-05,2.3438581230307324e-05,4.769142873856271e-07,5.1177625283683644e-05,3.7907684076234014e-07,5.27872662527357e-07,3.2471862375110066e-08,4.3162320189355667e-10,1.5859596080449487e-08,8.375056796399916e-11,3.1128310499363435e-08,2.929886743685835e-08,3.1768912966908653e-12
1.5809018491735704e-05,0.16143417148422962,3.76,0.0,0.6578121547100405,0.999882088089078,7.04531057285635e-05,1.750838247239821e-06,6.953452182405352e-05,5.81993973950486e-07,7.317247574317234e-05,2.0175877379611183e-10,9.34595384265978e-14,5.690455286022581e-07,2.6158831102665667e-07,3.412316201872324e-05,5.868778559316752e-09,6.581696906618071e-06,1.2508348602341719e-05,2.452287454440565e-05,4.865405899043912e-07,5.574849660137678e-05,4.164691817051287e-07,6.006275129534902e-07,3.53612815471476e-08,4.5081575154621216e-10,1.7917734582758363e-08,9.968099496506508e-11,3.4424840501930265e-08,3.333905863242051e-08,3.781512823171382e-12
1.644042731030975e-05,0.1614342388160611,3.76,0.0,0.6578021181627242,0.9998747238597258,7.587716617549449e-05,1.8168084964156933e-06,7.23729474127246e-05,5.819899809375871e-07,7.629010754865147e-05,2.0175591154451245e-10,9.345819129110773e-14,5.724632608462078e-07,2.615606503520809e-07,3.551943328051753e-05,5.868189491897646e-09,6.857079332223926e-06,1.3045053210940589e-05,2.561364285012088e-05,4.961747608668422e-07,6.0518338722527944e-05,4.564806079757959e-07,6.798501972872525e-07,3.837529974680895e-08,4.700209859401575e-10,2.0176175666682898e-08,1.178443546239111e-10,3.7968166701686083e-08,3.7738900959669376e-08,4.470927994502981e-12
1.7071836128883798e-05,0.16143430620191193,3.76,0.0,0.6577918633035729,0.9998671575021745,8.150190954383052e-05,1.8827752349328894e-06,7.521472977256727e-05,5.819859998127871e-07,7.940916969420438e-05,2.0175299910260372e-10,9.345682392175865e-14,5.758837167312371e-07,2.6153293518776136e-07,3.691568401912456e-05,5.867600161880761e-09,7.133004410892581e-06,1.3582013747150816e-05,2.67108898899237e-05,5.058146433066898e-07,6.548726281705724e-05,4.992110183424046e-07,7.658198919531354e-07,4.151394907657751e-08,4.892345815364772e-10,2.264873562879751e-08,1.384437128016367e-10,4.1768293955391925e-08,4.2514012500130905e-08,5.252851819876436e-12
1.7703244947457845e-05,0.16143437363758298,3.76,0.0,0.6577813901778451,0.9998593890844728,8.732730747150195e-05,1.948723641106368e-06,7.806001139863615e-05,5.819820305492098e-07,8.252896117031702e-05,2.0175003937871232e-10,9.34554370177367e-14,5.793061336086811e-07,2.6150517092142485e-07,3.8311913975608094e-05,5.8670106893279116e-09,7.409458302152894e-06,1.411910919735449e-05,2.781461793484532e-05,5.154580756174147e-07,7.065533521264624e-05,5.447592067432155e-07,8.588146102311733e-07,4.4777245005777234e-08,5.084522074786313e-10,2.5349745019716978e-08,1.6168997497886324e-10,4.583517687794967e-08,4.767996136695659e-08,6.135297222021165e-12
1.8334653766031892e-05,0.16143444111887711,3.76,0.0,0.6577706988801166,0.9998514187203944,9.33532863695832e-05,2.014638911045736e-06,8.090893455518457e-05,5.819780731170142e-07,8.564878037091099e-05,2.0174703706236478e-10,9.34540317067427e-14,5.827297473817313e-07,2.6147736295284864e-07,3.97081228911744e-05,5.866421194349597e-09,7.686426958204849e-06,1.4656218431307467e-05,2.8924827781932653e-05,5.251028933960584e-07,7.602257733709908e-05,5.932227666279473e-07,9.591109514372626e-07,4.816518733566126e-08,5.276695294514453e-10,2.8294042674673414e-08,1.8780155591759938e-10,5.017871100736006e-08,5.325225282753366e-08,7.126562459263201e-12
1.896606258460594e-05,0.1614345086416031,3.76,0.0,0.6577597895542002,0.9998432465693408,9.957972749111858e-05,2.0805062716914967e-06,8.376164115452144e-05,5.819741274835269e-07,8.876792571873035e-05,2.0174399653025457e-10,9.345260904337648e-14,5.861537931857481e-07,2.614495166888603e-07,4.110431050723959e-05,5.865831796993845e-09,7.963896131324584e-06,1.5193220310204641e-05,3.0041518753022508e-05,5.347469311559407e-07,8.158896570071408e-05,6.446979964235267e-07,1.0669838511140743e-06,5.167776121170755e-08,5.468822135473486e-10,3.1496969251385695e-08,2.1700402938477045e-10,5.4808724011068923e-08,5.924631650313256e-08,8.235217788415433e-12
1.9597471403179986e-05,0.16143457620158,3.76,0.0,0.6577486623930209,0.9998348728362018,0.00010600646703987023,2.1463109939183464e-06,8.661827263626606e-05,5.819701936132945e-07,9.188569629001529e-05,2.0174091908224534e-10,9.345116934702479e-14,5.895775060689506e-07,2.6142163753818004e-07,4.250047656549794e-05,5.8652426171316975e-09,8.241851381468788e-06,1.5729993794629432e-05,3.116468869483702e-05,5.443880242579946e-07,8.735443191879839e-05,6.992798063164289e-07,1.1827063326970306e-06,5.531493817983744e-08,5.660859301278613e-10,3.497436028057194e-08,2.4952975948817645e-10,5.973496695067691e-08,6.567749366788612e-08,9.470091427605799e-12
2.0228880221754033e-05,0.1614346437946407,3.76,0.0,0.6577373176384482,0.9998262977711777,0.00011263329631883299,2.212038405633753e-06,8.947896984722294e-05,5.819662714680531e-07,9.50013924374307e-05,2.017378040596494e-10,9.344971246973032e-14,5.930001216724006e-07,2.613937309067108e-07,4.3896620807985817e-05,5.8646537743529495e-09,8.520278084066467e-06,1.6266418052216742e-05,3.229433398039445e-05,5.540240109687715e-07,9.331886277420587e-05,7.570616265354741e-07,1.3065492611350592e-06,5.9076677282810226e-08,5.852763576739562e-10,3.874253873725339e-08,2.8561751531386447e-10,6.496710562169198e-08,7.256102466994441e-08,1.0840254883415914e-11
2.086028904032808e-05,0.1614347114166363,3.76,0.0,0.6577257555810849,0.9998175216695591,0.00011945996191851955,2.277673904702965e-06,9.23438729220959e-05,5.819623610067455e-07,9.811431641056745e-05,2.0173465130629571e-10,9.344823838572405e-14,5.964208769088759e-07,2.613658021930598e-07,4.529274297714393e-05,5.864065387867278e-09,8.799161437986731e-06,1.6802372564934286e-05,3.343044951173034e-05,5.636527344071488e-07,9.948210031968021e-05,8.181353173081836e-07,1.4387810989425566e-06,6.296292619286682e-08,6.044491866210702e-10,4.281830714192945e-08,3.255120704504953e-10,7.051471198433397e-08,7.991203649735662e-08,1.2355007702743112e-11
2.1491697858902127e-05,0.1614347790634396,3.76,0.0,0.6577139765600126,0.9998085448714689,0.00012648616594465278,2.3432029716725884e-06,9.521312116526262e-05,5.81958462185598e-07,0.0001012237729728612,2.0173146163346458e-10,9.344674730279248e-14,5.99839010639567e-07,2.613378567838665e-07,4.668884281588132e-05,5.863477576401217e-09,9.078486473671281e-06,1.7337737235782954e-05,3.457302872392566e-05,5.732720443796055e-07,0.0001058439420197994,8.825910806635756e-07,1.579667665142703e-06,6.697362237670596e-08,6.236001231716308e-10,4.721893920067659e-08,3.69463788855748e-10,7.638725570143168e-08,8.774553051032098e-08,1.4023861704822201e-11
2.2123106677476174e-05,0.16143484673094946,3.76,0.0,0.6577019809624953,0.9997993677615638,0.00013371156628463524,2.4086111823576095e-06,9.808685293382696e-05,5.819545749581688e-07,0.00010432907001347529,2.0172823570896676e-10,9.344523939614799e-14,6.032537643465629e-07,2.613099000489385e-07,4.808492006764099e-05,5.862890458091018e-09,9.358238061419936e-06,1.7872392494650402e-05,3.57220635904365e-05,5.828797992443037e-07,0.0001124041409322874,9.505173742557e-07,1.7294718975495166e-06,7.110869428884224e-08,6.427248930761087e-10,5.196217099372642e-08,4.177281985025818e-10,8.259409579962893e-08,9.60763703607084e-08,1.5856524748197896e-11
2.275451549605022e-05,0.16143491441509428,3.76,0.0,0.6576897692236412,0.9997899907686986,0.00014113577691224523,2.4738842202914277e-06,0.00010096520552215937,5.81950699275366e-07,0.00010742951915294447,2.017249734954826e-10,9.344371467386963e-14,6.06664382799477e-07,2.612819373364754e-07,4.948097447646461e-05,5.862304150377629e-09,9.638400919816738e-06,1.840621940310595e-05,3.687754462971464e-05,5.924738678294475e-07,0.00011916240592835521,1.0220008273747755e-06,1.8884536188312742e-06,7.53680625892585e-08,6.618192453751549e-10,5.7066191723261655e-08,4.705655542833069e-10,8.914447246965996e-08,1.0491927011942574e-07,1.7862884088970365e-11
2.3385924314624267e-05,0.16143498211183596,3.76,0.0,0.6576773418260248,0.9997804143655513,0.00014875836823008976,2.5390078889670376e-06,0.00010384831504812925,5.819468350854876e-07,0.00011052443634163545,2.0172167474901093e-10,9.344217309628999e-14,6.100701147155223e-07,2.612539739684978e-07,5.087700578705549e-05,5.861718769906472e-09,9.918959624284179e-06,1.893909975798092e-05,3.8039460913104585e-05,6.020521313209665e-07,0.00012611840195162464,1.0971261593019062e-06,2.05686930679243e-06,7.975164138112832e-08,6.808789560969908e-10,6.254963403233674e-08,5.28240391659406e-10,9.604749902072673e-08,1.1428878263181982e-07,2.005298938700714e-11
2.4017333133198314e-05,0.1614350498171737,3.76,0.0,0.6576646992992643,0.9997706390682132,0.0001565788674492146,2.603968123822586e-06,0.00010673631634122993,5.819429823342783e-07,0.00011361314245001231,2.0171833953980378e-10,9.344061470076854e-14,6.134702134123125e-07,2.6122601523635566e-07,5.2273013744841066e-05,5.86113443242922e-09,1.0199898615752988e-05,1.947091619356284e-05,3.920780007400205e-05,6.116124850808487e-07,0.0001332717503151235,1.1759761001579312e-06,2.234971869298719e-06,8.425933946432442e-08,6.998998319038017e-10,6.843156390760864e-08,5.910210725185661e-10,1.0331215400366996e-07,1.2419928812062143e-07,2.2437035415801237e-11
2.464874195177236e-05,0.16143511752714743,3.76,0.0,0.6576518422195647,0.9997606654357384,0.0001645967590050919,2.668751003975357e-06,0.000109629342832794,5.819391409649823e-07,0.00011669496384955368,2.0171496815629996e-10,9.343903957866175e-14,6.168639374518852e-07,2.611980663962168e-07,5.3668998096035456e-05,5.860551252705207e-09,1.0481202209434601e-05,2.0001552282199344e-05,4.038254831825746e-05,6.211528404348782e-07,0.00014062202903579186,1.2586313143944535e-06,2.423010424253888e-06,8.889106160042561e-08,7.18877713680002e-10,7.473147017915981e-08,6.591793246715915e-10,1.1094727351748065e-07,1.3466498305505355e-07,2.5025344530563297e-11
2.5280150770346408e-05,0.16143518523784167,3.76,0.0,0.6576387712092192,0.9997504940696622,0.00017281148500916278,2.7333427637051134e-06,0.00011252752644849042,5.819353109183869e-07,0.00011976923298321873,2.0171156077923964e-10,9.343744779723851e-14,6.202505512743455e-07,2.6117013266459206e-07,5.506495858770174e-05,5.859969344403913e-09,1.0762854603683494e-05,2.0530892633117204e-05,4.1563690435805433e-05,6.306711264571526e-07,0.00014816877320587545,1.3451703270683677e-06,2.6212300850216385e-06,9.364670978494029e-08,7.378084800555651e-10,8.146925363137761e-08,7.329897764041684e-10,1.1896154371321728e-07,1.4569986930394262e-07,2.782834894846477e-11
2.5911559588920455e-05,0.16143525294538894,3.76,0.0,0.657625486936073,0.9997401256134828,0.00018122244573512614,2.7977298036566484e-06,0.00011543099750328402,5.819314921328698e-07,0.00012283528892450282,2.017081174305206e-10,9.343583938740764e-14,6.236293258201268e-07,2.61142219213986e-07,5.646089496781324e-05,5.859388820010361e-09,1.104483988893613e-05,2.1058822989291283e-05,4.2751209813498116e-05,6.401652917291545e-07,0.00015591147540050694,1.4356694530306625e-06,2.8298717516727e-06,9.852618452245812e-08,7.566880508584893e-10,8.866521573962599e-08,8.127294874842656e-10,1.2736349350861667e-07,1.573177435899569e-07,3.085657289440326e-11
2.6542968407494502e-05,0.1614353206459732,3.76,0.0,0.6576119901129497,0.9997295607521078,0.00018982900013911116,2.8618987017276567e-06,0.00011833988459903075,5.819276845444585e-07,0.00012589247792416835,2.017046381465407e-10,9.343421438522043e-14,6.269995391401289e-07,2.611143311686735e-07,5.785680698531374e-05,5.858809790733529e-09,1.1327142056713591e-05,2.158523032220715e-05,4.394508844911811e-05,6.496333060475433e-07,0.00016384958612070932,1.5302027291513839e-06,3.0491719084211784e-06,1.0352938610045317e-07,7.755123904907514e-10,9.634004704815742e-08,8.98677478008335e-10,1.361614875260242e-07,1.6953218726128537e-07,3.4120614664985364e-11
2.717437722606855e-05,0.16143538833583326,3.76,0.0,0.6575982814970437,0.9997188002112716,0.0001986304664127703,2.925836223627724e-06,0.00012125431452487641,5.819238880868866e-07,0.0001289401539437129,2.0170112306810787e-10,9.343257285338507e-14,6.303604769926809e-07,2.6108647360056397e-07,5.925269439017706e-05,5.858232366416859e-09,1.1609745008674623e-05,2.2110002924353383e-05,4.514530696654503e-05,6.590731620844718e-07,0.00017198251427099766,1.62884184969633e-06,3.2793624275958496e-06,1.0865621585750574e-07,7.942775112219683e-10,1.0451481520532016e-07,9.911142564459993e-10,1.4536371926579612e-07,1.8235655639612923e-07,3.7631128662528924e-11
2.7805786044642596e-05,0.16143545601126583,3.76,0.0,0.6575843618892774,0.9997078447569171,0.00020762612256826216,2.989529333102228e-06,0.00012417441216061822,5.819201026916487e-07,0.00013197767917465516,2.0169757237152228e-10,9.343091486473304e-14,6.337114334260693e-07,2.6105865152514477e-07,6.064855693346595e-05,5.857656655450675e-09,1.1892632565706053e-05,2.26330304992822e-05,4.6351844632048626e-05,6.68482877012984e-07,0.00018030962767070165,1.7316561049637254e-06,3.52067038047275e-06,1.139065774417808e-07,8.129794763950735e-10,1.1321095267265796e-07,1.0903213482124561e-09,1.5497820452675436e-07,1.9580397225441437e-07,4.139880744972813e-11
2.8437194863216643e-05,0.16143552366862887,3.76,0.0,0.6575702321336225,0.9996966951945498,0.00021681520705407235,3.0529652018058973e-06,0.00012710030038318035,5.819163282880566e-07,0.00013500442454280077,2.016939861934135e-10,9.342924048418799e-14,6.370517113456097e-07,2.6103086989753864e-07,6.204439436739012e-05,5.857082764687327e-09,1.2175788477037323e-05,2.315420424909221e-05,4.75646793716783e-05,6.77860494094047e-07,0.0001888302535980742,1.8387123232792064e-06,3.773317855276256e-06,1.1928037805568642e-07,8.316144035388543e-10,1.2245024412502778e-07,1.196580826062562e-09,1.6501277508449858e-07,2.0988731209019413e-07,4.5434363874279634e-11
2.906860368179069e-05,0.16143559130434448,3.76,0.0,0.6575558931163925,0.999685352368561,0.00022619691940058636,3.116131218805293e-06,0.00013003209997634155,5.819125648033022e-07,0.00013801977019671518,2.016903646450716e-10,9.34275497721722e-14,6.403806230645093e-07,2.6100313360869323e-07,6.344020644536309e-05,5.8565107993593796e-09,1.2459196429366247e-05,2.3673416959199716e-05,4.878378778971761e-05,6.87204084213138e-07,0.0001975436793661979,1.9500748164373175e-06,4.037521782636131e-06,1.247775296827306e-07,8.501784673825696e-10,1.322548135593588e-07,1.3101748435648636e-09,1.7547507263756784e-07,2.2461920033724997e-07,4.974851331140343e-11
2.9700012500364737e-05,0.161435658914902,3.76,0.0,0.6575413457655009,0.9996738171615229,0.00023577042089427484,3.1790149996954347e-06,0.00013296992954384707,5.819088121625174e-07,0.0001410231059796624,2.016867078607743e-10,9.342584279615496e-14,6.436974908377195e-07,2.609754474816979e-07,6.483599292205814e-05,5.855940863000834e-09,1.2742840055982983e-05,2.41905630802693e-05,5.000914518817045e-05,6.965117473624321e-07,0.00020644915292965062,2.0658053286689375e-06,4.313493768766911e-06,1.30397950292705e-07,8.68667902768082e-10,1.426471111301185e-07,1.4313851728779524e-09,1.8637254303073478e-07,2.4001200017937987e-07,5.4351956070823756e-11
3.0331421318938784e-05,0.16143572649686075,3.76,0.0,0.6575265910496926,0.9996620904934567,0.00024553483527929955,3.2416043953219644e-06,0.000135913905426026,5.819050702888373e-07,0.0001440138318843014,2.016830160059003e-10,9.34241196325671e-14,6.470016473778804e-07,2.609478162682239e-07,6.62317535534632e-05,5.855373057371189e-09,1.3026702945879418e-05,2.470553880717967e-05,5.124072558724389e-05,7.057816140718333e-07,0.0002155458835208487,2.185962989205534e-06,4.601439936614023e-06,1.3614156502145636e-07,8.870790074551417e-10,1.5364989972993745e-07,1.560492748011229e-09,1.9771243076401473e-07,2.5607780551581165e-07,5.925536001324102e-11
3.096283013751283e-05,0.1614357940468524,3.76,0.0,0.6575116299777437,0.999650173321076,0.00025548924948531714,3.303887500099484e-06,0.00013886414162002654,5.819013391034607e-07,0.00014699135848949006,2.0167928925164439e-10,9.342238036071373e-14,6.502924363525248e-07,2.6092024464509486e-07,6.762748809693468e-05,5.854807482382535e-09,1.3310768652831351e-05,2.521824215491066e-05,5.247850174679222e-05,7.15011846788925e-07,0.0002248330423149404,2.3106042685015415e-06,4.901560775188986e-06,1.4200830732165336e-07,9.054081448158055e-10,1.6528624133417863e-07,1.697777214705445e-09,2.0950177379516874e-07,2.728284333311301e-07,6.446934341954426e-11
3.1594238956086874e-05,0.16143586156158415,3.76,0.0,0.6574964635976365,0.9996380666370043,0.0002656327143802342,3.365852659914375e-06,0.0001418207497037691,5.818976185257161e-07,0.0001499551073786114,2.016755277615742e-10,9.342062505952276e-14,6.535692128618817e-07,2.608927372109978e-07,6.902319631125002e-05,5.854244236029967e-09,1.3595020704441047e-05,2.57285730312493e-05,5.372244518868371e-05,7.242006412030388e-07,0.00023430976312208463,2.4397829381659046e-06,5.214050997293699e-06,1.479981200811132e-07,9.236517464143928e-10,1.775794831285293e-07,1.8435164880184429e-09,2.2174739864263103e-07,2.9027541647806166e-07,7.000445815410768e-11
3.222564777466092e-05,0.1614359290378405,3.76,0.0,0.6574810929957083,0.9996257714689694,0.00027596424554663713,3.4274884796019457e-06,0.00014478383876370855,5.818939084731269e-07,0.00015290451153888838,2.0167173170151366e-10,9.341885380988047e-14,6.568313438966878e-07,2.608652984833411e-07,7.041887795665942e-05,5.853683414325275e-09,1.3879442611127942e-05,2.623643330622155e-05,5.497252622005169e-05,7.333462275097547e-07,0.00024397514310591157,2.573550034644182e-06,5.5390994058109674e-06,1.5411095670542558e-07,9.41806314469693e-10,1.9055324343893608e-07,1.9979863186512086e-09,2.3445591579496393e-07,3.084299968803924e-07,7.587117316159727e-11
3.285705659323497e-05,0.16143599647248608,3.76,0.0,0.6574655192957758,0.999613288878977,0.00028648282408059045,3.488783829991199e-06,0.00014775351532648567,5.818902088614771e-07,0.00015583901574119988,2.0166790125051918e-10,9.341706669722789e-14,6.600782087753959e-07,2.608379328952591e-07,7.181453279493564e-05,5.85312511123414e-09,1.4164017875055547e-05,2.674172687816413e-05,5.622871395738951e-05,7.424468716155897e-07,0.0002538282435269312,2.7119538266833303e-06,5.876888768715257e-06,1.6034678216178862e-07,9.598684241964133e-10,2.0423139748339366e-07,2.1614598689977252e-09,2.4763371543215333e-07,3.273031191622163e-07,8.207985833474382e-11
3.3488465411809015e-05,0.1614360638624674,3.76,0.0,0.657449743658235,0.9996006199624643,0.0002971873974114712,3.549727854511923e-06,0.00015072988329453758,5.818865196048765e-07,0.0001587580768999661,2.0166403659873593e-10,9.341526381101318e-14,6.63309199560215e-07,2.608106447927639e-07,7.32101605894234e-05,5.852569418616608e-09,1.4448729998982867e-05,2.7244359736360175e-05,5.749097635144877e-05,7.515008762829249e-07,0.0002638680905096253,2.8550397866018786e-06,6.227595702934309e-06,1.6670557398116826e-07,9.778347260232383e-10,2.1863806296523736e-07,2.3342072998468983e-09,2.6128696346323536e-07,3.46905424708638e-07,8.864076878843585e-11
