Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908)
5.7242291546923265e-06,0.20819626533513808,3.76,0.0,0.5812071901308834,0.9998034765492827,2.874491300027974e-05,2.3722125099445145e-06,6.394221370403252e-05,1.688103097835529e-06,7.02121303792406e-05,2.5735060914339406e-10,2.1360586216945041e-13,1.5137699757866938e-06,5.87907438786766e-07,3.0739872930947035e-05,2.1901048237387215e-08,4.139995076397407e-06,4.598879009078911e-06,2.0771598879708982e-05,1.1798133222883185e-06,1.5649400643107627e-05,2.0591621512854026e-07,1.0788628922224803e-07,1.9533600490626473e-08,5.150853400139466e-10,5.233026458870493e-09,1.783322351987204e-11,3.43164786484125e-08,8.774089671060936e-09,2.756351400861197e-13,1.525096055100754e-11,2.152828425449457e-14,0.00013237752121978365,9.379785397035604e-17,1.6665306477959787e-13,1.6555974810604237e-11,1.0290977256230941e-10,2.2554626358636393e-09,2.7409147873592287e-14
5.800237992043712e-06,0.2081962967639176,3.76,0.0,0.5812051230386397,0.9998023124561345,2.9434036648469578e-05,2.397272607846758e-06,6.482442259561913e-05,1.6880841250879715e-06,7.128300008856666e-05,2.5736996465829056e-10,2.136109324974397e-13,1.5153335052623572e-06,5.878882931974466e-07,3.117804649236753e-05,2.190036558625742e-08,4.198114958544383e-06,4.67005945785958e-06,2.1086769034442323e-05,1.184490391330799e-06,1.6118280622588074e-05,2.1155672047272478e-07,1.1283113709991063e-07,2.011808945282476e-08,5.229425461654862e-10,5.430069458399943e-09,1.8817038530488555e-11,3.5169309819042854e-08,9.176304270148804e-09,2.9085678724176697e-13,1.5673661318636098e-11,2.2118744149819024e-14,0.0001323773660624744,9.81428308406174e-17,1.7115475457828828e-13,1.7054298486619402e-11,1.0602037344582639e-10,2.2956058693050414e-09,2.823490111605501e-14
5.876246829395097e-06,0.20819632820280728,3.76,0.0,0.5812030477982708,0.9998011410769079,3.0130407694065185e-05,2.422339615083499e-06,6.570674314657372e-05,1.6880651425125487e-06,7.235442130878157e-05,2.5738718848330135e-10,2.1361526952810124e-13,1.5168979965568574e-06,5.878691374833883e-07,3.1616214727362136e-05,2.189968283094544e-08,4.256253004935348e-06,4.741276882167759e-06,2.1402261393147032e-05,1.1891678949713412e-06,1.659426319486802e-05,2.173051587730422e-07,1.179268293587308e-07,2.0711337632289532e-08,5.308037689076162e-10,5.632487121577971e-09,1.9842380029283435e-11,3.6035990513292155e-08,9.590793278713369e-09,3.067215709435495e-13,1.6103829156416495e-11,2.2719557447128325e-14,0.00013237721185147092,1.0262187420493931e-16,1.7573182698938959e-13,1.7560313763895643e-11,1.0917946771284254e-10,2.3357810610127414e-09,2.9073409427054087e-14
5.952255666746482e-06,0.20819635965174837,3.76,0.0,0.5812009644076914,0.9997999624112515,3.0834028232017435e-05,2.447413560759148e-06,6.658917704217459e-05,1.6880461502877482e-06,7.342638640176686e-05,2.5740248136308663e-10,2.136189421301809e-13,1.518463438642366e-06,5.878499718715575e-07,3.2054377632462676e-05,2.1898999981192318e-08,4.314409122750427e-06,4.812530766333759e-06,2.17180761280707e-05,1.1938460726913175e-06,1.707735199485392e-05,2.231628284819243e-07,1.231757104688875e-07,2.1313346974369228e-08,5.386689520334623e-10,5.840381913960317e-09,2.0910476115540212e-11,3.691665251075892e-08,1.0017747740088286e-08,3.232485300522789e-13,1.6541543524367876e-11,2.333083341504287e-14,0.00013237705584993474,1.0723709797130338e-16,1.8038506162055835e-13,1.8074035695172175e-11,1.1238714336215303e-10,2.3759871558223565e-09,2.9924697672506894e-14
6.028264504097867e-06,0.20819639111068153,3.76,0.0,0.5811988728647837,0.9997987764554648,3.15449003624012e-05,2.472494448993134e-06,6.747172597047309e-05,1.688027148574906e-06,7.449888780026434e-05,2.574160249797688e-10,2.136220126877518e-13,1.5200298205851317e-06,5.878307965761096e-07,3.249253520430167e-05,2.189831704626066e-08,4.372583218863237e-06,4.883820600291946e-06,2.2034213409122547e-05,1.198525130140283e-06,1.756755060692607e-05,2.2913102789365484e-07,1.285801272279266e-07,2.1924119367868467e-08,5.465380398125357e-10,6.053857526285582e-09,2.2022575232547795e-11,3.781142760855526e-08,1.045735889917418e-08,3.404570191601799e-13,1.6986884055308076e-11,2.3952681435878923e-14,0.0001323768987163083,1.1199061668650135e-16,1.851152429608112e-13,1.8595479663316298e-11,1.156434891150481e-10,2.4162231665263717e-09,3.078879126473072e-14
6.104273341449253e-06,0.20819642257954749,3.76,0.0,0.5811967731674097,0.9997975832061895,3.226302618287535e-05,2.4975822623562793e-06,6.835439162221712e-05,1.688008137522533e-06,7.557191799639031e-05,2.574279839329115e-10,2.136245377157553e-13,1.5215971315379157e-06,5.878116118011228e-07,3.293068743960302e-05,2.189763403503474e-08,4.430775199845492e-06,4.955145878620401e-06,2.2350673403894324e-05,1.2032052438119184e-06,1.806486256542043e-05,2.3521105508964194e-07,1.34142428703867e-07,2.254365664589212e-08,5.544109769192927e-10,6.273018874302187e-09,2.317994617993723e-11,3.8720447616032596e-08,1.0909818198061272e-08,3.5836670875073686e-13,1.743993054294632e-11,2.4585211107434244e-14,0.00013237674081353025,1.1688454892201285e-16,1.899231603746423e-13,1.9124661384509686e-11,1.189485944228055e-10,2.4564881675601472e-09,3.1665716165220127e-14
6.180282178800638e-06,0.20819645405828643,3.76,0.0,0.5811946653134216,0.9997963826607815,3.298840778271561e-05,2.5226769645970514e-06,6.923717569078302e-05,1.6879891172691083e-06,7.664546953248746e-05,2.5743850738476083e-10,2.1362656841759525e-13,1.5231653607314077e-06,5.877924177424347e-07,3.3368834335175556e-05,2.1896950956089354e-08,4.488984971971084e-06,5.026506099881654e-06,2.2667456277678433e-05,1.2078865647423529e-06,1.8569291355004116e-05,2.414042078875859e-07,1.3986496618029461e-07,2.3171960586537253e-08,5.622877084413049e-10,6.497972098541679e-09,2.438387812086137e-11,3.964384434987981e-08,1.137531727180515e-08,3.7699758536483225e-13,1.7900762931405064e-11,2.5228532238929544e-14,0.00013237658183742887,1.2192101521977015e-16,1.9480960809630586e-13,1.9661596911070505e-11,1.2230254947328516e-10,2.4967812896497356e-09,3.255549889416777e-14
6.332299853503408e-06,0.20819651704514233,3.76,0.0,0.5811904251270168,0.9997939596696486,3.446094659819583e-05,2.5728868136547555e-06,7.100310586453766e-05,1.6879510496769025e-06,7.87941069883781e-05,2.5745577820188753e-10,2.1362932894811078e-13,1.5263045310838024e-06,5.877540025258507e-07,3.424511209475794e-05,2.189558462816003e-08,4.605457513287734e-06,5.169329380971856e-06,2.3301991312075693e-05,1.217253328432158e-06,1.9599513119957e-05,2.541350798697842e-07,1.518001649003521e-07,2.4454875297627257e-08,5.780523364342626e-10,6.965684859329481e-09,2.6936683474107946e-11,4.153429526410648e-08,1.2346202214543134e-08,4.165044262982221e-13,1.8846105863257842e-11,2.6547988927007518e-14,0.00013237626102709175,1.3243004364712185e-16,2.0482129570232565e-13,2.0758795290823517e-11,1.291573732847204e-10,2.577448664935061e-09,3.437374673304523e-14
6.469115760735902e-06,0.20819657376647233,3.76,0.0,0.5811865810421333,0.9997917539958755,3.5811066919782026e-05,2.618098564153078e-06,7.259286504599527e-05,1.6879167586216957e-06,8.072958964395945e-05,2.574676415538934e-10,2.1363054478185375e-13,1.5291328180332752e-06,5.87719398919451e-07,3.503374378607535e-05,2.1894354782724192e-08,4.7103426999549e-06,5.297984870505346e-06,2.387417870091575e-05,1.2256886410887061e-06,2.0551086221604418e-05,2.659927668303308e-07,1.6311348227769654e-07,2.5639497255837218e-08,5.92252933195067e-10,7.40752442793155e-09,2.940679675662584e-11,4.3286191862721995e-08,1.3266520970359414e-08,4.5473401910201434e-13,1.972434701982765e-11,2.7773511710936155e-14,0.0001323759689983918,1.423969555852959e-16,2.1410845547357695e-13,2.1772959858122216e-11,1.3549470089723628e-10,2.6501377463882956e-09,3.605442115503543e-14
6.605931667968395e-06,0.20819663051884796,3.76,0.0,0.5811827104966788,0.9997895246386596,3.718472761247581e-05,2.6633314213493193e-06,7.418303434709058e-05,1.6878824396192568e-06,8.266664705583111e-05,2.5747660531753235e-10,2.1363076030522996e-13,1.531963915284239e-06,5.876847680212636e-07,3.5822358130482935e-05,2.1893124841540745e-08,4.815284059056128e-06,5.426745904707645e-06,2.4447414684750065e-05,1.234129337156821e-06,2.1525769805964655e-05,2.7823714746538765e-07,1.7498262679775905e-07,2.6852548397555414e-08,6.064649813525726e-10,7.869836318045828e-09,3.204874746340295e-11,4.508671893052478e-08,1.4232077268675487e-08,4.956255332363893e-13,2.0629063682247537e-11,2.903571389247488e-14,0.00013237567378245437,1.5285876031702317e-16,2.2366262740758486e-13,2.281251202657954e-11,1.4199173856615141e-10,2.722906535200375e-09,3.777719324964574e-14
6.742747575200888e-06,0.20819668730191287,3.76,0.0,0.5811788134785986,0.9997872715824139,3.858194002895996e-05,2.708584733739543e-06,7.577362373093656e-05,1.6878480933004039e-06,8.460523675100015e-05,2.574831403080796e-10,2.1363013716944186e-13,1.534797761819386e-06,5.876501108071584e-07,3.6610955111946316e-05,2.1891894848372614e-08,4.920281033649874e-06,5.555609641681989e-06,2.5021700146075576e-05,1.2425757038391761e-06,2.2523582429299205e-05,2.9087577518988085e-07,1.8742138392950982e-07,2.8094037171170183e-08,6.206881680765502e-10,8.353283781520216e-09,3.48707900293538e-11,4.6936644914465906e-08,1.5243995138510436e-08,5.393069532183577e-13,2.156072635572001e-11,3.0335241217579947e-14,0.00013237537549873617,1.6382790554086636e-16,2.3348861889970425e-13,2.387755787944196e-11,1.4864903965116975e-10,2.7957514621537367e-09,3.954223832277152e-14
6.8795634824333815e-06,0.20819674411530692,3.76,0.0,0.5811748899761713,0.9997849948122461,4.000271515842446e-05,2.7538577773269717e-06,7.736464318369359e-05,1.6878137202784237e-06,8.654531637213919e-05,2.574876412225896e-10,2.1362881089423747e-13,1.5376342968676368e-06,5.876154282306803e-07,3.739953471507651e-05,2.189066484613785e-08,5.02533306391657e-06,5.684573249568384e-06,2.559703594409322e-05,1.2510279310860018e-06,2.354454214094576e-05,3.0391619710985076e-07,2.004435578279296e-07,2.9363971484834543e-08,6.349221813981689e-10,8.858542894454805e-09,3.788139212978186e-11,4.883673799583256e-08,1.6303400282788788e-08,5.859095730020609e-13,2.2519806450723806e-11,3.167274056910566e-14,0.00013237507408089144,1.7531686017913765e-16,2.43591288034042e-13,2.4968207206855768e-11,1.55467165688555e-10,2.8686692559068127e-09,4.134973781959619e-14
7.0163793896658746e-06,0.2081968009586695,3.76,0.0,0.5811709399780609,0.999782694313778,4.144706359438951e-05,2.7991497700959925e-06,7.895610271363291e-05,1.6877793211542447e-06,8.848684363187178e-05,2.5749043866591417e-10,2.136268949993346e-13,1.5404734598185657e-06,5.875807212280985e-07,3.818809692510726e-05,2.1889434877097695e-08,5.130439587202507e-06,5.813633903001291e-06,2.6173422914786248e-05,1.2594861312409893e-06,2.4588666484302608e-05,3.1736595326654165e-07,2.140629702243683e-07,3.06623587124279e-08,6.49166709867471e-10,9.386302545915384e-09,4.108923429286216e-11,5.078776601717719e-08,1.741141999304436e-08,6.355679899479788e-13,2.3506776157746475e-11,3.304885979727545e-14,0.00013237476946025443,1.8733811360469599e-16,2.5397554346450187e-13,2.6084573537391396e-11,1.6244668648441127e-10,2.9416568993499934e-09,4.3199879376375696e-14
7.153195296898368e-06,0.20819685783163785,3.76,0.0,0.5811669634733585,0.999780370072986,4.291499550854507e-05,2.8444598837338273e-06,8.05480123502021e-05,1.6877448965201076e-06,9.042977627656633e-05,2.574918094563218e-10,2.136244845447506e-13,1.5433151901519096e-06,5.875459907222974e-07,3.897664172787696e-05,2.1888204983000687e-08,5.23560003806139e-06,5.942788780292873e-06,2.6750861870970927e-05,1.2679503549324474e-06,2.5655972497354666e-05,3.312325758767811e-07,2.2829345928400884e-07,3.19892056991372e-08,6.634214422833861e-10,9.937264425150901e-09,4.450320941332333e-11,5.279049640903143e-08,1.8569183061644144e-08,6.884200972688339e-13,2.4522108328790314e-11,3.4464247559477286e-14,0.00013237446172714945,1.99904175049064e-16,2.646463442849351e-13,2.7226774166886424e-11,1.6958818020867165e-10,3.014711591524692e-09,4.5092856868713676e-14
7.290011204130861e-06,0.20819691473384838,3.76,0.0,0.5811629604516108,0.9997780220764726,4.440652063237442e-05,2.889787251829424e-06,8.214038214323978e-05,1.6877104469620638e-06,9.237407206161674e-05,2.5749198416940676e-10,2.1362165871574425e-13,1.5461594273893724e-06,5.875112376255015e-07,3.976516910981604e-05,2.1886975205183512e-08,5.340813848287833e-06,6.072035061507445e-06,2.732935360232159e-05,1.276420602177205e-06,2.674647671284375e-05,3.455235886932103e-07,2.4314887861709925e-07,3.3344518765981956e-08,6.776860675197808e-10,1.0512143009643752e-08,4.813242225324696e-11,5.4845696128254357e-08,1.9777819705873555e-08,7.446070762768157e-13,2.5566276382414555e-11,3.5919553204525845e-14,0.00013237415086096352,2.1302757283913604e-16,2.7560869990362597e-13,2.8394930180363228e-11,1.768922334756531e-10,3.0878307193348645e-09,4.702887044821914e-14
7.426827111363354e-06,0.20819697166493556,3.76,0.0,0.581158930902857,0.9997756503114055,4.592164823457799e-05,2.9351309799116818e-06,8.373322216182806e-05,1.6876759730628938e-06,9.431968872203993e-05,2.574911567431037e-10,2.136184841209982e-13,1.5490061110360164e-06,5.874764628425838e-07,4.055367905793118e-05,2.1885745584693483e-08,5.446080446964668e-06,6.201369926163855e-06,2.790889887538771e-05,1.2848968359497393e-06,2.7860195158216706e-05,3.6024650606527653e-07,2.5864309581315777e-07,3.4728303716204036e-08,6.919602743069434e-10,1.1111665546082414e-08,5.198618862491032e-11,5.695413156772909e-08,2.1038461455456158e-08,8.042733836751328e-13,2.6639754172048557e-11,3.7415426597724934e-14,0.00013237383679401808,2.2672085309946705e-16,2.86867669836892e-13,2.958916648106089e-11,1.843594414628237e-10,3.1610118210666716e-09,4.900812659039242e-14
7.563643018595847e-06,0.2081970286245335,3.76,0.0,0.5811548748176473,0.9997732547652919,4.7460387109253035e-05,2.9804901506578813e-06,8.532654249351214e-05,1.6876414754034098e-06,9.626658395808828e-05,2.5748948983569594e-10,2.1361501663567133e-13,1.5518551805514114e-06,5.874416672727126e-07,4.134217155979738e-05,2.1884516162349477e-08,5.551399260493891e-06,6.3307905521007334e-06,2.848949843358904e-05,1.2933789892117984e-06,2.8997143355330655e-05,3.7540883230029287e-07,2.7478999140360655e-07,3.6140565839535696e-08,7.062437511194245e-10,1.1736572035676117e-08,5.607403471196923e-11,5.911656849495056e-08,2.235224107301313e-08,8.675667410013745e-13,2.7743015901613324e-11,3.895251800262608e-14,0.00013237351963720254,2.4099657899999815e-16,2.984283635367678e-13,3.080961180692922e-11,1.9199040799467053e-10,3.234252565598698e-09,5.103083812192933e-14
7.70045892582834e-06,0.2081970856122743,3.76,0.0,0.5811507921870593,0.9997708354262761,4.902274556567897e-05,3.025863828360394e-06,8.69203532433963e-05,1.6876069545632843e-06,9.821471542400051e-05,2.5748711981009236e-10,2.1361130310722118e-13,1.5547065753246075e-06,5.874068518106585e-07,4.213064660355131e-05,2.188328697878949e-08,5.656769712631231e-06,6.460294114575536e-06,2.907115299719574e-05,1.3018669709070918e-06,3.0157336319890123e-05,3.910180609198747e-07,2.9160345765318865e-07,3.758130991696472e-08,7.205361861021997e-10,1.2387615215671254e-08,6.040569621205681e-11,6.133377198076365e-08,2.3720292461458832e-08,9.346381213060916e-13,2.887653603487293e-11,4.0531477970968193e-14,0.00013237319938596057,2.558673298816317e-16,3.1029594018956936e-13,3.2056398746607823e-11,1.9978574564039776e-10,3.3075507326144747e-09,5.309722424789041e-14
7.837274833060833e-06,0.20819714262778982,3.76,0.0,0.581146683002708,0.9997683922832284,5.060873142175506e-05,3.0712510617623614e-06,8.851466453339729e-05,1.6875724111214388e-06,0.0001001640407216868,2.5748416013418084e-10,2.136073825210671e-13,1.5575602346598271e-06,5.873720173475733e-07,4.291910417788712e-05,2.188205807449914e-08,5.762191224514219e-06,6.589877785750741e-06,2.965386326330411e-05,1.3103606697538233e-06,3.134078856085958e-05,4.070816740471407e-07,3.0909739752774596e-07,3.9050540224756846e-08,7.348372670267495e-10,1.3065560542492313e-08,6.499111749157037e-11,6.360650634061375e-08,2.5143750584990613e-08,1.005641736011645e-12,3.0040789224315185e-11,4.215295725153877e-14,0.00013237287583044017,2.713457002722302e-16,3.2247560852506576e-13,3.332966374897832e-11,2.0774607579852304e-10,3.380904198841369e-09,5.5207510567324175e-14
8.11090664752582e-06,0.20819725674066614,3.76,0.0,0.5811383849419351,0.9997634345418414,5.3851614100882284e-05,3.1620623331618157e-06,9.170482929983798e-05,1.687503258748077e-06,0.00010406610291459938,2.5747683503078295e-10,2.1359904501722525e-13,1.5632741037053655e-06,5.873022949707173e-07,4.4495966875838216e-05,2.1879601265124313e-08,5.973185099187309e-06,6.8492741237731895e-06,3.082245357535617e-05,1.3273646996559397e-06,3.37775263698482e-05,4.4060192068642993e-07,3.461823558426179e-07,4.207447414317787e-08,7.63464115528353e-10,1.4505282927063734e-08,7.496405372473141e-11,6.832162072344812e-08,2.8161431613133056e-08,1.160078605447891e-12,3.2463393810339555e-11,4.552607697327928e-14,0.0001323722192590628,3.0417574918221484e-16,3.4779230133145614e-13,3.5956193099141904e-11,2.2416424402890851e-10,3.5277689249492527e-09,5.956071825098037e-14
8.357175280544307e-06,0.2081973595335285,3.76,0.0,0.5811308258006456,0.9997588910606987,5.68510823385495e-05,3.243829084312372e-06,9.457779129220186e-05,1.6874409501245622e-06,0.00010758161516029282,2.574690241202801e-10,2.1359110757345425e-13,1.5684237194796888e-06,5.872394887450478e-07,4.591508345641834e-05,2.1877391495956578e-08,6.163248351159304e-06,7.082976349005581e-06,3.1877801876445256e-05,1.3426864921776474e-06,3.605027227653407e-05,4.7239893872737137e-07,3.820256880359903e-07,4.4893470315574295e-08,7.892547065185401e-10,1.5900977133912697e-08,8.491155127076635e-11,7.276278889336467e-08,3.107823991694592e-08,1.314132794963188e-12,3.4753607685766026e-11,4.871382906268749e-14,0.00013237161811098058,3.359274812257555e-16,3.7169793773221065e-13,3.8412072689423854e-11,2.395112881092538e-10,3.660116465827382e-09,6.363113846006571e-14
8.603443913562795e-06,0.20819746241060916,3.76,0.0,0.5811231805203967,0.9997542703020388,5.99272017936448e-05,3.3256245462784607e-06,9.745253312497911e-05,1.687378577288194e-06,0.00011110033307371736,2.574603792316114e-10,2.1358286941795334e-13,1.5735797232136023e-06,5.871766347345047e-07,4.733414328529895e-05,2.187518325737523e-08,6.3534679180653165e-06,7.316893957915101e-06,3.293658043224859e-05,1.3580245450842414e-06,3.8398580643920885e-05,5.057839263438852e-07,4.2029033337694205e-07,4.780480582041217e-08,8.150684328669584e-10,1.739631772778042e-08,9.584530783614392e-11,7.739572181391154e-08,3.419225561582035e-08,1.4834719465381228e-12,3.715077873390712e-11,5.204946169936172e-14,0.00013237100631530288,3.6984437348739236e-16,3.9669799427938496e-13,4.0956040479270814e-11,2.554029862740726e-10,3.792613130491452e-09,6.784759735676148e-14
8.849712546581283e-06,0.20819756536972933,3.76,0.0,0.5811154490728546,0.999749572217692,6.307999957031175e-05,3.407442919969323e-06,0.00010032911432091209,1.687316143634918e-06,0.00011462200696619966,2.574511245431656e-10,2.1357440776378085e-13,1.5787417565071939e-06,5.871137380937493e-07,4.8753146316244655e-05,2.1872976783182246e-08,6.5438403335969156e-06,7.5510103009726825e-06,3.3998792465636334e-05,1.373377889073214e-06,4.082251766476851e-05,5.408000117773292e-07,4.610575998838271e-07,5.080848798403745e-08,8.409034559955711e-10,1.8996225794934746e-08,1.0783071348923972e-10,8.222484054016814e-08,3.751012389056471e-08,1.6691101735109237e-12,3.9657672009463155e-11,5.553676366707855e-14,0.00013237038490615578,4.060003085358923e-16,4.228246035597405e-13,4.3589032464995476e-11,2.718432953548546e-10,3.9252484391889274e-09,7.221164290944453e-14
9.09598117959977e-06,0.20819766840870277,3.76,0.0,0.5811076314358004,0.9997447967699138,6.630949731060993e-05,3.489278372914064e-06,0.00010320759450951809,1.6872536525686646e-06,0.00011814638647827135,2.5744141910129035e-10,2.1356577738981092e-13,1.5839094596538577e-06,5.870508039749162e-07,5.017209250868625e-05,2.1870772306854078e-08,6.734362106508438e-06,7.785308683823449e-06,3.5064440953064476e-05,1.3887455116858396e-06,4.332214414821917e-05,5.774901465251214e-07,5.044088102422351e-07,5.3904519227468475e-08,8.667579324891998e-10,2.0705753985603426e-08,1.2093524763079703e-10,8.725455274200372e-08,4.1038493608866726e-08,1.872094010457973e-12,4.227704904210827e-11,5.917951857040955e-14,0.000132369750040928,4.444692586777169e-16,4.501103938080249e-13,4.631202511971424e-11,2.888362733111803e-10,4.058012194731997e-09,7.672489011402621e-14
9.342249812618259e-06,0.20819777152533758,3.76,0.0,0.581099727593172,0.9997399439160192,6.9615711167829e-05,3.5711250513583745e-06,0.00010608803341186539,1.6871911075020514e-06,0.00012167322061004333,2.5743137369415735e-10,2.135570166839909e-13,1.5890824716672638e-06,5.869878375300552e-07,5.15909818277068e-05,2.1868570061605693e-08,6.925029721177423e-06,8.01977236903336e-06,3.613352862390654e-05,1.4041263720035315e-06,4.5897515507202116e-05,6.15897093024918e-07,5.504252800677192e-07,5.7092897162917295e-08,8.926300141770191e-10,2.2530085972736522e-08,1.352284503896432e-10,9.248925152642708e-08,4.4784015672936906e-08,2.0935019690992213e-12,4.501166684713307e-11,6.298150301246056e-14,0.00013236910837599106,4.853252583911754e-16,4.785884817606285e-13,4.912603510044943e-11,3.063860812689783e-10,4.1908944096807705e-09,8.138902055866113e-14
9.588518445636747e-06,0.2081978747174363,3.76,0.0,0.5810917375351169,0.9997350136276808,7.299865177280379e-05,3.6529770954550083e-06,0.00010897049082428513,1.6871285118579627e-06,0.00012520225774596242,2.5742107219495285e-10,2.135481546527463e-13,1.5942604302954398e-06,5.869248439147288e-07,5.300981424402171e-05,2.186637028052903e-08,7.115839638205533e-06,8.254384577232067e-06,3.7206057959752485e-05,1.4195194194742315e-06,4.854868174514334e-05,6.560634114822251e-07,5.991882946858451e-07,6.037361469686909e-08,9.185178485412984e-10,2.4474535878771784e-08,1.5078189221241075e-10,9.793331417728931e-08,4.8753341254213916e-08,2.334444064704001e-12,4.786427683549058e-11,6.694648574969781e-14,0.0001323684577789416,5.286423930033176e-16,5.082924647309263e-13,5.2032118947061244e-11,3.2449698569314026e-10,4.323885214864494e-09,8.620578187449446e-14
9.810160215353385e-06,0.20819796765302695,3.76,0.0,0.5810844727655482,0.9997305101458678,7.610890401631407e-05,3.726643678194499e-06,0.00011156647779059089,1.687072135371154e-06,0.0001283800663316976,2.574116372130133e-10,2.1354011131311846e-13,1.5989245220650175e-06,5.86868130694219e-07,5.428671474722443e-05,2.1864392776971334e-08,7.287687288064863e-06,8.465648653078556e-06,3.817427883635499e-05,1.4333827093412922e-06,5.099957293861778e-05,6.937523634442104e-07,6.45490442491296e-07,6.34052012664404e-08,9.418288336693478e-10,2.633173834837663e-08,1.6591825621550879e-10,1.030155807180522e-07,5.2522582247874444e-08,2.5689360303849138e-12,5.053477786205817e-11,7.065744109367976e-14,0.00013236785978515615,5.697933558796852e-16,5.361023381815552e-13,5.4727222586831285e-11,3.412801501083494e-10,4.44366168611155e-09,9.067286351665096e-14
9.999999999999997e-06,0.20819806064635163,3.76,0.0,0.5810781948476723,0.9997266029441613,7.882230149454999e-05,3.7897367489602446e-06,0.00011379135442860778,1.687023819528243e-06,0.00013110302808006029,2.574034614904253e-10,2.135331812993411e-13,1.6029221431141446e-06,5.868195435699266e-07,5.538036414823087e-05,2.186270087838317e-08,7.434964970114655e-06,8.646675296281354e-06,3.900579477938697e-05,1.4452634222118557e-06,5.314766406875977e-05,7.272171353445813e-07,6.870148805713839e-07,6.606125550470695e-08,9.61802994905913e-10,2.800639350031095e-08,1.797833497408959e-10,1.0750866138992159e-07,5.590307977009849e-08,2.7837418987918453e-12,5.290137183524046e-11,7.394539680169995e-14,0.00013236734287544176,6.067134667997091e-16,5.607524030867799e-13,5.709624875963849e-11,3.5602183826299087e-10,4.546310437097763e-09,9.459948682916245e-14
1.0031801985070024e-05,0.20819806064635163,3.76,0.0,0.5810771381601115,0.9997259439053268,7.928130902362989e-05,3.8003055826123226e-06,0.00011416419189564304,1.6870157232036569e-06,0.00013155927095146464,2.5740208464696417e-10,2.1353201717029582e-13,1.6035920605656947e-06,5.868114034064194e-07,5.556356912666336e-05,2.186241762774349e-08,7.459644704715886e-06,8.677007129406984e-06,3.914529072888865e-05,1.4472542368225955e-06,5.351192289906158e-05,7.329314195804808e-07,6.94142253706061e-07,6.651156187180881e-08,9.651497189605956e-10,2.82947023117483e-08,1.8218996522797084e-10,1.082741298336175e-07,5.648333562242465e-08,2.8210272995198602e-12,5.330507172208587e-11,7.450620314184358e-14,0.0001323672568894801,6.130519312391788e-16,5.64957933508999e-13,5.749861919312803e-11,3.585246091602509e-10,4.563511087815515e-09,9.526641008203916e-14
1.0253443754786663e-05,0.2081981536957996,3.76,0.0,0.5810697337245186,0.9997213149011027,8.251586307460524e-05,3.873958528480217e-06,0.00011676367682153861,1.6869592778663085e-06,0.00013473968719733068,2.5739243703051894e-10,2.1352388005452899e-13,1.6082627795171955e-06,5.867546658126977e-07,5.684037737270231e-05,2.1860445002294938e-08,7.631709260978137e-06,8.888447706921571e-06,4.011909492885958e-05,1.4611332138254355e-06,5.608575679129361e-05,7.736311333706981e-07,7.452028279932742e-07,6.969268201386177e-08,9.884791468137557e-10,3.0367570090280656e-08,1.9965326923683357e-10,1.1371211464081962e-07,6.064044348575207e-08,3.091590300298523e-12,5.617714882448771e-11,7.849549751129563e-14,0.00013236664344094362,6.584721668576546e-16,5.948847048164595e-13,6.03471596906524e-11,3.76233701312411e-10,4.683426379904594e-09,9.998782925660602e-14
1.0452921347531638e-05,0.20819823748695593,3.76,0.0,0.5810630100357084,0.999717095127132,8.548009315653991e-05,3.940234984369193e-06,0.00011910476341717754,1.686908450781127e-06,0.00013760294515830567,2.573836862057222e-10,2.1351652465020443e-13,1.6124689253054177e-06,5.86703596275892e-07,5.7989465345094086e-05,2.1858671937120558e-08,7.7866567832669e-06,9.078804244774983e-06,4.099790706690499e-05,1.4736300088855736e-06,5.845479397378723e-05,8.1158615766226e-07,7.932656204964704e-07,7.261959530387294e-08,1.0094818123940577e-09,3.2330610050671676e-08,2.1643654692749468e-10,1.1876231368230407e-07,6.455372226407813e-08,3.3516269039503248e-12,5.885068319343056e-11,8.220826335973042e-14,0.00013236608372475245,7.0124326668701e-16,6.227559269857352e-13,6.2977527320128e-11,3.92571965206586e-10,4.791400680408067e-09,1.0434763396796333e-13
