Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50)
0.00016249805157033252,0.45596564495253566,3.76,0.0,0.5390992743135449,0.7719759112786205,0.12016541369674741,0.00016887469785474427,0.2789269327961431,0.0001541716144038828,0.010199377653144494,1.0660365081067241e-09,7.908468160126777e-12,0.00017630872689878034,2.2303006792257728e-05,0.07586103650043205,2.2201341559534576e-06,5.1481055203402387e-05,2.1833496083898094e-05,0.06640294193572584,0.0001341276820654174,0.12706356819377793,0.005323049935915846,0.013136305782108216,0.002381255854089653,1.0147756918548084e-07,0.050333447576703216,7.290580855154802e-05,0.02514395402176807,0.01385448597596366,4.437067532687285e-08,5.237755713271404e-06,4.009018730573226e-08,0.00046300953058344443,6.637037238466736e-10,1.1066738682094075e-06,2.595892416684639e-05,0.004695909428645199,0.000136453099937857,2.6509307472046427e-09,6.432345271840848e-12,9.774897001739622e-07,2.593582353884798e-07,9.61445089637938e-06
0.00016594281536610374,0.45628391545830527,3.76,0.0,0.5330498040521181,0.7676877599412135,0.12231846330339492,0.0001689214849200172,0.2845456459358181,0.00015336615649987566,0.010141184635630912,1.0538450149935363e-09,7.818004693012962e-12,0.00017784326477135527,2.2132336601112462e-05,0.0772056630000615,2.213919465458633e-06,5.0991112629325625e-05,2.157327366537966e-05,0.0672862782516403,0.00013496064286882149,0.12958375682242396,0.005318239029488219,0.013093845635528997,0.0024157267274143154,1.002749436121391e-07,0.05155805373182783,7.334304572212358e-05,0.02559094694841926,0.013960207382414075,4.435788142031325e-08,5.297925547706656e-06,4.0550479379186925e-08,0.0004604376174437885,6.682978801309571e-10,1.1262525301526882e-06,2.653023904606071e-05,0.004903290060892659,0.00013574611049540684,2.6923464785657372e-09,6.5166434746487495e-12,1.02940140512172e-06,2.7298108577603366e-07,9.616296253352264e-06
0.00016938757916187496,0.45660018707188116,3.76,0.0,0.5270562660007322,0.7634255114843104,0.12445395871832306,0.00016897987371319571,0.2901371724809663,0.00015256027990020524,0.01008352857485548,1.0417693235108292e-09,7.72840043828691e-12,0.0001793841035556985,2.196175206126601e-05,0.0785400790425934,2.2076164805338996e-06,5.05336156443479e-05,2.131674774283948e-05,0.0681512632166879,0.00013580282811383236,0.1320918057176168,0.00531306341086366,0.013047169476349227,0.0024496382735054753,9.908947284989757e-08,0.052781215063717406,7.375246060618772e-05,0.026028980233324773,0.014055706736061694,4.432712938163054e-08,5.3553358803645595e-06,4.098965611565689e-08,0.0004578812401242877,6.724477502789778e-10,1.1452359548724368e-06,2.7091242086217953e-05,0.005113747293181437,0.00013504505030868734,2.7321219630285455e-09,6.597103951848115e-12,1.0827406794070075e-06,2.8696854865265197e-07,9.617985610756814e-06
0.00017283234295764618,0.4569144480748478,3.76,0.0,0.5211180389257137,0.7591890762983761,0.12657212246103886,0.0001690499500612649,0.29570131598789323,0.0001517539218919506,0.010026406719288061,1.0298080015873395e-09,7.639644781329938e-12,0.00018093161437822804,2.1791259847831876e-05,0.07986429960726396,2.2012255094006617e-06,5.010687768099369e-05,2.1063868147410813e-05,0.06899815080422786,0.00013665463159691433,0.13458772814413464,0.005307520664094269,0.012996554101253027,0.002482990592695467,9.792092524228475e-08,0.05400285046054807,7.413498403505555e-05,0.0264580527778735,0.014141170840684841,4.427931296557399e-08,5.410032292980119e-06,4.140806639273713e-08,0.0004553403448797214,6.761644112698342e-10,1.1636188077033843e-06,2.7641611659548127e-05,0.0053271572161859,0.00013434966531350361,2.770251815057517e-09,6.673764174841392e-12,1.137504423382341e-06,3.013193955018247e-07,9.619517627253857e-06
0.0001762771067534174,0.4572266878281345,3.76,0.0,0.5152345118026571,0.7549783632826932,0.12867317723423455,0.00016913180102358252,0.3012378881485628,0.0001509470231396014,0.009969816166720753,1.0179596519238651e-09,7.551727357653084e-12,0.00018248617310444708,2.1620867660664694e-05,0.08117834005574891,2.1947470174039285e-06,4.9709332702159565e-05,2.0814584937886838e-05,0.06982719273695112,0.00013751644129049342,0.13707153851808204,0.005301609497381733,0.012942260066166451,0.002515783666521093,9.676907021596794e-08,0.05522287832907342,7.449150991475836e-05,0.026878169679615926,0.014216793628744874,4.421528497221472e-08,5.4620610190719935e-06,4.1806064082607455e-08,0.00045281487707049203,6.794590816270226e-10,1.1813967469477054e-06,2.8181047737577105e-05,0.005543395883828284,0.0001336597091426292,2.8067332059606156e-09,6.7466650805580745e-12,1.1936891875384364e-06,3.160323170958878e-07,9.620892786581776e-06
0.00017972187054918863,0.4575368967170092,3.76,0.0,0.5094050833733078,0.7507932797676689,0.1307573457357235,0.0001692255151279506,0.3067467088459562,0.0001501395275302316,0.009913753855577544,1.0062229107822862e-09,7.464638059975097e-12,0.00018404816076690066,2.1450584134098865e-05,0.08248221619045443,2.188181614260149e-06,4.933952534921714e-05,2.0568848378129714e-05,0.07063863836996523,0.00013838863985111882,0.13954325245765606,0.00529532968475826,0.012884532677676844,0.002548017379777632,9.563367813867687e-08,0.05644121684868754,7.482289690092597e-05,0.027289341703826613,0.014282775318167398,4.413585935703601e-08,5.511468800960728e-06,4.21840069336548e-08,0.0004503047811160506,6.823430762587146e-10,1.1985663834414422e-06,2.8709271502049025e-05,0.0057623394908753066,0.0001329749427942141,2.8415657940294493e-09,6.815850831557091e-12,1.2512912219418179e-06,3.3110593565631594e-07,9.622113316438822e-06
0.00018316663434495985,0.45784506610522335,3.76,0.0,0.5036291617394978,0.7466337314525668,0.13282485048391127,0.00016933118178201205,0.3122276061958909,0.00014933138189594152,0.00985821656025947,9.945964471882776e-10,7.378367023993684e-12,0.00018561796230136244,2.1280418732376548e-05,0.08377594430597765,2.18153004047718e-06,4.899610202962186e-05,2.0326608931618587e-05,0.07143273458076307,0.00013927160521619904,0.1420028868207357,0.005288682003982235,0.01282360291986705,0.002579691540545366,9.451452029337251e-08,0.05765778421055939,7.512996992259624e-05,0.02769158479947453,0.014339321622583771,4.4041813114553134e-08,5.558302761595652e-06,4.254225558536625e-08,0.000447810000457539,6.84827772852243e-10,1.2151252220359197e-06,2.922602447400506e-05,0.005983864540039885,0.00013229513432675642,2.8747515797980677e-09,6.881368493065657e-12,1.310306486872294e-06,3.4653880854935e-07,9.62318307947376e-06
0.00018661139814073107,0.45815118828928003,3.76,0.0,0.49790616399275084,0.7424996223583508,0.1348759136546713,0.00016944889147387722,0.31768041657481866,0.00014852253591673487,0.009803200889262592,9.830789597926256e-10,7.292904591441039e-12,0.00018719596589132645,2.1110381593476587e-05,0.08505954123404272,2.1747931515083156e-06,4.867780277545606e-05,2.0087817282874443e-05,0.07220972566528756,0.00014016571059525913,0.14445045973071796,0.005281668170830398,0.012759688320935252,0.0026108058973026093,9.34113690260978e-08,0.058872498841857863,7.541352163913783e-05,0.028084919655347124,0.014386643013578036,4.3933887820446094e-08,5.602610287655659e-06,4.288117271037376e-08,0.00044533047752948673,6.869245988031587e-10,1.231071605510223e-06,2.973106773165331e-05,0.006207847997715972,0.00013162005852904206,2.9062946929106702e-09,6.943267537331779e-12,1.3707307000213537e-06,3.623294411275244e-07,9.624107438129861e-06
0.0001900561619365023,0.45845525645577295,3.76,0.0,0.49223551588067366,0.7383908547928182,0.13691075692874724,0.0001695787368891378,0.3231049846337026,0.0001477129421260606,0.00974870328111098,9.716691753704704e-10,7.208241323740337e-12,0.0001887825653776237,2.094048346821261e-05,0.08633302438247584,2.1679719095130494e-06,4.838345396433192e-05,1.985242432569713e-05,0.07296985323633585,0.00014107132486812857,0.14688599059347665,0.005274290770991095,0.012692993763139844,0.0026413601540586054,9.232399764647645e-08,0.06008527961479653,7.567431393539406e-05,0.028469371291592698,0.01442495403088944,4.3812791474850025e-08,5.644438924282602e-06,4.320112218069847e-08,0.0004428661537389312,6.886449917350278e-10,1.2464046994305803e-06,3.022418201686193e-05,0.006434167439451553,0.00013094949663472658,2.936201364551172e-09,7.0015996829496445e-12,1.4325594382388162e-06,3.784763118675229e-07,9.624893171423388e-06
0.0001935009257322735,0.45875726464086614,3.76,0.0,0.4866166515011714,0.734307329324585,0.1389296013522314,0.00016972081245676495,0.328501163299901,0.00014690255564342808,0.009694720001282712,9.60365849532187e-10,7.124368002201933e-12,0.00019037816033548623,2.0770735676992862e-05,0.08759641176915278,2.1610673769125507e-06,4.811196180940437e-05,1.9620381158250065e-05,0.07371335612737374,0.00014198881393574997,0.14930950010609317,0.005266553193815005,0.01262371223960446,0.002671353985245391,9.125218039506446e-08,0.06129604604032599,7.591307928385913e-05,0.0288449686861777,0.01445447263608426,4.3679200201169426e-08,5.683836281670183e-06,4.3502468338494885e-08,0.000440416969449805,6.90000368330786e-10,1.2611244535715789e-06,3.0705167512656556e-05,0.006662701187361719,0.0001302832361406802,2.9644798638488254e-09,7.056418742075105e-12,1.4957881644587784e-06,3.9497787994569983e-07,9.625548400167264e-06
0.00019694568952804473,0.45905720769354363,3.76,0.0,0.481049013013443,0.7302489447676287,0.14093266720902495,0.00016987521323573874,0.33386881376657396,0.00014609133391295785,0.009641247148701996,9.491677640759648e-10,7.041275580226222e-12,0.0001919831510631179,2.060114995599776e-05,0.08884972205117701,2.1540806993759473e-06,4.7862306146216176e-05,1.939163912294684e-05,0.0744404703090704,0.00014291854068270416,0.15172101025652324,0.005258459568541249,0.012552025562780008,0.002700787048804911,9.01956926927015e-08,0.06250471844649756,7.613052188712598e-05,0.02921174443402108,0.014475419611172,4.353375944668738e-08,5.720849950132103e-06,4.378557539691186e-08,0.00043798286397363575,6.910021238983607e-10,1.275231500764574e-06,3.1173841852736605e-05,0.006893328437977678,0.00012962107055524091,2.991140209460099e-09,7.107780118357092e-12,1.5604121405642914e-06,4.1183256353355265e-07,9.626082415480528e-06
0.00020039045332381596,0.45935508124038593,3.76,0.0,0.47553205037690743,0.7262155981771335,0.1429201738995803,0.00017004203655290564,0.3392078054674274,0.0001452792368509474,0.009588280660982652,9.380737239167605e-10,6.958955193391413e-12,0.00019359794035875616,2.0431738389448063e-05,0.09009297454929642,2.147013096947001e-06,4.763353470690454e-05,1.916614980784274e-05,0.07515142880932693,0.00014386086390607097,0.1541205443174272,0.005250014699532511,0.012478105028449068,0.002729658995521138,8.915431108989769e-08,0.06371121814143497,7.632731893353838e-05,0.029569734430370892,0.014488018001674995,4.337708555141276e-08,5.755527423218578e-06,4.40508068212417e-08,0.00043556377556709116,6.916615976314085e-10,1.2887271348019481e-06,3.1630039238095805e-05,0.007125929378282505,0.00012896279902057436,3.016194083030217e-09,7.1557405998794904e-12,1.6264265258704187e-06,4.290387647349199e-07,9.626505550940407e-06
0.00020383521711958718,0.45965088164996964,3.76,0.0,0.47006522112865257,0.7222071848483673,0.1448923398284586,0.00017022138372597165,0.34451801604054083,0.0001444662268266142,0.009535816302438015,9.270825588853815e-10,6.877398179674773e-12,0.00019522294354957744,2.026251343532057e-05,0.09132618926863233,2.139865870507246e-06,4.742475850131267e-05,1.8943865028558232e-05,0.0758464616235001,0.00014481614071092778,0.15650812683766638,0.0052412240047865636,0.012402112036368445,0.002757969478682241,8.812781317409851e-08,0.0649154675617531,7.650412198187722e-05,0.029918977578010573,0.014492492591644434,4.3209767326454806e-08,5.787916030008809e-06,4.429852478062277e-08,0.0004331596414313062,6.919900403685154e-10,1.301613383830491e-06,3.207361320441872e-05,0.007360385294752652,0.00012830822619081257,3.039654944420392e-09,7.200358420711168e-12,1.6938267019973967e-06,4.4659495330204173e-07,9.62682922957731e-06
0.0002064130044190034,0.45987087723227105,3.76,0.0,0.46600675474514114,0.7192238534671803,0.14635824706668552,0.00017036384645600192,0.34847285939411166,0.0001438572160444631,0.009496881983015081,9.1892425408932e-10,6.816861652558844e-12,0.00019644589912281175,2.013600861846415e-05,0.09224247524976599,2.1344661846343326e-06,4.728110731642921e-05,1.877959231107254e-05,0.07635628718226561,0.0001455396825078583,0.15828700103313253,0.005234423088647465,0.012343980701426874,0.0027787873107836866,8.73692674476078e-08,0.06581511427121166,7.662372478643947e-05,0.030174626469443553,0.014490662234039256,4.307793455351792e-08,5.810684058284835e-06,4.447265683111843e-08,0.00043137032275873227,6.920259800853595e-10,1.3108593553341404e-06,3.2397213829934535e-05,0.007536976428056744,0.0001278207015303095,3.0561780568561323e-09,7.2315957896259434e-12,1.7451673541062507e-06,4.599606330605976e-07,9.627013794940785e-06
0.00020899079171841963,0.46008970926788745,3.76,0.0,0.4619758408142845,0.7162543794653137,0.14781577608254362,0.0001705134228011859,0.35241147679231194,0.00014324765970240533,0.009458224486326626,9.108224424772733e-10,6.756744320451389e-12,0.00019767497957330125,2.0009620778049676e-05,0.09315316076036977,2.1290232608130156e-06,4.714785930136349e-05,1.8617067268465037e-05,0.07685741566695449,0.00014627082699040554,0.16005920826125758,0.005227434548610331,0.012284834666588126,0.0027992904164105387,8.661884031416782e-08,0.06671342664040263,7.67327366747665e-05,0.030425418920187196,0.014484504262286464,4.294068279565482e-08,5.832216379820865e-06,4.4637333814780025e-08,0.0004295893153535088,6.918874537059757e-10,1.3197667901720435e-06,3.271362342731677e-05,0.007714491720542562,0.00012733506410436313,3.0718242318838024e-09,7.261019634506447e-12,1.7972792769759936e-06,4.7352075585625116e-07,9.627155036785401e-06
0.00021156857901783585,0.46030737699113056,3.76,0.0,0.45797225991756324,0.7132987170485959,0.149265017120156,0.00017067015762059663,0.3563338258787115,0.00014263754433224384,0.009419841866121107,9.027766573649565e-10,6.6970427306029215e-12,0.00019891036201251746,1.9883355362498335e-05,0.09405825496609303,2.123537708702468e-06,4.702470256839385e-05,1.8456270016402515e-05,0.07734993999764533,0.00014700972100103424,0.16182476017570446,0.005220261224605705,0.012224731792913822,0.0028194786716723517,8.587644000991456e-08,0.06761037365911651,7.683140435600164e-05,0.030671374043644662,0.01447411386093724,4.2798230737568455e-08,5.852532534037653e-06,4.479270524726491e-08,0.0004278165917496159,6.915790627913912e-10,1.3283371484998953e-06,3.30227970282552e-05,0.007892882828240034,0.00012685123772970575,3.0866005876404917e-09,7.28865529109303e-12,1.8501605441525431e-06,4.87274695339104e-07,9.627258628243402e-06
0.00021388858758731046,0.46050228198327353,3.76,0.0,0.4543922272457211,0.7106503914955044,0.15056232208734555,0.0001708173771032419,0.3598499976660687,0.00014208795182819322,0.00938553087698512,8.955829744177122e-10,6.643663942904895e-12,0.00020002774495698054,1.9769825706460566e-05,0.09486806694596614,2.1185647829737616e-06,4.692224413988161e-05,1.831301339838545e-05,0.07778593131723965,0.00014768147481854474,0.16340807654255918,0.005213649697334432,0.0121698669057907,0.0028373788079664036,8.521506724180697e-08,0.06841643336255497,7.691155937633324e-05,0.030888614083674958,0.014461222488708137,4.266575244097713e-08,5.8697933093456024e-06,4.492470619052083e-08,0.00042622820019499325,6.911600550869277e-10,1.3357636454709903e-06,3.3294835356397116e-05,0.00805414404860007,0.00012641728068656793,3.099161908244598e-09,7.312019687112033e-12,1.8984099622548714e-06,4.99818456555217e-07,9.627324611878455e-06
0.00021620859615678506,0.4606962431424556,3.76,0.0,0.45083400140211427,0.7080131816533747,0.15185305175417182,0.00017097046578563266,0.3633529324960745,0.00014153788692955577,0.009351439431404481,8.884339708989676e-10,6.5906166908614e-12,0.00020115051021015755,1.9656403677939887e-05,0.09567336458563458,2.113558300494553e-06,4.682751326622611e-05,1.8171125899825378e-05,0.07821509399936759,0.00014835973569126586,0.1649860208775296,0.005206893156662473,0.01211431052721603,0.00285502374605422,8.456005599197626e-08,0.06922134050064785,7.698370017849845e-05,0.031101966777026646,0.014445049398664775,4.2529382318819296e-08,5.8860988070622475e-06,4.504939782188983e-08,0.000424646475532035,6.906104602926139e-10,1.3429197527234006e-06,3.356095748478096e-05,0.008216041279328906,0.0001259846767930173,3.1110307211587358e-09,7.33397525790412e-12,1.947279632399274e-06,5.125182603081527e-07,9.627369456077967e-06
0.00021852860472625966,0.460889260312846,3.76,0.0,0.4472974268258122,0.705387053024195,0.15313727102500607,0.00017112945860022082,0.36684260467670976,0.0001409873409923149,0.009317566012376082,8.81329319139664e-10,6.53789855045814e-12,0.00020227878778781124,1.9543093303557713e-05,0.09647415504711927,2.108518735084416e-06,4.674031298490507e-05,1.8030593217515734e-05,0.07863749363742485,0.00014904461038512136,0.16655860245216245,0.005199993934609752,0.012058099825509531,0.0028724134209313803,8.391134025721442e-08,0.07002507351856757,7.70479925832437e-05,0.031311447380408836,0.014425663923077975,4.238926498469782e-08,5.90146302375723e-06,4.5166887239876135e-08,0.00042307139706983097,6.89933544129856e-10,1.3498068391275093e-06,3.382113988486826e-05,0.008378540241910397,0.00012555337373640305,3.1222130406349997e-09,7.35454079555751e-12,1.9967681522964067e-06,5.253736580156446e-07,9.627397748895072e-06
0.00022084861329573426,0.4610813334590446,3.76,0.0,0.44378234930428684,0.7027719707670983,0.154415044504984,0.00017129439037523147,0.3703189901297591,0.0001404363057500522,0.009283909071267039,8.742686966899175e-10,6.485507128182276e-12,0.00020341271306960264,1.9429898635848246e-05,0.09727044564543755,2.103446571324586e-06,4.666045486346005e-05,1.789140112801381e-05,0.07905319512979028,0.00014973620653804896,0.1681258307742298,0.005192954431964062,0.012001270511982175,0.002889547774345937,8.326885443674088e-08,0.07082761121787151,7.710459826039501e-05,0.03151707151525339,0.014403135276533174,4.224554062238573e-08,5.9158998668280515e-06,4.5277280872862845e-08,0.00042150294391182596,6.891325476692611e-10,1.3564264049373863e-06,3.4075363261471035e-05,0.008541606980095345,0.00012512332005656785,3.132715042714765e-09,7.373735217638453e-12,2.0468742924159704e-06,5.383842444513102e-07,9.627414212345937e-06
0.00022316862186520887,0.4612724626617484,3.76,0.0,0.44028861594912466,0.7001678997000853,0.1556864364923618,0.0001714652966249199,0.37378206637902606,0.0001398847732085491,0.009250467030256348,8.67251785267526e-10,6.433440057737609e-12,0.00020455242171203618,1.931682372212479e-05,0.09806224384912875,2.0983422993898187e-06,4.658775879706882e-05,1.7753535468999423e-05,0.07946226267667585,0.00015043463429478127,0.16968771558383158,0.0051857771130761066,0.011943856898199906,0.0029064267561324355,8.263253319825138e-08,0.07162893276681459,7.715367491783605e-05,0.03171885514389013,0.01437753251026995,4.209834522338326e-08,5.92942314990284e-06,4.5380684428595534e-08,0.0004199410949568678,6.882106804529213e-10,1.3627800491166907e-06,3.432361289123774e-05,0.008705207869408184,0.0001246944652042469,3.1425432555762433e-09,7.391577634352943e-12,2.0975967825927088e-06,5.515496050472897e-07,9.62742372751139e-06
0.000225256629577736,0.46144367203052067,3.76,0.0,0.43716237987470785,0.697833620956537,0.15682528599520248,0.0001716242518254559,0.3768874383391117,0.00013938796242768427,0.00922055160853513,8.609736765041452e-10,6.3868550789381395e-12,0.00020558321424934134,1.921516202567998e-05,0.0987710275317605,2.0937214138038733e-06,4.652831346553916e-05,1.7630578819861543e-05,0.07982480394182455,0.00015106914980755608,0.17108885144416325,0.005179201778811721,0.011891712343017148,0.002921399465815907,8.206506103388407e-08,0.07234906543819136,7.719153375149923e-05,0.031897190227511446,0.014351918551924418,4.1963010749661646e-08,5.940824349788238e-06,4.5467857874912115e-08,0.00041854105988727225,6.872802759015626e-10,1.3682723239680214e-06,3.4541918344018066e-05,0.008852877855388918,0.0001243094798324574,3.150818175017804e-09,7.406495540685277e-12,2.1437729075718953e-06,5.63530412101275e-07,9.627430465183526e-06
0.00022734463729026316,0.46161411717828593,3.76,0.0,0.4340532001493077,0.695508206384534,0.15795906474527294,0.00017178810390583552,0.3799819987732048,0.00013889073736663023,0.009190807769409875,8.547304900341298e-10,6.3405292418966296e-12,0.0002066188991083759,1.9113603552656737e-05,0.09947618421021792,2.0890752925389965e-06,4.647440954958859e-05,1.7508674941249506e-05,0.08018206895188121,0.00015170936489173573,0.17248567455489175,0.005172518736727242,0.011839144359898543,0.002936165274396283,8.150248237077102e-08,0.07306818180902015,7.722352801661458e-05,0.03207243976205236,0.014323920338740593,4.182506497199615e-08,5.951506607420972e-06,4.55495303682382e-08,0.00041714634129924784,6.862568240315746e-10,1.3735517967904957e-06,3.475536486041286e-05,0.009000929522151162,0.00012392538978325517,3.1585576795169206e-09,7.42034755654461e-12,2.1904463790941698e-06,5.756359721048363e-07,9.627439279467313e-06
0.0002294326450027903,0.46178379839340994,3.76,0.0,0.4309609679875264,0.6931916296426314,0.1590878189514173,0.00017195688045115227,0.38306573457506565,0.00013839309291246985,0.009161234305997336,8.485220011529243e-10,6.294460876792556e-12,0.00020765957758824227,1.901215124537015e-05,0.10017771964877362,2.0844043079522967e-06,4.6425931468400895e-05,1.738781365659473e-05,0.08053410303497659,0.00015235535973908985,0.17387819248372202,0.005165729897862946,0.01178617526564685,0.0029507241681814424,8.094475027026661e-08,0.07378626749173897,7.724976467658535e-05,0.03224461600762144,0.014293587702010118,4.168459871996896e-08,5.961479783581496e-06,4.562577736411845e-08,0.0004157569233939528,6.851425911271699e-10,1.3786197980203324e-06,3.496394681383069e-05,0.009149339082001946,0.00012354216003873628,3.1657669450553978e-09,7.433147612443646e-12,2.237616370987637e-06,5.878660124378146e-07,9.627453918526301e-06
0.00023152065271531746,0.46195271603212396,3.76,0.0,0.42788557542479466,0.6908838641748516,0.16021159460464704,0.00017213061052222256,0.3861386336573739,0.00013789502414847664,0.00913182999482171,8.423479868732166e-10,6.248648329601815e-12,0.00020870535046507634,1.8910808035744293e-05,0.10087563971254371,2.0797088367612108e-06,4.638276824586734e-05,1.7267984839462608e-05,0.08088095104833963,0.00015300721487905415,0.17526641294046605,0.0051588372037083925,0.01173282658648544,0.002965076141318129,8.039181803237255e-08,0.07450330836065454,7.72703483508841e-05,0.03241373139728031,0.014260970266007793,4.154170036805249e-08,5.97075366880719e-06,4.569667378081732e-08,0.0004143727902438744,6.839398194555986e-10,1.383477701540839e-06,3.516766023767686e-05,0.009298082984917766,0.00012315975615005714,3.17245124613636e-09,7.444909641125586e-12,2.2852820621421193e-06,6.00220265763483e-07,9.627478218655327e-06
0.0002336086604278446,0.46212087051795286,3.76,0.0,0.42482691530619315,0.6885848832134074,0.16133043747630604,0.00017230932304711284,0.3892006849440644,0.0001373965263792342,0.009102593596134282,8.362082263823405e-10,6.2030899632447065e-12,0.00020975631954704555,1.880957684971248e-05,0.1015699503673155,2.074989259542431e-06,4.634481329174389e-05,1.714917841537375e-05,0.08122265737483687,0.00015366500999480234,0.17665034377475858,0.005151842624380148,0.011679119085511405,0.002979221196780967,7.984363919717848e-08,0.07521929055604291,7.728538127830724e-05,0.03257979852643911,0.014226117427382204,4.139645586314395e-08,5.979337981765074e-06,4.576229398627798e-08,0.00041299392579446204,6.826507266096447e-10,1.3881269184989127e-06,3.536650197082972e-05,0.009447137922869343,0.0001227781442290769,3.1786158930796596e-09,7.45564751814659e-12,2.3334426931281503e-06,6.126984801240604e-07,9.627516059675966e-06
0.00023569666814037175,0.4622882623395536,3.76,0.0,0.42178488127945823,0.6862946597813361,0.16244439311401232,0.0001724930472728569,0.3922518783617306,0.00013689759510571566,0.00907352385331521,8.301025013332717e-10,6.157784157116974e-12,0.0002108125880644964,1.8708460602131673e-05,0.10226065767930252,2.070245960338281e-06,4.6311964228324e-05,1.703138435976029e-05,0.08155926591999256,0.00015432882550884847,0.17802999297311034,0.005144748155409375,0.011625072789210671,0.0029931593453869343,7.930016754033861e-08,0.07593420048792268,7.729496341300413e-05,0.032742830142388914,0.014189078335910987,4.1248948801114746e-08,5.9872423674482796e-06,4.5822711784500366e-08,0.00041162031386570764,6.812775053057765e-10,1.392568910617373e-06,3.556047077321859e-05,0.00959648083221997,0.00012239729091021278,3.184266302524585e-09,7.465375114310436e-12,2.382097552698759e-06,6.253004174356212e-07,9.627571355593025e-06
0.0002377846758528989,0.46245489204890167,3.76,0.0,0.4187593677860324,0.6840131666946928,0.16355350683822284,0.00017268181381782796,0.39529220483096644,0.0001363982260076592,0.009044619493534203,8.240305953871327e-10,6.112729305739091e-12,0.00021187425981087214,1.860746219308859e-05,0.1029477678148756,2.0654793270289614e-06,4.628412274283132e-05,1.691459269921912e-05,0.08189082011032886,0.00015499874297396823,0.17940536865636508,0.005137555815369371,0.011570707012728134,0.0030068906057968883,7.876135707579174e-08,0.0766480248393763,7.729919254421558e-05,0.0329028391346655,0.014149901875686606,4.109926052378338e-08,5.99447639571949e-06,4.5878000404412554e-08,0.0004102519381534611,6.798223232994621e-10,1.3968051881620057e-06,3.57495675379127e-05,0.009746088896860886,0.0001220171633470874,3.189408035102496e-09,7.474106313610065e-12,2.4312459512275207e-06,6.380258465592292e-07,9.627648091619612e-06
0.00023987268356542605,0.4626207602601257,3.76,0.0,0.4157502700500127,0.6817403765649687,0.16465782374109295,0.0001728756538081593,0.3983216562582764,0.00013589841495512578,0.009015879228918897,8.17992294139425e-10,6.0679238187974815e-12,0.00021294143936760054,1.8506584507895995e-05,0.10363128704021936,2.0606897508445527e-06,4.6261194430590995e-05,1.6798793513865822e-05,0.08221736289127884,0.00015567484380968644,0.1807764790774037,0.005130267644546837,0.011516040384085748,0.003020415005615779,7.822716206792899e-08,0.07736075056960819,7.729816430704474e-05,0.03305983852618571,0.014108636647207238,4.09474701697007e-08,6.001049560129453e-06,4.5928232490764405e-08,0.00040888878223088005,6.78287322508921e-10,1.400837297519231e-06,3.5933794400502766e-05,0.009895939552029649,0.00012163772921571616,3.1940467286476754e-09,7.481854955561072e-12,2.480887250948096e-06,6.508745509616388e-07,9.627750317943386e-06
0.0002419606912779532,0.4627858676477448,3.76,0.0,0.4127574840696427,0.6794762618017388,0.1657573886845953,0.00017307459849668787,0.40134022552756704,0.00013539815800586643,0.008987301756614337,8.119873853239268e-10,6.023366121395139e-12,0.00021401423244363197,1.8405830416236067e-05,0.10431122172088533,2.0558776258808394e-06,4.6243088650955694e-05,1.6683976937855214e-05,0.08253893672486749,0.00015635720958335917,0.18214333261831833,0.005122885702802477,0.011461090867731116,0.0030337325815032313,7.769753703435588e-08,0.07807236491681149,7.729197219487457e-05,0.03321384146456853,0.014065330950872127,4.079365470764516e-08,6.0069712767348034e-06,4.597348009510759e-08,0.00040753082955001887,6.766746185846609e-10,1.4046668217603687e-06,3.611315478311143e-05,0.01004601048701382,0.00012125895669478997,3.19818807149467e-09,7.488634825916737e-12,2.5310208717829854e-06,6.638463296803916e-07,9.62788211345357e-06
0.00024404869899048034,0.4629502149451018,3.76,0.0,0.409780906610481,0.6772207946151027,0.16685224629743267,0.0001732786802262198,0.40434790649108066,0.00013489745138922307,0.00895888575844524,8.060156587007825e-10,5.979054653340944e-12,0.00021509274569091438,1.8305202769579493e-05,0.10498757832134183,2.0510433494956883e-06,4.6229718398379224e-05,1.6570133158670338e-05,0.08285558358799544,0.00015704592303983367,0.18350593778770866,0.00511541206712601,0.011405875787301309,0.003046843378713831,7.71724367417045e-08,0.07878285540068443,7.728070765565389e-05,0.03336486121358029,0.014020032771177882,4.063788900981233e-08,6.012250882947538e-06,4.601381466703638e-08,0.0004061780634432918,6.749863010205636e-10,1.4082953858436444e-06,3.628765395383909e-05,0.010196279647198044,0.00012088081445414683,3.201837847500018e-09,7.494459693348748e-12,2.5816462710256124e-06,6.769409927395698e-07,9.628047598057525e-06
