Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144)
2.3017891981521583e-05,0.14485023754485035,3.76,0.0,0.5803252424888269,0.9990159020956433,0.0007432404532326657,1.0735971845727706e-05,0.0004236944576671546,1.775661023864767e-06,0.0004395389086812913,3.935257172715449e-10,3.213318888604381e-13,2.086994016447172e-06,7.717054051036082e-07,0.00019943331514023422,2.296241540486131e-08,3.1660175475126195e-05,4.072938067267629e-05,0.00015960614556694258,2.8297992569465363e-06,0.0006468944603883352,1.7297866024290746e-05,3.269898149389911e-05,1.0501495827673659e-06,3.4595355572025665e-09,1.9991091136897457e-06,2.6140774736035897e-08,1.8124057493539317e-06,2.057094857170726e-06,5.675236498955069e-10,1.8040674748830158e-09,2.526662051961376e-12
2.3359076025867335e-05,0.14485037710229445,3.76,0.0,0.5802936859133815,0.998991877803877,0.000763534760239708,1.0851902465980403e-05,0.0004306263323307585,1.77562381125096e-06,0.00044481222065424915,3.9350778060256484e-10,3.213171702849055e-13,2.0949139738394946e-06,7.715958427560542e-07,0.00020242489643170015,2.2960279631034154e-08,3.21292309894452e-05,4.1219029176058216e-05,0.0001624270056544482,2.8533642334244455e-06,0.0006658282677843362,1.7967866176215713e-05,3.4100388315173245e-05,1.0814969720152457e-06,3.5009492026365445e-09,2.1094780429837268e-06,2.7554083199859234e-08,1.8843119792187444e-06,2.1465609737165464e-06,5.982012631963277e-10,1.8790752844171244e-09,2.6314010419798988e-12
2.404144411455884e-05,0.14485065546224668,3.76,0.0,0.5802298489910588,0.9989431687679136,0.000804770760385695,1.107914087573055e-05,0.0004445602595377872,1.775549213394973e-06,0.0004551600961980395,3.9347160642485376e-10,3.212874902688313e-13,2.1104736554918087e-06,7.713812733770294e-07,0.0002084079074320322,2.2956198748508623e-08,3.30644541389308e-05,4.217978647575567e-05,0.00016809897008323663,2.8996454660470727e-06,0.0007043656642986636,1.934742200681888e-05,3.700292720374342e-05,1.1455374761833344e-06,3.582203516656869e-09,2.3430034027304186e-06,3.051891992528385e-08,2.0327400833130967e-06,2.3321852567091065e-06,6.625541323142837e-10,2.034251535847625e-09,2.8480547569175233e-12
2.4655575394381196e-05,0.14485090512270635,3.76,0.0,0.5801715887109058,0.9988985939078096,0.0008426052509331415,1.1278373349802101e-05,0.0004571810456424953,1.7754818827407842e-06,0.0004642451705289126,3.934387140381002e-10,3.212605073851049e-13,2.1241551305364264e-06,7.711933779960545e-07,0.00021379245076581728,2.2952743344390465e-08,3.3902706179786226e-05,4.302319661602531e-05,0.00017323748752975094,2.940323714732397e-06,0.0007397972459834177,2.0633440183846825e-05,3.972858380563307e-05,1.2047114365982395e-06,3.6535280343934565e-09,2.5682018375495313e-06,3.334585886792184e-08,2.171548290076593e-06,2.506895411146087e-06,7.239106239405156e-10,2.17976350828006e-09,3.0511808552284463e-12
2.526970667420355e-05,0.14485115396481427,3.76,0.0,0.5801125838373978,0.9988533390355482,0.0008811061900788005,1.1472597875397346e-05,0.00046987803752551825,1.7754143742861203e-06,0.000473113090318773,3.934055118113026e-10,3.2123327452718253e-13,2.137528931725171e-06,7.710104411384759e-07,0.00021917684322001266,2.294949354388577e-08,3.473752409653881e-05,4.384634651507697e-05,0.00017840716749089716,2.9800722982009494e-06,0.0007759200214521394,2.1960720950910116e-05,4.2561135010649966e-05,1.2653464129137705e-06,3.7231343644639804e-09,2.8081219500453523e-06,3.632380996424385e-08,2.315254027921651e-06,2.688863598780187e-06,7.885412973722486e-10,2.3307788259188853e-09,3.261956847516031e-12
2.5883837954025906e-05,0.14485140199119756,3.76,0.0,0.580052853634704,0.998807421469592,0.0009202565697913762,1.1661820517865265e-05,0.0004826513056224283,1.775346692491572e-06,0.0004817632238846256,3.9337200758313254e-10,3.2120579809583664e-13,2.150593448896692e-06,7.7083246739868e-07,0.0002245610914792953,2.294644862142008e-08,3.556875383866978e-05,4.464917557042153e-05,0.00018360722455874434,3.0188873847713984e-06,0.0008127171758525386,2.332840410692504e-05,4.549992205838159e-05,1.327447378573534e-06,3.791017735688243e-09,3.063223682177428e-06,3.945315053244072e-08,2.4638009676733466e-06,2.8780921666494208e-06,8.564538317996718e-10,2.48724776015153e-09,3.4803124351651255e-12
2.649796923384826e-05,0.1448516492072795,3.76,0.0,0.5799924173279141,0.9987608585127243,0.0009600394135221624,1.184605634827401e-05,0.0004955008263195451,1.775278841794123e-06,0.0004901953755378025,3.9333820918368285e-10,3.211780844793131e-13,2.1633477249409643e-06,7.70659451302526e-07,0.0002299452022227826,2.294360748948634e-08,3.6396248060600295e-05,4.543166397602726e-05,0.00018883687138995128,3.056767064341901e-06,0.0008501718628666699,2.4735564991798365e-05,4.854413266874253e-05,1.3910199291835102e-06,3.857176818573915e-09,3.3339569073610917e-06,4.27339121444682e-08,2.6171258290498376e-06,3.074574651648303e-06,9.276483841590465e-10,2.6491120487160337e-09,3.706165513044511e-12
2.7112100513670616e-05,0.14485189562101464,3.76,0.0,0.5799312940691178,0.9987136674204617,0.001000437806230533,1.2025328931711454e-05,0.0005084264863585214,1.7752108265997682e-06,0.0004984097647909746,3.9330412442026576e-10,3.2115014004199194e-13,2.1757914273388317e-06,7.704913778253455e-07,0.0002353291821083404,2.2940968719016176e-08,3.721986615101594e-05,4.6193830785160945e-05,0.00019409532026791937,3.09371126088229e-06,0.0008882672376573089,2.618121982817197e-05,5.1692809928810176e-05,1.4560702208223416e-06,3.9216135604052004e-09,3.6207607332720063e-06,4.616579401530378e-08,2.7751588587805482e-06,3.2782962069664904e-06,1.0021178819884017e-09,2.816305408431578e-09,3.93942288453759e-12
2.772623179349297e-05,0.14485214124281914,3.76,0.0,0.5798695029055114,0.9986658653712652,0.0010414349226265977,1.2199669807878839e-05,0.0005214280873840057,1.7751426512757526e-06,0.0005064070047953905,3.932697610641479e-10,3.211219711136795e-13,2.187924818314785e-06,7.703282229251199e-07,0.00024071303775774329,2.293853056021171e-08,3.8039474237691177e-05,4.6935731899935925e-05,0.00019938178458870498,3.1297216411882725e-06,0.0009269864881448339,2.766433106680953e-05,5.494486137867681e-05,1.522604905326001e-06,3.984333014291463e-09,3.924062865927903e-06,4.974817776688523e-08,2.9378243136287984e-06,3.4892340406563457e-06,1.0798483461397109e-09,2.988754059959812e-09,4.17998099276937e-12
2.8340363073315326e-05,0.1448523860853626,3.76,0.0,0.5798070627494857,0.9986174694385254,0.0010830140536614542,1.2369117967430615e-05,0.0005345053505881295,1.7750743201444998e-06,0.0005141880802423461,3.9323512683775836e-10,3.210935839795618e-13,2.1997487239754395e-06,7.701699540845699e-07,0.00024609677574268,2.2936290963616485e-08,3.8854945170016856e-05,4.7657458010114286e-05,0.00020469548027001697,3.1648015209011132e-06,0.0009663128646098675,2.9183812698010595e-05,5.82990682128191e-05,1.5906310635994698e-06,4.045343164021445e-09,4.244279033305822e-06,5.348014334592456e-08,3.105040944436173e-06,3.707357862260996e-06,1.1608192386049298e-09,3.1663772600838573e-09,4.427726661769843e-12
2.895449435313768e-05,0.144852630163435,3.76,0.0,0.5797439923507562,0.9985684965643814,0.0011251586312166874,1.253371932674307e-05,0.0005476579214255681,1.7750058374791816e-06,0.000521754324860309,3.9320022940285055e-10,3.210649848710026e-13,2.2112645026325126e-06,7.700165308609633e-07,0.0002514804025716393,2.293424760136455e-08,3.966615847993106e-05,4.8359132493103344e-05,0.0002100356270799386,3.1989557684084726e-06,0.0010062297075545139,3.073853550403793e-05,6.175409454698891e-05,1.6601561375745003e-06,4.104654745803782e-09,4.581812469314455e-06,5.7360485880723495e-08,3.276722478784341e-06,3.932630335164087e-06,1.2450038306757808e-09,3.3490878383426344e-09,4.6825378432072905e-12
2.9568625632960036e-05,0.14485287349377485,3.76,0.0,0.5796803102705083,0.9985189635353553,0.001167852251015555,1.2693526206254106e-05,0.0005608853743583681,1.7749372074984356e-06,0.0005291073987133633,3.93165076349704e-10,3.2103617995696325e-13,2.2224740125994732e-06,7.698679054383772e-07,0.0002568639246776763,2.2932397888423894e-08,4.047300032328888e-05,4.904090929411171e-05,0.00021540144988472438,3.2321907075514002e-06,0.0010467204738159434,3.2327332219667186e-05,6.530849667659134e-05,1.7311878617366802e-06,4.162281068485295e-09,4.937053456439839e-06,6.13877332115393e-08,3.452778098886238e-06,4.165007531044516e-06,1.3323695856503382e-09,3.5367927337045392e-09,4.944284362731593e-12
3.018275691278239e-05,0.14485311609491539,3.76,0.0,0.5796160348575459,0.9984688869597999,0.0012110786937655706,1.2848596815008885e-05,0.0005741872175984633,1.7748684343611562e-06,0.0005362492654633693,3.9312967518712337e-10,3.210071753360391e-13,2.2333795797193993e-06,7.697240231768751e-07,0.0002622473484070713,2.2930739003645678e-08,4.127536340321913e-05,4.9702970802339985e-05,0.00022079217981471215,3.264514019846339e-06,0.0010877687609181714,3.39490025746144e-05,6.896073226767059e-05,1.8037341949543458e-06,4.218237833509361e-09,5.3103789259345235e-06,6.556016388833611e-08,3.6331129120072974e-06,4.404439383574895e-06,1.4228785517059288e-09,3.7293935278097745e-09,5.212828661143021e-12
3.0796888192604745e-05,0.14485335798702334,3.76,0.0,0.5795511842264117,0.998418283247138,0.0012548219445627257,1.2998994743755146e-05,0.0005875628978178615,1.7747995221625324e-06,0.0005431821697492288,3.9309403333304244e-10,3.209779770291613e-13,2.2439839648697964e-06,7.695848231562568e-07,0.0002676306800088689,2.2929267910522542e-08,4.2073146877127236e-05,5.0345525737478325e-05,0.0002262070553484247,3.295934646894263e-06,0.0011293583296697613,3.5602318194497656e-05,7.270916942613053e-05,1.8778032532901273e-06,4.272542955885393e-09,5.702152113902605e-06,6.98758254636735e-08,3.817628410953292e-06,4.650870138691507e-06,1.5164877610755657e-09,3.926786971655464e-09,5.488026526061279e-12
3.1411019472427104e-05,0.1448535991917446,3.76,0.0,0.5794857762374438,0.9983671685888664,0.0012990662105861691,1.3144788469178418e-05,0.0006010118048023348,1.774730474930667e-06,0.0005499086148071143,3.930581581059397e-10,3.2094859097296824e-13,2.2542903316330783e-06,7.694502387131348e-07,0.00027301392562529257,2.2927981377605785e-08,4.286625624877159e-05,5.0968807057660146e-05,0.00023164532331516874,3.326462693549934e-06,0.0011714731250188684,3.728602734197393e-05,7.655209560127498e-05,1.953403244348416e-06,4.325216387111353e-09,6.112722271739381e-06,7.433255292931145e-08,4.0062229226663115e-06,4.90423879927269e-06,1.6131496321984492e-09,4.128865503107857e-09,5.769727810490622e-12
3.202515075224946e-05,0.1448538397320507,3.76,0.0,0.5794198284787242,0.9983155589412872,0.001343795937123226,1.3286050871572743e-05,0.0006145332760261024,1.7746612966229901e-06,0.0005564313404468338,3.9302205671716844e-10,3.209190230137908e-13,2.2643022143101003e-06,7.693201979668719e-07,0.0002783970912830222,2.2926875998436894e-08,4.365460324690202e-05,5.157306990020826e-05,0.0002371062398170248,3.3561093323862546e-06,0.001214097295189231,3.899885948183616e-05,8.048772628310559e-05,2.0305424036669847e-06,4.376279940918878e-09,6.542424429059827e-06,7.892798714241689e-08,4.198792043163557e-06,5.16447956220213e-06,1.7128123716483226e-09,4.335517752783443e-09,6.0577771349106715e-12
3.263928203207182e-05,0.1448540796320907,3.76,0.0,0.5793533582498683,0.9982634700099264,0.0013889958219712496,1.3422858767410529e-05,0.0006281266011270875,1.774591991123071e-06,0.0005627533014898914,3.929857362640487e-10,3.208892789022491e-13,2.2740234864494484e-06,7.691946243314402e-07,0.0002837801828853191,2.292594821088358e-08,4.443810569193862e-05,5.215858956526696e-05,0.0002425890710714822,3.384886709926682e-06,0.0012572152091282016,4.0739529656081015e-05,8.451421345692588e-05,2.1092289336040805e-06,4.425757122753752e-09,6.991579207063662e-06,8.365959309335318e-08,4.395229057263196e-06,5.4315222459760375e-06,1.8154203725005491e-09,4.546629036073093e-09,6.3520145698276105e-12
3.325341331189418e-05,0.14485431891704648,3.76,0.0,0.5792863825475908,0.9982109172355857,0.0014346508282700472,1.3555292458290055e-05,0.0006417910262642938,1.7745225622382052e-06,0.0005688776467653815,3.929492037236052e-10,3.208593642884541e-13,2.2834583300490115e-06,7.69073437013095e-07,0.0002891632062049739,2.292519431586999e-08,4.5216687352170144e-05,5.27256595507865e-05,0.0002480930941764085,3.412807855077407e-06,0.001300811472306827,4.250674265711967e-05,8.862965378276994e-05,2.189470945116289e-06,4.473672963717185e-09,7.4604926800792904e-06,8.852467788535349e-08,4.595425341738679e-06,5.7052927071856e-06,1.920914606232086e-09,4.762081829348505e-09,6.652276296091448e-12
3.386754459171654e-05,0.1448545576129933,3.76,0.0,0.579218918052986,0.9981579157819737,0.0014807461958226656,1.3683435297768301e-05,0.0006555257583417611,1.7744530136973038e-06,0.000574807698744265,3.929124659470159e-10,3.2082928471777e-13,2.292611205559968e-06,7.689565514917687e-07,0.0002945461668780547,2.2924610495437813e-08,4.5990277790878704e-05,5.327458964672982e-05,0.0002536175977993767,3.4398865901393193e-06,0.0013448709409184622,4.4299196990075026e-05,9.283209647263286e-05,2.2712764027497473e-06,4.5200538595342665e-09,7.949456282939976e-06,9.352040832027276e-08,4.799270750809698e-06,5.985713244457846e-06,2.029233006069014e-09,4.981756228715763e-09,6.9583952407524725e-12
3.4481675871538895e-05,0.1448547957467662,3.76,0.0,0.5791509811204518,0.9981044805248511,0.0015272674509663302,1.3807373277085132e-05,0.0006693299690863107,1.774383349148864e-06,0.0005805469338788667,3.9287552965479435e-10,3.2079904562711183e-13,2.3014868228040394e-06,7.688438799831586e-07,0.00029992907039842813,2.2924192830029405e-08,4.675881220572274e-05,5.380570409521368e-05,0.0002591618827936664,3.4661374447180748e-06,0.0013893787345282097,4.611558861768885e-05,9.711955084367947e-05,2.354653073097988e-06,4.564927415180001e-09,8.4587467617774e-06,9.86438280008706e-08,5.006653983131025e-06,6.272702988678364e-06,2.1403108397263083e-09,5.205530389972384e-09,7.270201686611395e-12
3.509580715136125e-05,0.14485503334583147,3.76,0.0,0.5790825877681792,0.9980506260426318,0.0015742004150582384,1.3927194630357782e-05,0.0006832027989686965,1.7743135721593455e-06,0.000586098963703188,3.928384014326263e-10,3.2076865234178076e-13,2.3100901128994984e-06,7.687353318813908e-07,0.00030531192211302423,2.2923937314987155e-08,4.75222312616381e-05,5.4319339821292694e-05,0.0002647252627434852,3.4915755727894716e-06,0.0014343202472299394,4.7954614483595255e-05,0.00010148999353024893,2.4396084769180323e-06,4.608322295578793e-09,8.988626165770128e-06,1.038918738697934e-07,5.217462929662787e-06,6.5661782785348e-06,2.2540810696487495e-09,5.433280948681949e-09,7.587523853978014e-12
3.570993843118361e-05,0.14485527043816476,3.76,0.0,0.5790137536701401,0.9979963666083683,0.0016215312116431395,1.4042989459802028e-05,0.0006971433609598047,1.774243686212021e-06,0.0005914675167386378,3.9280108772780106e-10,3.207381100728008e-13,2.318426201275501e-06,7.686308141822429e-07,0.0003106947272178114,2.2923839876279313e-08,4.828048091845783e-05,5.481584473860936e-05,0.0002703070644411582,3.5162166731324392e-06,0.0014796811573715369,4.981497581160504e-05,0.00010594137534136822,2.5261498450434203e-06,4.650268082619366e-09,9.539341877338789e-06,1.0926139211581036e-07,5.431585001992987e-06,6.866053020599298e-06,2.3704746995229127e-09,5.664883419512278e-09,7.910188453500185e-12
3.632406971100597e-05,0.1448555070521355,3.76,0.0,0.578944494149486,0.9979417161830535,0.0016692462723712491,1.415484938142881e-05,0.0007111507441154557,1.774173694706042e-06,0.0005966564212395412,3.92763594846237e-10,3.207074239147114e-13,2.3265003818374493e-06,7.685302318849686e-07,0.0003160774907544498,2.292389638537846e-08,4.9033512254387125e-05,5.529557613372882e-05,0.00027590662829919525,3.540076913303055e-06,0.0015254474359121205,5.169538118038672e-05,0.00011047162775409557,2.6142840781834412e-06,4.690795138884303e-09,1.0111126678255239e-05,1.1474915339184032e-07,5.648907440855752e-06,7.172239033334905e-06,2.489421105777115e-09,5.9002125742078e-09,8.238021209205874e-12
3.693820099082833e-05,0.14485574321639735,3.76,0.0,0.5788748241732867,0.9978866884101675,0.0017173323417362584,1.4262867191354489e-05,0.0007252240169851805,1.774103600955674e-06,0.0006016695888043679,3.927259289500824e-10,3.2067659884381164e-13,2.334318092331681e-06,7.684334883721473e-07,0.00032146021760759,2.2924102673273422e-08,4.978128128639956e-05,5.5758899131248876e-05,0.0002815233087002803,3.5631728572801317e-06,0.0015716053534773934,5.359454937455125e-05,0.000115078669036514,2.7040177106507317e-06,4.729934478299886e-09,1.0704198849132746e-05,1.2035186730232256e-07,5.869317604751458e-06,7.484646374574547e-06,2.6108483528913e-09,6.139142797781014e-09,8.570847351192952e-12
3.7552332270650686e-05,0.1448559789597856,3.76,0.0,0.578804758348523,0.9978312966113996,0.0017657764807035745,1.436713655267142e-05,0.0007393622308421007,1.7740334081898677e-06,0.0006065109988695415,3.9268809605583893e-10,3.2064563971682663e-13,2.3418848909457652e-06,7.683404857684042e-07,0.00032684291250278095,2.2924454543662188e-08,5.052374878854327e-05,5.620618524102322e-05,0.0002871564742883119,3.585521396870499e-06,0.0016181414861809072,5.551121201464342e-05,0.00011976040999753193,2.795356878015635e-06,4.767717643674044e-09,1.131876229978778e-05,1.2606619612799097e-07,6.092703238727837e-06,7.803183652179267e-06,2.734683492168392e-09,6.3815484227052364e-09,8.908492077712636e-12
3.8166463550473045e-05,0.14485621431122078,3.76,0.0,0.5787343109192556,0.9977755537834718,0.0018145660692986325,1.446775170276677e-05,0.0007535644227326146,1.7739631195521086e-06,0.0006111846840936687,3.9265010203297287e-10,3.2061455126995623e-13,2.3492064341679024e-06,7.682511252774783e-07,0.0003322255800049489,2.292494778529722e-08,5.126088010906964e-05,5.663781098885148e-05,0.0002928055082036903,3.6071396869260835e-06,0.0016650427202799848,5.744411596987271e-05,0.00012451475936362685,2.8883072886468114e-06,4.8041765913365946e-09,1.1955006728002758e-05,1.318887677662025e-07,6.318952723518492e-06,8.127758317724702e-06,2.8608528434793635e-09,6.6273040410676965e-09,9.25078098660267e-12
3.87805948302954e-05,0.14485644929961908,3.76,0.0,0.5786634957648988,0.9977194725959941,0.001863688808224436,1.4564807180844432e-05,0.0007678296183459933,1.7738927381004492e-06,0.0006156947166335126,3.9261195260299584e-10,3.205833381183008e-13,2.3562884559161525e-06,7.681653074970601e-07,0.0003376082245174178,2.2925578183460994e-08,5.199264498722251e-05,5.705415663066928e-05,0.00029846980826607055,3.6280450843934073e-06,0.0017122962557353687,5.9392025558543146e-05,0.00012933962878526432,2.9828741990643927e-06,4.83934358293624e-09,1.2613107804269346e-05,1.3781618787368017e-07,6.547955305353621e-06,8.458276943190337e-06,2.989282259306559e-09,6.876284794800497e-09,9.597540476230273e-12
3.939472611011776e-05,0.14485668395380888,3.76,0.0,0.5785923263995059,0.9976630653902793,0.0019131327195765022,1.4658397575239648e-05,0.0007821568347051783,1.773822266807703e-06,0.0006200451953071371,3.92573653338978e-10,3.2055200475562404e-13,2.3631367479385175e-06,7.680829327123356e-07,0.00034299085028143065,2.2926341530633265e-08,5.27190173704552e-05,5.745560494935057e-05,0.0003041487871078097,3.6482550911870233e-06,0.0017598896087435186,6.135372454208466e-05,0.00013423293747799733,3.079062393003644e-06,4.87325108412101e-09,1.3293227380152006e-05,1.4384505120533971e-07,6.779601306857673e-06,8.794645480737417e-06,3.1198973713496143e-09,7.1283666442484945e-09,9.94859811635512e-12
4.000885738994012e-05,0.1448569183024543,3.76,0.0,0.578520815972009,0.9976063441790505,0.0019628861467219745,1.474861729004055e-05,0.0007965450826811473,1.7737517085618797e-06,0.0006242402336331922,3.9253520966545697e-10,3.205205555544177e-13,2.3697571414771663e-06,7.680039011687667e-07,0.0003483734613761384,2.2927233636356023e-08,5.343997523277203e-05,5.784254013358609e-05,0.000309841872261314,3.667787300852754e-06,0.001807810613309861,6.332801791938553e-05,0.00013919261650523565,3.1768761640625567e-06,4.905931670185616e-09,1.3995513717981808e-05,1.499719521506208e-07,7.013782319534836e-06,9.136769505759516e-06,3.2526238198242394e-09,7.383426615457519e-09,1.0303782989455902e-11
4.062298866976248e-05,0.14485715237398425,3.76,0.0,0.5784489772673238,0.9975493206469727,0.0020129377534079513,1.4835560330481356e-05,0.000810993369334149,1.7736810661668015e-06,0.0006282839487306395,3.9249662685871495e-10,3.204889947662715e-13,2.376155490181566e-06,7.679281133238994e-07,0.00035375606171902225,2.2928250336276787e-08,5.4155500394822535e-05,5.821534673755305e-05,0.00031554850620345586,3.6866593489640354e-06,0.0018560474219303051,6.531373352880306e-05,0.00014421661271140471,3.276319301786251e-06,4.937417938675905e-09,1.472010173967011e-05,1.561934944760351e-07,7.250391378417943e-06,9.48455444347719e-06,3.3873874650824476e-09,7.641343026673922e-09,1.0662926003180344e-11
4.1237119949584836e-05,0.14485738619652763,3.76,0.0,0.5783768227082582,0.9974920061519416,0.0020632765221620893,1.4919320106484416e-05,0.0008255007000859381,1.7736103423428426e-06,0.0006321804510595948,3.9245791004740055e-10,3.204573265225143e-13,2.38233765424764e-06,7.678554700789753e-07,0.00035913865506671615,2.29293875004386e-08,5.48655783463093e-05,5.8574408719009516e-05,0.00032126814636017386,3.7048888671748185e-06,0.0019045885054469382,6.730972346577876e-05,0.0001493028923157129,3.377395081024332e-06,4.967742428470682e-09,1.546711329251849e-05,1.6250630028708148e-07,7.489323119518744e-06,9.837905779425635e-06,3.5241145822732928e-09,7.901995694638342e-09,1.1025860174781117e-11
4.1851251229407194e-05,0.1448576197978552,3.76,0.0,0.5783043643581496,0.9974344117270683,0.0021138917520463945,1.4999989253660927e-05,0.0008400660807278075,1.7735395397278129e-06,0.0006359338349796079,3.92419064213461e-10,3.204255548350734e-13,2.3883094857543896e-06,7.677858729914e-07,0.0003645212450161939,2.293064104084288e-08,5.557019807120651e-05,5.8920108553860045e-05,0.0003270002650742973,3.7224934408357092e-06,0.001953422652142159,6.931486532439893e-05,0.0001544494441779782,3.4801062543841963e-06,4.996937545327766e-09,1.623665742999361e-05,1.6890701822726948e-07,7.730473920766958e-06,1.0196729254249654e-05,3.6627320397064144e-09,8.165266121334476e-09,1.1392420888469738e-11
4.246538250922955e-05,0.14485785320532577,3.76,0.0,0.5782316139241662,0.9973765480832948,0.002164773055822724,1.5077659471053724e-05,0.0008546885192697864,1.7734686608779885e-06,0.0006395481700985901,3.92380094193354e-10,3.2039368359757217e-13,2.3940768151647313e-06,7.677192244683574e-07,0.0003699038350062923,2.293200691826724e-08,5.626935187622662e-05,5.9252826425103726e-05,0.0003327443495395483,3.739490570065907e-06,0.00200253896613353,7.13280632715429e-05,0.00015965428274894314,3.5844550475938296e-06,5.025035493904415e-09,1.70288307055314e-05,1.7539233093672216e-07,7.973742027163448e-06,1.0560931043274002e-05,3.803167460640589e-09,8.43103766191754e-09,1.1762446126650139e-11
4.307951378905191e-05,0.14485808644583925,3.76,0.0,0.5781585827612108,0.9973184256125881,0.002215910356586035,1.5152421374876621e-05,0.000869367027636818,1.7733977082692557e-06,0.0006430274933839985,3.9234100467951817e-10,3.203617165866415e-13,2.3996454389530507e-06,7.676554279421875e-07,0.00037528642831953794,2.2933481148413346e-08,5.696303522291464e-05,5.957293948299346e-05,0.0003384999017035839,3.7558976341617617e-06,0.002051926865129508,7.334824896246419e-05,0.00016491545071829262,3.6904431575810307e-06,5.052068215592688e-09,1.7843717477533557e-05,1.8195896179507244e-07,8.219027660901066e-06,1.0930417921362358e-05,3.945349369451566e-09,8.69919567459781e-09,1.2135776676164373e-11
4.369364506887427e-05,0.1448583195457935,3.76,0.0,0.5780852818763622,0.9972600543916477,0.0022672938839188536,1.522436436747455e-05,0.000884100623218091,1.7733266842983467e-06,0.00064637580200552,3.9230180022207663e-10,3.203296574633772e-13,2.4050211083179954e-06,7.675943880287242e-07,0.0003806690280842489,2.2935059807423138e-08,5.765124656369611e-05,5.988082117350415e-05,0.00034426643814282814,3.7717318592137258e-06,0.002101576077603881,7.537438230676177e-05,0.00017023102137417954,3.798071753071907e-06,5.078067332076652e-09,1.8681390223819677e-05,1.8860368097613653e-07,8.466233117225754e-06,1.1305097413614557e-05,4.0892073233148955e-09,8.969627653293191e-09,1.2512256310705306e-11
4.430777634869663e-05,0.14485855253104737,3.76,0.0,0.5780117219338005,0.9972014441860813,0.0023189141696177895,1.529357652071742e-05,0.000898888330275957,1.7732555912841637e-06,0.0006495970468765268,3.92262485230748e-10,3.2029750977497316e-13,2.410209518936437e-06,7.675360106692712e-07,0.0003860516372768815,2.293673903673795e-08,5.8333987182154746e-05,6.0176840632600504e-05,0.00035004348991174124,3.7870102887963376e-06,0.0021514766394443046,7.740545209372698e-05,0.0001755991006884701,3.9073414775102e-06,5.103064094731278e-09,1.9541909863899516e-05,1.95323310845142e-07,8.715262846821176e-06,1.168487793247918e-05,4.234672029075492e-09,9.24222334389291e-09,1.289173195049362e-11
4.4921907628518986e-05,0.1448587854268874,3.76,0.0,0.5779379132601579,0.997142604454993,0.0023707620430402443,1.536014447303677e-05,0.0009137291812210569,1.7731844314691927e-06,0.0006526951268613541,3.9222306397693963e-10,3.2026527695652333e-13,2.4152163017132597e-06,7.674802032567816e-07,0.00039143425872459754,2.2938515047383832e-08,5.90112610377681e-05,6.0461362142876955e-05,0.000355830602369047,3.801749757590156e-06,0.0022016188901277933,7.944047648601166e-05,0.00018101782914217647,4.018252454099564e-06,5.127089339044767e-09,2.042532608753134e-05,2.021147307294382e-07,8.966023525504067e-06,1.2069668901879349e-05,4.381675446298959e-09,9.51687484499256e-09,1.3274053800471075e-11
4.5536038908341344e-05,0.14485901825799966,3.76,0.0,0.5778638658502476,0.9970835443559378,0.0024228286261167554,1.542415333931326e-05,0.0009286222177603886,1.7731132070209797e-06,0.0006556738836147286,3.921835405960054e-10,3.2023296233290213e-13,2.4200470144795344e-06,7.674268747473351e-07,0.0003968168951080262,2.2940384123733298e-08,5.968307461528662e-05,6.0734744649123394e-05,0.00036162733498332705,3.8159668677910785e-06,0.0022519934684733884,8.147850339046293e-05,0.0001864853833056716,4.130804292773166e-06,5.150173443878988e-09,2.1331677688132292e-05,2.0897488109447273e-07,9.218424112014727e-06,1.2459380868964289e-05,4.53015087809961e-09,9.79347669397055e-09,1.3659075468262522e-11
4.61501701881637e-05,0.14485925104844533,3.76,0.0,0.5777895893731196,0.9970242727501947,0.0024751053280717395,1.5485686632832682e-05,0.0009435664919251007,1.773041920033668e-06,0.0006585370970185934,3.921439190896466e-10,3.202005691207696e-13,2.424707134590212e-06,7.67375935757832e-07,0.0004021995489641938,2.2942342626698185e-08,6.034943677890054e-05,6.099734133012298e-05,0.00036743326112025857,3.8296779681608605e-06,0.0023025913080196112,8.351861071480968e-05,0.0001919999771882604,4.244996098899384e-06,5.1723462958904214e-09,2.226099289970603e-05,2.1590076715931655e-07,9.472375894678626e-06,1.2853925604106589e-05,4.680033049255201e-09,1.0071925939277939e-08,1.4046654063013336e-11
