Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168)
7.940881282740399e-08,0.2571904386176023,3.76,0.0,0.7679137531506599,0.999999991118904,7.312502623350785e-18,1.429859867141694e-16,4.74225774373423e-08,4.3194912508994065e-08,5.2609387359365915e-09,2.2022621628128532e-13,2.048767740431695e-15,3.747169954561133e-09,3.239853124691732e-09,5.25762825543044e-10,6.393612241359955e-11,4.966407848462781e-09,1.4884997759298499e-10
8.607151877081923e-08,0.2571904388057956,3.76,0.0,0.767913748670432,0.9999999900350631,1.0869061433210834e-17,1.9583715089694517e-16,5.1487652175101535e-08,4.6496978412407685e-08,5.775368585001235e-09,2.5744645183574854e-13,2.2094489273914904e-15,4.380298847389118e-09,3.742596811108165e-09,6.611039164015713e-10,7.439053711821346e-11,5.3865167381485205e-09,1.7445986988529823e-10
9.273422471423447e-08,0.2571904389947857,3.76,0.0,0.7679137441707724,0.9999999889016788,1.5677722278989475e-17,2.6186421244339347e-16,5.557215873800062e-08,4.975239525874433e-08,6.3071370510010255e-09,2.973417149325185e-13,2.368399390321677e-15,5.059273047257797e-09,4.271962817432193e-09,8.164690373888287e-10,8.543712306788691e-11,5.807426640535623e-09,2.0216298951197376e-10
9.93969306576497e-08,0.25719043918461504,3.76,0.0,0.7679137396506441,0.9999999877193186,2.203694219740361e-17,3.4299411414009944e-16,5.967713395487768e-08,5.296182207006602e-08,6.857244990961174e-09,3.398657773639227e-13,2.5256420750866668e-15,5.7833780322621095e-09,4.826291853239824e-09,9.928585028056634e-10,9.70393654589462e-11,6.229193096445015e-09,2.3199530611517933e-10
9.999999999999998e-08,0.25719043937532265,3.76,0.0,0.7679137392404642,0.9999999876099005,2.2700431799022027e-17,3.51151997916575e-16,6.00497365351435e-08,5.325007334285552e-08,6.907975253129449e-09,3.4384297643632565e-13,2.5397912650461432e-15,5.851122858467817e-09,4.877643371745029e-09,1.0098945903603872e-09,9.81157429455368e-11,6.2674131008729586e-09,2.3480198807362186e-10
1.0605963660106494e-07,0.25719043937532265,3.76,0.0,0.767913735109075,0.9999999864885378,3.028699420313225e-17,4.412594903047516e-16,6.380355011258905e-08,5.612590855807465e-08,7.426624522273967e-09,3.849730861740988e-13,2.681199717816528e-15,6.551909456083088e-09,5.4039969005636415e-09,1.1912096641759078e-09,1.0916232868696503e-10,6.651870780343929e-09,2.639969867359216e-10
1.1272234254448018e-07,0.2571904395669449,3.76,0.0,0.7679137305451543,0.9999999852098789,4.081215458833932e-17,5.587945051812603e-16,6.795231775343714e-08,5.9245295255503025e-08,8.016142306120173e-09,4.3261875416565416e-13,2.835094718256694e-15,7.3641730042815046e-09,6.003560336219838e-09,1.4123996565383545e-09,1.2177260521133328e-10,7.0755135126712965e-09,2.9821190982027327e-10
1.1938504848789542e-07,0.2571904397595151,3.76,0.0,0.7679137259580308,0.9999999838838732,5.4042811849156545e-17,6.978308562199049e-16,7.212428838124894e-08,6.232061364607874e-08,8.626602709928964e-09,4.827585504165407e-13,2.98734914200519e-15,8.219484252154204e-09,6.623531155321812e-09,1.6572480449791804e-09,1.34838256009545e-10,7.500174272028861e-09,3.3468720883922545e-10
1.2604775443131066e-07,0.2571904399530643,3.76,0.0,0.7679137213469092,0.9999999825110414,7.045748961731387e-17,8.606939563147619e-16,7.632025706382597e-08,6.535248629256139e-08,9.258750835038943e-09,5.353488909083204e-13,3.1379847629340507e-15,9.117168524699101e-09,7.262522306517358e-09,1.926519361367169e-09,1.4832874486279554e-10,7.925905207191328e-09,3.734728470802692e-10
1.327104603747259e-07,0.25719044014762066,3.76,0.0,0.7679137167110485,0.9999999810918935,9.058478528208381e-17,1.0497992913376223e-15,8.054096491926046e-08,6.834152696271222e-08,9.913275398295594e-09,5.903468293460943e-13,3.2870230498999797e-15,1.0056560758842926e-08,7.919208137495223e-09,2.220925532887135e-09,1.6221488057365818e-10,8.35275764892249e-09,4.146212223698071e-10
1.3937316631814113e-07,0.2571904403432102,3.76,0.0,0.767913712049759,0.9999999796269293,1.1500523275715006e-16,1.2676489363501794e-15,8.478710149615905e-08,7.128834075341893e-08,1.0590811480694476e-08,6.477100481027949e-13,3.434485167604575e-15,1.1037005367687682e-08,8.592321940311279e-09,2.5411282125982967e-09,1.7646876730104792e-10,8.780782121618265e-09,4.5818679865854306e-10
1.4603587226155637e-07,0.2571904405398564,3.76,0.0,0.7679137073624005,0.9999999781166397,1.4435309575100946e-16,1.5168282177830521e-15,8.905930706428143e-08,7.419352421316937e-08,1.1291943161873832e-08,7.073968492764812e-13,3.580391987867661e-15,1.2057856106564049e-08,9.28065358862676e-09,2.8877410197316446e-09,1.910637542192868e-10,9.210028354794657e-09,5.042257621732321e-10
1.526985782049716e-07,0.2571904407375808,3.76,0.0,0.76791370264838,0.9999999765615061,1.7931809340565072e-16,1.8000025173948302e-15,9.335817481896702e-08,7.705766546287028e-08,1.2017206044771515e-08,7.693661458753162e-13,3.724764091592007e-15,1.3118475940895705e-08,9.983047264771965e-09,3.261331691816542e-09,2.0597438321831485e-10,9.640545294420342e-09,5.527957011929565e-10
1.5936128414838685e-07,0.25719044093640264,3.76,0.0,0.7679136979071491,0.9999999749620018,2.2064705919414615e-16,2.1199142157252426e-15,9.768425299507414e-08,7.988134431493932e-08,1.2767089666866412e-08,8.335774531279438e-13,3.867621771735213e-15,1.421823691595326e-08,1.069839927585862e-08,3.6624241494853815e-09,2.2117633976948817e-10,1.0072381114087071e-08,6.039553087541437e-10
1.660239900918021e-07,0.25719044113633976,3.76,0.0,0.7679136931382027,0.999999973318591,2.69145535694858e-16,2.4793797695267747e-15,1.0203804689219371e-07,8.26651323906681e-08,1.3542039800986323e-08,8.999908799184707e-13,4.008985038551924e-15,1.5356520028499832e-08,1.1425655955910382e-08,4.091500476988945e-09,2.3664640822763297e-10,1.050558322601781e-08,6.577641070641427e-10
1.7268669603521733e-07,0.2571904413374073,3.76,0.0,0.7679136883410761,0.999999971631731,3.2567930893603916e-16,2.8812869156142798e-15,1.0642002081866979e-07,8.540959323591774e-08,1.4342460654708625e-08,9.685671203442936e-13,4.1488736233722116e-15,1.653271510026095e-08,1.2163811649519842e-08,4.549002822852446e-09,2.5236242846665045e-10,1.0940198291918359e-08,7.142821921297205e-10
1.7934940197863256e-07,0.25719044153961945,3.76,0.0,0.7679136835153442,0.9999999699018706,3.911758854431351e-16,3.3285919946051964e-15,1.1083059995943702e-07,8.811528243519961e-08,1.5168716974631642e-08,1.0392674453919586e-12,4.287306982264932e-15,1.774622065316132e-08,1.2911906773214211e-08,5.035335224437732e-09,2.683032526046672e-10,1.1376272233677333e-08,7.735699973318977e-10
1.860121079220478e-07,0.2571904417429883,3.76,0.0,0.7679136786606195,0.9999999681294519,4.66625914211958e-16,3.824317389734805e-15,1.1527017216866636e-07,9.078274772415737e-08,1.602113605748134e-08,1.1120536947294988e-12,4.4243043001038486e-15,1.8996443786310673e-08,1.3669025951867968e-08,5.550865359057124e-09,2.844487034722949e-10,1.1813850243916082e-08,8.356880749743678e-10
1.9267481386546304e-07,0.2571904419475244,3.76,0.0,0.7679136737765496,0.9999999663149101,5.530845556137196e-16,4.37154907636145e-15,1.197390896887542e-07,9.341252910045536e-08,1.6900009670495954e-08,1.1868882686153382e-12,4.559884494384643e-15,2.028280005473289e-08,1.4434296227769572e-08,6.095926224026588e-09,3.007795356770437e-10,1.2252976796388973e-08,9.006968948974809e-10
1.9933751980887828e-07,0.2571904421532369,3.76,0.0,0.7679136688628163,0.9999999644586736,6.516727994913757e-16,4.973434277318993e-15,1.2423767079938935e-07,9.600515893309207e-08,1.7805595885798913e-08,1.2637341199222947e-12,4.694066218937724e-15,2.1604713349818054e-08,1.5206885339596722e-08,6.6708177483851065e-09,3.1727739825583463e-10,1.2693695656235887e-08,9.686566591823426e-10
2.0600022575229352e-07,0.25719044236013355,3.76,0.0,0.7679136639191334,0.9999999625611642,7.635787348100742e-16,5.633179219084076e-15,1.2876620140030633e-07,9.856116207016829e-08,1.8738120833348194e-08,1.342554746274442e-12,4.826867867670338e-15,2.2961615781465203e-08,1.598600006838953e-08,7.275808339161656e-09,3.3392479818901166e-10,1.3136049890089551e-08,1.0396271319647058e-09
2.1266293169570876e-07,0.2571904425682207,3.76,0.0,0.7679136589452463,0.9999999606227977,8.900587730305316e-16,6.354046984089384e-15,1.3332493652993726e-07,1.0108105594513614e-07,1.96977803755708e-08,1.423314182294953e-12,4.95830757823334e-15,2.4352947561886498e-08,1.677088464783428e-08,7.911136364850172e-09,3.507050652234298e-10,1.3580081876040367e-08,1.11366748346288e-09
2.19325637639124e-07,0.2571904427775034,3.76,0.0,0.7679136539409288,0.9999999586439847,1.0324388271366371e-15,7.139355454965666e-15,1.379141018219324e-07,1.0356535068154952e-07,2.0684741706461315e-08,1.5059769919634584e-12,5.0884032356217445e-15,2.5778156891050895e-08,1.7560819236457535e-08,8.57701157847295e-09,3.6760231841583513e-10,1.4025833313460496e-08,1.1908361474098068e-09
2.2598834358253923e-07,0.25719044298798566,3.76,0.0,0.7679136489059839,0.9999999566251291,1.1921154481481036e-15,7.992475346696445e-15,1.4253389490212763e-07,1.060145491963337e-07,2.1699144878494342e-08,1.590508261081584e-12,5.217172475738059e-15,2.7236699843747566e-08,1.8355118449441488e-08,9.27361648250342e-09,3.8460143408801795e-10,1.4473345232688941e-08,1.271190691118902e-09
2.3265104952595447e-07,0.25719044319967016,3.76,0.0,0.7679136438402401,0.9999999545666295,1.3705569209319864e-15,8.916828322714001e-15,1.4718448672859066e-07,1.084291473015944e-07,2.2741104260733607e-08,1.6768735898451838e-12,5.344632688903356e-15,2.872804025824675e-08,1.9153129947773733e-08,1.0001107637914819e-08,4.016880148297618e-10,1.4922658004579567e-08,1.3547876974313682e-09
2.393137554693697e-07,0.2571904434125586,3.76,0.0,0.7679136387435523,0.99999995246888,1.5693043210790772e-15,9.915885191063943e-15,1.518660228768943e-07,1.1080963380498871e-07,2.3810709931009094e-08,1.7650390855216677e-12,5.470801023315486e-15,3.025164962653387e-08,1.9954233082486122e-08,1.0759616919578075e-08,4.1884835962330127e-10,1.5373811349914054e-08,1.441682657823225e-09
2.4597646141278495e-07,0.2571904436266517,3.76,0.0,0.7679136336157988,0.9999999503322686,1.789972534511877e-15,1.0993164176959477e-14,1.565786247725727e-07,1.1315649060867826e-07,2.4908029004794524e-08,1.8549713552308754e-12,5.595694388460548e-15,3.1807006986093956e-08,2.0757837591847458e-08,1.1549252720123087e-08,4.3606943524886663e-10,1.582684434868184e-08,1.5319298759941715e-09
2.526391673562002e-07,0.2571904438419493,3.76,0.0,0.7679136284568814,0.9999999481571794,2.034251241389292e-15,1.2152229268246162e-14,1.613223908728565e-07,1.1547019280688538e-07,2.6033106903518934e-08,1.9466374988280548e-12,5.719329458476288e-15,3.3393598813224546e-08,2.1563382349489485e-08,1.237010110426405e-08,4.5333884887489194e-10,1.628179544922885e-08,1.6255823813018135e-09
2.593018732996154e-07,0.25719044405845015,3.76,0.0,0.7679136232667231,0.9999999459439911,2.303905865800382e-15,1.3396688630445533e-14,1.66097397799785e-07,1.1775120878207048e-07,2.7185968565014157e-08,2.040005101887544e-12,5.841722675467303e-15,3.501091891785622e-08,2.2370334161524652e-08,1.3222226915511463e-08,4.706448216577482e-10,1.6738702477276893e-08,1.7226918514369026e-09
2.6596457924303066e-07,0.2571904442761523,3.76,0.0,0.7679136180452685,0.9999999436930778,2.6007784926831687e-15,1.4730193088162802e-14,1.7090370142658472e-07,1.2000000029975055e-07,2.8366619598563647e-08,2.1350422287857393e-12,5.962890252773738e-15,3.665846833985948e-08,2.317818661077162e-08,1.4105674837135037e-08,4.879761633266425e-10,1.719760264481537e-08,1.8233085437629965e-09
2.726272851864459e-07,0.2571904444950528,3.76,0.0,0.7679136127924808,0.9999999414048095,2.9267887533437607e-15,1.6156434669768422e-14,1.7574133791907002e-07,1.222170226019781e-07,2.95750473868572e-08,2.2317174158819306e-12,6.082848178193896e-15,3.833575524681666e-08,2.3986458946269403e-08,1.5020470409177697e-08,5.053222477969962e-10,1.765853255886742e-08,1.927481234772637e-09
2.7928999112986114e-07,0.25719044471514846,3.76,0.0,0.7679136075083431,0.999999939079552,3.2839346808831574e-15,1.7679145212400555e-14,1.806103247338313e-07,1.2440272449949968e-07,3.081122213713465e-08,2.329999664795609e-12,6.2016122171612065e-15,4.0042294833238e-08,2.4794695016334898e-08,1.596662100324631e-08,5.226729897730236e-10,1.8121528230131933e-08,2.0352571671418994e-09
2.859526970732764e-07,0.2571904449364348,3.76,0.0,0.7679136021928556,0.9999999367176663,3.6742935367734936e-15,1.930209502446918e-14,1.855106615749523e-07,1.2655754846261249e-07,3.2075097883750134e-08,2.429858435778875e-12,6.319197915876419e-15,4.177760922120159e-08,2.5602462243491855e-08,1.694411675673291e-08,5.400188222516394e-10,1.8586625081503498e-08,2.146682003893535e-09
2.926154030166916e-07,0.25719044515890693,3.76,0.0,0.7679135968460354,0.9999999343195098,4.100022609767345e-15,2.1029091602962604e-14,1.9044233131088763e-07,1.2868193071073735e-07,3.336661344425097e-08,2.5312636411826448e-12,6.4356206043955575e-15,4.3541227362397047e-08,2.6409350639662732e-08,1.7952931468056434e-08,5.573506748872379e-10,1.9053857956471815e-08,2.261799789204709e-09
2.9927810896010685e-07,0.25719044538255953,3.76,0.0,0.7679135914679156,0.9999999318854362,4.5633599882702845e-15,2.2863978402968502e-14,1.9540530085303428e-07,1.3077630130072638e-07,3.4685693330947e-08,2.634185639015292e-12,6.550895399674256e-15,4.533268494155325e-08,2.721497186007345e-08,1.8993023454457056e-08,5.746599532141424e-10,1.952326112740227e-08,2.3806529154192824e-09
3.059408149035221e-07,0.25719044560738635,3.76,0.0,0.7679135860585443,0.9999999294157949,5.066625307254372e-15,2.481063365693107e-14,2.0039952199749888e-07,1.3284108421392273e-07,3.60322486198868e-08,2.7385952265924315e-12,6.6650372085691235e-15,4.715152428123036e-08,2.8018958294378907e-08,2.0064336373817035e-08,5.919385187006512e-10,1.9994868303699533e-08,2.5032820958477724e-09
3.1260352084693733e-07,0.2571904458333808,3.76,0.0,0.767913580617984,0.9999999269109313,5.612220470738179e-15,2.6872969241274274e-14,2.0542493223152552e-07,1.3487669744199083e-07,3.740617777910149e-08,2.844463634276569e-12,6.77806073079673e-15,4.8997294247956845e-08,2.8820962193575396e-08,2.11668000119246e-08,6.091786695850649e-10,2.046871263985558e-08,2.629726342960614e-09
3.259289327337678e-07,0.2571904462888436,3.76,0.0,0.7679135696436142,0.9999999217969038,6.840423405688486e-15,3.136049075405377e-14,2.1556900289058828e-07,1.3886205736439573e-07,4.023569314212911e-08,3.060463959934998e-12,7.000810695770824e-15,5.276785369801312e-08,3.041772578422658e-08,2.346483363682098e-08,6.435149964467107e-10,2.142324268234906e-08,2.8942074988972976e-09
3.3792180343191526e-07,0.25719044670267716,3.76,0.0,0.7679135596609089,0.999999917077216,8.116378644016965e-15,3.5834782103080436e-14,2.2480443966882744e-07,1.4235319459388976e-07,4.2874625979439114e-08,3.2595734508972474e-12,7.197604452559596e-15,5.624906491773579e-08,3.184492185483639e-08,2.5638636902568433e-08,6.742173560910278e-10,2.229029232969979e-08,3.145644124608418e-09
3.499146741300627e-07,0.25719044712016986,3.76,0.0,0.7679135495786997,0.9999999122486259,9.570668696634732e-15,4.074614235578912e-14,2.3413938116505073e-07,1.457560577073733e-07,4.560017443462912e-08,3.462981243031134e-12,7.39099440712888e-15,5.981080479265798e-08,3.326110888486173e-08,2.791171888346113e-08,7.046935663440942e-10,2.3165081457975612e-08,3.4099692522783434e-09
3.6190754482821016e-07,0.2571904475412676,3.76,0.0,0.767913539397774,0.9999999073130265,1.1220363278776476e-14,4.6118468152077515e-14,2.435730399432168e-07,1.490728787327683e-07,4.8411386219396264e-08,3.670534416733601e-12,7.581059173391421e-15,6.345066703602447e-08,3.4664873820309986e-08,3.028326075669153e-08,7.349122387205475e-10,2.4047784379356737e-08,3.6873476961490617e-09
3.739004155263576e-07,0.25719044796591345,3.76,0.0,0.7679135291190159,0.9999999022722776,1.3083445882112491e-14,5.1975933005719674e-14,2.5310453186259695e-07,1.5230583325936158e-07,5.130723044179211e-08,3.882084128776384e-12,7.767875412765704e-15,6.716630701583917e-08,3.6054953449372455e-08,3.2752350291850655e-08,7.648452818426889e-10,2.493857018446664e-08,3.9779261701233e-09
3.8589328622450506e-07,0.25719044839404726,3.76,0.0,0.7679135187433959,0.9999998971282066,1.5178824025535975e-14,5.834297217979876e-14,2.6273288640819916e-07,1.5545704186567458e-07,5.4286607712477395e-08,4.097485508181225e-12,7.951517883405588e-15,7.09554401933604e-08,3.743022289690984e-08,3.531799192867805e-08,7.944676487675567e-10,2.5837602876241563e-08,4.281833512067354e-09
3.978861569226525e-07,0.2571904488256068,3.76,0.0,0.7679135082719616,0.9999998918826104,1.7526338942888498e-14,6.524426853776266e-14,2.7245705621889577e-07,1.5852857151071455e-07,5.7348359366377686e-08,4.316597554770202e-12,8.132059488168278e-15,7.481584060164044e-08,3.8789684939828415e-08,3.797911607053648e-08,8.237571023345706e-10,2.6745041500362958e-08,4.599180990409107e-09
4.0987902762079996e-07,0.2571904492605278,3.76,0.0,0.7679134977058284,0.9999998865372555,2.0146774752331658e-14,7.270473926065748e-14,2.822759258837375e-07,1.6152243689029982e-07,6.049127588341484e-08,4.539283040267521e-12,8.3095713213786e-15,7.874533936225988e-08,4.013246007270939e-08,4.07345876625575e-08,8.526939969983532e-10,2.7661040272411862e-08,4.930062679837886e-09
