Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245)
1.6553697236947144e-15,0.18586518622745196,3.76,0.0,0.8445810233938313,0.9999999783146919,6.678148851005936e-31,7.054426564933385e-23,3.463521765362584e-11,3.4635217364407596e-11,5.225922103493777e-13,1.826528909345467e-24,2.2702661482211035e-23,2.890920559310085e-19,2.8900452918079773e-19,5.5427495930623644e-27,1.179889696089954e-24,5.225922105428564e-13,1.7393470374406387e-22,1.5696684610281527e-13,4.620062055024135e-19,7.256963552041533e-23,1.9035773496706217e-22,3.445519374746711e-27,1.7637830940136284e-31,3.8016241743776904e-23,6.75135659273299e-32,9.480877380924089e-32,1.569668460972751e-13,9.057130172389006e-28,6.527908746418669e-41,1.3655611311589361e-25,2.039015545247468e-24,2.168478537626018e-08,1.5265890092665212e-41
2.9796655166832294e-15,0.185865186228375,3.76,0.0,0.8445810233655795,0.9999999609666703,3.993595164334349e-30,2.2811744949698353e-22,6.234339206866617e-11,6.234339113344021e-11,9.406659744894613e-13,5.906364005651334e-24,7.341191485808469e-23,9.34712116326428e-19,9.34534866492708e-19,3.3145746862750377e-26,3.830553149425229e-24,9.40665975220869e-13,5.624411054187718e-22,2.8254032431098204e-13,8.319419121887644e-19,2.346638841992286e-22,6.155472503186275e-22,1.114155050372935e-26,5.710915616448626e-31,1.2293037313182336e-22,4.037324004739394e-31,3.0689553402992217e-31,2.8254032429305543e-13,2.9287471869482504e-27,3.9073923418610235e-40,4.415988896933276e-25,6.593402401689063e-24,3.9032388870509246e-08,9.129064317868177e-41
5.6282571026602585e-15,0.18586518623022114,3.76,0.0,0.8445810233090758,0.999999926271228,2.745348378678182e-29,8.133935658185204e-22,1.1775974089482953e-10,1.17759737560206e-10,1.7768134798831363e-12,2.1059890377986354e-23,2.617547739142954e-22,3.3325685967271208e-18,3.3321592798970962e-18,2.278506768811819e-25,1.3767806625788523e-23,1.776813482713629e-12,2.0054285722247847e-21,5.336872807147968e-13,1.5726966614834424e-18,8.367147284176469e-22,2.1947833322396225e-21,3.9726109167917076e-26,2.041654908954281e-30,4.383164242437046e-22,2.775339587408827e-30,1.0965512076849101e-30,5.33687280650793e-13,1.0442703909002757e-26,2.6911395638023e-39,1.5747465855355387e-24,2.350910840311146e-23,7.372699497665773e-08,6.275552225028411e-40
1.0925440274614318e-14,0.1858651862339133,3.76,0.0,0.8445810231960685,0.9999998568827471,2.03309752470118e-28,3.0645871750743313e-21,2.2859243853148697e-10,2.2859242596846682e-10,3.4491083991261983e-12,7.934410379412964e-23,9.861374201086563e-22,1.2554819158385391e-17,1.2553735204136383e-17,1.6872878769314024e-24,5.269831654274673e-23,3.4491084102474445e-12,7.555343450484706e-21,1.0359811934727453e-12,3.0577396661526475e-18,3.1522921508131187e-21,8.26873154849882e-21,1.496661382099038e-25,7.732485094814382e-30,1.6513211630609751e-21,2.0552043906676595e-29,4.1484977209359215e-30,1.0359811932309745e-12,3.934249072917927e-26,2.0004455892818484e-38,5.9342126550225455e-24,8.856783173806036e-23,1.4311380369700842e-07,4.6472618117125286e-39
2.1519806618522438e-14,0.18586518624129772,3.76,0.0,0.844581022970054,0.9999997181153983,1.564467911951071e-27,1.1890386858092083e-20,4.502578337421242e-10,4.502577850038654e-10,6.793697871459801e-12,3.0783164070079556e-22,3.825644076817952e-21,4.870550690371661e-17,4.87022315257838e-17,1.2982365670020727e-23,2.108793502062118e-22,6.793697915529758e-12,2.9310937683928015e-20,2.040569018793085e-12,6.041960567019573e-18,1.2229424839422563e-20,3.2078558595891636e-20,5.806308013623232e-25,3.0314000914456765e-29,6.406201885665187e-21,1.5813198464547716e-28,1.6228402920127556e-29,2.04056901785016e-12,1.5263042099183636e-25,1.5508763329934626e-37,2.3032948032958985e-23,3.435873645597495e-22,2.8187780776329185e-07,3.5758100757182687e-38
4.270853930633868e-14,0.18586518625606657,3.76,0.0,0.8445810225180248,0.9999994406191495,1.2275657824502275e-26,4.684234243876556e-20,8.93588623912688e-10,8.935884319501322e-10,1.3482875351719824e-11,1.212565093767073e-21,1.506722978634675e-20,1.918316346835257e-16,1.9182060679524505e-16,1.0184608921094364e-22,8.812881092851781e-22,1.3482875527130764e-11,1.1544505076369447e-19,4.049744668676861e-12,1.2066948645887876e-17,4.8168129531967763e-20,1.2634595937383e-19,2.286902828530054e-24,1.2188670358477992e-28,2.5230936578082418e-20,1.2405387749872692e-27,6.497594027095678e-29,4.04974466492382e-12,6.011657231118796e-25,1.2349970869432522e-36,9.08064550990955e-23,1.3531755051844195e-21,5.593673672986995e-07,2.8053707377315825e-37
6.389727199415492e-14,0.1858651862708354,3.76,0.0,0.8445810220659956,0.9999991631741587,3.879901243519496e-26,1.0487017365380548e-19,1.3369194137489707e-09,1.336918984063732e-09,2.0172050879703626e-11,2.714416130987601e-21,3.372505864867791e-20,4.293906850496872e-16,4.293674103774971e-16,3.218559396058843e-22,2.066537070217718e-21,2.0172051273680555e-11,2.5840950298941006e-19,6.058920317584497e-12,1.816734045225187e-17,1.0782008709027617e-19,2.828103293686809e-19,5.118969662398559e-24,2.7744517377731797e-28,5.647495596213969e-20,3.9203747451424665e-27,1.4739966334865582e-28,6.0589203091112e-12,1.3456545244856038e-24,3.941725952480707e-36,2.0342214605773198e-22,3.028751087612332e-21,8.368056684827769e-07,8.865977837343725e-37
8.508600468197116e-14,0.18586518628560425,3.76,0.0,0.8445810216139664,0.9999988857804173,8.834694609441724e-26,1.859860827795607e-19,1.7802502032509724e-09,1.7802494413447216e-09,2.686122445578383e-11,4.813533402765335e-21,5.979840395092071e-20,7.613825433200662e-16,7.613425256490748e-16,7.327844208455688e-22,3.8263935494723815e-21,2.686122515550556e-11,4.582039758427661e-19,8.068095965562194e-12,2.4343148127477062e-17,1.911862289631072e-19,5.014716302630106e-19,9.07683761749346e-24,4.999366235664291e-28,1.0013731022495419e-19,8.925701275549526e-27,2.647466081322937e-28,8.068095950412298e-12,2.3861074044876033e-24,9.058954990338526e-36,3.6098358745254055e-22,5.3702051413667914e-21,1.1141927203202332e-06,2.018646871017149e-36
1.2746347005760362e-13,0.18586518631514193,3.76,0.0,0.8445810207099081,0.9999983311466326,2.9648243058822793e-25,4.17549679032856e-19,2.666911781252134e-09,2.6669100714092386e-09,4.02395657542969e-11,1.0804389189439339e-20,1.3418761732784258e-19,1.7086639997126885e-15,1.7085769966544253e-15,2.4583197804121153e-21,9.400817265358864e-21,4.023956732678879e-11,1.0282811905861781e-18,1.2086447258983535e-11,3.692107826439907e-17,4.290662095564147e-19,1.1253847803786644e-18,2.0370011266360823e-23,1.162083010287581e-27,2.247117590978504e-19,2.994364500969715e-26,6.111141984564811e-28,1.2086447224355662e-11,5.354963818108076e-24,3.11252062202917e-35,8.115169220017718e-22,1.2050145183489735e-20,1.6688131258207604e-06,6.772813001721975e-36
1.6560318889567285e-13,0.18586518634172589,3.76,0.0,0.8445810198962557,0.9999978321514037,6.387832857846562e-25,7.050469308610685e-19,3.464907200309937e-09,3.4649043141404896e-09,5.2280066251382714e-11,1.8240378131898832e-20,2.264912974594722e-19,2.8841761975648548e-15,2.8840315101158535e-15,5.295238183198798e-21,1.7013881322107e-20,5.2280068907031414e-11,1.7357059286788233e-18,1.570296342037004e-11,4.849926574642417e-17,7.24270507179134e-19,1.899619645317531e-18,3.438417278630803e-23,2.0181869712289197e-27,3.792894295194586e-19,6.449884163423899e-26,1.0554468901139817e-27,1.570296336103362e-11,9.039243090970307e-24,6.821456085232716e-35,1.3718042184391878e-21,2.0338244945572878e-20,2.167796313082729e-06,1.4589873352939134e-35
2.0374290773374208e-13,0.18586518636830981,3.76,0.0,0.8445810190826032,0.9999973333220725,1.1758630240674289e-24,1.0675524804199701e-18,4.26290261828467e-09,4.262898249615215e-09,6.432056043049943e-11,2.7613980366498607e-20,3.428091530526061e-19,4.3656486102891614e-15,4.365431638433543e-15,9.744968380345122e-21,2.7482790090825255e-20,6.432056445099557e-11,2.6272545303068836e-18,1.9319479579511994e-11,6.032200245840087e-17,1.0963242075295816e-18,2.875371813651936e-18,5.204603287671414e-23,3.1405105063915052e-27,5.74086686982305e-19,1.1869897698864487e-25,1.633673549481844e-27,1.9319479488360048e-11,1.3682621401842456e-23,1.277079082608613e-34,2.0794374079604696e-21,3.0781978132854917e-20,2.6666136022518682e-06,2.685234333634462e-35
2.418826265718113e-13,0.18586518639489372,3.76,0.0,0.8445810182689507,0.9999968346585866,1.9499776556015187e-24,1.5051375552277727e-18,5.060898035176332e-09,5.060891877833819e-09,7.636104829382189e-11,3.892606282512088e-20,4.831369385003195e-19,6.1530805010748704e-15,6.152776633467666e-15,1.6156498355193195e-20,4.1156478799400197e-20,7.636105396058625e-11,3.70292509547357e-18,2.2935995736679123e-11,7.238935923480094e-17,1.5452327294090152e-18,4.052641017385432e-18,7.335562759831365e-23,4.5465072832582935e-27,8.090979797855413e-19,1.9679493035431872e-25,2.353075114247351e-27,2.293599560633495e-11,1.9285160307648475e-23,2.1525908119125585e-34,2.9350204883868977e-21,4.338070872145316e-20,3.16526504588004e-06,4.4522996431893483e-35
2.800223454098805e-13,0.18586518642147765,3.76,0.0,0.8445810174552985,0.9999963361608911,3.0051965618014354e-24,2.0178763697475238e-18,5.8588934509849245e-09,5.8588851987967206e-09,8.840152984361553e-11,5.2177528638359704e-20,6.474702308959894e-19,8.246471102119642e-15,8.246065715612371e-15,2.4893451545154315e-20,5.839850962264925e-20,8.840153743778772e-11,4.962715644493198e-18,2.6552511892152477e-11,8.470140988046153e-17,2.071001718083363e-18,5.43142697722259e-18,9.831299452143891e-23,6.254429788435712e-27,1.0843175241675317e-18,3.032158543351101e-25,3.22123786502739e-27,2.655251171495833e-11,2.584692394621463e-23,3.3706476482494125e-34,3.939182601763989e-21,5.813377420839921e-20,3.663750698706131e-06,6.860528730298706e-35
3.56301783086019e-13,0.18586518647464548,3.76,0.0,0.8445810158279936,0.9999953396626755,6.117269944828277e-24,3.269081464796818e-18,7.454884279352898e-09,7.454870918956918e-09,1.1248247401074044e-10,8.450184950299976e-20,1.0481374732593061e-18,1.335112568076311e-14,1.335047334466825e-14,5.0648141220065434e-20,1.0489185762728905e-19,1.1248248630213842e-10,8.034649592318552e-18,3.3785544199026124e-11,1.1005985755681068e-16,3.3531413444243182e-18,8.79354816342401e-18,1.5917117975115166e-22,1.0641943049945648e-26,1.75536062238274e-18,6.169224027364568e-25,5.431063024717264e-27,3.378554390415056e-11,4.184835551755333e-23,7.073148737320831e-34,6.395500002471609e-21,9.410053416870182e-20,4.660224828239112e-06,1.3960654400035717e-34
4.3258122076215744e-13,0.18586518652781334,3.76,0.0,0.8445810142006888,0.9999943438269885,1.0864960407603449e-23,4.821760795523109e-18,9.050875103388591e-09,9.050855410099169e-09,1.365633929499661e-10,1.2459415691541737e-19,1.54477555110739e-18,1.967960621236693e-14,1.967864829744098e-14,8.991467184099548e-20,1.6986786794492865e-19,1.365634110598927e-10,1.1843040556265104e-17,4.101857650237872e-11,1.3639793524419792e-16,4.942788183595611e-18,1.2961733141457274e-17,2.3462088876898285e-22,1.6450199407061032e-26,2.587169778685276e-18,1.0952110865860986e-24,8.323769369821194e-27,4.101857605593678e-11,6.168742862536025e-23,1.2933689810294863e-33,9.453413674237604e-21,1.3867696753806376e-19,5.656036427958638e-06,2.4788032148169217e-34
5.088606584382959e-13,0.18586518658098117,3.76,0.0,0.8445810125733841,0.999993348653369,1.762147397930541e-23,6.676540406827641e-18,1.0646865923092004e-08,1.0646838672227e-08,1.6064428668038152e-10,1.7246206387109777e-19,2.137347181163022e-18,2.723190622364261e-14,2.723058400109523e-14,1.457604440355505e-19,2.5639320306553586e-19,1.6064431172776779e-10,1.638787184020596e-17,4.8251608804581074e-11,1.637162655324793e-16,6.839989831297169e-18,1.793597955769141e-17,3.246624384899194e-22,2.3835642208026295e-26,3.579696230899944e-18,1.775444865283936e-24,1.1963352232474108e-26,4.825160817031705e-11,8.536468431354202e-23,2.1582511289510885e-33,1.31182243230385e-20,1.9185749252956615e-19,6.651185959027586e-06,4.019025926693318e-34
6.614195337905728e-13,0.18586518668731689,3.76,0.0,0.8445810093187748,0.9999913602905601,3.8603104658070757e-23,1.1294809436762268e-17,1.3838847549501992e-08,1.383880150945301e-08,2.0880599858814633e-10,2.915539477249515e-19,3.6101477469030314e-18,4.600793979583069e-14,4.6005712388718797e-14,3.1899284275545317e-19,5.058912125631818e-19,2.0880604085811607e-10,2.7686791141067986e-17,6.27176734146578e-11,2.2129607958663477e-16,1.1557240590377147e-17,3.0302647660999403e-17,5.485222795022455e-22,4.395004204519105e-26,6.04671350570855e-18,3.885518312830171e-24,2.1729397289276443e-26,6.271767228685993e-11,1.44235825341666e-22,5.011902834902693e-33,2.228890608798782e-20,3.240093677152258e-19,8.639500587248252e-06,8.798528619513258e-34
8.139784091428497e-13,0.18586518679365258,3.76,0.0,0.8445810060641653,0.999989374570708,7.194819140505193e-23,1.7128704220891948e-17,1.7030829158582872e-08,1.7030759430662114e-08,2.5696760988064905e-10,4.418360044727338e-19,5.466252660695506e-18,6.967917665317324e-14,6.96758079978932e-14,5.939405203621075e-19,8.76973068484958e-19,2.569676738215491e-10,4.1931279111428335e-17,7.718373804749314e-11,2.8280408881950045e-16,1.7505259471708572e-17,4.5893534401761154e-17,8.307531405766399e-22,7.22137313183747e-26,9.156037647668635e-18,7.234549407235565e-24,3.522146691321105e-26,7.71837362537796e-11,2.1846594047991734e-22,9.865843509696905e-33,3.39482513284764e-20,4.905132952064488e-19,1.0625172254033278e-05,1.638770881031996e-33
1e-12,0.18586518700632396,3.76,0.0,0.8445810020956805,0.9999869568682046,1.3351639526850232e-22,2.589397898747159e-17,2.0922949443028885e-08,2.0922844203239343e-08,3.1569299569003477e-10,6.6736794082125585e-19,8.247707024968576e-18,1.0516601446196971e-13,1.0516093372212367e-13,1.10077567878747e-18,1.527896591712907e-18,3.1569309204789383e-10,6.32855715311657e-17,9.482283219347334e-11,3.6312546157298606e-16,2.6423775932837808e-17,6.926674033341546e-17,1.2538729448375308e-21,1.1951748608069162e-25,1.3815917598565007e-17,1.34081238519312e-23,5.742284034305374e-26,9.48228293282945e-11,3.2976566638787845e-22,1.9555749502885778e-32,5.1590777174701347e-20,7.399578740176331e-19,1.3042815996526774e-05,3.038511601520038e-33
1.1190961598474036e-12,0.18586518700632396,3.76,0.0,0.844580999554947,0.9999854110458679,1.8724522710382512e-22,3.246246018962674e-17,2.341479232475733e-08,2.341466052513698e-08,3.5329053119992687e-10,8.362022555027894e-19,1.0327241222745673e-17,1.317070632944668e-13,1.3170070091887208e-13,1.5425127450654125e-18,2.0773760087999144e-18,3.5329065175537965e-10,7.925645238980974e-17,1.0611586745373052e-10,4.1762367671015997e-16,3.3095050489696545e-17,8.674789233004691e-17,1.5703375863412235e-21,1.5818640405698646e-25,1.7300122291489242e-17,1.878877022157912e-23,7.533503347651288e-26,1.0611586373875088e-10,4.1301959092750986e-22,2.850780714050665e-32,6.489394924867304e-20,9.264077521855241e-19,1.458860070909886e-05,4.25898780586891e-33
1.4242139105519574e-12,0.1858651872189953,3.76,0.0,0.8445809930457292,0.9999814580507941,3.8667700769453585e-22,5.271608480227681e-17,2.9798755421615473e-08,2.9798541955866715e-08,4.496130518002654e-10,1.356024975767244e-18,1.6718039738426135e-17,2.1331517151801081e-13,2.1330486205372742e-13,3.179020894861144e-18,4.045047899694226e-18,4.4961324654622994e-10,1.2836237194044535e-16,1.3504799716824705e-10,5.682130947088537e-16,5.361226686258533e-17,1.4049891020398948e-16,2.5434351524812983e-21,2.9189479748417426e-25,2.800897541147235e-17,3.8722554822981817e-23,1.3621681491601465e-25,1.3504799062523403e-10,6.690587165012455e-22,6.449884252227092e-32,1.0627785967130654e-19,1.4992012193643441e-18,1.8541499378545478e-05,8.783387723740845e-33
2.034449411961065e-12,0.1858651876443381,3.76,0.0,0.8445809800272949,0.9999735835382794,1.1317573156163476e-21,1.0813596151977855e-16,4.256668140738337e-08,4.2566245826946654e-08,6.42256895472237e-10,2.7738909207413226e-18,3.4080001261121876e-17,4.3527047908043626e-13,4.352493910430662e-13,9.265614805435958e-18,1.1031393397573726e-17,6.422572907469167e-10,2.619123768957793e-16,1.9291225810162013e-10,9.168536000246602e-16,1.0944056424047782e-16,2.866903562179542e-16,5.190247111857806e-21,7.450744168588805e-25,5.710911747684811e-17,1.1286181094788558e-22,3.359277148516778e-25,1.929122426027485e-10,1.3657256481474852e-21,2.230752055756565e-31,2.2164442330641464e-19,3.054132993865337e-18,2.641581902681364e-05,2.5635999347545876e-32
2.6446849133701726e-12,0.18586518806968083,3.76,0.0,0.8445809670088623,0.9999657508102229,2.4960595810537768e-21,1.836944914545757e-16,5.533460711588777e-08,5.5333871045610375e-08,8.348991501392362e-10,4.699133021751035e-18,5.753402125550386e-17,7.355419547893113e-13,7.35506201834193e-13,2.0353828209795618e-17,2.3334786224042242e-17,8.34899814505296e-10,4.425731486306577e-16,2.507765220070554e-10,1.329030076957772e-15,1.8501331699464943e-16,4.844667354572466e-16,8.771344010198164e-21,1.518858274774046e-24,9.643273801493619e-17,2.4792534536880317e-22,6.656514594325795e-25,2.50776492186348e-10,2.3087313486883306e-21,5.633827036649551e-31,3.8261191849219324e-19,5.152608699925747e-18,3.4248354139948555e-05,5.638946802656858e-32
3.2549204147792803e-12,0.18586518849502354,3.76,0.0,0.8445809539904315,0.9999579596448452,4.67129338485205e-21,2.796978140461565e-16,6.810253254713038e-08,6.810141761355675e-08,1.027539825002242e-09,7.135439613167908e-18,8.706203692052466e-17,1.1141264636772212e-12,1.1140721109272018e-12,3.7943699754155775e-17,4.245350205891596e-17,1.0275408258609867e-09,6.703365510141391e-16,3.0864079004394426e-10,1.8050469822563573e-15,2.803536398056936e-16,7.33826917246274e-16,1.3286880834554131e-20,2.705105276113786e-24,1.4595616639539775e-16,4.621857014998259e-22,1.1566841626749147e-24,3.086407393760573e-10,3.4983404271200405e-21,1.1842120667342661e-30,5.917316048856348e-19,7.791941817625567e-18,4.2039326497270255e-05,1.0525767508020007e-31
3.865155916188388e-12,0.18586518892036627,3.76,0.0,0.8445809409720025,0.999950209821569,7.852136673729928e-21,3.9645205752563373e-16,8.087045770111332e-08,8.086888553247468e-08,1.2201789292191308e-09,1.008648782031919e-17,1.2264604039336263e-16,1.5710208806442697e-12,1.5709439447387272e-12,6.353523288519722e-17,6.988532872543004e-17,1.2201803328100873e-09,9.451944572972401e-16,3.6650506337165205e-10,2.345208763685602e-15,3.9548459505423215e-16,1.0347697774288973e-15,1.8737012570976772e-20,4.400638427495742e-24,2.056557889341159e-16,7.739153445161743e-22,1.8403214390025373e-24,3.665049841719011e-10,4.934817494140871e-21,2.206256260864751e-30,8.515415862922781e-19,1.0969459688620045e-17,4.97889566761955e-05,1.7647641447489873e-31
4.475391417597495e-12,0.18586518934570895,3.76,0.0,0.8445809279535753,0.999942501121007,1.2236219032459269e-20,5.34263337357133e-16,9.363838257783918e-08,9.363627480404327e-08,1.4128164719050884e-09,1.3555943631662555e-17,1.642680783910891e-16,2.1062220903524583e-12,2.1061185394962856e-12,9.862838783433467e-17,1.0712756070273748e-16,1.4128183433055969e-09,1.2671387500540207e-15,4.2436934314951077e-10,2.949819858432554e-15,5.3042919308009505e-16,1.387294198293585e-15,2.5121894203685057e-20,6.707217974979835e-24,2.755080485816746e-16,1.2013865618708609e-21,2.747858233838773e-24,4.2436922657390376e-10,6.6184271606688734e-21,3.7719649379658994e-30,1.164566933546607e-18,1.468250338650822e-17,5.7497464063840946e-05,2.743031127697309e-31
5.695862420415711e-12,0.1858651901963943,3.76,0.0,0.8445809019167263,0.9999272062160157,2.5418433384586186e-20,8.742813928709839e-16,1.1917423149953217e-07,1.1917081741180329e-07,1.7980869089462842e-09,2.2064689919996797e-17,2.655547001303292e-16,3.4115324719778677e-12,3.41136340232871e-12,2.0331912479718584e-16,2.170300320734551e-16,1.7980899065473127e-09,2.0522540689552175e-15,5.40097926692798e-10,4.353607671641513e-15,8.598511147205528e-16,2.2470832811061905e-15,4.0696527078392033e-20,1.358367516243485e-23,4.455765164161068e-16,2.4766411001658584e-21,5.359805416579209e-24,5.400977041964823e-10,1.0728102723184212e-20,9.205846328212173e-30,1.9603033404033063e-18,2.3704596478283555e-17,7.279198247582997e-05,5.669101094529263e-31
6.916333423233926e-12,0.18586519104707963,3.76,0.0,0.844580875879884,0.9999120731980679,4.5857186552939543e-20,1.3022005963370141e-15,1.4471007931223887e-07,1.447050454500782e-07,2.183351208211723e-09,3.269078713123659e-17,3.9077935023165096e-16,5.030032876452415e-12,5.029781580821607e-12,3.640144549950365e-16,3.841292564240492e-16,2.1833555783666797e-09,3.0256177518345186e-15,6.558265499475987e-10,6.0188456536591096e-15,1.2688024601017697e-15,3.31318534964746e-15,6.001201926726325e-20,2.4245973000719432e-23,6.559742304614197e-16,4.434120641595656e-21,9.24286610045663e-24,6.558261722439842e-10,1.582948395516197e-20,1.9053706712228492e-29,2.998886193025911e-18,3.4837218561332554e-17,8.792461353659456e-05,1.0175589303123525e-30
8.136804426052141e-12,0.18586519189776496,3.76,0.0,0.8445808498430486,0.999897100353823,7.523834113783828e-20,1.8204693058934736e-15,1.7024592601599587e-07,1.702389589319582e-07,2.5686094411249936e-09,4.546316921188621e-17,5.39800332719764e-16,6.961698722280129e-12,6.961348107757671e-12,5.9271194968043e-16,6.203854949775453e-16,2.5686154208757022e-09,4.187165188464298e-15,7.715552221869637e-10,7.947968811508231e-15,1.7574654643288418e-15,4.585591687128075e-15,8.30696105206035e-20,3.968361612895366e-23,9.065147423923899e-16,7.219990169398323e-21,1.464736399458976e-23,7.715546307165983e-10,2.1924687647800807e-20,3.5225438590407965e-29,4.300058467763209e-18,4.805958034022735e-17,0.00010289707058625925,1.6610623894905728e-30
9.357275428870356e-12,0.1858651927484502,3.76,0.0,0.84458082380622,0.999882285988,1.1529386573285423e-19,2.4315356253074002e-15,1.9578177161084693e-07,1.957725578703861e-07,2.9538616784619528e-09,6.041059834556367e-17,7.12476792985381e-16,9.206505574712415e-12,9.206038163437562e-12,9.014082111924231e-16,9.377510153804354e-16,2.953869495532481e-09,5.536831911021271e-15,8.872839526832056e-10,1.0143411929273263e-14,2.326021554569833e-15,6.064293673458479e-15,1.0987054053075093e-19,6.096326889719885e-23,1.1970124809204784e-15,1.0980408316381469e-20,2.1823606147776008e-23,8.872830796145094e-10,2.9015830541582855e-20,5.996831652139357e-29,5.883365072308191e-18,6.33511011966681e-17,0.00011771104890610788,2.532557789369409e-30
1e-11,0.18586519444982055,3.76,0.0,0.8445808100947054,0.9998745475807115,1.4127884720872214e-19,2.7914664233125065e-15,2.0922946092626563e-07,2.0921893806300803e-07,3.156740866939653e-09,6.916621491736542e-17,8.128731490378107e-16,1.0514532447355043e-11,1.0513996372814478e-11,1.1001924438394959e-15,1.1415299485872046e-15,3.156749739962666e-09,6.3231909038048504e-15,9.482290557749249e-10,1.1407454453791548e-14,2.65761078322481e-15,6.925930557267329e-15,1.2548959529578063e-19,7.490204498879613e-23,1.3659936496740347e-15,1.3401943312535914e-20,2.639969097820411e-23,9.482280040055002e-10,3.315122766184018e-20,7.730486978963129e-29,6.837135650192992e-18,7.222876636337567e-17,0.00012544925200379196,3.0951421753393046e-30
1.1798217434506787e-11,0.18586519444982055,3.76,0.0,0.8445807717325832,0.9998531259992226,2.345864471901974e-19,3.941852280185962e-15,2.4685345947404095e-07,2.468388121679377e-07,3.7243484463284743e-09,9.694479613307822e-17,1.1282368928005057e-15,1.4635445276856144e-11,1.4634690302526913e-11,1.806778747124197e-15,1.863579184061555e-15,3.7243605839089217e-09,8.800266040926934e-15,1.1187416255319918e-09,1.5342996101127207e-14,3.7035346912494125e-15,9.640550584505108e-15,1.7470737531892638e-19,1.2570105041389932e-22,1.897141701173966e-15,2.2009495047847407e-20,4.2492471008470245e-23,1.1187399486869506e-09,4.619440066078256e-20,1.4583628238910843e-28,9.973586918745659e-18,1.0006032378014389e-16,0.00014687026175285134,5.101662975228917e-30
