Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72),C2HF2O(1089),C2HF2O3(622),CHFCF[Z](71)
6.020773446362977e-07,0.04722064100162884,3.76,0.0,0.7410375233971833,0.9999770792417975,7.903629346258294e-09,2.211852221598429e-09,1.0953955127092624e-07,1.3766967366292487e-08,2.2353604521827792e-08,2.0621578844235327e-11,3.0862741053935848e-15,9.23125300996563e-09,1.9353895356179907e-08,3.7984494614721446e-08,7.869676293896485e-11,3.8601752005199675e-08,6.06324246015575e-08,1.971522372884452e-08,3.038385619933875e-09,1.4334223735180682e-09,5.067272911055429e-10,1.5262223644070563e-14,8.599339632065963e-14,9.848587001475275e-14,4.4455643029441326e-13,2.08634823492648e-19,1.5973799687133678e-12,7.6508878415948e-16,1.779838289118984e-19,3.9814769068537344e-16,1.0311028143398242e-19,2.27566142959948e-05,1.8449705614790787e-23,1.0764557695582673e-17,7.41145819145663e-17,8.898605400175236e-17,3.2445687075535274e-15,4.263655746407715e-18,1.2043682809997772e-29,2.188350132986389e-24,3.0967150290219286e-24,2.3615433674178157e-13,1.4230162924845308e-25,1.6435923505504786e-21,5.751491590940012e-16,9.948510110430674e-24,1.5665833075963909e-21,8.063955776281929e-24,8.149929126123802e-19,3.3171311661206332e-12,1.842895830138137e-24,2.203890663940715e-23,3.054526101095867e-23,2.8870078175286643e-25
6.127689967570573e-07,0.04722064100137977,3.76,0.0,0.7410375197732775,0.9999770750415569,8.197513269612645e-09,2.238524206610379e-09,1.1196163636013656e-07,1.3773849792235355e-08,2.278348820890219e-08,2.101775189437386e-11,3.113639809487823e-15,9.244850125289538e-09,1.94571499401466e-08,3.9134924971097554e-08,7.911831407770753e-11,3.94702785250429e-08,6.249637279610277e-08,2.0223570653616817e-08,3.0760350405850672e-09,1.4913981859510376e-09,5.177984252478525e-10,1.6182558403151348e-14,9.023921387425179e-14,1.0039020511365751e-13,4.633875723389971e-13,2.2043932218093706e-19,1.6258729455663906e-12,8.074317970744704e-16,1.8845013486400981e-19,4.123100269329608e-16,1.0624515718028881e-19,2.2756614200413508e-05,1.9485469446509508e-23,1.1109303183728512e-17,7.742095509549536e-17,9.260559209541687e-17,3.2714443434773093e-15,4.4576152254324316e-18,1.2725391298857152e-29,2.296528187433397e-24,3.233877068243785e-24,2.4422351311884646e-13,1.534024393622598e-25,1.7221496401860318e-21,5.923324138275693e-16,1.0325739350239903e-23,1.627670906097628e-21,8.507558714743183e-24,8.37043956664435e-19,3.456993259590928e-12,1.879560267307503e-24,2.2714063754927312e-23,3.197013512094702e-23,2.9890413896288614e-25
6.234606488778168e-07,0.04722064100107749,3.76,0.0,0.741037516137749,0.9999770708271508,8.494874802357039e-09,2.264519903029893e-09,1.1438970471447003e-07,1.3780128049262431e-08,2.3212465623485526e-08,2.1411906109546125e-11,3.1407955085316487e-15,9.257318077027613e-09,1.955504418876559e-08,4.0291316395698365e-08,7.951798728866364e-11,4.0339630967267915e-08,6.43716746153321e-08,2.0732634250589225e-08,3.112471235684375e-09,1.5505488656715697e-09,5.28874499726661e-10,1.713824873540845e-14,9.458821252992525e-14,1.0229065355670559e-13,4.826308549664002e-13,2.3267110769129493e-19,1.6543705657991651e-12,8.511300193255173e-16,1.9931096057077501e-19,4.2671649218383826e-16,1.0942491149615182e-19,2.2756614104506725e-05,2.0555892303301703e-23,1.1455767957688924e-17,8.080238130560166e-17,9.629398124426255e-17,3.297818857071866e-15,4.656074257825042e-18,1.343012898543909e-29,2.4073398414271576e-24,3.373660110472449e-24,2.524042002285629e-13,1.6508573417880555e-25,1.8022941478153804e-21,6.095497711039644e-16,1.0709151397970246e-23,1.6898674515868615e-21,8.963610833981732e-24,8.592054119359241e-19,3.5999743084942403e-12,1.9162622897007995e-24,2.339661703936551e-23,3.342923698856972e-23,3.092448789223279e-25
6.341523009985763e-07,0.04722064100072456,3.76,0.0,0.7410375124911035,0.9999770665992592,8.795626172785202e-09,2.289862620095938e-09,1.1682344519662038e-07,1.378585517238202e-08,2.3640572295130958e-08,2.1804031475666562e-11,3.167747107374582e-15,9.268749650467995e-09,1.96478356306636e-08,4.145335880082171e-08,7.989683304525107e-11,4.1209740422030824e-08,6.625779030512585e-08,2.124235497658981e-08,3.1477234390189576e-09,1.6108735165125222e-09,5.399550495655509e-10,1.8129885823362973e-14,9.903987295282765e-14,1.0418736635703922e-13,5.022866387009377e-13,2.453370929835624e-19,1.6828728169987858e-12,8.961927902085117e-16,2.1057294247147474e-19,4.4136690837954444e-16,1.1264951011462087e-19,2.275661400829181e-05,2.1661284735069253e-23,1.1803847160346863e-17,8.425881845379581e-17,1.0005098940025329e-16,3.3237285456840575e-15,4.859030418715745e-18,1.4158025225410897e-29,2.5207780455325212e-24,3.516050560550445e-24,2.606950383269768e-13,1.7736605104561577e-25,1.8840057083748917e-21,6.267965164082844e-16,1.1098750924037574e-23,1.7531660163168198e-21,9.432080412272387e-24,8.814759165781671e-19,3.746077392766201e-12,1.9530046028446353e-24,2.4086585660994842e-23,3.49226024792936e-23,3.1972136578804077e-25
6.448439531193359e-07,0.0472206410003234,3.76,0.0,0.7410375088338215,0.9999770623585249,9.099682656079937e-09,2.314575183422162e-09,1.192625616706547e-07,1.379107954109971e-08,2.4067843356898633e-08,2.219411992783318e-11,3.1945000641412493e-15,9.279230279705738e-09,1.973577144796594e-08,4.2620757058013545e-08,8.025585968204937e-11,4.208054365090047e-08,6.815420457403596e-08,2.1752678189023002e-08,3.181821176054927e-09,1.672371269060177e-09,5.510396506062551e-10,1.9158059768489408e-14,1.0359367325966178e-13,1.0608049311214976e-13,5.223552657584057e-13,2.5844418000356783e-19,1.7113796872802395e-12,9.426291976587001e-16,2.222427035611709e-19,4.562610968473382e-16,1.159189187259516e-19,2.2756613911789325e-05,2.2801948078372133e-23,1.2153442343790832e-17,8.779022332514682e-17,1.0387639550129513e-16,3.349207252899319e-15,5.066481191499575e-18,1.490919780947507e-29,2.6368361234817232e-24,3.661036149011e-24,2.690946797514844e-13,1.9025778219786458e-25,1.9672648918787157e-21,6.440683129715331e-16,1.149454426703655e-23,1.8175600200731435e-21,9.912935744242247e-24,9.038543345435227e-19,3.8953053557441466e-12,1.989789774066098e-24,2.4783990625468928e-23,3.645026858752865e-23,3.303320012115049e-25
6.555356052400954e-07,0.04722064099987633,3.76,0.0,0.7410375051663614,0.9999770581055573,9.406962508098478e-09,2.338679900813564e-09,1.217067723937121e-07,1.3795845288085595e-08,2.449431340128979e-08,2.2582165173108792e-11,3.2210594290397398e-15,9.288838593287646e-09,1.9819088678870906e-08,4.379323039058415e-08,8.059603421196636e-11,4.2951982636303565e-08,7.006042568106445e-08,2.2263553756553288e-08,3.214794140703155e-09,1.7350412820418938e-09,5.621279159258675e-10,2.0223359776508772e-14,1.0824909107820561e-13,1.0797018131931631e-13,5.428370614695216e-13,2.7199926081941626e-19,1.7398911652975917e-12,9.904480997188033e-16,2.3432685472897196e-19,4.713988783292161e-16,1.1923310297230635e-19,2.2756613815005155e-05,2.3978174804823314e-23,1.2504461129811315e-17,9.139655194028458e-17,1.0776998916646786e-16,3.374286507812761e-15,5.278423992476826e-18,1.5683754872976107e-29,2.7555077922675668e-24,3.808605845660205e-24,2.776017894832322e-13,2.0377517433036878e-25,2.0520530081636307e-21,6.613611790779469e-16,1.1896539211579284e-23,1.8830430635022148e-21,1.0406145468120828e-23,9.263397346123082e-19,4.047660823646227e-12,2.0266202371148597e-24,2.5488854491976888e-23,3.8012273565719886e-23,3.4107522285609455e-25
6.769189094816145e-07,0.04722064099885311,3.76,0.0,0.7410374978026288,0.9999770495651965,1.0030879813081921e-08,2.38515230131141e-09,1.266094180557759e-07,1.3804158336199642e-08,2.534498546937997e-08,2.3352108810814124e-11,3.2736157460669522e-15,9.305721703295535e-09,1.9972766230643473e-08,4.615234741461355e-08,8.122349411739102e-11,4.469655951859195e-08,7.390043381695807e-08,2.3286781920879085e-08,3.2774847519007787e-09,1.8638948697160085e-09,5.843140592759793e-10,2.2467691288250122e-14,1.1786269759391063e-13,1.1173981862009544e-13,5.85041383169524e-13,3.004809285887424e-19,1.7969279018767253e-12,1.0902677864045202e-15,2.5976471727764157e-19,5.024045005528193e-16,1.2599566067328445e-19,2.2756613620653333e-05,2.6438445904119708e-23,1.3210428392523368e-17,9.883380236659057e-17,1.1576094901847134e-16,3.4233619991950196e-15,5.715775127111967e-18,1.7303413692173255e-29,3.000668792972578e-24,4.111459116322078e-24,2.9493313959265333e-13,2.3274320366473954e-25,2.2261449618450516e-21,6.959958396656617e-16,1.2719171025455957e-23,2.0172513422155824e-21,1.1429505897455772e-23,9.71628668116135e-19,4.361763796083421e-12,2.100426129303922e-24,2.692105551763648e-23,4.1239459971034876e-23,3.6295334698023885e-25
6.961638832989816e-07,0.04722064099779602,3.76,0.0,0.7410374911446181,0.9999770418425008,1.0602667735435083e-08,2.4251110049551713e-09,1.310366689904048e-07,1.3810439860868587e-08,2.610818308014051e-08,2.4038038056242333e-11,3.3202978441768595e-15,9.31859994480033e-09,2.0097459077037946e-08,4.8290365881765015e-08,8.173262258443363e-11,4.626836380031807e-08,7.738549790661378e-08,2.4209153620852824e-08,3.330357283679071e-09,1.983864393970269e-09,6.042908914717643e-10,2.462045899984713e-14,1.268572852870001e-13,1.1512215195106584e-13,6.244412711213027e-13,3.2771554166604387e-19,1.8482766206227577e-12,1.1849184747897013e-15,2.8414212102905326e-19,5.311408393956251e-16,1.322347496940508e-19,2.2756613444909796e-05,2.877708066772461e-23,1.3849853749221081e-17,1.0578312018810166e-16,1.2318411052848103e-16,3.46643740291473e-15,6.124727288418421e-18,1.8841996336158466e-29,3.230197577790255e-24,4.392776431937246e-24,3.1088577741471917e-13,2.6109415106994217e-25,2.3878842283938443e-21,7.27205661932019e-16,1.34808498455866e-23,2.1417028931096624e-21,1.2392483748688125e-23,1.012748780149131e-18,4.655175041985497e-12,2.1670281794654947e-24,2.823579569342748e-23,4.4261779342348287e-23,3.8308211761848428e-25
7.154088571163488e-07,0.047220640996621065,3.76,0.0,0.7410374844598041,0.9999770340882516,1.1183756622320221e-08,2.463421345355106e-09,1.3547664005824456e-07,1.3815763813559992e-08,2.6869288280236446e-08,2.4717314777756348e-11,3.366416031080297e-15,9.329614096949696e-09,2.0210436013378548e-08,5.044105560076462e-08,8.21939238734889e-11,4.7841523399542056e-08,8.089567094077048e-08,2.5132706186357793e-08,3.3800446276183592e-09,2.107620317227471e-09,6.242749637449827e-10,2.690265382542432e-14,1.3617314037798487e-13,1.1849549483439506e-13,6.65184239643885e-13,3.565084873653437e-19,1.8996401169528476e-12,1.284177686781544e-15,3.0996452572367712e-19,5.606636081143382e-16,1.3861837563373217e-19,2.2756613268440388e-05,3.1235117820723906e-23,1.4492698648440907e-17,1.129745007583355e-16,1.3082537991518901e-16,3.508616929917376e-15,6.548192357940093e-18,2.0457660332319347e-29,3.46811567802639e-24,4.682342586016074e-24,3.2716647064982126e-13,2.9168722267353214e-25,2.5543199792729593e-21,7.584358328814571e-16,1.4262789107982022e-23,2.2695923568935745e-21,1.339504330760682e-23,1.0542084815504565e-18,4.958752073043291e-12,2.2338092563690665e-24,2.9575100780919503e-23,4.739601771461717e-23,4.036176692348503e-25
7.346538309337159e-07,0.047220640995337966,3.76,0.0,0.741037477750151,0.9999770263049764,1.17737677267765e-08,2.50019246774043e-09,1.3992813351640508e-07,1.3820276216771741e-08,2.7628472103352878e-08,2.5389948057782632e-11,3.4119890177022614e-15,9.339036416129296e-09,2.0312745761601104e-08,5.2603223103960324e-08,8.261167757470263e-11,4.941584058470526e-08,8.442882103008465e-08,2.60572687649963e-08,3.426714100356107e-09,2.2351588145297012e-09,6.442649959645595e-10,2.931769854159596e-14,1.4580739642141472e-13,1.2186058041262877e-13,7.072717233892173e-13,3.868997173200124e-19,1.9510183443152604e-12,1.3880911274368716e-15,3.3727018538204376e-19,5.909717439332413e-16,1.451463369162703e-19,2.2756613091322017e-05,3.3813983213373614e-23,1.513860304035055e-17,1.204076923557007e-16,1.3868387054430694e-16,3.550017476433064e-15,6.986155085022591e-18,2.2150779304546675e-29,3.714401563503374e-24,4.980127462676373e-24,3.4376793680143207e-13,3.246003722571006e-25,2.725369159791255e-21,7.896732899792902e-16,1.506506347260891e-23,2.4008892709648144e-21,1.4437042379593538e-23,1.09600750163279e-18,5.2725044100856764e-12,2.300779423535516e-24,3.093913139584745e-23,5.0642452618647684e-23,4.2455201481848405e-25
7.538988047510831e-07,0.04722064099395563,3.76,0.0,0.7410374710174542,0.9999770184949655,1.2372347500657302e-08,2.5355273035585684e-09,1.4439005929023066e-07,1.3824100790282104e-08,2.838589512141107e-08,2.605595592881326e-11,3.4570333489389228e-15,9.34710017023121e-09,2.0405351820939203e-08,5.4775782244598614e-08,8.29898157744274e-11,5.099114658435133e-08,8.798299590692768e-08,2.698269552835981e-08,3.4705287677995475e-09,2.3664763664195128e-09,6.642599035589765e-10,3.186901635134852e-14,1.557572805916443e-13,1.2521809768632474e-13,7.507050581130134e-13,4.1892913834606784e-19,2.0024112615734354e-12,1.4967033694554064e-15,3.6609729830398115e-19,6.220641802057686e-16,1.5181843188853178e-19,2.275661291359751e-05,3.65150326586777e-23,1.5787247456593877e-17,1.280824509201231e-16,1.4675877944565296e-16,3.590741092462624e-15,7.438600609025184e-18,2.3921670488021885e-29,3.969037950643095e-24,5.2861079647781906e-24,3.606830462391979e-13,3.5991015266414274e-25,2.900955669342972e-21,8.209071886691584e-16,1.5887750746532118e-23,2.535565867157642e-21,1.5518355425267087e-23,1.1381465192632963e-18,5.596440391372139e-12,2.3679477640167514e-24,3.2328050895808467e-23,5.40013781833492e-23,4.458774444742982e-25
7.731437785684502e-07,0.04722064099248213,3.76,0.0,0.7410374642633539,0.9999770106602924,1.2979166131460316e-08,2.5695226759393584e-09,1.488614261400275e-07,1.3827342371603444e-08,2.9141707314480033e-08,2.6715363894205424e-11,3.501563728723713e-15,9.35400505042533e-09,2.048913789013987e-08,5.695774538560778e-08,8.333194511150854e-11,5.256729741533785e-08,9.155640884370889e-08,2.7908862067253583e-08,3.5116467111867833e-09,2.5015697476273354e-09,6.842587675279041e-10,3.456003226636668e-14,1.6602012511226228e-13,1.2856869075398643e-13,7.954854928863097e-13,4.526366204840297e-19,2.0538188327930414e-12,1.6100580666160446e-15,3.964840171949722e-19,6.539398469115501e-16,1.5863445881636642e-19,2.275661273529522e-05,3.9339556328187113e-23,1.6438348595153168e-17,1.359985416232257e-16,1.5504938060530218e-16,3.630876742417544e-15,7.905514574743062e-18,2.5770610851504e-29,4.232011582881696e-24,5.6002668598881446e-24,3.779048225978208e-13,3.9769177185922923e-25,3.081010022896628e-21,8.521286211235726e-16,1.6730929975959416e-23,2.673596249854272e-21,1.6638874375397603e-23,1.1806269727125265e-18,5.9305673464952635e-12,2.435322467358782e-24,3.374202372546813e-23,5.747310491268944e-23,4.675865058463415e-25
7.923887523858174e-07,0.047220640990924864,3.76,0.0,0.7410374574893478,0.9999770028028365,1.3593916113820294e-08,2.6022694670598385e-09,1.533413334144168e-07,1.3830089811875128e-08,2.9896048162174543e-08,2.7368203676924028e-11,3.5455932953110746e-15,9.359921870206659e-09,2.056491322305216e-08,5.914821517474542e-08,8.364136857338766e-11,5.414417029521178e-08,9.514742543383439e-08,2.8835662291686862e-08,3.5502204857457635e-09,2.6404360132183325e-09,7.04260809052583e-10,3.7394174198146516e-14,1.7659337527279962e-13,1.3191295892306967e-13,8.416142005064805e-13,4.880620031943467e-19,2.105241027003186e-12,1.7281981381591385e-15,4.2846845726406606e-19,6.865976711294119e-16,1.6559421585375293e-19,2.2756612556485445e-05,4.2288782856754485e-23,1.7091655341745676e-17,1.441557399302092e-16,1.6355501855374817e-16,3.670501888889668e-15,8.386883211394456e-18,2.769785164272583e-29,4.5033130141749134e-24,5.922591826993784e-24,3.954264420051394e-13,4.380191541968494e-25,3.2654689911872087e-21,8.833303636980503e-16,1.759468018827361e-23,2.8149555870715213e-21,1.779850890067567e-23,1.223450902335445e-18,6.274891745128491e-12,2.5029109309916747e-24,3.5181214173573063e-23,6.105795924323958e-23,4.896719863058443e-25
8.116337262031845e-07,0.04722064098929056,3.76,0.0,0.7410374506968035,0.9999769949243005,1.4216310864118177e-08,2.633852830990037e-09,1.5782896336110905e-07,1.38324184289818e-08,3.064904690241761e-08,2.8014512160678298e-11,3.589133854531076e-15,9.364996647197935e-09,2.0633417865962057e-08,6.134637687670272e-08,8.392110682964353e-11,5.5721660555089554e-08,9.875455120736757e-08,2.976300576334043e-08,3.5863967388953436e-09,2.7830724830099914e-09,7.242653679879972e-10,4.037487381567537e-14,1.8747459472553065e-13,1.352514577954537e-13,8.89092286385598e-13,5.25245100149163e-19,2.156677817941822e-12,1.851165927941145e-15,4.620887026285336e-19,7.200365774851445e-16,1.7269750127431398e-19,2.275661237720356e-05,4.5363883129340693e-23,1.774694517287093e-17,1.5255383224952494e-16,1.722751022699767e-16,3.709683914041732e-15,8.882693383913866e-18,2.970361284315673e-29,4.7829363529415985e-24,6.2530746020153534e-24,4.1324123140265533e-13,4.809650056581251e-25,3.454275233955316e-21,9.145066503591121e-16,1.8479079341757865e-23,2.9596216294938785e-21,1.8997186233653167e-23,1.2666208166133043e-18,6.629419324340394e-12,2.5707198499308724e-24,3.6645785476799384e-23,6.475628294340054e-23,5.12126896696583e-25
8.308787000205516e-07,0.047220640987585355,3.76,0.0,0.7410374438869703,0.9999769870262278,1.4846083386481435e-08,2.6643524409629817e-09,1.6232357399281068e-07,1.3834392065715679e-08,3.1400822921142395e-08,2.8654330502664764e-11,3.632196075580213e-15,9.369354117034924e-09,2.0695327731781356e-08,6.355149125967884e-08,8.41739189034308e-11,5.729967900720937e-08,1.0237642009153107e-07,3.069081542090876e-08,3.6203159684070654e-09,2.9294767248420845e-09,7.442718848176174e-10,4.350556718894228e-14,1.9866146835449786e-13,1.385847009053504e-13,9.37920796077956e-13,5.642257027306855e-19,2.20812918379174e-12,1.9790033401827974e-15,4.973828111777236e-19,7.542554885744896e-16,1.7994411346270139e-19,2.2756612197455612e-05,4.856597380233669e-23,1.840402093417339e-17,1.6119261624220577e-16,1.812090994436643e-16,3.748481383661132e-15,9.392932621542663e-18,3.1788095853477334e-29,5.070878986550612e-24,6.591710247262833e-24,4.3134266608773816e-13,5.266008816929726e-25,3.6473769312260655e-21,9.456529711322236e-16,1.938420350409828e-23,3.107573921374705e-21,2.0234850656698366e-23,1.3101395799018156e-18,6.994155196567294e-12,2.6387552924718714e-24,3.813589922590189e-23,6.856843239694296e-23,5.349444566145933e-25
8.501236738379188e-07,0.04722064098581487,3.76,0.0,0.7410374370609892,0.9999769791100178,1.5482984999365594e-08,2.6938427549251884e-09,1.6682449248397546e-07,1.3836064831730463e-08,3.2151486218819756e-08,2.9287703383687697e-11,3.6747896568017e-15,9.373100764951639e-09,2.075125945757545e-08,6.57628880119168e-08,8.440232196096776e-11,5.887814968959877e-08,1.0601178369850932e-07,3.16190256313012e-08,3.6521123895039532e-09,3.0796465375293138e-09,7.642798853803794e-10,4.6789695264785195e-14,2.1015180327678736e-13,1.419131615041994e-13,9.881007217143318e-13,6.050435825314333e-19,2.259595106915259e-12,2.1117519551894375e-15,5.343888182331266e-19,7.892533253607362e-16,1.8733385080193304e-19,2.275661201730633e-05,5.18961205641576e-23,1.906270795103671e-17,1.7007190087631748e-16,1.9035653110960335e-16,3.786945164767876e-15,9.917589128987532e-18,3.3951500178585705e-29,5.367141298964811e-24,6.938496511920518e-24,4.497243666961314e-13,5.749972564594814e-25,3.844727422693512e-21,9.7676589306016e-16,2.031012619498538e-23,3.258792405361291e-21,2.151146273886229e-23,1.3540103208966813e-18,7.369103941748503e-12,2.707022768190088e-24,3.965171497773815e-23,7.249477783073596e-23,5.581180810060767e-25
8.693686476552859e-07,0.04722064098398422,3.76,0.0,0.7410374302199011,0.9999769711769393,1.612678412779961e-08,2.7223932887503606e-09,1.713311090758579e-07,1.3837482584543914e-08,3.29011379186731e-08,2.9914678371637976e-11,3.716923466682328e-15,9.376327441093804e-09,2.0801775013339903e-08,6.797995966554237e-08,8.460861010259432e-11,6.045700793061422e-08,1.0965950141627195e-07,3.2547580517239604e-08,3.6819138883320266e-09,3.2335799340152544e-09,7.842889678854649e-10,5.0230704201978044e-14,2.2194352834758384e-13,1.4523727474799392e-13,1.039633007530688e-12,6.477384930121068e-19,2.31107557359377e-12,2.2494531275432404e-15,5.73144739211704e-19,8.250290075454591e-16,1.9486651193655413e-19,2.2756611836787994e-05,5.535534117575729e-23,1.9722851451002025e-17,1.7919150630178303e-16,1.997169666781152e-16,3.8251194102362404e-15,1.0456651784556997e-17,3.6194011324097945e-29,5.671726402415341e-24,7.29343329640683e-24,4.683800957754534e-13,6.262235922060932e-25,4.0462848603560376e-21,1.0078429018966911e-15,2.1256917958815164e-23,3.413259426035568e-21,2.2826998415655874e-23,1.398236357084158e-18,7.75426968615673e-12,2.7755272948935908e-24,4.119339001865038e-23,7.65357025246897e-23,5.816413680067237e-25
