Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239)
2.08968715119909e-05,0.09530497044863649,3.76,0.0,0.8401314014177624,0.997786605619237,0.0015625576445289125,1.0574018539196566e-05,0.0008533491205587039,2.605490949034296e-06,0.0006443799855934567,9.838673958274653e-10,7.143620685710443e-13,2.287137548755441e-06,1.4896974948910879e-06,0.000397823120613916,2.2657884876037688e-08,6.510369004161103e-05,9.906573020910137e-05,0.0003474227615488956,2.502048564663141e-06,0.001424076176429773,3.887127054891666e-05,0.00013626715147842258,4.700254861476832e-06,5.144788540508488e-09,6.616309981708268e-06,1.1944186561977687e-07,5.165494040191422e-06,6.070647134292081e-06,4.269203479589534e-09,1.1144898015321799e-08,1.455548309715302e-11,0.00012728584332146237,1.0777433954504085e-13,1.1281609520345231e-10,7.172948130455514e-09,5.542620530569219e-08,1.585891155952814e-08,2.709721304136816e-11,6.728821141687575e-17,1.1193563331017503e-12,8.462957499080197e-13,1.624273556551738e-08,5.347050816646541e-13,7.643392908196777e-10,3.2802572565469132e-09,6.637588560376713e-14,1.6092306285200368e-13,1.542978321999582e-13,9.569638374011503e-11
2.1252951574464542e-05,0.09530512950361156,3.76,0.0,0.8400613027998585,0.9977329530363622,0.0016076037289945739,1.0654504689617228e-05,0.0008693093833058552,2.6053275892582433e-06,0.000649755759410945,9.837498037013125e-10,7.142771727578881e-13,2.293036419316304e-06,1.4893421443428549e-06,0.0004046497442372265,2.2654971996413965e-08,6.61148493713328e-05,9.989116397195188e-05,0.0003542549141415623,2.517512720730931e-06,0.0014671207166483662,4.0291492800479024e-05,0.00014193524320504832,4.850849644600252e-06,5.187415890883105e-09,7.000635480773268e-06,1.2519762382456017e-07,5.355590334599857e-06,6.33418334342167e-06,4.474746823261253e-09,1.1561991097766066e-08,1.5098824753965504e-11,0.00012727899896792147,1.1273850203899044e-13,1.1618145744513502e-10,7.306888461149459e-09,5.7741837586500045e-08,1.599419954456353e-08,2.760166893007732e-11,7.064277168964244e-17,1.171112654572852e-12,8.843140443453093e-13,1.6927917854763464e-08,5.707954005469079e-13,7.962658172520932e-10,3.34332143963545e-09,6.975988599908259e-14,1.6368366012218702e-13,1.6143148519284264e-13,9.774747945282791e-11
2.1609031636938186e-05,0.09530528801500582,3.76,0.0,0.8399908380929149,0.9976789802122031,0.0016529855417987726,1.0732222173334178e-05,0.0008853136601808135,2.605168338657189e-06,0.0006549495000195033,9.836334891312853e-10,7.141931942950888e-13,2.2987447601103826e-06,1.4889984180708126e-06,0.00041147591532235243,2.2652262757813396e-08,6.71197336872483e-05,0.00010068837801139827,0.0003611026465368941,2.5324715812691875e-06,0.0015105155019801296,4.1725525137946594e-05,0.00014769524220381437,5.003447619468918e-06,5.2285838678601915e-09,7.398859428140927e-06,1.3106575951372693e-07,5.547974980783608e-06,6.602900057799877e-06,4.684285591676897e-09,1.1984165433389608e-08,1.5648749863199563e-11,0.00012727211376142102,1.1781523591411973e-13,1.1960706950019373e-10,7.4432933131676525e-09,6.011226413185862e-08,1.6124999826537314e-08,2.811537049129155e-11,7.407676299564824e-17,1.2242809166918674e-12,9.233075726283365e-13,1.762337533742897e-08,6.085448391112155e-13,8.287577010882249e-10,3.4067131787797624e-09,7.323027844567096e-14,1.6637682203481297e-13,1.6875948221891474e-13,9.978075788797942e-11
2.196511169941183e-05,0.09530544600432628,3.76,0.0,0.8399200203368643,0.9976246986695774,0.0016986914330045203,1.0807239623890351e-05,0.0009013613009728866,2.6050130974546555e-06,0.0006599654834904767,9.835184258886726e-10,7.141101139496218e-13,2.3042668967741118e-06,1.4886660225800395e-06,0.00041830164710708254,2.2649751470225326e-08,6.811830324737139e-05,0.0001014580346703425,0.00036796538425657355,2.5469368272893126e-06,0.0015542485300972376,4.3172489336265565e-05,0.0001535446551689871,5.158037155719144e-06,5.2683268778309164e-09,7.811113517122818e-06,1.3704289893936387e-07,5.74255790102726e-06,6.87672350513755e-06,4.897698347950286e-09,1.2411217783011864e-08,1.6204994278855726e-11,0.00012726518917191565,1.230034269993875e-13,1.2309238153873954e-10,7.582159296194403e-09,6.253806209606733e-08,1.6251417181186106e-08,2.8638303280240452e-11,7.758893408626737e-17,1.278876738590024e-12,9.632850560771627e-13,1.8328550286755596e-08,6.479935306257018e-13,8.618049032057701e-10,3.470436712625701e-09,7.678622162450389e-14,1.6900248051102126e-13,1.762839541673737e-13,1.0179591436336712e-10
2.2321191761885473e-05,0.09530560349308677,3.76,0.0,0.8398488622417465,0.9975701196314536,0.0017447100443294926,1.0879625817663582e-05,0.0009174516478659553,2.6048617654685684e-06,0.000664808015905627,9.834045871925125e-10,7.140279121258321e-13,2.3096071987811574e-06,1.488344663292342e-06,0.0004251269524645067,2.264743243710212e-08,6.911052313152641e-05,0.00010220080106474544,0.0003748425664831585,2.5609202367146727e-06,0.0015983080855789553,4.463151824286444e-05,0.00015948099212961244,5.314606660076462e-06,5.306679560677464e-09,8.237520880339912e-06,1.4312564943479366e-07,5.939249982336205e-06,7.15557912715998e-06,5.11486300221505e-09,1.2842947079651924e-08,1.6767296726457644e-11,0.00012725822663110987,1.283019150087343e-13,1.2663681384575395e-10,7.723480510261005e-09,6.50198084724953e-08,1.6373557182246632e-08,2.9170443361285813e-11,8.117799813763383e-17,1.3349157160855722e-12,1.0042551864973465e-12,1.904288465204236e-08,6.891816694616027e-13,8.953974589742036e-10,3.534495955086382e-09,8.042684322247672e-14,1.7156072159329895e-13,1.8400702822781904e-13,1.0379270899791984e-10
2.2677271824359117e-05,0.09530576050275326,3.76,0.0,0.8397773761874846,0.9975152540214481,0.0017910303094809971,1.094944950490089e-05,0.0009335840372419408,2.604714242367352e-06,0.0006694814212526986,9.83291945814234e-10,7.139465689390587e-13,2.3147700662313127e-06,1.4880340453156933e-06,0.000431951843901471,2.264529996956859e-08,7.009636304184789e-05,0.00010291734719724389,0.00038173364614686874,2.574433650219548e-06,0.0016426827414868905,4.610175713532016e-05,0.00016550177176234373,5.473144552860342e-06,5.343676692816318e-09,8.678196201692023e-06,1.4931061011378373e-07,6.137963219794544e-06,7.439391779511352e-06,5.335657195300308e-09,1.3279154755446892e-08,1.7335399224921677e-11,0.00012725122753251694,1.337094979072429e-13,1.302397608896012e-10,7.867248921060935e-09,6.755807943154571e-08,1.649152590060591e-08,2.9711758729405835e-11,8.484263769913213e-17,1.3924134145943333e-12,1.0462266221573399e-12,1.9765821780551362e-08,7.32149507547064e-13,9.295255037313394e-10,3.598894508440954e-09,8.415124504287021e-14,1.740517764207601e-13,1.9193082679720636e-13,1.0577096320840511e-10
2.303335188683276e-05,0.09530591705469321,3.76,0.0,0.8397055742244447,0.997460112464979,0.0018376414537938104,1.101677925353737e-05,0.0009497578013666056,2.6045704279078952e-06,0.0006739900301563359,9.831804741759474e-10,7.138660642847186e-13,2.3197599175077602e-06,1.487733874157502e-06,0.0004387763335580379,2.2643348399550684e-08,7.107579710490154e-05,0.0001036083442007981,0.0003886380899742598,2.587488939379728e-06,0.0016873613601596765,4.758236494832931e-05,0.00017160452629901734,5.6336392471143955e-06,5.379353097067207e-09,9.133245841390765e-06,1.5559438181049342e-07,6.338610846567077e-06,7.72808591924869e-06,5.55995865476957e-09,1.371964503809025e-08,1.7909047467554185e-11,0.00012724419323161134,1.392249361148582e-13,1.3390059504871074e-10,8.013454677950668e-09,7.015344973975456e-08,1.6605429623986732e-08,3.026221051455799e-11,8.858151066114186e-17,1.4513853629000903e-12,1.089207984817502e-12,2.0496808016322364e-08,7.76937351084044e-13,9.641792961806059e-10,3.6636356766714663e-09,8.795850787696065e-14,1.7647600800258187e-13,2.000574667581991e-13,1.0773055521938315e-10
2.3389431949306404e-05,0.09530607317012889,3.76,0.0,0.8396334680747103,0.9974047052910249,0.0018845329932245967,1.1081683305389697e-05,0.0009659722699600424,2.6044302221557305e-06,0.0006783381694275871,9.83070144442452e-10,7.137863779028509e-13,2.324581177787821e-06,1.4874438563828735e-06,0.000445600433207882,2.264157209186469e-08,7.20488036760337e-05,0.00010427446270927167,0.00039555537850143935,2.60009797709084e-06,0.0017323330932824275,4.907251537475528e-05,0.000177786806039397,5.796079130287556e-06,5.413743559004565e-09,9.602767972780977e-06,1.6197357626923891e-07,6.541107451018569e-06,8.02158578013752e-06,5.787645523997474e-09,1.4164225217863023e-08,1.848799116540834e-11,0.00012723712504605358,1.448469565645965e-13,1.3761867008996725e-10,8.162086383523732e-09,7.28064922507855e-08,1.6715374596761285e-08,3.082175400561347e-11,9.239325591472448e-17,1.5118470480053519e-12,1.133207857246041e-12,2.1235294176085327e-08,8.235855575277275e-13,9.993492397724447e-10,3.728722478946946e-09,9.184769632976367e-14,1.7883389986571784e-13,2.0838905876993247e-13,1.0967141570767781e-10
2.3745512011780047e-05,0.09530622887009482,3.76,0.0,0.839561069134021,0.9973490425344346,0.0019316947327549208,1.1144229444346464e-05,0.0009822267716546958,2.6042935256879376e-06,0.0006825301524110293,9.829609286070594e-10,7.137074894381598e-13,2.3292382683894424e-06,1.487163700219793e-06,0.00045242415425954876,2.2639965455322288e-08,7.301536514649306e-05,0.0001049163713519388,0.0004024850060544231,2.612272610200592e-06,0.0017775873812850328,5.0571397845846397e-05,0.00018404618348097165,5.9604525483754755e-06,5.446882749678227e-09,1.0086852729721561e-05,1.6844482459844685e-07,6.745369081458534e-06,8.319815536010996e-06,6.018596665158959e-09,1.4612705886412909e-08,1.9071984355243422e-11,0.00012723002425597796,1.5057425661326802e-13,1.4139332429107033e-10,8.313131322499501e-09,7.551777746024984e-08,1.6821466779406173e-08,3.139033951694391e-11,9.627649715591217e-17,1.5738139108163013e-12,1.1782347811236967e-12,2.1980736903549254e-08,8.721345328249638e-13,1.035025902139603e-09,3.794157663175106e-09,9.581786313893503e-14,1.8112604894153362e-13,2.1692770650614907e-13,1.1159352476779612e-10
2.410159207425369e-05,0.09530638417539856,3.76,0.0,0.8394883884743108,0.9972931339387388,0.0019791167642530944,1.1204484876130405e-05,0.0009985206353441754,2.604160239779323e-06,0.0006865702701054687,9.828527985713375e-10,7.13629378495766e-13,2.333735596932678e-06,1.4868931161130733e-06,0.000459247507758509,2.263852295284118e-08,7.397546775380773e-05,0.00010553473536860448,0.0004094264806991617,2.624024634292888e-06,0.001823113952121885,5.207821839597502e-05,0.00019038025707891274,6.12674779241782e-06,5.478805154703951e-09,1.0585582363346924e-05,1.750047850084015e-07,6.95131333904788e-06,8.622699452496756e-06,6.252691936101875e-09,1.5064901148509877e-08,1.9660785670743143e-11,0.00012722289210435718,1.564055077781017e-13,1.4522388327596176e-10,8.46657565641144e-09,7.828787311723452e-08,1.6923811627038386e-08,3.196791312460196e-11,1.002298479591229e-16,1.6373013421857234e-12,1.2242972556597365e-12,2.2732599904286373e-08,9.226247289061551e-13,1.0712000326613886e-09,3.859943719540053e-09,9.986805313853373e-14,1.8335315305460016e-13,2.2567550625594658e-13,1.1349690782224648e-10
2.4457672136727335e-05,0.09530653910658561,3.76,0.0,0.8394154368468003,0.997236988959416,0.002026789463843196,1.12625161191345e-05,0.0010148531914264606,2.6040302665724446e-06,0.0006904627830324365,9.827457262189625e-10,7.135520246927459e-13,2.338077548290549e-06,1.4866318172287916e-06,0.0004660705043899403,2.2637239110610995e-08,7.492910139583966e-05,0.00010613021534092622,0.00041637932416369624,2.635365770554185e-06,0.0018689028194839477,5.35922004174281e-05,0.00019678665465030953,6.294953087236166e-06,5.509545009254467e-09,1.1099031407083246e-05,1.8165014985422315e-07,7.158859459423966e-06,8.93016202745291e-06,6.489812442158498e-09,1.5520628808045607e-08,2.0254158580653416e-11,0.00012721572979742182,1.6233935930682667e-13,1.4910966269352344e-10,8.622404589613268e-09,8.111734388621252e-08,1.702251388639987e-08,3.255441729826615e-11,1.042519169299917e-16,1.7023246796970979e-12,1.2714037366252342e-12,2.3490355064049738e-08,9.750966414233379e-13,1.1078625782359146e-09,3.926082893947576e-09,1.0399730721985539e-13,1.8551599970339104e-13,2.3463454653650226e-13,1.1538163130780552e-10
2.481375219920098e-05,0.0953066936839073,3.76,0.0,0.8393422246855818,0.9971806167675668,0.0020747034888275524,1.1318388905840553e-05,0.0010312237729453702,2.603903509232085e-06,0.0006942119138243955,9.8263968348383e-10,7.134754077055014e-13,2.3422684763018033e-06,1.4863795199112575e-06,0.0004728931544821746,2.2636108526390947e-08,7.587625944888085e-05,0.00010670346603551627,0.0004233430717348106,2.646307644646445e-06,0.0019149442804922204,5.511258531090037e-05,0.00020326303643758962,6.46505658228864e-06,5.539136238740723e-09,1.1627266848848344e-05,1.8837765200791436e-07,7.367928383614793e-06,9.242128120484646e-06,6.729840764374645e-09,1.5979710529575674e-08,2.0851871597167846e-11,0.00012720853850511864,1.6837444159423851e-13,1.5304997063474095e-10,8.78060251145595e-09,8.400675105380133e-08,1.711767741061052e-08,3.314979143947751e-11,1.0834131028213412e-16,1.7688992051760619e-12,1.3195626354974775e-12,2.4253483453932567e-08,1.0295908077257101e-12,1.145004697342332e-09,3.9925772013161e-09,1.0820466586324812e-13,1.8761546142728379e-13,2.4380690752459836e-13,1.1724780021902787e-10
2.5169832261674622e-05,0.09530684792729237,3.76,0.0,0.8392687621116546,0.997124026253952,0.002122849774206852,1.1372168094340177e-05,0.0010476317166343931,2.6037798720848467e-06,0.0006978218405025418,9.82534642412645e-10,7.133995073132468e-13,2.346312696218005e-06,1.486135944094775e-06,0.0004797154680107455,2.263512587692388e-08,7.681693859010647e-05,0.00010725513535463492,0.0004303172721314637,2.656861767506633e-06,0.0019612289129197417,5.663863303741169e-05,0.00020980709784659365,6.6370463445117076e-06,5.567612405241237e-09,1.2170348309419339e-05,1.9518407058704852e-07,7.578442818821449e-06,9.558523071936624e-06,6.9726611642359985e-09,1.644197197673579e-08,2.145369845223266e-11,0.00012720131936163286,1.745093694271805e-13,1.5704410979181393e-10,8.941153118578076e-09,8.695665227556155e-08,1.7209404990974155e-08,3.375397234231129e-11,1.1249663590767491e-16,1.83704014223537e-12,1.368782318993748e-12,2.5021476226362556e-08,1.086147805062641e-12,1.1826177724771658e-09,4.059428438656086e-09,1.1248917222188163e-13,1.896524844284073e-13,2.531946608561906e-13,1.1909555462672542e-10
2.5525912324148266e-05,0.09530700185632154,3.76,0.0,0.8391950589373592,0.9970672260333558,0.0021712195288399296,1.1423917589442822e-05,0.0010640763638671204,2.6036592607445604e-06,0.0007012966904135902,9.82430575222167e-10,7.133243034377414e-13,2.350214477853999e-06,1.4859008136723116e-06,0.00048653745460298074,2.2634285924516783e-08,7.775113862464954e-05,0.00010778586338951772,0.00043730148735718653,2.6670395179891724e-06,0.0020077475719872456,5.816962257738546e-05,0.0002164165718751678,6.810910353015823e-06,5.595006659117763e-09,1.2728328226008497e-05,2.0206623606813603e-07,7.790327289650802e-06,9.879272811774901e-06,7.21815976603347e-09,1.6907242928859706e-08,2.2059418245493033e-11,0.00012719407346594995,1.807427450551673e-13,1.610913795129004e-10,9.104039520454348e-09,8.996760135863229e-08,1.7297798205087315e-08,3.4366894596698493e-11,1.1671650819989797e-16,1.9067626542496648e-12,1.4190711089848368e-12,2.579383540633031e-08,1.144808249003262e-12,1.2206934210500117e-09,4.126638197880109e-09,1.1684987522400606e-13,1.9162807713224398e-13,2.627998694818369e-13,1.2092506538732373e-10
2.588199238662191e-05,0.09530715549020509,3.76,0.0,0.8391211246711675,0.997010224449232,0.0022198042312831312,1.1473700272843861e-05,0.0010805570615186413,2.603541582224191e-06,0.0007046405347942291,9.823274543513551e-10,7.132497761792884e-13,2.3539780394089114e-06,1.4856738568232127e-06,0.0004933591235430799,2.2633583522889713e-08,7.86788623175132e-05,0.00010829628157117978,0.0004442952925335323,2.6768521272651275e-06,0.0020544913867754644,5.970485230259681e-05,0.0002230892312483792,6.986636495499206e-06,5.621351695505988e-09,1.330125204014366e-05,2.0902103481324514e-07,8.003508180378469e-06,1.0204303958786244e-05,7.466224718866912e-09,1.7375357377118765e-08,2.2668815568604604e-11,0.00012718680188243496,1.8707316110522078e-13,1.6519107767596646e-10,9.269244330993482e-09,9.304014807653027e-08,1.738295728047929e-08,3.49884909356105e-11,1.2099954939507092e-16,1.978081843055864e-12,1.4704372824297894e-12,2.6570074582521895e-08,1.205612792061141e-12,1.259223504824243e-09,4.194207878298455e-09,1.212858323683994e-13,1.9354330845786046e-13,2.7262458720192375e-13,1.2273653227829057e-10
2.6238072449095553e-05,0.09530730884776349,3.76,0.0,0.8390469685227845,0.9969530295786027,0.0022685956253469253,1.1521577941849158e-05,0.0010970731627423175,2.6034267450349277e-06,0.0007078573839308409,9.822252525086311e-10,7.131759058493371e-13,2.3576075419266543e-06,1.4854548063022391e-06,0.0005001804837776261,2.2633013622265835e-08,7.960011523049887e-05,0.0001087870119140691,0.0004512982757165679,2.6863106648905575e-06,0.0021014517562949857,6.1243640266636e-05,0.00022982289027654725,7.1642125662436685e-06,5.646679715860797e-09,1.3889158389006055e-05,2.1604541304129417e-07,8.217913768816661e-06,1.053354391053184e-05,7.716746338349919e-09,1.784615360150724e-08,2.328168060223318e-11,0.00012717950564146373,1.9349920333559633e-13,1.693425023219689e-10,9.43674974847078e-09,9.61748380128972e-08,1.746498097300268e-08,3.561869253374862e-11,1.2534439252256902e-16,2.0510127475139266e-12,1.52288907144401e-12,2.7349719503304873e-08,1.2686021225121896e-12,1.2982001379881523e-09,4.2621386987631374e-09,1.2579611201096282e-13,1.9539929802218526e-13,2.826708585713517e-13,1.2453018132327343e-10
2.6594152511569196e-05,0.09530746194741017,3.76,0.0,0.8389725994085251,0.996895649237165,0.0023175857154052906,1.156761125615382e-05,0.001113624027666383,2.6033146592731817e-06,0.0007109511828822463,9.821239427144923e-10,7.131026729998667e-13,2.361107084363488e-06,1.4852433996921589e-06,0.0005070015439214781,2.263257127373936e-08,8.051490556428761e-05,0.00010925866634760013,0.00045831003769828706,2.6954260264556116e-06,0.002148620345252389,6.278532441943861e-05,0.00023661540645224455,7.343626265557551e-06,5.671022393937148e-09,1.4492079299433613e-05,2.2313638027485673e-07,8.433474252352494e-06,1.0866920924497892e-05,7.969617228983606e-09,1.8319474229966443e-08,2.3897809189049888e-11,0.00012717218574008496,2.0001945321934933e-13,1.7354495320506408e-10,9.60653762552458e-09,9.937221243131468e-08,1.754396645918666e-08,3.625742927651152e-11,1.2974968616368942e-16,2.1255703422128547e-12,1.5764346636837214e-12,2.8132308582720166e-08,1.3338169633938372e-12,1.3376156939412232e-09,4.330431709423078e-09,1.3037979565880532e-13,1.971972038149564e-13,2.9294071895986787e-13,1.2630626046174598e-10
2.695023257404284e-05,0.0953076148071376,3.76,0.0,0.8388980259569243,0.996838090984586,0.0023667667614912617,1.161185969216466e-05,0.0011302090240148089,2.6032052366962004e-06,0.0007139258077336767,9.820234983397112e-10,7.130300584495044e-13,2.3644806992280932e-06,1.4850393796220517e-06,0.0005138223122639986,2.2632251633055353e-08,8.142324400577225e-05,0.00010971184613023159,0.0004653301917947328,2.704208922725818e-06,0.0021959890795492155,6.432926275130831e-05,0.00024346468180228044,7.524865200532499e-06,5.694410845765326e-09,1.5110040383852494e-05,2.3029101229219542e-07,8.650121766710205e-06,1.1204364190887864e-05,8.224732389679681e-09,1.879516628090302e-08,2.451700288935255e-11,0.00012716484314267715,2.0663249037377453e-13,1.7779773323205472e-10,9.778589530804374e-09,1.0263280816862992e-07,1.762000924176284e-08,3.690462999481928e-11,1.34214094625705e-16,2.2017695369567442e-12,1.6310822027733847e-12,2.891739332169506e-08,1.4012980716734384e-12,1.3774628108788581e-09,4.3990878030630135e-09,1.3503598010417494e-13,1.989382236466802e-13,3.0343619414271287e-13,1.2806503819006209e-10
2.7306312636516484e-05,0.09530776744450493,3.76,0.0,0.8388232565145485,0.9967803621299447,0.0024161312742098837,1.1654381504374441e-05,0.001146827527656829,2.6030983907869673e-06,0.000716785062349949,9.8192389313936e-10,7.129580433067613e-13,2.367732348762205e-06,1.4848424939534875e-06,0.0005206427967755689,2.2632049963760754e-08,8.232514358070993e-05,0.00011014714134133108,0.00047235836362250356,2.7126698701878055e-06,0.002243550141548225,6.587483337170827e-05,0.0002503686640104364,7.707916886984215e-06,5.716875603981243e-09,1.574306103745269e-05,2.3750645361653624e-07,8.867790397975894e-06,1.1545803897499689e-05,8.481989302425189e-09,1.927308119034629e-08,2.5139069014017295e-11,0.00012715747878164844,2.1333689484222114e-13,1.8210014968006804e-10,9.952886803614563e-09,1.0595715754954804e-07,1.7693203067583442e-08,3.756022266618613e-11,1.387362996019371e-16,2.2796251760468327e-12,1.6868397887037546e-12,2.9704538649731037e-08,1.4710862375739662e-12,1.4177343962571123e-09,4.4681077260080535e-09,1.3976377902962228e-13,2.0062358753858586e-13,3.141593002326308e-13,1.298068019005812e-10
2.7662392698990127e-05,0.09530791987662839,3.76,0.0,0.8387482991519746,0.9967224697373026,0.0024656720094977684,1.1695233693315615e-05,0.00116347892308945,2.602994036809094e-06,0.0007195326755962942,9.818251012828936e-10,7.128866089906116e-13,2.370865921630277e-06,1.484652495936717e-06,0.000527463005114352,2.2631961639734688e-08,8.322061951173527e-05,0.00011056513044615962,0.00047939419086522414,2.7208191829128315e-06,0.0022912959651392424,6.742143452793126e-05,0.00025732534732638595,7.892768752451764e-06,5.7384465958789555e-09,1.6391154635975394e-05,2.4477991957343603e-07,9.086416188406862e-06,1.1891171287127514e-05,8.741288004616058e-09,1.9753074824940302e-08,2.576382063700784e-11,0.00012715009355816382,2.2013124921893845e-13,1.8645151533081813e-10,1.0129410602457039e-08,1.0934578832046151e-07,1.776363985716274e-08,3.8224134602483307e-11,1.4331500520432931e-16,2.359152037427555e-12,1.7437154784427025e-12,3.049332319235536e-08,1.5432222840452691e-12,1.4584236302169158e-09,4.5374920885745745e-09,1.445623245742245e-13,2.0225454354275003e-13,3.251120439297365e-13,1.3153185343790338e-10
2.801847276146377e-05,0.0953080721201734,3.76,0.0,0.8386731616699074,0.9966644206313681,0.0025153819632564326,1.1734471979625987e-05,0.001180162603857195,2.60289209185236e-06,0.0007221722989964645,9.817270973805307e-10,7.128157372482734e-13,2.3738852300845642e-06,1.48446914433893e-06,0.0005342829446332621,2.2631982147270506e-08,8.410968908174086e-05,0.00011096637992889621,0.00048643732303145677,2.728666965652987e-06,0.002339219230634838,6.896848456857493e-05,0.0002643327732758399,8.079408140134057e-06,5.759153124558807e-09,1.7054328733529906e-05,2.5210869794456645e-07,9.305937136529039e-06,1.2240398707921016e-05,9.002531148012154e-09,2.0235007481907396e-08,2.6391076596703753e-11,0.0001271426883428452,2.270141406261109e-13,1.9085114955295582e-10,1.0308141948330088e-08,1.127992236006725e-07,1.78314096450843e-08,3.889629261704791e-11,1.4794893712353421e-16,2.44036483269787e-12,1.801717286645058e-12,3.128333946957296e-08,1.6177470663694049e-12,1.4995239680448254e-09,4.607241375053944e-09,1.494307688885406e-13,2.0383236245768323e-13,3.36296422152159e-13,1.3324050804960143e-10
2.8730632886411058e-05,0.0953083761059094,3.76,0.0,0.83852237623837,0.996547878416322,0.00261528267655069,1.1808323224978188e-05,0.0012136244427863587,2.6026951066845215e-06,0.0007271417853811265,9.815333542087771e-10,7.126756101995698e-13,2.3795959078248624e-06,1.484121443581263e-06,0.0005479220451401686,2.26323321720994e-08,8.586868780242606e-05,0.00011172086444618394,0.0005005441577775765,2.7434972828440664e-06,0.002435570008830924,7.206170451930086e-05,0.0002784922581107358,8.457998464578797e-06,5.7980868035188755e-09,1.8425920714192574e-05,2.6692171200433144e-07,9.747426233528553e-06,1.2950168803046847e-05,9.530474672748582e-09,2.1204153094627495e-08,2.7652405546547012e-11,0.00012712782127093035,2.410399162787767e-13,1.997925392135982e-10,1.0672150894749042e-08,1.199025768867046e-07,1.7959298661274815e-08,4.0265052428291536e-11,1.5737749709619614e-16,2.6079067399591895e-12,1.9211311107828205e-12,3.286550741285214e-08,1.7741264202764364e-12,1.5829331587154936e-09,4.747836083845541e-09,1.5937406863116083e-13,2.0683374589218057e-13,3.593680211081896e-13,1.3660994776124197e-10
2.9371576998863616e-05,0.09530864920592268,3.76,0.0,0.8383861262941472,0.996442518232147,0.002705706498912948,1.186980198121308e-05,0.0012438446265243925,2.60252526564707e-06,0.0007312799862653172,9.813614352102237e-10,7.125512439628544e-13,2.3843813380396245e-06,1.4838289396539992e-06,0.0005601963840021297,2.2632976463913543e-08,8.743008793845546e-05,0.0001123480792212992,0.0005132620089344042,2.755910240798987e-06,0.0025228239869762165,7.484171002825032e-05,0.0002913906697020305,8.80471456665692e-06,5.8304513677914794e-09,1.9711892340609548e-05,2.804169058746283e-07,1.0147245630286154e-05,1.3601508554747612e-05,1.0011352108863598e-08,2.2081704161238893e-08,2.8794466115778148e-11,0.00012711438066907146,2.539518919028226e-13,2.0799820494392266e-10,1.1007116831131296e-08,1.2652237860990358e-07,1.8066140700281435e-08,4.1524398188785074e-11,1.6603978625231668e-16,2.764606572646438e-12,2.032534439542101e-12,3.428987129400396e-08,1.923447830761871e-12,1.6593474202751825e-09,4.8756219685694276e-09,1.6855403213622964e-13,2.093662357923814e-13,3.8094448404849676e-13,1.3958974412399457e-10
3.0012521111316174e-05,0.09530892193301982,3.76,0.0,0.8382494024097328,0.9963367461061378,0.0027965800444083046,1.1926858152693048e-05,0.0012741604292543216,2.602362026960476e-06,0.0007351213877477955,9.811916965551089e-10,7.124284329996143e-13,2.3888521369686518e-06,1.4835544789957367e-06,0.0005724699530554826,2.263390842985859e-08,8.897108110415273e-05,0.00011292929392332635,0.0005259985907718494,2.767493324659584e-06,0.002610549738805913,7.761502899882702e-05,0.0003044252283023415,9.157022120583086e-06,5.860440963643428e-09,2.1046596903697807e-05,2.9405254409767717e-07,1.0549089480362053e-05,1.4264357194071568e-05,1.0497138603196711e-08,2.2963565148529027e-08,2.9942083513720406e-11,0.0001271008875159843,2.6712914183921925e-13,2.1635006225716474e-10,1.1348937489880992e-08,1.3336006896521533e-07,1.816565140776616e-08,4.2809314102541416e-11,1.7486233032244677e-16,2.926994575636654e-12,2.14770917602535e-12,3.571253228195918e-08,2.0811455876511408e-12,1.7370045338856669e-09,5.004592936873455e-09,1.7794829876922014e-13,2.1174671004092886e-13,4.0330205413039046e-13,1.425217456758261e-10
