Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41)
1.700590888832671e-07,0.05480702674303434,3.76,0.0,0.6096866932885504,0.9999999373091393,1.046230849480165e-09,1.950053779365075e-09,7.877896553003089e-08,3.572252759070164e-08,1.8681119097287467e-08,9.843999484445168e-12,5.89742179373156e-15,1.794255461184819e-08,2.1317408496176607e-08,1.0835037063770574e-08,1.5470453235698618e-10,1.6680580843706352e-08,1.1022775355493297e-08,6.525213012674751e-09,2.1702907211578885e-09,2.7001997340052645e-10,2.1382300099289903e-10,1.7156263728956442e-15,1.3049930648288565e-14
1.7456808315454742e-07,0.05480702675826286,3.76,0.0,0.6096866899506882,0.9999999344287781,1.13798113242379e-09,2.056462131929385e-09,8.128501132094117e-08,3.613115753394657e-08,1.9508133762214388e-08,1.0252850099167439e-11,5.998481082054934e-15,1.8446830317839993e-08,2.1999274146041138e-08,1.1540492731670244e-08,1.596993806505808e-10,1.7313226609245534e-08,1.1709350481335184e-08,6.93070877246658e-09,2.2910417882313103e-09,2.887041671174365e-10,2.230491775629523e-10,1.9142801135505474e-15,1.4467879627648158e-14
1.7907707742582776e-07,0.054807026773372805,3.76,0.0,0.6096866865727641,0.9999999314942868,1.2346463175911835e-09,2.1646425581098173e-09,8.38132072791859e-08,3.652420406203466e-08,2.034978337027971e-08,1.0665078457794658e-11,6.097836059997339e-15,1.8942322328992036e-08,2.267451440153479e-08,1.2268050889858179e-08,1.6464644375076775e-10,1.7954994800636852e-08,1.2420519359613391e-08,7.347345078893724e-09,2.4140367389167102e-09,3.0822132794398797e-10,2.3237829750438384e-10,2.1306735750459556e-15,1.599414736155883e-14
1.835860716971081e-07,0.05480702678836267,3.76,0.0,0.609686683155083,0.9999999285063875,1.3363052559973786e-09,2.2744940953060918e-09,8.636333427086996e-08,3.690226145968512e-08,2.1205658347142082e-08,1.1080480556998105e-11,6.1955432019184244e-15,1.9428870773316024e-08,2.334276098711631e-08,1.3017489657617001e-08,1.695429714732835e-10,1.860572360948062e-08,1.315637160477184e-08,7.774924344059e-09,2.539167397039492e-09,3.2858688469481355e-10,2.4180643747692e-10,2.3658919075838807e-15,1.7633269269862372e-14
1.8809506596838843e-07,0.05480702680323102,3.76,0.0,0.6096866796979702,0.9999999254658067,1.4430322059283081e-09,2.3859171981304807e-09,8.893516147349151e-08,3.726590134814908e-08,2.207535160906414e-08,1.1498860471293835e-11,6.291656862262066e-15,1.9906345317486713e-08,2.4003679570224368e-08,1.3788575716973965e-08,1.743864650435481e-10,1.9265248582987327e-08,1.3916973560495596e-08,8.213245750668956e-09,2.6663262204672317e-09,3.498158926732195e-10,2.5132982384734796e-10,2.62105066850392e-15,1.9389761808223526e-14
1.9260406023966877e-07,0.054807026817976674,3.76,0.0,0.6096866762017706,0.9999999223732755,1.5548969018487385e-09,2.498813908883046e-09,9.152844746403483e-08,3.7615673549488334e-08,2.295845959457976e-08,1.1920030043810192e-11,6.386229356266211e-15,2.0374642929934686e-08,2.46569678292092e-08,1.4581065386507686e-08,1.7917466281559138e-10,1.993340314239412e-08,1.4702369068470277e-08,8.662105885107178e-09,2.7954065112726798e-09,3.719230346140787e-10,2.6094482697972064e-10,2.8972950158597626e-15,2.1268115336448203e-14
1.971130545109491e-07,0.05480702683259853,3.76,0.0,0.6096866726668473,0.9999999192295281,1.6719646306348996e-09,2.613088007382307e-09,9.414294124500025e-08,3.795210691789891e-08,2.3854583166152713e-08,1.2343808588851062e-11,6.47931103759576e-15,2.083368578181662e-08,2.530235361536153e-08,1.5394705633782998e-08,1.839055266818363e-10,2.0610019061840334e-08,1.5512580266207334e-08,9.121299322221328e-09,2.9263026057440866e-09,3.9492262258787767e-10,2.706479557431686e-10,3.1957988797636866e-15,2.3272787391039946e-14
2.0162204878222944e-07,0.054807026847095625,3.76,0.0,0.6096866690935788,0.9999999160353017,1.7942963142218972e-09,2.7286451417235507e-09,9.677838321139456e-08,3.8275710139337884e-08,2.4763328393856705e-08,1.2770022605804485e-11,6.570950373015923e-15,2.128341927810595e-08,2.593959320479136e-08,1.6229235029412228e-08,1.885772291479533e-10,2.12949269101488e-08,1.634760840682418e-08,9.59061916481222e-09,3.058910045603509e-09,4.1882860075267946e-10,2.804358522290198e-10,3.517764116354595e-15,2.540819636682821e-14
2.0613104305350978e-07,0.05480702686146714,3.76,0.0,0.6096866654823583,0.9999999127913358,1.921948597830801e-09,2.8453929414288665e-09,9.943450606155924e-08,3.858697250065726e-08,2.5684307232025755e-08,1.3198505503965743e-11,6.661194014218555e-15,2.1723810211501317e-08,2.6568469636112996e-08,1.70843846455908e-08,1.931881410442317e-10,2.1987956457809662e-08,1.7207434694503386e-08,1.0069857540629462e-08,3.1931257317065165e-09,4.436545488517425e-10,2.903052866692876e-10,3.864419648924029e-15,2.7678715609286754e-14
2.106400373247901e-07,0.05480702687571243,3.76,0.0,0.6096866618335922,0.9999999094983709,2.054973943003847e-09,2.963241114361312e-09,1.0211103565459143e-07,3.88863646294038e-08,2.661713809893926e-08,1.3629097337860013e-11,6.750086866909663e-15,2.2154845032231598e-08,2.718879113006326e-08,1.795987890182943e-08,1.9773681984016987e-10,2.2688937051336545e-08,1.8092021130037012e-08,1.055880605952334e-08,3.328848061423e-09,4.694136863635467e-10,3.0025315254888064e-10,4.237020600420836e-15,3.00886679163946e-14
2.1514903159607045e-07,0.05480702688983089,3.76,0.0,0.6096866581476987,0.999999906157149,2.193420724733488e-09,3.0821015286928043e-09,1.048076918169927e-07,3.917433920540417e-08,2.756144636881362e-08,1.4061644552664044e-11,6.837672157262488e-15,2.2576528227180655e-08,2.780038958733339e-08,1.8855436360491064e-08,2.0222199853550267e-10,2.339769795705028e-08,1.9001311361460255e-08,1.1057256233262832e-08,3.4659770508322834e-09,4.961188772189308e-10,3.1027646190415647e-10,4.6368474212377165e-15,3.264232044648551e-14
2.1965802586735078e-07,0.05480702690382213,3.76,0.0,0.6096866544251065,0.9999999027684116,2.3373333320267505e-09,3.2018882811339225e-09,1.075241891010631e-07,3.945133164521286e-08,2.851686478460924e-08,1.449599973934101e-11,6.923991495836826e-15,2.2988880802096668e-08,2.840311916105022e-08,1.9770770474626605e-08,2.0664257510468515e-10,2.4114068676232372e-08,1.9935231535349685e-08,1.1564999860391445e-08,3.604414442800044e-09,5.23782635007709e-10,3.2037234080070327e-10,5.065205015862856e-15,3.534388002640698e-14
2.2416702013863112e-07,0.05480702691768582,3.76,0.0,0.609686650666253,0.9999998993329008,2.486752271300848e-09,3.322517752553367e-09,1.102602374974447e-07,3.971776076045946e-08,2.948303379942811e-08,1.493202139911764e-11,7.0090849390614825e-15,2.339193886099259e-08,2.899685490049957e-08,2.070559029048747e-08,2.1099760246797735e-10,2.4837879233477507e-08,2.0893691144908295e-08,1.2081829378354674e-08,3.7440638019393795e-09,5.524171286045413e-10,3.3053802498351834e-10,5.523421871666192e-15,3.81974888524455e-14
2.2867601440991146e-07,0.054807026931421796,3.76,0.0,0.6096866468715848,0.9999998958513573,2.6417142720572182e-09,3.44390865203838e-09,1.1301554310410736e-07,3.997402939109009e-08,3.045960185359399e-08,1.5369573716947545e-11,7.092991048372527e-15,2.3785752277171804e-08,2.9581491462837874e-08,2.1659601106981064e-08,2.1528627896316709e-10,2.5568960439966508e-08,2.1876583871457924e-08,1.2607538185001344e-08,3.884830597396162e-09,5.820341881506632e-10,3.407708556930171e-10,6.0128491927888584e-15,4.120722057487717e-14
2.331850086811918e-07,0.05480702694502994,3.76,0.0,0.6096866430415547,0.9999998923245196,2.802252394328015e-09,3.565982050377031e-09,1.1578980875395834e-07,4.022052501445938e-08,3.144622559389117e-08,1.5808526343618165e-11,7.175746947096731e-15,2.4170383450615877e-08,3.01569418896807e-08,2.263250509423041e-08,2.1950793929693854e-10,2.6307144133281738e-08,2.288378841639877e-08,1.314192093143943e-08,4.026622274341475e-09,6.126453113341772e-10,3.510682756405612e-10,6.534860041816164e-15,4.4377076755663744e-14
2.3769400295247213e-07,0.0548070269585103,3.76,0.0,0.609686639176622,0.9999998887531252,2.9683961374319578e-09,3.6886614038782446e-09,1.185827346031613e-07,4.0457620331194106e-08,3.2442570040890367e-08,1.6248754186172035e-11,7.257388375166333e-15,2.4545906146752558e-08,3.07231364455905e-08,2.3624001873301534e-08,2.2366204595467186e-10,2.7052263395294395e-08,2.391516932108353e-08,1.368477378811421e-08,4.169348315000828e-09,6.442616699170557e-10,3.614278251374314e-10,7.090848491637674e-15,4.771098368770788e-14
2.422029972237525e-07,0.05480702697186297,3.76,0.0,0.6096866352772512,0.9999998851379086,3.1401715496165348e-09,3.811872569384249e-09,1.2139401868215658e-07,4.068567382871407e-08,3.3448308709786037e-08,1.6690137206324924e-11,7.33794974174762e-15,2.491240441188879e-08,3.1280021515613654e-08,2.4633789059068395e-08,2.2774818104585023e-10,2.780415274956613e-08,2.497057777240605e-08,1.4235894685870042e-08,4.312920289999716e-09,6.768941164620108e-10,3.71847138371398e-10,7.682228789632703e-15,5.121278956318066e-14
2.4671199149503283e-07,0.05480702698508816,3.76,0.0,0.609686631343911,0.9999998814796007,3.3176013382013367e-09,3.935543811271833e-09,1.242233574112826e-07,4.0905030323262995e-08,3.446312368969558e-08,1.7132560226576002e-11,7.417464175862906e-15,2.5269971560849252e-08,3.1827558559141493e-08,2.5661562768094523e-08,2.3176603856499237e-10,2.8562648339623527e-08,2.604985239222779e-08,1.479508353365485e-08,4.4572519007571414e-09,7.105531912170475e-10,3.823239398252634e-10,8.310434536067172e-15,5.4886261977713125e-14
2.5122098576631316e-07,0.05480702699818622,3.76,0.0,0.6096866273770735,0.9999998777789296,3.5007049798727035e-09,4.059605801183657e-09,1.2707044608280792e-07,4.111602148126872e-08,3.5486705685931014e-08,1.7575912743716455e-11,7.495963575082693e-15,2.561870923260521e-08,3.236572311748912e-08,2.6707018093323408e-08,2.3571541705021e-10,2.9327588089384486e-08,2.7152820009060017e-08,1.5362142414429254e-08,4.602259013613223e-09,7.452491291198113e-10,3.9285604083196845e-10,8.976917878349947e-15,5.873508575668797e-14
2.557299800375935e-07,0.054807027011157555,3.76,0.0,0.6096866233772139,0.9999998740366188,3.6894988308128097e-09,4.183991611179074e-09,1.2993497931110174e-07,4.131896632082099e-08,3.651875402935512e-08,1.8020088749454566e-11,7.573478652361423e-15,2.5958726509909887e-08,3.289450387270135e-08,2.7769849547285885e-08,2.3959621262048595e-10,3.009881184694031e-08,2.827929641068341e-08,1.5936875760750302e-08,4.74785968633406e-09,7.809918668877476e-10,4.034413362610592e-10,9.683148722574675e-15,6.276286108946534e-14
2.6023897430887384e-07,0.054807027024002586,3.76,0.0,0.609686619344809,0.9999998702533875,3.8839962363767024e-09,4.308636700945561e-09,1.3281665145258923e-07,4.15141716940251e-08,3.755897665656903e-08,1.8464986557885828e-11,7.65003898108737e-15,2.6290139099173874e-08,3.341390175520351e-08,2.8849751475453735e-08,2.4340841237324393e-10,3.087616151282674e-08,2.942908707662214e-08,1.6519090511413747e-08,4.893974187596833e-09,8.177910501636513e-10,4.140778013315124e-10,1.0430613963565526e-14,6.69731019571102e-14
2.6474796858015417e-07,0.05480702703672193,3.76,0.0,0.6096866152803373,0.9999998664299496,4.0842076400590794e-09,4.433478899666577e-09,1.3571515699706342e-07,4.170193275096041e-08,3.860709006434241e-08,1.8910508639547022e-11,7.725673038415289e-15,2.6613068567020097e-08,3.3923929098019374e-08,2.994641844129293e-08,2.4715208812607606e-10,3.165948115385038e-08,3.060198788959973e-08,1.7108596250457162e-08,5.040525010020204e-09,8.556560406894021e-10,4.2476348854610127e-10,1.12208167344514e-14,7.136923483904161e-14
2.692569628514345e-07,0.05480702704931619,3.76,0.0,0.6096866111842774,0.9999998625670141,4.290140691518798e-09,4.558458383098994e-09,1.3863019093184788e-07,4.1882533385945545e-08,3.966281924138988e-08,1.93565614618032e-11,7.80040824694705e-15,2.692764163015314e-08,3.44246088353786e-08,3.105954558449781e-08,2.508273904869409e-10,3.24486171034742e-08,3.179778582529336e-08,1.7705205329749435e-08,5.1874368772693934e-09,8.945959234836481e-10,4.354965247426739e-10,1.2055275676612842e-14,7.595459768398121e-14
2.782749513939952e-07,0.05480702707413235,3.76,0.0,0.6096866028993091,0.9999998547254567,4.71918900370781e-09,4.80860146361184e-09,1.4450862835483236e-07,4.2223335206699364e-08,4.179606672977363e-08,2.0249904281086287e-11,7.947286770461553e-15,2.7532247364083385e-08,3.5398065823164096e-08,3.333396575580189e-08,2.579738387538221e-10,3.4043735082509375e-08,3.42571803580616e-08,1.8918997350255788e-08,5.482053788911204e-09,9.757353651607366e-10,4.570975064696803e-10,1.3863110000397558e-14,8.570591859091587e-14
2.863911410822998e-07,0.054807027096046804,3.76,0.0,0.6096865953396053,0.999999847539962,5.124923806159381e-09,5.0336465957507695e-09,1.498527108640004e-07,4.250820059178481e-08,4.373944688088153e-08,2.1054866165416437e-11,8.076658274821708e-15,2.80491679771939e-08,3.6242629475470464e-08,3.5434202397996446e-08,2.6417473719065026e-10,3.5497740721194676e-08,3.654664726238169e-08,2.003388126423297e-08,5.747734242581591e-09,1.0525227215296546e-09,4.766829560444199e-10,1.5657044944712502e-14,9.516092525566854e-14
2.9450733077060443e-07,0.054807027117568796,3.76,0.0,0.6096865876849786,0.9999998402372384,5.549199164026479e-09,5.258310144578319e-09,1.5524565780155745e-07,4.277381055282334e-08,4.570360228991476e-08,2.1860260088904552e-11,8.2034998652179e-15,2.8541154997436396e-08,3.7057672029655935e-08,3.758308786238355e-08,2.701594863154534e-10,3.696831308393074e-08,3.890664891683495e-08,2.1168998102859163e-08,6.013515431500711e-09,1.132922123029351e-09,4.963957938821852e-10,1.7618623992995994e-14,1.0527684446824695e-13
3.0262352045890906e-07,0.05480702713870405,3.76,0.0,0.6096865799381783,0.9999998328211827,5.991972403510073e-09,5.482323700598174e-09,1.6068574756825587e-07,4.302146668034119e-08,4.7687221078770964e-08,2.266566616594214e-11,8.327938281124641e-15,2.9009056961308766e-08,3.784361944940029e-08,3.977890360971387e-08,2.7593113906841954e-10,3.8454647027879017e-08,4.133570356451793e-08,2.2323364673211603e-08,6.2790381849539454e-09,1.2169774786689731e-09,5.162274339414219e-10,1.975717629707529e-14,1.160698905931229e-13
3.107397101472137e-07,0.05480702715945889,3.76,0.0,0.6096865721019245,0.999999825295613,6.453179618885904e-09,5.705440502284389e-09,1.6617128487796922e-07,4.325238256485579e-08,4.968906991028998e-08,2.3470695682811744e-11,8.45009200865567e-15,2.9453735105059533e-08,3.8600958321766485e-08,4.2019957865070565e-08,2.814932004767578e-10,3.995596549675449e-08,4.3832283100245594e-08,2.349603207951909e-08,6.543965758251555e-09,1.304730346579189e-09,5.361698712502024e-10,2.2082143156050244e-14,1.2755534245557394e-13
3.188558998355183e-07,0.05480702717983994,3.76,0.0,0.6096865641789005,0.9999998176642632,6.9327374219763416e-09,5.9274345537590845e-09,1.7170060412108617e-07,4.3467689755380316e-08,5.170799076226709e-08,2.4274988967168996e-11,8.570071837150145e-15,2.98760566197684e-08,3.9330226644970314e-08,4.430458891307448e-08,2.868495594330006e-10,4.147151983204864e-08,4.6394822274712004e-08,2.4686086103266668e-08,6.8079833217633594e-09,1.396220056715195e-09,5.562156425373238e-10,2.4603067945868864e-14,1.3974755672613906e-13
3.2697208952382294e-07,0.05480702719985424,3.76,0.0,0.6096865561717499,0.999999809930781,7.430544615931042e-09,6.1480997075731315e-09,1.7727207220247642e-07,4.366844331009826e-08,5.374289758023013e-08,2.50782134034909e-11,8.687981377679152e-15,3.0276888863082704e-08,4.0032005539738376e-08,4.663116787449162e-08,2.920044273015234e-10,4.300058987681046e-08,4.9021727154369435e-08,2.5892647329979488e-08,7.070797377135875e-09,1.4914838292514479e-09,5.763577895588532e-10,2.7329586798055856e-14,1.5265998569278153e-13
3.3508827921212757e-07,0.054807027219509,3.76,0.0,0.6096865480830693,0.9999998020987243,7.946483793366932e-09,6.367248725167415e-09,1.8288409091453173e-07,4.3855626974263304e-08,5.579277286142205e-08,2.5880061581942917e-11,8.803917546747695e-15,3.06570944083578e-08,4.07069117896399e-08,4.899810102404651e-08,2.9696228265379377e-10,4.454248390373808e-08,5.171138288282113e-08,2.7114871061461323e-08,7.332135115563016e-09,1.5905568885728673e-09,5.965898248884637e-10,3.027141998082008e-14,1.663051986344518e-13
3.432044689004322e-07,0.05480702723881182,3.76,0.0,0.6096865399154067,0.9999997941715602,8.480422856187388e-09,6.5847123240133965e-09,1.885350988758478e-07,4.403015799908309e-08,5.785666420833647e-08,2.668024957573951e-11,8.917971016473529e-15,3.1017526868391136e-08,4.1355591166490204e-08,5.140383167968025e-08,3.0172782180698273e-10,4.6096538386063e-08,5.446216075452416e-08,2.8351947036056083e-08,7.591743727661794e-09,1.6934725726279923e-09,6.169057000806624e-10,3.3438363974154006e-14,1.8069490637464372e-13
3.513206585887368e-07,0.054807027257770306,3.76,0.0,0.6096865316712566,0.9999997861526627,9.032216456871528e-09,6.800338223531568e-09,1.942235730926536e-07,4.4192891634149545e-08,5.9933680902999e-08,2.7478515335342853e-11,9.030226634283567e-15,3.135902738113407e-08,4.197871245203779e-08,5.3846841719706046e-08,3.063059145111896e-10,4.766211764141436e-08,5.727242464226784e-08,2.9603098993796985e-08,7.84938967918734e-09,1.8002624375280647e-09,6.372997759917253e-10,3.68402841952008e-14,1.958399883415634e-13
3.5943684827704144e-07,0.05480702727639236,3.76,0.0,0.6096865233530601,0.9999997780453118,9.60170736111155e-09,7.013990198773735e-09,1.9994803018587287e-07,4.434462531719876e-08,6.202299053779182e-08,2.827461719098648e-11,9.140763814351818e-15,3.168242167365954e-08,4.2576962089920626e-08,5.632565277025857e-08,3.10701564298024e-10,4.9238613371265315e-08,6.01405368120914e-08,3.0867584114043294e-08,8.104857963303613e-09,1.9109563573232776e-09,6.577667951011711e-10,4.0487108342299826e-14,2.1175052160117884e-13
3.6755303796534607e-07,0.05480702729468589,3.76,0.0,0.6096865149631999,0.999999769852693,1.0188727732953973e-08,7.22554714837761e-09,2.0570702732114963e-07,4.4486102582883795e-08,6.41238157257135e-08,2.9068332455762662e-11,9.249656902799586e-15,3.1988517633679785e-08,4.3151039409461646e-08,5.883882709993501e-08,3.149198730575722e-10,5.0825444114452306e-08,6.306486316329185e-08,3.2144692348184945e-08,8.357951337850106e-09,2.0255826189997894e-09,6.783018556904521e-10,4.438882032002852e-14,2.284358113904184e-13
3.756692276536507e-07,0.05480702731265895,3.76,0.0,0.6096865065040008,0.9999997615778975,1.079310034385593e-08,7.43490218126147e-09,2.1149916287075054e-07,4.461801670740805e-08,6.623543090370205e-08,2.9859456123242806e-11,9.356975518230404e-15,3.2278103335139275e-08,4.370165237599413e-08,6.138496825020713e-08,3.1896600950942854e-10,5.2422054628584555e-08,6.60437779267605e-08,3.343374566428799e-08,8.6084895538012e-09,2.144168012776044e-09,6.989003877675034e-10,4.855545471226481e-14,2.4590442277294264e-13
3.837854173419553e-07,0.0548070273303195,3.76,0.0,0.6096864979777273,0.9999997532239212,1.1414639707435326e-08,7.641961726019683e-09,2.173230768356014e-07,4.474101410597621e-08,6.835715924098041e-08,3.0647799653561226e-11,9.462784869188056e-15,3.2551945466121184e-08,4.422951382295016e-08,6.396272142953128e-08,3.2284518123798974e-10,5.402791521247549e-08,6.907566785554904e-08,3.4734097219717196e-08,8.8563085806732e-09,2.26673791779705e-09,7.195581306250474e-10,5.299709176780173e-14,2.6416421307185475e-13
3.9190160703025995e-07,0.054807027347675674,3.76,0.0,0.6096864893865832,0.9999997447936657,1.2053153141866218e-08,7.846644666663159e-09,2.2317745105502486e-07,4.485569749989319e-08,7.048836966361547e-08,3.1433189841937897e-11,9.567146050104712e-15,3.2810788108828315e-08,4.4735338121759535e-08,6.657077369839687e-08,3.2656260996633075e-10,5.564252098220359e-08,7.21589359412478e-08,3.604513047713069e-08,9.101259834326009e-09,2.393316383332259e-09,7.402711119213983e-10,5.772385286325355e-14,2.8322236475931993e-13
4.000177967185646e-07,0.05480702736473549,3.76,0.0,0.6096864807327119,0.9999997362899394,1.2708441762181293e-08,8.04888150772213e-09,2.2906100923024017e-07,4.496262886965081e-08,7.26284740038796e-08,3.2215467763791604e-11,9.670116317262838e-15,3.305535182475442e-08,4.5219838247580734e-08,6.92078539710647e-08,3.301235097581789e-10,5.7265391112330544e-08,7.52920046899617e-08,3.73662582779248e-08,9.3432094120025e-09,2.523926205604605e-09,7.610356281757481e-10,6.274589640759913e-14,3.0308541851360215e-13
4.081339864068692e-07,0.05480702738150692,3.76,0.0,0.6096864720181941,0.9999997277154575,1.3380301404991965e-08,8.248613570811687e-09,2.3497251678451327e-07,4.506233220876947e-08,7.477692427901434e-08,3.299448779115757e-11,9.7717493461568e-15,3.3286333004782515e-08,4.5683723203588037e-08,7.187273285660735e-08,3.3353306787357855e-10,5.889606805190297e-08,7.847331899053064e-08,3.8696921884883644e-08,9.582037338482356e-09,2.658589000400523e-09,7.81848226580306e-10,6.80734141542368e-14,3.237593061955893e-13
4.1625017609517383e-07,0.05480702739799789,3.76,0.0,0.6096864632450506,0.9999997190728445,1.4068523488312486e-08,8.44579222397508e-09,2.409107805799255e-07,4.51552960916995e-08,7.693321010081353e-08,3.377011667564717e-11,9.87209547149177e-15,3.3504403449914275e-08,4.612769577087634e-08,7.456422235897758e-08,3.36796428034507e-10,6.053411672316563e-08,8.170134860611195e-08,4.003659000371532e-08,9.817636826373905e-09,2.7973252716257053e-09,8.027056880413243e-10,7.371662788808312e-14,3.4524938353715683e-13
4.2436636578347845e-07,0.05480702741421634,3.76,0.0,0.6096864544152398,0.999999710364634,1.4772895809244083e-08,8.64037814463003e-09,2.468746485086989e-07,4.5241976068072956e-08,7.909685621582882e-08,3.454223269355055e-11,9.971201910963387e-15,3.371021015235557e-08,4.6552450554063425e-08,7.728117545382007e-08,3.3991867587856873e-10,6.217912370978129e-08,8.497459031857947e-08,4.1384757791771884e-08,1.0049913553004552e-08,2.940154475975416e-09,8.236050113677531e-10,7.968578645699909e-14,3.6756046236567616e-13
4.324825554717831e-07,0.05480702743016992,3.76,0.0,0.6096864455306606,0.9999997015932713,1.5493203282306854e-08,8.83234061664082e-09,2.52863008975674e-07,4.532279689497132e-08,8.126742017524962e-08,3.531072484890633e-11,1.006911297391676e-14,3.3904375249250033e-08,4.695867229461588e-08,8.002248555841568e-08,3.4290482639476554e-10,6.383069644061945e-08,8.829156975379086e-08,4.274094586135695e-08,1.0278784956004417e-08,3.087095083888065e-09,8.445433985303874e-10,8.599116311821682e-14,3.9069684221415657e-13
4.405987451600877e-07,0.054807027445866366,3.76,0.0,0.6096864365931508,0.9999996927611147,1.6229228621229424e-08,9.021656861752516e-09,2.5887479028722935e-07,4.53981546182527e-08,8.344449013272533e-08,3.607549213058578e-11,1.0165870255911878e-14,3.408749612384657e-08,4.734703442583435e-08,8.27870859098565e-08,3.457598131489528e-10,6.548846237447233e-08,9.165084291445812e-08,4.410469928416363e-08,1.0504179549327826e-08,3.238164636951021e-09,8.655182409184994e-10,9.26430531718517e-14,4.14662341189303e-13
4.4871493484839233e-07,0.054807027461313176,3.76,0.0,0.6096864276044894,0.9999996838704371,1.698075296702319e-08,9.208311405305458e-09,2.64908959960448e-07,4.546841851323753e-08,8.562768276738227e-08,3.6836442819704574e-11,1.0261512820149501e-14,3.426014563173819e-08,4.77181978456433e-08,8.55739488650782e-08,3.4848847912181735e-10,6.715206819026024e-08,9.505099744597816e-08,4.547558660241433e-08,1.0726036261068501e-08,3.3933798019288177e-09,8.865271065258501e-10,9.965177185516887e-14,4.3946032599236007e-13
4.5683112453669696e-07,0.05480702747651775,3.76,0.0,0.609686418566397,0.9999996749234283,1.7747556465158948e-08,9.392295475851819e-09,2.7096452396482546e-07,4.553393289426841e-08,8.781664132835513e-08,3.759349384395661e-11,1.03560773666581e-14,3.442287243266835e-08,4.8072809885600195e-08,8.838208513488666e-08,3.5109556900008554e-10,6.88211789865076e-08,9.849065365907611e-08,4.685319885131991e-08,1.0944303794049386e-08,3.5527564215834973e-09,9.075677280031742e-10,1.0702765247305513e-13,4.650937410088936e-13
4.649473142250016e-07,0.05480702749148736,3.76,0.0,0.609686409480537,0.9999996659221971,1.8529418794623883e-08,9.573606438072788e-09,2.7704052590750416e-07,4.5595018801963e-08,9.001103379657723e-08,3.83465701757128e-11,1.0449598390062691e-14,3.457620141081785e-08,4.841150345652703e-08,9.121054296281709e-08,3.5358572277668487e-10,7.049547749322156e-08,1.0196846533157467e-07,4.8237148596682815e-08,1.115894000986367e-08,3.7163095624538363e-09,9.286379915188239e-10,1.1478104474194035e-13,4.91565136402269e-13
4.730635039133062e-07,0.05480702750622915,3.76,0.0,0.6096864003485162,0.9999996568687728,1.9326119651575074e-08,9.752247258242023e-09,2.8313604617193306e-07,4.565197557639594e-08,9.221055115930484e-08,3.9095604270937234e-11,1.0542108326692288e-14,3.472063416841813e-08,4.873489635281842e-08,9.405840725859395e-08,3.55963470526578e-10,7.21746632987959e-08,1.0548312031012222e-07,4.962706899084674e-08,1.1369911336811188e-08,3.884053559755328e-09,9.49735926373118e-10,1.229223133260864e-13,5.188766951612948e-13
4.811796936016108e-07,0.05480702752075006,3.76,0.0,0.609686391171886,0.9999996477651065,2.0137439190234836e-08,9.928226001364953e-09,2.8925020101889875e-07,4.570508232392431e-08,9.441490579269647e-08,3.98405355461592e-11,1.0633637691761207e-14,3.485664957920414e-08,4.9043590698942604e-08,9.692479869501385e-08,3.582332282361951e-10,7.385845209413082e-08,1.09033340931325e-07,5.10226128496685e-08,1.1577192201981218e-08,4.056002059557536e-09,9.70859695315394e-10,1.3146183654670678e-13,5.470302590661301e-13
4.892958832899155e-07,0.0548070275350569,3.76,0.0,0.6096863819521439,0.9999996386130763,2.0963158423597426e-08,1.0101555359020401e-08,2.9538214165795997e-07,4.575459928486421e-08,9.66238299476215e-08,4.058130989092111e-11,1.0724215207297545e-14,3.498470438979856e-08,4.933817252305605e-08,9.980887277617324e-08,3.6039929457562324e-10,7.554657493575524e-08,1.1261788428040439e-07,5.242345175269328e-08,1.1780764487554628e-08,4.232168058390218e-09,9.920075855161072e-10,1.4041000524586752e-13,5.760273535487302e-13
4.974120729782201e-07,0.05480702754915634,3.76,0.0,0.6096863726907351,0.9999996294144855,2.1803059586435594e-08,1.0272252206842177e-08,3.015310532964471e-07,4.580076910872967e-08,9.883707433374942e-08,4.1317879213300485e-11,1.0813867921427013e-14,3.51052338586195e-08,4.9619211444007835e-08,1.0270981888410095e-07,3.624658485118444e-10,7.72387775293589e-08,1.1623554230421163e-07,5.382927516825208e-08,1.1980617011234915e-08,4.412563940424349e-09,1.0131780001496093e-09,1.4977722178858417e-13,6.05869211434986e-13
5.055282626665247e-07,0.054807027563054854,3.76,0.0,0.609686363389053,0.9999996201710677,2.2656926463005946e-08,1.0440337190511995e-08,3.076961541723873e-07,4.584381804327799e-08,1.0105440679692897e-07,4.205020101627068e-11,1.090262131961248e-14,3.521865242325313e-08,4.9887260459264724e-08,1.0562685931006319e-07,3.6443694767032056e-10,7.893481953480855e-08,1.1988514179418283e-07,5.523978960479377e-08,1.2176745030578545e-08,4.59720151236836e-09,1.0343694505463258e-09,1.5957389918796367e-13,6.365567955651438e-13
