Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14)
9.704292798068481e-08,0.1513396866142473,3.76,0.0,0.9609704148881285,0.9821039401322714,0.0014798443648985768,0.0012736252617884085,0.033134081930286816,0.011711274426075127,0.017416427856408984,4.451922577849764e-08,2.790325104591796e-09,0.0026439082597674514,0.00392635694945056,0.008688336861745432,0.00021406156579946843,0.00026655494855770857,1.1631152242556941e-05,0.008287686261266858,0.0008000562046328802,0.00028366471549302473,0.00017341287127922974,1.5866929636838538e-05,0.00026051592032000213,5.510928180054412e-07,2.2838716250497982e-05,2.223525461991759e-07,0.0006591200408812436,1.1885038158485756e-05,5.352653649565091e-11,6.056406001157013e-07,3.043334058938168e-08,0.002975990504601333,4.186610815082345e-12,7.946947876777205e-08,1.7979244202618874e-06,3.422627140438119e-06,0.0003326269048669741,1.1821984824813758e-10,5.947096435652378e-13,1.8653596514327928e-09,6.295015807818702e-10,1.772751495270126e-05,1.0178375899806519e-11,1.2755469399245555e-06,1.667395393367961e-06,1.5487773481808937e-08
9.802735966834227e-08,0.15135032425644532,3.76,0.0,0.9603604616526652,0.9818661209665914,0.0015198480446672379,0.001288818296616183,0.03355185744187699,0.011745312164073143,0.017736080706644033,4.469949710312264e-08,2.7978412276352133e-09,0.002658966515400631,0.003944129312329921,0.008865115285045811,0.00021506726881616252,0.00026899431413520916,1.1846444586217087e-05,0.008434686734945561,0.0008091878735747591,0.00029270960483922844,0.00018110140375369958,1.666812081370552e-05,0.0002694238776391398,5.610483204170663e-07,2.3879834449091537e-05,2.3485814686663887e-07,0.0006791951355060989,1.2398336689930331e-05,5.652615992605301e-11,6.258202921216463e-07,3.1436604707958725e-08,0.002975270108306625,4.3792443378160354e-12,8.163605377778621e-08,1.8501590190929252e-06,3.551719138442754e-06,0.0003437233048779156,1.2163392026890436e-10,6.27409933537597e-13,1.9480404817631217e-09,6.571450061908903e-10,1.81626778887881e-05,1.0771249064265228e-11,1.3518391433412549e-06,1.7061138221798025e-06,1.6634189048687013e-08
9.901179135599973e-08,0.1513609804838879,3.76,0.0,0.959748727585003,0.9816274987524642,0.001560340800209838,0.0013038263303878387,0.03397066158386298,0.01177839307500214,0.018056631258586878,4.487495439561449e-08,2.8051174432031615e-09,0.002673805799312787,0.003961299907574762,0.00904297623937513,0.00021603894650624078,0.00027142271543769184,1.2062271935906341e-05,0.00858225496186261,0.0008182493604202553,0.00030192746706380507,0.0001890141285895418,1.7498280980699984e-05,0.0002784806277746053,5.710253919367247e-07,2.4954005548768976e-05,2.479188644979869e-07,0.000699730967431719,1.2926973937191608e-05,5.965808695109968e-11,6.46565156482565e-07,3.2467413850456256e-08,0.0029745472733318135,4.578278398795698e-12,8.382458455662405e-08,1.9029016835153506e-06,3.6840422360116714e-06,0.00035503532202401755,1.2507972310739562e-10,6.614221765823526e-13,2.0332146294013892e-09,6.856149804842776e-10,1.859936998611042e-05,1.1391060010757384e-11,1.4315340485936653e-06,1.7450480644816063e-06,1.7846723951370378e-08
9.999622304365718e-08,0.1513716547409108,3.76,0.0,0.9591352610181533,0.98138809201288,0.0016013172844747078,0.0013186470815395375,0.034390474479104226,0.01181053234461122,0.01837802492213223,4.504566949244676e-08,2.8121576438408884e-09,0.0026884292865474555,0.003977876612533543,0.009221895659394444,0.00021697703317365708,0.0002738400671047888,1.227859482106461e-05,0.008730376105509564,0.0008272404394170707,0.0003113189832827186,0.00019715319018608852,1.8357985140335702e-05,0.00028768426790821093,5.810222530244337e-07,2.6061777727251727e-05,2.6155102381952514e-07,0.0007207315901991261,1.3471177078197947e-05,6.292614839508024e-11,6.678855579082573e-07,3.352624970620683e-08,0.0029738220558887495,4.783838025633819e-12,8.603452907202325e-08,1.9561324357402062e-06,3.819630915316617e-06,0.000366563149337312,1.2855589788970877e-10,6.967770456578408e-13,2.1209170261398582e-09,7.149230229391482e-10,1.9037424253136827e-05,1.2038663247327966e-11,1.5147239126575017e-06,1.7841877885166562e-06,1.9127956424870125e-08
1.0196508641897211e-07,0.15139305515744542,3.76,0.0,0.9579033210615974,0.9809069975884307,0.001684699665432223,0.001347718549640741,0.03523304800910112,0.011872045780954354,0.01902312743244128,4.537315691723478e-08,2.825545340076386e-09,0.002717041275791584,0.004009280272181249,0.009582814592955395,0.00021875419741228773,0.0002786412955890842,1.271257247216516e-05,0.00902821914106591,0.0008450106741379719,0.0003306255515713281,0.00021411844092549128,2.016831348290533e-05,0.00030652420270259036,6.010683734773282e-07,2.838030928729703e-05,2.9059552082835356e-07,0.0007641427940184945,1.4607180477683316e-05,6.988610818655768e-11,7.122942392117783e-07,3.572991634324784e-08,0.00297236469401283,5.215035783452185e-12,9.05164915698249e-08,2.063977837753664e-06,4.100740302457502e-06,0.0003902666862022897,1.3559390368872925e-10,7.716373887609252e-13,2.304043937550835e-09,7.760986240992668e-10,1.991696774046522e-05,1.3420731698089101e-11,1.6919585213616052e-06,1.8630428541231431e-06,2.1907004287375055e-08
1.0373706345675554e-07,0.15141237176873215,3.76,0.0,0.9567891238781643,0.9804715094132614,0.0017613430005213495,0.0013732232815317348,0.03599461878343428,0.01192433605280108,0.01960607277993587,4.565238350213825e-08,2.8368252068598602e-09,0.00274208469549381,0.004035593069397125,0.009911024146719117,0.00022024322444589976,0.00028292381811556463,1.3104464091237178e-05,0.009298025464810825,0.000860761635855276,0.00034860157965182153,0.00023018085927759037,2.1904365836635412e-05,0.00032396179753496347,6.191603163845752e-07,3.058736588756785e-05,3.188558165134597e-07,0.0008048405447169798,1.5685059290439925e-05,7.66545042519962e-11,7.54333521538704e-07,3.7813848155496986e-08,0.0029710454661816053,5.62669212125968e-12,9.461806525223559e-08,2.1625060216028797e-06,4.365242000457895e-06,0.00041233857593450576,1.4201827295154373e-10,8.439111670638762e-13,2.4778453700523865e-09,8.341352247535007e-10,2.071160878394394e-05,1.47684884662932e-11,1.864351240381037e-06,1.934613631209594e-06,2.4669660802350586e-08
1.0550904049453898e-07,0.1514317384896194,3.76,0.0,0.9556700404694571,0.9800337542935273,0.0018394672157575295,0.0013980941208356036,0.03675915791699565,0.011973803259517968,0.020190939547026547,4.5917330317504384e-08,2.8473988379752092e-09,0.0027664756679115837,0.004060107466027337,0.01024229790263621,0.00022163038799084416,0.00028716935168138566,1.3497376439218711e-05,0.00956940456457273,0.0008762827211279986,0.0003671494803894553,0.00024700572409981967,2.374495968676511e-05,0.000341842189472524,6.372900588859817e-07,3.2911730717502576e-05,3.4922595473661537e-07,0.0008471014748816275,1.6816816832614568e-05,8.392441870797774e-11,7.983966959673816e-07,3.999595524948534e-08,0.0029697193534565375,6.061449812250191e-12,9.878063282756526e-08,2.2623023437000745e-06,4.640835659499048e-06,0.0004351098179400851,1.4851980024416522e-10,9.210116266954634e-13,2.6603591881871564e-09,8.950590361958609e-10,2.150822211189033e-05,1.6220187087871437e-11,2.0495080103074023e-06,2.0066943899502685e-06,2.7696503778854028e-08
1.0728101753232241e-07,0.15145115234544904,3.76,0.0,0.9545463329967008,0.9795938300381227,0.001919038818507533,0.00142232419543861,0.037526556779721214,0.012020529485788458,0.020777440171484692,4.616839082281636e-08,2.8572873061880444e-09,0.002790230673242651,0.004082871597782466,0.010576502904849327,0.00022291836825352466,0.00029137750655628135,1.3891102424193328e-05,0.00984227924799526,0.0008915739118500579,0.000386272168118221,0.0002646021766223332,2.5693337901152174e-05,0.0003601516393287081,6.554482999751007e-07,3.535652983057446e-05,3.8180414093585465e-07,0.0008909446215656049,1.800370586085797e-05,9.171874201641115e-11,8.445423291768002e-07,4.2278937907993406e-08,0.002968386652665142,6.520047841717018e-12,1.0300110305312012e-07,2.3632497081690923e-06,4.927702227562967e-06,0.0004585793167397686,1.5509056768355006e-10,1.0031165853199277e-12,2.851770616345242e-09,9.589312270815164e-10,2.230596185676688e-05,1.778128235393519e-11,2.2479682081243175e-06,2.0792290434012843e-06,3.1003654443199e-08
1.0905299457010584e-07,0.15147061044134635,3.76,0.0,0.9534182577155362,0.979151831647243,0.0020000238598087724,0.0014459083243823809,0.038296708907276635,0.012064595017628554,0.02136529612788596,4.6405951127617795e-08,2.8665112282156355e-09,0.002813365649679542,0.004103933905986098,0.010913508533050799,0.00022410986853379478,0.0002955479225061946,1.4285441726868738e-05,0.010116574854922176,0.0009066354943089346,0.00040597226527244664,0.00028297837707004443,2.7752700645344376e-05,0.00037887577406154997,6.736260528769375e-07,3.792486546167523e-05,4.1668897407893536e-07,0.0009363876699556322,1.9246956110246597e-05,1.000604068155501e-10,8.928282191255436e-07,4.466545478375578e-08,0.002967047652113079,7.00322692140897e-12,1.0727643423273403e-07,2.4652320448095046e-06,5.226016373756561e-06,0.00048274537911776797,1.6172273941311938e-10,1.0904029603591715e-12,3.052258875972289e-09,1.0258110133879405e-09,2.3104022570375278e-05,1.9457358734371342e-11,2.460268979850701e-06,2.152162941920195e-06,3.460745127663015e-08
1.1082497160788928e-07,0.15149010995957055,3.76,0.0,0.9522860649214874,0.978707851381012,0.00208238802489307,0.0014688429351166052,0.03906951001303289,0.012106078376681748,0.021954237927657626,4.6630390031100787e-08,2.8750907718830433e-09,0.002835896016406079,0.004123343004861928,0.011253186572527801,0.00022520760733121155,0.0002996802679325898,1.4680200798422127e-05,0.010392219179149556,0.0009214680304047421,0.0004262521096045639,0.0003021415096077015,2.992620096418645e-05,0.0003979996471612509,6.918146443090322e-07,4.061981475617089e-05,4.5397923087837317e-07,0.000983446952930678,2.054777352019931e-05,1.0897233524126785e-10,9.43311299827944e-07,4.715811865793011e-08,0.002965702631792359,7.51172898732646e-12,1.1160364610223323e-07,2.5681348037413526e-06,5.5359463266558605e-06,0.0005076057365049793,1.6840859451441552e-10,1.1830465197538898e-12,3.261996931675613e-09,1.0957555755135338e-09,2.3901640104853647e-05,2.1254126757729528e-11,2.6869441054327994e-06,2.2254429576333136e-06,3.8524403455024406e-08
1.1259694864567271e-07,0.15150964816125934,3.76,0.0,0.9511499989102562,0.9782619788263867,0.0021660967196045332,0.0014911259800614413,0.039844857995068664,0.01214505635292466,0.02254400509705859,4.6842079068652655e-08,2.883045663043761e-09,0.0028578366965472755,0.004141147558688328,0.011595411275559957,0.00022621431102886247,0.00030377423901293605,1.5075192841447143e-05,0.010669142391923361,0.0009360723311365564,0.000447113761524952,0.00032209779090320765,3.2216940608833475e-05,0.00041750779848493086,7.100057129988746e-07,4.3444428604442146e-05,4.937736524732258e-07,0.0010321374541992232,2.1907339556193566e-05,1.184773870510262e-10,9.960475500364705e-07,4.975949239267577e-08,0.002964351863584337,8.046296700781108e-12,1.1597983083837824e-07,2.6718454185114395e-06,5.857653733486403e-06,0.0005331575677392723,1.7514055770446548e-10,1.2812216436851318e-12,3.481151258614495e-09,1.1688199825880637e-09,2.4698092182524743e-05,2.317741919619248e-11,2.9285229036638186e-06,2.2990175584818943e-06,4.2771143605653454e-08
1.1436892568345614e-07,0.15152922238498073,3.76,0.0,0.9500102979516039,0.97781430096242,0.002251115152750842,0.0015127568529155978,0.04062265293876158,0.012181604035974444,0.0231343461352478,4.704138256405414e-08,2.8903951922634227e-09,0.002879202139877007,0.0041573961681824236,0.011940059414751006,0.00022713270711689057,0.0003078295588441677,1.5470237775672557e-05,0.01094727696724616,0.000950449432172325,0.0004685590115359888,0.00034285248195425693,3.4627966106899795e-05,0.00043738431326977164,7.281912075465051e-07,4.640173057311652e-05,5.361707346147915e-07,0.0010824728147287048,2.3326810622151005e-05,1.285983087371137e-10,1.051091905904195e-06,5.247208507912573e-08,0.002962995611457748,8.607672953449166e-12,1.2040216317783955e-07,2.776253736719537e-06,6.191293540598535e-06,0.0005593975220803004,1.8191122779392403e-10,1.3851010986490942e-12,3.7098816327973892e-09,1.2450571241345002e-09,2.5492698685072044e-05,2.5233187075749046e-11,3.1855291809583642e-06,2.3728368721722737e-06,4.7364380263543795e-08
1.1614090272123958e-07,0.15154883004676897,3.76,0.0,0.9488671942763551,0.977364902223895,0.0023374084142688814,0.0015337363050285133,0.04140279711526338,0.012215794845077035,0.023725018453328167,4.7228657686449733e-08,2.897158221315003e-09,0.0029000063451431897,0.004172137265908768,0.012287010328495194,0.00022796551794207617,0.0003118459765904764,1.586516218922066e-05,0.011226557609091649,0.0009646005714311102,0.0004905893877419458,0.0003644099030335715,3.7162265081624377e-05,0.00045761288011900885,7.46363383662251e-07,4.949471592970743e-05,5.812685222619518e-07,0.0011344653423790228,2.4807317562482575e-05,1.3935768388793487e-10,1.1084981778405228e-06,5.529834838975865e-08,0.002961634131661778,9.19660037772524e-12,1.248679096217363e-07,2.8812524166905356e-06,6.537013896134929e-06,0.0005863217424063113,1.8871340380116257e-10,1.4948558236864331e-12,3.948340945041982e-09,1.3245176494640287e-09,2.628482167849812e-05,2.7427495519754787e-11,3.45848022771252e-06,2.4468527404070835e-06,5.2320850320077334e-08
1.1791287975902301e-07,0.15156846863927123,3.76,0.0,0.9477209140753708,0.9769138645634087,0.002424941549229751,0.0015540663622540046,0.042185194976394697,0.012247700557943934,0.0243157882963524,4.7404254510779e-08,2.90335318952698e-09,0.0029202628818368,0.004185419020091178,0.012636145959148972,0.00022871545494728603,0.00031582326663711534,1.625979927694895e-05,0.01150692118058229,0.0009785271685048807,0.0005132061634081133,0.00038677345142177646,3.982276281741126e-05,0.0004781768477253731,7.645148008358905e-07,5.272635075245294e-05,6.29164409588865e-07,0.0011881260244796395,2.6349965248717267e-05,1.5077788507303527e-10,1.1683189716507405e-06,5.824067313818109e-08,0.0029602676729144073,9.813820862730332e-12,1.2937443672808006e-07,2.986737289587078e-06,6.8949560751562675e-06,0.0006139258884837593,1.9554010867005798e-10,1.6106547290702706e-12,4.1966750393597674e-09,1.4072499152981566e-09,2.7073865204794856e-05,2.976651944522132e-11,3.7478858653929153e-06,2.5210187640220927e-06,5.765727184196492e-08
1.1968485679680644e-07,0.1515881357310758,3.76,0.0,0.9465716775096334,0.9764612675119563,0.0025136796276776143,0.001573750242633252,0.042969753146358945,0.01227739133856092,0.024906430649806997,4.756851608078953e-08,2.908998119959652e-09,0.0029399849112795038,0.004197289246380807,0.012987350884323814,0.00022938521337558172,0.00031976122775164854,1.6653988767014508e-05,0.011788306635176132,0.0009922308057884268,0.000536410364547039,0.00040994562166559763,4.2612319071059224e-05,0.0004990592801323629,7.826383184996467e-07,5.6099571119565085e-05,6.799549462453255e-07,0.0012434645431514226,2.7955832246979807e-05,1.6288102739178432e-10,1.2306056140718025e-06,6.130138604992362e-08,0.0029588964765862526,1.046007507521306e-11,1.3391921849197658e-07,3.0926076864448354e-06,7.265254427526007e-06,0.0006422051602221778,2.0238461058412276e-10,1.7326645074572852e-12,4.455022576449519e-09,1.4932999417045586e-09,2.7859274865133267e-05,3.2256539127426384e-11,4.054247547090881e-06,2.595290339515682e-06,6.339029758821981e-08
1.2145683383458988e-07,0.15160782896578381,3.76,0.0,0.9454196987306318,0.9760071882380752,0.002603587810331236,0.0015927922752162471,0.043756380410610536,0.0123049357640837,0.02549672913204084,4.7721778474079196e-08,2.9141106254519237e-09,0.0029591852069464344,0.004207795327160782,0.013340512341691427,0.00022997746741487243,0.00032365968225394145,1.704757683677183e-05,0.012070654949876906,0.001005713211190943,0.0005602027775121404,0.00043392802809085287,4.553372512617539e-05,0.0005202430103624003,8.007270917403778e-07,5.961728237251996e-05,7.337356505857468e-07,0.001300489293163887,2.96259705622231e-05,1.7568892386059514e-10,1.295408082773297e-06,6.448274674597911e-08,0.0029575207768800117,1.1136101985286617e-11,1.384998428192209e-07,3.1987667300237127e-06,7.648036348623964e-06,0.0006711543208333033,2.0924044188334458e-10,1.8610494577531652e-12,4.72351492295085e-09,1.5827113764008285e-09,2.86405372181195e-05,3.4903935649691435e-11,4.378057513630614e-06,2.6696246873700108e-06,6.953646952806817e-08
1.232288108723733e-07,0.15162754606105075,3.76,0.0,0.9442651859103918,0.9755517016055897,0.0026946314101743045,0.0016111978202807194,0.04454498770213085,0.012330400850909924,0.026086475873854896,4.786437086885522e-08,2.918707914584451e-09,0.0029778761739733153,0.004216984138054906,0.013695520247615263,0.000230494865763458,0.0003275184751960052,1.7440416018953467e-05,0.01235390906046986,0.001018976242325721,0.0005845839565820937,0.0004587214293343096,4.858970108847155e-05,0.0005417106922723183,8.187745665894282e-07,6.328235844926648e-05,7.906008304609018e-07,0.0013592074021473632,3.1361405455625475e-05,1.89223042829003e-10,1.3627749408849305e-06,6.778694494128983e-08,0.0029561408010056298,1.184263839757325e-11,1.4311401710296332e-07,3.3051215915720738e-06,8.043422272857378e-06,0.00070076771982762,2.1610141557689295e-10,1.995971321635367e-12,5.002276066792142e-09,1.67552546761264e-09,2.9417179013167984e-05,3.771518625361799e-11,4.719798006794935e-06,2.743980872550419e-06,7.611217462321815e-08
1.2500078791015674e-07,0.15164728480750778,3.76,0.0,0.9431083412804727,0.9750948802299989,0.0027867759499819763,0.0016289731911908756,0.045335488085357645,0.012353852080014995,0.02667547138648602,4.7996615612130094e-08,2.922806797530736e-09,0.002996069867808221,0.004224901981289653,0.01405226720993903,0.00023094002759588582,0.0003313374735527481,1.7832365099100883e-05,0.012638013798773981,0.0010320218720733475,0.0006095542315201403,0.0004843257546526357,5.1782893418252675e-05,0.0005634448505150754,8.367744749381128e-07,6.70976412831333e-05,8.506434121075183e-07,0.001419624752971603,3.3163135331194216e-05,2.0350446750878093e-10,1.4327532760867794e-06,7.121609785856133e-08,0.002954756769351403,1.2580418488522224e-11,1.477595729215488e-07,3.411583712890997e-06,8.451525689734737e-06,0.0007310393157850384,2.2296163949124664e-10,2.1375891326305714e-12,5.291422558726766e-09,1.7717810455759639e-09,3.0188766279153123e-05,4.069685960600663e-11,5.079940540736171e-06,2.818319817631935e-06,8.313360212217738e-08
1.2677276494794018e-07,0.15166704306761825,3.76,0.0,0.9419493611792561,0.9746367945335597,0.002879987215844907,0.0016461255781212022,0.04612779673800757,0.012375353421635241,0.027263524419207916,4.811882828906678e-08,2.9264236918108713e-09,0.0030137780119752797,0.004231594525548721,0.01441064853527226,0.0002313155389084302,0.0003351165654246187,1.8223289005187103e-05,0.012922915831894866,0.0010448521754147426,0.0006351137150930684,0.0005107401317688388,5.5115872695553467e-05,0.0005854279285021573,8.547208291309909e-07,7.106594026327704e-05,9.139547776054995e-07,0.0014817460081011625,3.503213168746341e-05,2.1855385769738846e-10,1.5053886442817826e-06,7.477224785685494e-08,0.002953368895651101,1.3350173350287417e-11,1.5243446988117384e-07,3.5180689943179836e-06,8.872453182108562e-06,0.0007619626988406009,2.2981552811749958e-10,2.2860590776195024e-12,5.591063479999162e-09,1.8715145125838024e-09,3.095490328819075e-05,4.385561099896831e-11,5.458945232222641e-06,2.8926043090340773e-06,9.061670259558185e-08
1.285447419857236e-07,0.15168681877445428,3.76,0.0,0.9407884361068449,0.9741775127991081,0.00297423130676814,0.0016626629738493242,0.04692183093101723,0.012394967359377779,0.027850451807751222,4.823131779323203e-08,2.929574628004906e-09,0.0030310120149289175,0.004237106751958211,0.014770562231114085,0.00023162394922352777,0.00033885565925306094,1.86130586903459e-05,0.013208563603453212,0.0010574693174325903,0.000661262310535584,0.0005379629160189543,5.859113161248323e-05,0.0006076423342778327,8.726079162656437e-07,7.519003175265208e-05,9.80624611294235e-07,0.0015455746357364354,3.69693391300412e-05,2.343914138347044e-10,1.5807250178484614e-06,7.84573602742857e-08,0.002951977387147222,1.4152630541459523e-11,1.571367986312083e-07,3.6244979494849648e-06,9.30630448603437e-06,0.0007935311128303714,2.3665781220912516e-10,2.44153437066891e-12,5.9013004359725595e-09,1.974759841480934e-09,3.171523141370989e-05,4.719817750010564e-11,5.857260189955182e-06,2.966798996829913e-06,9.857714891919664e-08
1.3031671902350704e-07,0.15170660993041665,3.76,0.0,0.9396257507869537,0.9737171012226621,0.0030694746804325584,0.0016785941017926653,0.04771751000679829,0.01241275491382701,0.02843607831466257,4.83343863976206e-08,2.932275255406235e-09,0.003047782985991813,0.004241482905863674,0.015131909003136058,0.00023186776863365422,0.00034255468304959623,1.9001551009563294e-05,0.013494907276755718,0.0010698755423875091,0.00068799971894724,0.0005659917205743395,6.221108318686937e-05,0.0006300704842353363,8.904302922362674e-07,7.947265865990902e-05,1.0507407554473165e-06,0.0016111129375565305,3.8975675440848684e-05,2.5103684344808613e-10,1.6588047384555175e-06,8.227332148299358e-08,0.002950582444750597,1.4988513645121406e-11,1.6186478308339503e-07,3.730795827897875e-06,9.753172571566005e-06,0.0008257374770491571,2.43483546201284e-10,2.6041651389962225e-12,6.222227575372606e-09,2.081548582525841e-09,3.24694279003552e-05,5.073137306935438e-11,6.275320962790066e-06,3.040870388565609e-06,1.0703029938180631e-07
1.3208869606129048e-07,0.15172641460590103,3.76,0.0,0.938461484235193,0.9732556239648482,0.0031656841952160163,0.0016939283464355863,0.04851475535597489,0.012428775665709057,0.02902023646264295,4.8428329826384776e-08,2.9345408476039145e-09,0.0030641017503820465,0.0042447664540815186,0.015494592247925801,0.00023204946516625858,0.0003462135836392559,1.9388648591133117e-05,0.013781898679868421,0.0010820731637830093,0.0007153254466105173,0.0005948234475280015,6.597805919084415e-05,0.0006526948446233724,9.081827755699947e-07,8.39165300619988e-05,1.1243890754212638e-06,0.0016783620778878599,4.105203169997737e-05,2.6850932998560887e-10,1.739668474404167e-06,8.622193715337337e-08,0.002949184263196422,1.5858541834882913e-11,1.666167818697164e-07,3.8368927065551006e-06,1.0213143743686906e-05,0.0008585744075779631,2.5028811355455425e-10,2.774098320792054e-12,6.5539316345968374e-09,2.191909878427411e-09,3.321720456168834e-05,5.446208365875077e-11,6.713550046327981e-06,3.1147868375150725e-06,1.1599116306586474e-07
1.338606730990739e-07,0.1517462309379213,3.76,0.0,0.9372958098331973,0.9727931432011889,0.003262827148579418,0.0017086756862697732,0.04931349039275466,0.012443087778668357,0.0296027663618427,4.851343732722345e-08,2.9363863080492334e-09,0.0030799788633426545,0.004247000047319827,0.01585851804148207,0.00023217146245219778,0.00034983232591900685,1.9774239703629112e-05,0.014069491252548513,0.0010940645553393225,0.0007432388122198078,0.0006244543196455186,6.98943087876126e-05,0.0006754979708072814,9.258604410807545e-07,8.852432087451109e-05,1.2016533344225407e-06,0.0017473221141291542,4.31992724561601e-05,2.868275040982006e-10,1.8233551824487373e-06,9.030493072480985e-08,0.002947783031196793,1.6763429449532568e-11,1.713912890768471e-07,3.942723551966071e-06,1.0686297762466057e-05,0.0008920342381444581,2.5706723011804337e-10,2.9514775745990946e-12,6.896492006371853e-09,2.305870487277446e-09,3.395830642037826e-05,5.839726231103809e-11,7.172356446993891e-06,3.1885185257976647e-06,1.2547436762170777e-07
1.3563265013685735e-07,0.15176605712869634,3.76,0.0,0.9361288954080488,0.9723297191712896,0.0033608713119311602,0.0017228466293502998,0.050113640529073494,0.012455748021705647,0.030183515532045433,4.8589991744398945e-08,2.937826175602302e-09,0.0030954246233915834,0.004248225487469134,0.01622359512374712,0.00023223613768051142,0.0003534108921317353,2.0158218119106387e-05,0.014357639994987447,0.0011058521428004952,0.000771738954011959,0.0006548799125913345,7.396199736922133e-05,0.0006984625442630502,9.434586133652099e-07,9.329867156692638e-05,1.2826150779746058e-06,0.001817992028268771,4.541823594189195e-05,3.0600941739933083e-10,1.909902074032323e-06,9.45239420794162e-08,0.0029463789315899176,1.770388557686339e-11,1.7618693429768424e-07,4.048228254057959e-06,1.117270798142529e-05,0.0009261090404841528,2.6381694560603306e-10,3.1364431999489864e-12,7.249980831920704e-09,2.4234548131055955e-09,3.469251030455694e-05,6.254392427273576e-11,7.65213530243596e-06,3.262037442786753e-06,1.3549412953141712e-07
1.3740462717464078e-07,0.15178589144420637,3.76,0.0,0.934960903316481,0.9718654102269547,0.0034597849620904425,0.0017364521515500215,0.05091513314764526,0.012466811791321556,0.03076233872062625,4.8658269592362646e-08,2.9388746300271435e-09,0.003110449084714298,0.004248483699470155,0.016589734879456166,0.00023224581982272686,0.0003569492811562895,2.054048297320718e-05,0.014646301418315745,0.0011174383965034216,0.0008008248367898916,0.0006860951874519907,7.818320558781205e-05,0.0007215714072950974,9.609728601846193e-07,9.824218792011461e-05,1.3673535281058268e-06,0.0018903697593358395,4.770973432930733e-05,3.260725186529544e-10,1.9993445858622955e-06,9.888052641394439e-08,0.0029449721414861246,1.868061364721973e-11,1.8100248204243074e-07,4.153351633563835e-06,1.1672441503017393e-05,0.0009607906441741895,2.705336433086297e-10,3.3291320689317618e-12,7.614463115691571e-09,2.5446849437587662e-09,3.541962341297415e-05,6.690914213691189e-11,8.15326755680896e-06,3.33531735922509e-06,1.460642269341022e-07
1.391766042124242e-07,0.15180573221272542,3.76,0.0,0.9337919905333566,0.9714002728792738,0.003559536909475783,0.001749503637574838,0.05171789757403579,0.012476333133405034,0.031339097717116376,4.8718541129976256e-08,2.939545497480169e-09,0.003125062068725869,0.004247814707475672,0.016956851315574468,0.0002322027881104049,0.00036044750781400695,2.0920938622806127e-05,0.014935433496817583,0.001128825824642343,0.0008304952588317426,0.0007180945233898473,8.255992857259845e-05,0.000744807595480978,9.78398985758031e-07,0.00010335744082359682,1.4559454872192827e-06,0.0019644522366335654,5.007455402302563e-05,3.4703363238085744e-10,2.0917163547378877e-06,1.0337615330533756e-07,0.0029435628324106667,1.969431103735647e-11,1.858368305531662e-07,4.258043424569018e-06,1.2185559350042683e-05,0.0009960706559158795,2.7721403815936046e-10,3.5296775683301186e-12,7.989996861575763e-09,2.669580695731929e-09,3.6139481860434794e-05,7.1500041030399e-11,8.676119689273676e-06,3.4083337974457944e-06,1.571979750600207e-07
1.4094858125020765e-07,0.15182557782333694,3.76,0.0,0.9326223087439527,0.970934361844703,0.0036600965231495817,0.0017620128247827632,0.05252186504786923,0.012484364764900346,0.03191366116514824,4.8771070435333877e-08,2.9398522560071174e-09,0.003139273174833287,0.00424625761503572,0.017324861035581677,0.00023210927075031776,0.0003639056021920803,2.1299494501787087e-05,0.015224995621801548,0.0011400169671674542,0.0008607488586789094,0.0007508717502736833,8.709407532464538e-05,0.0007681543678575719,9.957330239810572e-07,0.000108646966110273,1.5484652515498795e-06,0.002040235413610658,5.2513455986309994e-05,3.689089398917964e-10,2.1870491965313037e-06,1.0801220596518015e-07,0.0029421511704435135,2.0745668685209856e-11,1.906890100667706e-07,4.362258233952884e-06,1.2712116651774938e-05,0.0010319404782462933,2.8385517327055223e-10,3.738209551924266e-12,8.37663322942542e-09,2.7981596655404333e-09,3.685194921382311e-05,7.632379385957581e-11,9.221043493840205e-06,3.481063998082871e-06,1.6890820429728076e-07
