Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321)
4.8942181469520354e-06,0.15690761665354372,3.76,0.0,0.5635209143308642,0.9885928822880999,0.005774926479424033,0.00018205341108687542,0.011218946921225798,0.00011671431781714942,0.007674289379711798,3.2855231770244987e-09,2.1559166717614868e-11,9.125828090777848e-05,3.7747318907690785e-05,0.004630354188949067,2.3478101412218193e-06,0.00017120664566256806,5.7053746427503e-05,0.003815132363629051,0.00010969408908048113,0.004286716892140765,0.001092363049667678,0.0009631785081746665,0.0001369498322461073,1.23141056670138e-07,0.0003336707516653808,3.8664971553251625e-06,0.00039632249455868193,0.00014904287183529328,8.224037840111762e-09,5.081634251140744e-07,4.033386564812483e-09,0.0006193484443340026,1.2215949138559667e-11,1.1355073392252107e-08,2.3248621091879178e-07,2.700674082401923e-06,2.6457402660623754e-05,8.406203226007054e-11,1.7107867939246868e-13,6.80226454104012e-10,2.0374964529740505e-10,2.2192089209420637e-06,7.582106695187343e-11
4.9702790463874524e-06,0.15691190165477265,3.76,0.0,0.5631457308930948,0.9883749930196942,0.005902309397848881,0.0001826369376508601,0.011426657376238884,0.00011662945510115263,0.00772123247888361,3.28228638519746e-09,2.1538114183194544e-11,9.146480115933995e-05,3.769820996142655e-05,0.00470211794007855,2.3457806725080845e-06,0.0001725480383251736,5.739050039547216e-05,0.003881340664157892,0.00011016487813985627,0.004402322761126049,0.0011214731992317938,0.0009967732915340214,0.0001401135558477178,1.238629900002686e-07,0.0003496793138047234,4.01594945701489e-06,0.00040905340787397156,0.0001548304555047977,8.539915729838485e-09,5.251738328943481e-07,4.167954095615874e-09,0.0006192119384548343,1.2735831838012352e-11,1.1801859068974469e-08,2.40725133773547e-07,2.822883257941255e-06,2.669945760722291e-05,8.702023350444074e-11,1.7847738940529775e-13,7.126386929519572e-10,2.1346622317914862e-10,2.287716651017353e-06,8.072877496738343e-11
5.0463399458228695e-06,0.1569161897823045,3.76,0.0,0.5627702210045811,0.9881564634643552,0.006030111948154382,0.00018319763851140365,0.011635174581068912,0.00011654579207759805,0.0077664261920538545,3.2790834101632494e-09,2.1517278085629853e-11,9.166655552325436e-05,3.7650176492369785e-05,0.0047738194597271855,2.343821429692772e-06,0.00017385357549896903,5.7713984213194045e-05,0.00394758497513936,0.00011062164948939282,0.004518631325220315,0.0011505739512973757,0.0010307022667486341,0.00014328692807083002,1.2455643598080484e-07,0.00036611319826242384,4.167271441602075e-06,0.00042193769100739285,0.00016071558639083614,8.859609237947103e-09,5.423980062259277e-07,4.304204314210184e-09,0.0006190750314153719,1.3266612855907224e-11,1.2256864551383156e-08,2.4910641209150184e-07,2.9489612097088788e-06,2.6933362518697537e-05,9.002837611109464e-11,1.8602195076728175e-13,7.46134667947703e-10,2.2350694175905562e-10,2.356344996418035e-06,8.587796853638397e-11
5.1224008452582865e-06,0.15692048134427503,3.76,0.0,0.5623944078117656,0.9879373193870228,0.006158317389423458,0.0001837363415085655,0.011844485467261264,0.0001164632944604631,0.0078099213590762506,3.2759133312539254e-09,2.149665246186788e-11,9.18636668746078e-05,3.760318613604658e-05,0.004845459586136316,2.3419300117828546e-06,0.00017512389686629579,5.802458706592663e-05,0.004013861512976734,0.00011106480720252259,0.004635616748270135,0.0011796516372275963,0.001064950453061578,0.00014646954491902736,1.2522223247952844e-07,0.00038297223533575764,4.320390696153279e-06,0.0004349728055746531,0.00016669692148721274,9.182960972337134e-09,5.598321131143465e-07,4.442107039431174e-09,0.0006189377393579323,1.3808203718838745e-11,1.2720001839835819e-08,2.576292617156531e-07,3.0789710775050007e-06,2.715929924878071e-05,9.308613462069534e-11,1.9371030521820014e-13,7.807332834918367e-10,2.338773654734766e-10,2.4250529963780207e-06,9.127677530795342e-11
5.1984617446937035e-06,0.1569247766391898,3.76,0.0,0.5620183136424819,0.987717585774257,0.006286909555203619,0.00018425384824679534,0.012054577026709559,0.00011638192853958844,0.007851768025519425,3.272775241235728e-09,2.1476231442403403e-11,9.205625739161686e-05,3.7557207200986376e-05,0.004917039135654338,2.340104073132258e-06,0.00017635964054614023,5.8322691939822505e-05,0.004080166601974994,0.00011149474968564199,0.004753253953453969,0.0012086931016911898,0.0010995031295268935,0.0001496610099496205,1.258612038255011e-07,0.00040025605424934805,4.475235910533278e-06,0.00044815625452757427,0.0001727731158762355,9.509816045957805e-09,5.77472378084811e-07,4.5816325386984484e-09,0.0006188000779371695,1.436051257079918e-11,1.3191182057883062e-08,2.6629288469255904e-07,3.2129753383778107e-06,2.7377450769978933e-05,9.619317889537008e-11,2.015403750407172e-13,8.164532855004771e-10,2.4458300855917495e-10,2.493801157248986e-06,9.693345423503612e-11
5.2745226441291205e-06,0.15692907595574337,3.76,0.0,0.5616419600283276,0.987497286847687,0.0064158728365791085,0.00018475093465833962,0.012265436325568271,0.0001163016612057141,0.00789201540024159,3.2696682471870646e-09,2.1456009256371835e-11,9.22444483522187e-05,3.751220868116696e-05,0.004988558903067177,2.338341324215579e-06,0.0001775614422514036,5.860867530288552e-05,0.004146496673043272,0.00011191186928172719,0.004871518611345031,0.0012376856984806048,0.0011343458473454882,0.00015286093361975897,1.2647416013923043e-07,0.0004179640907546382,4.631736966905982e-06,0.0004614855828840789,0.0001789428247759893,9.840022265220507e-09,5.953150838890564e-07,4.722751541090327e-09,0.0006186620623284999,1.4923444442114395e-11,1.3670315656705338e-08,2.750964705481027e-07,3.3510357940634807e-06,2.7588000693742556e-05,9.934917459016474e-11,2.0951006876044893e-13,8.533132581874206e-10,2.556293342296232e-10,2.562551452700805e-06,1.028563940615242e-10
5.3505835435645375e-06,0.15693337957267856,3.76,0.0,0.561265367726861,0.9872764460780162,0.006545192165527791,0.0001852283515784588,0.012477050516872527,0.00011622245997190682,0.007930711818522205,3.266591471265793e-09,2.143598023595889e-11,9.242835994890162e-05,3.7468160265638753e-05,0.005060019661947619,2.336639532184004e-06,0.0001787299345120831,5.8882906828443164e-05,0.004212848262271686,0.00011231655192139903,0.004990387127336454,0.0012666172853280071,0.0011694644405170326,0.00015606893272443383,1.2706189675346818e-07,0.000436095594670503,4.789825018247523e-06,0.0004749583782846763,0.00018520470543775767,1.0173430294659376e-08,6.133565729111943e-07,4.865435248072849e-09,0.0006185237072368756,1.549690150852306e-11,1.4157312606676695e-08,2.840391975118592e-07,3.493213560528742e-06,2.7791132828362172e-05,1.0255378360491032e-10,2.176172864663577e-13,8.913316214772911e-10,2.6702175404050873e-10,2.6312673193157004e-06,1.0905411180389036e-10
5.4266444429999545e-06,0.15693768775868458,3.76,0.0,0.5608885567435817,0.9870550861994983,0.0066748529985769115,0.00018568682532951522,0.012689406851943091,0.00011614429299162729,0.007967904710393643,3.2635440513730554e-09,2.1416138820173303e-11,9.260811112089487e-05,3.74250323455542e-05,0.005131422165020994,2.334996521221594e-06,0.0001798657459615166,5.9145749158382536e-05,0.004279218009396124,0.00011270917681852294,0.005109836628512311,0.001295476217820341,0.0012048450349127452,0.00015928462991877498,1.27625193718727e-07,0.0004546496373495301,4.949432556528165e-06,0.0004885722713899846,0.0001915574189001088,1.050989379928072e-08,6.315932482958582e-07,5.0096553420655305e-09,0.0006183850269058536,1.6080783340313107e-11,1.4652082576379948e-08,2.9312023369056777e-07,3.6395690594912515e-06,2.7987030772613883e-05,1.0580666451672728e-10,2.258599247602396e-13,9.305266290109267e-10,2.787656274323352e-10,2.6999136480225e-06,1.155352512322761e-10
5.5027053424353715e-06,0.15694200077233095,3.76,0.0,0.5605115463536614,0.9868332292248153,0.0068048413007695974,0.0001861270583112993,0.012902492690651999,0.00011606712907367492,0.008003640573826696,3.260525141720673e-09,2.1396479558026706e-11,9.278381940283439e-05,3.738279601881591e-05,0.0052027671445449035,2.3334101727190908e-06,0.00018096950068283144,5.939755770348327e-05,0.004345602656163737,0.00011309011620750722,0.0052298449500426955,0.0013242513425088412,0.0012404740558715143,0.0001625076533173136,1.2816481538779013e-07,0.00047362511905605037,5.110493471209746e-06,0.0005023249361330616,0.00019799963160613553,1.0849269566018755e-08,6.500215748208706e-07,5.155383993017953e-09,0.0006182460351269163,1.6674987141478754e-11,1.5154535099433224e-08,3.023387381913418e-07,3.7901620117952306e-06,2.8175877543242378e-05,1.0910747299344152e-10,2.3423588134537176e-13,9.709163667049665e-10,2.908662614381912e-10,2.7684567717911743e-06,1.2230858135556944e-10
5.5787662418707885e-06,0.15694631886203395,3.76,0.0,0.5601343551233979,0.9866108964602822,0.006935143529951979,0.00018654972959523193,0.0131162955106214,0.00011599093769424013,0.008037964952435802,3.2575339133087984e-09,2.1376997111163613e-11,9.295560078902921e-05,3.7341423092546336e-05,0.005274055312700787,2.3318784252814924e-06,0.00018204181761273988,5.963868047827337e-05,0.00441199904461121,0.00011345973511954313,0.005350390621175842,0.0013529319893026645,0.0012763382344190175,0.00016573763616318184,1.2868151007369156e-07,0.0004930207762434635,5.272943098692143e-06,0.0005162140898395511,0.00020453001689027625,1.1191417605684203e-08,6.686380795355747e-07,5.302593863162681e-09,0.0006181067452489966,1.7279407978908715e-11,1.5664579729513813e-08,3.1169386219538555e-07,3.9450514325226e-06,2.835785523443687e-05,1.124558621882354e-10,2.427430592655237e-13,1.0125187518280263e-09,3.033289105449164e-10,2.836864449981908e-06,1.2938299491463563e-10
5.6548271413062055e-06,0.1569506422660542,3.76,0.0,0.5597570009313653,0.9863881085213138,0.00706574662138898,0.0001869554955203217,0.013330802915425353,0.00011591568900628177,0.008070922417382175,3.2545695543203024e-09,2.135768625598191e-11,9.31235696124637e-05,3.730088608356994e-05,0.0053452873619953675,2.330399274584685e-06,0.00018308330999984403,5.9869457967930714e-05,0.004478404115267191,0.00011381839119512366,0.005471452850895352,0.0013815079632307312,0.0013124246122063776,0.00016897421656053975,1.2917600977585618e-07,0.0005128351887197825,5.436718263326355e-06,0.0005302374932279071,0.00021114725634106102,1.1536201236756187e-08,6.874393521848773e-07,5.451258110101371e-09,0.0006179671701881683,1.7893939001657103e-11,1.6182126183985488e-08,3.211847499831131e-07,4.104295627722979e-06,2.8533144707520437e-05,1.1585148311590048e-10,2.513793708064269e-13,1.0553515325563197e-09,3.161587766961027e-10,2.905105849717543e-06,1.367675068875105e-10
5.806948940177039e-06,0.1569593059195784,3.76,0.0,0.5590018718613073,0.9859412462217543,0.007327805430141217,0.00018771882660860748,0.013761882564033013,0.00011576790373355688,0.008132909956553946,3.248718284906135e-09,2.1319559008349452e-11,9.344851799950958e-05,3.722221341881518e-05,0.005487585778132908,2.327591029317478e-06,0.00018507624293721017,6.030130086376269e-05,0.0046112285464054055,0.00011450420763673894,0.005715047132276377,0.0014383074336837562,0.0013852137037195862,0.00017546574566075084,1.301012696038904e-07,0.0005537138573338822,5.768000119003797e-06,0.0005586783078773124,0.00022463707243282422,1.2233145441657412e-08,7.255828744766625e-07,5.752844846030704e-09,0.0006176872140769998,1.915289583316286e-11,1.7239365023407508e-08,3.4057036505089115e-07,4.436078015333166e-06,2.886437468606218e-05,1.227830155637465e-10,2.690311111232243e-13,1.144778429899974e-09,3.429407065789737e-10,3.0409733857028786e-06,1.5250348837213567e-10
5.943858559160789e-06,0.1569671235664251,3.76,0.0,0.5583218643741567,0.9855377066804,0.007564565492095218,0.00018835414834094628,0.014152142383789163,0.00011563783561851436,0.008184450700848157,3.2435362531868905e-09,2.128578132422808e-11,9.37290420530975e-05,3.7154005593674324e-05,0.005615468985150086,2.3252245379341966e-06,0.0001867704820491381,6.065783712388808e-05,0.004730771484523749,0.00011508738131011451,0.005935853436707102,0.001488976106703652,0.0014513602777903964,0.00018132714812795156,1.3086509982996342e-07,0.000591919593610817,6.070084837725307e-06,0.0005847125930027347,0.00023706193241339408,1.2868107530603328e-08,7.605110271100937e-07,6.028987762126539e-09,0.0006174343993117011,2.0319429813001277e-11,1.8215638321218726e-08,3.5847303804574223e-07,4.750145870898442e-06,2.91413877437458e-05,1.2917939463828326e-10,2.8533867986056585e-13,1.229645187399027e-09,3.683514433297333e-10,3.1624042040376332e-06,1.6781929744184643e-10
6.080768178144539e-06,0.15697496167723038,3.76,0.0,0.557641577668003,0.9851329830753552,0.0078021174317231155,0.000188943927936377,0.01454449870572615,0.0001155103890747801,0.008232210233466774,3.2384294646642796e-09,2.1252483734914282e-11,9.399890559259912e-05,3.708811085301948e-05,0.005743180281516713,2.3229998552052344e-06,0.00018837408017461342,6.098579760957589e-05,0.004850299271542616,0.00011564024655947741,0.006158039552958314,0.0015391678269773181,0.0015180397310717352,0.00018720450344495546,1.3156764038699794e-07,0.0006314535807599869,6.375552576525316e-06,0.0006111489838754067,0.0002497481932479724,1.3509639957955289e-08,7.959876634463808e-07,6.309448074377915e-09,0.0006171808426857768,2.151699251288804e-11,1.921483386528938e-08,3.768020601294371e-07,5.07919752151876e-06,2.939946035518002e-05,1.3572331523581402e-10,3.020329419120794e-13,1.3187667591283454e-09,3.9503048858901867e-10,3.2828786378994387e-06,1.842854590695868e-10
6.2176777971282895e-06,0.15698282128541494,3.76,0.0,0.5569610938025004,0.9847271727407444,0.008040400414958824,0.00018949124880576084,0.014938884559677746,0.00011538541493458466,0.008276412225913118,3.233393832740419e-09,2.1219640050946527e-11,9.425870406311925e-05,3.7024394061328256e-05,0.005870723049555395,2.3209072931454074e-06,0.00018989035425749938,6.12868879956204e-05,0.004969797369830646,0.00011616460834216772,0.00638150684360566,0.001588839063567236,0.0015851879822372172,0.00019309585946155253,1.3221255504789261e-07,0.0006723027683693422,6.684091508196659e-06,0.0006379759555364552,0.0002626886039383102,1.4157070670802261e-08,8.319951547978187e-07,6.594087067498258e-09,0.0006169266051816581,2.274491680547257e-11,2.0236446181809044e-08,3.9555230971239534e-07,5.42354743681578e-06,2.9639571445845696e-05,1.4241270806822934e-10,3.1910245777776233e-13,1.4122406254715524e-09,4.230063234932568e-10,3.4022645044769634e-06,2.0195877856248082e-10
6.35458741611204e-06,0.15699070332075807,3.76,0.0,0.5562804891784701,0.9843203670240619,0.00827935751100222,0.00018999900214942706,0.015335234674514154,0.00011526277116777029,0.008317269836586384,3.2284254601157468e-09,2.1187225319767944e-11,9.450901002340374e-05,3.6962727062285875e-05,0.005998100498673498,2.3189377134264797e-06,0.00019132253423384004,6.15627329754534e-05,0.0050892521165532036,0.00011666218901915439,0.006606162608643369,0.0016379504749831815,0.0016527442569961772,0.0001989993091927799,1.328033329126232e-07,0.0007144529855316856,6.995406397092636e-06,0.00066518240847926,0.0002758760724070785,1.4809764087442191e-08,8.685165092218628e-07,6.882771043684059e-09,0.0006166717440310368,2.400252963214342e-11,2.127997950161682e-08,4.1471865899251027e-07,5.783502825604894e-06,2.9862670948111407e-05,1.4924550554813137e-10,3.3653609341744216e-13,1.510162583745221e-09,4.523069145832426e-10,3.5204422211340052e-06,2.208972326008845e-10
6.49149703509579e-06,0.1569986086212795,3.76,0.0,0.5555998348721702,0.9839126515811676,0.008518935459733446,0.000190469897332632,0.015733485514732668,0.00011514232276196443,0.008354985845841257,3.2235206368071747e-09,2.1155215808817208e-11,9.475037267682398e-05,3.690298848272998e-05,0.006125315673323789,2.3170825095508422e-06,0.00019267375975811274,6.181487737248383e-05,0.005208650684467761,0.00011713462900255343,0.00683191980204287,0.0016864667026922772,0.0017206510358854707,0.00020491299180998247,1.33343290916537e-07,0.0007578890514089928,7.309218415714275e-06,0.0006927576566643583,0.00028930367523915385,1.5467120631082437e-08,9.055353571293277e-07,7.175371207152258e-09,0.0006164163128996779,2.5289154598366797e-11,2.2344948936167967e-08,4.3429598579851793e-07,6.159363760728577e-06,3.006967772677323e-05,1.5621964608217051e-10,3.543230498012385e-13,1.612626793884556e-09,4.829597300290032e-10,3.637304195622101e-06,2.4115994528323216e-10
6.62840665407954e-06,0.1570065379305547,3.76,0.0,0.554919196954618,0.9835041066655603,0.008759084450938672,0.00019090647186366494,0.01613357530155191,0.0001150239415682048,0.00838975284842256,3.218675837023533e-09,2.1123588981775303e-11,9.498331764815646e-05,3.684506351671574e-05,0.006252371460845964,2.3153335876339373e-06,0.00019394707792364722,6.204478768879348e-05,0.005327981042853392,0.00011758348791896795,0.00705869675253687,0.0017343561630338974,0.0017888539847264015,0.00021083509412424918,1.3383557726733372e-07,0.0008025948801254538,7.625264834009127e-06,0.0007206914144253822,0.0003029646650884282,1.6128575993024305e-08,9.43035934578488e-07,7.471763530861546e-09,0.0006161603620686439,2.660411429301161e-11,2.3430881392797204e-08,4.542791845638145e-07,6.5514233257408475e-06,3.0261478037270122e-05,1.6333307801920677e-10,3.7245288309641757e-13,1.7197258293117304e-09,5.149917569969806e-10,3.7527542004176327e-06,2.62807165292929e-10
6.765316273063291e-06,0.15701449190521582,3.76,0.0,0.5542386367965915,0.9830948074109701,0.00899975791455244,0.00019131110096776757,0.016535444021239062,0.0001149075061199608,0.008421753491007562,3.2138877151401982e-09,2.1092323469494754e-11,9.52083469655206e-05,3.678884369382075e-05,0.006379270599157351,2.313683346178213e-06,0.00019514544182641788,6.225385399405428e-05,0.005447231918823315,0.00011801024618802162,0.007286416889798175,0.0017815908395992733,0.001857301871548925,0.00021676385236153414,1.3428317561255682e-07,0.0008485535801203181,7.94329861563496e-06,0.0007489737826015104,0.0003168524760846382,1.6793600195292373e-08,9.810030648498283e-07,7.771828610007742e-09,0.0006159039386113522,2.794673238040191e-11,2.453731628792648e-08,4.746631762083147e-07,6.959967779127784e-06,3.0438924440921984e-05,1.70583763185971e-10,3.909155192864061e-13,1.8315507311574427e-09,5.484295187024002e-10,3.866706739620988e-06,2.8590024423565474e-10
6.902225892047041e-06,0.15702247111711334,3.76,0.0,0.5535582113589886,0.9826848241062278,0.009240912321949025,0.00019168600687000234,0.01693903342188631,0.00011479290142944425,0.008451160748789963,3.2091531009051473e-09,2.1061399036592146e-11,9.542593922204722e-05,3.673422663462387e-05,0.006506015684261657,2.3121246550297584e-06,0.00019627170990263852,6.244339210424942e-05,0.005566392759220843,0.00011841630696265835,0.007515008477128133,0.0018281460773414884,0.0019259464718866845,0.00022269755413068199,1.3468890979531117e-07,0.0008957475478611573,8.26308794179393e-06,0.0007775952340756871,0.0003309607273852108,1.7461696505642366e-08,1.0194221386540708e-06,8.075451505039556e-09,0.0006156470865657824,2.931633544188732e-11,2.566380609837288e-08,4.954429169479218e-07,7.385276733337697e-06,3.060283513701199e-05,1.7796968004988566e-10,4.097012660690483e-13,1.948191066106404e-09,5.832990936579387e-10,3.979086415115701e-06,3.105016161529293e-10
7.039135511030791e-06,0.1570304760582367,3.76,0.0,0.5528779734688523,0.9822742224614366,0.009482506997806813,0.0001920332677165218,0.017344287000991443,0.0001146800187678147,0.008478138230612673,3.204468994081724e-09,2.1030796544721247e-11,9.563654988538803e-05,3.6681115800220666e-05,0.006632609177541701,2.3106508340173078e-06,0.0001973286459066396,6.261464597509542e-05,0.005685453693327905,0.00011880299833929522,0.007744404351795343,0.0018740003802104094,0.0019947424656978213,0.0002286345404345593,1.350554490643487e-07,0.0009441585560354053,8.584415682344445e-06,0.0008065465990175654,0.0003452832251726622,1.8132400244993684e-08,1.0582790934952745e-06,8.382521578288613e-09,0.0006153898471012231,3.071225458325955e-11,2.6809916726865134e-08,5.166134059825787e-07,7.8276233446787e-06,3.0753993640290926e-05,1.8548882644661387e-10,4.2880081753507476e-13,2.069734987398879e-09,6.196261360414253e-10,4.0898273008582686e-06,3.366747782288263e-10
7.1760451300145414e-06,0.1570385071445627,3.76,0.0,0.5521979720811667,0.9818630638646881,0.009724503942286343,0.00019235482607419065,0.0177511499855242,0.00011456875543387513,0.00850284050516034,3.19983255866546e-09,2.100049791332083e-11,9.584061172846717e-05,3.662942023852318e-05,0.006759053412812383,2.309255631563267e-06,0.00019831891943136598,6.276879025392625e-05,0.005804405496561139,0.00011917157577252338,0.007974541673898505,0.0019191352135942983,0.002063647328261129,0.00023457320762219387,1.3538531363582935e-07,0.0009937678363086092,8.907078822567617e-06,0.0008358190500458851,0.0003598139633139769,1.8805277497158035e-08,1.0975603925591972e-06,8.692932327050223e-09,0.000615132258679122,3.213382686511445e-11,2.7975227716842733e-08,5.381696922951338e-07,8.287274510714797e-06,3.089314875053513e-05,1.931392219662733e-10,4.4820525440281563e-13,2.196269296404577e-09,6.574358943510191e-10,4.198872330077276e-06,3.644842726700714e-10
7.312954748998292e-06,0.15704656472047443,3.76,0.0,0.5515182525268432,0.9814514056289284,0.009966867663071272,0.00019265249700488673,0.018159569305928224,0.00011445901451526443,0.008525413441809142,3.1952411167957975e-09,2.0970486078951794e-11,9.603853535709461e-05,3.657905432935201e-05,0.006885350603120487,2.307933203364153e-06,0.0001992451068834012,6.290693293529173e-05,0.0059232395552747995,0.00011952322464042748,0.00820536168426883,0.00196353481249911,0.0021326212170451205,0.00024051200920325162,1.3568088043958913e-07,0.001044556156805343,9.230887858954348e-06,0.0008654040874720142,0.0003745471228789249,1.947992376037738e-08,1.1372530034187453e-06,9.006581215393323e-09,0.0006148743572077544,3.358039654919263e-11,2.9159332378497586e-08,5.601068806053737e-07,8.764491072491285e-06,3.1021014768226755e-05,2.0091891006170335e-10,4.679060448323819e-13,2.3278795042200603e-09,6.967532309363056e-10,4.306172698699532e-06,3.939956697408147e-10
7.449864367982042e-06,0.15705464906287686,3.76,0.0,0.5508388567472828,0.9810393012287584,0.010209565016878006,0.00019292797575780387,0.018569493565088604,0.0001143507046450043,0.008545994561546404,3.190692142455423e-09,2.0940744953500602e-11,9.623070981583194e-05,3.6529937530814086e-05,0.007011502847282612,2.306678091279069e-06,0.00020010969284589612,6.303011808915793e-05,0.006041947832747563,0.00011985906292088442,0.008436809471712622,0.002007185996044003,0.0022016268559794197,0.0002464494574765807,1.3594438901567053e-07,0.0010965038944651753,9.55566617673439e-06,0.0008952935247274545,0.00038947707066456616,2.0155962566873127e-08,1.1773443767602815e-06,9.323369506323853e-09,0.0006146161761905614,3.505131615227859e-11,3.036183779235943e-08,5.824201366232806e-07,9.259528019527401e-06,3.113827192138599e-05,2.0882595987993358e-10,4.878950392904635e-13,2.4646498936850788e-09,7.376026426309418e-10,4.411687287397706e-06,4.252755519134617e-10
7.586773986965792e-06,0.15706276038538008,3.76,0.0,0.550159823515956,0.9806268005270441,0.010452565060031624,0.00019318284509329956,0.018980873003234377,0.00011424373975600801,0.008564713393758373,3.1861832550431358e-09,2.0911259381582903e-11,9.641750325644306e-05,3.648199412918853e-05,0.007137512136155527,2.3054852026889458e-06,0.00020091507176564212,6.31393286329065e-05,0.006160522836412343,0.00012018014394107213,0.0086688337497945,0.002050077988752004,0.002270629418433482,0.0002523841249366059,1.3617794753158767e-07,0.0011495911024494926,9.88124941880206e-06,0.0009254794740671222,0.00040459835686991875,2.0833044079305957e-08,1.2178224253106143e-06,9.64320209563155e-09,0.0006143577468681427,3.654594736313567e-11,3.1582364700756255e-08,6.051046916031423e-07,9.772634695831078e-06,3.124556696997337e-05,2.1685846781064676e-10,5.081644613816121e-13,2.606663580794922e-09,7.800082790811313e-10,4.51538210474726e-06,4.5839149909581577e-10
7.723683605949543e-06,0.15707089884234773,3.76,0.0,0.5494811886474164,0.9802139499912748,0.010695838907737627,0.00019341858222878832,0.019393659459677533,0.00011413803883583892,0.008581691835094194,3.1817122128928875e-09,2.0882015098079884e-11,9.659926365398286e-05,3.643515299332257e-05,0.007263380358635554,2.304349790359235e-06,0.00020166354990462665,6.323548911206858e-05,0.006278957586378817,0.00012048745916587711,0.008901386643312135,0.0020922022490406553,0.0023395964100838182,0.0002583146454301565,1.363835387740314e-07,0.001203797572784235,1.0207484851752958e-05,0.0009559543326321717,0.00041990571205694855,2.1510843688922144e-08,1.2586755031236754e-06,9.965987348652182e-09,0.000614099098353817,3.806366182915609e-11,3.282054735906486e-08,6.281558462018666e-07,1.0304055005272262e-05,3.134351395585229e-05,2.2501455882572195e-10,5.287069021597253e-13,2.754002574451931e-09,8.239939607564104e-10,4.6172297533639746e-06,4.934120748866801e-10
7.860593224933292e-06,0.15707906453288115,3.76,0.0,0.5488029851942194,0.9798007928996755,0.010939359601651728,0.00019363656540648133,0.019807806332209753,0.00011403352568373222,0.00859704450701252,3.1772769068018692e-09,2.085299868591453e-11,9.677631955616256e-05,3.638934733465184e-05,0.0073891093073858135,2.303267432810428e-06,0.0002023573475008237,6.331946846546975e-05,0.006397245585283739,0.00012078194099532248,0.009134423484524389,0.0021335523052163634,0.0024084975527161184,0.0002642397150443758,1.3656302609720075e-07,0.0012591028944390046,1.0534230735064377e-05,0.0009867107689420054,0.0004353940435253872,2.2189060630187477e-08,1.2998923853614978e-06,1.0291636941060713e-08,0.0006138402577627275,3.960384178959099e-11,3.4076033315479526e-08,6.515689737323077e-07,1.0854027614844278e-05,3.143269506879864e-05,2.332923875831168e-10,5.495153096714806e-13,2.90674783479461e-09,8.695831983137275e-10,4.717208920283442e-06,5.304068138112865e-10
7.997502843917041e-06,0.1570872575046699,3.76,0.0,0.5481252436322512,0.9793873695371791,0.011183101985339764,0.00019383808010186586,0.02022326853483081,0.00011393012867149727,0.008610879109282705,3.172875353619605e-09,2.082419753404653e-11,9.69489808544693e-05,3.6344514474230405e-05,0.007514700684292454,2.302234015411201e-06,0.00020299860109107941,6.339208275964986e-05,0.006515380789483998,0.00012106446554704295,0.009367902619088634,0.0021741235991348793,0.0024773046697941074,0.00027015809271669597,1.3671815935229425e-07,0.0013154865070499565,1.0861355699757173e-05,0.0010177417098629824,0.0004510584312108213,2.2867416608023483e-08,1.3414622486693691e-06,1.0620065704391756e-08,0.0006135812503346398,4.116588060286477e-11,3.5348483104314614e-08,6.753395229009592e-07,1.1422786154605185e-05,3.15136616035293e-05,2.4169013929895634e-10,5.705829738491936e-13,3.064979330021258e-09,9.167992096091649e-10,4.8153038922649015e-06,5.694462094837206e-10
8.13441246290079e-06,0.15709547775771815,3.76,0.0,0.5474479920349876,0.9789737173814537,0.011427042587226816,0.00019402432489207404,0.020640002454354506,0.00011382778050956402,0.008623296767334313,3.1685056899402175e-09,2.079559979659577e-11,9.711753956816131e-05,3.6300595617542695e-05,0.007640156105653859,2.3012457122212153e-06,0.00020358936595633197,6.345409787121948e-05,0.006633357581590052,0.00012133585540462448,0.009601785221571065,0.0022139133375713486,0.0025459915744350074,0.00027606860056734604,1.368505806541274e-07,0.001372927750497357,1.1188738141287065e-05,0.0010490403280835336,0.00046689412319957465,2.3545654461827943e-08,1.3833746522137908e-06,1.095119147679447e-08,0.0006133220995505089,4.274918319139074e-11,3.6637569933660924e-08,6.994630200228569e-07,1.2010559413358952e-05,3.1586934986763135e-05,2.5020603048758327e-10,5.919035177225415e-13,3.228776090980872e-09,9.656649352881038e-10,4.9115040962965004e-06,6.106017036416075e-10
