Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171)
3.124568178222465e-15,0.11840434584117639,3.76,0.0,0.8475204466148352,0.9999999988867131,2.0478314013504183e-34,2.4686413078439303e-26,9.8994135630841e-16,9.89941349494263e-16,1.3936136351431162e-16,8.846734949865903e-29,1.1314408301604867e-27,6.768330249222212e-24,6.768307613277955e-24,4.996283711843812e-32,2.2102512662481946e-24,1.3936136437462232e-16,8.349495265471352e-25,7.874839215752233e-20,5.236021428202839e-26,2.4686753610134665e-26,4.4617049467482726e-26,1.6575790462193896e-35,5.10984230656283e-33,7.00047912007092e-28,1.7813352314987594e-37,1.1001358415683584e-40,7.874839215686965e-20,4.452092588169018e-37,1.319949747837699e-48,2.5529061648348803e-33,4.1237342173216735e-32,1.1132868307177503e-09,8.695824699464438e-54,6.342562486630209e-42,2.42872806726949e-41,1.7670367681673824e-33,2.2102533974677184e-24,3.0841548239887914e-50,3.8543408309549806e-58,6.051400510380926e-50,6.36625685242368e-52,1.45054356440563e-43,6.314807653728588e-52,2.4329851415766643e-56,4.435194263818282e-40,2.0835471047771946e-49,2.0387973930065104e-34
3.920446470345464e-15,0.11840434584117639,3.76,0.0,0.8475204466148348,0.9999999986031456,3.7041636115389865e-34,3.7644526025645254e-26,1.2420955072249942e-15,1.2420954968340429e-15,1.7485896729729014e-16,1.3490771079796797e-28,1.725340127037274e-27,1.0321081275375873e-23,1.0321050589681121e-23,9.037390274520544e-32,2.77323761708279e-24,1.7485896860918915e-16,1.2732217267653335e-24,9.880688737444002e-20,7.794164462364889e-26,3.764504348313777e-26,6.803692320831753e-26,2.527693628868784e-35,7.792042567173236e-33,1.0675089246504764e-27,3.2221192071837854e-37,1.6782171526476034e-40,9.880688737343694e-20,6.789152090878042e-37,2.3881593943131564e-48,3.8931936248688655e-33,6.28829272127788e-32,1.3968542607864802e-09,1.5743916824598531e-53,1.1819331191833351e-41,4.5259217308408754e-41,2.6945696245621506e-33,2.773240852812204e-24,6.645983607862854e-50,7.13263007243504e-58,1.0945909322101357e-49,1.1515428615480853e-51,2.6237758041234338e-43,1.1422415843235198e-51,5.410635028336165e-56,8.258566793205236e-40,3.768766816230945e-49,3.1089681819981954e-34
4.716324762468463e-15,0.11840434584117639,3.76,0.0,0.8475204466148345,0.9999999983195801,6.104684974077057e-34,5.347021761297223e-26,1.4942496581415786e-15,1.4942496433822907e-15,2.103565709704345e-16,1.9162713918563235e-28,2.4506644745378936e-27,1.4660040751307982e-23,1.4660001032916032e-23,1.4894163485080825e-31,3.336223731135651e-24,2.103565728338573e-16,1.8084817698253778e-24,1.1886538259136767e-19,1.0878715827012023e-25,5.347094996560304e-26,9.663951912763032e-26,3.5903855291698673e-35,1.1067802765400779e-32,1.5162874453452482e-27,5.31024652360421e-37,2.384629506855839e-40,1.1886538258993158e-19,9.643471206823068e-37,3.936868812935565e-48,5.5302403585796355e-33,8.931842842974966e-32,1.6804196196912574e-09,2.5972061884027663e-53,1.992919261002303e-41,7.631393386295122e-41,3.827361724517101e-33,3.3362283065843156e-24,1.2785801817709873e-49,1.2029737577109402e-57,1.80395179404812e-49,1.8978120148898852e-51,4.324140556506354e-43,1.8824914395944707e-51,1.0642204627146023e-55,1.3917548631415027e-39,6.211154674046833e-49,4.4159558952997865e-34
6.308081346714461e-15,0.11840434584117641,3.76,0.0,0.8475204466148339,0.9999999977524557,1.3999136523764323e-33,9.38843805862775e-26,1.9985579599747476e-15,1.9985579340600145e-15,2.8135177798109146e-16,3.3648122765926713e-28,4.3029179455543374e-27,2.574046374233682e-23,2.5740402951609623e-23,3.415498231923669e-31,4.46219525567129e-24,2.8135178125294556e-16,3.175378325155741e-24,1.589823730252644e-19,1.8656422951641282e-25,9.388565618845824e-26,1.6968212794598714e-25,6.304299663433498e-35,1.943312986792933e-32,2.662335145753947e-27,1.2177345626103078e-36,4.19044221114447e-40,1.5898237302269892e-19,1.6932917382045452e-36,9.033916398954738e-48,9.71151919096904e-33,1.5682615313638459e-31,2.247544008500272e-09,5.969370996703513e-53,4.712393372132441e-41,1.8044949602339013e-40,6.720179321863893e-33,4.462203209323685e-24,3.986145214276768e-49,2.9061754974629556e-57,4.136784364725837e-49,4.352022708401947e-51,9.916028163717642e-43,4.316935480579355e-51,3.36689324943931e-55,3.288409263242242e-39,1.4243289051514893e-48,7.753582722605636e-34
7.89983793096046e-15,0.11840434584117643,3.76,0.0,0.8475204466148334,0.9999999971853397,2.6801042984214753e-33,1.4595222399226357e-25,2.502866261807917e-15,2.502866221520997e-15,3.523469845453899e-16,5.231188498757077e-28,6.689263103332698e-27,4.001599242789701e-23,4.0015906562744555e-23,6.538896611631592e-31,5.588165863885093e-24,3.5234698963180716e-16,4.936427868263164e-24,1.990993634592269e-19,2.8573423769003185e-25,1.4595419124723273e-25,2.637870203666612e-25,9.800952809749587e-35,3.021065027932333e-32,4.138851955485211e-27,2.3313261735236904e-36,6.5196945810312206e-40,1.9909936345517102e-19,2.6324845035141703e-36,1.7305990740056747e-47,1.5099604100275862e-32,2.43799006923791e-31,2.814659980411823e-09,1.145214189568702e-52,9.173675779779277e-41,3.512833164827955e-40,1.0447158723450999e-32,5.588178105673074e-24,9.52997384029945e-49,5.824836372521021e-57,7.91978324724566e-49,8.331852451945145e-51,1.8984018933161982e-42,8.264759384378505e-51,8.08488725797694e-55,6.39877178166692e-39,2.7268464865525443e-48,1.2053582506076199e-33
1.1083351099452456e-14,0.11840434584117644,3.76,0.0,0.8475204466148323,0.9999999960511329,7.343042923847076e-33,2.8508006447759148e-25,3.5114828654742583e-15,3.511482786784161e-15,4.943373963337236e-16,1.0218895673883083e-27,1.306561286885543e-26,7.816089096635568e-23,7.8160742910516e-23,1.7915492341219502e-30,7.840104482372612e-24,4.943374062687461e-16,9.642037463708306e-24,2.793333443274336e-19,5.483101603439488e-25,2.8508384092958064e-25,5.152398479916484e-25,1.9144950115379713e-34,5.900870652151892e-32,8.084172733385687e-27,6.387447135572614e-36,1.2756269415945441e-39,2.7933334431922894e-19,5.1422979448250626e-36,4.7483722848735e-47,2.9502062254923896e-32,4.7618931509476795e-31,3.9488666517325075e-09,3.15218486651466e-52,2.5561519582665427e-40,9.788154292724114e-40,2.0405828706436986e-32,7.840127879185056e-24,3.814550066439983e-48,1.7539590641978872e-56,2.1698893485801957e-48,2.282789541920804e-50,5.201306393489531e-42,2.264455994992742e-50,3.2075518602290513e-54,1.7820228209687051e-38,7.471106983874934e-48,2.354314370953186e-33
1.745037743643645e-14,0.11840434584117647,3.76,0.0,0.84752044661483,0.9999999937828203,2.912080332729006e-32,7.03311405076849e-25,5.528716072806949e-15,5.52871587867337e-15,7.783182145490943e-16,2.5216522255701354e-27,3.2233006449174074e-26,1.9282794543040463e-22,1.928276246635584e-22,7.104864832505663e-30,1.2343972313076391e-23,7.783182390594835e-16,2.378753219450632e-23,4.398013060655156e-19,1.3304184465061673e-24,7.033203769141405e-25,1.2711301565582829e-24,4.723864918466316e-34,1.4557831030701852e-31,1.994414703336663e-26,2.5331120243106283e-35,3.158281069977906e-39,4.398013060437991e-19,1.2688547907789217e-35,1.8890808364366303e-46,7.282987479328818e-32,1.1747424106535668e-30,6.217178903522446e-09,1.2621494724211182e-51,1.0255093051398387e-39,3.9269353084159804e-39,5.034250973535551e-32,1.2344027349459312e-23,2.569697551676488e-47,8.271094069854021e-56,8.605273815469131e-48,9.053010092437828e-50,2.062716368280291e-41,8.980709997531507e-50,2.097946551494702e-53,7.145975077001782e-38,2.9628659556522127e-47,5.808028159386711e-33
3.018443011040443e-14,0.11840434584117658,3.76,0.0,0.8475204466148254,0.9999999892465996,1.5515663481141825e-31,2.0997069944227916e-24,9.563182487472359e-15,9.563181907895268e-15,1.3462798295336973e-15,7.531901441288446e-27,9.622580179359461e-26,5.756790692893624e-22,5.756782084791799e-22,3.785492328651277e-29,2.1351678318417326e-23,1.3462799027084564e-15,7.101660902166277e-23,7.607372295527332e-19,3.922515403663245e-24,2.0997316413924047e-24,3.7949020698083536e-24,1.4107084273492627e-33,4.346175173266117e-31,5.954215833118297e-26,1.3496493751096994e-34,9.498059551378868e-39,7.607372294787566e-19,3.7894426671466787e-35,1.013224128755096e-45,2.1771773985143346e-31,3.506846085173437e-30,1.0753399056161105e-08,6.854874370237787e-51,5.49403981020093e-39,2.1038072658097878e-38,1.5029533863346538e-31,2.1351825983003154e-23,2.554744579025999e-46,5.824086271448871e-55,4.584915273146099e-47,4.823471030054318e-49,1.099021214483238e-40,4.785387284735503e-49,2.0077342971268926e-52,3.827092010689247e-37,1.5786232804738308e-46,1.7338254857059602e-32
5.56525354583404e-14,0.11840434584117673,3.76,0.0,0.8475204466148162,0.9999999801757753,9.977199030263706e-31,7.13225118368446e-24,1.763211531680331e-14,1.7632113348109557e-14,2.482202973719192e-15,2.5609171160023536e-26,3.268272184329242e-25,1.955452736196942e-21,1.9554500065000536e-21,2.434219499008932e-28,3.936703527756972e-23,2.48220322227764e-15,2.4122752750257947e-22,1.402609076606307e-18,1.321826256248522e-23,7.132320151905982e-24,1.2890433568221387e-23,4.794749095802336e-33,1.4762985097833364e-30,2.022500278708714e-25,8.678773359494681e-34,3.2738598327693924e-38,1.4026090762919386e-18,1.2881065164859994e-34,6.603160983024902e-45,7.4152110193005875e-31,1.1909938981452746e-29,1.982422221596031e-08,4.574859244096747e-50,3.5398578608557724e-38,1.3555014532289794e-37,5.105198828689839e-31,3.9367422022146234e-23,3.1914977896060043e-45,5.562463496542058e-54,2.9482806593468334e-46,3.1016820873264084e-48,7.067136240007161e-40,3.0777543257729907e-48,2.4323815389535426e-51,2.4653395027317374e-36,1.015116216595565e-45,5.888484253042144e-32
8.112064080627636e-14,0.1184043458411769,3.76,0.0,0.847520446614807,0.9999999711071068,2.9678241447028945e-30,1.5151150632633216e-23,2.5701048146134426e-14,2.570104396401612e-14,3.6181260035278856e-15,5.444688084843958e-26,6.942281209048174e-25,4.153989939916921e-21,4.15398427613579e-21,7.240834580213585e-28,5.738240183931252e-23,3.618126531543464e-15,5.124423365160569e-22,2.0444809238109978e-18,2.7996103752670155e-23,1.5151270553949214e-23,2.738329324966511e-23,1.0190741006033647e-32,3.136117572959134e-30,4.296395491426028e-25,2.5815898922736704e-33,7.040392200796269e-38,2.0444809230294762e-18,2.737991790300171e-34,1.9823285210232208e-44,1.5787943448761356e-30,2.529675438002746e-29,2.8892889526190784e-08,1.3999300869290053e-49,1.0534038480523722e-37,4.033750875723286e-37,1.0845035571212777e-30,5.738301642413213e-23,1.26974583592137e-44,2.0810262605852708e-53,8.769964031891126e-46,9.226274000978491e-48,2.102191944907361e-39,9.156415864838857e-48,9.913695431865764e-51,7.335982781185819e-36,3.019566388470004e-45,1.250729189658264e-31
1.0658874615421232e-13,0.11840434584117707,3.76,0.0,0.8475204466147978,0.9999999620405937,6.540788293502e-30,2.615642487305572e-23,3.3769980975465714e-14,3.376997375561407e-14,4.754048918962058e-15,9.407026398613433e-26,1.1983980633167094e-24,7.171291471942489e-21,7.1712817900708e-21,1.5958054732605334e-27,7.539789396805369e-23,4.754049830508269e-15,8.846611354090563e-22,2.6863527712305128e-18,4.825606107720156e-23,2.6156587482291388e-23,4.7273486954993676e-23,1.760159877648941e-32,5.414075385325173e-30,7.417094335382338e-25,5.689558815379114e-33,1.22973873081351e-37,2.68635276969137e-18,4.729526009094872e-34,4.4066821737109915e-44,2.731538428700515e-30,4.366524639934144e-29,3.7959401471907117e-08,3.1705089330877433e-49,2.321971979057738e-37,8.891420585584673e-37,1.872246827065143e-30,7.539860918910666e-23,3.4662424451804003e-44,5.516324260430854e-53,1.9328102989559957e-45,2.033376703729974e-47,4.633014998060291e-39,2.0182679698131574e-47,2.769043565148825e-50,1.6169831544583168e-35,6.654812727073117e-45,2.158930943045741e-31
1.5752495685008425e-13,0.11840434584117744,3.76,0.0,0.8475204466147793,0.9999999439140309,2.112683802404302e-29,5.712619088505678e-23,4.9907846634128794e-14,4.990783086588331e-14,7.025894406720031e-15,2.0581364544708385e-25,2.6168758864991206e-24,1.5662187796449253e-20,1.5662166722251426e-20,5.154455909354504e-27,1.1142989692726827e-22,7.025896397547793e-15,1.9321107462792868e-21,3.970096467066712e-18,1.0522241900384842e-22,5.712633159956968e-23,1.0324588170446492e-22,3.8484038084068176e-32,1.1824407913819249e-29,1.6198827330365962e-24,1.8377291660622205e-32,2.7548414878319157e-37,3.970096462788225e-18,1.0342664773857514e-33,1.4543092687077805e-43,5.9945079175868024e-30,9.53359164283721e-29,5.6085961965014665e-08,1.0902399724687284e-48,7.500963020586846e-37,2.8723094322969554e-36,4.089013660061451e-30,1.1142978980883744e-22,1.6659282076524738e-43,2.503214222174575e-52,6.242985821104951e-45,6.567818544577571e-47,1.4964651967605814e-38,6.521245742122919e-47,1.3476788677828723e-49,5.223337944546873e-35,2.1495054180310537e-44,4.713776659847328e-31
2.03367546476369e-13,0.11840434584117773,3.76,0.0,0.8475204466147628,0.9999999276074907,4.4753839705432803e-29,9.521255602109457e-23,6.443192572692615e-14,6.443189944598965e-14,9.070554954566633e-15,3.435358119532251e-25,4.360933335655529e-24,2.6104168004861794e-20,2.610413277172537e-20,1.091886474084516e-26,1.4386035316695997e-22,9.070558272678632e-15,3.2202489994722406e-21,5.125465794726508e-18,1.7524115244685946e-22,9.52124915019762e-23,1.7207992271389952e-22,6.419982121503347e-32,1.9707742199188905e-29,2.699831027318165e-24,3.892926402530331e-32,4.687825342751678e-37,5.125465786316692e-18,1.725669773315176e-33,3.129614279980522e-43,1.0031189829543296e-29,1.5885522351170026e-28,7.239250020317688e-08,2.4171251211700897e-48,1.5890246468293932e-36,6.084779540964164e-36,6.81516423451479e-30,1.4385784676957383e-22,4.39218474659682e-43,6.476544828676412e-52,1.3224741263100434e-44,1.3912850640922441e-46,3.1700149103674355e-38,1.3817819109522892e-46,3.592507185753954e-49,1.1065065174882141e-34,4.553371365601018e-44,7.854562588471738e-31
2.4921013610265373e-13,0.11840434584117804,3.76,0.0,0.8475204466147462,0.9999999113079258,8.14804766768915e-29,1.4297504665743657e-22,7.895600481972403e-14,7.89559653553361e-14,1.1115215131879737e-14,5.166227790756828e-25,6.547613966934064e-24,3.919894307742292e-20,3.9198889860331033e-20,1.9879231783688487e-26,1.7629314504530447e-22,1.1115220114473182e-14,4.835640015900947e-21,6.280835124141993e-18,2.63022211224758e-22,1.4297450233393191e-22,2.5840132604781607e-22,9.64922139529831e-32,2.9593846201641953e-29,4.054120742290654e-24,7.087585858874658e-32,7.183531265190429e-37,6.280835109600072e-18,2.5941064912661696e-33,5.787320417044983e-43,1.5123229402725902e-29,2.3848108939883406e-28,8.869206316120338e-08,4.5988582382911365e-48,2.8930933399265496e-36,1.1078390620024295e-35,1.0233899800470198e-29,1.762858984288491e-22,9.57545437284327e-43,1.3952525772625182e-51,2.4077393721756435e-44,2.533019639383225e-46,5.771430144493073e-38,2.5163851792846945e-46,7.898912717730685e-49,2.0145626078210593e-34,8.290009986876971e-44,1.1791864202881904e-30
2.9505272572893847e-13,0.11840434584117834,3.76,0.0,0.8475204466147297,0.999999895015333,1.3408203126695159e-28,2.0041375614546442e-22,9.348008391252246e-14,9.34800285939232e-14,1.3159874938673424e-14,7.252215854162092e-25,9.17673933216304e-24,5.494651196364282e-20,5.494643682777025e-20,3.271263234024138e-26,2.0872894956187893e-22,1.315988192294513e-14,6.778283675956388e-21,7.436204455685126e-18,3.685656864125369e-22,2.0041237046852614e-22,3.6221008842063405e-22,1.353782195744746e-31,4.1482719601376095e-29,5.682743768568448e-24,1.1663106892399216e-31,1.026997419476984e-36,7.436204432638365e-18,3.6401168642130647e-33,9.667630406580774e-43,2.128227590974009e-29,3.3420156664728446e-28,1.0498465368186575e-07,7.891316442954704e-48,4.760844031750507e-36,1.8230483884343262e-35,1.434522159603118e-29,2.0871394478752624e-22,1.8302500278916533e-42,2.648883255370096e-51,3.962101030131771e-44,4.1682597109697054e-46,9.497282695993494e-38,4.141975997123411e-46,1.521654800496767e-48,3.3151163297780373e-34,1.3641773104995366e-43,1.6525132930785163e-30
3.408953153552232e-13,0.11840434584117863,3.76,0.0,0.8475204466147132,0.9999998787297099,2.0545020671059063e-28,2.675287816823222e-22,1.0800416300532146e-13,1.0800408916175147e-13,1.5204534374962364e-14,9.694853751451095e-25,1.2248123569842376e-23,7.334687354995296e-20,7.334677244606119e-20,5.012453747701966e-26,2.411684720895368e-22,1.520454369810874e-14,9.048179852670465e-21,8.591573789743458e-18,4.918716727774403e-22,2.6752610247661784e-22,4.835062062836254e-22,1.808755544061848e-31,5.537436205103822e-29,7.585691654944205e-24,1.7871012935333162e-31,1.3976343975361049e-36,8.591573755431572e-18,4.864263781104471e-33,1.503275700434901e-42,2.852045830284924e-29,4.460042157342066e-28,1.2127027472602012e-07,1.258707987792336e-47,7.294951090341195e-36,2.79342258334967e-35,1.9149130906249875e-29,2.4114198584650442e-22,3.191636193711538e-42,4.5991227647045187e-51,6.071005210765679e-44,6.3868978984104236e-46,1.4552388408103321e-37,6.348291888497819e-46,2.671287186206678e-48,5.079659540874593e-34,2.090285372553605e-43,2.2053797575442594e-30
4.325804946077927e-13,0.11840434584117926,3.76,0.0,0.8475204466146801,0.9999998461793616,4.148607062764797e-28,4.307881294408454e-22,1.3705232119092109e-13,1.3705220228513359e-13,1.9293852136078613e-14,1.5655569897102653e-24,1.97170022641567e-23,1.181059707834859e-19,1.1810580518537809e-19,1.0121477460697478e-25,3.0606120163498547e-22,1.929386714856208e-14,1.4569729295116406e-20,1.090231246679608e-17,7.917715187239717e-22,4.307811815240396e-22,7.7856049545659265e-22,2.9176776979666275e-31,8.916595282184476e-29,1.2214531685579373e-23,3.6086333410785183e-31,2.3353584080197266e-36,1.0902312400282728e-17,7.848986638725062e-33,3.122236245758015e-42,4.62776962941055e-29,7.178114506232612e-28,1.538206190007547e-07,2.7396971941196455e-47,1.4730583747446203e-35,5.640716049276282e-35,3.0834716669202306e-29,3.0599805206858984e-22,7.97560314690164e-42,1.1446279072833684e-50,1.2258984100040743e-43,1.2896864374633657e-45,2.9385146779211607e-37,1.2825571589195183e-45,6.752006757576951e-48,1.0257195003831981e-33,4.220839798345603e-43,3.549526748839465e-30
5.242656738603622e-13,0.11840434584117988,3.76,0.0,0.847520446614647,0.9999998136568568,7.328195430523297e-28,6.327538662717215e-22,1.6610047937652292e-13,1.6610030472548707e-13,2.338316841534563e-14,2.3060602956580517e-24,2.895276615011465e-23,1.7347622578452375e-19,1.7347597817053303e-19,1.7878723072932962e-25,3.7097696984356527e-22,2.338319046594706e-14,2.14002873169861e-20,1.3213051158396745e-17,1.162722505695033e-21,6.327397916332798e-22,1.1435641645828059e-21,4.293104277150725e-31,1.3096861567084988e-28,1.7940573296639515e-23,6.37434251550316e-31,3.554850202160568e-36,1.3213051044153539e-17,1.1552773006304695e-32,5.6662053378545485e-42,6.84917072160293e-29,1.053803551904335e-27,1.863431196243536e-07,5.186983799742074e-47,2.602044287969292e-35,9.963891486603949e-35,4.5290667332894555e-29,3.7085409710229084e-22,1.6754437018489856e-41,2.400800211119108e-50,2.1654462305758353e-43,2.278123884238618e-45,5.1906351315075474e-37,2.2666993617261506e-45,1.4310334128384797e-47,1.8118446845013745e-33,7.45574783188695e-43,5.2111716420849745e-30
6.159508531129317e-13,0.11840434584118051,3.76,0.0,0.8475204466146139,0.9999997811621709,1.1837213281078516e-27,8.734268116890127e-22,1.951486375621269e-13,1.9514839648281667e-13,2.7472483212886986e-14,3.192285036282082e-24,3.9953849924550257e-23,2.394576290449407e-19,2.3945728092825074e-19,2.8879306260254986e-25,4.359217263642002e-22,2.7472513650383777e-14,2.9539852833236866e-20,1.5523789867814734e-17,1.6047254323560437e-21,8.734019878125875e-22,1.5785171829737139e-21,5.936529778091725e-31,1.8078234758972117e-28,2.4763745192856904e-23,1.0296407172396352e-30,5.0807334892637505e-36,1.5523789687044004e-17,1.5980371266542298e-32,9.398357657388052e-42,9.526449609365156e-29,1.4538759019041193e-27,2.188378015323248e-07,8.943321960383409e-47,4.2030660537890544e-35,1.6094613239069012e-34,6.251699370744145e-29,4.35710120955193e-22,3.140210752218618e-41,4.493621200809757e-50,3.497824401102058e-43,3.679833937316775e-45,8.384377303448434e-37,3.663278263670233e-45,2.698904694816467e-47,2.9266499989815796e-33,1.204318131127867e-42,7.189833949666833e-30
