Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48)
1.752666439174386e-10,0.07948209193706221,3.76,0.0,0.9273613425768867,0.9999998435281174,3.940030363013307e-14,2.1229037250665495e-11,9.481509688774243e-06,9.46212898654801e-06,1.3709582035183417e-07,7.540529858221114e-13,1.9682902151174656e-12,1.9289232930234326e-08,1.93337923973056e-08,4.19998719257233e-11,3.9812258127975853e-11,1.3705040967739692e-07,2.166145696535086e-11,6.954754732828474e-11,1.6845336106038836e-11,4.479537956322365e-12
2.0451420775274886e-10,0.07948211404892859,3.76,0.0,0.9273597374543555,0.9999998136373658,7.026443935667924e-14,3.268867254107899e-11,1.1063721260423855e-05,1.1037337546495417e-05,1.599992960876432e-07,1.0850092408859085e-12,2.4691513300472753e-12,2.6238495983135262e-08,2.630943311563613e-08,6.67006420556015e-11,6.267463187823558e-11,1.599208087656466e-07,2.9362927964266935e-11,1.1041684434602797e-10,2.6689476562186956e-11,6.100437885955083e-12
2.3376177158805913e-10,0.07948213616083467,3.76,0.0,0.9273581323213353,0.999999782666276,1.1635818765867641e-13,4.764207857178705e-11,1.26459298613568e-05,1.26114665986121e-05,1.8291581048397027e-07,1.4836038804219565e-12,2.9858502424339336e-12,3.424634917640262e-08,3.435241055631988e-08,9.956105494283521e-11,9.273937562746825e-11,1.8279134080561846e-07,3.8192146985932396e-11,1.6476551530492723e-10,3.976926540280846e-11,7.971622337280998e-12
2.630093354233694e-10,0.07948215827279646,3.76,0.0,0.9273565271756371,0.9999997506151089,1.8198684361025094e-13,6.65475202351772e-11,1.422813576823226e-05,1.41845168800514e-05,2.0584756813067262e-07,1.9510534484796447e-12,3.5133822982854855e-12,4.330966170632215e-08,4.346083200117415e-08,1.4173983473646598e-10,1.308879255331083e-10,2.0566203863874544e-07,4.813440851859147e-11,2.344986358910679e-10,5.654004910385301e-11,1.0093322436872486e-11
2.922568992586796e-10,0.07948218038482986,3.76,0.0,0.9273549220150447,0.9999997174841257,2.71985263830272e-13,8.98618580576892e-11,1.5810339289080402e-05,1.5756489127461945e-05,2.287967999832188e-07,2.4881316686817533e-12,4.0483007789423e-12,5.3425309256682356e-08,5.363280617127286e-08,1.9439365140952227e-10,1.7796828808139612e-10,2.2853293500677105e-07,5.917532831540319e-11,3.215156319291338e-10,7.745535790222987e-11,1.246579250431485e-11
3.2150446309398987e-10,0.07948220249695079,3.76,0.0,0.9273533168373156,0.9999996832735881,3.9171662586075887e-13,1.1804055105883852e-10,1.739254076221783e-05,1.7327384076988745e-05,2.517657622893754e-07,3.0952531112583247e-12,4.588422862329998e-12,6.459017419306832e-08,6.486644343332938e-08,2.5867712359418845e-10,2.3479612740443393e-10,2.514040625519527e-07,7.130084068533009e-11,4.2771029107572203e-10,1.0296691007377958e-10,1.5089310344279623e-11
3.507520269293001e-10,0.07948222460917505,3.76,0.0,0.9273517116401844,0.9999996479837583,5.470698542275622e-13,1.515376609075839e-10,1.8974740555026036e-05,1.8897202464272343e-05,2.7475673538221533e-07,3.772624315449547e-12,5.132298521547093e-12,7.680114592248092e-08,7.71598561781168e-08,3.3574282093356475e-10,3.021559891257893e-10,2.7427545381735637e-07,8.449719492249998e-11,5.549707794636732e-10,1.3352461857483395e-10,1.796417750012821e-11
3.7999959076461036e-10,0.07948224672151852,3.76,0.0,0.9273501064213613,0.9999996116148994,7.444569369844527e-13,1.9080585587142713e-10,2.05569390626566e-05,2.0465945024447353e-05,2.9777202239894704e-07,4.520404197176722e-12,5.678646792180192e-12,9.005512127798749e-08,9.051115922372705e-08,4.2674126555260376e-10,3.8080259657427106e-10,2.9714714124713657e-07,9.875095152953316e-11,7.051796574800733e-10,1.6957659759936907e-10,2.1090719525969798e-11
4.092471545999206e-10,0.07948226883399696,3.76,0.0,0.927348501178535,0.9999995741672751,9.908124307660233e-13,2.3629641261081273e-10,2.21391367070028e-05,2.2033612492143833e-05,3.208139482608589e-07,5.338678390362266e-12,6.226445943494421e-12,1.0434900444287171e-07,1.0491846974738134e-07,5.328209342837049e-10,4.714618813153008e-10,3.200191571866675e-07,1.1404897970238486e-10,8.8021388743425e-10,2.115691652786732e-10,2.446928631110778e-11
4.3849471843523085e-10,0.0794822909466261,3.76,0.0,0.9273468959093724,0.9999995356411499,1.2935929967445797e-12,2.8845921845468635e-10,2.372133393582937e-05,2.3600205601489333e-05,3.43884858813441e-07,6.227398667185308e-12,6.775146373721778e-12,1.1967970678376212e-07,1.2037990712733365e-07,6.551282623122915e-10,5.74831856962215e-10,3.42891533882709e-07,1.3037845499820855e-10,1.0819448432618918e-09,2.5994684680113333e-10,2.8100252354069568e-11
4.677422822705411e-10,0.07948231305942163,3.76,0.0,0.9273452906115208,0.9999994960367881,1.6607755726836786e-12,3.477427753744054e-10,2.530353122190146e-05,2.5165725086109648e-05,3.6698711997054804e-07,7.186398555687151e-12,7.324615719670294e-12,1.3604414686843577e-07,1.368935929771971e-07,7.948076473740995e-10,6.91583494404993e-10,3.657643034836946e-07,1.4772685629451617e-10,1.3122383268480231e-09,3.151523802821526e-10,3.198401695082625e-11
4.969898461058513e-10,0.07948233517239932,3.76,0.0,0.9273436852826075,0.9999994553544557,2.100854180217199e-12,4.145942048492913e-10,2.6885729061900194e-05,2.6730171679127074e-05,3.9012311664682504e-07,8.215522521823159e-12,7.87468486081867e-12,1.5343925076748825e-07,1.5445765146991492e-07,9.5300145230216e-10,8.223618087792515e-10,3.886374980400797e-07,1.6608196175665628e-10,1.5729545876175128e-09,3.776267246466299e-10,3.6121004368481806e-11
5.262374099411616e-10,0.07948235728557475,3.76,0.0,0.9273420799202421,0.999999413594418,2.62283758733777e-12,4.894592511658503e-10,2.846792797524452e-05,2.829354611315875e-05,4.132952515915083e-07,9.314705934022534e-12,8.424866892641658e-12,1.7186195223986426e-07,1.7307020953954923e-07,1.1308500058881767e-09,9.67787038375343e-10,4.115111495045794e-07,1.854318450368547e-10,1.8659483359484915e-09,4.478090653438854e-10,4.05116641058246e-11
5.554849737764718e-10,0.07948237939896358,3.76,0.0,0.9273404745220163,0.9999993707569427,3.236249997228326e-12,5.727822819250355e-10,3.0050128503282974e-05,2.9855849120319265e-05,4.365059445853737e-07,1.0483819177319404e-11,8.974904962781441e-12,1.9130919233427662e-07,1.9272939648422514e-07,1.3294916052651672e-09,1.1284554551835468e-09,4.3438528973221337e-07,2.0576487334039256e-10,2.1930687460805463e-09,5.261368148805947e-10,4.5156471224001396e-11
5.847325376117821e-10,0.07948240151258135,3.76,0.0,0.9273388690855057,0.9999993268422964,3.951130420129036e-12,6.650062907948868e-10,3.163233120865981e-05,3.141708143222305e-05,4.5975763181916076e-07,1.1722603830275767e-11,9.524996563880104e-12,2.1177791921132967e-07,2.1343334379869252e-07,1.5500625204879867e-09,1.3049400032886528e-09,4.572599504805097e-07,2.2706970507751856e-10,2.556159467907393e-09,6.130456165473575e-10,5.005592653496167e-11
6.139801014470923e-10,0.07948242362644367,3.76,0.0,0.9273372636082698,0.9999992818507474,4.778028665633275e-12,7.66572904236914e-10,3.321453667460274e-05,3.297724377998318e-05,4.830527652045589e-07,1.3030844974386002e-11,1.0075187970756708e-11,2.3326508854366936e-07,2.3518018560348697e-07,1.7936969998321278e-09,1.4977910165367737e-09,4.801351634099897e-07,2.4933528574046735e-10,2.9570586541495992e-09,7.089693547267101e-10,5.5210556601702526e-11
6.432276652824026e-10,0.07948244574056601,3.76,0.0,0.9273356580878523,0.9999992357825637,5.728002750962055e-12,8.779223854703027e-10,3.4796745503948616e-05,3.453633689420995e-05,5.063938114143846e-07,1.4408431490379154e-11,1.0625162334049142e-11,2.5576766364840797e-07,2.579680587959666e-07,2.0615272717924396e-09,1.7075371947074307e-09,5.030109600844564e-07,2.7255084407613003e-10,3.397598976566398e-09,8.143401614618465e-10,6.06209139173344e-11
6.724752291177128e-10,0.0794824678549639,3.76,0.0,0.9273340525217838,0.9999991886380146,6.8126197752515505e-12,9.99493633328413e-10,3.637895831805179e-05,3.609436150501142e-05,5.297832507899533e-07,1.5855182137816867e-11,1.1174850898483922e-11,2.792826150534621e-07,2.8179510261375935e-07,2.3546835435850256e-09,1.9346866935907906e-09,5.258873719709218e-07,2.967058896759987e-10,3.879607622204179e-09,9.295884153560687e-10,6.628757734612016e-11
7.017227929530231e-10,0.07948248996965282,3.76,0.0,0.9273324469075813,0.9999991404173704,8.043954907961734e-12,1.1317241852380467e-09,3.796117575623299e-05,3.765131834199523e-05,5.532235768028161e-07,1.7370836463070953e-11,1.17244649514845e-11,3.0380692045668694e-07,3.0665945860592657e-07,2.6742940053135778e-09,2.1797276801975062e-09,5.487644304398297e-07,3.2179021036662577e-10,4.404906306131115e-09,1.0551427458562768e-09,7.221115226306671e-11
7.309703567883333e-10,0.07948251208464813,3.76,0.0,0.9273308412427484,0.9999990911209009,9.434588603852402e-12,1.2750502228627034e-09,3.954339847533333e-05,3.920720813426938e-05,5.767172956296212e-07,1.8955154337814836e-11,1.2274146003423386e-11,3.293375649461283e-07,3.3255927087639027e-07,3.021484836086329e-09,2.443128784930538e-09,5.716421667654658e-07,3.477938688930725e-10,4.9753112946304975e-09,1.1914300415137038e-09,7.839227054525628e-11
7.602179206236435e-10,0.07948253419996529,3.76,0.0,0.9273292355247765,0.999999040748877,1.0997603268564667e-11,1.42990657781017e-09,4.112562714907043e-05,4.0762031610441316e-05,6.002669255285878e-07,2.060800795583237e-11,1.2823642472435062e-11,3.558715412028309e-07,3.5949268631157387e-07,3.397380208636035e-09,2.725339750141397e-09,5.945206121263752e-07,3.747071990549363e-10,5.592633428497457e-09,1.3388754588022816e-09,8.483159059518264e-11
7.894654844589538e-10,0.07948255631561962,3.76,0.0,0.9273276297511458,0.9999989893015703,1.2746582695536438e-11,1.5967267322229466e-09,4.270786246698925e-05,4.231578949861691e-05,6.238749957944992e-07,2.232926014323073e-11,1.3372737344536171e-11,3.83405849191619e-07,3.874578542763561e-07,3.803102288294327e-09,3.0267924780714573e-09,6.173997976054119e-07,4.025208025528585e-10,6.258678126095542e-09,1.4979024238788422e-09,9.152979767832666e-11
8.18713048294264e-10,0.07948257843162652,3.76,0.0,0.9273260239193258,0.9999989367792531,1.469561221858646e-11,1.7759428192199008e-09,4.429010513371314e-05,4.386848252640166e-05,6.475440460141594e-07,2.4118671842454672e-11,1.3921573306260758e-11,4.1193749592353954e-07,4.16452926379367e-07,4.239771233785198e-09,3.3479017805929384e-09,6.402797541897833e-07,4.3122554655021673e-10,6.975245386050603e-09,1.6689326335591661e-09,9.848760420591585e-11
8.479606121295743e-10,0.07948260054800131,3.76,0.0,0.9273244180267761,0.9999988831821982,1.6859277321308467e-11,1.967985627087243e-09,4.587235586878505e-05,4.542011142090368e-05,6.712766259248851e-07,2.5975995359705466e-11,1.4470325034847528e-11,4.414634956649306e-07,4.4647605669798654e-07,4.708505203718052e-09,3.689065544426965e-09,6.631605127713614e-07,4.608125612687641e-10,7.744129804993896e-09,1.852386061026814e-09,1.0570574972132296e-10
8.772081759648845e-10,0.07948262266475921,3.76,0.0,0.9273228120709451,0.9999988285106789,1.9252660764614008e-11,2.1732846045379256e-09,4.745461540618087e-05,4.697067690873359e-05,6.950752949470748e-07,2.7901052989158385e-11,1.5018922879266875e-11,4.7198087010789156e-07,4.775254019713492e-07,5.210420361461717e-09,4.050665222825842e-09,6.860421041470696e-07,4.912732364582271e-10,8.567120599242073e-09,2.048680963845091e-09,1.1318500090226322e-10
9.064557398001948e-10,0.07948264478191547,3.76,0.0,0.9273212060492735,0.9999987727649688,2.1891339494610517e-11,2.392267864749206e-09,4.903688449332231e-05,4.8520179716001164e-05,7.189426212113982e-07,2.98937048980708e-11,1.556716571961094e-11,5.034866482717146e-07,5.095991215220551e-07,5.746630875940409e-09,4.433066823383941e-09,7.089245590191775e-07,5.225992170812267e-10,9.446001621361497e-09,2.2582338910928906e-09,1.2092615171771672e-10
9.357033036355051e-10,0.07948266689948534,3.76,0.0,0.9273195999591931,0.9999987159453433,2.479138375394734e-11,2.62536218642146e-09,5.061916389016568e-05,5.006862056831415e-05,7.428811806532292e-07,3.195374103372063e-11,1.6115100843061346e-11,5.359778662256482e-07,5.426953769861325e-07,6.3182489210056245e-09,4.836621818461787e-09,7.318079079953893e-07,5.547824000751282e-10,1.0382551365166844e-08,2.48145968584985e-09,1.2893002370113176e-10
9.649508674708155e-10,0.07948268901748401,3.76,0.0,0.9273179937981282,0.9999986580520769,2.7969358539965786e-11,2.872993014087915e-09,5.220145436920592e-05,5.161600019078403e-05,7.668935570224477e-07,3.408089448957758e-11,1.6662976968217352e-11,5.694515671131507e-07,5.768123323362325e-07,6.926384680061818e-09,5.2616671458861545e-09,7.546921815888835e-07,5.878149333756245e-10,1.1378542968436502e-08,2.7187714848666965e-09,1.3719746606676873e-10
9.941984313061258e-10,0.07948271113592659,3.76,0.0,0.9273163875634947,0.999998599085446,3.1442321927660315e-11,3.1355844625127924e-09,5.3783756715343215e-05,5.316231930802848e-05,7.909823417677778e-07,3.627494280552647e-11,1.7210888234819803e-11,6.039048013806977e-07,6.119481541276516e-07,7.5721463523154e-09,5.7085253485543126e-09,7.775774102186418e-07,6.216892133558476e-10,1.2435744231486816e-08,2.9705807247250627e-09,1.4572935567100092e-10
9.999999999999999e-10,0.07948273325482823,3.76,0.0,0.9273160689406188,0.9999985872612311,3.2167801787902646e-11,3.1894872727034135e-09,5.409762487485418e-05,5.346892234557096e-05,7.957699187980389e-07,3.6718094074861075e-11,1.731956069615936e-11,6.108551357225227e-07,6.190386588093249e-07,7.704808487372837e-09,5.799784155593903e-09,7.821170574828527e-07,6.285079405588075e-10,1.26528800674903e-08,3.0222885874878393e-09,1.4745325655946858e-10
1.0234459951414362e-09,0.07948273325482823,3.76,0.0,0.9273147812527013,0.9999985390457263,3.52278199141098e-11,3.413559324206036e-09,5.536607172511752e-05,5.4707578644167416e-05,8.151501332964105e-07,3.8535772390161746e-11,1.7758547793982252e-11,6.393346269055596e-07,6.48101011660287e-07,8.25664015686556e-09,6.177505344062354e-09,8.004636242099913e-07,6.56397879856848e-10,1.3555917647478992e-08,3.2372971539495197e-09,1.54526596963455e-10
1.0526935589767465e-09,0.07948275537420406,3.76,0.0,0.9273131748631509,0.9999984779331954,3.93438833622368e-11,3.7073390724645432e-09,5.694840020550014e-05,5.6251778922817706e-05,8.393995357760211e-07,4.0863234900635085e-11,1.8305792537818695e-11,6.757381086237397e-07,6.852690766244593e-07,8.980970330908497e-09,6.668903631247235e-09,8.233508537948316e-07,6.919338115225125e-10,1.4740820414967714e-08,3.5193288392464516e-09,1.6359012222316762e-10
1.0819411228120569e-09,0.07948277749406912,3.76,0.0,0.9273115683922404,0.9999984157481306,4.380903064696447e-11,4.01734385924572e-09,5.8530742973765766e-05,5.779492086709864e-05,8.637331590048513e-07,4.325708832898907e-11,1.8852790143226546e-11,7.131123183847424e-07,7.234505229455995e-07,9.746239131366641e-09,7.183004419644597e-09,8.46239129111503e-07,7.282901251103294e-10,1.5992204431007518e-08,3.817082161929814e-09,1.729208917974233e-10
1.1111886866473672e-09,0.07948279961443847,3.76,0.0,0.9273099618373606,0.9999983524908106,4.8642268670067326e-11,4.343992516098286e-09,6.011310085760264e-05,5.933700519963754e-05,8.881536185295984e-07,4.571706644434499e-11,1.9399795024780108e-11,7.514543351139039e-07,7.626435269481862e-07,1.0553546839950412e-08,7.720079524416867e-09,8.691284802048723e-07,7.654601744083826e-10,1.7311816296352735e-08,4.130961818543287e-09,1.825198941555586e-10
1.1404362504826776e-09,0.07948282173532709,3.76,0.0,0.9273083551958967,0.9999982881615138,5.386308882412865e-11,4.68770256125068e-09,6.1695474694818e-05,6.0878032642569084e-05,9.126635353757864e-07,4.824300897983783e-11,1.9946690804416597e-11,7.907612451040312e-07,8.028462676774578e-07,1.1403991769605213e-08,8.280388667503449e-09,8.920189370268507e-07,8.034375463812107e-10,1.870139734442834e-08,4.4613708315695045e-09,1.923881457546776e-10
1.169683814317988e-09,0.07948284385674995,3.76,0.0,0.9273067484652294,0.9999982227605199,5.949146013064409e-11,5.048890208087057e-09,6.327786533212999e-05,6.241800391752673e-05,9.372655348663354e-07,5.083480697091624e-11,2.049318240486547e-11,8.310301418438135e-07,8.440569267690393e-07,1.2298670266004434e-08,8.864180687134763e-09,9.14910529437003e-07,8.422160548226695e-10,2.0162683675115625e-08,4.808710563977556e-09,2.0252669103213132e-10
1.1989313781532983e-09,0.07948286597872203,3.76,0.0,0.9273051416427351,0.9999981562881087,6.554782909545023e-11,5.427970365383241e-09,6.486027362452857e-05,6.395691974564254e-05,9.619622459859307e-07,5.349227944219239e-11,2.1039229414867496e-11,8.722581257050218e-07,8.862736881393597e-07,1.3238676707097163e-08,9.471694176369019e-09,9.378032872025796e-07,8.817897377160173e-10,2.169740615673826e-08,5.173380720307173e-09,2.1293660263847332e-10
1.2281789419886086e-09,0.07948288810125823,3.76,0.0,0.9273035347257865,0.9999980887445611,7.205312704631092e-11,5.825356629875045e-09,6.644270043580426e-05,6.549478084755975e-05,9.867563018933343e-07,5.621515233527899e-11,2.158512014834903e-11,9.144423039108992e-07,9.294947379184423e-07,1.422510350471671e-08,1.0103156955880117e-08,9.60697239998017e-07,9.221528594564262e-10,2.3307290398872634e-08,5.555779334080168e-09,2.2361898175830948e-10
1.257426505823919e-09,0.07948291022437345,3.76,0.0,0.9273019277117515,0.9999980201301585,7.902876610682834e-11,6.241461293195472e-09,6.802514663827434e-05,6.703158794343194e-05,1.0116503396720486e-06,5.900319218675095e-11,2.2131001845625462e-11,9.575797908374684e-07,9.737182647809013e-07,1.5259041110686107e-08,1.0758786353885308e-08,9.835924174054458e-07,9.632999070264532e-10,2.4994056780740092e-08,5.956302778367492e-09,2.345749579707134e-10
1.2866740696592293e-09,0.07948293234808257,3.76,0.0,0.9273003205979946,0.9999979504451826,8.649663131779801e-11,6.676695352789878e-09,6.960761311192694e-05,6.856734175291536e-05,1.0366469995089906e-06,6.185626831639352e-11,2.267666211210971e-11,1.001667708122534e-06,1.018942460104703e-06,1.63415780219531e-08,1.1438790067445491e-08,1.0064888489154717e-06,1.0052255836954184e-09,2.675942049475979e-08,6.375345783426948e-09,2.4580568905832796e-10
1.3159216334945396e-09,0.07948295447240036,3.76,0.0,0.9272987133818786,0.9999978796899156,9.44790768188457e-11,7.131468516565784e-09,7.119010074349982e-05,7.010204299516417e-05,1.0617489237892325e-06,6.477422033698761e-11,2.3221994531567596e-11,1.0467031843133859e-06,1.0651655176426572e-06,1.7473800780992373e-08,1.214336708382444e-08,1.0293865639275224e-06,1.047924804388752e-09,2.8605091565595636e-08,6.813301445075463e-09,2.5731236110023255e-10
1.34516919732985e-09,0.07948297659734169,3.76,0.0,0.9272971060607633,0.9999978078646412,1.0299892893562519e-10,7.606189199908899e-09,7.277261042646868e-05,7.163569238883577e-05,1.0869587570793906e-06,6.775680406783956e-11,2.3767188746307592e-11,1.092683354737679e-06,1.1123856333799483e-06,1.8656793976573706e-08,1.2872707693004378e-08,1.0522855917496549e-06,1.0913926953043229e-09,3.0532774839969335e-08,7.27056121994319e-09,2.6909618870272103e-10
