Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179)
8.512508122213432e-08,0.09617917267496469,3.76,0.0,0.5279848911903888,0.9894479425366234,0.001196049935638241,0.0014223564391788015,0.019338293682301808,0.005332624374926477,0.011658304880316486,3.5913035029520025e-08,1.9929714031151664e-09,0.0018859047381656429,0.002790686781187018,0.005615977783845478,0.0001877180638231157,0.00022091405166522506,1.254678529679154e-05,0.004501006085009002,0.0009095160396807328,0.00012515877993950978,0.00017070711631403097,1.1856599900860248e-05
8.671786762564976e-08,0.09618706971739546,3.76,0.0,0.5273009814155428,0.989149084926651,0.0012557699837651736,0.0014552425587625103,0.019801068949483268,0.005352773739123229,0.012069542780597905,3.609470602714239e-08,2.0000516708685803e-09,0.0019018798326686016,0.0028164067819965045,0.005817950824321389,0.00018950821614768053,0.00022488104292938963,1.2993618900799082e-05,0.004642947658488857,0.0009283372976942324,0.0001324826795537632,0.00018545690111072813,1.3010981059070142e-05
8.83106540291652e-08,0.09619498897325307,3.76,0.0,0.5266130108075715,0.9888487856224666,0.0013167849432947647,0.0014874803029249696,0.020266257749693508,0.005371773559676787,0.012483974507561363,3.62660979649998e-08,2.006682539331089e-09,0.0019173437817216264,0.0028409883069585953,0.006021808403222192,0.00019121811907221137,0.00022881818503195307,1.3443789442927279e-05,0.004785511698114295,0.0009468520695109539,0.00014005860155805213,0.00020105892290544038,1.4246813172731493e-05
8.990344043268064e-08,0.09620292896691582,3.76,0.0,0.5259211555562061,0.9885471089020044,0.0013790644356288819,0.0015190503447583105,0.0207337937395053,0.0053896710096335764,0.012901397644753317,3.642762672453261e-08,2.012882554979718e-09,0.001932317590058512,0.0028644643737525508,0.006227468556117939,0.0001928501143212335,0.00023272485163378987,1.3897063904132854e-05,0.004928649510605205,0.0009650596793362417,0.00014788824673692176,0.0002175329176952448,1.556749435685141e-05
9.149622683619609e-08,0.09621088826468668,3.76,0.0,0.5252255879180704,0.9882441164142503,0.0014425773779693871,0.0015499355722557186,0.021203612094694284,0.005406511325134343,0.013321614618092465,3.657969184489425e-08,2.0186695110320457e-09,0.0019468213619976916,0.0028868677111890816,0.006434851644149095,0.00019440652613353235,0.00023660045808054074,1.4353214978841914e-05,0.0050723145910017,0.0009829600802319257,0.00015597318967979713,0.0002348976978448381,1.6976440261301182e-05
9.308901323971153e-08,0.09621886547442353,3.76,0.0,0.5245264762023402,0.9879398672899603,0.001507292079015435,0.0015801210195557748,0.02167564947121349,0.005422337886441102,0.013744432743402136,3.6722677134693456e-08,2.0240604780510022e-09,0.001960874328690837,0.0029082306913998253,0.006643880338056439,0.00019588965588350046,0.00024044445996318546,1.481202113046503e-05,0.005216462534849075,0.001000553798513921,0.00016431488201338313,0.0002531711264055662,1.8477080048058063e-05
9.468179964322697e-08,0.09622685924509243,3.76,0.0,0.5238239847652659,0.9876344182480111,0.0015731763313344643,0.001609593795225885,0.0221498439648309,0.005437192295510632,0.014169664260309092,3.685695126498134e-08,2.0290718332857926e-09,0.001974494876732945,0.00292858527073957,0.006854479596976939,0.00019730177738958666,0.00024425635169397184,1.5273266630464338e-05,0.0053610509524870086,0.0010178418816424262,0.00017291465565325684,0.00027237009599330247,2.0072852460254106e-05
9.627458604674242e-08,0.09623486826625048,3.76,0.0,0.5231182740127023,0.9873278236974888,0.0016401975002953092,0.0016383430080201026,0.022626135070017202,0.0054511144502625685,0.014597126353473005,3.69828683434742e-08,2.033719288811043e-09,0.001987700577711576,0.002947962938615378,0.007066576642647537,0.0001986451328475525,0.00024803566510043834,1.5736741582178233e-05,0.005506039385604977,0.0010348258494698311,0.000181773726066422,0.0002925105121040979,2.176720199086198e-05
9.786737245025786e-08,0.09624289126746934,3.76,0.0,0.5224095004098809,0.9870201358356363,0.0017083226094717764,0.0016663596905258586,0.023104463638583112,0.005464142615682259,0.015026641162040428,3.710076847010878e-08,2.038017918602525e-09,0.002000508218340694,0.002966394673526081,0.007280100929596604,0.0001999219293315743,0.0002517819680398658,1.6202241930513653e-05,0.0056513892261844546,0.001051507648706614,0.00019089319553725997,0.0003136072807267407,2.356357515787735e-05
9.94601588537733e-08,0.09625092701770663,3.76,0.0,0.5216978164977204,0.9867114047417773,0.0017775184224422978,0.0016936367211012246,0.023584771838501536,0.005476313491894446,0.015458035778179589,3.721097827406566e-08,2.041982184502328e-09,0.0020129338308670624,0.0029839109056411794,0.007494984111861071,0.00020113433581001858,0.0002554948630362443,1.666956945856225e-05,0.005797063637921883,0.001067889610463475,0.00020027405642976422,0.0003356743000933175,2.5465416892003274e-05
9.999999999999998e-08,0.09625897432463267,3.76,0.0,0.5214559723971756,0.986606538737795,0.001801207910173886,0.0017027128666678103,0.02374800124721972,0.00548025030209729,0.015604644499397476,3.7246642466588054e-08,2.0432523919932555e-09,0.0020170612746679903,0.0029896452306234335,0.007568110769813866,0.00020153102285771758,0.00025674562433912826,1.6828340589327492e-05,0.005846504268908411,0.001073374359437947,0.0002035129697746789,0.0003433759078341241,2.613454541110116e-05
1.0105294525728874e-07,0.09625897432463267,3.76,0.0,0.520983370915023,0.9864016784673411,0.0018477515209282685,0.00172016874448964,0.02406700311328957,0.005487662279339741,0.015891142235514494,3.731381143243699e-08,2.0456259610858854e-09,0.002024992723477951,0.003000541485292858,0.0077111600067262765,0.000202284480626375,0.00025917398594159705,1.713853177214882e-05,0.005943027480201506,0.0010839744107264486,0.00020991719443940176,0.00035872445639339296,2.7476167042025393e-05
1.0264573166080419e-07,0.09626703203391888,3.76,0.0,0.5202663084259662,0.9860910031221142,0.001918988379231046,0.0017459520914796473,0.0245511021422615,0.005498222741180068,0.016325797488228384,3.7409569170799344e-08,2.048962559589017e-09,0.0020366995104849988,0.0030163156568062763,0.007928564555939443,0.00020337444939982517,0.0002628190046232278,1.7608942273260657e-05,0.006089247234659607,0.0010997650336202825,0.0002198233918284675,0.0003827696232643556,2.9599257002245215e-05
1.0423851806431963e-07,0.09627509902849579,3.76,0.0,0.5195467699523683,0.9857794229568486,0.001991195434944504,0.0017709846979555982,0.025037014801902253,0.005508027263053039,0.016761843381555442,3.74985407460815e-08,2.052004750874097e-09,0.0020480681421038253,0.003031262037146214,0.008147135784800823,0.00020440628330401026,0.00026642961767818463,1.8080620123240494e-05,0.006235690934356023,0.0011152647373153597,0.0002299933306393372,0.0004078206648598669,3.1838106465536185e-05
1.0583130446783507e-07,0.09628317422778479,3.76,0.0,0.5188248926102518,0.9854669804423556,0.002064339155935574,0.0017952660236649817,0.025524688128556853,0.005517106910289289,0.01719912661433626,3.758100391216651e-08,2.0547647873957766e-09,0.002059111933684991,0.0030454085989048557,0.008366813759495202,0.0002053819776862622,0.00027000555317601587,1.8553390196568294e-05,0.006382328095548752,0.0011304770224352418,0.00024042759588050963,0.00043388744228986813,3.419612030483309e-05
1.0742409087135051e-07,0.0962912565869099,3.76,0.0,0.5181008097502794,0.9851537163452098,0.0021383861035993274,0.0018187969710094776,0.026014070282586878,0.005525491482701976,0.017637498694278702,3.7657225368642245e-08,2.0572544243251814e-09,0.0020698435942791806,0.003058782657194707,0.008587540542992027,0.00020630348099273625,0.000273546567430726,1.9027083026012957e-05,0.006529129652052981,0.0011454056028251246,0.00025112667868074887,0.0004609788232190854,3.667668558516909e-05
1.0901687727486596e-07,0.09629934509589354,3.76,0.0,0.5173746510016618,0.9848396698001964,0.0022133029924082397,0.0018415798041487542,0.026505110514106537,0.005533209567053256,0.018076815886535934,3.7727461193141904e-08,2.0594849398536454e-09,0.0020802752544419453,0.003071410860045487,0.00880926014981152,0.00020717269396769094,0.00027705244380268895,1.9501534739897627e-05,0.006676067892154325,0.0011600543785452724,0.00026209097940702405,0.0004891026944063144,3.92831687077262e-05
1.106096636783814e-07,0.09630743877884054,3.76,0.0,0.516646542319182,0.9845248783796205,0.002289056745787732,0.0018636180686872849,0.02699775913037604,0.005540288587298158,0.018516939156184027,3.779195725774727e-08,2.0614671545915975e-09,0.0020904184932043473,0.00308331918193731,0.009031918499925025,0.0002079914690978085,0.0002805229915311415,1.9976586992184585e-05,0.006823116398035627,0.0011744274109574736,0.00027332081074232583,0.0005182659769639183,4.2018912686753935e-05
1.1220245008189684e-07,0.09631553669311362,3.76,0.0,0.5159166060330029,0.984209378159606,0.002365614548361686,0.0018849165121951272,0.027491967464897873,0.005546754852701794,0.0189577341051515,3.7850949629907075e-08,2.0632114502012956e-09,0.002100284364155139,0.003094532920134758,0.009255463372029692,0.00020876161027501137,0.00028395804459773605,2.04520868860474e-05,0.006970249987667422,0.001188528899776864,0.0002848164007198098,0.000548474644115869,4.488723455963903e-05
1.1379523648541228e-07,0.0963236379285047,3.76,0.0,0.5151849609009603,0.9838932037835026,0.0024429438946223974,0.001905481005794319,0.027987687848233914,0.005552633603921586,0.019399070904125217,3.7904664958340706e-08,2.064727787336821e-09,0.0021098834205967357,0.003105076693516423,0.009479844356411821,0.00020948487265362687,0.00028735746062151724,2.0927886891561457e-05,0.007117444659104691,0.0012023631619661715,0.00029657789571007996,0.0005797337412331464,4.789142292987747e-05
1.1538802288892773e-07,0.09633174160640405,3.76,0.0,0.5144517221630629,0.9835763885225215,0.0025210126340891384,0.0019253184670237774,0.028484873580537536,0.005557949057142098,0.01984082421993114,3.795332084442512e-08,2.0660257227774224e-09,0.002119225739750571,0.003114974443621453,0.009705012807590058,0.00021016296267992643,0.0002907211197855745,2.140384475811176e-05,0.00726467753712718,0.0012159346123545645,0.0003086053633587462,0.0006120474079272294,5.1034735642214394e-05
1.1698080929244317e-07,0.09633984687897011,3.76,0.0,0.5137170015979461,0.983258964333708,0.0025997890130282607,0.001944436784177247,0.028983478905775416,0.005562724446346383,0.02028287313886478,3.799712619952106e-08,2.0671144258506077e-09,0.0021283209459983326,0.0031242494376589906,0.009930921796908913,0.00021079753827401218,0.00029404892379553295,2.187982342208707e-05,0.007411926822156609,0.001229247745868524,0.0003208987954717116,0.000645418901985606,5.43203975887731e-05
1.1857359569595861e-07,0.09634795292830296,3.76,0.0,0.5129809075810452,0.9829409619153736,0.002679241712815744,0.001962844742290752,0.02948345898759718,0.00556698206380407,0.02072510108642326,3.80362815886826e-08,2.0680026942723412e-09,0.002137178233154764,0.0031329242732487787,0.010157526065234138,0.0002113902091458128,0.00029734079486995436,2.235569091040078e-05,0.00755917174138117,0.0012423071212674694,0.00033345811084592984,0.0006798506249375863,5.7751598644590195e-05
1.2016638209947407e-07,0.0963560589656222,3.76,0.0,0.5122435451442673,0.9826224107600832,0.002759339885030143,0.001980551950938179,0.029984769886797255,0.00557074329885299,0.02116739574386843,3.807097956123024e-08,2.0686989692836395e-09,0.0021458063857757352,0.0031410208846820884,0.010384781975884078,0.00021194253722861553,0.00030059667476263854,2.283132024035057e-05,0.007706392502015601,0.0012551173462820961,0.0003462831580436629,0.0007153441490441033,6.133149173060822e-05
1.2175916850298952e-07,0.09636416423045256,3.76,0.0,0.5115050160369634,0.9823033392053118,0.0028400531833702347,0.0019975687739760555,0.03048736854030179,0.005574028675047742,0.021609648962028903,3.810140496863428e-08,2.0692113501194074e-09,0.0021542137995120034,0.003148560550511432,0.010612647467914935,0.00021245603721510784,0.0003038165238167363,2.3306589316301992e-05,0.007853570246623627,0.0012676830640586214,0.0003593737181085334,0.0007519002455115337,6.506319100184829e-05
1.2335195490650498e-07,0.09637226798981771,3.76,0.0,0.5107654187880097,0.981983774481867,0.002921351792497106,0.002013906261361608,0.030991212741604744,0.0055768578857454485,0.022051756672727303,3.8127735270123956e-08,2.0695476079820235e-09,0.0021624085005245344,0.0031555639022951966,0.010841082009863421,0.0002129321771823187,0.0003070003200505183,2.378138082365491e-05,0.008000687010428921,0.001280008940817303,0.00037272950722192123,0.0007895189137367026,6.89497701581943e-05
1.2494474131002044e-07,0.09638036953744394,3.76,0.0,0.5100248487688278,0.9816637427601763,0.003003206453905113,0.002029576083151711,0.03149626112257032,0.0055792498281958215,0.022493618798199357,3.8150140826471976e-08,2.069715199419077e-09,0.0021703981639815237,0.003162050934339506,0.011070046554037023,0.00021337237929313662,0.00031014805827457614,2.425558212052686e-05,0.008147725680540709,0.0012920996546387123,0.00038635017929849205,0.0008281994113980534,7.299426087496334e-05
1.265375277135359e-07,0.09638846819297565,3.76,0.0,0.5092833982571764,0.9813432691945326,0.0030855884889300516,0.0020445904657744735,0.03200247313651429,0.005581222636199792,0.022935139158851255,3.8168785182382846e-08,2.0697212790697325e-09,0.0021781901316606403,0.0031680410142942927,0.011299503491430322,0.00021377802056325623,0.00031325974924017314,2.4729085127563435e-05,0.008294669957020584,0.0013039598852961848,0.00040023532851987204,0.0008679402852163491,7.719965135021441e-05
1.2813031411705135e-07,0.09639656330120197,3.76,0.0,0.5085411565015644,0.98102237796539,0.003168469819006109,0.0020589621306499415,0.032509809042473733,0.005582793711398194,0.023376225379682695,3.8183825337863873e-08,2.0695727119782754e-09,0.002185791428682726,0.0031735528944741857,0.011529416607334848,0.00021415043368348263,0.0003163354188184079,2.5201786216262065e-05,0.00844150431571792,0.00131559430505769,0.0004143844918056921,0.0009087394022170977,8.156888496555586e-05
1.297231005205668e-07,0.09640465423129757,3.76,0.0,0.5077982097861459,0.9807010923197937,0.0032518229832856718,0.0020727042352217495,0.03301822989057271,0.005583979753249245,0.02381678879568419,3.819541200898859e-08,2.0692760854212892e-09,0.0021932087794051887,0.003178604723787247,0.01175975103770017,0.00021449090788831755,0.00031937510720980136,2.5673586096172727e-05,0.00858821397280241,0.0013270075703849882,0.0004287971512214291,0.0009505939813360923,8.610485905705122e-05
1.3131588692408226e-07,0.09641274037607683,3.76,0.0,0.507054641495956,0.9803794346100315,0.0033356211537379655,0.0020858303164476015,0.03352769750839103,0.00558479678775106,0.024256744356498695,3.8203689878460794e-08,2.068837720141615e-09,0.00220044862250489,0.003183214060165981,0.011990473226295068,0.00021480068986265663,0.00032237886818386736,2.6144389701316958e-05,0.008734784850923537,0.0013382043144624046,0.00044347273632265507,0.0009935006252189118,9.081042379268936e-05
1.3450145973111315e-07,0.09642889599482177,3.76,0.0,0.5055659596289399,0.9797350881493962,0.0035044484332600856,0.002110290138643593,0.03454962417769601,0.005585384732498968,0.025134509208484885,3.8210869187408976e-08,2.067559787290325e-09,0.0022144201953722587,0.003191172609127607,0.012452952943421271,0.00021533295682070754,0.0003282788865178683,2.7082648260308968e-05,0.009027457304796701,0.0013599666174615404,0.00047361015271177244,0.0010824536276186239,0.00010074148426511124
1.3736847525744094e-07,0.0964434140531046,3.76,0.0,0.5042247996395715,0.9791541110647701,0.003657659122357406,0.0021303388978064033,0.0354725706733721,0.005584799809578416,0.025921636102744377,3.820735069292609e-08,2.0659832277085997e-09,0.0022264467678969886,0.00319698647896205,0.012870199497665295,0.00021571869884498527,0.00033346682328247706,2.7922802460838353e-05,0.009290260021349339,0.0013788579691820918,0.0005016263146928449,0.001166063815012123,0.00011028703200070117
1.4023549078376873e-07,0.09645790816822926,3.76,0.0,0.5028827969698094,0.978572238957291,0.0038119244302107923,0.0021486141732096533,0.03639834931775733,0.0055832405481099625,0.02670562591799924,3.819511048438953e-08,2.064034653120876e-09,0.0022379867271045753,0.0032016141078776233,0.013288235952473842,0.00021602254300455545,0.0003385397374114818,2.8758431290649385e-05,0.009552423195620233,0.0013971181463387293,0.0005304833185804806,0.0012530050406814874,0.00012042412602735757
1.4310250631009653e-07,0.0964723755624497,3.76,0.0,0.5015403417174187,0.9779895743420396,0.003967111947431421,0.0021652021046731393,0.03732676409339374,0.005580779431657076,0.027486100725482746,3.817480379617882e-08,2.061742618467154e-09,0.0022490690121685546,0.0032051382733079654,0.013706908571722009,0.00021625034919992088,0.00034349834340961907,2.958911807697372e-05,0.009813886350840307,0.0014147725954974284,0.0005601762245548358,0.0013432393576382038,0.00013116757080873414
1.4596952183642432e-07,0.09648681364931741,3.76,0.0,0.5001977987446437,0.9774062128893813,0.00412309636708125,0.002180189180345707,0.03825762630675533,0.00557748378512336,0.028262712953848353,3.814703936184111e-08,2.059133635048604e-09,0.002259720519669212,0.0032076366248922823,0.01412607424247334,0.0002164076093007033,0.0003483434473827371,3.041448148167251e-05,0.010074594219473102,0.0014318461475668239,0.0005906997065171614,0.001436724814920722,0.000142531618974501
1.4883653736275212e-07,0.09650122002717276,3.76,0.0,0.49885550887857816,0.97682224391517,0.00427975944300161,0.0021936615891262716,0.03919075442851286,0.005573416146003657,0.02903514365787349,3.8112382714385986e-08,2.056232317526361e-09,0.002269966277970653,0.00320918194183645,0.0145455998219589,0.00021649946593270002,0.00035307593725697305,3.123417345050573e-05,0.010334496325068556,0.0014483629714567613,0.0006220480857674006,0.001533415994072618,0.00015452996493312828
1.517035528890799e-07,0.09651559246463283,3.76,0.0,0.49751379008996416,0.9762377508330752,0.004436989902038855,0.002205704652671028,0.04012597394122827,0.005568634608122422,0.029803100831795968,3.807135925027093e-08,2.0530615199245285e-09,0.0022798296044984406,0.0032098423863103753,0.014965361517435487,0.00021653073095718764,0.0003576967738099158,3.204787721738059e-05,0.01059354659907761,0.0014643465396550553,0.0006542153626364716,0.0016332645184609202,0.0001671757408292165
1.545705684154077e-07,0.09652992889242915,3.76,0.0,0.4961729386474857,0.975652811572741,0.004594683317360832,0.0022164023318475444,0.04106311719087055,0.0055631931403671555,0.03056631777311172,3.8024457078166775e-08,2.0496424619364126e-09,0.0022893322477885647,0.00320968175152188,0.015385244297645364,0.00021650590353915813,0.0003622069824513597,3.2855305369989505e-05,0.010851703029105328,0.0014798196038175017,0.0006871952461863028,0.0017362195331303968,0.0001804815145522068
1.574375839417355e-07,0.09654422739256495,3.76,0.0,0.494833230244331,0.975067498965423,0.0047527419470575,0.0022258368051836877,0.042002023240585155,0.005557141881521966,0.03132455150199383,3.7972129660445256e-08,2.0459948459640727e-09,0.002298494515301303,0.0032087597033165485,0.015805141335934796,0.00021642918772051502,0.00036660764572952185,3.3656197982527024e-05,0.011108927337011713,0.0014948041792692806,0.0007209811819953314,0.0018422281534730643,0.00019445928967441788
1.603045994680633e-07,0.09655848618948848,3.76,0.0,0.4934949210941266,0.9744818811005562,0.004911074544751992,0.0022340881135843042,0.04294253772435178,0.005550527413566213,0.03207758124092484,3.791479826665737e-08,2.04213696544328e-09,0.0023073353887858843,0.0032071320140137647,0.016224953483870968,0.00021630450940502379,0.0003708998965019974,3.445032082100277e-05,0.011365184683592674,0.0015093215366337336,0.000755566378132666,0.0019512358814996603,0.00020912050706576273
1.6317161499439109e-07,0.09657270364110865,3.76,0.0,0.49215824899374433,0.9738960216557856,0.0050695961475907035,0.0022412338665063047,0.043884512698900334,0.005543393015186944,0.03282520695810972,3.7852854253100963e-08,2.038085805409806e-09,0.00231587262855246,0.003204850787605233,0.01664458877443726,0.00021613553269275802,0.00037508491172477643,3.5237463625290735e-05,0.011620443397426685,0.0015233921992830347,0.0007909438293980396,0.002063186988986337,0.00022447604799460952
1.6603863052071888e-07,0.09658687823061828,3.76,0.0,0.4908234343512352,0.9733099802027043,0.005228227846433251,0.002247349004553039,0.04482780649267438,0.005535778897056911,0.03356724797677395,3.7786661181567244e-08,2.033857136076816e-09,0.00232412286783844,0.0032019646758713427,0.017063961953638025,0.00021592567553308127,0.0003791639068128863,3.6017438470101425e-05,0.011874674725732297,0.0015370359455868508,0.0008271063399132703,0.002178024867484839,0.00024053623853021274
1.6890564604704668e-07,0.09660100855862389,3.76,0.0,0.48949068117756206,0.9727238124900142,0.005386896542148969,0.002252505613899128,0.04577228355121472,0.005527722420080253,0.03430354165146619,3.771655678752477e-08,2.0294655994253285e-09,0.00233210169819792,0.003198519085234484,0.017482994039447093,0.00021567812468504621,0.0003831381305334531,3.679007820597985e-05,0.012127852605569188,0.0015502718152296715,0.0008640465441395047,0.002295692345668453,0.00025731085509803715
1.7177266157337447e-07,0.09661509333580084,3.76,0.0,0.4881601780411211,0.9721375707058099,0.005545534691696394,0.00225677278776424,0.04671781427866572,0.005519258297802588,0.03503394211175034,3.764285480783859e-08,2.0249247894912294e-09,0.0023398237468132735,0.003194556374241358,0.017901611906961875,0.0002153958499798917,0.0003870088603908249,3.755523498074449e-05,0.012379953453738492,0.0015631181189140924,0.0009017569263992968,0.002416131974898318,0.00027480913104357713
1.7463967709970226e-07,0.09662913137593865,3.76,0.0,0.4868320989842624,0.9715513037206474,0.00570408004742716,0.0022602165301522053,0.04766427487532928,0.005510418784169333,0.03575831907319318,3.7565846677962356e-08,2.020247327148097e-09,0.002347302746593741,0.003190116041599528,0.018319747898606308,0.000215081617882624,0.00039077739846360665,3.831277884117723e-05,0.01263095597377831,0.001575592450797357,0.0009402298389838698,0.0025392862841364153,0.00029303976406810955
1.7750669262603006e-07,0.09664312158941568,3.76,0.0,0.4855066044013121,0.970965057312993,0.005862475392761169,0.002262899697128433,0.04861154717137396,0.005501233847770401,0.03647655671500767,3.748580310842538e-08,2.015444929300701e-09,0.0023545515998669954,0.003185234904780262,0.01873733945818275,0.00021473800435574825,0.00039444506765416037,3.906259641404337e-05,0.01288084097852745,0.0015877117030742096,0.0009794575189274234,0.0026650980055654932,0.00031201092440711026
1.8037370815235785e-07,0.09665706297705566,3.76,0.0,0.48418384187791946,0.970378874378457,0.006020668276937343,0.002264881971173716,0.049559518456988166,0.005491731333588579,0.037188552623192664,3.740297554942602e-08,2.0105284729695644e-09,0.002361582436362163,0.0031799472693166005,0.019154328787578886,0.00021436740703669675,0.0003980132083139299,3.9804589664944464e-05,0.013129591226906812,0.0015994920822333045,0.0010194321035277968,0.002793510272457871,0.0003317302636357965
1.8324072367868565e-07,0.09667095462435916,3.76,0.0,0.4828639469918252,0.9697927951240549,0.006178610751119572,0.0022662198644326204,0.05050808130943589,0.0054819371131573195,0.03789421679755074,3.7317597551373534e-08,2.005508055150092e-09,0.0023684066660852785,0.0031742850890164077,0.019570662524958458,0.00021397205674714235,0.000401483175210724,4.053867473303579e-05,0.013377191273729126,0.0016109491266137622,0.0010601456446898195,0.0029244667909867784,0.0003522049239995151
1.8610773920501344e-07,0.09668479569608451,3.76,0.0,0.4815470440753697,0.969206857248617,0.006336259107792625,0.0022669667469428618,0.05145713341759507,0.005471875223957693,0.03859347072064214,3.7229886028739954e-08,2.0003930482288327e-09,0.0023750350276186168,0.0031682781173531724,0.019986291443299664,0.0002135540283553376,0.00040485633480638074,4.126478083924798e-05,0.013623627331461118,0.0016220977249502629,0.0011015901221648062,0.003057911987761138,0.0003734415481779006
1.8897475473134123e-07,0.09669858543116272,3.76,0.0,0.48023324694023195,0.9686210961104053,0.006493573625109454,0.002267172896172353,0.05240657740463243,0.005461567998836905,0.03928624648649684,3.714004243410332e-08,1.995192151145181e-09,0.0023814776323277365,0.0031619540503150623,0.020401170168175976,0.00021311525101362524,0.0004081340628150309,4.198284926534588e-05,0.013868887142936279,0.001632952135631154,0.0011437574557574253,0.0031937911349075375,0.0003954462894004151
1.9184177025766903e-07,0.09671232313792698,3.76,0.0,0.47892265956505375,0.9680355448829175,0.0066505183175967235,0.0022668855644493373,0.05335632064950454,0.005451036186184033,0.03997248598672688,3.704825384874119e-08,1.9899134373060157e-09,0.002387744004914242,0.0031553386610101808,0.020815256913704606,0.00021265751779433,0.0004113177420140517,4.269283240096623e-05,0.014112959864088266,0.001643526006428419,0.0011866395165686982,0.003332050454528151,0.0004182248218389129
1.9470878578399682e-07,0.09672600818964013,3.76,0.0,0.4776153767467546,0.96745023469978,0.006807060694368962,0.002266149061153908,0.05430627510799041,0.005440299061543101,0.04065214015153183,3.6954693995885767e-08,1.9845643990408772e-09,0.0023938431207023883,0.003148455926348907,0.021228513235621808,0.00021218249474878092,0.0004144087602819048,4.3394692855630106e-05,0.014355835955856523,0.0016538323944983054,0.0012302281373409733,0.0034726372043451747,0.0004417823512110232
1.9757580131032462e-07,0.09673964002030319,3.76,0.0,0.47631148471647333,0.9668651947895494,0.0069631715257564815,0.0022650048468344014,0.0552563571339611,0.005429374531286197,0.04132516824298484,3.685952418225494e-08,1.9791519884564215e-09,0.002399783439998508,0.0031413281461430964,0.021640903800484616,0.000211691729415428,0.00041740850883927115,4.4088402632599315e-05,0.014597507084498997,0.0016638837864902313,0.0012745151219673934,0.003615499746301815,0.00046612362553616945
2.004428168366524e-07,0.09675321812072847,3.76,0.0,0.47501106172118335,0.9662804526011675,0.007118824619035794,0.0022634916366972664,0.056206487301577554,0.005418279228918937,0.04199153719792753,3.676289417282592e-08,1.9736826557932688e-09,0.0024055729398204874,0.0031339760549700287,0.022052396170042458,0.00021118665880339636,0.0004203183806719575,4.4773942361368646e-05,0.014837966029618888,0.0016736921186320856,0.0013194922542250176,0.003760587599830239,0.0004912529459933444
2.033098323629802e-07,0.09676674203486153,3.76,0.0,0.47371417857210135,0.9656960339207564,0.007273996603768257,0.0022616455111873182,0.05715659022907842,0.0054070286045491325,0.04265122101778622,3.666494300365027e-08,1.968162385176741e-09,0.002411219143260782,0.003126418927147821,0.022462960599866407,0.00021066861687755485,0.0004231397691159488,4.545130058557781e-05,0.015077206599271935,0.0016832687966819634,0.0013651513057875249,0.0039078514814208124,0.0005171741778360886
2.06176847889308e-07,0.09678021135633823,3.76,0.0,0.47242089916108,0.9651119629803886,0.007428666727094635,0.0022595000316286535,0.058106594404776744,0.005395637008012616,0.04330420020263723,3.656579973725367e-08,1.9625967272507523e-09,0.0024167291467174835,0.0031186746751645134,0.02287256985136707,0.00021013884157070729,0.00042587406658673447,4.6120473103159085e-05,0.015315223551572719,0.0016926247156541306,0.0014114840435702684,0.004057243332039713,0.000543890761325698
2.090438634156358e-07,0.09679362572526116,3.76,0.0,0.4711312809462186,0.9645282625594211,0.00758281665919268,0.002257086359139313,0.05905643201583436,0.005384117766114621,0.04395046122688462,3.6465584164578406e-08,1.956990829846101e-09,0.0024221096452009968,0.003110759941898182,0.023281199016373638,0.0002095984813480372,0.00042852266343673304,4.678146235558151e-05,0.01555201252226812,0.0017017702792436057,0.0014584822364573445,0.004208716333847322,0.0005714057226487564
2.119108789419636e-07,0.09680698482518355,3.76,0.0,0.4698453754079654,0.9639449540789249,0.007736430308979618,0.0022544333752638904,0.060006038780327564,0.005372483254410496,0.044589996053970085,3.636440745729303e-08,1.951349466810182e-09,0.0024273669558989037,0.0031026901869598243,0.023688825353488947,0.00020904860134839963,0.00043108694692626853,4.743427686311617e-05,0.01578756995779355,0.0017107154188892514,0.001506137661457226,0.0043622249175708245,0.0005997216847897479
2.1477789446829138e-07,0.0968202883802869,3.76,0.0,0.4685632284770052,0.963362057689713,0.007889493650033632,0.0022515678029843772,0.06095535378305949,0.005360744963917307,0.04522280168760684,3.626237277417716e-08,1.945677064102998e-09,0.0024325070401593077,0.0030944797674828475,0.02409542813547656,0.000208490189126358,0.00043356830029507484,4.807893070313838e-05,0.016021893053370803,0.0017194696124284631,0.0015544421093304844,0.004517724761782733,0.0006288408783337269
2.1764490999461918e-07,0.09683353615274101,3.76,0.0,0.46728488093523407,0.9627795923544163,0.008041994556618432,0.0022485143269678045,0.06190431931551647,0.005348913563118937,0.04584887975711676,3.615957582469777e-08,1.9399777242575953e-09,0.002437535524034055,0.003086142013672643,0.024500988506977173,0.00020792416001801827,0.0004359681019227053,4.8715443028593266e-05,0.016254979695745228,0.0017280419023069722,0.001603387389730201,0.0046751727852350185,0.0006587651521777253
