Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180)
1.2656709934849753e-07,0.3953448402263561,3.76,0.0,0.962335198324206,0.9922473281465584,0.000190556249988816,0.0004177554696617484,0.0015850147166465588,0.0002985312504565788,0.0020914209714913007,0.00013377012485704266,3.4394491543195613e-07,2.2002344786454135e-07,0.0027162017368191314,1.3337098644126643e-11,9.570299693839793e-12,0.00016176275710666537,0.014961586081778753,1.0711608393125735e-06,1.3159187246731787e-05,7.592492526605913e-09,5.6703060504769925e-09,8.935990919318905e-06,3.384043477766567e-05,5.727411297969956e-05,1.0641594510905331e-08,2.184067104843137e-05,1.0719121690769557e-07,1.2488673946869357e-10,1.7503656060239969e-10,4.416040940919577e-12,1.3253423911345936e-11,4.467881980103597e-08,3.7138084130242234e-09,4.662458748731944e-10,7.920574746847255e-11,6.39669974380863e-10,0.004944865060809635,7.628458227083372e-09,7.839099407582704e-10,1.2039092450993499e-09,0.0013846848902138481,6.183566321799695e-11,1.2144544769864611e-06,3.1864672035438225e-07,1.3315693923603195e-07,8.811768626934214e-13,0.0030414512054195643,6.08629668849105e-09,7.959363567426442e-22,5.43602980681325e-12,3.5144421001729833e-09,4.213352961305194e-14,1.4149062978076357e-12,2.2372961025404873e-13,1.330484331675998e-12,2.2795404443212673e-14,1.1248263441432308e-09,4.747408671388221e-11,5.369876841906973e-08,6.453578792648156e-14,2.9696346432028124e-15,1.2389222330987852e-14,1.0994278828578101e-20,0.008229485154125226,6.34939080790627e-06,3.475141799301932e-08
1.2871264953564092e-07,0.39536588928273203,3.76,0.0,0.9619354701817409,0.9921061460086422,0.0002012683412250491,0.00043232353853443946,0.0016115780177307828,0.00030779621700190515,0.0021700704365619533,0.00013594753830046852,3.555634591658682e-07,2.400343245282046e-07,0.0028166433832744146,1.4910879118144372e-11,1.0745807076349258e-11,0.00016426508381354638,0.015266730813751966,1.1051819941766923e-06,1.4109032312415693e-05,8.055464357765098e-09,6.326683278927492e-09,9.69212496946438e-06,3.5819850374732426e-05,6.0105200847498255e-05,1.1602865746275149e-08,2.3368163943404124e-05,1.1452401168345144e-07,1.3642454535471602e-10,1.967268389924525e-10,4.799903578303172e-12,1.4414668569959284e-11,4.734863131560738e-08,4.0055725275349275e-09,5.252038198183157e-10,8.775589716680361e-11,7.061135783178146e-10,0.00513148968889326,7.745857178644474e-09,7.917561695969804e-10,1.2159729422947092e-09,0.0014049675729101777,6.544949602549899e-11,1.2617336608300534e-06,3.4990953064272884e-07,1.381714072731505e-07,9.363053167196634e-13,0.0030410189320891835,6.5439091724563635e-09,8.944557376767078e-22,5.830042432459264e-12,3.7574317779060626e-09,4.747072019534428e-14,1.5834230339386553e-12,2.444857989962506e-13,1.4360939938738722e-12,2.5472322544981956e-14,1.1898758682607651e-09,5.299966021934798e-11,5.794984703173041e-08,7.057929755286643e-14,3.2311355960573977e-15,1.3977226438714763e-14,1.2408229146664258e-20,0.008311701806021702,6.733454026117968e-06,3.748982379074664e-08
1.308581997227843e-07,0.3953870302183151,3.76,0.0,0.9615326458456048,0.9919634644831292,0.00021235047572289758,0.000447032653125254,0.0016378651540490193,0.00031711127087120374,0.0022499576134813438,0.00013811720431999576,3.67353064875176e-07,2.6159708168172786e-07,0.002918597866370639,1.6638018501075736e-11,1.2039047291753847e-11,0.00016672500303089877,0.015573321460396578,1.139686558953982e-06,1.5104367153161548e-05,8.535405599057489e-09,7.043187517982796e-09,1.0499919649529688e-05,3.787544218470181e-05,6.301760147606811e-05,1.2653484716851992e-08,2.4969597817375492e-05,1.2221182504340013e-07,1.4884691576449626e-10,2.2087814609713897e-10,5.208490586234448e-12,1.565136937014641e-11,5.012540940016545e-08,4.314356012694127e-09,5.90496493611174e-10,9.704059636494892e-11,7.780169430602016e-10,0.005321050045268619,7.861536127747619e-09,7.994593083855595e-10,1.2278281980563352e-09,0.001424902835912172,6.92869680939493e-11,1.309781141083728e-06,3.8353728526164303e-07,1.4326326082229267e-07,9.94041769138964e-13,0.003040582057460209,7.024467003347263e-09,1.004138102592846e-21,6.243986782367664e-12,4.0119166971907736e-09,5.338231798039091e-14,1.767855282359285e-12,2.66732428872001e-13,1.5479338375102463e-12,2.8405003351253624e-14,1.2590011184299354e-09,5.90483441632478e-11,6.245150236043911e-08,7.707973868338987e-14,3.5096926752560394e-15,1.5737747178758818e-14,1.3976614782028124e-20,0.00839247740877172,7.141473322490648e-06,4.0379324231411305e-08
1.330037499099277e-07,0.39540826138678237,3.76,0.0,0.9611267636115884,0.991819307204445,0.00022380620219530057,0.00046187547173092916,0.001663876788916428,0.00032647251431515114,0.002331065681166702,0.00014027892996429394,3.793119131197877e-07,2.8480858653242344e-07,0.0030220425082021795,1.852989498063814e-11,1.3459084087874165e-11,0.00016914257215045223,0.01588133635807715,1.1746728128426515e-06,1.614609579394992e-05,9.032449114954033e-09,7.82380999596521e-09,1.1361792366304843e-05,4.000852909775806e-05,6.60116710814916e-05,1.3800851492798663e-08,2.664684289047767e-05,1.3026444241070901e-07,1.6220985783731936e-10,2.477355815710212e-10,5.642812774647622e-12,1.6966637613713144e-11,5.3011404755512765e-08,4.640782866865138e-09,6.626662142095855e-10,1.071055614796276e-10,8.557012465424298e-10,0.005513500473953657,7.975498351430569e-09,8.070211578782839e-10,1.2394778337905992e-09,0.0014444917826809127,7.335999292446966e-11,1.3585844257430446e-06,4.1965390101067637e-07,1.4843119319284073e-07,1.054458860550448e-12,0.0030401406540389855,7.528443614726873e-09,1.1260931559437733e-21,6.678404783733364e-12,4.27816734433033e-09,5.991754535162264e-14,1.969296179192481e-12,2.9054257907869756e-13,1.6662404841170418e-12,3.161183806263764e-14,1.3324311935172423e-09,6.565741428134575e-11,6.721329134017786e-08,8.40632477125583e-14,3.8060086460958855e-15,1.768631182140212e-14,1.5713445608718793e-20,0.008471830635507605,7.574575443425844e-06,4.3424343910706484e-08
1.3514930009707108e-07,0.3954295811490482,3.76,0.0,0.9607178619396097,0.9916736975336732,0.00023563888654428518,0.00047684467671236413,0.0016896138264731566,0.0003358761538409317,0.0024133778533994626,0.00014243252613391387,3.914381471509806e-07,3.097699612815586e-07,0.0031269546805908,2.0598422192633452e-11,1.501545866418932e-11,0.00017151788207231956,0.016190753958092347,1.2101389817984902e-06,1.7235093946546106e-05,9.54671674052448e-09,8.672694676804724e-09,1.2280203931507973e-05,4.222041576816874e-05,6.908773442455268e-05,1.5052806813740807e-08,2.8401759780366878e-05,1.386917085457424e-07,1.7657241629468983e-10,2.7756403901368413e-10,6.103896401623651e-12,1.8363631843300056e-11,5.600887388628392e-08,4.985483218084062e-09,7.422881025502379e-10,1.1799811858925554e-10,9.394979582112942e-10,0.005708795112356769,8.08774831565644e-09,8.144435020639232e-10,1.2509246347920854e-09,0.0014637357476991995,7.76808221602119e-11,1.4081309542953923e-06,4.583865880438553e-07,1.5367389263638534e-07,1.117629091240969e-12,0.003039694793493123,8.056294451310714e-09,1.2615199258257551e-21,7.1338367267573924e-12,4.556451558273871e-09,6.712859734645671e-14,2.1888825801888355e-12,3.1599088850078954e-13,1.7912536527824932e-12,3.5112049443415274e-14,1.410402367927483e-09,7.28658189210793e-11,7.224490124352322e-08,9.155695563312861e-14,4.12079653743322e-15,1.9839581479009563e-14,1.7633766425808073e-20,0.008549779937654076,8.033908613171179e-06,4.6629278178837934e-08
1.3729485028421447e-07,0.3954509878743053,3.76,0.0,0.9603059794186253,0.9915266585592336,0.00024785171245537594,0.000491932981345544,0.0017150773901887819,0.00034531849982975604,0.0024968773927126742,0.00014457780759856553,4.037298738994127e-07,3.3658666359148707e-07,0.0032333118202010863,2.285605475320785e-11,1.6718201924984813e-11,0.00017385105468898957,0.016501552843126915,1.2460832340866453e-06,1.837220822862192e-05,1.0078319424199829e-08,9.594138117710566e-09,1.3257656459451358e-05,4.4512392378783866e-05,7.224608554981456e-05,1.641764367880237e-08,3.0236198473860973e-05,1.4750352895554748e-07,1.9199682334799066e-10,3.1064932340874175e-10,6.592782973570867e-12,1.9845557125281663e-11,5.912007863007315e-08,5.349092874040866e-09,8.299710513038901e-10,1.2976719681082587e-10,1.0297487547780867e-09,0.00590688793126767,8.198291581173138e-09,8.217281081934928e-10,1.2621713508513835e-09,0.001482636278236551,8.226204091211033e-11,1.4584081098537844e-06,4.998658122013098e-07,1.5899004347936175e-07,1.1836247608901634e-12,0.0030392445466535458,8.608456308317375e-09,1.4117117668989095e-21,7.610820935751304e-12,4.847034370897998e-09,7.507072808173484e-14,2.4277950728995297e-12,3.431535046115912e-13,1.923215994177822e-12,3.8925699809432854e-14,1.4931580200288309e-09,8.071419545215001e-11,7.755614328206757e-08,9.958900520833914e-14,4.454779450452707e-15,2.2215418140032956e-14,1.975371926225881e-20,0.008626343548319447,8.520641788241573e-06,4.999848901578315e-08
1.3944040047135785e-07,0.39547247994098167,3.76,0.0,0.9598911547339122,0.9913782130977293,0.0002604476821579677,0.0005071331363479572,0.001740268802814026,0.0003547959659551033,0.0025815476231509436,0.00014671459301055867,4.1618516496909294e-07,3.6536856409749564e-07,0.003341091442466572,2.53157929316551e-11,1.857784660406625e-11,0.0001761422405348925,0.016813711742197167,1.2825036760612458e-06,1.955825545307297e-05,1.0627357376483367e-08,1.0592589086259096e-08,1.4296691204372953e-05,4.6885734419007375e-05,7.548698851592782e-05,1.790411839161329e-08,3.215199733815557e-05,1.5670987162061404e-07,2.0854865429902554e-10,3.472992954798303e-10,7.11052907486346e-12,2.1415664424823445e-11,6.234728565627011e-08,5.732252870530307e-09,9.263586673572737e-10,1.4246331916260223e-10,1.1268054206733226e-09,0.006107732772460365,8.307134715876888e-09,8.288767268163783e-10,1.2732206968478594e-09,0.0015011951173432268,8.71165626281429e-11,1.5094032305660744e-06,5.442252541573365e-07,1.6437832718840632e-07,1.252517909166712e-12,0.0030387899835170834,9.1853467209975e-09,1.5780614784567143e-21,8.10989345051455e-12,5.150177854843824e-09,8.380233463946686e-14,2.6872579166898176e-12,3.7210803046170676e-13,2.0623729192077553e-12,4.3073697761593395e-14,1.5809485504800319e-09,8.924488424394034e-11,8.315694598995274e-08,1.08188568032997e-13,4.8086903887786126e-15,2.483295503178565e-14,2.2090608886925402e-20,0.008701539485600616,9.0359638917772e-06,5.3536301048102396e-08
1.4158595065850124e-07,0.3954940557376144,3.76,0.0,0.9594734266365668,0.9912283836949491,0.000273429617343901,0.0005224379360916078,0.0017651895676935678,0.0003643050684211949,0.002667371941974062,0.00014884270491463472,4.288020576366322e-07,3.9623002085097765e-07,0.0034502711544078797,2.7991186453950582e-11,2.0605439261681134e-11,0.0001783916165906438,0.01712720954418997,1.3193983481696588e-06,2.079402198567596e-05,1.1193920223931963e-08,1.1672647939822112e-08,1.5399886342917704e-05,4.9341702475723066e-05,7.881067811655527e-05,1.9521461018286536e-08,3.415098217103069e-05,1.6632076902869388e-07,2.262969888237132e-10,3.8784504167053017e-10,7.658206227548553e-12,2.3077250074913856e-11,6.569276593626946e-08,6.1356090190163725e-09,1.032130185656522e-09,1.561385909530784e-10,1.2310297335750195e-09,0.006311283384055852,8.414285213233914e-09,8.358910918242286e-10,1.2840753533318158e-09,0.0015194141879909956,9.225762352026945e-11,1.5611036203438937e-06,5.916017655083925e-07,1.6983742337239966e-07,1.3243802576697344e-12,0.003038331173249561,9.787363404163172e-09,1.7620665314089653e-21,8.631587717936853e-12,5.4661409787745416e-09,9.338503819329917e-14,2.9685389113186794e-12,4.0293346992186427e-13,2.208972422601536e-12,4.757780365069675e-14,1.674031290723082e-09,9.850194018209534e-11,8.905734840157129e-08,1.1738586149882416e-13,5.1832721103418986e-15,2.7712670442098807e-14,2.4662971663682044e-20,0.00877538555580493,9.581083029676029e-06,5.724699770809348e-08
1.4373150084564463e-07,0.39551571366365235,3.76,0.0,0.9590528339150806,0.991077192627012,0.0002868001602367854,0.0005378402245131157,0.0017898413513588907,0.00037384242503974634,0.0027543338303710973,0.00015096196975440454,4.4157855585512424e-07,4.292899505882405e-07,0.0035608286664183006,3.0896337430028333e-11,2.281255215549486e-11,0.0001805993842318644,0.017442025310088934,1.3567652211780387e-06,2.2080263169176628e-05,1.177808716779266e-08,1.2839065770757553e-08,1.656985470719977e-05,5.188154203669648e-05,8.22173605914124e-05,2.1279385218044507e-08,3.623496528943653e-05,1.7634632050503572e-07,2.4531457791517614e-10,4.3264206838164976e-10,8.236900781546492e-12,2.4833655340675e-11,6.915879418670607e-08,6.559811453900231e-09,1.148001352142545e-09,1.708466857420647e-10,1.342793335409204e-09,0.006517493453781971,8.519751416347486e-09,8.427729205018446e-10,1.2947379670896972e-09,0.0015372955782843394,9.769877656480836e-11,1.6134965589525386e-06,6.421353219244463e-07,1.753660107249537e-07,1.3992831537433492e-12,0.003037868184189288,1.0414883741439542e-08,1.9653343995421503e-21,9.176434293769142e-12,5.795179469914573e-09,1.0388376216278388e-13,3.272949194971206e-12,4.357101713479615e-13,2.363264901770088e-12,5.2460633763224754e-14,1.7726704019217866e-09,1.0853114170391606e-10,9.526749303590511e-08,1.2721216568055578e-13,5.57927700128329e-15,3.0876465129803726e-14,2.7490647893934796e-20,0.008847899356591686,1.0157225690296868e-05,6.113481753582908e-08
1.45877051032788e-07,0.3955374521301867,3.76,0.0,0.9586294153688563,0.9909246619016447,0.0003005617748048601,0.0005533329007308954,0.001814225967324413,0.00038340475416179037,0.0028424168632480806,0.00015307221787559262,4.5451263126201204e-07,4.6467189672674864e-07,0.0036727418030872844,3.40459024005404e-11,2.5211294988590333e-11,0.00018276576731313083,0.01775813828397535,1.39460219261471e-06,2.341770281185358e-05,1.2379927146733108e-08,1.4096743321256177e-08,1.780924147382349e-05,5.450648330600585e-05,8.570721432701795e-05,2.3188097407957554e-08,3.8405744655825306e-05,1.8679669482797397e-07,2.656780164483264e-10,4.82071519028268e-10,8.847713835415845e-12,2.6688266079734978e-11,7.274764828734534e-08,7.00551418006784e-09,1.2747252736053523e-09,1.866428289249162e-10,1.462477589247927e-09,0.006726316640259089,8.62354244728534e-09,8.495239135844727e-10,1.3052111516927296e-09,0.001554841527670787,1.0345388509316037e-10,1.6665693115005012e-06,6.959689734871846e-07,1.809627679110905e-07,1.4772975154394355e-12,0.0030374010838509734,1.106826432383946e-08,2.1895879869234492e-21,9.744960554497026e-12,6.137545683727692e-09,1.1536680719943564e-13,3.601842972784403e-12,4.705197698318886e-13,2.525502971263456e-12,5.774566322143771e-14,1.877136764642848e-09,1.1937999733928617e-10,1.0179761870032842e-07,1.3769984016026929e-13,5.997466972111813e-15,3.434774345319695e-14,3.059485779063787e-20,0.008919098280036066,1.0765635929489392e-05,6.52039506243006e-08
1.480226012199314e-07,0.3955592695606172,3.76,0.0,0.9582032097835393,0.9907708132595785,0.0003147167481104021,0.0005689089243789707,0.0018383453610141328,0.0003929888734802316,0.002931604718149017,0.0001551732835262765,4.676022241903173e-07,5.025040939980283e-07,0.003785988513127836,3.7455093501472653e-11,2.781432653850667e-11,0.00018489101037818512,0.01807552790288676,1.4329070834278347e-06,2.4807032738568463e-05,1.2999499003165694e-08,1.545072967218009e-08,1.9120721814180282e-05,5.7217741031082306e-05,8.928039054683279e-05,2.5258305225152612e-08,4.066510304157624e-05,1.9768213311841427e-07,2.874679213139415e-10,5.365414124112768e-10,9.491761187674896e-12,2.8644512499004254e-11,7.646160867523723e-08,7.473374621283588e-09,1.413093232385232e-09,2.035837789958264e-10,1.5904734225548488e-09,0.0069377066024325605,8.725668141307264e-09,8.561457553210619e-10,1.3154974880353264e-09,0.0015720544140835173,1.095371159889656e-10,1.7203091373649908e-06,7.532487923384924e-07,1.8662637440146442e-07,1.5584937777152835e-12,0.0030369299389300312,1.174784053713916e-08,2.436671143408218e-21,1.033769041924004e-11,6.493488480588177e-09,1.2790592281742173e-13,3.9566171770539385e-12,5.074451281958847e-13,2.695941273171279e-12,6.345722759478735e-14,1.9877078595919774e-09,1.310977497507551e-10,1.0865805312701483e-07,1.4888234080829662e-13,6.438613376229203e-15,3.8151498344279115e-14,3.399828122944099e-20,0.00898899951561802,1.140757454266822e-05,6.945853520754435e-08
1.501681514070748e-07,0.39558116439125923,3.76,0.0,0.9577742559080495,0.9906156681760581,0.0003292671917889099,0.0005845613206665486,0.0018622015957498966,0.00040259169871768776,0.0030218811833666367,0.0001572650048543006,4.808452446826168e-07,5.429195296338973e-07,0.0039005468784695497,4.113967874754624e-11,3.063486617231154e-11,0.00018697537698809884,0.018394173805610894,1.4716776348537097e-06,2.6248912402289897e-05,1.3636851652729147e-08,1.6906220710638256e-08,2.0506998511264825e-05,6.0016514340965695e-05,9.293701399053854e-05,2.750122525187709e-08,4.301480722684495e-05,2.0901295199140328e-07,3.1076911505632556e-10,5.964879008354776e-10,1.0170173318679453e-11,3.070586900781812e-11,8.030295771672985e-08,7.964053169965684e-09,1.563935463956193e-09,2.2172780655071571e-10,1.7271811572508642e-09,0.0071516170272652845,8.82613898565668e-09,8.626401135429379e-10,1.3255995248595167e-09,0.0015889367419537235,1.1596293250855061e-10,1.7747032985875821e-06,8.141238177622715e-07,1.9235551125716358e-07,1.642941840620836e-12,0.0030364548153071973,1.2453926197432484e-08,2.7085542629216467e-21,1.0955144081589822e-11,6.863253109296483e-09,1.4157637548653764e-13,4.338711060445944e-12,5.465702768836606e-13,2.874836283815445e-12,6.962052322317431e-14,2.1046676397303583e-09,1.4373537727315313e-10,1.1585920545535342e-07,1.6079423653982417e-13,6.903496950797891e-15,4.231440025465258e-14,3.772514142377864e-20,0.009057620053138565,1.2084318225606038e-05,7.390265439133158e-08
1.5231370159421817e-07,0.39560313507189176,3.76,0.0,0.9573425924331954,0.9904592478624491,0.0003442150436515162,0.0006002831851720504,0.0018857968397363173,0.00041221024221309337,0.003113230165296012,0.000159347223902031,4.942395735071672e-07,5.860560010301399e-07,0.0040163951225747506,4.5115981437812386e-11,3.368670525361655e-11,0.00018901914815964218,0.0187140558404879,1.5109115054919876e-06,2.774396855406465e-05,1.4292024256546395e-08,1.8468557381419872e-08,2.197079954816625e-05,6.290398659540737e-05,9.667718358227568e-05,2.9928589970957203e-08,4.545660723615682e-05,2.2079954695765774e-07,3.356708149350186e-10,6.623765463490749e-10,1.0884095402885653e-11,3.287585416703239e-11,8.427397905891757e-08,8.478212738842444e-09,1.728121895540291e-09,2.4113467109449524e-10,1.8730103270922632e-09,0.007368001655796156,8.924966062603646e-09,8.690086397373455e-10,1.3355197792624754e-09,0.0016054911310344922,1.2274608674308826e-10,1.8297390677718683e-06,8.787459988219619e-07,1.9814886186812834e-07,1.7307110189232852e-12,0.003035975778053456,1.3186813234159763e-08,3.00733995629947e-21,1.1597837751292946e-11,7.247081097289144e-09,1.5645701301884156e-13,4.749605723662247e-12,5.879803528981217e-13,3.0624461170884604e-12,7.626160625602459e-14,2.2283063941077826e-09,1.5734559295968742e-10,1.2341155857399291e-07,1.7347122606692538e-13,7.392907779849532e-15,4.686489019651312e-14,4.180129267157003e-20,0.009124976685565802,1.2797158725575255e-05,7.854033302578877e-08
1.5445925178136156e-07,0.39562518006625585,3.76,0.0,0.9569082579717774,0.9903015732679388,0.00035956206940429347,0.0006160676883798969,0.0019091333539810887,0.00042184161141951983,0.0032056356950809885,0.00016141978659860826,5.077830631755909e-07,6.320561698191249e-07,0.004133511618031239,4.940087868923766e-11,3.698421844829035e-11,0.00019102262090663617,0.01903515407228909,1.5506062685840346e-06,2.92927949694034e-05,1.4965046395920322e-08,2.0143223727751275e-08,2.3514875673292838e-05,6.588132524447466e-05,0.00010050097308771894,3.255265392144974e-08,4.7992235609054386e-05,2.3305239606265298e-07,3.6226682731766113e-10,7.347036134273344e-10,1.163468735113027e-11,3.515803073327472e-11,8.83769569620724e-08,9.016518314964567e-09,1.9065628440180893e-09,2.618655957213906e-10,2.0283794828718802e-09,0.00758681430766319,9.02216099644872e-09,8.75252969125455e-10,1.3452607371932688e-09,0.0016217203059819608,1.2990161174008668e-10,1.8854037355129255e-06,9.472701346752531e-07,2.0400511264801262e-07,1.821869992872205e-12,0.0030354928914352827,1.3946771419828231e-08,3.3352687891413588e-21,1.2266283405677401e-11,7.645210147391299e-09,1.726303250947396e-13,5.190823579121164e-12,6.317615379315582e-13,3.259030324794924e-12,8.34073904145115e-14,2.3589206037597883e-09,1.7198284114781833e-10,1.313256613362904e-07,1.8695015466629627e-13,7.907645279467797e-15,5.1833276999148026e-14,4.62543123217023e-20,0.009191086011812937,1.3547401984420895e-05,8.337553471913001e-08
1.5660480196850495e-07,0.39564729785250186,3.76,0.0,0.9564712910400762,0.9901426650813215,0.00037530986447832377,0.0006319080799679725,0.0019322134810929041,0.0004314830073247288,0.0032990819346004805,0.0001634825427498457,5.214735389615532e-07,6.810676122901293e-07,0.0042518748934715035,5.401179910636621e-11,4.0542374936393796e-11,0.00019298610687754783,0.019357448788236392,1.5907594094906139e-06,3.089595222904808e-05,1.565593824916457e-08,2.193584472715922e-08,2.5141997947284778e-05,6.894968169833207e-05,0.00010440843175992186,3.5386199026630276e-08,5.062340670510163e-05,2.4578206375062163e-07,3.906557472980337e-10,8.139973763758075e-10,1.2423123882499372e-11,3.755600579719248e-11,9.261417561457514e-08,9.57963651653259e-09,2.1002096715192745e-09,2.83983239740598e-10,2.1937159859698485e-09,0.00780800890418356,9.11773590421728e-09,8.813747207444605e-10,1.3548248539384496e-09,0.0016376270866431673,1.3744481330159656e-10,1.941684617386449e-06,1.0198538126864917e-06,2.0992295368796123e-07,1.916486760932036e-12,0.0030350062189201106,1.4734048145559437e-08,3.694725078472255e-21,1.2960988550715563e-11,8.057874040959305e-09,1.9018249978222245e-13,5.663927752321718e-12,6.780009958290177e-13,3.4648496943563453e-12,9.108564348746505e-14,2.496812790024866e-09,1.8770329156432045e-10,1.396121206630535e-07,2.0126903098338032e-13,8.448518204783845e-15,5.725183889774077e-14,5.1113597108599867e-20,0.009255964439450325,1.433636727510007e-05,8.841215899148858e-08
1.5875035215564833e-07,0.39566948692359233,3.76,0.0,0.9560317300406374,0.9899825437328582,0.0003914598559645807,0.0006477976928533627,0.0019550396349024184,0.0004411317228051066,0.0033935531818389273,0.00016553534602591175,5.353087999198619e-07,7.332428661032783e-07,0.004371463639864949,5.89667195973303e-11,4.437674953855366e-11,0.00019490993108302356,0.019680920503222517,1.6313683233650118e-06,3.2553967552093415e-05,1.6364710770300628e-08,2.3852183928512798e-08,2.6854955276459607e-05,7.211019120689224e-05,0.00010839958497390604,3.844253906887917e-08,5.33518160425425e-05,2.5899920494059165e-07,4.2094116342051694e-10,9.008194396858481e-10,1.3250594625307932e-11,4.00734310142175e-11,9.6987918431832e-08,1.0168235152979558e-08,2.310055397198168e-09,3.075516693228407e-10,2.369455790794866e-09,0.008031539490076824,9.211703349792125e-09,8.873754975333335e-10,1.3642145545917292e-09,0.0016532143790033574,1.4539126147818735e-10,1.9985690605236627e-06,1.096657344456187e-06,2.1590107937171717e-07,2.0146285942363172e-12,0.0030345158231820444,1.554886824152326e-08,4.0882427403174625e-21,1.3682455991609943e-11,8.48530254726028e-09,2.0920347591331478e-13,6.17052142265666e-12,7.267868095199811e-13,3.6801660442406486e-12,9.932498257457626e-14,2.642291355644159e-09,2.045648309947918e-10,1.4828159354653852e-07,2.1646704389387182e-13,9.016344678428208e-15,6.315492956708385e-14,5.641046400294058e-20,0.009319628187353652,1.5165386333175996e-05,9.365403856763842e-08
1.6089590234279172e-07,0.39569174578766225,3.76,0.0,0.9555896132462713,0.9898212293962038,0.0004080133046478546,0.0006637299470036552,0.0019776142908547404,0.00045078514092282223,0.003489033875682659,0.00016757805394692702,5.492866199054451e-07,7.887394732500314e-07,0.004492256716226595,6.428416134856056e-11,4.850353376560883e-11,0.00019679443070746552,0.020005549964288476,1.6724303130177094e-06,3.426733467944667e-05,1.709136586938468e-08,2.589814089657969e-08,2.8656551937518047e-05,7.536397274904553e-05,0.00011247443485000959,4.173552328851333e-08,5.6179139669906654e-05,2.7271456930140266e-07,4.5323186737980605e-10,9.957660695373246e-10,1.4118304246588171e-11,4.271400292607914e-11,1.015004673406348e-07,1.0782982788725681e-08,2.5371352638217806e-09,3.3263632624638134e-10,2.5560432166692978e-09,0.008257360253912115,9.304076301249391e-09,8.932568864218566e-10,1.373432234511907e-09,0.001668485166748621,1.5375678177737893e-10,2.0560444497964317e-06,1.1778436998857817e-06,2.2193818895440902e-07,2.1163619921473317e-12,0.0030340217661077814,1.6391433841253258e-08,4.518511177615631e-21,1.4431183612782537e-11,8.927721338935062e-09,2.2978699119668177e-13,6.712247105527575e-12,7.782079175481775e-13,3.905242017477876e-12,1.0815486809344342e-13,2.795670419012588e-09,2.2262705254849092e-10,1.5734477896970182e-07,2.325845794437767e-13,9.61195224002174e-15,6.957908870802944e-14,6.217825572597034e-20,0.009382093288290115,1.60358024847064e-05,9.910493680722332e-08
1.630414525299351e-07,0.39571407296833894,3.76,0.0,0.9551449787851837,0.989658741990399,0.0004249713071341204,0.0006796983530208036,0.0019999399771248815,0.0004604407331752777,0.0035855086001814205,0.0001696105278665985,5.63404748591662e-07,8.477200192200808e-07,0.004614233154782781,6.998318497252548e-11,5.2939546800904286e-11,0.00019863995399914202,0.020331318154411526,1.7139425869686473e-06,3.603651380562592e-05,1.783589659425613e-08,2.8079748470668577e-08,3.054960509811432e-05,7.871212893119196e-05,0.00011663296086604419,4.527953908615859e-08,5.910703356985388e-05,2.869390057124813e-07,4.876420685527268e-10,1.0994695346107338e-09,1.5027472609370477e-11,4.548146337101954e-11,1.0615410205039316e-07,1.1424548311000901e-08,2.782527257922879e-09,3.59303994823744e-10,2.7539307097219427e-09,0.008485425547354673,9.394868091178754e-09,8.990204584226408e-10,1.3824802597717109e-09,0.0016834425034026944,1.6255744610412807e-10,2.114098213635447e-06,1.26357843939449e-06,2.2803298710708674e-07,2.221752639642895e-12,0.0030335241088027365,1.726192428878116e-08,4.988381201202479e-21,1.5207664167143288e-11,9.385351913391238e-09,2.5203062595691857e-13,7.29078587769539e-12,8.323540503243318e-13,4.1403408736232195e-12,1.1760559656982137e-13,2.957269641955774e-09,2.4195124255474755e-10,1.6681240975469699e-07,2.49663237889291e-13,1.0236177916234672e-14,7.656315728917201e-14,6.845245107389448e-20,0.00944337559144451,1.6948969771917444e-05,1.0476854527096803e-07
