Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756)
2.7123982996490183e-05,0.3072924361752339,3.76,0.0,0.8204834553974208,0.942865654052921,0.028603943478315585,0.00016125842351747606,0.00012317118643537375,9.515756937804522e-05,0.022067151301166994,0.00013164863478794017,2.485963997993674e-06,0.006592833557954718,0.022732380969757982,2.416885973370569e-08,2.2157892483348572e-05,2.4972486125301504e-06,0.06843731176681946,6.700709193408858e-08,0.0008661417566903809,8.877442002552852e-10,2.6092861703517852e-06,0.004417352939995335,0.02731472182302131,9.091338435198252e-05,7.290704465584694e-06,0.004810093490900054,0.00047264087678306035,3.1933667692090272e-06,0.00010880903196911737,2.6152842169863006e-08,9.384279792159467e-08,3.205320358813004e-06,4.0345388188277316e-07,2.8218220030618213e-05,1.2419248247108995e-08,1.4386916015712834e-07,0.01165373877363762,1.6169399716537771e-09,1.21566147266089e-11,5.814570624095215e-11,3.87595772202217e-05,1.1803600436843037e-08,4.395954901387822e-05,0.007747415947881349,1.4522609803386633e-07,1.6842549237788135e-11,0.0005757493006803289,1.6631261091886348e-08,3.269346176397178e-16,2.599071529022211e-10,4.7646480467018315e-08,3.03288845457856e-08,1.138769921266354e-08,2.4016355465381935e-12,2.0655440991193644e-09,3.710884040407056e-09,1.5198392001956768e-06,6.369182903860579e-07,1.139056661188143e-05,8.920716097957236e-09,3.1469934267977295e-10,5.851842532208519e-11,4.611785762510457e-17,0.00018947220391917003,0.004015955552841217,9.696946441381539e-07,8.696856044527776e-05,7.263324794507697e-12,5.107568773192638e-09,2.5297792060284796e-08,1.5076580823403275e-09,9.170899944516491e-10
2.739777905254753e-05,0.3073216463324826,3.76,0.0,0.8194673446145269,0.9422671364478872,0.028914387602988263,0.0001612036075120921,0.00012326917166998364,9.520414638039093e-05,0.022273572035055693,0.000131431054833751,2.4810974853234013e-06,0.006714825852110346,0.022949781910365005,2.4680699258606548e-08,2.253987958378801e-05,2.496274177988359e-06,0.0692035838937737,6.735432716651073e-08,0.0008747621343372098,8.89386866469248e-10,2.6402805585916342e-06,0.004433567237842591,0.027629237701652216,9.146238363878091e-05,7.316216752230853e-06,0.004864694439554308,0.0004841139476714974,3.3070755410003216e-06,0.0001111200980913841,2.6806682803622162e-08,9.620182287890547e-08,3.242696587602443e-06,4.084624615998494e-07,2.8536110694593454e-05,1.2720414124195551e-08,1.4735726338453757e-07,0.011641228339469928,1.6147854992356719e-09,1.2140416276509165e-11,5.8160549620517016e-11,3.8725763261013304e-05,1.2003491793755277e-08,4.3880310181949035e-05,0.007817373102815824,1.4496508346868703e-07,1.7000955391116764e-11,0.0005753838230025559,1.6724543733256824e-08,3.336349982617225e-16,2.6310234957568656e-10,4.817926384499387e-08,3.064820163777326e-08,1.1514653992544495e-08,2.4298304868171465e-12,2.0911047902818415e-09,3.797283012217323e-09,1.5456059521800498e-06,6.522171026151927e-07,1.1539931337311697e-05,9.189307800369944e-09,3.223754526778111e-10,6.028092888832205e-11,4.8341529944667763e-17,0.0001893579048324975,0.004086468091047249,9.678879617550949e-07,8.756925986955631e-05,7.52275093158918e-12,5.287466877887919e-09,2.6522514652372973e-08,1.5627487474846656e-09,9.603582960286406e-10
2.7671575108604873e-05,0.30735088439030733,3.76,0.0,0.8184527802306436,0.9416690694331564,0.02922456129623953,0.00016114951884804303,0.00012336729713673624,9.525161891342053e-05,0.02247948118479771,0.00013121391867765034,2.476201279907295e-06,0.00683726721577145,0.023166983420244095,2.519785211580642e-08,2.2924705602625495e-05,2.495307401230307e-06,0.06996999968447516,6.770094635081538e-08,0.000883355979885463,8.910353713412465e-10,2.6712455945476707e-06,0.004449346878389825,0.027943501196976885,9.200221071598537e-05,7.341022487757032e-06,0.004919091255360295,0.0004957140499431652,3.4233758918867126e-06,0.00011344684966126197,2.7468481224748552e-08,9.858996887152336e-08,3.279969397630758e-06,4.1346412571148013e-07,2.8852763293694144e-05,1.3025114261208766e-08,1.508861005580333e-07,0.011628743852814859,1.6126343630530325e-09,1.2124242803841807e-11,5.8176187314524076e-11,3.869205914907645e-05,1.2204022479814479e-08,4.380126058216565e-05,0.007886684147106046,1.4470469409059893e-07,1.7159982337533277e-11,0.0005750186204765426,1.6817976060118833e-08,3.403724850107862e-16,2.6628936416227116e-10,4.870969900732778e-08,3.0965707442033114e-08,1.1641288954267547e-08,2.457966825512652e-12,2.1166243404263876e-09,3.884522772154786e-09,1.5714553512952003e-06,6.676823069783991e-07,1.1689281026831213e-05,9.46220329519527e-09,3.3013770880149314e-10,6.207256280420823e-11,5.064429729355592e-17,0.00018924372866652517,0.004157292601960964,9.660854714794108e-07,8.816812242807727e-05,7.788108825761797e-12,5.471354901338444e-09,2.7791131801898267e-08,1.619156599534999e-09,1.005107930586624e-09
2.7945371164662218e-05,0.30738014948241293,3.76,0.0,0.8174397543060091,0.9410714506312113,0.029534465144953014,0.00016109615868980774,0.0001234655660656531,9.52999819558605e-05,0.022684880087820825,0.00013099728272874292,2.471278730674138e-06,0.006960146038535424,0.023383986161202106,2.572032392086583e-08,2.3312383130709253e-05,2.4943481695124517e-06,0.07073654751421862,6.804694892790498e-08,0.0008919237716070762,8.926892996405786e-10,2.702182863075839e-06,0.004464703958504061,0.028257514518133013,9.253294189315882e-05,7.36514236566653e-06,0.004973283478735775,0.0005074406439734778,3.542292573212587e-06,0.00011578909958277982,2.8138224848963973e-08,1.0100719863045848e-07,3.3171386187036287e-06,4.1845879988439725e-07,2.9168182212552487e-05,1.3333342823979016e-08,1.5445559938383628e-07,0.011616287185294007,1.6104865277969779e-09,1.2108094053807072e-11,5.819261353284375e-11,3.865846238675159e-05,1.2405172322850672e-08,4.372240703448659e-05,0.007955354390446978,1.4444495174499023e-07,1.7319615043415035e-11,0.0005746536916507026,1.691156153327674e-08,3.4714642442628447e-16,2.6946808492226963e-10,4.9237749970871126e-08,3.128141016176805e-08,1.176761150767773e-08,2.486044865578258e-12,2.1421021426052557e-09,3.9725973396530005e-09,1.5973847932222754e-06,6.833132157570301e-07,1.183861204409803e-05,9.739404330028175e-09,3.3798578483214e-10,6.38933947016248e-11,5.3027967019109164e-17,0.00018912967182078806,0.004228422905526303,9.642875064573328e-07,8.876515285833045e-05,8.059455350109537e-12,5.65926727666269e-09,2.910466383023952e-08,1.676896629997021e-09,1.0513700049848708e-09
2.8191787615113826e-05,0.30740651047829154,3.76,0.0,0.8165293398492288,0.940533974956581,0.02981314839182589,0.00016104875746689518,0.0001235541330646777,9.534426535207995e-05,0.02286930394483234,0.00013080278350737615,2.466828541029954e-06,0.007071101675797625,0.023579119218174075,2.6195100166643518e-08,2.3663741187280198e-05,2.493491222796967e-06,0.07142654413383978,6.835782355902797e-08,0.0008996128989085602,8.941828042418406e-10,2.730003955264769e-06,0.004478173789356941,0.028539914448207807,9.300288605976331e-05,7.386280490911892e-06,0.0050218811967028655,0.0005181022827779267,3.651574882522824e-06,0.00011791022446290883,2.8747776774525595e-08,1.0320754094189682e-07,3.3505022134039846e-06,4.229479701081182e-07,2.9451008063378e-05,1.3613760502925152e-08,1.5770285419272873e-07,0.011605101353606583,1.6085562711050438e-09,1.2093581118128091e-11,5.82080665710024e-11,3.862831511595193e-05,1.2586720138335354e-08,4.365161146359882e-05,0.00801661409958353,1.4421175331352106e-07,1.7463789026166272e-11,0.0005743254885152933,1.699592132657719e-08,3.532736092560219e-16,2.723217531669977e-10,4.9710928355678304e-08,3.156400769217233e-08,1.1881040724874976e-08,2.511265462251338e-12,2.1649959838306434e-09,4.052573283887005e-09,1.6207876073847023e-06,6.975221432644934e-07,1.1972991075108423e-05,9.992567762664019e-09,3.4512215946994856e-10,6.555716991932073e-11,5.524394932762391e-17,0.0001890271199216508,0.004292696592379733,9.626734419266939e-07,8.930091698360659e-05,8.308834223169564e-12,5.831857486100443e-09,3.032609675321576e-08,1.7300140469324643e-09,1.0943248901651525e-09
2.8438204065565435e-05,0.30743289207904173,3.76,0.0,0.8156201594778334,0.9399968586513587,0.030091614007534993,0.00016100194568654643,0.00012364282025708822,9.538926079768398e-05,0.023053316559385972,0.000130608773087817,2.462361791599037e-06,0.007182394510932571,0.0237740922651073,2.6674191870191042e-08,2.4017427885256687e-05,2.4926402247087195e-06,0.07211663059728228,6.866819780063071e-08,0.0009072816459496606,8.956811866293377e-10,2.757804943988354e-06,0.004491319278515635,0.0288221151727095,9.346558006018832e-05,7.4068936615823326e-06,0.0050703125502942654,0.0005288655486701586,3.7630141722647833e-06,0.00012004362460525909,2.936374471071533e-08,1.0543138292966242e-07,3.3837816519834346e-06,4.274313674460742e-07,2.9732841366241742e-05,1.3897027200774566e-08,1.609829333996651e-07,0.011593940498638931,1.606628638998313e-09,1.2079087848854562e-11,5.822414952886077e-11,3.859825121165353e-05,1.2768739110735366e-08,4.35809834830334e-05,0.008077362892087613,1.4397910805905396e-07,1.7608428949138188e-11,0.0005739975048281973,1.70804077114653e-08,3.594293487132742e-16,2.751685399519351e-10,5.018212220915603e-08,3.1845157200507626e-08,1.1994228027191954e-08,2.536439191621594e-12,2.1878551171434146e-09,4.133216262071302e-09,1.644251336651893e-06,7.118642349330039e-07,1.2107349617168918e-05,1.0249220883652682e-08,3.5232754564012756e-10,6.724469465155678e-11,5.752828326314206e-17,0.00018892465971868724,0.004357208648521874,9.610634296061465e-07,8.983520248199921e-05,8.56315063496019e-12,6.007759841697005e-09,3.15855045987044e-08,1.7842335631051507e-09,1.13855319760139e-09
2.8684620516017043e-05,0.30745929369065356,3.76,0.0,0.8147122075492348,0.939460099965434,0.03036986245389777,0.0001609557220618365,0.00012373162912746345,9.543496329403355e-05,0.023236918904678883,0.00013041528967436427,2.457880587266662e-06,0.007294016747301488,0.023968905760869096,2.715760271400869e-08,2.4373451968925873e-05,2.491795102236665e-06,0.07280679914739924,6.897807116772576e-08,0.0009149303489617946,8.971841125902456e-10,2.785586935474309e-06,0.004504148610681692,0.029104118329666202,9.392107956387025e-05,7.426995802360125e-06,0.005118577260693342,0.0005397300475703107,3.876628168533812e-06,0.00012218917238980749,2.9986119276762916e-08,1.076786966605019e-07,3.4169768211869683e-06,4.3190894122653264e-07,3.0013685294137323e-05,1.4183138637120924e-08,1.6429578401569617e-07,0.011582805597578096,1.6047036103318692e-09,1.2064614092755577e-11,5.824085834480043e-11,3.856826908265663e-05,1.2951215169768599e-08,4.351052655635284e-05,0.008137604597640593,1.4374702709958372e-07,1.775352381994464e-11,0.0005736697395208421,1.7165022264174226e-08,3.6561319645726626e-16,2.7800837165722237e-10,5.065130719703108e-08,3.212486458780067e-08,1.2107178559427108e-08,2.5615662295385286e-12,2.2106791407938406e-09,4.2145219549503904e-09,1.6677741644966574e-06,7.263389912017294e-07,1.2241685228479937e-05,1.0509364521325044e-08,3.596017045166509e-10,6.895600572464877e-11,5.98823229828265e-17,0.00018882228910978684,0.004421954743323925,9.594576306351997e-07,9.036801113448499e-05,8.822445316927025e-12,6.186998913344287e-09,3.2883653222589846e-08,1.8395660723793337e-09,1.1840780429655786e-09
2.893103696646865e-05,0.30748571473062114,3.76,0.0,0.8138054784690083,0.9389236971483733,0.030647894200561552,0.00016091008476487215,0.00012382056093112513,9.548136751017514e-05,0.02342011195250526,0.00013022237060211347,2.45338694031104e-06,0.007405960788648491,0.024163560157344197,2.7645336006190433e-08,2.4731822040834404e-05,2.490955784713582e-06,0.07349704223901761,6.928744314638435e-08,0.0009225593397895938,8.986919676117495e-10,2.8133510191649503e-06,0.004516669777427392,0.02938592556054804,9.436944022696097e-05,7.446600486925189e-06,0.005166675064482201,0.0005506953851910973,3.992434497409662e-06,0.000124346742817559,3.0614891035957046e-08,1.0994945397954121e-07,3.4500876104154446e-06,4.363806420459802e-07,3.0293543007090047e-05,1.4472090521242047e-08,1.6764135294857988e-07,0.011571697525558042,1.6027811651857935e-09,1.2050159705008273e-11,5.825818898495326e-11,3.8538367200260097e-05,1.3134134439402497e-08,4.3440243746980706e-05,0.00819734302924322,1.4351552046655242e-07,1.7899061774865647e-11,0.0005733421915244555,1.724976715281129e-08,3.7182471517351763e-16,2.8084117702997474e-10,5.111845956554215e-08,3.2403135715555364e-08,1.2219897380535871e-08,2.586646740741829e-12,2.233467664711241e-09,4.2964860553649995e-09,1.6913542995033086e-06,7.409459129986146e-07,1.2375995524937411e-05,1.0772999374222534e-08,3.669443967786787e-10,7.069113478535916e-11,6.230743409865552e-17,0.0001887200061324074,0.004486930599656598,9.578562163952285e-07,9.089934428589714e-05,9.086758770951618e-12,6.369599106017458e-09,3.422131538965239e-08,1.896022457530078e-09,1.230922676979464e-09
2.917745341692026e-05,0.3075121546277898,3.76,0.0,0.8128999666916203,0.9383876484513365,0.03092570972387577,0.00016086503147849505,0.00012390961671637733,9.552846781776701e-05,0.023602896672937197,0.00013003005235518968,2.4488827758501867e-06,0.007518219234344996,0.02435805589962928,2.8137394694581025e-08,2.5092546560354656e-05,2.49012220374371e-06,0.074187352532556,6.959631319240689e-08,0.000930168945730954,9.002048204272672e-10,2.8410982673233366e-06,0.004528890580670363,0.029667538508249002,9.481071768152659e-05,7.465720945587342e-06,0.005214605712807261,0.0005617611670423897,4.110450685090874e-06,0.00012651621344245275,3.125005046880827e-08,1.1224362647677223e-07,3.4831139116499473e-06,4.4084642072660844e-07,3.057241765328987e-05,1.4763878553461158e-08,1.7101958701029978e-07,0.011560617063650086,1.6008612847768776e-09,1.2035724547522807e-11,5.827613745481167e-11,3.8508544094086894e-05,1.3317483235401591e-08,4.3370137756583335e-05,0.008256581981831282,1.432845972007206e-07,1.8045031610081082e-11,0.0005730148597711284,1.7334642361771952e-08,3.7806347669564093e-16,2.8366688698112465e-10,5.15835561334149e-08,3.26799763948426e-08,1.2332389461536124e-08,2.611680841836584e-12,2.256220307431475e-09,4.37910426869306e-09,1.7149899750053336e-06,7.556845017279345e-07,1.251027817673323e-05,1.1040126015736724e-08,3.743553833429558e-10,7.245012381141523e-11,6.480499360223139e-17,0.00018861780895360815,0.00455213199312046,9.562592861227609e-07,9.142920288207104e-05,9.356131269659595e-12,6.555584661155441e-09,3.559927074875378e-08,1.9536135903964117e-09,1.279110483772073e-09
2.942386986737187e-05,0.3075386128221016,3.76,0.0,0.8119956667210546,0.9378519521289304,0.031203309505796428,0.00016082055944763865,0.00012399879733989525,9.557625832570365e-05,0.023785274034020774,0.00012983837058127193,2.4443699372047007e-06,0.007630784874354377,0.024552393426228995,2.86337821061939e-08,2.5455633842488593e-05,2.489294292752617e-06,0.07487772288740875,6.990468073016365e-08,0.0009377594893952208,9.017223225893153e-10,2.868829734710721e-06,0.0045408186364669185,0.029948958815136935,9.524496752459665e-05,7.484370073402508e-06,0.005262368970400674,0.0005729269984350989,4.2306941580767295e-06,0.00012869746429979012,3.189158800258117e-08,1.145611855019914e-07,3.5160556190032235e-06,4.4530622934255377e-07,3.085031236732244e-05,1.50584984245063e-08,1.744304329056415e-07,0.011549564906708018,1.5989439513694317e-09,1.2021308491470059e-11,5.82946998172869e-11,3.847879834810204e-05,1.3501248062292814e-08,4.330021095291953e-05,0.008315325230964008,1.430542648833247e-07,1.8191422357148746e-11,0.0005726877431951524,1.741964902526496e-08,3.843290607900762e-16,2.864854346351258e-10,5.204657428365606e-08,3.29553924427581e-08,1.2444659684638377e-08,2.6366686763062e-12,2.2789366993564446e-09,4.462372312365803e-09,1.738679448695863e-06,7.705542592718735e-07,1.2644530903873238e-05,1.1310744898829643e-08,3.8183442434358243e-10,7.42330212736419e-11,6.737638979148092e-17,0.00018851569585993686,0.004617554751224665,9.54666948727404e-07,9.195758750666562e-05,9.630602856843423e-12,6.744979658119468e-09,3.701830580592661e-08,2.0123503319986553e-09,1.3286649791211259e-09
2.9670286317823477e-05,0.3075650887647315,3.76,0.0,0.8110925731112617,0.9373166064407097,0.03148069403299535,0.00016077666552293774,0.0001240881034795136,9.562473290921767e-05,0.023967245001534833,0.0001296473601037132,2.439850190319382e-06,0.007743650684943789,0.02474657316921919,2.91345013336925e-08,2.582109205691022e-05,2.488471986932584e-06,0.07556814635636855,7.02125451517093e-08,0.0009453312885713669,9.032446100567598e-10,2.89654645821097e-06,0.004552461378288392,0.030230188121474755,9.56722453091619e-05,7.502560436627608e-06,0.005309964614841932,0.0005841924844796993,4.353182243240666e-06,0.00013089037784370862,3.253949400155762e-08,1.1690210216626697e-07,3.5489126280808197e-06,4.4976002092297865e-07,3.112723026257923e-05,1.5355945812730185e-08,1.7787383720221732e-07,0.011538541669846247,1.5970291482018276e-09,1.2006911414625918e-11,5.831387216149816e-11,3.844912859731072e-05,1.3685415610478822e-08,4.3230465394206684e-05,0.008373576531789573,1.4282453023754946e-07,1.833822262828529e-11,0.000572360840733826,1.7504788588213277e-08,3.9062105556943e-16,2.8929675524067207e-10,5.250749195635501e-08,3.322938963032399e-08,1.2556712841948124e-08,2.6616103728584373e-12,2.3016164807915107e-09,4.546285915385481e-09,1.7624210022860776e-06,7.85554687915467e-07,1.2778751475986048e-05,1.1584856359676535e-08,3.8938127948159926e-10,7.603985973479876e-11,7.002302224683915e-17,0.00018841366524943116,0.004683194752685828,9.530793167092769e-07,9.248449841108792e-05,9.910213347672735e-12,6.937808015331561e-09,3.847921390082828e-08,2.0722435321660317e-09,1.3796098089406667e-09
2.9916702768275085e-05,0.3075915819169639,3.76,0.0,0.8101906804665812,0.9367816096524539,0.03175786379610166,0.00016073334619213925,0.00012417753565284738,9.567388523207738e-05,0.0241488105387781,0.00012945705493309023,2.435325227474684e-06,0.007856809825005006,0.024940595554386068,2.9639555022974895e-08,2.618892922730898e-05,2.4876552232046447e-06,0.0762586161808485,7.051990581623405e-08,0.0009528846561578176,9.047721239227557e-10,2.924249456774568e-06,0.004563826059844814,0.030511228064079552,9.609260653626433e-05,7.520304279314279e-06,0.005357392435974365,0.0005955572300941085,4.4779321680318295e-06,0.00013309483889637353,3.319375876329119e-08,1.19266347348396e-07,3.581684836771482e-06,4.5420774900467454e-07,3.140317444169737e-05,1.565621638626735e-08,1.8134974637808004e-07,0.01152754789385378,1.5951168594290707e-09,1.1992533200357291e-11,5.833365060378669e-11,3.841953352533898e-05,1.3869972754126878e-08,4.316090284929478e-05,0.008431339618132373,1.4259539924453053e-07,1.848542110023784e-11,0.0005720341513281822,1.7590061545205618e-08,3.9693905753976157e-16,2.921007861383006e-10,5.2966287643027776e-08,3.3501973687150256e-08,1.2668553635724237e-08,2.6865060290340748e-12,2.3242592995018203e-09,4.630840818895487e-09,1.7862129412177143e-06,8.006852903922841e-07,1.2912937705956253e-05,1.1862460621272384e-08,3.9699570842395576e-10,7.787068484724744e-11,7.27463017531823e-17,0.00018831171562450337,0.004749047926817782,9.51496473761589e-07,9.300993554025921e-05,1.0195002329087803e-11,7.134093491430399e-09,3.9982795186625915e-08,2.1333040301604433e-09,1.4319687479801178e-09
3.0163119218726693e-05,0.3076180917514338,3.76,0.0,0.8092899834421301,0.9362469600377991,0.032034819288717195,0.00016069059762928423,0.00012426709423030537,9.572370877902921e-05,0.02432997160630734,0.0001292674882785722,2.430796672270791e-06,0.0079702556307815,0.0251344610014166,3.014894606159228e-08,2.6559153230534873e-05,2.4868439398828373e-06,0.07694912578418263,7.082676204923347e-08,0.0009604199000257883,9.063045238361375e-10,2.9519397310406918e-06,0.004574919759239781,0.03079208027459524,9.650610664447012e-05,7.537613531436323e-06,0.005404652235056098,0.0006070208400011993,4.604961060565033e-06,0.00013531073457096214,3.3854372523731026e-08,1.2165389168925695e-07,3.6143721445559444e-06,4.58649367860974e-07,3.1678147988151414e-05,1.595930580195294e-08,1.848581067807621e-07,0.011516584052464102,1.593207070038536e-09,1.1978173739170803e-11,5.835403131220065e-11,3.839001186037636e-05,1.4054906548156914e-08,4.3091524831223746e-05,0.00848861820139677,1.4236687673566478e-07,1.8633007104366097e-11,0.0005717076739241034,1.7675468384998112e-08,4.0328267066368996e-16,2.9489746661258614e-10,5.3422940377915365e-08,3.37731503305593e-08,1.2780186676348123e-08,2.71135575250225e-12,2.346864812956791e-09,4.716032775357535e-09,1.8100535942458698e-06,8.159455697855814e-07,1.3047087449947327e-05,1.214355779757494e-08,4.0467747039907576e-10,7.972551184453797e-11,7.554765029528908e-17,0.0001882098455829125,0.004815110252663472,9.499184845843272e-07,9.35338985669375e-05,1.0485009160044805e-11,7.333859686627913e-09,4.152985660021449e-08,2.1955426542113623e-09,1.4857656979355756e-09
3.0409535669178302e-05,0.30764461775064655,3.76,0.0,0.808390476744066,0.935712655879459,0.03231156100667537,0.00016064841572963428,0.0001243567794465478,9.5774196879586e-05,0.02451072916174593,0.00012907869255553552,2.4262660833771887e-06,0.008083981611601588,0.02532816992404696,3.066267755944365e-08,2.6931771796258573e-05,2.486038076540745e-06,0.07763966876628232,7.113311314239933e-08,0.0009679373229594503,9.078413452042096e-10,2.979618263266535e-06,0.004585749382403606,0.03107274637820563,9.691280100150702e-05,7.554499816101553e-06,0.005451743824115377,0.0006185829187318815,4.734285949755317e-06,0.00013753795421227562,3.4521325451179686e-08,1.2406470556514658e-07,3.646974451871167e-06,4.6308483262498283e-07,3.1952153965469885e-05,1.6265209705011414e-08,1.8839886461466584e-07,0.011505650557809775,1.5912997657885866e-09,1.1963832927648206e-11,5.83750104859677e-11,3.83605623723519e-05,1.42402042253499e-08,4.302233261649211e-05,0.008545415969741331,1.4213896670135756e-07,1.8780969771941768e-11,0.000571381407473052,1.7761010451315654e-08,4.096515063297074e-16,2.976867378807086e-10,5.387742973161203e-08,3.404292525454054e-08,1.2891616482683984e-08,2.7361596557242523e-12,2.369432687393399e-09,4.801857548734049e-09,1.8339413130989332e-06,8.31335029568499e-07,1.3181198603578685e-05,1.2428147897195904e-08,4.124263239399579e-10,8.160440627735837e-11,7.842850089258301e-17,0.0001881080538107372,0.004881377758280794,9.483454231644456e-07,9.405638691726676e-05,1.0780272971873964e-11,7.537130043973717e-09,4.3121211837344654e-08,2.2589702217730797e-09,1.5410246859026795e-09
3.0655952119629914e-05,0.30767115940767364,3.76,0.0,0.8074921551297262,0.9351786954703744,0.03258808944733617,0.00016060679614364565,0.00012444659141482096,9.582534273079803e-05,0.024691084159601355,0.0001288906993943072,2.421734958228062e-06,0.008197981445381263,0.02552172273021204,3.11807519693127e-08,2.730679250669079e-05,2.485237574032515e-06,0.07833023889810858,7.14389583533949e-08,0.000975437222577054,9.093832157266368e-10,3.0072860171545682e-06,0.004596321666793372,0.03135322799242187,9.731274489593162e-05,7.5709744568135935e-06,0.005498667025350595,0.0006302430706239806,4.865923765504351e-06,0.00013977638933119837,3.519460764506056e-08,1.264987591065022e-07,3.679491660267863e-06,4.6751409889581323e-07,3.222519541658167e-05,1.657392372712095e-08,1.919719659498768e-07,0.011494747765785563,1.5893949331498565e-09,1.1949510665833432e-11,5.839658433096685e-11,3.8331183870412314e-05,1.4425853193397755e-08,4.295332726295439e-05,0.008601736587350391,1.4191167282640622e-07,1.8929297806175897e-11,0.0005710553509326441,1.7846688459703423e-08,4.160451838336428e-16,3.004685430652728e-10,5.432973580390993e-08,3.4311304087300006e-08,1.3002847481817439e-08,2.7609178102963556e-12,2.3919625952363927e-09,4.888310914061601e-09,1.8578744721140157e-06,8.468531735259933e-07,1.331526910044043e-05,1.271623082665023e-08,4.202420274880878e-10,8.350735060991059e-11,8.139029771944473e-17,0.00018800633907565373,0.004947846519983927,9.467773523907055e-07,9.457739979644191e-05,1.1080832668607386e-11,7.743927850508055e-09,4.4757681325812954e-08,2.3235975393795686e-09,1.5977698627207149e-09
3.090236857008152e-05,0.3076977162252057,3.76,0.0,0.8065950134077038,0.9346450771144821,0.03286440510910483,0.00016056573429821928,0.0001245365301378994,9.58771394119653e-05,0.024871037551141693,0.0001287035396461619,2.417204735544515e-06,0.008312248975346317,0.025715119822151383,3.170317145359759e-08,2.7684222796578835e-05,2.48444237433955e-06,0.07902083011768998,7.174429690577506e-08,0.0009829198913063747,9.109303883421767e-10,3.0349439378890635e-06,0.004606643184130503,0.03163352672626418,9.770599353109045e-05,7.5870484832149805e-06,0.005545421670734757,0.0006420008998248887,4.999891338699569e-06,0.00014202593355883828,3.5874209151083663e-08,1.2895602223478997e-07,3.711923673087504e-06,4.7193712271174036e-07,3.2497275368764524e-05,1.6885443487637252e-08,1.955773567469902e-07,0.011483875979689145,1.587492559265004e-09,1.1935206859030465e-11,5.841874909652485e-11,3.8301875201187115e-05,1.4611841033340513e-08,4.28845096262313e-05,0.008657583693935399,1.4168499795490204e-07,1.907798072996727e-11,0.0005707295032672111,1.7932502169769476e-08,4.2246332960950513e-16,3.032428271283785e-10,5.477983921898187e-08,3.4578292434245444e-08,1.3113884009224313e-08,2.7856302816077945e-12,2.414454215980456e-09,4.975388657669356e-09,1.8818514679806462e-06,8.624995057608634e-07,1.3449296908855496e-05,1.3007806392934667e-08,4.2812433939237754e-10,8.543440462860385e-11,8.443449588033584e-17,0.00018790470022219023,0.0050145126617860926,9.452143042579165e-07,9.509693620650574e-05,1.1386726927089166e-11,7.954276238207378e-09,4.644009220552234e-08,2.3894354028717785e-09,1.6560255017518165e-09
3.114878502053313e-05,0.30772428771633187,3.76,0.0,0.8056990464378703,0.9341117991279525,0.03314050849064972,0.00016052522543656144,0.00012462659551711855,9.592957991132977e-05,0.025050590284208706,0.00012851724338922203,2.412676799517655e-06,0.008426778204350999,0.025908361596588603,3.222993896529689e-08,2.8064069953303744e-05,2.483652420280285e-06,0.07971143652329761,7.204912798915928e-08,0.000990385616334024,9.124820278114146e-10,3.0625929520791383e-06,0.004616720345202905,0.0319136441789426,9.809260201504745e-05,7.602732640466189e-06,0.0055920076012813125,0.0006538560102905689,5.136205401436379e-06,0.0001442864825657152,3.656011993820224e-08,1.3143646459273336e-07,3.744270394240799e-06,4.763538609060364e-07,3.276839682716258e-05,1.719976459433257e-08,1.9921498280088962e-07,0.011473035456266805,1.5855926318783946e-09,1.1920921418340342e-11,5.844150106731023e-11,3.827263524519854e-05,1.4798155495766928e-08,4.281588038772187e-05,0.008712960903975862,1.4145894408009605e-07,1.9227007997382926e-11,0.0005704038634486499,1.8018452788236504e-08,4.2890557654121275e-16,3.0600953671810817e-10,5.5227721116847775e-08,3.4843895894205615e-08,1.3224730308594092e-08,2.8102971594954932e-12,2.436907237668839e-09,5.0630865767038004e-09,1.9058707192810508e-06,8.782735306805489e-07,1.3583280030356153e-05,1.3302874307566868e-08,4.360730170837759e-10,8.738565770842228e-11,8.756256129324392e-17,0.000187803136164006,0.00508137235443403,9.436563242318469e-07,9.561499497534663e-05,1.16979941973874e-11,8.168198185511944e-09,4.8169278292940206e-08,2.45649459726498e-09,1.7158159967410092e-09
