Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87)
3.735094600261675e-20,0.4992205983314251,3.76,0.0,0.660398200259636,0.9999999999996287,2.7555677424101095e-45,2.267685717065162e-32,2.307951431029573e-28,5.455022828981912e-23,1.9683723499764367e-19,1.271636892872121e-17,4.867607752323069e-33,3.1732620118412992e-46,7.005358448791534e-41,1.4317414837126356e-54,2.5131490825211815e-69,1.2340974001088085e-32,9.272486536883999e-16,2.3381286992009542e-32,1.6185234806852887e-41,2.5968298460874405e-37,4.759565076011868e-54,3.3911719211028815e-32,2.257672000657119e-32,1.434375531434202e-31,5.097599121081119e-47,3.8984989814669657e-38,1.5430274284461883e-47,5.180796667625696e-63,5.611881097053957e-51,2.2710135779055e-66,1.2600177811041306e-64,4.074831365537387e-41,3.1639609797791206e-49,2.7492362041871232e-42,5.0262865310258576e-52,1.7906910928205982e-50,1.2716368928837315e-17,1.8424069080221838e-34,2.2301765441626882e-33,1.2315770432346928e-32,1.1450489627632613e-28,2.3299518684857522e-35,1.5416461628791262e-32,4.739626308171949e-38,1.6702207749048636e-32,3.054432874133643e-37,3.711840299222546e-13,5.501081760651189e-48,1.8202495490055768e-72,2.7123737923974515e-56,4.5313382898839546e-49,8.208974915980585e-57,3.989293888629933e-65,4.3129898800563264e-58,2.819453906294776e-64,9.65347433934251e-78,1.7098432753009066e-36,1.8057384131037438e-63,5.230513029138998e-49,1.190412050023111e-66,5.0130986656174256e-79,1.674582021598424e-85,4.3004796443867093e-75,9.272486536882851e-16,1.9683723499764358e-19
7.473434287057028e-20,0.49922059833142524,3.76,0.0,0.6603982002596351,0.9999999999992573,2.2061296978369415e-44,9.076652631116626e-32,6.910219853228598e-28,1.0914785045041475e-22,3.9384548410041087e-19,2.5443785962500398e-17,1.9483116361191894e-32,2.5405390886252993e-45,5.608546316865439e-40,1.1462637470318086e-53,4.0243129250332804e-68,4.939605778770565e-32,1.8553029100298713e-15,9.358608136044534e-32,6.478311934517281e-41,1.0394086918203436e-36,3.811512226969995e-53,1.3573525333488677e-31,9.036571665950866e-32,5.74124021625112e-31,4.0811788553582806e-46,1.5604156979007391e-37,1.2356733930646707e-46,8.298278384616227e-62,4.494056231394157e-50,3.637568523419813e-65,2.0182182370624306e-63,1.630995325010092e-40,2.533734853275434e-48,1.1004109601563516e-41,4.0251057225801885e-51,1.4340051886287321e-49,2.544378596273235e-17,7.374429083378512e-34,8.926518184193066e-33,4.9295177550040173e-32,4.583179934766349e-28,9.325879503119502e-35,6.170602297340471e-32,1.8970857055956865e-37,6.685235820285413e-32,1.2225691577241599e-36,7.426905480686266e-13,4.404210301522581e-47,2.9155626362468537e-71,2.171548438540037e-55,3.628745708967658e-48,6.572171378953005e-56,3.1943174317382685e-64,3.453014649247328e-57,4.5160261322432365e-63,3.092578960454661e-76,6.843829086731941e-36,2.892319657186731e-62,4.188652510975391e-48,1.906728099776493e-65,1.6059940517290277e-77,5.364676950080305e-84,6.888241242782634e-74,1.8553029100294125e-15,3.9384548410041053e-19
1.495011366064773e-19,0.4992205983314254,3.76,0.0,0.6603982002596333,0.9999999999985142,1.7655742473280838e-43,3.631843343859764e-31,2.2994678641729114e-27,2.1834309507662263e-22,7.878619823059443e-19,5.0898620030040545e-17,7.795784337901824e-32,2.033203392592259e-44,4.488541605199305e-39,9.173593704917176e-53,6.441521501139252e-67,1.9764857471175107e-31,3.711411422712807e-15,3.7446622695754576e-31,2.5921686273010777e-40,4.158988659769851e-36,3.0507546027147957e-52,5.431178166941668e-31,3.6158057345768022e-31,2.2972439176678504e-30,3.266183437849505e-45,6.24369634476988e-37,9.890395392163684e-46,1.3284452495925683e-60,3.597066416340275e-49,5.8232688768358926e-64,3.2309020080710136e-62,6.5261125487895934e-40,2.0280148120414355e-47,4.4030772470894176e-41,3.2217159740954846e-50,1.1477853605594841e-48,5.0898620030503126e-17,2.950732197475711e-33,3.5717700063017175e-32,1.972449201153232e-31,1.8338689607350078e-27,3.731566552800717e-34,2.469044677085441e-31,7.590813891454411e-37,2.674965120170174e-31,4.8918691000960516e-36,1.4857035841424314e-12,3.524706770295845e-46,4.6674323466950666e-70,1.737898993214248e-54,2.90446731642598e-47,5.259734581015307e-55,2.557155696187122e-63,2.7634615815418646e-56,7.229563952606517e-62,9.901803537815448e-75,2.7384230889968437e-35,4.6302234400843e-61,3.3526196732295644e-47,3.0524209600888264e-64,5.1420666965187396e-76,1.717659528970499e-82,1.1027168447358229e-72,3.711411422710972e-15,7.878619823059429e-19
2.990347240782914e-19,0.49922059833142574,3.76,0.0,0.6603982002596295,0.9999999999970282,1.4127276522511346e-42,1.4529738311063832e-30,8.268328399500315e-27,4.36733585549105e-22,1.5758949787170065e-18,1.018082881650479e-16,3.1188213661486103e-31,1.626871628754954e-43,3.591515250539711e-38,7.340268752165223e-52,1.0308531580367534e-65,7.90723017601342e-31,7.423628448078652e-15,1.4981087455909798e-30,1.0370362542365496e-39,1.6638662809617853e-35,2.4412217616579112e-51,2.172824923856883e-30,1.4465577411431395e-30,9.190471546060627e-30,2.613442997729451e-44,2.4978859172071462e-36,7.914320102086029e-45,2.12608913009615e-59,2.878381883515787e-48,9.31975831420274e-63,5.170845875454711e-61,2.6108753984926045e-39,1.622822721745908e-46,1.7615176538641372e-40,2.5780254971174193e-49,9.184608290930679e-48,1.018082881659675e-16,1.1804850193349834e-32,1.428940582044927e-31,7.891081184232511e-31,7.336669986662938e-27,1.492869605736856e-33,9.877786453514186e-31,3.0368198411046276e-36,1.0701602311481764e-30,1.9570661787251604e-35,2.971729655414284e-12,2.8203009418816215e-45,7.469918032844012e-69,1.3905836654403014e-53,2.324162296530995e-46,4.208586899695592e-54,2.0472827924663846e-62,2.2111898045956257e-55,1.1570440931172315e-60,3.1694655414739404e-73,1.0955475544289835e-34,7.410367667661107e-60,2.6827749704075312e-46,4.885198716843752e-63,1.6459232009620293e-74,5.498051611089105e-81,1.7648256846808568e-71,7.423628448071301e-15,1.5758949787170013e-18
5.981018990219196e-19,0.49922059833142635,3.76,0.0,0.6603982002596219,0.999999999994056,1.1302894373361039e-41,5.812368357995646e-30,3.1213924580554895e-26,8.735145713743362e-22,3.1519609715391123e-18,2.036276244347709e-16,1.2476300798859882e-30,1.3016208820750416e-42,2.8734850160973387e-37,5.872772574914655e-51,1.649532847691726e-64,3.163149632652599e-30,1.4848062498810227e-14,5.992922692601329e-30,4.148482716222885e-39,6.656006796385978e-35,1.9532246714702889e-50,8.692007059942143e-30,5.786701893829962e-30,3.6764878147994443e-29,2.090952918356213e-43,9.992363371388041e-36,6.332257694860609e-44,3.4022040584703234e-58,2.302997042583344e-47,1.4913636078341103e-61,8.274475690335299e-60,1.044439496203909e-38,1.2984225463303618e-45,7.0466444295326e-40,2.0626815167747003e-48,7.348616908877921e-47,2.0362762443658756e-16,4.7223243866147953e-32,5.71622751932945e-31,3.1566893666107564e-30,2.9349068404004835e-26,5.971964424360355e-33,3.951436153239114e-30,1.2148268006306712e-35,4.2809893144348096e-30,7.82890183344942e-35,5.943781794454965e-12,2.256454985988824e-44,1.1953490099254532e-67,1.1125732399786024e-52,1.859565243315939e-45,3.367189364644377e-53,1.6398534684664336e-61,1.7691208850303664e-54,1.8515216733225377e-59,1.0143711403974536e-71,4.382546901342594e-34,1.1858196628078365e-58,2.1464917025218133e-45,7.81737825152138e-62,5.2676933282995673e-73,1.7596231321576535e-79,2.824104136538703e-70,1.484806249878082e-14,3.151960971539092e-18
1.1962362489091759e-18,0.4992205983314278,3.76,0.0,0.6603982002596068,0.9999999999881116,9.042744820816593e-41,2.325041963489039e-29,1.211366173833875e-25,1.7470765625458636e-21,6.304092957183253e-18,4.0726629697305017e-16,4.990723393615461e-30,1.0413461399246687e-41,2.298897144925309e-36,4.698441098441604e-50,2.6393867993765885e-63,1.2653114524691994e-29,2.969693060027292e-14,2.3972666225488328e-29,1.659460683630726e-38,2.662511056805272e-34,1.5626786483322324e-49,3.476944301901761e-29,2.3147749476142742e-29,1.4706549673180772e-28,1.672841746973137e-42,3.997113203699417e-35,5.066126820716749e-43,5.443895680074198e-57,1.8425142554965994e-46,2.3863436056277092e-60,1.324005899928607e-58,4.1779627041514516e-38,1.0388037886862773e-44,2.8187727492571747e-39,1.6502496675337673e-47,5.879265660239477e-46,4.0726629697659285e-16,1.8890066202119388e-31,2.2865840484533867e-30,1.262727126016999e-29,1.174010506993632e-25,2.3888829715437482e-32,1.5806387778714797e-29,4.859504939891728e-35,1.712465405320923e-29,3.1316881582698085e-34,1.1887886058524217e-11,1.8052496853061638e-43,1.91268812270435e-66,8.901019300822074e-52,1.487746362830772e-44,2.6938796233555767e-52,1.3149399501982704e-60,1.4153656204207147e-53,2.962635591113894e-58,3.246215133585752e-70,1.753090116256375e-33,1.8974401384156644e-57,1.717302059599798e-44,1.2508653535272234e-60,1.6857801272916686e-71,5.631188639797176e-78,4.518873073155038e-69,2.96969306001553e-14,6.3040929571831705e-18
2.3925049486836883e-18,0.49922059833143057,3.76,0.0,0.6603982002595767,0.999999999976223,7.234367649385879e-40,9.30035717957242e-29,4.771080047449416e-25,3.494200622973183e-21,1.2608356928471242e-17,8.145436420449416e-16,1.9963299729738907e-29,8.330966861672053e-41,1.8391613698491088e-35,3.758842092258909e-49,4.2231262730878794e-62,5.061349691530695e-29,5.939466680319648e-14,9.589261584586648e-29,6.637978370267541e-38,1.0650260906665952e-33,1.2501824847533926e-48,1.390806016837132e-28,9.259288180992894e-29,5.882739554140368e-28,1.338305163306511e-41,1.5988819801608018e-34,4.053029726385251e-42,8.710528447782268e-56,1.4740580543982325e-45,3.8182792385505823e-59,2.1184812737426692e-57,1.6712468578684041e-37,8.310693324567853e-44,1.1275322640361833e-38,1.320241517117384e-46,4.7035613859404223e-45,8.145436420516641e-16,7.556180222510843e-31,9.146522272000688e-30,5.051011256320634e-29,4.696137571226213e-25,9.55572627768356e-32,6.32268374628074e-29,1.9438415256953645e-34,6.850000975639379e-29,1.2527007460541641e-33,2.3776094530614305e-11,1.444234026077859e-42,3.0604047586022685e-65,7.12100180224095e-51,1.1902347586753286e-43,2.155155251674295e-51,1.0567688775673362e-59,1.1323221296390463e-52,4.740377682615552e-57,1.0388252413419957e-68,7.012503310637287e-33,3.036007167386095e-56,1.3738851287907336e-43,2.0014524438941563e-59,5.3946856313354306e-70,1.8020435059806933e-76,7.2304420896295095e-68,5.939466680272596e-14,1.260835692847091e-17
4.785042348232713e-18,0.49922059833143595,3.76,0.0,0.6603982002595166,0.9999999999524458,5.7875629323926135e-39,3.7201808026220464e-28,1.8935547864355666e-24,6.98844905616488e-21,2.5216884871046066e-17,1.629098332170056e-15,7.985401123596875e-29,6.664852587200776e-40,1.471346557554642e-34,3.007109352836592e-48,6.757087941654547e-61,2.0245611979299133e-28,1.1879013920903627e-13,3.835743652981519e-28,2.655218826743801e-37,4.260147698209656e-33,1.0001618151476249e-47,5.563280659906832e-28,3.7037529564537704e-28,2.3531197587954686e-27,1.0706568370492192e-40,6.395626335169182e-34,3.2424750897614105e-41,1.3937081808164943e-54,1.179265103812203e-44,6.1093503542400444e-58,3.389627505198566e-56,6.68527763837751e-37,6.6486598681913925e-43,4.510176732708605e-38,1.056209927456484e-45,3.76290865268221e-44,1.6290983321820491e-15,3.0225028438460682e-30,3.658646119513913e-29,2.020425046503987e-28,1.8784741372180513e-24,3.8223293772799402e-31,2.5290992251827822e-28,7.775445215449473e-34,2.740028255599548e-28,5.010853928679003e-33,4.75525112506008e-11,1.1554009294769144e-41,4.896730603051122e-64,5.69689679480483e-50,9.522028745183446e-43,1.7241453011570463e-50,8.53092347767227e-59,9.058728653777061e-52,7.584732884171382e-56,3.3242990093375235e-67,2.8050299989378704e-32,4.8576938257556464e-55,1.0991254969439671e-42,3.2023782432607246e-58,1.7263296766500689e-68,5.766640247916134e-75,1.1568903485276576e-66,1.187901392071543e-13,2.5216884871044738e-17
9.570117147330763e-18,0.4992205983314469,3.76,0.0,0.6603982002593961,0.9999999999048913,4.6300780230491366e-38,1.4880799595074998e-27,7.544464377238574e-24,1.397694717189655e-20,5.043394075619108e-17,3.2582077123456114e-15,3.1941766957896e-28,5.331913708952554e-39,1.1770842305663496e-33,2.405701743017507e-47,1.0811409392897098e-59,8.098291792966524e-28,2.375810840206866e-13,1.5343052649937343e-27,1.062093307449428e-36,1.7040677458459412e-32,8.001357841737611e-47,2.2253235824461367e-27,1.4815087239176401e-27,9.412526909294719e-27,8.565305521439625e-40,2.5582902302986235e-33,2.5940005953398693e-40,2.229951992740017e-53,9.43419547237756e-44,9.775043409819094e-57,5.423449979620647e-55,2.674302419898611e-36,5.3189699797301476e-42,1.804081306428145e-37,8.449746279554607e-45,3.0103507397742332e-43,3.2582077123637903e-15,1.2090072935224884e-29,1.4634658857773649e-28,8.08174122088846e-28,7.513934765754537e-24,1.5289395142348537e-30,1.0116448350161265e-27,3.110193918773101e-33,1.0960168707130363e-27,2.004351743222364e-32,9.510534379379908e-11,9.243262227413986e-41,7.834835286468847e-63,4.557588869191138e-49,7.617683266661002e-42,1.3793254462648758e-49,6.94745555424213e-58,7.247096501205904e-51,1.2135675489917109e-54,1.0637849998396182e-65,1.1220178187824273e-31,7.772376007297513e-54,8.793073570954161e-42,5.123848750309577e-57,5.52430339364431e-67,1.845341044640895e-73,1.8510402492334543e-65,2.375810840131585e-13,5.043394075618577e-17
1.9140266745526863e-17,0.4992205983314688,3.76,0.0,0.6603982002591552,0.9999999998097824,3.704073732206918e-37,5.952335533112094e-27,3.011834766494513e-23,2.795394840075339e-20,1.008680525264626e-16,6.5164264723980235e-15,1.2776739275438654e-27,4.265543622617801e-38,9.416701779608448e-33,1.9245670811981988e-46,1.7298309856067994e-58,3.239329604196942e-27,4.751629736438703e-13,6.1372366671081206e-27,4.2483870313705966e-36,6.816288311865296e-32,6.40111161881974e-46,8.901316966172691e-27,5.9260500143065426e-27,3.765020338258673e-26,6.852264745782745e-39,1.0233400419857054e-32,2.0752086855761074e-39,3.567938310968801e-52,7.54738623498552e-43,1.5640135680034115e-55,8.677556735400617e-54,1.069865899359954e-35,4.255192820224934e-41,7.216355076371543e-37,6.759823774654592e-44,2.4082901187067965e-42,6.5164264724111525e-15,4.8360415259922213e-29,5.853878385453746e-28,3.232704652738668e-27,3.00558154910098e-23,6.1157735039954966e-30,4.046589626661566e-27,1.244080742026386e-32,4.384078582860567e-27,8.01742717893973e-32,1.9021100529309694e-10,7.39463162948229e-40,1.2535789290467125e-61,3.646152935867698e-48,6.094170721213801e-41,1.1034652637305946e-48,5.7542642366163e-57,5.797807322266796e-50,1.9417163086789655e-53,3.40412689907002e-64,4.48808358753196e-31,1.243585431806682e-52,7.034486725792268e-41,8.198193151225454e-56,1.7677848271844378e-65,5.905117210980975e-72,2.961676952420703e-64,4.75162973613758e-13,1.0086805252644135e-16
3.828056594191906e-17,0.4992205983315125,3.76,0.0,0.6603982002586735,0.9999999996195645,2.96326389988297e-36,2.3809376867694647e-26,1.2035437063606856e-22,5.590797084804391e-20,2.0173627606693157e-16,1.3032863991308066e-14,5.11070220824375e-27,3.4124399598637796e-37,7.533372592766631e-32,1.5396559116213933e-45,2.767733924204025e-57,1.295737208476768e-26,9.503267528897704e-13,2.4548977878703168e-26,1.699359371366768e-35,2.726518786701321e-31,5.12089946062376e-45,3.560531313248512e-26,2.370423058197315e-26,1.5060100499712855e-25,5.481819925763926e-38,4.0935361525952837e-32,1.660170231965794e-38,5.708713394910637e-51,6.037920931192754e-42,2.5024269906353148e-54,1.388412016167747e-52,4.280606728124691e-35,3.404160994458385e-40,2.8865548998274642e-36,5.4078697312649165e-43,1.9266359054071618e-41,1.3032863991241414e-14,1.9344191127055033e-28,2.3415542957477178e-27,1.293083459886344e-26,1.2022341477264785e-22,2.4463124273134553e-29,1.618637905336836e-26,4.976329381078422e-32,1.7536336235781391e-26,3.2069748027931953e-31,3.804223139432991e-10,5.915713931962375e-39,2.0057304409290433e-60,2.917040312333218e-47,4.8753462194831784e-40,8.827761329894008e-48,4.917473685295363e-56,4.638433410302077e-49,3.1067526788905198e-52,1.0893229868729855e-62,1.795236436665577e-30,1.9897409065426838e-51,5.627600577485526e-40,1.311713812805161e-54,5.656923785884914e-64,1.8896416486738945e-70,4.738693167837051e-63,9.50326752769321e-13,2.0173627606684652e-16
7.656116433470347e-17,0.49922059833160015,3.76,0.0,0.6603982002577099,0.999999999239129,2.3706137073197013e-35,9.523760370169187e-26,4.8117944193162155e-22,1.1181609570095579e-19,4.034727231475734e-16,2.6065739024349022e-14,2.0442821825958842e-26,2.7299539919265842e-36,6.026702533897238e-31,1.2317255830755737e-44,4.4283776318123295e-56,5.18298188265746e-26,1.9006543113796994e-12,9.819597390314535e-26,6.797460992167364e-35,1.0906082040759862e-30,4.0967236785333513e-44,1.4242134302532101e-25,9.481698567695163e-26,6.024044027283132e-25,4.385459188543729e-37,1.6375521259004487e-31,1.3281374986189832e-37,9.13395110740683e-50,4.830341522797556e-41,4.003887358876042e-53,2.221461567254707e-51,1.71315393168701e-34,2.7233314967834723e-39,1.1546300531015292e-35,4.326300087418872e-42,1.5413102479910566e-40,2.606573902384405e-14,7.73768171084535e-28,9.366222850879018e-27,5.172336764428115e-26,4.808939643276203e-22,9.785255251092475e-29,6.474555709498107e-26,1.990533086171884e-31,7.014538638620848e-26,1.2827906193633742e-30,7.608448738501373e-10,4.732574419869779e-38,3.209171798255286e-59,2.333815799212458e-46,3.900280831538657e-39,7.062256100981803e-47,4.4364766913704405e-55,3.711038555578482e-48,4.970809556652397e-51,3.485837334153275e-61,7.180956063328353e-30,3.1835888202139346e-50,4.5020850194835926e-39,2.0987447363203136e-53,1.8102175555747738e-62,6.046859916017018e-69,7.58191710699562e-62,1.9006543108979002e-12,4.0347272314723304e-16
1.531223611202723e-16,0.4992205983317753,3.76,0.0,0.6603982002557828,0.999999998478258,1.8964929956451953e-34,3.809508213517233e-25,1.9242416840996733e-21,2.236326652402895e-19,8.06945617307673e-16,5.213148907131439e-14,8.177131326453059e-26,2.1839640020775216e-35,4.8213637982693214e-30,9.853807361521246e-44,7.085406494317104e-55,2.0732172149350597e-25,3.801309428352073e-12,3.927840201313349e-25,2.719000611133417e-34,4.362434171127498e-30,3.277380656927842e-43,5.696855527700279e-25,3.7926808780220807e-25,2.4096183748412466e-24,3.5083686440482125e-36,6.551303576776147e-31,1.0625105235429907e-36,1.4614329504777026e-48,3.864275130267605e-40,6.406222948142218e-52,3.5543403505761157e-50,6.859899121976346e-34,2.1786662873585166e-38,4.6185805532623683e-35,3.461041819356873e-41,1.2330488070387637e-39,5.213148906881781e-14,3.0950739406657613e-27,3.7464901017315073e-26,2.068935072587355e-25,1.923576464741843e-21,3.9141028011289117e-28,2.589823084472869e-25,7.962135421331166e-31,2.8058160950606627e-25,5.1311631699638136e-30,1.5216897640896191e-09,3.78606056233054e-37,5.1346766128703645e-58,1.867344241354198e-45,3.1202262059222456e-38,5.649873854075706e-46,4.353192966342718e-54,2.96929446556912e-47,7.953299514727008e-50,1.1154685315836087e-59,2.8723879393503287e-29,5.093744799245258e-49,3.60166996458618e-38,3.357994675394199e-52,5.7926990955306535e-61,1.934996244783154e-67,1.2131073812445708e-60,3.801309426424877e-12,8.06945617306311e-16
2.296835579058411e-16,0.49922059833195026,3.76,0.0,0.6603982002538556,0.9999999977173873,5.422787354593432e-34,8.095209902693912e-25,4.088716023733866e-21,3.3544955461332004e-19,1.2104185114665892e-15,7.819723909916323e-14,1.7376405688595272e-25,6.244772660687557e-35,1.3786088395357387e-29,2.817573153631361e-43,2.6079002449892215e-54,4.405621953749194e-25,5.701964545316963e-12,8.346661202571334e-25,5.7779027441127e-34,9.270173432852371e-30,9.729721262845778e-43,1.2105819121275684e-24,8.059447979053508e-25,5.1204395219105434e-24,1.0031742533622834e-35,1.392336582459426e-30,3.1543285580760435e-36,5.528898417776737e-48,1.1472037965807209e-39,2.4236045420324082e-51,1.3446793188133015e-49,1.4589574057609273e-33,6.467910603060082e-38,9.814583942699212e-35,1.0274969403134615e-40,3.660614155842968e-39,7.819723909356009e-14,6.577033138540808e-27,7.96129187278444e-26,4.396487012782295e-25,4.087600363523287e-21,8.317468431137245e-28,5.503374535479929e-25,1.691954027289562e-30,5.962359388455451e-25,1.0903721376279898e-29,2.2825344247549748e-09,1.0825767330690849e-36,1.9425487465684158e-57,5.339975461181548e-45,9.263172846874853e-38,1.6155233228200453e-45,1.3932953797940388e-53,8.491181768459978e-47,3.0088916819780897e-49,5.203636740277209e-59,6.103831698991762e-29,1.9270673703231655e-48,1.069244273762979e-37,1.2703980230492629e-51,2.7025069392133977e-60,9.026716031508298e-67,4.589432229608855e-60,5.701964541221671e-12,1.2104185114636937e-15
3.828059514769787e-16,0.4992205983323005,3.76,0.0,0.6603982002500014,0.9999999961956468,2.492114864668426e-33,2.2380906317569245e-24,1.1303313078176585e-20,5.590846126956625e-19,2.017364299779693e-15,1.3032873907839487e-13,4.804065526832407e-25,2.8698657802882326e-34,6.335574612940526e-29,1.2948518487720706e-42,2.0065401726975122e-53,1.218049924480361e-24,9.503274779216804e-12,2.3076065342935395e-24,1.5974378135010267e-33,2.562930496722137e-29,4.557606242406583e-42,3.34690322703951e-24,2.228200778796869e-24,1.415651050501187e-23,4.610216591910526e-35,3.850647171211347e-30,1.4775541156083697e-35,4.363463300266751e-47,5.3737378320145155e-39,1.912733435005285e-50,1.0612346814830188e-48,4.0418869309578275e-33,3.0297046039272763e-37,2.713511136027562e-34,4.81301277264535e-40,1.714708981501103e-38,1.3032873906211866e-13,1.8183566677724444e-26,2.201063002714157e-25,1.2154991542250584e-24,1.1301013733255e-20,2.299535025337774e-27,1.5215213068732792e-24,4.6777562905778416e-30,1.6484168899283451e-24,3.014557548390329e-29,3.80422282778974e-09,4.9751200805436335e-36,1.5330761836016365e-56,2.454780209298125e-44,4.3390657989157524e-37,7.424512585668238e-45,8.408623132729107e-53,3.903385748862731e-46,2.3746456986361998e-48,6.973211914687769e-58,1.687534907954998e-28,1.5208613149742463e-47,5.008562537880749e-37,1.0026120489680981e-50,3.623052904009822e-59,1.2096387688366444e-65,3.622026966105482e-59,9.503274767894527e-12,2.017364299771678e-15
5.205055835132126e-16,0.49922059833261545,3.76,0.0,0.6603982002465354,0.9999999948271795,5.6057214507356795e-33,3.983589243529648e-24,2.0118307600324446e-20,7.601957791641469e-19,2.7430330640398152e-15,1.772094610144712e-13,8.550773842532454e-25,6.455423689307972e-34,1.4251125822455158e-28,2.912615838487176e-42,5.52049510181504e-53,2.1680408955988943e-24,1.2921710242849383e-11,4.1073173269668865e-24,2.8433078932693174e-33,4.5617693486789164e-29,1.0509717636940579e-41,5.9571653200800745e-24,3.965983038502612e-24,2.5197224927151498e-23,1.0370137014101413e-34,6.855380209792497e-30,3.4072009048461114e-35,1.2232942706265533e-46,1.2391677333431828e-38,5.3623363637127e-50,2.9751649226295956e-48,7.204822759351147e-33,6.986415136002707e-37,4.829874561116033e-34,1.1098680906991542e-39,3.9540737828271597e-38,1.7720946098500038e-13,3.236500036095245e-26,3.917679825422621e-25,2.163471042320829e-24,2.0114715728836753e-20,4.0929501521457874e-27,2.7081613248532384e-24,8.325956371975928e-30,2.934022954950762e-24,5.365620875089973e-29,5.172643310854898e-09,1.1190943208618213e-35,4.297963623822383e-56,5.52270050416004e-44,1.0005771539677362e-36,1.6700784516212135e-44,2.1574951080517038e-52,8.781735244718798e-46,6.657299715035976e-48,2.3112367059531427e-57,3.003655246821394e-28,4.263725397580103e-47,1.1549602521451003e-36,2.810818354876875e-50,1.201291614766117e-58,4.0092881589353325e-65,1.0154330485844584e-58,1.2921710222696819e-11,2.7430330640255396e-15
6.582052155494465e-16,0.4992205983329304,3.76,0.0,0.6603982002430694,0.9999999934587129,1.059226318031853e-32,6.2170812046132984e-24,3.139759675275196e-20,9.613080381664977e-19,3.468701828295907e-15,2.2409018288524685e-13,1.334495215732376e-24,1.2197805205906655e-33,2.6928125032086083e-28,5.503514392151897e-42,1.2430198797836462e-52,3.383646705208789e-24,1.6340145706456392e-11,6.41017458683167e-24,4.4375065117756725e-33,7.119425015792046e-29,2.0229714261858545e-41,9.297180303161568e-24,6.1895986228011755e-24,3.9324599984040717e-23,1.959482709984265e-34,1.0701551925827533e-29,6.558379039374534e-35,2.7999594254681212e-46,2.3852194297229134e-38,1.2273681133777316e-49,6.809760489843069e-48,1.126137096984551e-32,1.3447853850979128e-36,7.537986853399849e-34,2.1363388627563647e-39,7.611031850549043e-38,2.240901828387728e-13,5.0511150776036184e-26,6.114212233898182e-25,3.376467821333999e-24,3.139247083498307e-20,6.387751091200027e-27,4.226551142080467e-24,1.2994087136673928e-29,4.5790465869714415e-24,8.373971714028649e-29,6.541063009711831e-09,2.1145774193664045e-35,9.837460174215976e-56,1.0437328850973762e-43,1.9259692685489778e-36,3.1557309745326607e-44,4.614238298850166e-52,1.659656472388198e-45,1.523767221746337e-47,6.208676436917834e-57,4.687729181362597e-28,9.759105703776994e-47,2.2231333667061083e-36,6.433595628241978e-50,3.227001370249265e-58,1.077015324215252e-64,2.3241924757505756e-58,1.634014567500486e-11,3.4687018282736097e-15
7.959048475856804e-16,0.49922059833324517,3.76,0.0,0.6603982002396034,0.9999999920902471,1.7700978379423192e-32,8.911319944365769e-24,4.5003583972226053e-20,1.1624213287009683e-18,4.194370592548196e-15,2.709709046943681e-13,1.9128113852010562e-24,2.0384023722520214e-33,4.500018886180446e-28,9.197044540491783e-42,2.3884703405546444e-52,4.850045343210285e-24,1.9758581170039263e-11,9.188084586073874e-24,6.360592635221016e-33,1.0204695345609668e-28,3.4388126725971826e-41,1.3326201633861007e-23,8.871920594701571e-24,5.636628863703826e-23,3.274535156816997e-34,1.5342767245700336e-29,1.114847192966342e-34,5.458713264405105e-46,4.0545876362381213e-38,2.3928383978753212e-49,1.327609581367826e-47,1.6165549945883853e-32,2.28597591974066e-36,1.0804838725841754e-33,3.6315244902824027e-39,1.2937857725005378e-37,2.709709046272947e-13,7.240064469776982e-26,8.763863537301986e-25,4.839691431647301e-24,4.4996695969277014e-20,9.155942221223623e-27,6.0581671416976875e-24,1.8625199947307064e-29,6.563419223717263e-24,1.2002909356683628e-28,7.909481968148044e-09,3.533717052366185e-35,1.917878342285283e-55,1.7445156724682995e-43,3.273920918693067e-36,5.273683680731106e-44,8.568968235344225e-52,2.7739824000942413e-45,2.9706872247704666e-47,1.3731295051692675e-56,6.719213341769197e-28,1.902604701126127e-46,3.7790625899056756e-36,1.2542743142811695e-49,7.138066755597225e-58,2.3819594583424773e-64,4.531172915585043e-58,1.975858112495791e-11,4.1943705925162125e-15
