Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756),C2HFO2(557)
2.2780049345799257e-06,0.6010437672633215,3.76,0.0,0.7754201571016038,0.948569495018725,0.012205183743149552,0.0010522403346646624,0.0018185417709538007,0.0009808201782639918,0.030248941561777192,0.0002542959777778816,2.575934596639912e-06,0.0016673912923581846,0.03422516349294389,3.3298155597233203e-07,5.172426069119267e-05,7.456520073806423e-05,0.08860215504507304,3.43848416431761e-06,0.0006826258366327458,1.0779103260075847e-07,8.416051109211947e-06,0.006002149731434275,0.006780833624808549,0.0011980043761713344,3.773414889376566e-05,0.004242578610267066,7.08505707557336e-05,2.128853142384293e-06,1.9124963127538872e-05,3.980475873874924e-09,1.2743095624405742e-08,3.492565881102055e-06,6.714111847859876e-07,7.090181256041908e-06,7.56555979286805e-08,5.647365103629684e-07,0.054073734175042146,3.5122114361090053e-09,2.0171497839474518e-10,6.528453655600442e-10,0.0004857258705407832,2.036669954534407e-08,1.4941717191640602e-05,0.0008690578974486444,1.1560970189730533e-06,7.957461662530681e-11,0.002057200108555979,1.7893653617366057e-07,4.703007728047774e-17,7.099756979547875e-10,3.300731126045047e-07,6.616037536815869e-10,2.6177307164595914e-09,4.6848304965573185e-11,2.471088816300634e-10,8.977968122101137e-11,6.103354833521334e-07,1.745552642629127e-07,1.074883497726964e-05,4.0578247110181813e-10,3.110068377964476e-12,1.558437032552395e-09,9.919408473187724e-16,0.0038544609135558617,0.004218454436222629,5.878877698331341e-06,0.001483479868766473,6.165314108822876e-11,7.068395589267868e-10,1.62406369754741e-08,4.141144263434681e-09,1.948629853980059e-15,1.192977324442504e-10
2.3180646426874055e-06,0.601188160001128,3.76,0.0,0.7732614284688493,0.9476352798139843,0.01246664071438477,0.001050327796791442,0.0018220745071973296,0.000983786462760399,0.030809891767024807,0.0002541502984741427,2.5865119125809928e-06,0.0017562495782974018,0.034787479102203464,3.4948409751893417e-07,5.416830934164134e-05,7.40306245523037e-05,0.09027989033007178,3.4718693174064265e-06,0.0006919101906572135,1.0920350567563919e-07,8.703398110016148e-06,0.006173580595994855,0.007009201541648734,0.0012245661016239836,3.8677951591341785e-05,0.004388881494398197,7.512167050854428e-05,2.2944006442784267e-06,2.0344395142436987e-05,4.228323975679635e-09,1.3534234877791029e-08,3.621408896120866e-06,6.952340643226958e-07,7.417573893286957e-06,7.890109342520648e-08,5.892120785605358e-07,0.05458000740000749,3.4910439793165113e-09,2.0052920917426168e-10,6.500174239091687e-10,0.0004823444558993936,2.1131740196314576e-08,1.5064239960771212e-05,0.0009046509736685853,1.1654554759465162e-06,8.167463880270522e-11,0.0020551740456097155,1.8048442689300492e-07,4.996800950229303e-17,7.341960298123941e-10,3.3919098959184103e-07,6.9132684863238e-10,2.7043046274655236e-09,4.8586503100233386e-11,2.5491394187109446e-10,9.369283553640467e-11,6.334277167797513e-07,1.8237629360371918e-07,1.1101692297128648e-05,4.375176084367393e-10,3.299253529571268e-12,1.6611226208933675e-09,1.0938104596238619e-15,0.0038365375387386567,0.004378633711988768,5.990936610889009e-06,0.0015292681258533588,6.652195470411706e-11,7.644137800221388e-10,1.7910306288657008e-08,4.511999100243859e-09,2.1047999002019506e-15,1.3093724487770002e-10
2.3581243507948853e-06,0.6013322808784409,3.76,0.0,0.7711121072949834,0.9467024740805572,0.012727574429317016,0.0010484553107668426,0.0018255719488823486,0.0009866397871339707,0.03136857458765943,0.0002539727741735279,2.5960027760749244e-06,0.0018476117709327368,0.0353464846220736,3.663768030502674e-07,5.666373489491778e-05,7.350948244702413e-05,0.0919582329711917,3.5054051253745133e-06,0.0007009763044418547,1.105864909207251e-07,8.990726927758502e-06,0.006344710283962429,0.007239620397546764,0.0012510546990970794,3.962057045466907e-05,0.004536336224786976,7.955415574647034e-05,2.4687967541475543e-06,2.1604693865089495e-05,4.486053132486035e-09,1.435681759937088e-08,3.7516595886768445e-06,7.192947859901369e-07,7.749594280040246e-06,8.221781079909352e-08,6.142418703619545e-07,0.05506974157419749,3.470311236398075e-09,1.993673480082356e-10,6.472597049763355e-10,0.0004790441864096513,2.1906279984313513e-08,1.5181867812842704e-05,0.0009405719675313578,1.1744381032740765e-06,8.377082261096115e-11,0.0020531510451435074,1.819839221928836e-07,5.299901913497044e-17,7.585846683056044e-10,3.4828667378796675e-07,7.214086293583285e-10,2.7906688582555503e-09,5.034020206724131e-11,2.627662472010454e-10,9.76886620901343e-11,6.56809563319649e-07,1.9037675290783799e-07,1.1457442216178515e-05,4.709945918876334e-10,3.495640598260906e-12,1.7676394389277358e-09,1.2036495666969051e-15,0.0038190172779466102,0.004541068575642929,6.1004001587986775e-06,0.0015753534007437251,7.165520810458752e-11,8.253398682691295e-10,1.971084330756689e-08,4.9065276220521625e-09,2.2698082537953854e-15,1.434363570916393e-10
2.398184058902365e-06,0.6014761378533453,3.76,0.0,0.7689720959994527,0.9457710731412232,0.012987990671899456,0.0010466221969827958,0.0018290348501838088,0.000989384069620131,0.03192499736540601,0.0002537668914149203,2.6044641724369016e-06,0.001941474808881918,0.03590224847811547,3.836569918120074e-07,5.920996088071459e-05,7.300131184813305e-05,0.09363715144202833,3.53910598522108e-06,0.000709832285026631,1.119404593244273e-07,9.277871855737871e-06,0.006515475432971896,0.0074720192328906355,0.001277467213637343,4.056164477302532e-05,0.004684877461550022,8.414988884457796e-05,2.6522993006113337e-06,2.2905524064928384e-05,4.753802026468087e-09,1.5211286360177138e-08,3.883254473459065e-06,7.435840169187033e-07,8.085977620245617e-06,8.560613592355203e-08,6.398291308207677e-07,0.055543341574938065,3.4499998960823045e-09,1.9822864780948797e-10,6.445699857973082e-10,0.0004758223021445106,2.2690117159350182e-08,1.5294730418638966e-05,0.0009767928364659054,1.1830549184859994e-06,8.586286230286184e-11,0.0020511310955749784,1.834365846103392e-07,5.612193887912003e-17,7.831301949206848e-10,3.5735577023675765e-07,7.518230817078223e-10,2.876771778170824e-09,5.210843472334623e-11,2.706633090694474e-10,1.0176725149447396e-10,6.804748663822637e-07,1.9855741968613828e-07,1.1815984435129097e-05,5.062637798765429e-10,3.699310735521904e-12,1.878020774026692e-09,1.3218898192966931e-15,0.0038018875290359083,0.004705726531644243,6.207259531497966e-06,0.0016217250866270968,7.706074647650623e-11,8.897284065839544e-10,2.16493666099342e-08,5.325637035334925e-09,2.443926177467799e-15,1.5683703979756719e-10
2.438243767009845e-06,0.6016197385842641,3.76,0.0,0.766841299344809,0.944841072886487,0.01324789511885306,0.0010448276784879183,0.0018324638528428583,0.0009920230043890016,0.03247916735139809,0.00025353595096151775,2.6119519350406863e-06,0.002037834696126225,0.036454836944980744,4.013218878296413e-07,6.180640610817161e-05,7.250566543646689e-05,0.09531661313898795,3.572983808716227e-06,0.0007184859699748765,1.1326587686784742e-07,9.56467797365794e-06,0.0066858156387944005,0.007706328886371431,0.0013038008391719454,4.1500827704452516e-05,0.004834441066724919,8.891064518559377e-05,2.8451668080294198e-06,2.424650356863517e-05,5.0317040598372115e-09,1.6098067362141308e-08,4.016130458536367e-06,7.680925080670016e-07,8.426460610801193e-06,8.906644480378812e-08,6.659770123834933e-07,0.05600120391449634,3.4300969226430454e-09,1.9711238116608164e-10,6.419460375566101e-10,0.0004726761321701251,2.3483054726180665e-08,1.5402954531946597e-05,0.0010132859964399402,1.1913157112845904e-06,8.795052816662173e-11,0.002049114168257929,1.848439090107363e-07,5.933549170467133e-17,8.078214057788198e-10,3.6639401084434783e-07,7.825444550998014e-10,2.962565390783243e-09,5.389024620842415e-11,2.7860267883041154e-10,1.0592867166792944e-10,7.044176162951004e-07,2.0691902853360177e-07,1.2177219875067979e-05,5.433750739091255e-10,3.9103406940017116e-12,1.9922994107976795e-09,1.4489758185413466e-15,0.003785136000872161,0.004872575766938353,6.31151032133053e-06,0.0016683728815665836,8.274643845342923e-11,9.576898902385814e-10,2.3733211159227205e-08,5.770245381134151e-09,2.6274233381507154e-15,1.7118206254877174e-10
2.4783034751173247e-06,0.6017630904364394,3.76,0.0,0.7647196244193373,0.9439124696982647,0.013507293317521353,0.0010430709090363181,0.0018358595101936337,0.0009945600880044642,0.03303109169009545,0.00025328307434433476,2.6185206557068927e-06,0.002136686542778664,0.0370043142033014,4.19368626651405e-07,6.44524853040593e-05,7.202211124767627e-05,0.09699658446042843,3.6070483330414905e-06,0.0007269449178044034,1.1456320509656168e-07,9.85100067842032e-06,0.006855673324807497,0.007942481958512802,0.0013300529103931304,4.2437786036659075e-05,0.004984964114429153,9.383811364187219e-05,3.047658390809137e-06,2.5627205732429404e-05,5.319887327122956e-09,1.7017570388766913e-08,4.1502249278724685e-06,7.928111011980777e-07,8.770781956229062e-06,9.259910262151045e-08,6.926885684379641e-07,0.05644371680012006,3.410589590533378e-09,1.9601784191937522e-10,6.393858237521687e-10,0.00046960309545329,2.4284900222231243e-08,1.5506664021382842e-05,0.0010500243526295869,1.1992300427033355e-06,9.003353976242069e-11,0.0020471002762514423,1.8620732775588965e-07,6.263829772459403e-17,8.326473337782917e-10,3.753972504387019e-07,8.135473073559982e-10,3.0480051657768847e-09,5.568469507299534e-11,2.8658194842410876e-10,1.1017296647906875e-10,7.286319419122116e-07,2.1546226840293801e-07,1.2541050729656225e-05,5.823778639193204e-10,4.128802845232476e-12,2.11050762842847e-09,1.5853651547336731e-15,0.0037687507334194957,0.005041585106471443,6.413152207132766e-06,0.0017152867680643579,8.872017288476041e-11,1.0293346160488207e-09,2.596992912983819e-08,6.241281226672296e-09,2.820567509696881e-15,1.8651495784101539e-10
2.5183631832248045e-06,0.6019062004889211,3.76,0.0,0.762606980601641,0.9429852604852305,0.013766190670248202,0.0010413509956178108,0.0018392223070641278,0.000996998642141365,0.03358077740996555,0.0002530112103176321,2.6242236081618492e-06,0.0022380246042954105,0.03755074239962433,4.3779426198350875e-07,6.714760971284415e-05,7.155023261566992e-05,0.09867703088732806,3.641307398486482e-06,0.000735216401795931,1.1583290163947114e-07,1.0136705213712516e-05,0.007024993620561215,0.008180412775629132,0.001356220895414078,4.337219994219811e-05,0.005136384899179607,9.893389718042343e-05,3.2600336483675274e-06,2.7047161911560718e-05,5.618474643494526e-09,1.7970188819723886e-08,4.28547581870072e-06,8.177307372921305e-07,9.118682841854178e-06,9.620446292650666e-08,7.199667479321076e-07,0.05687126021184618,3.39146550920278e-09,1.949443452366559e-10,6.368873210566661e-10,0.0004666007007839306,2.5095465399974387e-08,1.560597990801898e-05,0.001086981326598853,1.2068072515723639e-06,9.211168376986386e-11,0.002045089416843808,1.8752821601792936e-07,6.602888090986381e-17,8.575972565635217e-10,3.843614631687221e-07,8.448065478084811e-10,3.1330498720725172e-09,5.749085429160812e-11,2.945987514489961e-10,1.145001547701509e-10,7.531121026435992e-07,2.2418778037456278e-07,1.2907380514627217e-05,6.233209758747286e-10,4.3547652020175905e-12,2.232677193497263e-09,1.731528439911376e-15,0.00375272011083831,0.005212723970760723,6.512188654767255e-06,0.0017624569942001793,9.49898556196915e-11,1.1047725747447055e-09,2.836729063128179e-08,6.739683358660206e-09,3.0236242875129314e-15,2.0287998411269231e-10
2.5584228913322843e-06,0.6020490755415276,3.76,0.0,0.7605032795115596,0.942059442673156,0.014024592423949505,0.0010396670165229121,0.0018425526761635892,0.0009993418330714059,0.03412823141952209,0.0002527231412225006,2.62911268354649e-06,0.0023418423192296716,0.03809418170820262,4.5659577204636766e-07,6.989118766030392e-05,7.108962799559899e-05,0.10035791706418143,3.6757671954910446e-06,0.0007433074066913153,1.1707542056038876e-07,1.0421666201781768e-05,0.007193724248428802,0.008420057354260106,0.0013823023890898903,4.430376272688078e-05,0.005288642942434538,0.00010419951358334034,3.482552560960417e-06,2.8505863917690687e-05,5.927583554124165e-09,1.895629967880054e-08,4.42182169377929e-06,8.428424636370888e-07,9.469907367454144e-06,9.988286696362112e-08,7.47814390959212e-07,0.057284205994287955,3.372712639807732e-09,1.93891227613176e-10,6.344484593141901e-10,0.00046366654592260763,2.5914565977187988e-08,1.570102041002115e-05,0.00112413088021238,1.2140564595843412e-06,9.418484510921779e-11,0.0020430815557939725,1.8880789606183825e-07,6.950567536596967e-17,8.826606627445446e-10,3.9328273921333215e-07,8.762974770792881e-10,3.2176614144112398e-09,5.93078119095744e-11,3.02650764319603e-10,1.189102297049241e-10,7.778524809188936e-07,2.3309615589182235e-07,1.3276114114781704e-05,6.662526207964619e-10,4.58829146105193e-12,2.3588393498487148e-09,1.8879493342334476e-15,0.0037370328690052744,0.005385962335554808,6.6086266322112735e-06,0.0018098740562199982,1.0156340631305701e-10,1.184113346704371e-09,3.093328433323903e-08,7.266400478750469e-09,3.2368568184855276e-15,2.2032208776320304e-10
2.598482599439764e-06,0.602191722121985,3.76,0.0,0.7584084349512331,0.9411350140933664,0.014282503663736491,0.0010380180358064003,0.0018458510115708408,0.0010015926883671748,0.03467346050745784,0.0002524214892539207,2.6332383369856086e-06,0.0024481323456185715,0.03863469039362587,4.757700658473442e-07,7.268262508173559e-05,7.063991069750604e-05,0.10203920687903194,3.7104324833477746e-06,0.0007512246278310422,1.1829121261873982e-07,1.0705767180426036e-05,0.007361815417421869,0.008661353366093142,0.0014082951069078202,4.5232180570556124e-05,0.005441678997418371,0.00010963639627579089,3.7154753865968047e-06,3.0002766455455806e-05,6.247326330601402e-09,1.9976263686223227e-08,4.55920180818425e-06,8.681374392464762e-07,9.82420294289465e-06,1.0363464312124655e-07,7.762342252092269e-07,0.0576829179591053,3.3543193055037825e-09,1.9285784775736029e-10,6.320673966212295e-10,0.00046079831619149925,2.674202147408159e-08,1.5791900985454838e-05,0.0011614475365026209,1.2209865696962114e-06,9.625282750476305e-11,0.0020410767113099543,1.900476405749875e-07,7.306703214771685e-17,9.078272774398423e-10,4.021572817721834e-07,9.079958190861301e-10,3.3018046699071976e-09,6.113467203430792e-11,3.1073570654284616e-10,1.2340315807172412e-10,8.028475749228188e-07,2.421879353709969e-07,1.3647157827922892e-05,7.112203472368964e-10,4.8294410464321696e-12,2.4890248066412917e-09,2.0551245663274728e-15,0.003721678098661599,0.005561270693600513,6.702476344438131e-06,0.0018575286824591823,1.0844875525995131e-10,1.267466001243004e-09,3.367611799346262e-08,7.822390901422325e-09,3.4605255349061755e-15,2.3888686429440556e-10
2.638542307547244e-06,0.6023341464930146,3.76,0.0,0.756322362839191,0.9402119730155157,0.014539929309739552,0.0010364031147835832,0.0018491176797826186,0.0010037541112184489,0.03521647134589539,0.00025210872262579906,2.6366495443148773e-06,0.0025568865960795494,0.039172324873563466,4.953139892169603e-07,7.552132601610667e-05,7.020070855289401e-05,0.10372086354189838,3.7453067830050823e-06,0.0007589744723529255,1.1948072551442923e-07,1.0988900147630618e-05,0.007529219723424693,0.008904240103375507,0.0014341968793702053,4.6157172260786404e-05,0.005595435052298386,0.000115245895253375,3.959062559230043e-06,3.153728953063157e-05,6.577810027751956e-09,2.1030425353335738e-08,4.697556170701248e-06,8.936069415690832e-07,1.018132064729474e-05,1.0746010648580596e-07,8.052288631644665e-07,0.05806775199562857,3.3362741968836427e-09,1.9184358600833203e-10,6.297423309582936e-10,0.0004579937826386323,2.7577654924762186e-08,1.587873437671136e-05,0.0011989063976948556,1.2276062729858803e-06,9.83154805357917e-11,0.0020390748923966584,1.9124867637267243e-07,7.671122575562405e-17,9.330870862558652e-10,4.109814043127299e-07,9.398777523676579e-10,3.3854473281173576e-09,6.297055570749677e-11,3.1885134144470875e-10,1.2797887989031397e-10,8.280919917503931e-07,2.514636071585591e-07,1.4020419403999324e-05,7.582709964554711e-10,5.07826914929061e-12,2.6232637254773376e-09,2.23356394772434e-15,0.003706645245135869,0.005738620018512527,6.793750984472649e-06,0.00190541181849569,1.1565384026510086e-10,1.354938999580073e-09,3.6604218890581715e-08,8.408622254282492e-09,3.694887903482987e-15,2.586205186929419e-10
2.6786020156547237e-06,0.6024763546593771,3.76,0.0,0.7542449811395474,0.9392903181600684,0.014796874116500396,0.001034821321048,0.0018523530286844872,0.0010058288926992822,0.03575727049603813,0.00025178716162832754,2.6393937681439583e-06,0.0026680962716808267,0.0397071397811188,5.152243303721798e-07,7.840669306747428e-05,6.977166353090545e-05,0.10540284966110657,3.7803925464215773e-06,0.0007665630621335041,1.2064440402758483e-07,1.1270965115750366e-05,0.007695892055228378,0.009148658444842453,0.0014600056468101145,4.707846892024018e-05,0.005749854331787234,0.00012102927810107104,4.2135745883971e-06,3.310882082330091e-05,6.919136528992044e-09,2.2119113114999083e-08,4.8368256002211625e-06,9.192423725334676e-07,1.054101555346105e-05,1.1135955848584894e-07,8.34800799923869e-07,0.05843905618778654,3.3185663732951242e-09,1.908478434637893e-10,6.274713497840935e-10,0.0004552507998590154,2.8421292649140544e-08,1.596163066223782e-05,0.0012364831605774513,1.2339240560996773e-06,1.0037278667640442e-10,0.002037076056773439,1.9241218762696154e-07,8.04364597294702e-17,9.58430277646669e-10,4.197515280512061e-07,9.71919940548822e-10,3.468559738683379e-09,6.481460111695666e-11,3.2699547738738993e-10,1.3263730843523495e-10,8.535804410573309e-07,2.6092360683241505e-07,1.4395808080231368e-05,8.074506582910429e-10,5.334826790593187e-12,2.7615857071656986e-09,2.4237903814983287e-15,0.003691924105357159,0.005917981730722669,6.882466495450856e-06,0.0019535146134393427,1.2318660355264508e-10,1.4466401015646182e-09,3.972623416366295e-08,9.026071180660958e-09,3.940198196439002e-15,2.7956982517473533e-10
2.7186617237622035e-06,0.6026183523748505,3.76,0.0,0.7521762097879775,0.9383700485542614,0.015053342674405711,0.0010332717354076182,0.0018555573948007957,0.0010078197222540368,0.03629586441564408,0.0002514589845719765,2.6415169324933485e-06,0.0027817518946428874,0.04023918802641314,5.35497825519963e-07,8.133812783508388e-05,6.935243131840613e-05,0.10708512731715768,3.8156913048538e-06,0.0007739962381937823,1.217826900923314e-07,1.1551869676792632e-05,0.00786178950580815,0.009394550822146993,0.0014857194545890601,4.799581372901143e-05,0.00590488129723442,0.00012698773109634244,4.4792719604629835e-06,3.471671802010286e-05,7.271402561964165e-09,2.3242639467105036e-08,4.976951777455996e-06,9.450352624699783e-07,1.0903047019495787e-05,1.1533328661791727e-07,8.649524116588474e-07,0.05879717093591167,3.3011852607429768e-09,1.8987004264670733e-10,6.2525279645602e-10,0.0004525673035978546,2.9272764153636743e-08,1.6040697303934645e-05,0.001274154129393204,1.239948198256889e-06,1.0242461854434999e-10,0.0020350802250551623,1.935393180277715e-07,8.424087333793485e-17,9.838472681363866e-10,4.284641796469104e-07,1.0040995530166087e-09,3.5511147596321634e-09,6.66659644545948e-11,3.351659675282283e-10,1.373783299805556e-10,8.793077289247944e-07,2.7056831675256855e-07,1.477323461305548e-05,8.588046310165785e-10,5.599160884278937e-12,2.904019778668314e-09,2.6263398652519476e-15,0.003677504822680266,0.006099327665475326,6.968641347732167e-06,0.002001828407275337,1.3105498872150543e-10,1.5426762763055112e-09,4.305103106074044e-08,9.67572304532534e-09,4.196707257373181e-15,3.0178208638111726e-10
2.7587214318696833e-06,0.6027601451491064,3.76,0.0,0.7501159706159444,0.9374511635613484,0.01530933941269032,0.0010317534571375624,0.0018587311090669583,0.0010097291966564342,0.036832259467811074,0.00025112623361289087,2.643063405269375e-06,0.0028978433399247812,0.04076852085707296,5.561311643118019e-07,8.431503131321787e-05,6.894268087551877e-05,0.1087676581338168,3.851203798271207e-06,0.0007812795663211894,1.2289602286498435e-07,1.1831528580111693e-05,0.008026871288330578,0.009641861186773567,0.0015113364486305351,4.890896164256633e-05,0.006060461645272775,0.00013312236038905918,4.756415041626834e-06,3.636031110031745e-05,7.634699775778624e-09,2.4401301129875944e-08,5.117877291919625e-06,9.709772750268898e-07,1.1267178949248858e-05,1.193815642481031e-07,8.956859546153013e-07,0.05914242908211996,3.2841206474315296e-09,1.8890962675528616e-10,6.230850986767736e-10,0.0004499413081965223,3.0131901872405236e-08,1.6116039192810248e-05,0.0013118962264210535,1.2456867774437747e-06,1.0447086064757272e-10,0.0020330874217997026,1.946311732733662e-07,8.81225478736428e-17,1.009328754832436e-09,4.3711598909023627e-07,1.0363942854295228e-09,3.633087609319805e-09,6.8523820785359e-11,3.4336071000176603e-10,1.4220180372651007e-10,9.052687520898754e-07,2.803980658410275e-07,1.5152611305418903e-05,9.123773846283097e-10,5.8713142905202945e-12,3.050594380656138e-09,2.8417614886047543e-15,0.003663377880037694,0.006282630042825549,7.0522963313251825e-06,0.0020503447191829787,1.392669377511884e-10,1.6431536167676092e-09,4.6587697098852966e-08,1.0358571643494491e-08,4.4646622839965435e-15,3.2530509213622287e-10
2.798781139977163e-06,0.6029017382544768,3.76,0.0,0.7480641872744218,0.9365336629323586,0.015564868603606032,0.001030265607905662,0.0018618745013324898,0.0010115598276819854,0.037366461930631825,0.00025079082045523227,2.6440759878727925e-06,0.003016359865745303,0.0412951879173411,5.771209945546357e-07,8.733680426202741e-05,6.854209397584454e-05,0.11045040334617845,3.886930087921601e-06,0.0007884183436825643,1.2398483870801192e-07,1.2109863323584546e-05,0.008191098656440937,0.00989053497746725,0.0015368548712484675,4.981767910577907e-05,0.006216542305097277,0.00013943419325111866,5.045263982816231e-06,3.803890457122862e-05,8.009114818041836e-09,2.5595379243948844e-08,5.259545684078685e-06,9.970602121228342e-07,1.1633180023099025e-05,1.2350465047973637e-07,9.270035645345405e-07,0.05947515603809389,3.267362677328984e-09,1.8796605811033955e-10,6.209664892973812e-10,0.00044737090390307933,3.0998540951857196e-08,1.6187758704039406e-05,0.0013496870004106654,1.25114768078258e-06,1.0651157887763687e-10,0.0020310975945339593,1.95688823607924e-07,9.207951114480492e-17,1.0348656266625946e-09,4.457036877663339e-07,1.0687823834810607e-09,3.7144557297972032e-09,7.03873637136334e-11,3.515776494079114e-10,1.471075623839836e-10,9.314584927431932e-07,2.9041312963661677e-07,1.553385202969424e-05,9.682125235574995e-10,6.151325896416766e-12,3.2013373559463988e-09,3.070617425328046e-15,0.0036495340919026256,0.00646786143958945,7.13345435785279e-06,0.002099055236753385,1.4783038806237403e-10,1.7481772583241125e-09,5.034554013780128e-08,1.1075618912840393e-08,4.744306647142643e-15,3.5018707789223376e-10
2.838840848084643e-06,0.603043136732648,3.76,0.0,0.7460207851580863,0.9356175466294607,0.015819934367437987,0.0010288073345994825,0.0018649879038822176,0.0010133140486649386,0.03789847800736052,0.00025045453192565126,2.6445959112876195e-06,0.0031372901430825402,0.04181923730561328,5.984639270083102e-07,9.040284755054297e-05,6.815036474017268e-05,0.11213332386555651,3.922869653948528e-06,0.0007954176062290941,1.250495711530064e-07,1.2386801759112939e-05,0.008354434828431847,0.010140519088161474,0.001562273057236055,5.072174376394384e-05,0.0063730714344457165,0.00014592417938897041,5.346078626588541e-06,3.9751779648633284e-05,8.394729366179313e-09,2.6825139574630554e-08,5.401901483237418e-06,1.023276016589456e-06,1.2000823900675979e-05,1.2770279007753072e-07,9.589072565245073e-07,0.059795669914415414,3.2509018420726647e-09,1.870388188144799e-10,6.188954723693231e-10,0.0004448542541572781,3.1872519217549447e-08,1.625595574609044e-05,0.001387504633023934,1.2563385999401901e-06,1.085467062899947e-10,0.002029110761927582,1.9671330530223853e-07,9.610974401274262e-17,1.0604489800435382e-09,4.542241066777085e-07,1.1012426539277034e-09,3.7951986508118065e-09,7.225580606395678e-11,3.5981477608087375e-10,1.5209541223311065e-10,9.578720134703443e-07,3.006137305088519e-07,1.5916872247477572e-05,1.0263527537164593e-09,6.439230692013438e-12,3.3562759389983137e-09,3.313482920281325e-15,0.0036359645953543893,0.006654994763193796,7.21214027339997e-06,0.002147951806041736,1.5675326963624672e-10,1.8578513013845741e-09,5.433408837006792e-08,1.1827874649354307e-08,5.0358796877603846e-15,3.764766829349386e-10
2.8789005561921227e-06,0.6031843454012137,3.76,0.0,0.7439856913306958,0.9347028148431888,0.016074540678125696,0.0010273778112581873,0.0018680716541303113,0.001014994220101938,0.03842831383681586,0.00025011903541542014,2.6446628380378547e-06,0.003260622284191498,0.04234071563028342,6.201565402624922e-07,9.35125624728311e-05,6.776719917009391e-05,0.11381638034112837,3.959021479811943e-06,0.0008022821367288541,1.260906508850133e-07,1.2662277713053783e-05,0.008516844914950842,0.01039176183637257,0.0015875894301858478,5.162094417178535e-05,0.006529998414345464,0.00015259319231236487,5.6591184161582305e-06,4.149819637902145e-05,8.791620217219576e-09,2.8090832732508064e-08,5.544890241563601e-06,1.0496167753455721e-06,1.2369889397198152e-05,1.319762134413925e-07,9.913989253174815e-07,0.06010428165076329,3.2347289720446038e-09,1.861274102061393e-10,6.168707089143513e-10,0.0004423895928825243,3.275367694529781e-08,1.6320727803995754e-05,0.0014253279434282464,1.2612670354066792e-06,1.1057613524442191e-10,0.0020271269690413265,1.9770562223107264e-07,1.0021118673639368e-16,1.0860702190795435e-09,4.6267417481020597e-07,1.1337544745777964e-09,3.875297855566432e-09,7.412838098057027e-11,3.6807012543307536e-10,1.571651331240649e-10,9.84504452447296e-07,3.1100003799801995e-07,1.630158902527337e-05,1.086839854318193e-09,6.735059830437736e-12,3.515436746641094e-09,3.570946271329837e-15,0.003622660840513293,0.006844003227363593,7.288380685031994e-06,0.0021970264223930866,1.66043502196122e-10,1.9722787381173422e-09,5.8563090229754334e-08,1.2616356227190186e-08,5.339616527754302e-15,4.0422290844561225e-10
