Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390)
8.274811556207255e-07,0.23818974333748605,3.76,0.0,0.6612206249944844,0.9767785124237448,0.005766727565786361,0.0008827949453352579,0.0010537536782922491,0.0006973901883906667,0.011641549442579086,0.00021766208993786578,1.554497340260531e-06,0.0003439152523739461,0.014587899775042008,3.102308396120016e-08,7.28504120051034e-06,5.2008935090701296e-05,0.03552558670993691,1.2415520266862048e-06,0.00042596995058012525,2.7473969779755233e-08,2.4493594789929784e-06,0.002013854466140834,0.002372305780474211,0.00028547525893114355,1.5141926120565419e-05,0.000817897499347806,1.0622959012030652e-05,9.926481769649262e-08,2.4186944194333027e-06,1.1117205604149754e-09,3.6112251715051084e-09,1.2167111201990623e-06,2.1294555416505332e-07,2.450723943765389e-06,9.141506187093425e-09,7.23162955719143e-08,0.026475404132789777,7.311646018712446e-09,2.66595997166864e-10,4.4897864960064663e-10,0.0005363450108476805,1.4443169919965341e-08,2.4189929811009625e-05,0.00034354690652531875,6.086218648302877e-07,4.42027378676315e-11,0.0018031902407105902,9.794662693959376e-08,1.526874114030157e-17,1.5587356056632537e-10,6.168267570880453e-08,7.411418341347293e-10,2.5153040687475496e-09,1.269765433783217e-11,2.707138191303311e-10,5.813571917819839e-11,5.258120022293028e-07,3.510071207289754e-08,3.811348968338283e-06,8.406070030955422e-11,2.9156369125478894e-12,6.274128565744672e-11,1.2847321624772093e-17,0.002156793007504309,0.000958465060497318,1.9146162470140786e-06,0.00027199338633876344,1.9725091446998168e-12,6.664019546088027e-11
8.373747280539805e-07,0.23820746393353937,3.76,0.0,0.6605228912802205,0.9764755627616877,0.0058667706770179325,0.0008828300993951911,0.001055292571569925,0.0006999182029565983,0.011806259934361192,0.00021858125165681832,1.5722811321665166e-06,0.00035801688320861704,0.014776324772311802,3.228443745752511e-08,7.56508585122803e-06,5.181340305657094e-05,0.036005959315979955,1.2476522685838295e-06,0.0004328157269089323,2.78182296758466e-08,2.531616052511632e-06,0.002065989786950934,0.002434691571173051,0.00029049053351387833,1.5398342465056456e-05,0.0008411945812915384,1.1102731424892073e-05,1.0542955263719339e-07,2.554310523963617e-06,1.1637139072356182e-09,3.78000799263282e-09,1.2496908864021042e-06,2.189462948530151e-07,2.5530450161912454e-06,9.469107085932041e-09,7.491695340927969e-08,0.026740971120412918,7.2924559561069825e-09,2.65907250823422e-10,4.4821717450194634e-10,0.0005343512010067016,1.4908611804526157e-08,2.4425472637712754e-05,0.0003560787839757357,6.144809717136035e-07,4.52363122045119e-11,0.0018026310216488477,9.901121428555317e-08,1.6118820658926452e-17,1.6042799769255649e-10,6.318384412901914e-08,7.718170095113589e-10,2.5994443127659268e-09,1.3104897087503763e-11,2.7750435193833255e-10,6.036475888410126e-11,5.429271801330277e-07,3.645675513527691e-08,3.90835778480112e-06,8.913926814884817e-11,3.050902882998298e-12,6.665802957327733e-11,1.3863382234430347e-17,0.0021520572143411162,0.0009877530939693907,1.953649702356311e-06,0.00027833851521116344,2.098073241189564e-12,7.082226732135e-11
8.571618729204905e-07,0.23824285464788703,3.76,0.0,0.6591304671273062,0.9758693122462814,0.006066894479820911,0.0008828386954543089,0.0010583277977576897,0.0007048501976785089,0.012135210198476312,0.00022033436060819837,1.606999776930196e-06,0.0003872673021787712,0.015151677762391933,3.489258322868632e-08,8.142181187736656e-06,5.1429289023653086e-05,0.0369681962198996,1.2595859087821164e-06,0.00044634343716064436,2.849829158544464e-08,2.699245835892627e-06,0.002171207635983279,0.002561347173524743,0.00030054096748838,1.5915974098132847e-05,0.0008886171997742621,1.2107206632611628e-05,1.1861307183940806e-07,2.840897075922086e-06,1.2728256548255902e-09,4.134175672516009e-09,1.3169290274509127e-06,2.311659044072711e-07,2.7645264831276784e-06,1.0144421630135176e-08,8.028167705809128e-08,0.027262160004463323,7.2545156588922575e-09,2.6454663861136337e-10,4.4672088056581323e-10,0.0005304314644728138,1.5859612424311493e-08,2.4886849001915207e-05,0.000381808400645921,6.259563661604343e-07,4.7316200595778266e-11,0.0018015119318525311,1.011026729590859e-07,1.7913861582426687e-17,1.6970927733552396e-10,6.6216834559294e-08,8.351663251188042e-10,2.7707967957739163e-09,1.3937501378592856e-11,2.912532432930197e-10,6.497009137432334e-11,5.779071469345253e-07,3.926049649102096e-08,4.1049598808229914e-06,1.0000464474930322e-10,3.334543138250395e-12,7.499680439703978e-11,1.6090388151219408e-17,0.002142711756575114,0.0010475387006367866,2.031421442557867e-06,0.0002911412734483561,2.3670628927984887e-12,7.980209678735137e-11
8.749703033003495e-07,0.23827465032331407,3.76,0.0,0.6578807542223453,0.9753233043094276,0.006247035264957284,0.000882786524737334,0.001061014143142469,0.0007091544593310754,0.01243072044935729,0.0002218180330999017,1.6372748336607897e-06,0.0004147981068894219,0.015487811697060027,3.733773097026767e-08,8.680924237575704e-06,5.109144431127403e-05,0.03783590010230698,1.2700549024176595e-06,0.00045832915177187387,2.9100788512773896e-08,2.853529929473844e-06,0.0022669242423756985,0.0026774424033690525,0.00030960701788533014,1.638714399006967e-05,0.0009322244793983067,1.3063689528185043e-05,1.3149719043003892e-07,3.1167785943065493e-06,1.3770282246213306e-09,4.4723667084291985e-09,1.3788874565158385e-06,2.424092932926414e-07,2.962612029957511e-06,1.0775394587867648e-08,8.529854802986546e-08,0.027720038671312706,7.220880084459199e-09,2.6334141612894844e-10,4.4540474070268714e-10,0.0005269804660973191,1.6738139538248107e-08,2.529117188432495e-05,0.00040571324027548146,6.360112976692481e-07,4.9201560497690616e-11,0.0018005040421388552,1.0294327380342473e-07,1.964019577377405e-17,1.7825585094067732e-10,6.898018063445571e-08,8.944417688277059e-10,2.928368420293412e-09,1.470724690573307e-11,3.03815546572168e-10,6.928464007572698e-11,6.102322922429394e-07,4.188967402849242e-08,4.284810930839473e-06,1.1063063208324615e-10,3.6051503928191228e-12,8.309657496959158e-11,1.8333583411137728e-17,0.0021344454080687,0.0011027097079948326,2.101023540952628e-06,0.0003027868421777725,2.630490927925722e-12,8.862387902680141e-11
8.927787336802084e-07,0.2383063947055707,3.76,0.0,0.6566343235061588,0.9747769529439809,0.006427190968140904,0.0008826874985259584,0.001063660542105916,0.0007133381349317039,0.012725705960604064,0.00022321581689329638,1.6666270620964785e-06,0.00044348311765862145,0.01582237594870945,3.987595928753616e-08,9.237964228178016e-06,5.076094965477178e-05,0.038705194620995344,1.2803007324903183e-06,0.0004701336117748144,2.9694318907216137e-08,3.0109016494304463e-06,0.0023635443981153124,0.0027954855681516133,0.00031869051369474175,1.6863140112695383e-05,0.000976690415872609,1.4071216030020081e-05,1.4539771579894042e-07,3.4101494366801526e-06,1.4870920829515244e-09,4.829539264597815e-09,1.4421981104288564e-06,2.5388218720512987e-07,3.167983229516434e-06,1.1428628349194997e-08,9.049670476951091e-08,0.028167479027781762,7.187734938470015e-09,2.6215450941957445e-10,4.4411752719672804e-10,0.0005236012855665897,1.7637764792811503e-08,2.5685324380015177e-05,0.0004303141953508062,6.458120165324669e-07,5.109855699530072e-11,0.00179949551752428,1.0474569115082784e-07,2.147429392176954e-17,1.869821749227425e-10,7.177402381417885e-08,9.558368743366395e-10,3.08895511638697e-09,1.5496028401338572e-11,3.165529462755862e-10,7.376209216764982e-11,6.43343699816784e-07,4.4620564452723294e-08,4.4673775031335305e-06,1.2210405234792394e-10,3.890706278566297e-12,9.178043412565725e-11,2.0822499146861154e-17,0.002126316181630855,0.0011591564988164714,2.170195606360531e-06,0.00031454351117070654,2.915233010059707e-12,9.818992499012097e-11
9.105871640600674e-07,0.23833808944873147,3.76,0.0,0.6553911679233896,0.974230275607991,0.006607350997163944,0.0008825496345126157,0.0010662694742491455,0.0007174071536414733,0.01302015934146607,0.00022453081819189525,1.6950564197292406e-06,0.00047333341144546357,0.016155395158979746,4.250761465678675e-08,9.813252117365892e-06,5.043769483011522e-05,0.03957606883011864,1.290353358832228e-06,0.00048175559673845677,3.027896599398312e-08,3.17121713928489e-06,0.0024610093701115184,0.002915432559434654,0.00032778949680716777,1.7343765505547372e-05,0.0010219961160933375,1.5131069772220095e-05,1.6036494900590117e-07,3.7214547386057507e-06,1.603184894266631e-09,5.206233687447887e-09,1.5068447093836189e-06,2.655813289346092e-07,3.380574108341726e-06,1.2104406193500586e-08,9.587865760020518e-08,0.028604641275524374,7.155083298487127e-09,2.609858432201998e-10,4.428591390099142e-10,0.0005202928597304314,1.8558164783766107e-08,2.6069472941922896e-05,0.0004555983849914485,6.553627481301317e-07,5.3006147865010094e-11,0.0017984863856987754,1.065111239611848e-07,2.3418730512021557e-17,1.9588484072022877e-10,7.459706883953911e-08,1.0193272231608631e-09,3.252400879747082e-09,1.6303552405785508e-11,3.294622987218173e-10,7.840446678067136e-11,6.772293515139546e-07,4.745459375628249e-08,4.652620854656484e-06,1.3446915161567824e-10,4.191615630336815e-12,1.0106784147137709e-10,2.3576865180215613e-17,0.002118323618924391,0.0012168633893865682,2.238885273399802e-06,0.00032640617653369305,3.2223727832242648e-12,1.0854326140080477e-10
9.283955944399263e-07,0.23836973617683355,3.76,0.0,0.6541512779706361,0.9736832891033311,0.006787506277046169,0.0008823796905585853,0.0010688430570735205,0.000721366852768376,0.013314073808984401,0.000225766084222057,1.7225647864846468e-06,0.0005043593969621832,0.016486893939859044,4.5232994877057536e-08,1.0406730521363199e-05,5.012155500430427e-05,0.040448511399420635,1.300240242829056e-06,0.0004931944943288804,3.085481061557087e-08,3.33433353507155e-06,0.0025592625256308866,0.0030372399422063795,0.00033690209233811766,1.7828817360169347e-05,0.0010681226051968632,1.6244516649856827e-05,1.7645018679031333e-07,4.05112122408708e-06,1.725472955825852e-09,5.602985940410066e-09,1.5728100700973303e-06,2.7750339132011896e-07,3.600309991997167e-06,1.28030129670239e-08,1.0144692147673598e-07,0.02903168700129536,7.122925602265162e-09,2.598352792817565e-10,4.416293547207638e-10,0.0005170539824282539,1.9499018579592082e-08,2.644378500399657e-05,0.00048155235881201607,6.646677366892034e-07,5.4923378641492195e-11,0.0017974766807836726,1.0824069420757878e-07,2.5475956544100285e-17,2.049604045388656e-10,7.744805910656012e-08,1.084885824125362e-09,3.418551067435314e-09,1.7129514459790677e-11,3.4254048007534453e-10,8.321378374671566e-11,7.118773162182481e-07,5.039319192264554e-08,4.8405024043895245e-06,1.4777109200385924e-10,4.508278549278655e-12,1.1097793539167951e-10,2.661742607270048e-17,0.00211046677115621,0.00127581483230696,2.3070436844042373e-06,0.00033836992675804,3.5530161003892235e-12,1.1972816711514992e-10
9.462040248197853e-07,0.23840133649577294,3.76,0.0,0.6529146421984269,0.9731360096810522,0.006967649012315249,0.0008821833582794464,0.001071383100168552,0.0007252220497758743,0.013607443089595488,0.0002269246022186482,1.7491558284422801e-06,0.0005365708345758665,0.01681689677210468,4.8052349918029463e-08,1.1018334121095493e-05,4.981239423717524e-05,0.04132251053529763,1.3099864567266744e-06,0.0005044502360143833,3.142193156681189e-08,3.5001093301598257e-06,0.0026582492195935856,0.003160864958975517,0.0003460265022943496,1.831808852728018e-05,0.0011150508483655944,1.7412804034349454e-05,1.9370570420412352e-07,4.399556708847518e-06,1.8541210487381535e-09,6.020327153456932e-09,1.6400761505245108e-06,2.8964497873399e-07,3.827108029009247e-06,1.3524734507415282e-08,1.0720401149514988e-07,0.02944877865085336,7.091260131793592e-09,2.5870262876159976e-10,4.4042787083101415e-10,0.0005138833388354702,2.0460008173377392e-08,2.6808428477937875e-05,0.0005081621496053963,6.737312333195691e-07,5.684934942845007e-11,0.0017964664363103275,1.0993545351089884e-07,2.7648296807148217e-17,2.1420539131486965e-10,8.032577502245327e-08,1.1524832808353452e-09,3.58725278177014e-09,1.797359959197875e-11,3.557843772058118e-10,8.819205900806661e-11,7.472757663795231e-07,5.343779016180777e-08,5.030983605422753e-06,1.620559164378762e-10,4.8410900569474095e-12,1.2152953637418462e-10,2.99659634338154e-17,0.002102744294083181,0.0013359954320370658,2.3746253326691095e-06,0.00035043003403635885,3.9082906532433724e-12,1.3179015918896363e-10
9.640124551996442e-07,0.23843289198065354,3.76,0.0,0.6516812476306608,0.9725884531330896,0.007147772485947455,0.0008819654278012438,0.0010738911518138397,0.000728977105856931,0.01390026133666292,0.00022800929853137528,1.7748348679723495e-06,0.0005699768554008126,0.017145427923323332,5.0965883001184013e-08,1.1647990051955771e-05,4.951006837111425e-05,0.04219805392315614,1.3196148027681925e-06,0.0005155232380246763,3.198040602219952e-08,3.6684047010628705e-06,0.0027579166917378684,0.0032862655320045706,0.0003551610000155755,1.8811368838552907e-05,0.001162761771406379,1.8637160019364578e-05,2.121847366459725e-07,4.767149677607017e-06,1.9892923008652596e-09,6.4587832038883565e-09,1.7086240980683778e-06,3.020026298877291e-07,4.060877711060856e-06,1.4269857107259993e-08,1.1315243880263208e-07,0.02985607908336804,7.060083419645888e-09,2.575876625902383e-10,4.392543472345109e-10,0.0005107795337926618,2.1440818877692835e-08,2.7163571329526014e-05,0.0005354133235184772,6.825574860855046e-07,5.878316883499495e-11,0.0017954556748019492,1.1159639014414234e-07,2.993794762168647e-17,2.2361629791145326e-10,8.322903242373143e-08,1.2220879573663033e-09,3.758355211449898e-09,1.8835482916673405e-11,3.691908813331781e-10,9.334130012224664e-11,7.834129919664537e-07,5.658981819505518e-08,5.22402585501473e-06,1.773705122800461e-10,5.190439775429872e-12,1.3274115237819374e-10,3.364531784907484e-17,0.0020951545275340534,0.0013973899580191477,2.441587909744162e-06,0.0003625819459626495,4.289345589483867e-12,1.4477597759752714e-10
9.81820885579503e-07,0.23846440417990333,3.76,0.0,0.6504510801145024,0.9720406348402564,0.007327870889207892,0.0008817299279227971,0.0010763685390365598,0.0007326359820834132,0.014192523061514552,0.00022902303784159853,1.7996087598204988e-06,0.0006045859796682661,0.017472511382429428,5.397375168827595e-08,1.2295618277651988e-05,4.921442741161977e-05,0.0430751286876414,1.3291459386224615e-06,0.0005264143471055637,3.253030990373732e-08,3.83908179756642e-06,0.002858213972818348,0.003413400264005188,0.0003643039252799168,1.9308446258059154e-05,0.001211236280211146,1.9918792700814503e-05,2.3194146132584998e-07,5.154268930841803e-06,2.131148063771147e-09,6.9188743115928e-09,1.7784342984126163e-06,3.1457282148683267e-07,4.301521382731838e-06,1.5038667001994908e-08,1.1929470665242972e-07,0.030253751193416997,7.02939058989403e-09,2.5649011998067414e-10,4.3810836986460783e-10,0.0005077411151293127,2.2441139549708276e-08,2.750938121880992e-05,0.0005632910278620226,6.911507311390506e-07,6.072403202047979e-11,0.0017944444267836558,1.1322443532212988e-07,3.234697509070662e-17,2.3318959796587377e-10,8.615668105617389e-08,1.2936661398312187e-09,3.931709933523739e-09,1.9714830342660527e-11,3.8275688356131274e-10,9.866350185215664e-11,8.202774122412311e-07,5.985070159609793e-08,5.419590433506304e-06,1.937625739168987e-10,5.556711609616769e-12,1.4463098547752505e-10,3.767941040398831e-17,0.0020876955618893862,0.0014599833556893996,2.5078921596026205e-06,0.0003748212776021518,4.697351117669287e-12,1.5873356864884228e-10
9.996293159593619e-07,0.23849587461114613,3.76,0.0,0.6492241246081982,0.9714925698314454,0.0075079391791307145,0.0008814802442669183,0.0010788164016958552,0.0007362022886524217,0.01448422307655594,0.0002299686224929924,1.823485772997096e-06,0.0006404061344095862,0.017798170808524746,5.7076069014681046e-08,1.296113195063982e-05,4.892531746037787e-05,0.04395372136845303,1.3385985072554524e-06,0.0005371247908812314,3.3071718189124844e-08,4.012004998576419e-06,0.002959091799237728,0.003542228437474053,0.0003734536800103846,1.980910788087095e-05,0.0012604552791248215,2.1258889493566817e-05,2.530309781445799e-07,5.561263299940526e-06,2.279847783804202e-09,7.401114647181257e-09,1.8494864246650036e-06,3.273519719084541e-07,4.548934740854581e-06,1.5831449894931e-08,1.256333067505226e-07,0.03064195759341726,6.999175640628528e-09,2.5540971557548395e-10,4.369894741491254e-10,0.0005047665925803133,2.3460662859083088e-08,2.784602519862144e-05,0.000591780036571732,6.995151855648067e-07,6.267119625496523e-11,0.0017934327259212198,1.1482046850440943e-07,3.487731375266231e-17,2.429217468878943e-10,8.910760311765007e-08,1.3671821944911147e-09,4.10717117813e-09,2.0611299174455772e-11,3.9647927241877285e-10,1.041606419461035e-10,8.578575854366058e-07,6.322185923353125e-08,5.617638469598632e-06,2.1128056442119265e-10,5.940283452575875e-12,1.5721693965374227e-10,4.2093263790758577e-17,0.0020803652929704346,0.0015237607555083274,2.573501740099433e-06,0.0003871438039297977,5.133498099254457e-12,1.73712067151555e-10
9.999999999999997e-07,0.2385273047613414,3.76,0.0,0.6491986194352443,0.9714811592949741,0.007511686963979201,0.0008814749175775015,0.0010788670477699088,0.0007362755622881265,0.01449028883455142,0.00022998760054887305,1.8239733128533658e-06,0.0006411646538739579,0.017804934476228863,5.7141648034533523e-08,1.2975174037473186e-05,4.891936788237941e-05,0.04397202537925084,1.3387945516890764e-06,0.0005373458209340824,3.3082897924253e-08,4.015627315640975e-06,0.0029611974041860293,0.0035449277109014473,0.0003736441943979656,1.9819565751087242e-05,0.0012614875499094241,2.1287413242147964e-05,2.5348451733163107e-07,5.569948467728703e-06,2.2830168231754956e-09,7.411391484741055e-09,1.850978426239994e-06,3.2762016513138347e-07,4.55415581370134e-06,1.5848208473604944e-08,1.2576734889087353e-07,0.03064993873934465,6.99855174288296e-09,2.553874067934351e-10,4.36966468611848e-10,0.0005047053456724452,2.3482086160799715e-08,2.785293628347734e-05,0.0005923794215982331,6.996868917570719e-07,6.271178828150998e-11,0.0017934116626489422,1.1485335601079304e-07,3.493128493471014e-17,2.4312598460313603e-10,8.916926625005979e-08,1.368732761196683e-09,4.110844771542012e-09,2.0630138656294655e-11,3.96766544340341e-10,1.04276938020132e-10,8.586473432273497e-07,6.329321185584685e-08,5.621786962463143e-06,2.1165751580875254e-10,5.948454003200077e-12,1.5748643966342287e-10,4.218935830131581e-17,0.0020802140641650755,0.0015251007613477814,2.5748597840678405e-06,0.00038740115286801355,5.142884148935587e-12,1.7403505018820047e-10
1.0174377463392207e-06,0.2385273047613414,3.76,0.0,0.6480003654189698,0.9709442728456312,0.0076879729583290875,0.0008812192195218206,0.0010812357215744593,0.0007396793281606358,0.01477535644812983,0.00023084879193055623,1.8464754780546436e-06,0.0006774446705233603,0.018122429491061513,6.027290466727433e-08,1.3644437759804177e-05,4.864258229787232e-05,0.0448338179082545,1.3479892682467702e-06,0.0005476561323884103,3.360470523880666e-08,4.187041136825617e-06,0.003060502535117804,0.0036727100129640045,0.00038260872447634626,2.0313140796651102e-05,0.0013103996883160746,2.2658616487850273e-05,2.755092900178439e-07,5.988461426261473e-06,2.4355488768511466e-09,7.906011956031705e-09,1.9217594863157533e-06,3.403364451743241e-07,4.803007320953011e-06,1.6648490509489708e-08,1.3217071581443618e-07,0.031020860344661564,6.96943167978967e-09,2.5434614544043345e-10,4.358972031209189e-10,0.0005018544532533308,2.4499085555569046e-08,2.8173669462295413e-05,0.000620864793452083,7.076550417200616e-07,6.462390461841072e-11,0.0017924205913324143,1.1638532261334696e-07,3.753076558496265e-17,2.5280918379603404e-10,9.208071186280741e-08,1.4425987215951231e-09,4.2845960599484055e-09,2.152453871141135e-11,4.1035493281931626e-10,1.0983467714430691e-10,8.961422166969882e-07,6.670470082324847e-08,5.818130923316056e-06,2.299736763260329e-10,6.341526908115894e-12,1.705166291985598e-10,4.691302298155679e-17,0.0020731614676946166,0.0015887074802641405,2.6383830894242e-06,0.0003995454526210874,5.598997628113818e-12,1.89761777405545e-10
1.0352461767190796e-06,0.23855869608568334,3.76,0.0,0.6467797863996981,0.9703957583450825,0.007867968373361579,0.0008809492385920299,0.0010836273472797854,0.0007430701336079333,0.015065918457392745,0.00023166622224615003,1.868588639484196e-06,0.0007157083792773498,0.018445310319121697,6.356428625323824e-08,1.4345436267784904e-05,4.836606467906711e-05,0.045715403650279894,1.3573332285778282e-06,0.0005580102284732662,3.4129345104928934e-08,4.364059694813034e-06,0.003162400101119633,0.003804805626497541,0.0003917675739145887,2.0820332838629414e-05,0.0013610504602085077,2.4119117846583234e-05,2.9943328265299816e-07,6.436171600792617e-06,2.5984066227205285e-09,8.434067206461097e-09,1.995231878256007e-06,3.5352255564013055e-07,5.063622971494624e-06,1.7490072175610258e-08,1.3890939241324663e-07,0.0313906207284718,6.9401511226371315e-09,2.5329909185391444e-10,4.348310543251165e-10,0.0004990031742842246,2.5556108540282386e-08,2.8492479129316996e-05,0.0006505294532814629,7.155744618197247e-07,6.658148230961211e-11,0.0017914080505399572,1.1791978896409091e-07,4.0308999505448514e-17,2.628483352533039e-10,9.507495026932287e-08,1.5198767042851433e-09,4.4638447779720004e-09,2.2454191004622017e-11,4.243807457284488e-10,1.1568753939221532e-10,9.351201646052092e-07,7.030062461657598e-08,6.021028582570735e-06,2.4989179169170033e-10,6.760807018254427e-12,1.8454738748979217e-10,5.216597545735122e-17,0.0020660817221495862,0.0016548090508501437,2.7025052972659916e-06,0.00041202229718479013,6.095080597753924e-12,2.069341531023143e-10
1.0530546070989384e-06,0.2385900500074138,3.76,0.0,0.6455623711110592,0.9698470405453202,0.008047922028729051,0.0008806723009096334,0.0010859920155839296,0.0007463775017478501,0.015355904567905549,0.0002324235258279505,1.8898371130075519e-06,0.0007552035082920384,0.018766835758223636,6.695020059468068e-08,1.506402223841227e-05,4.8095607390603734e-05,0.04659846334381438,1.3666437712364086e-06,0.0005681891917543573,3.464571176160347e-08,4.54293297416013e-06,0.003264739909339014,0.00393847658626828,0.00040092879551079905,2.1330473231145887e-05,0.001412388595022123,2.564151524484863e-05,3.248607038137518e-07,6.9046816610227255e-06,2.7685740573584942e-09,8.985774255180161e-09,2.0698814293823496e-06,3.6690657251375275e-07,5.330660314805679e-06,1.8356476447760517e-08,1.4585177403948447e-07,0.031751399051125666,6.911325856994364e-09,2.522682274138865e-10,4.337904860464051e-10,0.0004962112331507071,2.6631437001375193e-08,2.8802618061893155e-05,0.000680757920860843,7.232775735054101e-07,6.854332972094566e-11,0.0017903951389165692,1.1942462120257172e-07,4.321355121486714e-17,2.730356215105182e-10,9.808928976441357e-08,1.5989756530415368e-09,4.644780786076293e-09,2.3399891516328284e-11,4.385535885996641e-10,1.2172113227960881e-10,9.747804463313186e-07,7.401101522487393e-08,6.2262920701896425e-06,2.7108544160427766e-10,7.198482015198126e-12,1.9932627582860926e-10,5.788057097742484e-17,0.0020591236133154314,0.0017220511906838086,2.7658399820745984e-06,0.00042457055042375175,6.6229972567677304e-12,2.252817762028069e-10
1.0708630374787973e-06,0.2386213679174666,3.76,0.0,0.6443481029537586,0.9692981334655565,0.008227830914443625,0.0008803900815299966,0.0010883303696417237,0.0007496040222708762,0.015645310399038975,0.00023312325111262243,1.910233747615306e-06,0.000795935777042754,0.019087027833585943,7.043059503799106e-08,1.5800084955042866e-05,4.783105410198498e-05,0.04748298115627362,1.3759327805759188e-06,0.0005781953559159558,3.5153879312923805e-08,4.723536240138053e-06,0.0033674788037230613,0.00407368486872724,0.000410091005699847,2.1843353147521382e-05,0.0014643951554586456,2.7226907351887188e-05,3.518501420967059e-07,7.394258942269966e-06,2.946201863680792e-09,9.561619528919706e-09,2.1456854503544884e-06,3.8048472421725703e-07,5.603993194142582e-06,1.924798275492557e-08,1.5300027441950945e-07,0.032103354478216904,6.882947380451893e-09,2.5125321854464495e-10,4.3277499580824915e-10,0.000493477115959514,2.772478061421277e-08,2.9104248712707023e-05,0.0007115338880656293,7.307684667709404e-07,7.050880717428487e-11,0.001789381872824906,1.2090053897944545e-07,4.624582323123214e-17,2.8336745736210276e-10,1.0112272901023553e-07,1.6798537463695356e-09,4.827270938005212e-09,2.4361269690371143e-11,4.5287033676567135e-10,1.2793732780193073e-10,1.015112241550092e-06,7.783724159154237e-08,6.433881859591816e-06,2.936057650784548e-10,7.654903099189965e-12,2.148700921855611e-10,6.408644087664987e-17,0.0020522846452748463,0.0017904198288968486,2.828361173255532e-06,0.0004371865582110936,7.1840167530206835e-12,2.448583348646279e-10
1.0886714678586561e-06,0.23865265117438877,3.76,0.0,0.6431369652752396,0.9687490509208768,0.008407692345224253,0.0008801039826172033,0.0010906429744768002,0.0007527521032825521,0.015934131704361268,0.00023376788243850396,1.9297922921974935e-06,0.0008379103919151609,0.01940590811881419,7.400537881173556e-08,1.6553508529762668e-05,4.757225004229471e-05,0.04836894069060381,1.3852107634646197e-06,0.0005880312440883123,3.565392220440949e-08,4.905747843138002e-06,0.0034705750054094056,0.004210393114138713,0.00041925286774484853,2.2358766187381557e-05,0.0015170512805652507,2.8876369356006395e-05,3.804610052570769e-07,7.905150280478335e-06,3.1314382827225094e-09,1.0162081728153466e-08,2.2226207803090875e-06,3.942532032276388e-07,5.883491106053238e-06,2.016486807844777e-08,1.6035728104540313e-07,0.032446644894447485,6.855006913673926e-09,2.502537281197154e-10,4.3178405564921064e-10,0.0004907993240270345,2.8835853502626357e-08,2.9397531996962735e-05,0.0007428408689688651,7.380511906073676e-07,7.247734830491944e-11,0.0017883682760837202,1.2234823159725365e-07,4.940708543494382e-17,2.9384025422117144e-10,1.0417429274628958e-07,1.762467965322037e-09,5.0111856071075144e-09,2.5337949691978347e-11,4.673278648943957e-10,1.3433796333405448e-10,1.056104895403962e-06,8.178065510690088e-08,6.643758296351641e-06,3.175044675458023e-10,8.130414214168076e-12,2.3119537968451668e-10,7.081441687811763e-17,0.002045562290715024,0.001859901102414521,2.89004519723938e-06,0.0004498667935678024,7.779426667264868e-12,2.657186004878719e-10
